Wavelength (nm),Intensity (a.u.),Z Axis,
,L377_JUNE_24_2022_EM_270.00,L377_JUNE_24_2022_EM_272.00,L377_JUNE_24_2022_EM_274.00,L377_JUNE_24_2022_EM_276.00,L377_JUNE_24_2022_EM_278.00,L377_JUNE_24_2022_EM_280.00,L377_JUNE_24_2022_EM_282.00,L377_JUNE_24_2022_EM_284.00,L377_JUNE_24_2022_EM_286.00,L377_JUNE_24_2022_EM_288.00,L377_JUNE_24_2022_EM_290.00,L377_JUNE_24_2022_EM_292.00,L377_JUNE_24_2022_EM_294.00,L377_JUNE_24_2022_EM_296.00,L377_JUNE_24_2022_EM_298.00,L377_JUNE_24_2022_EM_300.00,L377_JUNE_24_2022_EM_302.00,L377_JUNE_24_2022_EM_304.00,L377_JUNE_24_2022_EM_306.00,L377_JUNE_24_2022_EM_308.00,L377_JUNE_24_2022_EM_310.00,L377_JUNE_24_2022_EM_312.00,L377_JUNE_24_2022_EM_314.00,L377_JUNE_24_2022_EM_316.00,L377_JUNE_24_2022_EM_318.00,L377_JUNE_24_2022_EM_320.00,L377_JUNE_24_2022_EM_322.00,L377_JUNE_24_2022_EM_324.00,L377_JUNE_24_2022_EM_326.00,L377_JUNE_24_2022_EM_328.00,L377_JUNE_24_2022_EM_330.00,L377_JUNE_24_2022_EM_332.00,L377_JUNE_24_2022_EM_334.00,L377_JUNE_24_2022_EM_336.00,L377_JUNE_24_2022_EM_338.00,L377_JUNE_24_2022_EM_340.00,L377_JUNE_24_2022_EM_342.00,L377_JUNE_24_2022_EM_344.00,L377_JUNE_24_2022_EM_346.00,L377_JUNE_24_2022_EM_348.00,L377_JUNE_24_2022_EM_350.00,L377_JUNE_24_2022_EM_352.00,L377_JUNE_24_2022_EM_354.00,L377_JUNE_24_2022_EM_356.00,L377_JUNE_24_2022_EM_358.00,L377_JUNE_24_2022_EM_360.00,L377_JUNE_24_2022_EM_362.00,L377_JUNE_24_2022_EM_364.00,L377_JUNE_24_2022_EM_366.00,L377_JUNE_24_2022_EM_368.00,L377_JUNE_24_2022_EM_370.00,L377_JUNE_24_2022_EM_372.00,L377_JUNE_24_2022_EM_374.00,L377_JUNE_24_2022_EM_376.00,L377_JUNE_24_2022_EM_378.00,L377_JUNE_24_2022_EM_380.00,L377_JUNE_24_2022_EM_382.00,L377_JUNE_24_2022_EM_384.00,L377_JUNE_24_2022_EM_386.00,L377_JUNE_24_2022_EM_388.00,L377_JUNE_24_2022_EM_390.00,L377_JUNE_24_2022_EM_392.00,L377_JUNE_24_2022_EM_394.00,L377_JUNE_24_2022_EM_396.00,L377_JUNE_24_2022_EM_398.00,L377_JUNE_24_2022_EM_400.00,L377_JUNE_24_2022_EM_402.00,L377_JUNE_24_2022_EM_404.00,L377_JUNE_24_2022_EM_406.00,L377_JUNE_24_2022_EM_408.00,L377_JUNE_24_2022_EM_410.00,L377_JUNE_24_2022_EM_412.00,L377_JUNE_24_2022_EM_414.00,L377_JUNE_24_2022_EM_416.00,L377_JUNE_24_2022_EM_418.00,L377_JUNE_24_2022_EM_420.00,L377_JUNE_24_2022_EM_422.00,L377_JUNE_24_2022_EM_424.00,L377_JUNE_24_2022_EM_426.00,L377_JUNE_24_2022_EM_428.00,L377_JUNE_24_2022_EM_430.00,L377_JUNE_24_2022_EM_432.00,L377_JUNE_24_2022_EM_434.00,L377_JUNE_24_2022_EM_436.00,L377_JUNE_24_2022_EM_438.00,L377_JUNE_24_2022_EM_440.00,L377_JUNE_24_2022_EM_442.00,L377_JUNE_24_2022_EM_444.00,L377_JUNE_24_2022_EM_446.00,L377_JUNE_24_2022_EM_448.00,L377_JUNE_24_2022_EM_450.00,L377_JUNE_24_2022_EM_452.00,L377_JUNE_24_2022_EM_454.00,L377_JUNE_24_2022_EM_456.00,L377_JUNE_24_2022_EM_458.00,L377_JUNE_24_2022_EM_460.00,L377_JUNE_24_2022_EM_462.00,L377_JUNE_24_2022_EM_464.00,L377_JUNE_24_2022_EM_466.00,L377_JUNE_24_2022_EM_468.00,L377_JUNE_24_2022_EM_470.00,L377_JUNE_24_2022_EM_472.00,L377_JUNE_24_2022_EM_474.00,L377_JUNE_24_2022_EM_476.00,L377_JUNE_24_2022_EM_478.00,L377_JUNE_24_2022_EM_480.00,L377_JUNE_24_2022_EM_482.00,L377_JUNE_24_2022_EM_484.00,L377_JUNE_24_2022_EM_486.00,L377_JUNE_24_2022_EM_488.00,L377_JUNE_24_2022_EM_490.00,L377_JUNE_24_2022_EM_492.00,L377_JUNE_24_2022_EM_494.00,L377_JUNE_24_2022_EM_496.00,L377_JUNE_24_2022_EM_498.00,L377_JUNE_24_2022_EM_500.00,L377_JUNE_24_2022_EM_502.00,L377_JUNE_24_2022_EM_504.00,L377_JUNE_24_2022_EM_506.00,L377_JUNE_24_2022_EM_508.00,L377_JUNE_24_2022_EM_510.00,L377_JUNE_24_2022_EM_512.00,L377_JUNE_24_2022_EM_514.00,L377_JUNE_24_2022_EM_516.00,L377_JUNE_24_2022_EM_518.00,L377_JUNE_24_2022_EM_520.00,L377_JUNE_24_2022_EM_522.00,L377_JUNE_24_2022_EM_524.00,L377_JUNE_24_2022_EM_526.00,L377_JUNE_24_2022_EM_528.00,L377_JUNE_24_2022_EM_530.00,L377_JUNE_24_2022_EM_532.00,L377_JUNE_24_2022_EM_534.00,L377_JUNE_24_2022_EM_536.00,L377_JUNE_24_2022_EM_538.00,L377_JUNE_24_2022_EM_540.00,L377_JUNE_24_2022_EM_542.00,L377_JUNE_24_2022_EM_544.00,L377_JUNE_24_2022_EM_546.00,L377_JUNE_24_2022_EM_548.00,L377_JUNE_24_2022_EM_550.00,L377_JUNE_24_2022_EM_552.00,L377_JUNE_24_2022_EM_554.00,L377_JUNE_24_2022_EM_556.00,L377_JUNE_24_2022_EM_558.00,L377_JUNE_24_2022_EM_560.00,L377_JUNE_24_2022_EM_562.00,L377_JUNE_24_2022_EM_564.00,L377_JUNE_24_2022_EM_566.00,L377_JUNE_24_2022_EM_568.00,L377_JUNE_24_2022_EM_570.00,L377_JUNE_24_2022_EM_572.00,L377_JUNE_24_2022_EM_574.00,L377_JUNE_24_2022_EM_576.00,L377_JUNE_24_2022_EM_578.00,L377_JUNE_24_2022_EM_580.00,L377_JUNE_24_2022_EM_582.00,L377_JUNE_24_2022_EM_584.00,L377_JUNE_24_2022_EM_586.00,L377_JUNE_24_2022_EM_588.00,L377_JUNE_24_2022_EM_590.00,L377_JUNE_24_2022_EM_592.00,L377_JUNE_24_2022_EM_594.00,L377_JUNE_24_2022_EM_596.00,L377_JUNE_24_2022_EM_598.00,L377_JUNE_24_2022_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.551803350448608,0.734027981758118,0.937418103218079,1.23072111606598,1.27519237995148,1.09770798683166,1.67502129077911,2.15929651260376,2.37854194641113,3.07867026329041,3.88596129417419,4.17494487762451,5.59890460968018,6.22562026977539,6.4082932472229,6.85132312774658,7.88824796676636,7.90994930267334,8.9790678024292,9.57419776916504,10.0201482772827,10.1611785888672,10.8908729553223,11.8525466918945,11.1796236038208,12.2232227325439,12.9475011825562,14.4594058990479,14.7102088928223,15.0927829742432,16.3277778625488,16.8635559082031,16.3009967803955,18.305627822876,18.7413272857666,17.7039833068848,20.0319366455078,20.8914623260498,20.6060943603516,21.3018417358398,22.3657169342041,21.8509635925293,23.7360153198242,26.08274269104,25.6751823425293,27.5385894775391,27.2573375701904,27.8258857727051,30.982048034668,31.4743843078613,33.4875564575195,35.3041305541992,35.5108642578125,39.1665306091309,42.7505950927734,43.149169921875,46.0343780517578,48.9408149719238,50.7580451965332,52.0329551696777,49.2237129211426,52.2433891296387,56.0834999084473,58.053337097168,60.7786407470703,63.5940055847168,66.6009368896484,69.3054885864258,72.1490325927734,70.9332275390625,77.2873992919922,76.5967636108398,79.1747665405273,80.2046585083008,82.8537673950195,84.0475692749023,84.1915817260742,85.7655868530273,84.2281951904297,84.5999221801758,87.504753112793,85.0624847412109,84.136962890625,85.1462249755859,85.8025665283203,82.9833831787109,81.1090774536133,81.4040145874023,80.7492980957031,80.2369079589844,79.7001876831055,80.2583770751953,77.5070419311523,76.3723831176758,74.6316909790039,70.4181518554687,70.1043472290039,70.0037994384766,68.7541351318359,66.8131332397461,66.9790191650391,63.8537254333496,64.4685821533203,61.9049034118652,60.3355331420898,59.6287040710449,57.7850875854492,55.8113174438477,56.1121025085449,53.3856506347656,51.6825904846191,50.8744506835937,49.297607421875,49.7256240844727,44.9018363952637,44.3889999389648,44.4139366149902,43.0841369628906,41.2375640869141,39.4170913696289,37.6525001525879,36.3535919189453,37.2898712158203,35.8218727111816,33.3353424072266,32.5487594604492,31.8119220733643,30.5867443084717,29.7204074859619,28.1262989044189,26.0580978393555,25.8831520080566,25.6137657165527,22.5083789825439,21.7449264526367,21.8365364074707,21.4222316741943,19.8462295532227,20.0781936645508,18.409122467041,18.1865825653076,17.4690227508545,17.014554977417,15.4072761535645,15.0455436706543,13.7378826141357,13.8187522888184,13.1012849807739,13.8608570098877,12.1008281707764,10.7981271743774,11.1425561904907,10.6070823669434,10.0778570175171,9.61306571960449,8.32346057891846,8.43387985229492,7.60046195983887,7.4358377456665,6.91168737411499,6.49483299255371,6.07117223739624,6.62471580505371,6.61713886260986,6.03972721099854,6.0023021697998
235,0.861478924751282,0.947843074798584,0.816392779350281,1.01870822906494,1.14416086673737,0.74448025226593,0.926665067672729,0.862478971481323,1.79008293151855,1.85972046852112,2.20610284805298,3.06109237670898,2.75778293609619,3.1841094493866,4.41466236114502,5.18823862075806,5.33929872512817,6.14855527877808,6.35274362564087,6.74473905563354,7.19462776184082,7.33565330505371,7.24982500076294,8.080641746521,8.13926124572754,8.20284080505371,8.58790493011475,9.25824642181396,9.56293964385986,10.4906225204468,11.0512657165527,11.4370727539062,11.5990343093872,12.4179058074951,13.6308603286743,13.7201843261719,14.8102264404297,14.1761178970337,16.3815879821777,16.3022880554199,16.1375007629395,17.3729572296143,18.7222881317139,20.5643005371094,20.5971240997314,22.1956825256348,23.1890850067139,23.686882019043,25.6717319488525,26.2999782562256,29.1198253631592,30.6838493347168,31.2687664031982,33.2062149047852,38.0625343322754,38.9639739990234,41.8134574890137,43.2594985961914,43.6414680480957,47.702709197998,45.6212005615234,45.912052154541,48.3110160827637,52.4955596923828,53.7886695861816,57.8074569702148,61.2294235229492,63.6988677978516,63.4797019958496,65.8630905151367,67.8601989746094,68.4917907714844,71.857048034668,74.9191360473633,73.6854400634766,77.4086074829102,76.7130432128906,77.5216217041016,76.2613525390625,77.5304870605469,77.8401947021484,76.3070526123047,76.8160705566406,76.0334777832031,75.7620010375977,74.5166702270508,76.7766952514648,73.5740356445313,75.8149871826172,75.0049362182617,70.3168563842773,71.8504867553711,70.1260299682617,69.7597732543945,68.7902603149414,64.5081329345703,63.5574913024902,64.2118377685547,63.1010932922363,60.9723625183105,60.670223236084,58.620174407959,59.225456237793,57.0653762817383,56.8333587646484,53.135570526123,52.7475357055664,53.0849304199219,51.8132171630859,49.3542518615723,49.2110786437988,46.3200225830078,46.8841285705566,43.0528755187988,44.4448318481445,43.4854621887207,40.5957717895508,40.0755004882812,37.1471900939941,36.1721992492676,37.1369705200195,34.9820861816406,33.9007759094238,33.6745796203613,32.2347221374512,28.7978591918945,29.0284214019775,28.1553592681885,27.5419120788574,26.5873928070068,25.7542572021484,24.3137283325195,23.4825630187988,23.6214370727539,21.5368270874023,21.8363494873047,20.7879543304443,20.4469375610352,19.1544513702393,17.9472160339355,16.983850479126,16.9888381958008,15.0285682678223,14.379075050354,14.1966943740845,13.5694780349731,13.4257335662842,12.6648712158203,12.7338285446167,11.4839382171631,10.620005607605,9.17894649505615,9.45309925079346,8.92955875396729,8.74301815032959,8.09325313568115,7.80856657028198,7.69095325469971,6.88915920257568,6.98864889144897,6.47645092010498,6.75212717056274,5.68093109130859,5.61703062057495,5.40313053131103,5.00719356536865
240,1.7831027507782,1.39724898338318,0.908764362335205,0.950222969055176,0.662208795547485,0.59040641784668,0.357838451862335,0.665964365005493,0.621181130409241,0.695195317268372,1.29608619213104,1.538449883461,1.95335304737091,2.08255171775818,2.42880749702454,2.67828226089478,3.52082276344299,3.56016397476196,3.44647526741028,3.63610816001892,4.45005989074707,4.37918472290039,5.02802991867065,5.2630934715271,5.02865171432495,5.08325386047363,5.51587343215942,5.84496450424194,6.69954442977905,7.16249179840088,7.30050373077393,7.80925130844116,7.36640787124634,8.41869831085205,8.52472877502441,9.38990879058838,9.93870067596436,10.6092252731323,10.59055519104,11.6503257751465,12.5886535644531,13.1301097869873,15.0757284164429,15.2593412399292,16.1970291137695,17.7316055297852,18.421459197998,20.5515022277832,20.3011531829834,22.7232799530029,25.7286567687988,25.2285022735596,28.0413436889648,30.3900051116943,32.1847724914551,33.8320503234863,35.1878967285156,37.2626190185547,39.907600402832,43.4394836425781,37.6344032287598,42.3486747741699,46.156078338623,47.8218040466309,50.0327301025391,50.9536247253418,54.6359634399414,57.5887184143066,58.1046142578125,60.6722946166992,62.3277473449707,64.0003662109375,65.2254638671875,65.8929443359375,66.9522857666016,68.872184753418,69.2080688476563,69.8216934204102,69.6889343261719,70.3223876953125,71.4026641845703,71.9398193359375,70.2942504882813,69.005744934082,69.7058410644531,69.4809799194336,68.3792114257812,66.9673385620117,68.3193588256836,66.8618545532227,67.4395065307617,66.1930389404297,66.4320068359375,64.7962036132813,64.1511688232422,58.662727355957,59.7893905639648,59.6405639648438,59.334300994873,58.5103645324707,58.8147201538086,56.9269065856934,56.0834541320801,56.1362190246582,52.3064422607422,51.695858001709,51.6305694580078,49.8066444396973,49.2933082580566,45.9312019348145,45.8883018493652,44.7643775939941,43.757682800293,42.1924057006836,41.9610786437988,40.7257270812988,38.9844360351562,38.8109512329102,35.4269409179687,34.8905563354492,34.2476768493652,32.9404945373535,31.8173084259033,31.1792373657227,30.144100189209,28.7468242645264,28.3153839111328,26.0914192199707,26.7251892089844,26.1021480560303,25.088415145874,23.3868350982666,23.3800926208496,21.0962085723877,20.3815307617187,20.2341041564941,19.8012046813965,18.5202007293701,18.1921577453613,16.9490985870361,17.2506046295166,17.5162792205811,14.7805604934692,14.8445110321045,13.9957437515259,12.6485033035278,13.0485372543335,12.8998069763184,11.9344959259033,11.7122316360474,9.96255016326904,9.1260461807251,9.07592868804932,8.54976749420166,8.84816837310791,8.42641830444336,7.58656406402588,8.15344905853271,7.25956583023071,7.35603523254394,7.13183546066284,6.15331649780273,6.36931657791138,5.82375621795654,4.94911527633667,5.42303562164307
245,12.8132915496826,7.76101684570312,3.77025294303894,1.63950848579407,0.743787884712219,0.476557165384293,0.292840629816055,0.410370320081711,0.380137771368027,0.64863395690918,0.694869756698608,0.90909206867218,1.07144379615784,1.27870106697083,1.67164099216461,2.00738048553467,1.97490322589874,2.39341068267822,2.53223514556885,3.37295961380005,3.31926536560059,3.23009538650513,3.9383659362793,4.06229543685913,4.42581224441528,4.40312051773071,4.33513450622559,4.90757083892822,5.2928032875061,5.15913963317871,6.08299207687378,6.37316942214966,6.76375293731689,7.37618541717529,7.66676568984985,7.61313915252686,8.84893226623535,9.11432838439941,9.57407188415527,9.89892578125,11.1032285690308,11.4631366729736,12.8074941635132,13.4775724411011,14.3716115951538,15.2247009277344,16.6357326507568,17.6852169036865,19.4110012054443,20.595552444458,22.1741008758545,24.2292747497559,25.206600189209,27.1601028442383,28.6506023406982,31.6642990112305,33.1218185424805,34.6216926574707,37.2199478149414,39.0476837158203,36.6483421325684,39.6614112854004,42.287467956543,44.4205055236816,46.1792068481445,48.3282661437988,50.8070335388184,51.987133026123,54.4860954284668,55.9448127746582,57.0019187927246,60.0460739135742,59.0884857177734,62.0218124389648,64.3835601806641,64.8937149047852,65.1994400024414,65.3845520019531,64.9328536987305,66.5851898193359,66.1459426879883,66.5168991088867,66.6167907714844,65.8987884521484,65.525749206543,65.7025756835938,64.7246017456055,64.6084747314453,63.1066856384277,63.4552612304687,63.6966819763184,63.2726860046387,62.6969413757324,61.8238143920898,62.2251014709473,57.7776947021484,57.3956718444824,56.9123077392578,57.6244773864746,56.4359817504883,56.1715126037598,53.6890754699707,52.7230834960937,52.344295501709,51.5991287231445,50.7898483276367,48.8608779907227,48.3854751586914,46.6694869995117,45.9768943786621,45.1562232971191,44.1113395690918,43.5065307617188,41.5591163635254,40.170825958252,39.7109527587891,38.7321128845215,36.8382225036621,36.6698684692383,35.4600219726562,34.2057647705078,32.2827491760254,31.862943649292,30.1213226318359,30.15163230896,28.5483360290527,27.9967517852783,27.2344818115234,26.3760318756104,25.1692199707031,23.8271293640137,23.6840953826904,22.4774017333984,21.8438758850098,21.0078601837158,19.9415702819824,19.1987419128418,18.382568359375,17.4279937744141,17.455286026001,16.6465320587158,15.5257606506348,15.0114707946777,13.8864593505859,13.8819770812988,13.1330881118774,12.9698734283447,12.1694364547729,11.8697328567505,10.7027273178101,10.180103302002,9.28426742553711,10.0771722793579,9.082763671875,8.51849842071533,8.54164600372314,7.7997579574585,7.51608848571777,6.61324882507324,6.82648801803589,6.51812791824341,6.44291257858276,6.18457317352295,5.90194368362427,5.51075601577759,5.71426725387573
250,9.54274082183838,15.3041181564331,16.0246829986572,12.1128950119019,6.21683883666992,2.55269742012024,1.10300278663635,0.533355116844177,0.677209854125977,0.786689519882202,0.651305437088013,0.689340829849243,1.11618089675903,1.21922290325165,1.32181751728058,1.59662067890167,1.93799674510956,2.14748382568359,2.25079298019409,2.87532663345337,3.4155592918396,3.04003834724426,3.6499330997467,3.7524847984314,4.07889795303345,3.97034454345703,4.29331827163696,4.5720682144165,5.02784395217895,5.23782968521118,5.3637843132019,6.0312352180481,6.15365171432495,6.67113733291626,7.31328535079956,7.23899364471436,7.61647033691406,8.10556030273437,9.18052959442139,9.24808788299561,10.2616109848022,10.8079214096069,11.7459182739258,12.5024271011353,13.0274429321289,13.9230680465698,15.0630292892456,16.4209423065186,17.9350395202637,19.1730003356934,20.7860145568848,22.0751686096191,24.0271797180176,24.9448719024658,26.730110168457,28.1934223175049,30.9531555175781,31.4932498931885,34.0603981018066,35.552131652832,33.7605895996094,35.630054473877,37.9570999145508,40.4725761413574,42.2942924499512,45.9716186523438,46.4004592895508,49.259407043457,50.2740592956543,52.4505920410156,53.4308967590332,55.9619979858398,57.2290992736816,57.3570594787598,58.2326545715332,60.5774993896484,61.789623260498,62.6321678161621,61.2078514099121,61.6173782348633,63.6556816101074,62.7073440551758,62.5787467956543,61.7548484802246,62.5862045288086,62.2678031921387,61.6661033630371,61.174129486084,61.6546058654785,61.7270011901855,60.1803245544434,60.3865585327148,60.4292449951172,58.0956611633301,59.934684753418,55.5563125610352,54.6623573303223,54.5788764953613,52.9752922058105,51.9775314331055,53.2837791442871,52.2341918945313,51.4162864685059,50.7165107727051,50.902904510498,48.0325202941895,48.2967681884766,47.2937393188477,45.4315185546875,45.3662147521973,44.6873321533203,43.0514068603516,41.8379554748535,41.1321182250977,38.9020729064941,39.0458641052246,37.5489196777344,35.9457168579102,34.4174346923828,33.9440040588379,32.7344627380371,32.3727836608887,31.3901596069336,29.794059753418,28.5159645080566,27.466365814209,27.6084690093994,25.8080291748047,26.0679569244385,24.1512470245361,23.8604698181152,22.5106258392334,21.7524795532227,21.0156497955322,20.7027721405029,19.5366477966309,19.4180088043213,18.0958862304687,17.4395866394043,17.0695953369141,15.8800659179687,15.8656673431396,14.7968273162842,14.4801893234253,13.6489181518555,13.0410022735596,12.4282321929932,12.517427444458,11.8364181518555,10.4544515609741,9.78696823120117,9.93546581268311,9.47187519073486,9.17738056182861,8.56176471710205,8.26001930236816,7.19828844070435,7.22375774383545,7.3564510345459,6.44674921035767,6.39157915115356,6.36616945266724,6.19473123550415,5.7664361000061,5.68777561187744,5.49029922485352
255,1.53263759613037,1.83527898788452,3.94781446456909,7.57505226135254,13.5902070999146,12.777250289917,9.10963439941406,5.94361114501953,3.40205383300781,1.69723212718964,1.20137572288513,1.39075458049774,1.38852000236511,1.4056795835495,1.62419950962067,2.11297297477722,2.61046314239502,2.47912669181824,2.68598031997681,2.87852096557617,3.36009669303894,3.21076989173889,3.64989614486694,3.87398815155029,4.14478302001953,3.98878812789917,4.82858276367188,5.19764614105225,5.6923041343689,5.58527612686157,5.64655733108521,5.83550119400024,6.24029779434204,6.60814142227173,7.46538972854614,7.17545127868652,7.71106290817261,7.80490922927856,8.78692054748535,9.10161972045898,9.70594310760498,10.4936666488647,10.40198802948,11.8466300964355,12.1163320541382,13.165545463562,14.1208534240723,14.733772277832,16.1277275085449,17.4228134155273,18.3762092590332,19.1328430175781,20.6853828430176,22.1905269622803,23.4335327148438,25.7716159820557,28.0152187347412,27.9008827209473,30.4413146972656,32.611701965332,30.4509162902832,32.6172256469727,35.140209197998,36.309944152832,37.9320831298828,40.6021156311035,41.6766014099121,43.5332641601562,46.1140556335449,46.7874565124512,48.8246459960937,49.8430709838867,51.4910011291504,52.6959190368652,53.1483192443848,54.7599449157715,54.810863494873,57.5506629943848,56.7898635864258,57.4980239868164,57.7016220092773,57.4386711120605,58.4091262817383,56.561954498291,56.5132522583008,58.4883613586426,56.7961578369141,57.2905082702637,56.4486083984375,55.8613548278809,55.786449432373,57.0874099731445,56.8228645324707,56.9955406188965,56.0369071960449,51.259822845459,52.0780448913574,51.7820014953613,51.2479705810547,51.1368598937988,49.8194847106934,49.1666450500488,50.1927642822266,48.0271682739258,47.1689529418945,47.7154197692871,46.1454391479492,44.9193801879883,44.3166007995605,43.199462890625,40.4549789428711,41.2849388122559,39.1427993774414,40.4470481872559,38.9355049133301,36.7584342956543,35.854320526123,35.9249610900879,33.8542022705078,33.5249633789063,32.4287147521973,31.7399120330811,29.9308471679687,28.320837020874,27.87229347229,26.684268951416,24.901969909668,25.9127788543701,24.2245197296143,23.8210105895996,23.0136833190918,21.4905605316162,21.4045219421387,20.6970348358154,19.4172649383545,19.5054988861084,18.3574237823486,17.4413318634033,17.5271682739258,16.1321239471436,15.382737159729,14.5242958068848,14.2459630966187,14.1096897125244,13.3100461959839,13.0629796981812,12.6792411804199,11.8722133636475,11.1761293411255,10.6290225982666,9.79522705078125,9.65541648864746,8.94600868225098,8.2932710647583,8.08685207366943,7.69462108612061,7.88263750076294,7.65600967407227,7.07936525344849,6.51742362976074,6.31206893920898,6.22045135498047,6.16577005386353,5.8435115814209,5.37115573883057,5.19748497009277
260,1.91708600521088,1.54501736164093,1.18953037261963,1.05579471588135,1.40098571777344,2.09203696250916,5.81843566894531,10.7235422134399,14.8602285385132,13.4121160507202,8.58894920349121,4.05058526992798,2.31752848625183,1.95411264896393,2.16595149040222,2.27184534072876,2.28774976730347,2.81161427497864,2.95518851280212,3.36357760429382,3.66609787940979,3.78842854499817,3.987868309021,4.36850166320801,4.78403186798096,4.70239734649658,5.09899663925171,4.92571449279785,5.85609769821167,5.77879810333252,5.58920955657959,6.33521366119385,6.82520484924316,6.59523868560791,7.14044809341431,7.42009544372559,7.52768659591675,8.04181385040283,8.33165645599365,9.12965488433838,9.45191097259522,9.98264503479004,10.4868059158325,11.3848934173584,11.9475765228271,12.5244379043579,12.55482006073,14.1409244537354,14.8658761978149,15.812331199646,16.890983581543,18.0718059539795,20.0133152008057,20.9332542419434,22.7094249725342,24.1305599212646,25.221643447876,26.8879776000977,27.7889556884766,29.3600177764893,27.5867252349854,29.4817142486572,31.1107025146484,33.790397644043,35.5098190307617,37.2867774963379,38.0374946594238,40.4742126464844,41.3496856689453,42.9189071655273,44.4285163879395,46.0339736938477,47.0368423461914,48.9335060119629,49.1408004760742,51.0459213256836,51.8073806762695,51.7678413391113,52.6625671386719,54.0392990112305,52.8840942382812,55.1164855957031,53.4600067138672,55.0813331604004,53.4590301513672,53.6017036437988,55.3732681274414,54.9390563964844,53.0046195983887,56.0232238769531,54.5254707336426,55.1011543273926,53.8511962890625,53.7095756530762,53.7460594177246,49.916072845459,49.8093490600586,50.7370338439941,50.3872756958008,49.2330703735352,49.2719612121582,47.7124481201172,46.9306945800781,46.8959846496582,47.1031951904297,46.4778938293457,45.801441192627,44.5929679870605,43.1729583740234,42.2310523986816,41.5118217468262,40.225643157959,39.5643920898438,38.5999755859375,37.0577697753906,36.8214263916016,36.0679740905762,34.8411140441895,33.6757392883301,33.0146369934082,32.9596328735352,31.2850399017334,29.9927749633789,28.6205806732178,29.0599479675293,27.1172008514404,26.1615581512451,25.7165336608887,24.5353488922119,23.5413703918457,22.8072299957275,21.935001373291,20.7291240692139,21.4861679077148,20.0554809570313,19.1281776428223,18.6371269226074,17.6750049591064,17.0795478820801,16.5633373260498,16.0077629089355,15.650918006897,14.310920715332,13.2622308731079,12.8652067184448,12.6509609222412,11.9376907348633,11.9845514297485,11.2713937759399,10.5031490325928,9.95051002502441,9.36967849731445,8.87086868286133,9.02613735198975,8.08780765533447,7.85977983474731,7.6958475112915,7.68011236190796,7.24091100692749,6.60220050811768,6.16354942321777,6.03249406814575,6.20717430114746,5.9954400062561,5.72138214111328,5.27392148971558
