Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0_EM_270.00,0_EM_272.00,0_EM_274.00,0_EM_276.00,0_EM_278.00,0_EM_280.00,0_EM_282.00,0_EM_284.00,0_EM_286.00,0_EM_288.00,0_EM_290.00,0_EM_292.00,0_EM_294.00,0_EM_296.00,0_EM_298.00,0_EM_300.00,0_EM_302.00,0_EM_304.00,0_EM_306.00,0_EM_308.00,0_EM_310.00,0_EM_312.00,0_EM_314.00,0_EM_316.00,0_EM_318.00,0_EM_320.00,0_EM_322.00,0_EM_324.00,0_EM_326.00,0_EM_328.00,0_EM_330.00,0_EM_332.00,0_EM_334.00,0_EM_336.00,0_EM_338.00,0_EM_340.00,0_EM_342.00,0_EM_344.00,0_EM_346.00,0_EM_348.00,0_EM_350.00,0_EM_352.00,0_EM_354.00,0_EM_356.00,0_EM_358.00,0_EM_360.00,0_EM_362.00,0_EM_364.00,0_EM_366.00,0_EM_368.00,0_EM_370.00,0_EM_372.00,0_EM_374.00,0_EM_376.00,0_EM_378.00,0_EM_380.00,0_EM_382.00,0_EM_384.00,0_EM_386.00,0_EM_388.00,0_EM_390.00,0_EM_392.00,0_EM_394.00,0_EM_396.00,0_EM_398.00,0_EM_400.00,0_EM_402.00,0_EM_404.00,0_EM_406.00,0_EM_408.00,0_EM_410.00,0_EM_412.00,0_EM_414.00,0_EM_416.00,0_EM_418.00,0_EM_420.00,0_EM_422.00,0_EM_424.00,0_EM_426.00,0_EM_428.00,0_EM_430.00,0_EM_432.00,0_EM_434.00,0_EM_436.00,0_EM_438.00,0_EM_440.00,0_EM_442.00,0_EM_444.00,0_EM_446.00,0_EM_448.00,0_EM_450.00,0_EM_452.00,0_EM_454.00,0_EM_456.00,0_EM_458.00,0_EM_460.00,0_EM_462.00,0_EM_464.00,0_EM_466.00,0_EM_468.00,0_EM_470.00,0_EM_472.00,0_EM_474.00,0_EM_476.00,0_EM_478.00,0_EM_480.00,0_EM_482.00,0_EM_484.00,0_EM_486.00,0_EM_488.00,0_EM_490.00,0_EM_492.00,0_EM_494.00,0_EM_496.00,0_EM_498.00,0_EM_500.00,0_EM_502.00,0_EM_504.00,0_EM_506.00,0_EM_508.00,0_EM_510.00,0_EM_512.00,0_EM_514.00,0_EM_516.00,0_EM_518.00,0_EM_520.00,0_EM_522.00,0_EM_524.00,0_EM_526.00,0_EM_528.00,0_EM_530.00,0_EM_532.00,0_EM_534.00,0_EM_536.00,0_EM_538.00,0_EM_540.00,0_EM_542.00,0_EM_544.00,0_EM_546.00,0_EM_548.00,0_EM_550.00,0_EM_552.00,0_EM_554.00,0_EM_556.00,0_EM_558.00,0_EM_560.00,0_EM_562.00,0_EM_564.00,0_EM_566.00,0_EM_568.00,0_EM_570.00,0_EM_572.00,0_EM_574.00,0_EM_576.00,0_EM_578.00,0_EM_580.00,0_EM_582.00,0_EM_584.00,0_EM_586.00,0_EM_588.00,0_EM_590.00,0_EM_592.00,0_EM_594.00,0_EM_596.00,0_EM_598.00,0_EM_600.00
275.0700073,10.51038742,33.92222595,67.93014526,82.57610321,63.80091476,22.07152557,7.209699631,1.827231169,1.311747432,1.047358036,0.848757029,0.707149446,0.801558077,1.409773946,3.361231089,8.48233223,12.55415916,14.73635006,12.81492519,7.868713856,3.368464231,1.325034022,0.598737359,0.528356791,0.322139144,0.211777747,0.274373293,0.22288613,0.134125948,0.087934449,0.154036298,0.16886346,0.219584778,0.175259486,0.180688486,0.153898895,0.243031874,0.14276129,0.089618981,0.139614716,0.152266979,0.087817207,0.155035928,0.076985806,0.210700095,0.036593717,0.100032017,0.12916933,0.182844743,0.158815801,0.195140585,0.126602426,0.19979541,0.172395959,0.171782404,0.16674614,0.155532032,0.187047049,0.176381856,0.171739534,0.053490106,0.158047304,0.1163335,0.148273364,0.115851134,0.128223166,0.168539271,0.062940165,0.058525633,0.050068442,0.122654468,0.125184417,0.117220581,0.157212183,0.121149674,0.063165531,0.14678587,0.152008533,0.118529961,0.086277455,0.110661477,0.176884249,0.093411177,0.080204397,0.115247741,0.1402971,0.146974027,0.058726165,0.144977972,0.074605271,0.055191066,0.09010908,0.062730208,0.033899914,0.129467875,0.05410153,0.125941291,0.062273908,0.085834384,0.046747435,-0.000626385,0.042314176,-0.005274249,0.067627788,0.0492124,0.017045785,0.038345244,-0.00901554,0.000160873,0.05833536,0.008025795,0.072026029,0.094151363,-0.06007348,0.085247964,0.024479032,0.041663956,0.008437924,0.058538612,0.024509329,-0.000613209,0.092726886,0.003521219,0.012005962,0.054465014,0.012598645,0.037521873,0.058721427,0.003830701,-0.000734862,0.075084656,0.042292897,0.008227762,-0.000633832,0.016863082,0.020432618,-0.060197517,-0.013282027,-0.004610362,0.055107307,0.043030296,-0.000363611,0.030045737,-0.000403412,-0.013146734,-0.017273305,-0.017243527,0.025255922,0.012652893,0.029945988,0.021039136,-0.009141067,0.020626694,0.025426369,0.021330316,0.042943303,-0.000248339,-0.021609606,-0.030181982,-0.034472059,-0.008773046,-0.017272271,-0.004513104,-0.047348924,-0.034472059,0.021188393
280,0.656224728,0.983688176,3.302905321,15.53013325,43.58419037,67.10422516,69.53450012,45.32488251,16.69205666,4.56857872,1.427419901,1.033954024,1.040781498,0.869247139,0.739297628,0.831424057,1.184036016,2.825864077,6.631974697,11.71277809,14.23065948,12.7040205,8.720878601,4.18928194,1.713771343,0.620811224,0.401095122,0.307847172,0.286372304,0.178703099,0.314191312,0.238323405,0.225213245,0.172402933,0.170411795,0.150365427,0.204697162,0.09128125,0.104997948,0.13861984,0.212251589,0.190247044,0.106896877,0.146724612,0.144001171,0.12665917,0.042548034,0.098677158,0.141918316,0.16870819,0.229600802,0.07708852,0.197429731,0.121039867,0.246731892,0.127368003,0.179099441,0.157228768,0.112058818,0.222007677,0.074054152,0.083900899,0.052285794,0.195748568,0.062850595,0.068165734,0.19609414,0.058526155,0.098354891,0.0784951,0.088500738,0.132873833,0.083330333,0.16702202,0.202794626,0.079156443,0.108490705,0.058348972,0.102117956,0.05847748,0.098636463,0.143372461,0.084891737,0.059281025,0.082935587,0.140754849,0.117937729,0.074722633,0.065373674,0.075617656,0.054703075,0.09845297,0.098905399,0.065078974,0.035071392,0.16420278,0.181992322,0.054192211,0.000267569,4.85E-05,0.010173235,0.020334747,0.005377907,0.005671654,0.070096597,0.064462423,-0.005062601,0.055019189,0.020614978,-0.009340368,0.059688505,0.020984627,0.065327346,0.010511972,0.060113188,0.039938245,0.094541624,-0.054253474,0.020765737,-0.004748194,-0.009522956,-0.004573267,0.005530741,0.015425649,0.055068154,-0.024483345,0.020628497,0.056706887,0.065171227,-0.044621304,0.020644512,-0.039480347,-0.049575672,-0.039602712,0.010653391,-0.02444569,-0.024399182,-0.014119139,0.006475046,0.036381368,0.051890749,0.025254689,0.060801376,-0.039519608,0.020827111,0.02671684,0.015003745,-0.024405215,-0.02944031,-0.01428747,0.050921608,-0.02433886,-0.064474307,-0.099999562,0.020261932,0.040606771,-0.019331479,-0.054502107,-0.019259078,-0.044532876,0.000918295,-0.044567768,-0.024207175,-0.014413891,-0.079981312,0.005968541
285,0.335440725,0.399858654,0.502049446,0.640122056,1.205888033,6.976057053,25.92940331,59.16530609,78.91131592,64.09450531,27.70093155,8.195473671,1.957741857,1.281352043,1.115363598,0.928305626,0.732842624,0.617692113,0.610270858,1.008686662,2.992502928,7.023839951,11.74801445,14.40097046,13.01685715,7.407392025,3.824497938,1.301062942,0.674672127,0.345547378,0.258653015,0.208910033,0.178073525,0.165345803,0.186783761,0.161198616,0.157297194,0.080398723,0.139714286,0.122969553,0.246224836,0.157465771,0.143487975,0.162649199,0.186219513,0.149590433,0.07702224,0.149743006,0.150080144,0.171285346,0.183031544,0.17665714,0.185460791,0.08055377,0.162823066,0.18549031,0.064275041,0.122693911,0.222305313,0.137671918,0.107087448,0.151457697,0.105896875,0.105975181,0.086848691,0.115918368,0.157610223,0.075203702,0.079167426,0.131318092,0.052096102,0.078331977,0.118700981,0.148237407,0.13416861,0.090840742,0.097837552,0.134433582,0.182917535,0.117810413,0.106094182,0.09908177,0.088201597,0.124851763,0.101116419,0.176087707,0.032434944,0.088740364,0.045085918,0.03347956,0.114982426,0.090396017,0.05342738,0.053181533,0.036704008,0.107702419,0.109418005,0.032733571,0.071892887,-0.002743907,0.047308106,0.061069716,0.045384515,0.012356114,-0.038461719,0.057531256,0.001326751,0.02501351,0.013095643,0.041730639,0.073324859,0.02553058,0.064616725,0.029799681,0.057821061,0.029216889,0.077895612,0.009952459,0.069410756,0.049758401,0.069541663,0.069497168,-0.006513216,-0.018498447,0.013817873,0.029705066,0.04196978,-0.022379966,0.010001313,0.028866936,-0.034472059,0.0335753,0.005768094,0.021792382,0.041017633,-0.0147014,-0.006462088,0.01771896,0.01374821,-0.006021632,0.010180041,0.017474953,0.057112154,-0.01423062,0.009663172,0.026381843,-0.010118643,0.033034604,-0.010398297,-0.010261819,0.06276913,-0.022479542,-0.05044172,-0.014208799,0.025659509,0.029636923,-0.010430997,0.022209939,0.024595384,-0.034472059,0.02227404,-0.026434895,-0.042522453,0.010060914,-0.014574096,0.030268576
290,0.212922901,0.309517741,0.31646803,0.37735188,0.443445235,0.475390851,0.870845616,3.920639277,19.772995,48.49699402,79.1720047,74.57054901,44.42212677,15.53267097,3.84671092,1.393480778,1.046923876,0.94746685,0.709564686,0.694936097,0.665731072,0.695484579,1.320506811,3.190603256,6.637189388,11.13887882,13.01044369,11.35817051,7.295578957,3.552546501,1.294879436,0.64559418,0.371358365,0.210195139,0.253119141,0.164615139,0.185238585,0.136821389,0.08256869,0.120112494,0.11167635,0.070332482,0.146341383,0.152681008,0.164639831,0.128934085,0.101387247,0.092426285,0.144671097,0.171824872,0.193423077,0.102268651,0.152798861,0.138180539,0.191498458,0.133957371,0.127286017,0.119310796,0.186617553,0.104449511,0.066041335,0.125577316,0.08174035,0.108000576,0.123566106,0.082009301,0.165389568,0.097779393,0.131171212,0.099440277,0.07564798,0.080979168,0.105426118,0.055345733,0.117087841,0.088571727,0.097282797,0.073635638,0.124610379,0.084567323,0.04819892,0.100208595,0.024024349,0.065694362,0.071336016,0.096839592,0.01552448,0.090260938,0.134827942,0.058296617,0.079141602,0.127676323,0.055000175,0.052846503,0.059163827,0.089716837,0.122167081,0.07424216,-0.003522009,0.040387969,0.059955161,0.078652322,0.008466333,-0.022726607,0.008333325,0.036911186,0.043334726,0.058554079,0.04267117,-0.007322703,-0.00327434,-0.007157758,0.050880972,0.016155526,0.019907013,0.036044825,0.058753904,-0.007405005,0.043944854,0.027787656,-0.00315392,0.011661913,0.024460785,0.012342226,-0.030557998,-0.007420175,0.01986986,0.044520315,0.040246662,-0.007349633,-0.026725406,0.043916587,-0.003351042,-0.007274708,0.100058869,-0.026713535,-0.026702445,-0.014957884,-0.018667281,0.000640161,0.062993065,0.035819847,0.074000418,-0.003665386,-0.03058113,0.008731443,-0.0148321,-0.030526789,0.05236331,-0.069651395,0.032230701,-0.015062273,-0.00316152,-0.02271086,-0.002780609,0.008573871,-0.00709869,0.000335973,0.027262527,-0.022692386,-0.011002747,0.016070694,0.012599133,-0.022646092,-0.030550107,-0.018715777
295,0.133794889,0.231512025,0.295654505,0.264430404,0.266271412,0.182956606,0.343571186,0.471154809,0.640468359,1.644616485,10.46241951,33.49459076,67.36014557,86.05511475,69.9596405,30.39777565,8.684272766,2.070132971,1.088679194,0.852143943,0.799996793,0.741919935,0.583136499,0.576914191,0.566303551,0.937327981,2.512729883,5.700423717,10.23919106,12.60352421,11.2285471,8.057678223,3.931008339,1.502016783,0.648058712,0.398035347,0.278843492,0.148402944,0.142351747,0.221705481,0.168009788,0.123416811,0.116949126,0.105042353,0.104172066,0.089258328,0.194277808,0.170193583,0.13309741,0.124021962,0.088154316,0.089465365,0.13135381,0.03043678,0.143109843,0.135802448,0.127662212,0.122641146,0.179858282,0.061011922,0.058434006,0.083685428,0.060368266,0.119446814,0.038317155,0.028820019,0.085944369,0.020706441,0.066981629,0.094611108,0.060023751,0.083896086,0.151420891,0.072809786,0.082869992,0.040049974,0.055359062,0.093668312,0.12597689,0.076803088,0.062684253,0.097652271,0.021449681,0.077120557,0.047515314,0.097291142,0.014867172,0.153446689,0.086730421,0.036143895,0.042895388,0.087437704,0.021094404,0.084337324,0.014370192,0.086787835,0.10576497,0.044181395,-0.027027596,0.048324663,0.024814647,0.007391397,-0.008424578,0.050879087,0.041965347,0.054953378,0.011537563,0.00659601,0.01115948,-0.004520731,0.010473277,0.033529963,0.061969969,-0.015657526,0.021140963,0.025945652,0.061407696,0.028988246,0.028090503,0.050834764,-0.038132664,0.048824359,-0.015874881,0.010733172,-0.019571707,-0.004091928,0.082521871,0.010233499,0.037098844,-0.015949493,-0.023304697,0.032832507,-0.030808639,-0.053293321,0.06597437,0.018158529,0.010445181,-0.045641832,0.075089246,0.014218539,0.02986997,0.003133658,0.01401912,0.041279491,0.037433635,0.039923016,-0.023229579,0.003200244,-0.049626388,-0.034472059,0.018959999,-0.015660854,0.014374044,-0.034472059,-0.011740997,0.038073052,-0.057130329,-0.015355328,-0.008241864,0.045228269,-0.019311987,-0.056916062,-0.015434014,-0.0081711,-0.015584178,-0.023211982
300,0.160528824,0.209682003,0.18637909,0.176321268,0.219590321,0.215563163,0.218700185,0.333798826,0.348511279,0.414977133,0.627209723,0.916757941,4.368279934,22.2509861,57.86891174,89.26164246,78.33354187,41.51724625,12.33241081,3.083930016,1.120727181,0.924176574,0.793290734,0.646310925,0.60417819,0.422132909,0.427206814,0.501116633,0.999248683,2.705601454,6.533793926,10.85602856,12.80844307,10.54821682,6.587053776,3.065867424,1.339149356,0.578866065,0.415176094,0.234847173,0.227562979,0.129063144,0.181228831,0.105149239,0.110864401,0.115138948,0.12156184,0.066513628,0.090458333,0.083187997,0.145088226,0.122937828,0.09983848,0.137508079,0.159515753,0.132102266,0.114767551,0.056066316,0.108298779,0.052129585,0.012729265,0.059096534,0.041369233,0.124466226,0.022980634,0.107013747,0.091375157,0.103067577,0.023528162,0.114419058,0.055314209,0.09027341,0.126075551,0.11408782,0.110788092,0.020016529,0.064406216,0.061957452,0.078398049,0.112605691,-0.034472059,0.061142895,0.114725187,0.005838111,0.046288859,0.124897406,0.061413001,0.085132167,0.089770153,0.043074798,0.042432707,0.03906573,0.020820141,0.024235781,0.020405855,0.097216144,0.052276704,0.068881765,-0.008834602,-0.005321683,0.072428554,0.013657015,0.012536734,0.024360336,0.115269631,0.024010252,0.030863214,0.041902136,-0.005178547,-0.001210913,0.030268926,0.02368227,0.035553623,-0.015832592,0.069597811,-0.016006203,0.077940866,0.04964577,0.005247734,0.016902201,0.013092805,0.019936286,0.019971043,0.006204352,-0.008842111,0.005967926,0.024030138,-0.001473114,0.034080151,-0.012820633,-0.027067093,0.03523225,-0.012356402,0.005991876,0.046658751,0.009373005,-0.034472059,-0.005028578,0.035302389,0.043278936,0.00205642,0.013450675,0.032060806,-0.038161755,0.016972426,0.009743284,-0.005150309,-0.008436302,0.002269413,-0.023459531,0.009596493,0.005918629,-0.019672044,-0.00116488,0.057509709,0.043489654,-0.034472059,-0.052908979,-0.078550652,0.013493288,-0.034472059,0.002680425,0.002605073,-0.008787001,-0.038159702,-0.00102973
305.0700073,0.080691472,0.199188724,0.181504294,0.180647507,0.203514472,0.12728788,0.17419818,0.353892714,0.196794167,0.317433536,0.370390147,0.532841146,0.647062719,0.784576118,1.644498825,10.03660011,33.9867363,70.92367554,87.72872925,66.61289978,26.31661797,7.327812672,1.892951012,0.942312121,0.758235037,0.590088427,0.646242976,0.604738057,0.532804489,0.388135016,0.495168209,0.868825734,2.24149394,5.428620815,9.472306252,11.93499184,11.09996223,7.608909607,3.914618015,1.892233849,0.770317435,0.443484664,0.268641084,0.237116799,0.233393058,0.094655037,0.154689014,0.173125014,0.119117975,-0.009421583,0.185685351,0.106159374,0.194610462,0.095970795,0.18633388,0.095440254,0.160624504,0.163187444,0.166139796,0.130385339,0.079800025,0.005770605,0.089082971,0.151227102,0.081835821,0.010832161,0.056233171,0.040043961,0.064626634,0.010935929,0.051392604,0.01619805,0.102305368,0.051657531,0.100573853,0.025908943,0.082618594,0.046310719,0.092660591,0.117959216,0.041546594,0.167366683,0.086438999,0.057184633,0.020896416,0.099227399,0.021274101,-0.013880782,0.10234417,0.11304833,0.068046838,-0.003924649,0.070838079,0.037092704,0.042115998,0.082989946,0.0832358,0.047598582,0.052190121,0.069754317,0.036453519,-0.019305224,0.010990292,0.046452913,-0.039566122,0.006449282,-0.019126084,0.035931002,0.010454036,0.068470553,0.074873507,0.016202163,0.077277377,-0.014210688,0.114001483,0.026369378,0.035841893,0.016529612,0.001218736,0.061024521,0.021729816,0.011281502,-0.034472059,-0.049698476,0.005802207,0.010918982,-0.00436518,-0.044561349,-0.024271309,0.046889942,-0.02938124,0.058223534,0.00153432,-0.044760708,0.067085326,0.030965392,-0.019134872,-0.019389104,0.031654406,0.011700731,0.057106759,0.036585998,-0.014045242,0.00095322,0.026627738,-0.01917772,-0.034472059,-0.044746593,-0.059902079,-0.090837225,-0.034472059,-0.069905773,-0.060216192,0.006019507,0.032251757,-0.014251454,-0.044619296,-0.04988711,0.021503881,-0.024261832,-0.065260395,-0.034472059,-0.034472059,-0.075823203,-0.044627797,-0.019133147
310,0.132282183,0.1531239,0.14943552,0.091350004,0.153520182,0.119065478,0.222100243,0.144694269,0.177866742,0.195526451,0.298645645,0.357986987,0.312968314,0.474989057,0.602483094,0.661719501,0.978355467,2.951175928,16.63043022,46.8666687,87.36312866,87.6606369,53.7827301,19.08527374,4.677328587,1.211830974,0.871213615,0.753723621,0.728616118,0.641252875,0.587928534,0.408471048,0.34645614,0.423015654,0.691147149,1.680226922,4.482851982,7.933675289,11.51810646,12.0388298,9.285423279,5.158410072,2.11463213,0.955207646,0.469555259,0.420556754,0.300745845,0.139155403,0.166993216,0.118599236,0.230333313,0.188171253,0.116927654,0.092872798,0.113184616,0.150050953,0.081488669,0.086576834,0.173712566,0.151620299,-0.004972229,0.055557195,0.100713134,0.187376574,0.074125409,0.056008395,0.02638882,0.020318914,0.040910508,0.050482068,0.065708265,0.025589801,0.020783223,-0.019308366,0.035741042,-0.024385212,0.082492948,0.020862158,0.14472656,0.051363986,0.052520502,0.185212687,0.011141442,-0.004650688,0.045868184,0.103305534,0.061349612,0.015563965,0.005735211,0.071801096,0.066859946,0.127600849,0.079765975,0.020935185,0.021196801,0.097508982,0.12480697,0.046681542,0.000840276,0.051276091,0.005586222,-0.019250896,0.066243514,0.037245948,-0.049888059,0.082460254,0.076464236,0.04549915,0.010469068,0.009979848,-0.05998864,-0.024379764,0.041677412,-0.019384779,0.055950206,0.000768103,0.035672795,0.075453743,0.015514694,0.03057738,0.001043268,0.041420821,-0.059505478,-0.054687656,-0.024348654,-0.004157087,0.040726464,0.016279314,0.071733907,0.030607667,0.010911889,-0.029408768,-0.009176353,-0.004378317,0.026419394,-0.034472059,-0.039578609,0.006413732,0.00596568,0.026535172,-0.039543491,0.047605317,0.052081142,-0.019306682,-0.065212756,0.097560585,-0.0699379,-0.034472059,-0.00890485,0.051963199,-0.029423237,-0.019112177,-0.024272244,0.011095714,0.001458544,0.051667567,-0.070170499,0.011235029,-0.009001102,-0.008853501,-0.075379595,-0.044460371,-0.054818869,-0.019213503,-0.039554447,0.027134012
315,0.165016815,0.079900801,0.233174875,0.126328826,0.175964504,0.100737631,0.161354765,0.244525239,0.060101021,0.105797157,0.199755326,0.311168194,0.282920539,0.328645706,0.286397308,0.39608717,0.547255516,0.648983121,0.716673076,1.996122241,12.9152813,42.49883652,80.42118835,92.44759369,67.7456131,23.12404251,5.414753914,1.623502254,1.063111067,0.666830897,0.696451902,0.765208066,0.510492921,0.493834674,0.421991408,0.378471076,0.462830633,0.877385378,2.140382051,5.241253853,9.367553711,12.21419811,11.3368988,9.043605804,5.247151852,1.854947686,0.909168363,0.471916437,0.261891305,0.296106458,0.11063306,0.105941728,0.184585989,0.139400348,0.132517815,0.21083039,0.062481444,0.096531585,0.052499112,0.165795326,0.019691493,0.145851865,0.099627972,0.190322205,0.136717319,0.057344396,0.086585984,0.124746993,0.092660159,0.118785471,0.03631014,0.086534724,0.004057646,0.020427149,0.068973213,-0.018018467,0.043561932,0.114253849,0.108013198,0.058837634,0.048549484,0.08648482,0.032232035,0.098396242,0.064272791,0.049118076,-0.029027928,0.026943747,0.080604628,0.036786195,0.093102306,0.036727268,0.036620189,0.081129149,-0.017995784,0.081375942,0.026506253,0.026032992,0.092606783,0.037311886,0.004631463,0.042625975,-0.012416236,-0.018035054,0.004534718,0.05844849,0.096426561,0.009492438,0.041597944,-0.012437012,0.044366982,0.048078876,0.092126235,-0.023512553,0.059827272,0.042902078,0.003845889,0.020939425,-0.001468394,0.009631075,-0.056678616,0.004246041,0.004125629,-0.045542456,-0.006785188,-0.006735116,0.065561846,-0.051035114,0.031704534,-0.007069994,0.021369215,0.02633401,-0.028938944,0.004243687,0.032409374,0.049038503,0.049333844,0.015122917,0.077219844,0.097959995,0.043004844,0.075867891,-0.012191661,-0.023287753,0.054566707,-0.012240699,-0.023205787,-0.05676413,-0.040018462,-0.051199131,0.015343897,-0.007002098,0.032345314,0.032295126,0.038984638,0.010015886,-0.006784575,-0.051116902,-0.06250824,-0.040048152,0.053615239,-0.0675724,-0.051365852,0.020379867,0.010264412,-0.034472059
320,0.177782565,0.140801713,0.157662764,0.166078776,0.228102133,0.147282571,0.181486621,0.120539531,0.208329871,0.109941751,0.260195166,0.230813339,0.225633696,0.338096261,0.431482881,0.2939201,0.342382491,0.395854741,0.510972857,0.453005075,0.6744048,1.171517611,6.058754444,24.79771614,58.32977295,86.30171967,77.9337616,42.32564926,12.54076767,2.968430519,1.337869763,1.024289131,0.67477715,0.62181133,0.733034134,0.560488343,0.686351597,0.490271628,0.430732042,0.507801592,1.013382196,2.190827847,5.016793251,9.017392159,11.60665226,11.47666359,9.244790077,4.754838943,2.525284052,1.13958323,0.582485437,0.418781072,0.33535552,0.096718937,0.261773229,0.258131355,0.139625072,0.131728321,0.208938465,0.020880152,0.187411174,0.013159949,0.089768693,0.149806902,0.06872569,0.02883466,0.16067028,0.076689228,0.075966448,0.06262745,0.056356367,0.084262103,0.007346489,0.000483196,0.078121543,0.049193028,0.070409104,0.140589386,0.035252247,0.105324537,0.071285367,0.190422341,0.077929333,0.091414392,0.124695286,0.206445694,0.007160779,0.118707821,0.158906117,0.069580436,0.063148096,0.085508183,-0.013357343,-0.034472059,0.069501102,0.161975056,0.10427615,-0.124998793,-0.020373952,0.000377215,-0.034472059,0.070518494,0.053895991,0.021420013,0.104394659,-0.111737162,0.03444783,-0.04148183,0.10509041,0.041706275,-0.055748954,0.02829076,0.110676855,0.035469752,-0.006497683,0.063280329,0.021805335,0.000304502,0.000652138,0.000329431,-0.104651928,0.077005997,0.077991739,0.027810384,0.041948136,-0.013789251,0.08463645,0.000473671,0.091513067,0.09817709,0.042780016,-0.069883078,0.021624595,-0.062222473,0.035945024,-0.076499164,-0.062582284,0.049622204,0.050338987,0.029126335,0.035694521,0.070880547,0.014622841,-0.097791255,-0.034472059,-0.034472059,0.01461561,0.043367121,0.112493113,0.015084762,0.105950743,-0.034472059,0.042427357,-0.076779507,0.008204319,0.056229617,-0.006100046,-0.006087562,-0.02028414,0.0859126,-0.041538447,-0.0904392,-0.013356006,0.035837088,-0.006258739,-0.005735395
325.0700073,-0.009086031,0.163869798,0.166493878,0.114767745,0.158338681,0.010306735,0.245694026,0.119161367,0.106701523,0.095187172,0.108331859,0.184857801,0.157559261,0.183128729,0.256403953,0.290314794,0.349141955,0.201651037,0.217353657,0.363747984,0.416328132,0.328379452,0.458394051,0.68366313,1.578297496,9.25242424,33.4470253,71.07186127,94.20584106,71.85832214,28.72790146,7.172631741,1.547876716,1.025057077,0.778454125,0.70803988,0.716541529,0.529004514,0.625459909,0.353753448,0.575686455,0.384739429,0.542606413,0.741616726,1.528572798,3.817172289,7.06682539,11.46339607,12.41519165,10.69010639,6.553371429,3.137011528,1.340209246,0.566050172,0.414461732,0.353202492,0.226593867,0.225101337,0.205817327,0.08833757,0.049131919,0.080871895,0.083027542,0.127249166,0.154349685,0.141831428,0.188800856,0.082119584,-0.027975474,0.042819638,0.070671424,0.071779519,0.096322119,0.090316936,0.15960221,0.162084267,0.093210101,0.083929524,0.098373294,0.037782747,0.051128592,0.095286846,0.025193814,0.024622999,0.056252044,0.070907563,0.082755893,0.056972038,0.07615532,0.103654936,0.042891394,0.077204734,0.096623048,0.038645331,-0.00824685,0.08507207,0.128668591,0.049752649,-0.001418576,0.023099203,0.017397176,0.064496681,0.043696705,0.030590598,0.011742324,0.039023448,-0.034472059,-0.066964068,0.056320298,0.004716478,0.025180761,-0.086766824,0.077418625,-0.015037099,0.070004776,-0.06064339,0.031224493,0.004941985,0.010819554,-0.034472059,-0.00133314,0.0507867,-0.060444228,-0.008263348,0.044781376,0.011034198,0.038544383,-0.041003909,0.050480824,0.030817006,-0.067279167,0.07090202,-0.041086297,0.031586859,0.038064342,0.005270671,-0.014622388,0.070976332,0.084144086,-0.027860664,0.031328235,0.045151059,0.057068903,-0.007878792,-0.047701847,0.03226446,0.025547147,-0.014750527,0.046021093,-0.047613271,0.018667139,-0.054403894,0.024986867,0.011710003,0.038697373,-0.047741082,0.038925368,-0.021068851,-0.027811211,0.005353507,-0.027855283,-0.034472059,-0.074179545,-0.034472059,-0.008087358,-0.014810886
