,230,235.0700073,240,245,250,255,260,265,270,275,280,285.0700073,290,295,300,305.0700073,310,315,320,325.0700073,330,335.0700073,340,345.0700073,350,355.0700073,360,365.0700073,370,375.0700073,380,385.0700073,390,395,400,405.0700073,410,415,420,425.0700073,430,435,440,445,450,455,460,465,470,475.0700073,480,485,490,495.0700073,500
288,4.427930851,4.424880361,4.365073264,4.330981923,4.336848662,4.281804886,4.269328428,4.273936345,4.242032838,4.174733797,4.109766079,4.042935799,3.97618095,3.908056969,3.887568475,3.874647641,3.822967998,3.77213768,3.677013884,3.587132383,3.522412799,3.494546645,3.459050155,3.466329982,3.500909366,3.532781965,3.552331803,3.615128702,3.659183119,3.636919687,3.63229305,3.656660376,3.677390766,3.741716737,3.795772796,3.824408593,3.844157505,3.835578876,3.793518038,3.787821732,3.78776445,3.727595786,3.634442318,3.5674192,3.543236771,3.514200559,3.491834469,3.486710714,3.490532545,3.493260317,3.479313486,3.482447914,3.528607075,3.556960706,3.534544992
290,4.296259334,4.293299555,4.235270917,4.202193336,4.207885618,4.154478656,4.142373205,4.146844098,4.115889293,4.050591495,3.987555695,3.922712719,3.85794293,3.791844723,3.771965487,3.759428875,3.709286007,3.659967209,3.56767207,3.480463337,3.417668292,3.390630782,3.356189836,3.363253186,3.396804297,3.427729114,3.446697607,3.507627142,3.550371531,3.528770137,3.52428108,3.547923805,3.568037745,3.630450881,3.682899498,3.710683764,3.729845411,3.721521881,3.680711788,3.675184872,3.675129292,3.616749839,3.526366436,3.461336357,3.437873031,3.409700255,3.387999257,3.383027865,3.386736048,3.389382705,3.375850605,3.378891826,3.423678372,3.451188863,3.429439715
292,4.171202439,4.168328814,4.111989292,4.079874544,4.085401133,4.033548758,4.021795676,4.026136429,3.996082666,3.932685577,3.871484644,3.808529138,3.745644689,3.68147049,3.662169905,3.649998213,3.60131492,3.553431709,3.463823126,3.379152893,3.318185706,3.291935213,3.258496785,3.265354532,3.297929028,3.327953675,3.346370027,3.405526005,3.447026176,3.426053563,3.421695176,3.4446497,3.464178157,3.524774552,3.575696477,3.60267199,3.621275874,3.613194628,3.573572448,3.568206411,3.568152449,3.511472323,3.42371983,3.360582667,3.337802319,3.310449606,3.289380287,3.284553604,3.288153848,3.290723466,3.277585262,3.280537958,3.324020843,3.350730549,3.329614483
294,4.052509863,4.049718008,3.994981641,3.963780726,3.969150055,3.918773151,3.907354506,3.911571742,3.882373166,3.820780057,3.761320611,3.700156519,3.639061462,3.576713356,3.557961973,3.54613663,3.498838632,3.452317949,3.3652592,3.282998279,3.223765929,3.1982624,3.16577547,3.172438079,3.204085659,3.233255947,3.251148257,3.308620938,3.348940212,3.328564379,3.324330011,3.346631359,3.365604129,3.424476239,3.473949168,3.500157086,3.518231592,3.5103803,3.471885579,3.466672233,3.466619807,3.411552528,3.326297053,3.264956474,3.242824346,3.216249961,3.195780175,3.191090835,3.194588634,3.197085132,3.18432078,3.187189456,3.229435025,3.2553847,3.234869496
296,3.939940194,3.93722589,3.884009977,3.853675754,3.858895935,3.809918389,3.798816928,3.802917019,3.774529514,3.714647324,3.656839529,3.597374438,3.537976466,3.477360251,3.45912974,3.447632878,3.401648712,3.35642027,3.271779819,3.191803922,3.134216914,3.109421816,3.077837301,3.084314837,3.115083318,3.143443321,3.160838623,3.216714841,3.255914136,3.236104298,3.231987551,3.253669417,3.272115166,3.32935194,3.377450622,3.402930543,3.420502979,3.412869778,3.375444355,3.370375824,3.370324855,3.316787222,3.233899953,3.174263278,3.152745931,3.126909723,3.107008542,3.102449462,3.1058501,3.108277251,3.095867463,3.098656454,3.139728535,3.164957387,3.14501205
298,3.833251568,3.830610765,3.778835871,3.749323061,3.754401885,3.70675059,3.695949743,3.699938809,3.672320001,3.614059346,3.557816913,3.499962062,3.442172512,3.383197708,3.365460856,3.354275315,3.309536343,3.26553263,3.183184136,3.105373886,3.049346261,3.025222584,2.994493338,3.00079547,3.030730779,3.058322829,3.075247088,3.129610248,3.167748075,3.148474663,3.144469392,3.165564141,3.183510402,3.239197276,3.285993506,3.310783463,3.32788006,3.320453556,3.284041567,3.279110285,3.279060696,3.226972795,3.146330009,3.08830822,3.067373536,3.04223694,3.022874658,3.018439032,3.021747585,3.024109012,3.012035266,3.014748734,3.054708635,3.079254321,3.059849078
300,3.732200344,3.729629156,3.67921914,3.650484339,3.655429277,3.609034153,3.598518035,3.602401942,3.575511215,3.518786412,3.464026628,3.407696933,3.351430817,3.294010691,3.276741414,3.265850743,3.222291169,3.179447471,3.099269827,3.023510792,2.968960154,2.945472418,2.915553249,2.921689246,2.950835408,2.977700083,2.994178189,3.047108241,3.084240688,3.065475357,3.061575672,3.082114326,3.099587492,3.153806363,3.199368963,3.223505413,3.240151314,3.232920586,3.19746848,3.192667196,3.192618913,3.14190414,3.06338724,3.006895007,2.986512198,2.962038246,2.943186388,2.938867693,2.942089026,2.944388202,2.932632741,2.935274678,2.974181166,2.998079784,2.979186098
302,3.63654599,3.634040701,3.584922667,3.556924324,3.561742526,3.516536485,3.50628989,3.510074254,3.483872723,3.428601747,3.375245428,3.320359433,3.265535388,3.209586911,3.192760236,3.182148688,3.139705522,3.097959886,3.019837154,2.946019783,2.89286725,2.869981493,2.840829136,2.846807871,2.875207032,2.901383179,2.91743896,2.969012442,3.005193204,2.986908818,2.983109081,3.00312134,3.020146678,3.072975947,3.117370801,3.140888646,3.157107921,3.150062513,3.115519026,3.110840796,3.110793751,3.061378772,2.984874219,2.929829852,2.909969444,2.886122747,2.867754052,2.863546043,2.866684815,2.868925064,2.85747089,2.860045115,2.89795445,2.921240559,2.902831108
304,3.546048645,3.543605701,3.495709995,3.468408405,3.473106704,3.429025639,3.419034036,3.422724224,3.397174731,3.343279203,3.291250683,3.237730555,3.184270835,3.129714665,3.113306731,3.102959256,3.061572311,3.020865537,2.94468693,2.872706543,2.820876738,2.798560505,2.77013362,2.775963571,2.803656004,2.829180744,2.844836968,2.895127017,2.930407402,2.912578033,2.908872854,2.928387097,2.944988751,2.996503336,3.039793401,3.062725992,3.078541642,3.071671563,3.037987709,3.033425899,3.033380025,2.985194763,2.910594066,2.856919507,2.837553335,2.814300076,2.796388495,2.792285205,2.795345867,2.797530366,2.786361235,2.788871399,2.82583734,2.848543963,2.83059264
306,3.460467995,3.45808401,3.411344223,3.384701532,3.389286441,3.346269233,3.336518768,3.340119897,3.315187017,3.262592208,3.21181935,3.159590881,3.107421363,3.054181856,3.038169913,3.028072165,2.987684056,2.947959703,2.873619596,2.80337639,2.75279745,2.731019799,2.703278971,2.708968222,2.735992323,2.760901047,2.776179422,2.825255767,2.859684692,2.842285619,2.83866986,2.857713146,2.873914133,2.924185461,2.96643076,2.988809894,3.004243848,2.997539571,2.964668646,2.960216932,2.960172165,2.91314981,2.840349532,2.78797036,2.769071573,2.74637951,2.728900209,2.724895948,2.727882744,2.730014522,2.719114948,2.721564531,2.757638333,2.779796952,2.762278869
308,3.37955641,3.377228166,3.331581234,3.305561494,3.310039201,3.268027807,3.258505324,3.262022253,3.237672346,3.186307293,3.136721589,3.085714311,3.034764604,2.982769927,2.967132369,2.957270724,2.917826957,2.879031427,2.806429518,2.737828716,2.688432397,2.667163945,2.640071744,2.64562797,2.672020202,2.696346518,2.711267659,2.759196516,2.792820435,2.775828181,2.772296965,2.790894986,2.806717168,2.855813067,2.897070599,2.918926471,2.933999553,2.927452034,2.895349687,2.891002061,2.89095834,2.845035448,2.773937364,2.722782905,2.704326004,2.682164519,2.665093914,2.661183279,2.664100239,2.666182173,2.655537448,2.657929757,2.693160092,2.714800605,2.697692124
310,3.303071583,3.300796031,3.256182163,3.230751292,3.235127661,3.194067053,3.184760079,3.188197414,3.164398586,3.114196006,3.065732507,3.015879606,2.966082973,2.91526502,2.899981366,2.890342905,2.851791815,2.81387429,2.742915479,2.675867225,2.627588825,2.606801711,2.580322651,2.585753131,2.611548064,2.635323836,2.649907288,2.696751437,2.729614392,2.7130067,2.709555402,2.72773252,2.743196619,2.791181399,2.831505206,2.852866445,2.867598399,2.86119906,2.829823241,2.825574009,2.825531278,2.780647695,2.711158675,2.661161925,2.643122733,2.621462799,2.604778529,2.600956398,2.603807342,2.605842159,2.595438341,2.597776508,2.632209524,2.653360277,2.636638989
312,3.230771427,3.228545684,3.184908359,3.160034138,3.164314713,3.124152871,3.115049616,3.118411712,3.09513381,3.046030103,2.998627411,2.949865728,2.901159082,2.85145347,2.836504357,2.82707687,2.789369616,2.752282058,2.682876448,2.617295797,2.570074152,2.549742043,2.523842576,2.529154189,2.554384504,2.577639853,2.591904091,2.63772288,2.669866506,2.653622336,2.650246582,2.668025825,2.683151435,2.730085887,2.769527056,2.790420723,2.804830213,2.798570948,2.767881907,2.763725685,2.76368389,2.719782752,2.651814762,2.602912378,2.585268042,2.564082217,2.547763145,2.544024676,2.546813216,2.548803493,2.538627403,2.54091439,2.57459371,2.595281499,2.578926219
314,3.162414081,3.160235431,3.117521393,3.093173467,3.097363473,3.058051383,3.049140737,3.052431697,3.029646314,2.981581553,2.935181817,2.887451844,2.839775744,2.791121814,2.776488997,2.767260979,2.730351543,2.694048691,2.62611158,2.561918499,2.515695979,2.495794061,2.470442581,2.47564181,2.500338295,2.523101604,2.537064036,2.581913381,2.613376905,2.597476432,2.594172103,2.61157517,2.626380748,2.672322152,2.710928816,2.731380411,2.745485021,2.739358191,2.709318475,2.705250192,2.705209281,2.662237013,2.595707104,2.547839407,2.530568393,2.509830823,2.493857033,2.490197663,2.492927203,2.494875369,2.484914587,2.487153185,2.520119911,2.540369984,2.524360752
316,3.097756794,3.095622688,3.053781962,3.029931842,3.034036181,2.995527849,2.986799386,2.99002306,2.967703537,2.920621487,2.875170418,2.828416311,2.781714974,2.734055801,2.71972216,2.710682814,2.674528011,2.638967392,2.572419292,2.509538673,2.464261198,2.444766185,2.41993303,2.425025958,2.449217511,2.471515411,2.485192373,2.529124749,2.559944984,2.544369605,2.541132835,2.558180086,2.572682957,2.617685063,2.655502393,2.675535843,2.689352077,2.683350514,2.653924976,2.649939871,2.649899796,2.60780612,2.542636451,2.495747436,2.478829538,2.458515958,2.442868761,2.439284209,2.441957942,2.443866277,2.434109148,2.436301977,2.46859468,2.488430729,2.472748815
318,3.03656059,3.034468642,2.993454481,2.97007552,2.974098778,2.936351178,2.927795145,2.930955136,2.909076535,2.862924591,2.818371409,2.772540929,2.726762178,2.680044512,2.665994032,2.657133258,2.621692693,2.586834574,2.521601133,2.459962721,2.415579702,2.396469814,2.372127238,2.377119555,2.400833203,2.422690608,2.436097382,2.479161874,2.509373255,2.494105568,2.49093274,2.507643222,2.521859589,2.565972678,2.603042926,2.622680616,2.63622391,2.630340908,2.601496672,2.597590292,2.597551009,2.556288894,2.492406652,2.44644393,2.429860245,2.40994796,2.394609874,2.391096135,2.393717048,2.395587683,2.386023307,2.388172816,2.419827577,2.439271765,2.423899647
320,2.978583159,2.976531154,2.93630008,2.913367497,2.917313938,2.880287058,2.871894387,2.874994043,2.853533173,2.808262414,2.764559892,2.719604459,2.674699767,2.628874087,2.615091875,2.606400281,2.571636387,2.537443819,2.473455887,2.412994345,2.369458737,2.350713717,2.326835916,2.331732914,2.354993795,2.376433874,2.389584671,2.431826926,2.461461478,2.446485299,2.44337305,2.459764477,2.473709409,2.516980241,2.553342703,2.572605447,2.585890158,2.58011948,2.551825971,2.547994177,2.547955644,2.507481351,2.444818821,2.39973367,2.383466619,2.363934523,2.348889288,2.345442637,2.348013509,2.349848429,2.340466666,2.342575135,2.373625507,2.392698444,2.377619828
322,2.923578644,2.921564532,2.882076393,2.859567298,2.863440861,2.827097745,2.818860058,2.821902474,2.800837915,2.756403156,2.713507673,2.669382418,2.625306966,2.580327534,2.566799833,2.558268744,2.524146824,2.490585678,2.427779391,2.368434373,2.325702722,2.30730386,2.283867003,2.28867357,2.311504899,2.332549051,2.345456997,2.386919179,2.416006478,2.40130686,2.398252084,2.414340816,2.428028231,2.470499995,2.506190963,2.525097989,2.538137375,2.532473263,2.50470224,2.500941206,2.500903385,2.461176518,2.399671156,2.355418578,2.339451925,2.320280521,2.305513122,2.30213012,2.304653516,2.306454551,2.297246038,2.29931557,2.329792545,2.348513269,2.333713105
324,2.871305406,2.869327306,2.83054521,2.808438575,2.81224288,2.776549574,2.768459176,2.771447194,2.750759267,2.707118996,2.66499048,2.621654178,2.57836679,2.534191585,2.520905758,2.512527204,2.47901538,2.446054303,2.384370985,2.326087048,2.284119435,2.266049542,2.243031733,2.247752359,2.270175467,2.290843352,2.303520505,2.344241348,2.37280857,2.358371779,2.355371622,2.37117269,2.384615375,2.42632775,2.461380567,2.479949538,2.492755781,2.487192942,2.459918462,2.456224676,2.45618753,2.417170975,2.356765322,2.313303974,2.297622804,2.278794182,2.264290823,2.260968308,2.263446586,2.265215418,2.256171552,2.258204082,2.288136132,2.306522132,2.291986592
326,2.821520915,2.819577113,2.781467445,2.759744109,2.763482452,2.728408019,2.720457897,2.723394107,2.70306488,2.660181272,2.618783206,2.576198297,2.533661453,2.490252185,2.477196716,2.468963434,2.436032659,2.403643082,2.343029268,2.285755895,2.244515942,2.226759356,2.204140644,2.208779421,2.230813744,2.251123276,2.263580624,2.303595424,2.33166733,2.317480852,2.314532714,2.330059813,2.343269421,2.38425856,2.41870361,2.43695062,2.449534821,2.444068434,2.417266856,2.413637114,2.413600613,2.375260551,2.315902249,2.273194462,2.257785181,2.239283022,2.22503113,2.221766223,2.224201532,2.225939695,2.217052637,2.219049925,2.248462995,2.266530207,2.252246694
328,2.77398331,2.772072257,2.73460467,2.713247333,2.716922692,2.6824392,2.674623024,2.677509764,2.657523048,2.615361953,2.57466137,2.532793941,2.490973767,2.448295868,2.43546036,2.427365795,2.394989845,2.363145975,2.303553395,2.247244976,2.206699843,2.189242424,2.167004798,2.17156542,2.193228503,2.213195856,2.22544332,2.264783941,2.292382885,2.278435425,2.275536958,2.290802453,2.303789502,2.344088047,2.377952759,2.39589234,2.408264519,2.402890231,2.376540212,2.372971625,2.372935739,2.335241639,2.276883418,2.234895181,2.21974552,2.201555089,2.187543317,2.184333417,2.186727695,2.188436573,2.179699247,2.181662884,2.210580396,2.228343207,2.214300346
330,2.728450281,2.726570597,2.689718014,2.668711243,2.672326274,2.638408805,2.630720926,2.633560283,2.613901635,2.572432584,2.532400074,2.49121987,2.450086145,2.408108775,2.395483953,2.387522254,2.355677733,2.324356558,2.26574215,2.210357995,2.170478383,2.153307515,2.131434904,2.135920666,2.157228165,2.176867767,2.188914198,2.22760907,2.254754997,2.241036474,2.238185584,2.253200505,2.265974382,2.305611453,2.3389203,2.356565414,2.368734513,2.36344844,2.337530939,2.334020927,2.33398563,2.296910253,2.239509942,2.198210914,2.183309923,2.165418076,2.151636297,2.148479086,2.150834064,2.152514892,2.143920982,2.145852388,2.174295239,2.191766486,2.177954128
332,2.684681521,2.68283199,2.646570582,2.625900794,2.629457833,2.596084456,2.588519903,2.591313711,2.57197042,2.5311666,2.491776276,2.451256669,2.410782796,2.369478811,2.357056512,2.349222531,2.317888848,2.287070115,2.229395977,2.174900274,2.135660395,2.118764976,2.097243237,2.10165704,2.122622732,2.141947283,2.15380047,2.191874614,2.218585075,2.20508662,2.202281462,2.217055521,2.229624483,2.268625712,2.301400231,2.318762289,2.330736176,2.3255349,2.300033157,2.296579452,2.296544721,2.260064093,2.203584577,2.162948051,2.148286097,2.130681263,2.117120567,2.114014003,2.116331202,2.117985067,2.109529018,2.111429441,2.139416022,2.156607002,2.143016217
334,2.642433613,2.640613188,2.604922413,2.584577898,2.588078962,2.555230769,2.547785257,2.5505351,2.531496208,2.491334504,2.452564052,2.412682088,2.372845138,2.332191139,2.319964326,2.312253626,2.28141303,2.251079281,2.194312741,2.140674618,2.102052243,2.085422702,2.064239643,2.068583988,2.08921975,2.108240197,2.119906854,2.157381838,2.183671967,2.170385932,2.167624918,2.182166482,2.194537651,2.232925131,2.265183889,2.282272726,2.294058184,2.288938759,2.263838328,2.260438973,2.260404789,2.224498243,2.168907526,2.128910483,2.114479259,2.097151467,2.08380417,2.080746493,2.083027228,2.084655066,2.076332087,2.078202604,2.10574877,2.122669221,2.10929231
336,2.601462918,2.599670718,2.564533325,2.54450425,2.54795103,2.515612146,2.508282076,2.510989283,2.492245587,2.452706587,2.414537267,2.375273669,2.336054388,2.296030726,2.283993488,2.276402342,2.246039926,2.2161765,2.16029012,2.107483651,2.069460113,2.05308841,2.032233793,2.036510779,2.056826586,2.075552123,2.087037889,2.123931827,2.14981433,2.136734294,2.134016089,2.148332187,2.160511543,2.198303828,2.230062416,2.246886293,2.258489018,2.25344897,2.228737719,2.22539107,2.225357416,2.190007599,2.13527881,2.095901918,2.081694448,2.064635322,2.051494974,2.048484706,2.050730078,2.052332677,2.044138745,2.045980259,2.073099325,2.089757426,2.076587923
338,2.561527796,2.559763108,2.525165111,2.505443502,2.508837371,2.476994922,2.469777376,2.472443025,2.453987063,2.415055027,2.377471646,2.338810784,2.300193559,2.260784301,2.248931847,2.241457233,2.211560912,2.182155919,2.127127452,2.075131617,2.037691779,2.021571399,2.001036922,2.005248252,2.02525219,2.043690271,2.054999719,2.091327297,2.116812476,2.103933233,2.101256755,2.115353087,2.127345476,2.164557612,2.195828673,2.212394286,2.223818897,2.218856219,2.194524311,2.191229037,2.191195899,2.156388737,2.102500092,2.063727675,2.049738305,2.032941054,2.020002424,2.017038366,2.01924927,2.020827267,2.01275912,2.014572366,2.041275126,2.057677508,2.04471017
340,2.522385939,2.520648217,2.4865789,2.467158652,2.470500659,2.439144784,2.432037527,2.434662443,2.416488501,2.378151373,2.34114229,2.303072193,2.265045065,2.226238006,2.214566666,2.207206269,2.177766783,2.148811119,2.094623524,2.043422219,2.006554487,1.990680438,1.970459741,1.974606719,1.994304983,2.012461318,2.02359795,2.059370418,2.084466167,2.071783727,2.069148148,2.083029078,2.094838216,2.131481725,2.162274943,2.178587423,2.189837459,2.184950613,2.160990513,2.157745593,2.157712962,2.123437677,2.070372485,2.032192537,2.018416934,2.001876356,1.989135437,1.986216672,1.988393792,1.989947676,1.982002816,1.983788354,2.010083078,2.026234821,2.013465632
342,2.483191941,2.48148122,2.447941288,2.4288228,2.432112878,2.401244225,2.394247404,2.396831533,2.378939986,2.341198557,2.304764539,2.267285992,2.229849747,2.191645691,2.180155705,2.172909677,2.143927636,2.115421898,2.062076295,2.01167058,1.975375716,1.959748325,1.939841826,1.943924367,1.96331655,1.981190763,1.992154349,2.027370969,2.052076768,2.039591394,2.036996767,2.050662009,2.062287651,2.098361777,2.128676516,2.144735524,2.155810752,2.15099984,2.127412043,2.124217544,2.12418542,2.09044272,2.038202081,2.00061539,1.987053839,1.970770276,1.958227331,1.955353919,1.95749721,1.959026949,1.95120554,1.952963333,1.978849478,1.994750247,1.982179472
344,2.443662882,2.441979394,2.408973372,2.390159225,2.393396929,2.363019664,2.356134222,2.358677215,2.341070478,2.303929841,2.268075804,2.231193865,2.194353554,2.156757655,2.145450574,2.138319893,2.109799207,2.081747242,2.029250828,1.979647504,1.943930405,1.928551781,1.908962167,1.912979719,1.932063205,1.949652885,1.960441946,1.995097964,2.019410481,2.007123856,2.004570533,2.018018243,2.02945882,2.064958694,2.094790864,2.110594235,2.121493159,2.116758831,2.09354652,2.090402873,2.09037126,2.057165699,2.005756659,1.968768298,1.955422628,1.939398278,1.927055,1.924227329,1.926336501,1.927841889,1.920144986,1.921874797,1.947348869,1.96299652,1.950625855
346,2.404861854,2.403205097,2.370723152,2.35220774,2.355394035,2.325499106,2.318722994,2.321225608,2.303898435,2.267347526,2.232062787,2.195766467,2.159511115,2.122512172,2.111384628,2.104367169,2.076299341,2.048692791,1.997029928,1.948214216,1.913064242,1.897929802,1.878651237,1.882604997,1.901385472,1.918695859,1.929313608,1.96341935,1.987345827,1.975254293,1.972741512,1.985975696,1.997234617,2.032170816,2.061529304,2.077081745,2.087807614,2.083148459,2.060304718,2.057210987,2.057179876,2.024501559,1.973908804,1.937507753,1.924373988,1.908604076,1.896456787,1.893674015,1.895749697,1.897231182,1.889656493,1.891358838,1.916428427,1.93182762,1.91965338
348,2.366402095,2.364771833,2.332809356,2.314590052,2.31772539,2.288308556,2.281640811,2.284103402,2.267053333,2.231086965,2.196366517,2.160650667,2.124975129,2.088567891,2.077618304,2.070713072,2.043094119,2.015929067,1.965092422,1.917057396,1.882469557,1.867577155,1.848606902,1.852497432,1.87097756,1.88801111,1.898459055,1.932019362,1.955563194,1.943665034,1.941192438,1.954214974,1.965293838,1.999671319,2.028560291,2.04386401,2.054418346,2.049833702,2.02735529,2.024311035,2.024280421,1.992124713,1.942341063,1.906522155,1.893598433,1.878080721,1.866127698,1.863389429,1.865431915,1.866889708,1.859436156,1.861111277,1.88577994,1.900932863,1.888953318
350,2.327002178,2.32539906,2.293968749,2.276052791,2.279135927,2.250208875,2.243652145,2.246073735,2.229307545,2.193940007,2.159797644,2.124676452,2.089594902,2.053793834,2.043026555,2.036236293,2.009077187,1.982364426,1.932374196,1.88513894,1.851126978,1.836482531,1.817828127,1.821653881,1.83982632,1.856576267,1.866850256,1.899851793,1.923003628,1.911303568,1.90887214,1.921677855,1.932572258,1.966377365,1.994785344,2.00983426,2.020212869,2.015704558,1.993600405,1.990606836,1.990576733,1.958956408,1.910001641,1.874779108,1.862070562,1.846811215,1.835057206,1.832364529,1.834373009,1.83580653,1.828477077,1.830124307,1.854382245,1.869282875,1.857502787
