Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_949_EM_270.00,ELA_949_EM_272.00,ELA_949_EM_274.00,ELA_949_EM_276.00,ELA_949_EM_278.00,ELA_949_EM_280.00,ELA_949_EM_282.00,ELA_949_EM_284.00,ELA_949_EM_286.00,ELA_949_EM_288.00,ELA_949_EM_290.00,ELA_949_EM_292.00,ELA_949_EM_294.00,ELA_949_EM_296.00,ELA_949_EM_298.00,ELA_949_EM_300.00,ELA_949_EM_302.00,ELA_949_EM_304.00,ELA_949_EM_306.00,ELA_949_EM_308.00,ELA_949_EM_310.00,ELA_949_EM_312.00,ELA_949_EM_314.00,ELA_949_EM_316.00,ELA_949_EM_318.00,ELA_949_EM_320.00,ELA_949_EM_322.00,ELA_949_EM_324.00,ELA_949_EM_326.00,ELA_949_EM_328.00,ELA_949_EM_330.00,ELA_949_EM_332.00,ELA_949_EM_334.00,ELA_949_EM_336.00,ELA_949_EM_338.00,ELA_949_EM_340.00,ELA_949_EM_342.00,ELA_949_EM_344.00,ELA_949_EM_346.00,ELA_949_EM_348.00,ELA_949_EM_350.00,ELA_949_EM_352.00,ELA_949_EM_354.00,ELA_949_EM_356.00,ELA_949_EM_358.00,ELA_949_EM_360.00,ELA_949_EM_362.00,ELA_949_EM_364.00,ELA_949_EM_366.00,ELA_949_EM_368.00,ELA_949_EM_370.00,ELA_949_EM_372.00,ELA_949_EM_374.00,ELA_949_EM_376.00,ELA_949_EM_378.00,ELA_949_EM_380.00,ELA_949_EM_382.00,ELA_949_EM_384.00,ELA_949_EM_386.00,ELA_949_EM_388.00,ELA_949_EM_390.00,ELA_949_EM_392.00,ELA_949_EM_394.00,ELA_949_EM_396.00,ELA_949_EM_398.00,ELA_949_EM_400.00,ELA_949_EM_402.00,ELA_949_EM_404.00,ELA_949_EM_406.00,ELA_949_EM_408.00,ELA_949_EM_410.00,ELA_949_EM_412.00,ELA_949_EM_414.00,ELA_949_EM_416.00,ELA_949_EM_418.00,ELA_949_EM_420.00,ELA_949_EM_422.00,ELA_949_EM_424.00,ELA_949_EM_426.00,ELA_949_EM_428.00,ELA_949_EM_430.00,ELA_949_EM_432.00,ELA_949_EM_434.00,ELA_949_EM_436.00,ELA_949_EM_438.00,ELA_949_EM_440.00,ELA_949_EM_442.00,ELA_949_EM_444.00,ELA_949_EM_446.00,ELA_949_EM_448.00,ELA_949_EM_450.00,ELA_949_EM_452.00,ELA_949_EM_454.00,ELA_949_EM_456.00,ELA_949_EM_458.00,ELA_949_EM_460.00,ELA_949_EM_462.00,ELA_949_EM_464.00,ELA_949_EM_466.00,ELA_949_EM_468.00,ELA_949_EM_470.00,ELA_949_EM_472.00,ELA_949_EM_474.00,ELA_949_EM_476.00,ELA_949_EM_478.00,ELA_949_EM_480.00,ELA_949_EM_482.00,ELA_949_EM_484.00,ELA_949_EM_486.00,ELA_949_EM_488.00,ELA_949_EM_490.00,ELA_949_EM_492.00,ELA_949_EM_494.00,ELA_949_EM_496.00,ELA_949_EM_498.00,ELA_949_EM_500.00,ELA_949_EM_502.00,ELA_949_EM_504.00,ELA_949_EM_506.00,ELA_949_EM_508.00,ELA_949_EM_510.00,ELA_949_EM_512.00,ELA_949_EM_514.00,ELA_949_EM_516.00,ELA_949_EM_518.00,ELA_949_EM_520.00,ELA_949_EM_522.00,ELA_949_EM_524.00,ELA_949_EM_526.00,ELA_949_EM_528.00,ELA_949_EM_530.00,ELA_949_EM_532.00,ELA_949_EM_534.00,ELA_949_EM_536.00,ELA_949_EM_538.00,ELA_949_EM_540.00,ELA_949_EM_542.00,ELA_949_EM_544.00,ELA_949_EM_546.00,ELA_949_EM_548.00,ELA_949_EM_550.00,ELA_949_EM_552.00,ELA_949_EM_554.00,ELA_949_EM_556.00,ELA_949_EM_558.00,ELA_949_EM_560.00,ELA_949_EM_562.00,ELA_949_EM_564.00,ELA_949_EM_566.00,ELA_949_EM_568.00,ELA_949_EM_570.00,ELA_949_EM_572.00,ELA_949_EM_574.00,ELA_949_EM_576.00,ELA_949_EM_578.00,ELA_949_EM_580.00,ELA_949_EM_582.00,ELA_949_EM_584.00,ELA_949_EM_586.00,ELA_949_EM_588.00,ELA_949_EM_590.00,ELA_949_EM_592.00,ELA_949_EM_594.00,ELA_949_EM_596.00,ELA_949_EM_598.00,ELA_949_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.91369009,1.1921134,1.510589719,2.045400381,2.771866322,2.619258881,3.995290995,4.467841625,5.511076927,6.590756893,8.005141258,9.159687996,10.89125443,11.78581142,11.96604252,14.22662926,14.37476444,16.22454071,15.86343002,17.05496979,16.7592907,17.94220543,18.31602287,18.70247269,19.48212433,20.60526848,24.15064621,27.95983124,30.49468231,29.87269402,30.7696209,29.96868324,31.39181137,33.68218613,35.88871002,36.73115158,36.3082695,34.9378624,34.7309494,34.53057098,35.28558731,34.2458992,34.47887039,35.08536148,36.57172775,35.08538055,34.70576477,36.32493591,38.60900116,37.30075455,39.74814224,39.71236038,40.65973663,43.5634613,45.38175201,46.63269424,50.0621109,52.71931076,53.63147354,55.80327988,50.89125061,55.56502914,59.47834015,61.37112808,65.58188629,65.86204529,68.21702576,72.66786957,73.12546539,75.77394867,78.03081512,77.00614929,79.20978546,81.52281952,81.23552704,80.42869568,82.84274292,81.96309662,80.64792633,80.36579895,81.51564789,79.50913239,77.80971527,76.82079315,76.31728363,73.47284698,73.37699127,72.80078125,70.51992798,69.54814911,69.10588074,66.20107269,65.46639252,64.35384369,63.99180984,59.79377365,57.60865402,57.50521088,57.06509781,54.31726456,54.42391586,52.41505432,52.28544998,50.94449997,48.43510056,47.97348785,44.85148239,43.48038483,43.14389801,42.74282455,39.99145889,38.90417099,37.902668,37.42077255,35.66930389,35.43712234,33.19366837,31.73676491,31.25561714,29.4077816,28.90469551,28.43685722,27.83810425,26.3055687,25.45742798,23.23405266,23.54011917,22.81996536,21.78424835,20.73410988,20.39471436,18.43038177,18.98737144,18.05858994,17.75273895,16.6132679,15.75206661,14.99845505,14.17856216,13.41461754,12.95623112,12.14224243,12.7986393,10.8982563,11.21980476,10.40512276,10.56429863,8.675463676,9.256811142,8.867053032,8.020360947,7.486106396,7.14183712,6.795793533,6.872171402,5.960456848,5.813291073,5.289737225,5.584899902,5.431564331,5.42815733,4.84761858,4.635094643,4.482203484,4.103512287,4.09448576
235,1.088250875,0.621901751,1.491364598,1.658816934,1.429545403,1.488643646,2.024570942,2.124434471,2.826074839,3.286671162,3.563161135,4.657977581,5.261270046,6.682020187,7.192009449,8.038339615,8.666970253,9.368083,9.602971077,10.433424,10.16956902,11.23949146,11.29299927,11.67287445,12.68525124,12.05089378,12.99972439,14.50982952,15.68661499,15.91888142,16.72441673,17.43844032,18.33458328,18.36958313,19.02589035,19.82471848,20.21108627,20.56805229,20.88344193,21.53360367,21.91385078,22.3121891,23.73669815,23.9025116,24.98005104,25.70894623,27.53513908,26.02678871,27.85850525,29.59560204,31.00514984,31.36548424,34.37294388,37.44525528,38.18915176,38.89638901,41.66088104,44.35945892,48.48639297,51.50296783,45.87430191,46.27128983,51.22915649,53.60006714,57.34301758,59.18860626,60.56352997,61.47160721,65.33835602,66.42506409,66.25105286,70.42618561,74.2113266,70.26130676,73.8899231,71.56531525,73.06622314,73.08162689,73.11739349,72.55033112,70.98477173,70.27719116,70.34364319,67.58074188,68.14439392,68.64317322,65.71751404,63.8539238,64.32009888,63.04345703,62.7762413,61.32138062,60.36528015,59.04925537,57.5814209,51.87324905,52.07923126,50.02000427,51.86789703,48.85230255,50.00220871,48.29670715,46.88985443,45.61343765,44.59266663,42.50916672,43.93427277,41.4015007,40.24547958,40.65960693,37.94394684,36.62107849,33.34796524,33.17394257,34.07522202,32.96574783,30.8355999,31.03957939,29.16999054,27.6854744,27.97664452,26.15460205,24.84155655,23.72546387,23.03526497,22.62252808,22.59274483,22.02589989,20.36089325,18.92703438,18.1921711,17.51402473,17.47240257,17.02420425,16.05854607,15.33389091,14.82444286,13.28641987,13.68917561,13.07310867,12.62938118,11.81501484,11.69270325,10.58909798,10.42459965,9.991423607,9.628884315,8.40015316,8.569807053,8.248174667,7.180806637,7.032973766,6.833432198,6.839744568,6.370613098,6.262374401,5.836577892,5.081979275,5.080928802,5.037599087,5.069904327,4.651298046,4.830839157,4.453891277,3.752185583,3.620772839
240,1.728657603,1.175937772,1.050490022,0.697710156,1.039460659,0.458409458,0.701404214,0.926859856,1.307795167,1.239385247,1.606163383,2.390066385,2.433394909,3.210443258,3.749812365,4.677662849,4.724157333,5.41121912,5.164762974,6.717327595,7.008923531,7.474895,7.217289448,6.791790962,7.154625416,7.196771145,7.726467609,7.658097744,9.306629181,9.595578194,9.888547897,10.98822975,10.42802238,11.14235592,11.1598177,11.62989902,12.13524437,12.58437443,12.92609119,14.12624264,14.76505756,15.8153801,15.68673229,16.56076813,18.48226166,18.64442635,19.73249435,21.12159729,22.81772614,23.79666328,24.90821648,28.21626854,27.98663521,30.58872986,31.30330849,34.05297852,35.88805771,37.15737534,40.02569962,43.94917297,40.38473129,42.51716232,44.42099762,47.74998856,50.81581879,52.73832703,54.31244659,56.69575882,57.86663055,60.04895782,60.13051605,61.958004,63.44038773,64.22309113,64.54455566,64.00304413,66.98784637,64.91060638,65.61402893,66.22864532,64.96432495,64.87830353,62.68692398,62.36412811,62.49321747,59.85383224,59.00610733,59.94800186,58.61209869,58.9774437,56.95117188,58.90491486,54.9683876,53.15223312,55.08097458,50.47622299,48.83436584,48.87062454,49.13562775,47.13756561,45.87990189,46.20487213,44.07081985,42.32850647,42.65782547,40.50995255,40.72173691,38.87887192,37.66604996,35.63134384,35.83269882,35.67001724,33.44190216,32.95830536,32.92049789,31.03115845,30.21998405,29.16229057,28.34448242,26.59801292,26.64596176,26.34651756,24.48214722,23.16339302,22.35317039,22.15088081,21.60685158,21.02548981,18.74846649,18.89143372,17.66406059,18.17991829,16.42988014,15.25358677,15.2845583,14.931077,14.51951694,13.91749859,13.65637302,13.01485825,11.74408531,12.10540199,11.72843456,10.56034851,11.48735714,9.522250175,8.442592621,9.278106689,8.843622208,8.346430779,7.492463589,7.409145355,6.997600555,6.09696579,5.823571682,6.231869698,5.664520264,5.396439075,5.304844379,5.001168728,5.067144871,4.536378384,4.086783886,4.040466785,4.022393703,3.463940144
245,13.79396248,9.349868774,4.270047665,1.747848988,1.057016253,0.503394008,0.564715624,0.697251439,0.679640293,1.034444213,1.272949457,1.55629456,2.155116558,2.383295298,3.010421753,3.30708456,3.667648792,4.324078083,4.67818594,5.080556393,5.274856091,6.072615623,6.189603806,6.426018238,6.521559715,6.555636883,6.589488029,6.910209656,7.139051437,7.421080589,7.675915241,8.257720947,8.414489746,9.400177002,8.992624283,9.533258438,9.803415298,10.69854641,10.9471302,11.38109398,12.35859394,12.70730877,13.74154758,13.99394226,14.57219791,15.61447334,17.19583321,17.81087112,19.14565468,20.66096497,21.51442909,23.38591576,24.75917816,26.64835739,28.23258018,30.51278496,32.02482986,34.56895065,36.50310135,37.88129807,36.0512352,37.80380249,39.48384476,42.67596054,44.02048492,46.967453,47.06019974,49.38486481,51.52092361,53.11275101,54.94270706,56.24101639,56.12413788,57.74135208,58.12789917,58.25569153,58.78010941,60.78817749,59.81375504,59.24969482,59.05622482,58.52880478,57.83903122,56.63311005,56.7627449,56.09780502,55.56149292,54.69782257,54.28535843,54.04718018,53.74968338,52.78744888,51.10616684,50.92797089,49.87412262,46.49416733,46.66492844,45.39050674,45.20520401,44.55230331,43.45776367,42.60224915,41.78448105,41.18384552,39.75252151,38.63668823,38.59589005,37.76638794,36.64303207,36.11786652,34.00378418,34.2686615,32.83614731,31.2976532,31.68260956,29.81894684,28.6857605,27.55104446,27.27338791,25.98243904,25.03628159,24.30225372,24.07950592,23.19966507,21.94738579,21.31153107,20.51577187,20.04198456,19.59091568,18.92187691,17.99155998,17.29005051,16.2556839,16.24108124,15.74972534,14.22900867,13.68023968,13.60909653,13.00325775,12.10152245,12.03176785,11.27995205,10.71030521,9.973779678,10.11119843,9.424020767,8.862364769,8.926326752,8.725909233,7.979821682,7.05845499,6.999381065,6.814460754,6.095342159,6.104930878,5.905914307,5.428232193,5.502342224,5.037376881,4.761898041,4.76315546,4.577522755,4.007134914,3.954084158,3.970800638,3.928476095
250,10.88865948,16.63670349,18.22404099,12.92752934,7.177685738,2.620289803,1.288994789,0.972504497,0.915536523,1.161098123,1.393969536,1.437932849,2.104725361,2.732489109,3.010748625,3.440230608,3.513670921,4.002541542,4.92023468,5.50805521,5.243550301,5.723214149,5.775900841,6.083483696,6.09666729,6.600037575,6.470526695,6.716618538,7.564787865,7.522185802,7.804289818,8.1009655,8.201808929,8.128422737,8.614707947,8.593361855,9.303800583,9.728588104,10.19795227,10.52294827,10.96122074,10.91858768,12.27226639,12.97002029,13.82236767,14.35141087,15.06732845,16.02132034,17.1072979,18.3746357,19.37882423,20.28334999,22.08361626,23.45084953,25.17716599,26.53947258,28.2043438,30.08800888,31.22800255,32.84381485,31.46132469,33.26430893,35.42301941,37.19487762,39.15559387,40.86613083,41.8514595,44.14444351,45.32941818,47.71530151,47.89551163,48.42642593,49.83161926,50.5641861,53.01950455,52.64162827,53.07618713,53.5486412,53.21172714,52.95030212,53.21611023,51.64385605,52.88407135,51.72364044,52.20126724,51.15534592,50.97063828,50.17875671,50.05498505,49.15723801,49.10428238,48.42328262,47.49693298,47.2419014,45.84499359,42.67341995,43.35460663,42.89834976,41.68798065,40.29696655,40.83865356,39.87130737,38.66893387,39.71602249,38.01667404,36.95947647,36.51957321,35.90175629,34.83771133,33.50688171,33.33481216,32.47946167,31.67193031,30.19689941,29.75551033,29.31591415,28.43224907,26.17287064,26.15389061,24.66468811,23.48121452,23.41464424,22.35539436,21.81461525,21.17100906,20.93481255,19.5735054,19.13090897,18.81343269,17.70131874,17.5011673,17.28035545,15.80731297,14.92279816,15.13834,14.22894287,13.32609653,12.94537258,12.44593239,11.9069128,11.45901871,10.9600811,10.8802824,9.930704117,9.986557007,8.744950294,8.898130417,8.424632072,7.934800625,8.03225708,6.845961571,6.917214394,6.453839302,6.071463585,5.93482542,5.318440437,5.491162777,5.499198437,5.084750652,4.639507294,4.662379265,4.392313957,4.139267445,3.912812471,3.599233866,3.580938339
255,1.43672204,1.840326667,4.608394623,9.242787361,14.9936161,13.54235935,11.04178333,7.381629944,3.822002172,2.576756001,2.036629438,2.657363415,2.767533064,3.377587318,4.19099474,3.793019533,4.129067898,4.391126156,4.946468353,5.681457043,5.825722694,6.336390495,5.736299515,6.346051693,6.391287804,6.444283009,7.129646778,6.764926434,7.90142107,7.868897438,8.299637794,8.860494614,8.508446693,8.43079567,8.909258842,8.800563812,9.440361977,9.724580765,10.09850979,10.40264988,10.44233322,11.29951191,11.53396225,12.10057449,12.22851372,13.71863842,14.40390682,14.33556461,15.69470978,16.37179947,17.46350098,17.9725132,19.54227829,21.3714695,21.39851189,23.22138786,24.4633255,27.09333611,27.13814163,28.17764282,27.37023926,28.07499313,30.65395546,32.15085983,33.99698639,34.35932541,37.24048615,37.57322311,39.66395569,40.57460022,41.56891632,43.15576172,43.31031418,44.54330444,45.63939285,45.69732666,46.42564011,46.26052856,46.72303772,47.77685165,48.01792908,47.21931076,46.82755661,47.43709564,46.35774231,46.76039124,44.96124268,45.34091187,44.89269257,43.70044708,44.65106583,44.13545609,44.31591415,44.51470947,43.72171783,40.50211334,40.27633286,39.24879456,39.82394409,38.92942429,37.93025208,38.01713562,37.89699554,37.33649826,35.40260315,35.75276566,34.73426437,33.73807907,32.37897491,32.80197906,30.99780273,30.06242371,29.88184357,28.48334312,27.61491966,27.82740402,25.84108162,25.55342293,24.39921761,24.18693924,23.35972595,23.03211975,22.66575813,20.12933159,21.08437729,19.85187721,19.12932396,18.52315521,17.4873867,16.88422203,16.5312748,16.28057289,15.88882351,14.57949734,14.24133682,13.17945194,13.14789581,12.3347683,12.17731953,11.64082146,10.66292477,10.87640762,10.17519093,9.191870689,8.994949341,9.236938477,8.329667091,8.315678596,7.719460964,6.833053589,6.337112427,6.482144833,6.156126976,5.746047497,5.920184135,5.612243652,5.401881695,5.244377613,5.180754185,4.338785648,4.19665575,4.29043293,3.960203409,3.726912498,3.099900961,3.476870537
260,1.670213342,1.828561187,1.575158954,1.635640502,1.998143077,2.770006418,6.914025307,12.61447239,16.99442863,15.79310989,10.00668907,5.971930027,4.006848812,3.976406336,4.707221508,4.803012371,5.204205036,5.503979206,5.975655556,6.204308033,6.1740098,6.733780384,6.778604031,7.133776665,7.312238216,7.703379154,7.652175903,8.198934555,8.16206646,8.255191803,8.341950417,8.902300835,8.720918655,9.740305901,9.742020607,10.068367,10.13898754,10.68886948,10.06138325,10.62618446,10.69075584,11.24576759,12.21916485,12.51018333,12.56821823,12.97461796,13.80173588,14.51172924,14.71167183,15.09943199,16.27861595,17.34601021,17.87860489,19.39635277,20.35442543,21.63109589,22.95066261,23.81228828,25.31093407,25.75694656,24.10162163,25.59844971,27.76875687,28.29769707,30.63754654,31.39912033,33.04863739,34.82386017,35.21822739,36.27909088,38.68427658,38.58041,39.72745132,40.64904022,41.05244446,42.52510071,42.75967407,43.72964096,43.21195221,44.14384842,43.43378067,43.19444275,44.02696228,43.27442932,43.43845749,42.90450668,43.14875412,42.47676086,41.92945862,43.44693756,42.86857224,41.94499588,41.91644287,41.85324478,42.26862717,38.82337189,38.27215195,38.39468765,37.3949585,37.65727234,37.78775787,36.89512253,36.74390793,36.0127449,34.93510056,34.31262207,34.27458572,32.98601532,32.41047668,32.12771606,30.98397827,30.0865345,29.18270874,28.54467583,27.59580994,27.51718712,26.3159771,25.85256004,24.67216873,23.80497742,23.39426994,23.24801636,22.10969162,21.03733444,20.87566566,19.61395454,19.13965034,18.77623558,18.35711479,17.55795288,16.24711609,16.02715874,15.67780685,15.04980564,14.68058681,14.2095871,13.54044724,12.8534193,12.2860136,11.54431915,11.30964279,10.78800297,10.25498199,10.015625,9.516048431,9.007856369,8.956885338,8.407187462,7.923909664,7.293864727,6.730084419,6.355637074,6.257143497,6.625676155,5.982682228,5.682849884,5.539933681,5.216825485,4.792426586,4.501850128,4.410069942,4.430203915,4.318695068,4.079683781,3.497196913,3.7174685
265,23.49472809,7.056875706,2.656231165,2.060042381,1.800138712,1.442277431,1.742822528,2.672844887,6.081935406,10.81514931,14.40425014,15.36567879,13.40890026,10.0675621,7.389834881,5.703411102,5.656616688,5.732606888,6.166125298,6.769064903,6.519799709,6.751451015,6.939763069,7.23566103,7.55378437,7.380035877,7.930262089,7.783427238,7.951695919,8.583295822,8.824996948,8.466283798,8.382740021,9.096556664,9.229114532,10.0779829,9.606031418,9.953911781,10.27850533,9.771302223,10.43486118,11.10246944,10.73797226,11.62508583,12.16104698,12.15888882,12.82670784,12.85164833,13.06034565,14.12394428,14.69929504,15.71889305,16.22993851,17.03276443,17.72170639,18.9527874,19.43135071,20.51679039,22.2583313,22.86629868,20.9032917,21.9114933,24.27697945,25.15513611,26.7777977,26.77954674,28.95095253,29.67493057,30.5381794,31.40280724,31.92168236,33.17077637,34.52286148,34.59634781,36.14144897,36.55412292,36.43714905,36.67429733,37.46172714,38.63946152,37.65188217,37.56077194,38.13053513,37.98504257,37.26811981,37.07289886,37.67239761,37.11076736,36.99721527,37.30852509,36.71494675,37.32792282,36.73977661,36.28668213,36.78547287,33.14056778,33.87472534,33.58595657,32.4915123,33.55366516,33.24090958,32.2364769,31.41769409,31.08985138,30.89840698,31.09444237,29.50276566,28.80398369,28.57287598,28.12750435,27.34613991,25.75411034,26.53190613,25.41346359,25.9194622,24.06264687,24.00891495,21.99952316,22.56996155,21.51883698,21.02097893,20.79433632,19.13835716,19.63997459,17.92668343,17.75809669,16.60331345,16.69303894,15.93494701,15.32694817,14.84129238,15.07047367,13.72399044,13.36294174,12.84933662,12.52623749,12.3241787,11.89759636,11.24798393,11.0237627,10.67638779,9.605005264,9.298266411,8.927576065,8.645222664,8.083681107,7.632366657,7.201048851,7.528982639,6.665887833,6.023186684,6.099184513,5.569816113,5.380622864,5.476223946,5.073102474,4.567589283,4.431815147,4.048275471,4.504437447,3.882857084,3.912122011,3.773624659,3.245853424,3.516519308,3.02841711
270,99.7750473,89.94892883,53.90575027,19.4856472,5.218261242,2.02209568,1.831779361,1.996384978,2.230002642,3.206229687,4.279398441,6.546566963,11.07870674,16.85264206,18.97415733,17.26784515,13.81581211,9.975850105,7.9140172,7.665575504,7.549277306,7.966515064,7.788776875,7.914104939,8.142760277,7.914442539,8.257523537,9.111693382,9.093531609,9.524350166,9.152485847,9.505696297,9.802949905,9.873234749,10.08156586,10.64253902,10.33618736,10.38450432,10.33352184,10.44694901,11.09409428,11.26590347,11.25974846,12.13650131,12.18704414,12.53782272,12.79120731,12.91624069,13.58533096,14.04000664,14.49633789,15.6397028,16.1800518,16.92314339,17.75661278,18.8168602,18.70510101,19.83148956,21.08734894,21.94643211,20.02785683,21.23765182,22.78215218,23.78878403,24.30380821,26.09091949,27.39245415,27.66943932,28.40391159,30.71285057,30.54652786,31.1695118,32.11804199,33.15923691,33.14294815,34.00090027,34.70521927,35.05134201,34.90979767,34.82678604,35.39354324,35.23225403,34.57978821,34.44992447,34.54283905,34.32235336,33.93986893,33.97263718,34.1555481,33.21016693,33.60543823,33.43630219,33.88740921,33.77723312,32.94185638,31.36409378,30.67607498,30.53678894,30.7338562,30.55368996,29.77120972,30.04546165,28.93169594,28.93660736,28.28206825,28.66794205,27.63799095,27.15817642,26.32106209,25.78178215,25.25156212,24.31467056,24.56397247,23.63396645,22.95354652,22.29596901,22.47060776,21.9941864,21.47538376,20.32599258,19.76278114,19.15388298,18.44661331,17.43388176,17.21718597,16.69049072,16.03139114,15.54806995,15.35189915,14.83255672,14.18026543,13.51462936,13.16871834,12.80169201,12.21588135,11.40066147,11.36432171,10.64044666,10.94020176,10.19272423,9.726640701,10.03593636,9.003371239,8.193674088,7.869811058,7.861707687,7.56198597,7.035004139,6.944896698,6.333347797,5.770979404,5.675426006,5.548084259,5.177865028,5.320448399,4.608211994,4.537649632,4.620881557,4.14722538,4.12358284,3.820185184,3.621888638,3.416231871,3.267052174,3.370778561,3.090859413
