#
# Fluorescence Model
#
name
creator
email	
doi
reference
unit
toolbox	staRdom
date
fluorometer
nSample	89
constraints
validation
methods
preprocess
sources
ecozones
description
#
# Excitation/Emission (Ex, Em), wavelength (nm), component[n] (intensity)
#
Ex	230	0.977992544782329	1	0.623487661845745	1	0	1	1
Ex	235	1	0.766330173730332	0.482140767258583	0.816143431444453	0.373876642244696	0.644997141131957	0.496096349159438
Ex	240	0.950721222285951	0.607620401567535	0.333669603363979	0.830272360856689	0.578223077177971	0.338763161496647	0.207251795912676
Ex	245	0.913894843156127	0.498595026665489	0.252895290189336	0.812602483619493	0.663817473582577	0.252861128850053	0.119232807739971
Ex	250	0.894965001719438	0.393532976086789	0.213074027880057	0.755354886066722	0.744706956135833	0.265236340446357	0.0892001655162363
Ex	255	0.851346574679348	0.28376500927384	0.198079971611753	0.759075728212291	0.807901066089973	0.332626576390505	0.0838826369430157
Ex	260	0.836859312214706	0.204980360845217	0.202331676062566	0.718341360284544	0.892256290290904	0.437507737550584	0.10099034804628
Ex	265	0.712808404918213	0.160008468776775	0.222654614399728	0.815349509315699	0.87289999430541	0.487985468306583	0.112679275808792
Ex	270	0.619156764540208	0.128773616325486	0.312819029521729	0.860806625883585	0.93437301868774	0.540201667365628	0.135014505874839
Ex	275.0700073	0.519674213783874	0.118220469315474	0.427402468657501	0.855848010025244	0.962705439764498	0.530113047147228	0.149251508979838
Ex	280	0.441359887106858	0.131728621746426	0.581107900224504	0.82910480493035	1	0.47547672979214	0.151898009146734
Ex	285	0.383433656935189	0.169964928462635	0.684125301072914	0.788453083205416	0.944291971440601	0.376024135803131	0.140930917444916
Ex	290	0.342771195205119	0.216435556803189	0.703187839667392	0.723406493587662	0.821762347016891	0.253235098602317	0.113738914985478
Ex	295	0.327961252674811	0.267013587047175	0.61180066644984	0.637398049154695	0.658257937626882	0.13941219351186	0.0766626291053298
Ex	300	0.334621811678632	0.30332206846001	0.470513949855848	0.543130172713286	0.508249207413377	0.0520574236599513	0.0467356818622738
Ex	305.0700073	0.356246071189183	0.315027581243141	0.407016863761607	0.426019203669289	0.391787030246281	0.00163873283465262	0.0272447094831589
Ex	310	0.389300616482589	0.298104134944291	0.452596816844245	0.318432708614694	0.309294806722546	0	0.0128846073887938
Ex	315	0.409110156745434	0.26299202771602	0.521844597542886	0.241048441561231	0.246668949938781	0	0.00543572914819127
Ex	320	0.422937667460242	0.214752279447813	0.614405030609644	0.178925249204566	0.202366463841257	0	0.00139696821023871
Ex	325.0700073	0.433865622537854	0.169444440581424	0.741276593532814	0.156681802570458	0.163222557527628	3.17185106058247e-21	0
Ex	330	0.430569437019647	0.128285833473086	0.832966084649937	0.140011667454595	0.127410178651339	6.24332145548341e-21	0
Ex	335.0700073	0.42864169237624	0.0955554717696008	0.942456027137687	0.161002864547143	0.0910527603576009	4.13624114337475e-21	9.30368097602964e-20
Ex	340	0.412868275442945	0.069755748520668	0.987436558967702	0.188866225164072	0.0616669453344919	0	0.000385155536345114
Ex	345.0700073	0.404792645448383	0.0448542508640772	1	0.219941373405669	0.0339299629057426	0	0.00213489616570039
Ex	350	0.381623036778901	0.0259831465258586	0.944956536375681	0.254323657355468	0.014612936143075	0	0.00362149714408925
Ex	355.0700073	0.355214230167075	0.0085240553532179	0.841039597199611	0.302466026910913	0	0.000221795435105894	0.00480971862692956
Ex	360	0.321128668229125	6.428881454941e-19	0.70400229682826	0.364198982832843	2.62991365279563e-18	0.000658822176355738	0.00210587521989602
Ex	365.0700073	0.280717953711514	0	0.540496883245031	0.427182428448372	0	0.00115522198891707	0.000433140026186912
Ex	370	0.238158277582218	0	0.364337735021764	0.473511280992138	6.85775085205822e-21	0	1.76344243445036e-20
Ex	375.0700073	0.199826483260695	0	0.209451891696516	0.510688371218436	0	0.000101741526305537	0
Ex	380	0.16691208945522	0	0.106071763864404	0.543404670170489	0	0	1.61671492584987e-21
Ex	385.0700073	0.133829496495222	0	0.0425537280949413	0.564354155461333	0	9.99485868776641e-05	0
Ex	390	0.106442899089286	0	0.0157034424724268	0.572634662429683	0	0.000165896081675506	0
Ex	395.0700073	0.0836134049389326	9.2965096253358e-19	0.00480690258152078	0.57791644804926	0	0	2.09285961072995e-21
Ex	400	0.0652817330397819	0	0.000701798023478116	0.558930584581096	0	0	8.24004050386958e-21
Ex	405	0.0463911620965538	0	7.22573548864254e-20	0.553858063768828	4.28461218196311e-20	0	0
Ex	410	0.0324748273755695	0	2.62523601785197e-21	0.527176589468169	0.00366298881760977	0	2.11401204274795e-20
Ex	415.0700073	0.0187412183376142	0.00403232774765224	5.46789830677261e-22	0.504117813087345	0.00525852560216818	0	3.26831985220799e-20
Ex	420	0.00631085168108215	0.0034184461501505	0	0.493356851738634	0.00579949808821063	0	3.17697082985267e-20
Ex	425	0	0.00269456173123148	7.65218206103693e-19	0.466694766032767	0.00550366531848875	4.87123139728579e-20	8.99998553360755e-20
Ex	430	0	0.0010147842005033	1.38157246390751e-19	0.415520133658696	0.00739418796529249	0	0
Ex	435.0700073	0	0	0	0.369530081534559	0.0066138323720286	3.41103116057559e-19	0
Ex	440	0	0	0	0.326192394146121	0.00421499036844652	0	6.55725690377627e-21
Ex	445	0	2.45615437965604e-19	0	0.287314361317243	0.00261718956071871	0	4.17719395458457e-20
Ex	450	0	0	0	0.256382822846595	0.0018982981378685	0	0
Ex	455	0	0	0	0.229327231288547	0.00186193356911602	0	0
Ex	460	0	0	0	0.206874019168526	0.00157634921141656	0	0
Ex	465	0	2.30523843751453e-19	0	0.184439063410443	0.00228028378368536	0	5.79112606909542e-20
Ex	470	0	2.10583776187968e-19	0	0.168282392809371	0.00251643166768071	0	5.41845171277548e-20
Ex	475.0700073	0	2.01890635552096e-19	0	0.150816824997111	0.00244331128519957	0	6.05162931718656e-20
Ex	480	0	0	0	0.132228693382305	0.00164936952890798	0	0
Ex	485	0	0	0	0.115948170019265	0.000830299294942776	0	0
Ex	490	0	0	0	0.103886255243779	0.00119034658569961	0	0
Ex	495.0700073	0	1.7529643987132e-19	0	0.0953468881468186	0.00181249519427017	0	7.29593457130795e-20
Ex	500	0	4.71256946264372e-19	0	0.0898042515506286	0.0022679301636632	0	6.29719440138858e-20
Em	270	8.43144691965628e-20	1.09927321265502e-18	0.0010076923277814	0	0.0735734288027384	0.0312413972556594	0.0208604108663285
Em	272	1.31429486438331e-19	1.51814030954079e-18	0.000518861915660752	0	0.0869344166645305	0.0351998407078629	0.0284018324540147
Em	274	1.85054932639273e-19	2.16841376781379e-18	0	4.95620408825105e-20	0.110288899767307	0.0299798911835302	0.058862244519624
Em	276	2.36140882125978e-19	3.10091007265148e-18	0	1.60450219452039e-19	0.137894081165343	0.0288342215368371	0.0685375409809432
Em	278	2.66424093286936e-19	4.07586169998023e-18	0	3.29194070027345e-19	0.16803138849478	0.0333217813256124	0.0819529140944727
Em	280	2.77390010221788e-19	6.81293407495702e-18	0	9.55520958591381e-19	0.196621394598163	0.0404298317025209	0.069554242756505
Em	282	3.52230709762657e-19	7.82938662272274e-18	0	1.01960408737534e-18	0.235491034310676	0.0463401639274589	0.089290770298557
Em	284	4.25488394254157e-19	8.89780415921563e-18	0	1.10481066464196e-18	0.272252231192689	0.0601483106534286	0.110923132664387
Em	286	3.48182219257047e-20	3.54289252826915e-18	0	0	0.302002600514361	0.0833735160509516	0.154605843978878
Em	288	4.19076712969766e-20	3.2502333764231e-18	0	0	0.299186951983216	0.150014893597606	0.174085386342007
Em	290	0	2.21065986021077e-18	0	0	0.255877724192821	0.266278229373273	0.201225805451446
Em	292	0	1.40526853403861e-18	0.00137645813627183	0	0.235432569131986	0.36121050241361	0.214706352576658
Em	294	0	6.77447304013351e-19	0.00347869613748529	0	0.202826281126717	0.472109926348501	0.232138183089868
Em	296	2.43560176568096e-18	0	0.0049319485875482	0.00442441516369145	0.179608729143755	0.567993885791023	0.249127248166826
Em	298	0	0.0144894569918632	0.00335956074024136	0.0135537932783847	0.13766978650872	0.647930635225018	0.244845945702197
Em	300	0	0.0372125625926878	0.00122643990177575	0.0200227375561535	0.0823726789184432	0.727700603018525	0.258669273980033
Em	302	0	0.0539658292433023	0	0.0237806646129884	0.0480669049853252	0.786157655594247	0.249457177831973
Em	304	0.00187891925086435	0.0662923476062563	0	0.0245946954631538	0.0246665513344012	0.830505636100263	0.264602901326196
Em	306	0.00580631862467276	0.0808655631599149	0	0.0145485982437697	0	0.877043561007735	0.263382712934503
Em	308	0.00631386911136966	0.0901334380610826	0	0.00869828622573283	0	0.910590212658854	0.263412551190136
Em	310	0.00760500516646286	0.100046388933543	0	0	0	0.94219793446938	0.277511708997587
Em	312	0.0109817695689685	0.101959116936493	0	0	0	0.95800268952083	0.277546017805087
Em	314	0.0143058335202035	0.095958036071003	0	0	0	0.979897343073899	0.285556799622817
Em	316	0.017872551837392	0.0891351053482129	0	0	0	1	0.294431784399088
Em	318	0.0228194178146354	0.0807058577067325	0	0.00382629013930179	0.000446014924174901	0.991061599159119	0.330099799196994
Em	320	0.0146578722749136	0.0585210958069893	0	0.00493828132260905	0.157606912168841	0.839272413913397	0.429399086969749
Em	322	0.0106188522242002	0.0226916746762284	0	0	0.366552721023343	0.663580335927345	0.600015620391804
Em	324	0.00161744180942352	0	0	0	0.570644702595436	0.463964600627602	0.76929645420342
Em	326	4.01021723846528e-19	0	0	0	0.712357501608773	0.298422506492169	0.848999733078884
Em	328	1.00379633552009e-19	6.36101280359742e-18	0	1.63486044828582e-18	0.755395029649573	0.256661715130489	0.853868538772142
Em	330	8.0817964751267e-20	6.47926514780541e-18	0	1.61149645761931e-18	0.785033026283569	0.231328574331522	0.860240532974748
Em	332	6.57871358727673e-19	2.65436621410574e-18	0	0	0.81780915074738	0.195227099929775	0.888906683590012
Em	334	6.28095099325742e-19	0	0	0	0.848200058400247	0.156711463947026	0.910463508065368
Em	336	0	0	9.60431198113122e-19	0	0.916513387667182	0.0638521755541213	0.980743053019138
Em	338	0	0	0	2.55941027108567e-18	0.963622260882869	0	1
Em	340	5.19061151988746e-19	0	0	0	0.960245634210299	1.04833913086483e-19	0.997332320595222
Em	342	2.99058460390951e-18	0	0	9.23642112588219e-18	0.97044561513775	0	0.970650581400109
Em	344	0	0	0	0	1	0	0.935202611487785
Em	346	0.00359604416250667	0.0212978078707645	0	0	0.988513987271469	2.41754053597135e-19	0.903697515782711
Em	348	0.00917129926605554	0.0380815966970055	0	0	0.980219741604915	1.89492118297223e-19	0.857471958109273
Em	350	0.0167679383576738	0.0515427612678796	0	0	0.973443329681148	4.13737189000746e-20	0.833820012460753
Em	352	0.0257905755017867	0.0690386629507404	0	0	0.95765725989322	0	0.804150327985518
Em	354	0.034691644591108	0.0867953695731027	0.0020010249101901	0	0.944335254974226	0	0.772800255407344
Em	356	0.0449933242411296	0.102319928238573	0.0054080970166452	0	0.933991826666596	0	0.743983496684886
Em	358	0.0544046560056717	0.129809252533505	0.00915692446005093	0	0.921762260125162	0	0.695367426792591
Em	360	0.0662736751021076	0.166180811543415	0.0137376685022119	0	0.901060576527012	4.79577533540137e-18	0.652130180163811
Em	362	0.0780629983521734	0.203795966114915	0.0188364325487729	0	0.873538188842054	0	0.610448615343764
Em	364	0.0903286991908577	0.243997188675825	0.0258218929583787	0	0.854707415700347	0	0.565958541658929
Em	366	0.103352845041943	0.280572686932533	0.0334120899579819	0	0.842464559982432	0.000830663889846978	0.512126608704735
Em	368	0.113713988303255	0.322293868450882	0.0445412057377057	0	0.833332697780846	0.00304486189668683	0.472170016463241
Em	370	0.127268428560501	0.365030971247114	0.05998787420125	0	0.824976306979776	0	0.443685688995514
Em	372	0.140085779920818	0.407150970781777	0.0785285799741	0	0.807154001213113	0.00463027309286069	0.406556385700014
Em	374	0.152769081217717	0.452240210653748	0.104465812005603	0	0.803952683153472	0.000116323038276988	0.38065054695909
Em	376	0.166029451740204	0.504737448995442	0.136886074609138	0	0.787234442603647	0.0108872730697444	0.342012284575034
Em	378	0.179462584742744	0.553144908383535	0.174185871562721	0	0.79515365941298	0	0.318832260621146
Em	380	0.191722312308673	0.608882952532428	0.219356727050566	0	0.787799970050932	0.00427758417575374	0.276544262502525
Em	382	0.205738518861159	0.658137911370762	0.266153450558394	0	0.781489021495649	0.00454461022054421	0.258470339451208
Em	384	0.217264422161277	0.71542969062965	0.323691955592619	0	0.782721731601251	0.0106499671823961	0.223183695562913
Em	386	0.228864909243194	0.762053835565594	0.377170090790999	0	0.796285041850947	0.00396845676295047	0.195718303088705
Em	388	0.241474089428132	0.812024649698961	0.436208719237353	0	0.803808865067156	0.00118502727952128	0.18205214095963
Em	390	0.24559819200087	0.740720293250333	0.473799940888747	0	0.670093040743773	0	0.14713552126122
Em	392	0.264257326130585	0.789187544540447	0.534868388858554	0	0.679188528508084	0	0.128031181164188
Em	394	0.284318505082441	0.835727167841843	0.60157742991079	0	0.692371996014579	0	0.121336986460211
Em	396	0.309712421474965	0.872198754827973	0.659328216731287	0	0.687144535742638	0	0.103382599118343
Em	398	0.331538534877701	0.907145038635985	0.719060075336627	0	0.682122763305915	0	0.0936961065228168
Em	400	0.356028194785238	0.937799252173114	0.775422069081845	0	0.67857249718241	0	0.0871713429252692
Em	402	0.383870604379456	0.956356526673701	0.824392497678826	0	0.66865938527603	0	0.0817502023396707
Em	404	0.41187291524256	0.978235993832316	0.870644281170871	0	0.655125388689333	0	0.0769634950390912
Em	406	0.441403188364724	0.988200498327294	0.908829140254271	0	0.650449710425314	2.39788766770069e-18	0.0651632801200768
Em	408	0.474466868926549	0.991921100056472	0.942050499839461	0	0.630439116167896	0	0.0531585558651799
Em	410	0.506463997900121	1	0.966774944258508	0	0.608233571390354	0	0.0448397540033541
Em	412	0.538380307807218	0.998391141300026	0.98161870558421	0.00445588855500439	0.585861260764624	0	0.0526574094720695
Em	414	0.569706068823719	0.992798708209856	0.993013067701265	0.0234072809124264	0.562305725162252	0	0.0408622536120533
Em	416	0.601173360762722	0.98575728717722	0.998530555046141	0.0422355799989558	0.536480232330223	0	0.0377978602987098
Em	418	0.63911992263358	0.972922456961114	1	0.0509521014100776	0.511177896058087	0.00819852137236104	0.033863418450087
Em	420	0.674482901566614	0.962904825853516	0.994947261782439	0.062884788992111	0.482471606638028	0.0132812760980895	0.0320129718353957
Em	422	0.708204616969918	0.948698871401697	0.984929157389625	0.075584537182487	0.461145669869348	0.00940073925933974	0.0394657261014825
Em	424	0.740968649292571	0.928573680711593	0.968731983537648	0.0941479604816161	0.424220759425382	0.0232503150159986	0.0308722009489029
Em	426	0.771775851502509	0.904210449558956	0.949867733020831	0.116858768015943	0.396827397365797	0.0255420417986256	0.0266599316544719
Em	428	0.804076623541852	0.876836032152669	0.922055555453945	0.138503926185854	0.358264262233768	0.0386692741811191	0.0257805486026217
Em	430	0.830567482421128	0.856491257927421	0.896128932728879	0.161631622842741	0.331979299154237	0.036856005662185	0.0330353067142506
Em	432	0.857385771868848	0.824459502100747	0.866255692008812	0.184099273801756	0.313212338585854	0.0381964173585351	0.0318449043994466
Em	434	0.881905980031772	0.794786631126418	0.833378339980674	0.207150417463855	0.274481441360788	0.0573747693967165	0.0211543475481772
Em	436	0.905852356754678	0.764683960024643	0.796349731949286	0.229101937220522	0.246650091458897	0.0566702495495934	0.0333608666940136
Em	438	0.926477441251093	0.733392204996889	0.755295064169278	0.25402558958352	0.22680467747914	0.058079916404112	0.0236478907442068
Em	440	0.938740176056861	0.70356399625107	0.721287541728704	0.284175846411963	0.200103571153631	0.0710346577697677	0.0210977678844154
Em	442	0.951911425931958	0.674885722566053	0.682819856226309	0.309838640848542	0.180472973712243	0.0734171645270299	0.015054009679015
Em	444	0.966532834982932	0.640547570015492	0.64331397624833	0.333089100639236	0.162001582601828	0.0767776524781056	0.0153003770884203
Em	446	0.976539593598086	0.603051445280246	0.602508316498465	0.360397060241129	0.164096940394953	0.0667762038090858	0.0161372578882669
Em	448	0.982232589796842	0.568104149422774	0.565478258031665	0.382969495823653	0.177625153153048	0.0448705195587872	0.0111877980564444
Em	450	0.990447602006688	0.530117582252926	0.530930148665943	0.400808380917531	0.193958206555432	0.0291390942282472	0.0158120867396031
Em	452	0.99509854044445	0.497054270518569	0.496547728321121	0.425651803213319	0.204483787868701	0.0136363063866946	0.0205756142362229
Em	454	0.997960082640291	0.470652520678099	0.46716766095617	0.44928353527919	0.204963565544752	0.00400409293590395	0.0135292645774644
Em	456	1	0.436143639481261	0.435324193156857	0.477302184709593	0.209665523592687	0.00161436089934994	0.0138802134452961
Em	458	0.997397976365207	0.404913033927838	0.407553579169482	0.509046265301762	0.213399368444808	0	0.0112929313643574
Em	460	0.932529266845424	0.391490214613107	0.354860288361499	0.540871155975714	0.0590548921044427	0.0740980905006697	0.0111342348405194
Em	462	0.938391399230252	0.363873040635392	0.33268724009	0.56792036116089	0.0769645997468072	0.0636475467858802	0.0123963571706191
Em	464	0.941299609149982	0.345084427727365	0.313443620118105	0.593860772879276	0.0859501217446945	0.0548221759312348	0.0109823888133402
Em	466	0.9420013029765	0.325996380043691	0.292814310893348	0.623679821308148	0.086335756946287	0.0578080784052181	0.0105178262142789
Em	468	0.942012634915973	0.311448413399033	0.273336198789114	0.650475379387558	0.0708713511344923	0.0642035554242006	0.00758768414115741
Em	470	0.939752669399921	0.299838872445925	0.255688943328303	0.680926784324242	0.0569235875923308	0.0719149267063547	0.00537501987740821
Em	472	0.934832653568003	0.289195129387817	0.236971209863603	0.712545892903797	0.0333385124686157	0.0839311980902014	0.00400030892346245
