Baseline 100%T,,BLANK,,L239_JUNE_3_2022,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
476.9391785,0.02072294429,476.9391785,-4.560868183E-5,476.9391785,0.006752443034,
476.0248718,0.02091236413,476.0248718,-8.490515029E-6,476.0248718,0.006646001711,
474.9579468,0.02110368758,474.9579468,1.247721593E-5,474.9579468,0.006857306696,
474.0432739,0.02137473412,474.0432739,-0.0001231479691,474.0432739,0.006837005261,
472.9759521,0.02171672508,472.9759521,3.065006968E-5,472.9759521,0.007047719322,
472.0609131,0.02214233205,472.0609131,-4.338271538E-5,472.0609131,0.007113734726,
470.9931641,0.02291603573,470.9931641,-9.328300803E-5,470.9931641,0.007216185331,
469.9252014,0.02361480333,469.9252014,-5.689363024E-5,469.9252014,0.007290728856,
469.009613,0.02410263382,469.009613,0.0001077766574,469.009613,0.007635080721,
467.9412231,0.02497502789,467.9412231,6.471974484E-5,467.9412231,0.007377370726,
467.0252991,0.02558479831,467.0252991,-3.535879296E-5,467.0252991,0.007452389691,
465.9565125,0.02627794817,465.9565125,9.363963909E-5,465.9565125,0.007575729396,
465.0402222,0.02700851113,465.0402222,-0.0001080345901,465.0402222,0.007642299403,
463.9710388,0.02770443447,463.9710388,5.229280578E-5,463.9710388,0.007824384607,
463.0544128,0.0282803122,463.0544128,0.0001155444479,463.0544128,0.007849714719,
461.9848022,0.02898541838,461.9848022,2.309089723E-5,461.9848022,0.008182112128,
461.0678101,0.02949685976,461.0678101,-1.087197052E-5,461.0678101,0.008093595505,
459.9978027,0.02991665713,459.9978027,-0.0001887194667,459.9978027,0.00808763504,
458.9275818,0.030355433,458.9275818,4.52510285E-5,458.9275818,0.008315685205,
458.0100708,0.03081635386,458.0100708,-6.921356544E-5,458.0100708,0.008393400349,
456.9394531,0.03124207631,456.9394531,-5.813599273E-5,456.9394531,0.008766731247,
456.0215759,0.03154577315,456.0215759,8.576868277E-5,456.0215759,0.008576777764,
454.9505615,0.03191868961,454.9505615,-0.0001348967198,454.9505615,0.008687602356,
454.0323792,0.0322076939,454.0323792,-8.101552521E-5,454.0323792,0.008841673844,
452.9609375,0.03225776926,452.9609375,0.0001168390882,452.9609375,0.009038588032,
452.0423889,0.03249848261,452.0423889,3.984033174E-5,452.0423889,0.009177396074,
450.9705811,0.03283561394,450.9705811,6.668737478E-5,450.9705811,0.009260210209,
450.0516968,0.0330963172,450.0516968,0.0001468241389,450.0516968,0.009474008344,
448.9794922,0.03332603723,448.9794922,-7.061118231E-5,448.9794922,0.009579848498,
448.0602722,0.03341934457,448.0602722,-4.540161535E-5,448.0602722,0.00971207954,
446.9876404,0.03349553421,446.9876404,1.201125542E-5,446.9876404,0.009948877618,
446.0680847,0.03351225331,446.0680847,-9.638864867E-5,446.0680847,0.01003644895,
444.9950867,0.03363214806,444.9950867,-3.867191481E-5,444.9950867,0.01020496525,
444.0751953,0.03374809772,444.0751953,0.000109226632,444.0751953,0.01037556212,
443.0018005,0.03410084546,443.0018005,7.882992941E-5,443.0018005,0.01064439584,
441.9281921,0.03418594599,441.9281921,9.757517546E-5,441.9281921,0.01068302244,
441.0078125,0.03425571695,441.0078125,-7.987675053E-5,441.0078125,0.01078244392,
439.9338074,0.03419818729,439.9338074,-0.0001786799694,439.9338074,0.01094081718,
439.013092,0.03446505964,439.013092,-0.0001500091603,439.013092,0.0109652672,
437.9387207,0.03432986513,437.9387207,7.662922872E-5,437.9387207,0.01143010333,
437.0176392,0.03426834941,437.0176392,0.0001527799759,437.0176392,0.01153573114,
435.9429016,0.03433006257,435.9429016,-0.0001417801832,435.9429016,0.01155792829,
435.0215149,0.03411134705,435.0215149,6.896569539E-5,435.0215149,0.01187250577,
433.9463501,0.03405957669,433.9463501,-8.520824485E-5,433.9463501,0.01205972768,
433.0246582,0.0339958854,433.0246582,7.846745575E-5,433.0246582,0.01224742923,
431.9491272,0.03409401327,431.9491272,-1.786095163E-5,431.9491272,0.01237666607,
431.0270691,0.03404317051,431.0270691,3.028763967E-5,431.0270691,0.01272710133,
429.9511719,0.03394521773,429.9511719,0.0001078543355,429.9511719,0.01281216834,
429.0288086,0.03390150145,429.0288086,0.0001271704969,429.0288086,0.01321128104,
427.9525452,0.03412868083,427.9525452,-9.369709733E-5,427.9525452,0.01333026122,
427.0298462,0.03395258263,427.0298462,4.597591396E-5,427.0298462,0.01350083482,
425.953186,0.0339916572,425.953186,-5.166531992E-5,425.953186,0.013739869,
425.0301819,0.03387029469,425.0301819,-5.891246838E-5,425.0301819,0.01402723603,
423.9531555,0.03381642699,423.9531555,3.616420508E-5,423.9531555,0.01413253415,
423.0298462,0.03388218954,423.0298462,-9.6492171E-5,423.0298462,0.01435487159,
421.9524536,0.03385504335,421.9524536,0.0001055240282,421.9524536,0.01460042689,
421.0288086,0.03361777216,421.0288086,4.903079025E-5,421.0288086,0.01504974253,
419.9510193,0.03364053741,419.9510193,1.403042188E-5,419.9510193,0.01515638828,
419.0270691,0.03353828937,419.0270691,-0.0001414178987,419.0270691,0.01515488699,
417.9489441,0.03348026797,417.9489441,-4.819699825E-5,417.9489441,0.0155810304,
417.0246582,0.03328930959,417.0246582,0.000117279269,417.0246582,0.01587329805,
415.946167,0.03321570158,415.946167,7.652566273E-5,415.946167,0.01613405906,
415.0215759,0.03303452581,415.0215759,-1.584192432E-5,415.0215759,0.01651034132,
413.9427185,0.03293990344,413.9427185,2.803540883E-5,413.9427185,0.01673465408,
413.0178223,0.03289240599,413.0178223,-1.304633224E-5,413.0178223,0.01703049801,
411.9385681,0.0326526165,411.9385681,2.319444684E-5,411.9385681,0.01739750803,
411.0133667,0.03237516806,411.0133667,0.0001268597698,411.0133667,0.0177252721,
409.9337769,0.03223903105,409.9337769,0.0001211891285,409.9337769,0.01805959642,
409.0082703,0.03216172382,409.0082703,-3.623884186E-5,409.0082703,0.01817378402,
407.9283142,0.03188294545,407.9283142,-2.044943358E-5,407.9283142,0.01858561113,
407.0025024,0.03170666844,407.0025024,8.540620911E-5,407.0025024,0.01881935075,
406.0765381,0.03133680299,406.0765381,-7.392403495E-5,406.0765381,0.0191057995,
404.9960632,0.03082869388,404.9960632,4.519925278E-5,404.9960632,0.01957615837,
404.0697937,0.03051249869,404.0697937,1.768047696E-5,404.0697937,0.0199155435,
402.9889526,0.03027185425,402.9889526,-7.449342957E-5,402.9889526,0.02017882466,
402.0623779,0.03009978309,402.0623779,-1.889634586E-5,402.0623779,0.02050112188,
400.9812012,0.02976828814,400.9812012,4.377537698E-5,400.9812012,0.02086246945,
400.0543213,0.02933076955,400.0543213,7.437675231E-5,400.0543213,0.02137405425,
398.9728088,0.02905692905,398.9728088,1.434106343E-5,398.9728088,0.02169647813,
398.0456238,0.02871776745,398.0456238,0.0001385120122,398.0456238,0.02209651656,
396.9637451,0.02846697718,396.9637451,-2.837009379E-5,396.9637451,0.02260151319,
396.0362854,0.02809361555,396.0362854,-0.0001357248111,396.0362854,0.02291188948,
394.9540405,0.02765350416,394.9540405,-4.038192401E-6,394.9540405,0.02338961512,
394.0262756,0.02750281803,394.0262756,-0.0001202495623,394.0262756,0.02371974476,
392.9436951,0.02707837522,392.9436951,8.002090181E-5,392.9436951,0.0243603345,
392.015625,0.02697069012,392.015625,7.341881428E-5,392.015625,0.0247738529,
390.9327087,0.02673282661,390.9327087,1.853474896E-5,390.9327087,0.02505731769,
390.004364,0.02664116211,390.004364,-9.374885849E-5,390.004364,0.02554317564,
389.0758667,0.02639310807,389.0758667,0.0001632158092,389.0758667,0.02612782083,
387.9924316,0.02638056502,387.9924316,-5.21829752E-5,387.9924316,0.02653011866,
387.0636597,0.02653867751,387.0636597,-0.0002772019943,387.0636597,0.02686529048,
385.9798889,0.02650989592,385.9798889,-4.710990834E-5,385.9798889,0.02746470645,
385.0508118,0.02647464909,385.0508118,1.573895315E-5,385.0508118,0.02813827246,
383.9667053,0.0266971495,383.9667053,-0.0001236137905,383.9667053,0.02865502238,
383.0373535,0.02692590468,383.0373535,-9.100553143E-5,383.0373535,0.02927906811,
381.9529114,0.02723321319,381.9529114,-1.977642933E-5,381.9529114,0.02973932028,
381.0232544,0.02774438821,381.0232544,-0.0002227175282,381.0232544,0.02989904769,
379.9384766,0.02810977213,379.9384766,-8.971150237E-5,379.9384766,0.03069318086,
379.0085449,0.02851418778,379.0085449,-1.278748005E-5,379.0085449,0.03124975413,
377.9234314,0.02914060466,377.9234314,-7.7081575E-5,377.9234314,0.03180979565,
376.9932251,0.02971340157,376.9932251,-0.0001973615435,376.9932251,0.03231911361,
376.0628662,0.03022767231,376.0628662,-3.442697198E-5,376.0628662,0.03285063431,
374.9772644,0.03115638159,374.9772644,-0.0001066370969,374.9772644,0.03354365751,
374.0466309,0.03195602447,374.0466309,8.076497579E-6,374.0466309,0.034088891,
372.9607239,0.0327722691,372.9607239,6.837022374E-5,372.9607239,0.03518941253,
372.0297852,0.03339538723,372.0297852,4.178196104E-5,372.0297852,0.03566673398,
370.943573,0.0347385779,370.943573,7.906294195E-5,370.943573,0.03620994091,
370.0123596,0.03544161469,370.0123596,4.242917566E-5,370.0123596,0.03687117994,
368.9258118,0.03629359975,368.9258118,4.188551611E-5,368.9258118,0.03750357032,
367.9943237,0.03627328202,367.9943237,-3.701535752E-5,367.9943237,0.03812017664,
367.0627136,0.03684948385,367.0627136,0.0001104176918,367.0627136,0.03877983615,
365.9756775,0.0373602882,365.9756775,0.00017246067,365.9756775,0.03950413689,
365.0437927,0.03752998635,365.0437927,0.0002553106751,365.0437927,0.0403271243,
363.9564514,0.03784316778,363.9564514,2.226250399E-5,363.9564514,0.04111669958,
363.024292,0.03852811828,363.024292,-0.0003426467883,363.024292,0.04143259674,
361.936615,0.0386117138,361.936615,1.835353942E-5,361.936615,0.04250212014,
361.0041809,0.03865197673,361.0041809,8.662309119E-5,361.0041809,0.04318256676,
360.0716248,0.03910293058,360.0716248,-0.0002056929516,360.0716248,0.04354477674,
358.98349,0.03899912909,358.98349,6.011137884E-5,358.98349,0.04472857714,
358.0506592,0.03918655217,358.0506592,-3.209848273E-6,358.0506592,0.04528094456,
356.9622192,0.03933428973,356.9622192,-8.355186583E-5,356.9622192,0.04626968503,
356.0291138,0.03926154971,356.0291138,0.0001154149795,356.0291138,0.04718735069,
354.9403687,0.03949860856,354.9403687,-4.607677965E-6,354.9403687,0.04790980741,
354.0069885,0.0395055823,354.0069885,0.0001395736763,354.0069885,0.04877058789,
353.0735168,0.03941591829,353.0735168,0.0001912876614,353.0735168,0.04988495633,
351.9842834,0.03971503302,351.9842834,-0.0001233032526,351.9842834,0.05048085004,
351.0505371,0.03961191326,351.0505371,8.024657632E-7,351.0505371,0.05135528371,
349.9610291,0.03985937685,349.9610291,-0.0001508889836,349.9610291,0.05188376829,
349.0270081,0.03961091861,349.0270081,8.009857265E-5,349.0270081,0.05301581696,
347.9371643,0.03956469893,347.9371643,0.0002245670476,347.9371643,0.05428188667,
347.0028992,0.03946881369,347.0028992,0.000162128199,347.0028992,0.05512298271,
346.068512,0.03948006779,346.068512,-2.821478847E-5,346.068512,0.05598853528,
344.978241,0.03940704465,344.978241,-7.444166113E-5,344.978241,0.05701066181,
344.0435791,0.03949223086,344.0435791,-0.0001890299754,344.0435791,0.05767424405,
342.9530029,0.03942056745,342.9530029,-0.0002126788022,342.9530029,0.05900987983,
342.0180664,0.0392790325,342.0180664,-0.0002105054446,342.0180664,0.05989219248,
340.9272156,0.03892814368,340.9272156,0.000105549916,340.9272156,0.06142917648,
339.9920349,0.03871318325,339.9920349,0.0003481504682,339.9920349,0.06213045865,
339.0567322,0.03856449574,339.0567322,8.600170258E-5,339.0567322,0.06331583112,
337.9654236,0.03837536275,337.9654236,0.0002083025611,337.9654236,0.06448105723,
337.0298767,0.03844068944,337.0298767,-0.0001903236989,337.0298767,0.06498271972,
335.9382629,0.03784458339,335.9382629,0.0001696638938,335.9382629,0.06679704785,
335.0024719,0.03767603263,335.0024719,0.0001115828563,335.0024719,0.06757742912,
334.0665588,0.03761683404,334.0665588,-4.648871254E-5,334.0665588,0.06857482344,
332.9745178,0.03717105836,332.9745178,7.326347259E-5,332.9745178,0.06998953223,
332.0383606,0.03721127287,332.0383606,-0.0001468521514,332.0383606,0.07097324729,
330.9460449,0.03687168658,330.9460449,8.998894918E-5,330.9460449,0.07229177654,
330.009613,0.03677247837,330.009613,-0.0001702445297,330.009613,0.07316410542,
329.0730896,0.03656280786,329.0730896,-3.701535752E-5,329.0730896,0.07435176522,
327.9803467,0.03640837967,327.9803467,-0.0001939978829,327.9803467,0.07565312088,
327.0435791,0.03609411791,327.0435791,-4.550514859E-5,327.0435791,0.0770034194,
325.950531,0.03611026332,325.950531,-0.0001888229745,325.950531,0.07812257856,
325.0135193,0.03566561267,325.0135193,8.408576832E-5,325.0135193,0.07966617495,
324.0763855,0.03579039872,324.0763855,-2.852540092E-5,324.0763855,0.08034878224,
322.9829102,0.03598611429,322.9829102,-0.0001087592173,322.9829102,0.08195064962,
322.0455322,0.03588404506,322.0455322,0.000104332983,322.0455322,0.08348694444,
320.9517822,0.03622637317,320.9517822,-0.0002327042748,320.9517822,0.08476900309,
320.0141907,0.03631420061,320.0141907,1.879362026E-5,320.0141907,0.08595506847,
319.0764465,0.03647695854,319.0764465,-0.0001102602255,319.0764465,0.08746962249,
317.9822998,0.03682409599,317.9822998,-0.0001080345901,317.9822998,0.08908136934,
317.044342,0.03720453382,317.044342,-0.0003017772979,317.044342,0.09005417675,
315.9498901,0.03752027825,315.9498901,-4.390038157E-5,315.9498901,0.09218665212,
315.0116882,0.03779255971,315.0116882,-0.0001673981751,315.0116882,0.09325377643,
314.0733948,0.03812308982,314.0733948,-3.385752643E-5,314.0733948,0.09402063489,
312.9785461,0.0388305001,312.9785461,-0.0001982930116,312.9785461,0.09683908522,
312.0400085,0.03897531703,312.0400085,9.102460172E-5,312.0400085,0.09822207689,
310.9448853,0.03932508081,310.9448853,2.738821786E-5,310.9448853,0.1002384275,
310.0061035,0.039558772,310.0061035,-4.809346501E-5,310.0061035,0.1011275724,
309.0671997,0.03985637054,309.0671997,7.53864806E-5,309.0671997,0.1027429253,
307.9717102,0.04037882388,307.9717102,-0.0003236610501,307.9717102,0.1043819636,
307.0325928,0.04028244689,307.0325928,-7.071470463E-5,307.0325928,0.106502369,
305.9367981,0.04042902216,305.9367981,0.0002400292433,305.9367981,0.1086471453,
304.997467,0.04058938101,304.997467,0.0001649767219,304.997467,0.109903954,
304.0579834,0.04093199968,304.0579834,-0.0002454849018,304.0579834,0.111415863,
302.9618225,0.04091211781,302.9618225,-5.844658517E-5,302.9618225,0.1137115136,
302.0221252,0.04067019001,302.0221252,8.361972868E-5,302.0221252,0.1154476926,
300.9256897,0.04076915607,300.9256897,0.0001095632397,300.9256897,0.1176589355,
299.9857788,0.04081439599,299.9857788,0.0001232864743,299.9857788,0.11890506,
299.0457764,0.04044155404,299.0457764,-0.0001616019144,299.0457764,0.1211774796,
297.9489441,0.04003300518,297.9489441,0.0001425515366,297.9489441,0.1240469664,
297.0086975,0.04037453234,297.0086975,-0.0002557815751,297.0086975,0.1251899749,
296.0683594,0.03996394947,296.0683594,0.0001968556317,296.0683594,0.1274821609,
294.9711609,0.04002775624,294.9711609,0.0002025531576,294.9711609,0.1297676414,
294.0306091,0.04007374123,294.0306091,-4.426274973E-5,294.0306091,0.1320478022,
292.933136,0.04070973396,292.933136,0.0001199980397,292.933136,0.1341090798,
291.9923401,0.04082639888,291.9923401,-4.63851793E-5,291.9923401,0.1362980753,
291.0514526,0.04024844989,291.0514526,0.0002719654585,291.0514526,0.1394188255,
289.9536438,0.04087156057,289.9536438,7.409196405E-5,289.9536438,0.1409957707,
289.0125122,0.0406418778,289.0125122,-1.361580598E-5,289.0125122,0.1435779035,
288.0713196,0.03953469917,288.0713196,0.0002875070495,288.0713196,0.1470762789,
286.973114,0.03967569396,286.973114,0.0002469705651,286.973114,0.1496289223,
286.0316772,0.03972825408,286.0316772,0.0001429658441,286.0316772,0.1520834267,
284.9332275,0.04036308452,284.9332275,0.0003172189463,284.9332275,0.1540244371,
283.9916077,0.04045394063,283.9916077,0.000178934788,283.9916077,0.1568180174,
283.0498657,0.03988176584,283.0498657,0.0003240837832,283.0498657,0.1606072634,
281.9510498,0.04065899178,281.9510498,0.000183596203,281.9510498,0.161087513,
281.0090942,0.04080962017,281.0090942,0.0001589430467,281.0090942,0.1647395045,
280.0670471,0.04127175733,280.0670471,-0.000170969055,280.0670471,0.1675771177,
278.967865,0.04160978645,278.967865,-0.0003008460335,278.967865,0.1705178916,
278.0256042,0.04126577824,278.0256042,0.0002074997174,278.0256042,0.1737249792,
276.926178,0.04177191854,276.926178,4.732212983E-5,276.926178,0.1765370816,
275.9837036,0.04202170298,275.9837036,4.072053707E-5,275.9837036,0.1793792695,
275.0411377,0.04245707393,275.0411377,-0.0001118647488,275.0411377,0.181752786,
273.9413757,0.04284962267,273.9413757,-0.0002357571648,273.9413757,0.1852424443,
272.9985962,0.0423223637,272.9985962,8.059049287E-5,272.9985962,0.1883036047,
272.0557556,0.04222515598,272.0557556,0.0001009929038,272.0557556,0.1910351664,
270.9556274,0.04281713814,270.9556274,0.0001312099048,270.9556274,0.192734018,
270.0125427,0.04360730946,270.0125427,-0.0002077628451,270.0125427,0.1957425922,
269.069397,0.04382719472,269.069397,-0.0001542012178,269.069397,0.198911652,
267.9689026,0.04394475743,267.9689026,-0.0001382608316,267.9689026,0.2017500103,
267.0255432,0.04390657693,267.0255432,-2.795675528E-6,267.0255432,0.2040345818,
265.9248352,0.04381803423,265.9248352,0.0001800224418,265.9248352,0.2070153356,
264.9812927,0.04330429807,264.9812927,0.0001390816906,264.9812927,0.2096163034,
264.0376282,0.0418461673,264.0376282,0.0001104694747,264.0376282,0.2124188691,
262.9365845,0.04068633914,262.9365845,6.213076995E-5,262.9365845,0.2144010663,
261.9927368,0.04027298838,261.9927368,9.596988821E-5,261.9927368,0.2166431546,
261.0487671,0.0399499014,261.0487671,2.200363087E-5,261.0487671,0.2189566046,
259.9473877,0.04026412591,259.9473877,1.025096481E-5,259.9473877,0.2206537127,
259.0032654,0.04084320366,259.0032654,3.60088743E-5,259.0032654,0.2230793238,
258.059021,0.04146748036,258.059021,0.000249405246,258.059021,0.2246507555,
256.9573059,0.04163540155,256.9573059,0.0001831300615,256.9573059,0.2270453274,
256.0128784,0.04189610854,256.0128784,-2.837009379E-5,256.0128784,0.2287093997,
255.0683746,0.0418510139,255.0683746,8.563922893E-5,255.0683746,0.2308328897,
253.9663391,0.04223939031,253.9663391,-0.0001445232047,253.9663391,0.2327973396,
253.021637,0.04132029414,253.021637,0.0002743484802,253.021637,0.2350070924,
252.0768433,0.04181851819,252.0768433,8.496605733E-5,252.0768433,0.2348236889,
250.974472,0.04239821807,250.974472,4.566524876E-5,250.974472,0.2380941063,
250.0294952,0.04188433662,250.0294952,2.283202411E-5,250.0294952,0.2406631857,
248.9333038,0.04211718589,248.9333038,3.629364437E-5,248.9333038,0.2424623221,
247.9937744,0.04248584807,247.9937744,0.000158994837,247.9937744,0.2450352907,
247.0541534,0.04223570973,247.0541534,0.0003677104833,247.0541534,0.2444929332,
245.9578247,0.04297326505,245.9578247,0.0002806686971,245.9578247,0.2484111935,
245.0180206,0.04343659431,245.0180206,7.453210128E-5,245.0180206,0.2511240542,
244.0781403,0.04348265752,244.0781403,0.0001132917751,244.0781403,0.2540892065,
242.9815063,0.04364580661,242.9815063,6.878446584E-5,242.9815063,0.2565070093,
242.0414276,0.04381359369,242.0414276,4.040987551E-5,242.0414276,0.2592597604,
240.9445801,0.04445778579,240.9445801,0.0001349645172,240.9445801,0.2621613443,
240.0043335,0.04510667175,240.0043335,0.0001425256341,240.0043335,0.266133517,
239.0639954,0.04528654739,239.0639954,0.000108268614,239.0639954,0.2700273395,
237.9668427,0.04553565755,237.9668427,-1.428881933E-5,237.9668427,0.2739216387,
237.0263367,0.0455628559,237.0263367,-5.953731943E-6,237.0263367,0.2776750922,
235.9289703,0.04567516223,235.9289703,6.888802454E-5,235.9289703,0.2817185223,
234.9882813,0.04612500966,234.9882813,0.0001181078478,234.9882813,0.2864250243,
234.0475159,0.04682240263,234.0475159,-1.263216927E-5,234.0475159,0.2898467481,
232.9498596,0.04731384665,232.9498596,0.00014879214,232.9498596,0.2949205041,
232.0089111,0.04799048975,232.0089111,0.0001801778271,232.0089111,0.2996459603,
231.0679016,0.04832577705,231.0679016,0.0003493421827,231.0679016,0.3036889434,
229.9699402,0.04895720258,229.9699402,0.0002644539054,229.9699402,0.309517622,

Baseline 100%T,
Baseline 100%T
Collection Time: 24/02/2023 2:51:50 PM
Operator Name  :
Scan Software Version: 4.10(464)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         230.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.2500
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
Date/Time stamp: 11/07/2011 5:15:55 PM
Method Modifications:
X Stop nm Changed: 11/07/2011 5:14:48 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 11/07/2011 5:14:54 PM, Old:     5.00, New:     1.00
UVVIS SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Common SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Baseline Correction Changed: 11/07/2011 5:15:06 PM, Old:0, New:1
Autoconvert Changed: 11/07/2011 5:15:15 PM, Old:None, New:Ascii
XY Table Changed: 11/07/2011 5:15:15 PM, Old:0, New:1
Y Min Abs Changed: 11/07/2011 5:15:24 PM, Old:    -0.05, New:    -0.02
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
End Method Modifications
<Current Wavelength> , 231.1

BLANK,
BLANK
Collection Time: 24/02/2023 2:55:48 PM
Operator Name  :
Scan Software Version: 4.10(464)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         230.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.2500
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
Date/Time stamp: 11/07/2011 5:15:55 PM
Method Modifications:
X Stop nm Changed: 11/07/2011 5:14:48 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 11/07/2011 5:14:54 PM, Old:     5.00, New:     1.00
UVVIS SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Common SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Baseline Correction Changed: 11/07/2011 5:15:06 PM, Old:0, New:1
Autoconvert Changed: 11/07/2011 5:15:15 PM, Old:None, New:Ascii
XY Table Changed: 11/07/2011 5:15:15 PM, Old:0, New:1
Y Min Abs Changed: 11/07/2011 5:15:24 PM, Old:    -0.05, New:    -0.02
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
End Method Modifications
<Current Wavelength> , 231.1

L239_JUNE_3_2022,
L239_JUNE_3_2022
Collection Time: 24/02/2023 2:59:54 PM
Operator Name  :
Scan Software Version: 4.10(464)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         230.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.2500
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
Date/Time stamp: 11/07/2011 5:15:55 PM
Method Modifications:
X Stop nm Changed: 11/07/2011 5:14:48 PM, Old:  200.0, New:  230.0
Common Interval nm Changed: 11/07/2011 5:14:54 PM, Old:     5.00, New:     1.00
UVVIS SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Common SAT Changed: 11/07/2011 5:15:01 PM, Old:0.0125, New:0.2500
Baseline Correction Changed: 11/07/2011 5:15:06 PM, Old:0, New:1
Autoconvert Changed: 11/07/2011 5:15:15 PM, Old:None, New:Ascii
XY Table Changed: 11/07/2011 5:15:15 PM, Old:0, New:1
Y Min Abs Changed: 11/07/2011 5:15:24 PM, Old:    -0.05, New:    -0.02
Saved as C:\Documents and Settings\Xenopoulos Lab\Desktop\Cary50 Methods\AbsScan_800to230nm.MSW
Opened C:\DOCUMENTS AND SETTINGS\XENOPOULOS LAB\DESKTOP\CARY50 METHODS\ABSSCAN_800TO230NM.MSW
End Method Modifications
<Current Wavelength> , 231.1

