sample1,,L114_3m_july1_22,,L224_25m_june7_22,,L224_25m_june7_23_firsttimeforgottocloselid,,L378_15m_june27_22,,L227_1m_june7_22,,L304_1m_july1_22,,L224_26m_june29_22,,L378_1m_june27_22,,L626_12m_june27_22,,L223_1m_june29_22,,L626_11m_june6_22,,L239_1m_july1_22,,L378_1m_june10_22,,L373_1m_june10_22,,L442_1m_july1_22,,L239_1m_june8_22,,L442_1m_june8_22,,L373_1m_june27_22,,L114_5m_june10_22,,L373_19m_june27_22,,L373_19m_june27_23,,L227_9m_june7_22,,L239_29m_june8_22,,L304_5m_july1_22,,L114_1m_june10_22,,L223_13m_june29_22,,L227_1m_june29_22,,L224_1m_june29_22,,L224_1m_june7_22,,L304_1m_june8_22,,L442_16m_june8_22,,L626_1m_june6_22,,L239_29_july1_22,,L223_1m_june7_22,,L304_5m_june8_22,,L626_1m_june27_22,,L373_19m_june10_22,,L227_9m_june29_22,,L442_15m_july1_22,,L378_17m_june10_22,,L223_13m_june7_22,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
790.9633179,-0.001039268,790.9633179,-0.001454631,790.9633179,0.002416071,790.9633179,0.001746305,790.9633179,5.70E-05,790.9633179,0.000973108,790.9633179,0.001097267,790.9633179,8.95E-05,790.9633179,-0.000955538,790.9633179,-0.000670963,790.9633179,-0.000205382,790.9633179,-0.001051147,790.9633179,-0.001313588,790.9633179,-0.001462577,790.9633179,0.000266811,790.9633179,0.000120594,790.9633179,-0.000599364,790.9633179,-0.000364425,790.9633179,-0.000753921,790.9633179,0.000423131,790.9633179,-0.002453466,790.9633179,-0.000118593,790.9633179,0.001065738,790.9633179,0.000891884,790.9633179,8.87E-05,790.9633179,-0.001029196,790.9633179,-0.000149802,790.9633179,-0.000592643,790.9633179,-0.001248548,790.9633179,0.00138236,790.9633179,-0.000779968,790.9633179,-0.00091018,790.9633179,-0.000479764,790.9633179,0.000596278,790.9633179,-0.000785963,790.9633179,-0.000447545,790.9633179,-0.001177302,790.9633179,0.000604314,790.9633179,-0.000224943,790.9633179,0.000594801,790.9633179,0.000388904,790.9633179,0.000813633
789.9867554,-0.00140179,789.9867554,-0.001358801,789.9867554,0.001948036,789.9867554,0.001621466,789.9867554,-6.82E-05,789.9867554,0.00056761,789.9867554,0.001669381,789.9867554,0.000252487,789.9867554,-0.000718673,789.9867554,-0.000362459,789.9867554,-0.0003293,789.9867554,-0.001187679,789.9867554,-0.00151283,789.9867554,-0.001085955,789.9867554,0.00032569,789.9867554,-0.000324851,789.9867554,-0.00105972,789.9867554,-0.000449976,789.9867554,-0.000425926,789.9867554,0.000418182,789.9867554,-0.003022054,789.9867554,-6.89E-06,789.9867554,0.001637471,789.9867554,0.001102743,789.9867554,-2.64E-06,789.9867554,-0.000590058,789.9867554,-0.000354855,789.9867554,-0.000463991,789.9867554,-0.000994228,789.9867554,0.001206693,789.9867554,-0.000946033,789.9867554,-0.000929553,789.9867554,-0.000234671,789.9867554,0.000619012,789.9867554,-0.000981056,789.9867554,-0.000522479,789.9867554,-0.000790149,789.9867554,0.000483482,789.9867554,-0.000190324,789.9867554,0.000595371,789.9867554,-0.000131429,789.9867554,0.000723572
789.0098877,-0.001465569,789.0098877,-0.001554514,789.0098877,0.00159803,789.0098877,0.00133227,789.0098877,-0.000412168,789.0098877,0.000771336,789.0098877,0.001015528,789.0098877,-0.000414444,789.0098877,-0.000909302,789.0098877,-0.000544403,789.0098877,-0.000601794,789.0098877,-0.001522478,789.0098877,-0.001395804,789.0098877,-0.001448232,789.0098877,2.51E-05,789.0098877,-0.000574651,789.0098877,-0.001251851,789.0098877,-0.000470145,789.0098877,-0.001037925,789.0098877,0.000202527,789.0098877,-0.002900034,789.0098877,-5.06E-05,789.0098877,0.000989115,789.0098877,0.000457361,789.0098877,-0.000200777,789.0098877,-0.000860683,789.0098877,-0.00056038,789.0098877,-0.001065091,789.0098877,-0.001147406,789.0098877,0.001216609,789.0098877,-0.001143998,789.0098877,-0.001257427,789.0098877,-0.001138421,789.0098877,-0.000245278,789.0098877,-0.001326595,789.0098877,-0.000458871,789.0098877,-0.001429914,789.0098877,0.000419685,789.0098877,-0.000139451,789.0098877,-0.000168433,789.0098877,-9.23E-05,789.0098877,0.000629304
788.0325928,-0.001558641,788.0325928,-0.001893669,788.0325928,0.001415159,788.0325928,0.001410069,788.0325928,-0.000299242,788.0325928,0.000307867,788.0325928,0.000840268,788.0325928,-0.00036008,788.0325928,-0.001077073,788.0325928,-0.001098866,788.0325928,-0.000900725,788.0325928,-0.001513656,788.0325928,-0.001715075,788.0325928,-0.001297845,788.0325928,-6.32E-05,788.0325928,-0.000613685,788.0325928,-0.001635137,788.0325928,-0.001053987,788.0325928,-0.001220051,788.0325928,-0.000458923,788.0325928,-0.003186544,788.0325928,-0.000997069,788.0325928,0.00050196,788.0325928,0.000193023,788.0325928,-0.000356511,788.0325928,-0.001287418,788.0325928,-0.000679648,788.0325928,-0.00113744,788.0325928,-0.001321898,788.0325928,0.000776548,788.0325928,-0.001228982,788.0325928,-0.001624461,788.0325928,-0.001399932,788.0325928,-0.000325523,788.0325928,-0.001166304,788.0325928,-0.000514464,788.0325928,-0.001540276,788.0325928,-0.000256351,788.0325928,-0.000716088,788.0325928,-0.000135052,788.0325928,-0.000525995,788.0325928,0.000530805
787.0549927,-0.001947945,787.0549927,-0.002162402,787.0549927,0.001419522,787.0549927,0.001336216,787.0549927,-4.09E-05,787.0549927,0.000460678,787.0549927,0.000545268,787.0549927,-0.000431874,787.0549927,-0.001557971,787.0549927,-0.000963183,787.0549927,-0.001163309,787.0549927,-0.001691869,787.0549927,-0.002116861,787.0549927,-0.001937894,787.0549927,-0.000230634,787.0549927,-0.000759916,787.0549927,-0.001760813,787.0549927,-0.000791027,787.0549927,-0.00167748,787.0549927,-0.000377719,787.0549927,-0.003186698,787.0549927,-0.000199431,787.0549927,0.000332244,787.0549927,0.000502738,787.0549927,-0.000366753,787.0549927,-0.000862698,787.0549927,-0.000883314,787.0549927,-0.001171674,787.0549927,-0.001836913,787.0549927,0.000583629,787.0549927,-0.001669899,787.0549927,-0.002086514,787.0549927,-0.00123306,787.0549927,-0.00018991,787.0549927,-0.001481822,787.0549927,-0.00074834,787.0549927,-0.001873772,787.0549927,0.000228089,787.0549927,-0.000656645,787.0549927,-4.55E-05,787.0549927,-0.000351855,787.0549927,0.000383748
785.9371948,-0.001264396,785.9371948,-0.001251955,785.9371948,0.00204644,785.9371948,0.001691417,785.9371948,0.000341726,785.9371948,0.000921793,785.9371948,0.001170301,785.9371948,0.000160031,785.9371948,-0.000789012,785.9371948,-0.000354338,785.9371948,-0.000133189,785.9371948,-0.000858203,785.9371948,-0.001171106,785.9371948,-0.001308375,785.9371948,2.67E-05,785.9371948,-0.000286463,785.9371948,-0.001329847,785.9371948,-0.000237051,785.9371948,-0.000856395,785.9371948,-5.67E-05,785.9371948,-0.002504223,785.9371948,-0.00012646,785.9371948,0.001383347,785.9371948,0.000623963,785.9371948,3.17E-05,785.9371948,-0.00059833,785.9371948,0.00026979,785.9371948,-0.000516739,785.9371948,-0.000959103,785.9371948,0.001497701,785.9371948,-0.001062406,785.9371948,-0.000998102,785.9371948,-0.001008175,785.9371948,0.000381882,785.9371948,-0.000864972,785.9371948,-0.000585973,785.9371948,-0.001247877,785.9371948,8.28E-05,785.9371948,-0.000211282,785.9371948,0.000213793,785.9371948,0.000235859,785.9371948,0.000441373
784.9587402,-0.002076467,784.9587402,-0.001740703,784.9587402,0.00133767,784.9587402,0.001335827,784.9587402,-0.000206417,784.9587402,0.000626348,784.9587402,0.000786143,784.9587402,-0.000771751,784.9587402,-0.001156958,784.9587402,-0.001244831,784.9587402,-0.000687866,784.9587402,-0.001481771,784.9587402,-0.001769321,784.9587402,-0.001765866,784.9587402,-0.000312021,784.9587402,-0.000769374,784.9587402,-0.001777468,784.9587402,-0.000877682,784.9587402,-0.00144911,784.9587402,-0.000423598,784.9587402,-0.003370288,784.9587402,-0.000456595,784.9587402,0.000982603,784.9587402,4.94E-05,784.9587402,-0.000408651,784.9587402,-0.001209673,784.9587402,-0.000925782,784.9587402,-0.00100647,784.9587402,-0.001591604,784.9587402,0.000873831,784.9587402,-0.001649373,784.9587402,-0.001740033,784.9587402,-0.001360401,784.9587402,4.18E-05,784.9587402,-0.001539451,784.9587402,-0.000774335,784.9587402,-0.001417581,784.9587402,0.000118755,784.9587402,-0.000517256,784.9587402,0.000119636,784.9587402,-0.000263853,784.9587402,0.000294889
783.9799194,-0.001224645,783.9799194,-0.001658656,783.9799194,0.002204885,783.9799194,0.001876484,783.9799194,0.000436709,783.9799194,0.001070668,783.9799194,0.000923869,783.9799194,-1.36E-05,783.9799194,-0.001178283,783.9799194,-0.000976769,783.9799194,-0.000280306,783.9799194,-0.00124416,783.9799194,-0.001425992,783.9799194,-0.001129023,783.9799194,9.95E-05,783.9799194,-0.000579821,783.9799194,-0.001554721,783.9799194,-0.000622112,783.9799194,-0.001053058,783.9799194,0.000183803,783.9799194,-0.002874628,783.9799194,0.000263185,783.9799194,0.000990205,783.9799194,0.0004329,783.9799194,1.55E-05,783.9799194,-0.000832006,783.9799194,-0.000467094,783.9799194,-0.001072735,783.9799194,-0.001514739,783.9799194,0.001520456,783.9799194,-0.001134548,783.9799194,-0.001310388,783.9799194,-0.001043296,783.9799194,0.000288025,783.9799194,-0.00144591,783.9799194,-0.000578115,783.9799194,-0.001011997,783.9799194,0.000504344,783.9799194,-0.000455613,783.9799194,0.000410849,783.9799194,0.000128983,783.9799194,0.00066902
783.0007324,-0.001354569,783.0007324,-0.001157061,783.0007324,0.001963716,783.0007324,0.002153607,783.0007324,0.000307013,783.0007324,0.001096852,783.0007324,0.001614087,783.0007324,8.13E-05,783.0007324,-0.000985809,783.0007324,-0.000234515,783.0007324,-0.000169261,783.0007324,-0.00083645,783.0007324,-0.00121845,783.0007324,-0.001102171,783.0007324,0.000234124,783.0007324,3.04E-05,783.0007324,-0.001341718,783.0007324,-0.000132154,783.0007324,-0.000750769,783.0007324,0.000167644,783.0007324,-0.002869742,783.0007324,0.000330664,783.0007324,0.001671278,783.0007324,0.000803052,783.0007324,0.000482912,783.0007324,-0.000488607,783.0007324,-0.000310521,783.0007324,-0.000708232,783.0007324,-0.000958689,783.0007324,0.001720315,783.0007324,-0.000726736,783.0007324,-0.000891012,783.0007324,-0.000880834,783.0007324,0.000668891,783.0007324,-0.000291326,783.0007324,-1.71E-06,783.0007324,-0.001071753,783.0007324,0.000251166,783.0007324,2.56E-06,783.0007324,0.000411186,783.0007324,-0.000228409,783.0007324,0.001014412
782.0212402,-0.001509941,782.0212402,-0.001413246,782.0212402,0.001927755,782.0212402,0.001824751,782.0212402,0.000165702,782.0212402,0.000689606,782.0212402,0.001106506,782.0212402,7.89E-05,782.0212402,-0.000880524,782.0212402,-0.001087401,782.0212402,-0.000645789,782.0212402,-0.001190209,782.0212402,-0.001392708,782.0212402,-0.001259027,782.0212402,0.000441839,782.0212402,-0.000243829,782.0212402,-0.001312711,782.0212402,-0.000125529,782.0212402,-0.000878406,782.0212402,4.81E-05,782.0212402,-0.002621465,782.0212402,-7.20E-06,782.0212402,0.001060418,782.0212402,0.000640891,782.0212402,0.000176915,782.0212402,-0.000574547,782.0212402,-0.000586284,782.0212402,-0.001187525,782.0212402,-0.001311007,782.0212402,0.001243425,782.0212402,-0.000958586,782.0212402,-0.001153034,782.0212402,-0.000747461,782.0212402,0.00064535,782.0212402,-0.000788185,782.0212402,-0.00031735,782.0212402,-0.0014005,782.0212402,0.000387893,782.0212402,-0.000241294,782.0212402,0.000442513,782.0212402,-0.000103635,782.0212402,0.000458009
