Baseline 100%T,,BLANK,,L470_JUNE_20_22,,L377_JUNE_24_2022,,L375_EPI_JUNE_17_2022,,L222_JUNE_28_2022,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
644.9578247,0.01959619857,644.9578247,7.031198038E-5,644.9578247,0.002736492548,644.9578247,0.001229224727,644.9578247,0.000653568597,644.9578247,0.00278103957,
643.9336548,0.01952571236,643.9336548,0.0001090194928,643.9336548,0.003002461977,643.9336548,0.001278342563,643.9336548,0.0008430176531,643.9336548,0.002847217256,
643.055542,0.01976055466,643.055542,-6.201834913E-5,643.055542,0.003068960272,643.055542,0.0013521855,643.055542,0.0006876871921,643.055542,0.002841875888,
642.0307617,0.01983782463,642.0307617,-0.0001436433668,642.0307617,0.003338368377,642.0307617,0.001316301059,642.0307617,0.000634954893,642.0307617,0.002659939462,
641.0057373,0.01985416375,641.0057373,1.87159585E-5,641.0057373,0.003389969002,641.0057373,0.001094594481,641.0057373,0.0004732202506,641.0057373,0.002749178791,
639.9804077,0.01987849735,639.9804077,-6.010305879E-5,639.9804077,0.003113411134,639.9804077,0.001043395605,639.9804077,0.0005011307076,639.9804077,0.002654574346,
638.9547119,0.01985744387,638.9547119,6.684271648E-5,638.9547119,0.003153538099,638.9547119,0.001183123328,638.9547119,0.0005952932406,638.9547119,0.002904987894,
637.928772,0.01989486627,637.928772,-1.51689128E-5,637.928772,0.002946476918,637.928772,0.001229977468,637.928772,0.0005696835578,637.928772,0.003067396116,
637.0491333,0.01991581358,637.0491333,9.402801516E-5,637.0491333,0.002937798155,637.0491333,0.001270320266,637.0491333,0.0006844722666,637.0491333,0.003092188854,
636.022644,0.02001154423,636.022644,1.59201627E-5,636.022644,0.003036974231,636.022644,0.001171027776,636.022644,0.0009266182897,636.022644,0.003157527652,
634.9958496,0.02011125349,634.9958496,1.713684833E-5,634.9958496,0.003059314797,634.9958496,0.001079465146,634.9958496,0.0006089800154,634.9958496,0.003365054959,
633.96875,0.0201248657,633.96875,-0.0001181792541,633.96875,0.003028241685,633.96875,0.001175699872,633.96875,0.0007575142081,633.96875,0.003191139549,
632.9413452,0.02020719089,632.9413452,-6.999001926E-5,632.9413452,0.003109317971,632.9413452,0.001313964254,632.9413452,0.000772113679,632.9413452,0.003279914148,
632.0604248,0.02029593289,632.0604248,-9.737209621E-5,632.0604248,0.002850969555,632.0604248,0.00116472051,632.0604248,0.0004826531222,632.0604248,0.003123996779,
631.0324707,0.02034714632,631.0324707,-1.045780573E-5,631.0324707,0.002883124398,631.0324707,0.00127766747,631.0324707,0.0004527485289,631.0324707,0.003159848275,
630.0042114,0.02027057111,630.0042114,4.732212983E-5,630.0042114,0.003069872735,630.0042114,0.00126554328,630.0042114,0.0007351621171,630.0042114,0.00322780502,
628.975647,0.02046313137,628.975647,-0.0002185261255,628.975647,0.003019118216,628.975647,0.001130823977,628.975647,0.0006044695619,628.975647,0.003375907429,
627.9467773,0.02033922449,627.9467773,2.353098353E-5,627.9467773,0.003110021818,627.9467773,0.001243450679,627.9467773,0.0006868834607,627.9467773,0.003342489945,
627.0646973,0.02025703713,627.0646973,0.0001087087876,627.0646973,0.003272845875,627.0646973,0.001548304223,627.0646973,0.0009321697289,627.0646973,0.003344602883,
626.0352783,0.0204511378,626.0352783,0.0002924027795,626.0352783,0.003194659716,626.0352783,0.00153279549,626.0352783,0.0006370547344,626.0352783,0.00344402832,
625.0055542,0.0205877535,625.0055542,0.0003891109372,625.0055542,0.003284191713,625.0055542,0.001417366788,625.0055542,0.0006069061928,625.0055542,0.00325028575,
623.9755859,0.02048828639,623.9755859,0.0003241614904,623.9755859,0.003299580654,623.9755859,0.001604733057,623.9755859,0.0006500947056,623.9755859,0.003454908961,
622.9452515,0.02069408447,622.9452515,0.0001262901205,622.9452515,0.00312751648,622.9452515,0.001355249551,622.9452515,0.000435983151,622.9452515,0.003275793279,
622.0619507,0.02049509808,622.0619507,0.0003925309575,622.0619507,0.003461745335,622.0619507,0.001598627423,622.0619507,0.0008100798586,622.0619507,0.003741501365,
621.0310669,0.02067749575,621.0310669,0.0001382789633,621.0310669,0.003068777965,621.0310669,0.001404121984,621.0310669,0.0006377806421,621.0310669,0.003583982587,
619.999939,0.02057450823,619.999939,5.130901991E-5,619.999939,0.003356915666,619.999939,0.001346239238,619.999939,0.0008713150164,619.999939,0.003663491923,
618.9685059,0.02086434327,618.9685059,-0.0001247006876,618.9685059,0.00320668146,618.9685059,0.001122285379,618.9685059,0.0007111258456,618.9685059,0.003340637777,
617.9368286,0.02078794874,617.9368286,-2.790417784E-5,617.9368286,0.003508741502,617.9368286,0.001170300995,617.9368286,0.0009064105107,617.9368286,0.003447629046,
617.0522461,0.02085057274,617.0522461,6.756290077E-6,617.0522461,0.003411623184,617.0522461,0.001462791697,617.0522461,0.0009313136688,617.0522461,0.003533194074,
616.0200195,0.02090095729,616.0200195,-3.059613664E-5,616.0200195,0.003529566573,616.0200195,0.001334009226,616.0200195,0.0008901464171,616.0200195,0.003472913289,
614.9874268,0.02092192695,614.9874268,5.15679094E-5,614.9874268,0.003745887894,614.9874268,0.001354288775,614.9874268,0.001056733192,614.9874268,0.003804874839,
613.9545898,0.02099383436,613.9545898,-0.0001205601075,613.9545898,0.003474426689,613.9545898,0.001536951866,613.9545898,0.0009566074004,613.9545898,0.00360757811,
613.0690918,0.02095998451,613.0690918,-7.966970588E-5,613.0690918,0.003579597687,613.0690918,0.001341227675,613.0690918,0.001002503093,613.0690918,0.003742624307,
612.0357056,0.02101190202,612.0357056,8.082351269E-5,612.0357056,0.003583069192,612.0357056,0.001242464175,612.0357056,0.001189093455,612.0357056,0.003783827648,
611.0020142,0.02102141082,611.0020142,-0.0001247524488,611.0020142,0.003765000962,611.0020142,0.001449207892,611.0020142,0.001161164604,611.0020142,0.003852926893,
609.9680786,0.02092657052,609.9680786,6.367994956E-6,609.9680786,0.003766410984,609.9680786,0.0014022002,609.9680786,0.001073833904,609.9680786,0.003873690031,
608.9338379,0.02097449079,608.9338379,8.076497579E-6,608.9338379,0.00386854494,608.9338379,0.001422638888,608.9338379,0.001297788695,608.9338379,0.004014645237,
608.0471191,0.0211165417,608.0471191,-0.0002204924676,608.0471191,0.003708134172,608.0471191,0.001422275323,608.0471191,0.0009938891744,608.0471191,0.003934784327,
607.0123291,0.0211745128,607.0123291,-5.45124276E-5,607.0123291,0.003817931982,607.0123291,0.001299839816,607.0123291,0.001001309603,607.0123291,0.003800931852,
605.9772339,0.02103431709,605.9772339,-6.367481546E-5,605.9772339,0.00384112238,605.9772339,0.001495623263,605.9772339,0.0009621592471,605.9772339,0.003886592574,
604.9418945,0.02100369707,604.9418945,-2.298613072E-5,604.9418945,0.004003619775,604.9418945,0.001511884038,604.9418945,0.0009345044964,604.9418945,0.003946983255,
604.0542603,0.02105711401,604.0542603,-4.514278407E-5,604.0542603,0.003964224365,604.0542603,0.001463986468,604.0542603,0.0008656346472,604.0542603,0.003878417425,
603.0183716,0.02115532383,603.0183716,-0.0001316878333,603.0183716,0.003932537511,603.0183716,0.00147676561,603.0183716,0.0007365623023,603.0183716,0.003995259758,
601.9821777,0.02104733139,601.9821777,3.986457614E-6,601.9821777,0.00412987778,601.9821777,0.001459025661,601.9821777,0.0008687990485,601.9821777,0.004372357856,
600.9457397,0.02101597749,600.9457397,2.368630703E-5,600.9457397,0.004113048315,600.9457397,0.001722186687,600.9457397,0.0009790228214,600.9457397,0.004338942003,
600.0571289,0.0209826678,600.0571289,-0.0001486117981,600.0571289,0.004120992497,600.0571289,0.001477960381,600.0571289,0.0009780109394,600.0571289,0.004284745082,
599.0201416,0.02078515291,599.0201416,4.97297915E-5,599.0201416,0.004350132775,599.0201416,0.001753920224,599.0201416,0.0009981701151,599.0201416,0.004460276105,
597.9828491,0.02085242048,597.9828491,-0.0001533731556,597.9828491,0.004156874027,597.9828491,0.001606603735,597.9828491,0.0009661805234,597.9828491,0.004169210326,
596.9453125,0.02078618482,596.9453125,-0.0002427942818,596.9453125,0.004306260962,596.9453125,0.001587715349,596.9453125,0.001006187405,596.9453125,0.004062328488,
596.0557861,0.02051813714,596.0557861,0.000142137229,596.0557861,0.004426095169,596.0557861,0.001930459053,596.0557861,0.001372024533,596.0557861,0.004472123459,
595.0177002,0.02062230743,595.0177002,-1.413350856E-5,595.0177002,0.004383052699,595.0177002,0.001723772031,595.0177002,0.00142287265,595.0177002,0.004314313643,
593.9793701,0.02046478726,593.9793701,9.894744289E-5,593.9793701,0.00456194533,593.9793701,0.001866838546,593.9793701,0.001792284194,593.9793701,0.004495191853,
592.9407349,0.02054272592,592.9407349,-3.214918252E-5,592.9407349,0.004548656754,592.9407349,0.001500688493,592.9407349,0.001867410494,592.9407349,0.004317215644,
592.050293,0.02045906149,592.050293,5.024757047E-5,592.050293,0.0045562163,592.050293,0.001712155063,592.050293,0.002044775756,592.050293,0.004407789558,
591.0111084,0.02047162503,591.0111084,2.127878724E-5,591.0111084,0.004461217672,591.0111084,0.001607461134,591.0111084,0.001757325022,591.0111084,0.004334915895,
589.9716797,0.02030482888,589.9716797,-3.525525608E-5,589.9716797,0.004630174022,589.9716797,0.001682867412,589.9716797,0.001845859108,589.9716797,0.004622299224,
588.9320068,0.02035683021,588.9320068,-0.0001395547151,588.9320068,0.004592160229,588.9320068,0.001681438065,588.9320068,0.001594392466,588.9320068,0.004590617027,
588.0405884,0.0202785451,588.0405884,-0.0001155913487,588.0405884,0.004596895538,588.0405884,0.001760651823,588.0405884,0.001372258295,588.0405884,0.004503849428,
587.0003662,0.02021904103,587.0003662,-9.131609841E-5,587.0003662,0.004531993996,587.0003662,0.001852982095,587.0003662,0.001217854675,587.0003662,0.004566941876,
585.9598999,0.02008834481,585.9598999,-7.910031854E-5,585.9598999,0.004616517108,585.9598999,0.001845443156,585.9598999,0.001216478879,585.9598999,0.004704013467,
585.0678101,0.02008370869,585.0678101,8.723658539E-6,585.0678101,0.004872410558,585.0678101,0.001559085445,585.0678101,0.001143541303,585.0678101,0.004696346354,
584.0267944,0.01998235099,584.0267944,-0.0001546669955,584.0267944,0.004783126526,584.0267944,0.00158472755,584.0267944,0.0009424167802,584.0267944,0.004626772832,
582.9854736,0.01988510974,582.9854736,5.115368549E-5,582.9854736,0.00482751755,582.9854736,0.001661922783,582.9854736,0.001024168334,582.9854736,0.004800243769,
581.9439087,0.01974489726,581.9439087,-6.186305836E-5,581.9439087,0.004826810677,581.9439087,0.001631469117,581.9439087,0.001245060121,581.9439087,0.004681980703,
581.0509644,0.01961155236,581.0509644,0.0001254097297,581.0509644,0.005134348292,581.0509644,0.001857245574,581.0509644,0.001293011475,581.0509644,0.004764910787,
580.0088501,0.01967373677,580.0088501,-0.0002542293223,580.0088501,0.004986352287,580.0088501,0.001528716995,580.0088501,0.001162488363,580.0088501,0.004964855034,
578.9664917,0.01936674863,578.9664917,-0.0001185415531,578.9664917,0.005045324564,578.9664917,0.001703553135,578.9664917,0.001308252104,578.9664917,0.005033566151,
578.072876,0.01928799227,578.072876,-3.748126619E-5,578.072876,0.005077930167,578.072876,0.001606110134,578.072876,0.001156804152,578.072876,0.005227922462,
577.0300293,0.01919469424,577.0300293,-2.837009379E-5,577.0300293,0.005090737715,577.0300293,0.001759066363,577.0300293,0.001227096072,577.0300293,0.005292770918,
575.9868774,0.01883648895,575.9868774,4.292105587E-5,575.9868774,0.005285303108,575.9868774,0.001850434463,575.9868774,0.001368986326,575.9868774,0.005581287201,
574.9434814,0.01878204755,574.9434814,6.515986752E-5,574.9434814,0.005327282473,574.9434814,0.001852072193,574.9434814,0.001372855506,574.9434814,0.005449469201,
574.0489502,0.01871393807,574.0489502,4.411193004E-5,574.0489502,0.005448473152,574.0489502,0.001824048813,574.0489502,0.001549733104,574.0489502,0.005512384698,
573.0050049,0.01850918494,573.0050049,5.387204146E-5,573.0050049,0.005420662463,573.0050049,0.001811961294,573.0050049,0.001408536918,573.0050049,0.005480322987,
571.9608154,0.0183623936,571.9608154,3.727739386E-5,571.9608154,0.005475368351,571.9608154,0.00173117884,571.9608154,0.001366129844,571.9608154,0.005453034304,
571.0656128,0.01835413091,571.0656128,-0.0001075687615,571.0656128,0.00547764916,571.0656128,0.001884907135,571.0656128,0.001334892004,571.0656128,0.005565896165,
570.0209351,0.0181602072,570.0209351,-3.282216858E-5,570.0209351,0.005519174971,570.0209351,0.001788255293,570.0209351,0.001328894054,570.0209351,0.005546651315,
568.9760132,0.01810299046,568.9760132,-0.0001621194388,568.9760132,0.005516998935,568.9760132,0.001725357259,568.9760132,0.001254224218,568.9760132,0.00554583827,
567.9307861,0.01776884869,567.9307861,4.763279503E-5,567.9307861,0.005837644916,567.9307861,0.001865460654,567.9307861,0.001313444925,567.9307861,0.005534931552,
567.034668,0.01749489456,567.034668,5.928291284E-5,567.034668,0.005707453936,567.034668,0.001814274816,567.034668,0.001441831817,567.034668,0.005676925182,
565.9889526,0.01731345244,565.9889526,4.42154851E-5,565.9889526,0.005920611788,565.9889526,0.001809595851,565.9889526,0.001420794986,565.9889526,0.005646739621,
564.9429932,0.01712580957,564.9429932,-0.0001205601075,564.9429932,0.005833158735,564.9429932,0.001772841788,564.9429932,0.001458558138,564.9429932,0.005723873153,
564.0462036,0.01703006774,564.0462036,-0.0001248559565,564.0462036,0.005760884378,564.0462036,0.00170893257,564.0462036,0.001372414059,564.0462036,0.005610524677,
562.9997559,0.01669421978,562.9997559,5.985248208E-5,562.9997559,0.005878418218,562.9997559,0.001900506555,562.9997559,0.00149224652,562.9997559,0.005884872749,
561.9530029,0.0164079871,561.9530029,-9.364533616E-5,561.9530029,0.005953546148,561.9530029,0.00194260187,561.9530029,0.00137503678,561.9530029,0.006126051303,
561.055603,0.01620523073,561.055603,-0.0002492103667,561.055603,0.005892036017,561.055603,0.001778586069,561.055603,0.00141108199,561.055603,0.006382021122,
560.0083618,0.01585748419,560.0083618,3.427437332E-5,560.0083618,0.006085727364,560.0083618,0.001967928605,560.0083618,0.001597172464,560.0083618,0.006809210405,
558.9608765,0.01546247862,558.9608765,0.0002383198298,558.9608765,0.006236671936,558.9608765,0.002185216406,558.9608765,0.001614372479,558.9608765,0.007099472918,
558.0628052,0.01536522433,558.0628052,0.0007056031027,558.0628052,0.006230001803,558.0628052,0.002116486197,558.0628052,0.001415652805,558.0628052,0.007190550677,
557.0148315,0.01488158666,557.0148315,0.001581791788,557.0148315,0.006261751521,557.0148315,0.002162582474,557.0148315,0.001586961909,557.0148315,0.007478039712,
555.9665527,0.01451886259,555.9665527,0.001943199895,555.9665527,0.006314514671,555.9665527,0.002238891786,555.9665527,0.001525833504,555.9665527,0.007560820319,
555.0678711,0.01428293157,555.0678711,0.001992476638,555.0678711,0.00629255781,555.0678711,0.002100514714,555.0678711,0.00151016959,555.0678711,0.007603994571,
554.019104,0.01325867698,554.019104,0.001917458605,554.019104,0.006450957153,554.019104,0.00217964896,554.019104,0.001540277037,554.019104,0.00772698177,
552.9700928,0.01289917249,552.9700928,0.001530249603,552.9700928,0.006367967464,552.9700928,0.002063398017,552.9700928,0.001546953456,552.9700928,0.00767386239,
552.0707397,0.01271257456,552.0707397,0.0007375217392,552.0707397,0.006264823955,552.0707397,0.001957553206,552.0707397,0.001435208949,552.0707397,0.0075049554,
551.0213013,0.01219729427,551.0213013,2.637860234E-5,551.0213013,0.006512204651,551.0213013,0.002048806986,551.0213013,0.001481181243,551.0213013,0.007496685721,
549.9715576,0.01162439305,549.9715576,2.588596892E-8,549.9715576,0.006694947369,549.9715576,0.002266447525,549.9715576,0.001684270683,549.9715576,0.007750144694,
549.0715332,0.01127131283,549.0715332,-4.405568325E-5,549.0715332,0.006835295819,549.0715332,0.002141484758,549.0715332,0.001612865482,549.0715332,0.007510749623,
548.0213013,0.01081776619,548.0213013,-0.0001315325644,548.0213013,0.006861803588,548.0213013,0.002122364938,548.0213013,0.001657453366,548.0213013,0.007659318857,
546.9708252,0.01038415171,546.9708252,-8.329306002E-5,546.9708252,0.007032801863,546.9708252,0.002111179521,546.9708252,0.001704826485,546.9708252,0.007669514976,
546.0702515,0.01011500228,546.0702515,-0.0001851487468,546.0702515,0.00704245735,546.0702515,0.002028729068,546.0702515,0.001579687349,546.0702515,0.007567774039,
545.0192871,0.009641671553,545.0192871,-1.625608456E-5,545.0192871,0.007152601611,545.0192871,0.002114353003,545.0192871,0.001625986653,545.0192871,0.007365706842,
543.9680176,0.009199526161,543.9680176,-4.576397987E-5,543.9680176,0.007170996629,543.9680176,0.002213419182,543.9680176,0.001716339262,543.9680176,0.007353911642,
543.0667725,0.008906059898,543.0667725,-1.035438615E-7,543.0667725,0.007292308379,543.0667725,0.002275060862,543.0667725,0.001843935344,543.0667725,0.007578257937,
542.0150757,0.008369727992,542.0150757,-8.846922719E-5,542.0150757,0.007431244012,542.0150757,0.002400842961,542.0150757,0.001775778946,542.0150757,0.007664535195,
540.9631348,0.008002354763,540.9631348,-6.548656529E-5,540.9631348,0.007430032361,540.9631348,0.002310139826,540.9631348,0.001797612756,540.9631348,0.007655919995,
540.0612793,0.00782918185,540.0612793,-0.0001031174543,540.0612793,0.007475564256,540.0612793,0.002236263826,540.0612793,0.001833667047,540.0612793,0.007699551992,
539.0088501,0.007518808823,539.0088501,-5.523714208E-5,539.0088501,0.007631919347,539.0088501,0.002338272752,539.0088501,0.001839464065,539.0088501,0.007787381765,
537.9561157,0.007320213132,537.9561157,-3.365045632E-5,537.9561157,0.007702054922,537.9561157,0.002294187434,537.9561157,0.00187835563,537.9561157,0.007934753783,
537.0536499,0.007077449933,537.0536499,-0.000103945611,537.0536499,0.007723529823,537.0536499,0.002315839054,537.0536499,0.001923854812,537.0536499,0.007814659737,
536.0004883,0.00688513089,536.0004883,-7.822034968E-5,536.0004883,0.007854511961,536.0004883,0.00243939436,536.0004883,0.002032656223,536.0004883,0.007826677524,
534.9470825,0.006943704095,534.9470825,-8.505296137E-5,534.9470825,0.007852033712,534.9470825,0.002407532651,534.9470825,0.001915066503,534.9470825,0.007967630401,
534.0439453,0.006795300636,534.0439453,-8.277544111E-5,534.0439453,0.007891994901,534.0439453,0.002374632051,534.0439453,0.001895618741,534.0439453,0.007951336913,
532.9901123,0.006822568364,532.9901123,-7.248065117E-7,532.9901123,0.008033178747,532.9901123,0.002337517915,532.9901123,0.002014503349,532.9901123,0.008027193137,
531.9359741,0.007030171342,531.9359741,-9.426646284E-5,531.9359741,0.008154283278,531.9359741,0.002342072316,531.9359741,0.00210891664,531.9359741,0.008184854873,
531.0322266,0.007197235245,531.0322266,-8.174019604E-5,531.0322266,0.008521944284,531.0322266,0.002589727752,531.0322266,0.002034814795,531.0322266,0.008387778886,
529.9776001,0.00742363371,529.9776001,-1.459944087E-5,529.9776001,0.009071679786,529.9776001,0.002654808573,529.9776001,0.002060120925,529.9776001,0.008352733217,
529.0734863,0.007588320412,529.0734863,-0.0001185933143,529.0734863,0.009666684084,529.0734863,0.002622774802,529.0734863,0.002060328843,529.0734863,0.008240570314,
528.0184326,0.00800815504,528.0184326,-5.435713319E-5,528.0184326,0.01010888163,528.0184326,0.002608217299,528.0184326,0.002085948596,528.0184326,0.008425625041,
526.9631348,0.008601306938,526.9631348,-5.559949932E-5,526.9631348,0.009850256145,526.9631348,0.002759286435,526.9631348,0.002030731644,526.9631348,0.008386011235,
526.0583496,0.008956979029,526.0583496,0.0001052392108,526.0583496,0.009575271048,526.0583496,0.002568973927,526.0583496,0.002135579707,526.0583496,0.008499532007,
525.0026245,0.009458293207,525.0026245,7.445442316E-5,525.0026245,0.008944030851,525.0026245,0.002516272943,525.0026245,0.002206082223,525.0026245,0.008550746366,
523.9465942,0.01013982948,523.9465942,-7.863445353E-5,523.9465942,0.008734903298,523.9465942,0.002565640723,523.9465942,0.002119971672,523.9465942,0.008661246859,
523.0412598,0.01065169089,523.0412598,2.425582898E-5,523.0412598,0.008829732426,523.0412598,0.002603972331,523.0412598,0.002244225936,523.0412598,0.00889218878,
521.9847412,0.01139380224,521.9847412,-0.0001162642075,521.9847412,0.008740450256,521.9847412,0.002494533081,521.9847412,0.002220704453,521.9847412,0.008928836323,
520.9280396,0.01212038659,520.9280396,-5.094059816E-5,520.9280396,0.008886507712,520.9280396,0.002619389212,520.9280396,0.002108474262,520.9280396,0.009197225794,
520.0220947,0.01258483622,520.0220947,0.0002061012055,520.0220947,0.009108554572,520.0220947,0.002729667583,520.0220947,0.00237458013,520.0220947,0.009547670372,
518.9649048,0.01320066024,518.9649048,0.0001596681104,518.9649048,0.009147627279,518.9649048,0.002809906378,518.9649048,0.002376375953,518.9649048,0.009586491622,
518.0585327,0.01385562681,518.0585327,4.253272709E-5,518.0585327,0.009213459678,518.0585327,0.002725186991,518.0585327,0.002473445144,518.0585327,0.009502001107,
517.0009155,0.01464486867,517.0009155,7.092813121E-6,517.0009155,0.009265578352,517.0009155,0.002711980604,517.0009155,0.002421380719,517.0009155,0.009346981533,
515.9430542,0.01520292461,515.9430542,0.000171088177,515.9430542,0.009407924488,515.9430542,0.002853262471,515.9430542,0.002562281676,515.9430542,0.009437949397,
515.0360718,0.01577962935,515.0360718,0.0002369730209,515.0360718,0.009742628783,515.0360718,0.002924011787,515.0360718,0.002595769241,515.0360718,0.009446282871,
513.9777222,0.01641024463,513.9777222,0.0001632675994,513.9777222,0.009712900035,513.9777222,0.002926253015,513.9777222,0.002520621056,513.9777222,0.009440911934,
513.0704346,0.01710496843,513.0704346,1.527274776E-6,513.0704346,0.009566564113,513.0704346,0.002725734143,513.0704346,0.002422942547,513.0704346,0.00940877106,
512.0116577,0.01770917326,512.0116577,-6.517597649E-5,512.0116577,0.009762113914,512.0116577,0.002777183894,512.0116577,0.002360863611,512.0116577,0.009597976692,
510.9526062,0.01811421663,510.9526062,8.582046576E-5,510.9526062,0.01007684972,510.9526062,0.003013566136,510.9526062,0.002651344752,510.9526062,0.009950228967,
510.0446777,0.01870672219,510.0446777,9.407979815E-5,510.0446777,0.01007475704,510.0446777,0.002863190137,510.0446777,0.002532832325,510.0446777,0.009862569161,
508.9852295,0.01913220063,508.9852295,8.416343917E-5,508.9852295,0.01029547676,508.9852295,0.002965971828,508.9852295,0.002749856096,508.9852295,0.01009081211,
507.9255066,0.01981213875,507.9255066,-0.0001195767109,507.9255066,0.01031795517,507.9255066,0.002821240108,507.9255066,0.00253296271,507.9255066,0.01008286327,
507.0169983,0.02009265497,507.0169983,5.596907067E-5,507.0169983,0.01044107787,507.0169983,0.003179222578,507.0169983,0.002677494194,507.0169983,0.01042304747,
505.9568176,0.02047265694,505.9568176,2.454059177E-5,505.9568176,0.01054142509,505.9568176,0.003277332056,505.9568176,0.002688537817,505.9568176,0.01072289981,
505.0479431,0.02073652111,505.0479431,-7.817491678E-6,505.0479431,0.01073396392,505.0479431,0.003287686734,505.0479431,0.002826216631,505.0479431,0.01090723742,
503.9873352,0.02119177207,503.9873352,-1.263216927E-5,503.9873352,0.0108452877,503.9873352,0.003162925132,503.9873352,0.002909626579,503.9873352,0.01093699504,
502.9264832,0.02162543312,502.9264832,5.85026828E-6,502.9264832,0.01090341527,502.9264832,0.003235680982,502.9264832,0.002825956093,502.9264832,0.0109029375,
502.0170288,0.02188577875,502.0170288,-8.862451068E-5,502.0170288,0.01098093111,502.0170288,0.003201153129,502.0170288,0.002842891961,502.0170288,0.01092950907,
500.9557495,0.0221023988,500.9557495,-4.985351188E-5,500.9557495,0.01117246971,500.9557495,0.003170747776,500.9557495,0.002823923714,500.9557495,0.01104197092,
500.0458984,0.02236570232,500.0458984,-0.0001220093181,500.0458984,0.01110267453,500.0458984,0.003158961656,500.0458984,0.002880127635,500.0458984,0.0111081982,
498.9841614,0.02245363221,498.9841614,-3.318454401E-5,498.9841614,0.01129695028,498.9841614,0.003279601224,498.9841614,0.003074591514,498.9841614,0.01119950972,
498.0739441,0.02267468162,498.0739441,-8.598467684E-5,498.0739441,0.0114719104,498.0739441,0.003150983015,498.0739441,0.002899254672,498.0739441,0.01140772738,
497.0117798,0.0228307955,497.0117798,-0.0001452477591,497.0117798,0.01152028609,497.0117798,0.003167201532,497.0117798,0.002926018555,497.0117798,0.01156537142,
495.9494019,0.02290102839,495.9494019,-1.553130278E-5,495.9494019,0.01179709099,495.9494019,0.00326314359,495.9494019,0.003068282502,495.9494019,0.01185774058,
495.0385742,0.02298049629,495.0385742,-4.912879012E-5,495.0385742,0.01181943528,495.0385742,0.003288964741,495.0385742,0.003096386325,495.0385742,0.01187561825,
493.975769,0.02325558476,493.975769,-0.0001577721996,493.975769,0.01201762445,493.975769,0.003352741711,493.975769,0.003041796852,493.975769,0.0120233465,
493.0645752,0.02314531989,493.0645752,-1.413350856E-5,493.0645752,0.01213135384,493.0645752,0.003559553297,493.0645752,0.003119433997,493.0645752,0.0121091539,
492.0013123,0.02308367565,492.0013123,-5.565126776E-5,492.0013123,0.01228268351,492.0013123,0.003455404658,492.0013123,0.003098498099,492.0013123,0.01227834355,
490.9378357,0.02299761027,490.9378357,-4.892172365E-5,490.9378357,0.01243904792,490.9378357,0.003371785395,490.9378357,0.00315293856,490.9378357,0.01235970017,
490.0260925,0.02307843417,490.0260925,-9.012559167E-5,490.0260925,0.01253029332,490.0260925,0.003453447716,490.0260925,0.003308083862,490.0260925,0.01245433837,
488.9621582,0.02288146317,488.9621582,-0.0001004777077,488.9621582,0.01258696802,488.9621582,0.003693540115,488.9621582,0.003286174033,488.9621582,0.01241811085,
488.0500488,0.02274434268,488.0500488,-5.839481673E-5,488.0500488,0.01273429859,488.0500488,0.003893357236,488.0500488,0.003418041393,488.0500488,0.01256173383,
486.9857178,0.02267863601,486.9857178,-8.934917423E-5,486.9857178,0.01288834587,486.9857178,0.003792366711,486.9857178,0.003295068163,486.9857178,0.01264341082,
486.0732117,0.02249804139,486.0732117,-2.868070624E-5,486.0732117,0.01308811735,486.0732117,0.004106306005,486.0732117,0.003568975022,486.0732117,0.01287184004,
485.0084534,0.02219357342,485.0084534,-0.0001138315711,485.0084534,0.01321442984,485.0084534,0.004307934083,485.0084534,0.003473669989,485.0084534,0.01306138746,
483.9434509,0.02198989689,483.9434509,1.208891535E-5,483.9434509,0.01337032858,483.9434509,0.003740431042,483.9434509,0.003454491496,483.9434509,0.01325424667,
483.0303955,0.02175920643,483.0303955,-6.30018767E-5,483.0303955,0.01347191632,483.0303955,0.003666598583,483.0303955,0.003417311003,483.0303955,0.01327589061,
481.9649658,0.02164366283,481.9649658,-0.0002394309704,481.9649658,0.01389373839,481.9649658,0.00366153405,481.9649658,0.003508063033,481.9649658,0.01353277359,
481.0515747,0.02146871947,481.0515747,-0.0001742293825,481.0515747,0.01402707584,481.0515747,0.003745600814,481.0515747,0.003513412783,481.0515747,0.01360552479,
479.9857178,0.02124183998,479.9857178,-9.825202142E-5,479.9857178,0.01443841215,479.9857178,0.003887193277,479.9857178,0.003708029864,479.9857178,0.01374833845,
479.0719604,0.02100997232,479.0719604,-9.633688751E-5,479.0719604,0.01450920012,479.0719604,0.004382058978,479.0719604,0.003907853737,479.0719604,0.0139259994,
478.0056763,0.02093249373,478.0056763,-1.247685759E-5,478.0056763,0.01456356421,478.0056763,0.004575130064,478.0056763,0.003882152494,478.0056763,0.01387810335,
476.9391785,0.02106545493,476.9391785,-8.815866022E-5,476.9391785,0.01463573892,476.9391785,0.004569191486,476.9391785,0.003871940309,476.9391785,0.01398208179,
476.0248718,0.02126464806,476.0248718,-0.0002543845621,476.0248718,0.01460243482,476.0248718,0.004598726984,476.0248718,0.003779780352,476.0248718,0.01398061123,
