Wavelength (nm),Intensity (a.u.),Z Axis,
,l223_EM_270.00,l223_EM_272.00,l223_EM_274.00,l223_EM_276.00,l223_EM_278.00,l223_EM_280.00,l223_EM_282.00,l223_EM_284.00,l223_EM_286.00,l223_EM_288.00,l223_EM_290.00,l223_EM_292.00,l223_EM_294.00,l223_EM_296.00,l223_EM_298.00,l223_EM_300.00,l223_EM_302.00,l223_EM_304.00,l223_EM_306.00,l223_EM_308.00,l223_EM_310.00,l223_EM_312.00,l223_EM_314.00,l223_EM_316.00,l223_EM_318.00,l223_EM_320.00,l223_EM_322.00,l223_EM_324.00,l223_EM_326.00,l223_EM_328.00,l223_EM_330.00,l223_EM_332.00,l223_EM_334.00,l223_EM_336.00,l223_EM_338.00,l223_EM_340.00,l223_EM_342.00,l223_EM_344.00,l223_EM_346.00,l223_EM_348.00,l223_EM_350.00,l223_EM_352.00,l223_EM_354.00,l223_EM_356.00,l223_EM_358.00,l223_EM_360.00,l223_EM_362.00,l223_EM_364.00,l223_EM_366.00,l223_EM_368.00,l223_EM_370.00,l223_EM_372.00,l223_EM_374.00,l223_EM_376.00,l223_EM_378.00,l223_EM_380.00,l223_EM_382.00,l223_EM_384.00,l223_EM_386.00,l223_EM_388.00,l223_EM_390.00,l223_EM_392.00,l223_EM_394.00,l223_EM_396.00,l223_EM_398.00,l223_EM_400.00,l223_EM_402.00,l223_EM_404.00,l223_EM_406.00,l223_EM_408.00,l223_EM_410.00,l223_EM_412.00,l223_EM_414.00,l223_EM_416.00,l223_EM_418.00,l223_EM_420.00,l223_EM_422.00,l223_EM_424.00,l223_EM_426.00,l223_EM_428.00,l223_EM_430.00,l223_EM_432.00,l223_EM_434.00,l223_EM_436.00,l223_EM_438.00,l223_EM_440.00,l223_EM_442.00,l223_EM_444.00,l223_EM_446.00,l223_EM_448.00,l223_EM_450.00,l223_EM_452.00,l223_EM_454.00,l223_EM_456.00,l223_EM_458.00,l223_EM_460.00,l223_EM_462.00,l223_EM_464.00,l223_EM_466.00,l223_EM_468.00,l223_EM_470.00,l223_EM_472.00,l223_EM_474.00,l223_EM_476.00,l223_EM_478.00,l223_EM_480.00,l223_EM_482.00,l223_EM_484.00,l223_EM_486.00,l223_EM_488.00,l223_EM_490.00,l223_EM_492.00,l223_EM_494.00,l223_EM_496.00,l223_EM_498.00,l223_EM_500.00,l223_EM_502.00,l223_EM_504.00,l223_EM_506.00,l223_EM_508.00,l223_EM_510.00,l223_EM_512.00,l223_EM_514.00,l223_EM_516.00,l223_EM_518.00,l223_EM_520.00,l223_EM_522.00,l223_EM_524.00,l223_EM_526.00,l223_EM_528.00,l223_EM_530.00,l223_EM_532.00,l223_EM_534.00,l223_EM_536.00,l223_EM_538.00,l223_EM_540.00,l223_EM_542.00,l223_EM_544.00,l223_EM_546.00,l223_EM_548.00,l223_EM_550.00,l223_EM_552.00,l223_EM_554.00,l223_EM_556.00,l223_EM_558.00,l223_EM_560.00,l223_EM_562.00,l223_EM_564.00,l223_EM_566.00,l223_EM_568.00,l223_EM_570.00,l223_EM_572.00,l223_EM_574.00,l223_EM_576.00,l223_EM_578.00,l223_EM_580.00,l223_EM_582.00,l223_EM_584.00,l223_EM_586.00,l223_EM_588.00,l223_EM_590.00,l223_EM_592.00,l223_EM_594.00,l223_EM_596.00,l223_EM_598.00,l223_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.94022136926651,1.28098499774933,1.73218059539795,2.29670119285583,2.75691652297974,2.84271454811096,3.57885026931763,4.4538688659668,5.11345386505127,5.63940334320068,6.74249458312988,7.31381320953369,7.80791759490967,8.49548721313477,9.1568775177002,9.86769962310791,10.4111528396606,11.0768003463745,11.6003751754761,10.9608821868896,12.6045713424683,11.5753126144409,12.6822547912598,12.5561380386353,13.1979942321777,14.4036474227905,15.9779710769653,19.0257034301758,20.1735076904297,20.344144821167,22.131031036377,22.9734287261963,24.1774291992187,27.0413875579834,28.4417400360107,29.5009326934814,28.6513442993164,29.1257400512695,29.9991569519043,30.1536693572998,31.8277416229248,31.1206378936768,32.1647491455078,33.4615440368652,33.8609924316406,34.3283004760742,34.4228324890137,36.6305885314941,36.7114944458008,38.7245330810547,39.3111114501953,41.1606674194336,40.747673034668,44.902271270752,46.402515411377,47.970703125,50.2770004272461,53.6512336730957,54.7463417053223,57.5358810424805,53.8275184631348,56.2560272216797,60.1222915649414,63.5548591613769,64.181755065918,68.6627349853516,69.412727355957,74.1240921020508,76.990966796875,77.2868041992188,81.7666320800781,82.4826736450195,84.2411270141602,86.3575973510742,90.4010238647461,89.660888671875,91.2485275268555,91.4776306152344,90.4704742431641,91.7269821166992,92.7852554321289,90.8137283325195,92.85107421875,90.9874954223633,90.1347427368164,89.8415832519531,87.7009582519531,88.7462005615234,88.1061782836914,86.1136016845703,87.0922088623047,86.6627731323242,84.4201431274414,84.0373306274414,83.5135192871094,78.5505981445313,78.4924697875977,76.1687927246094,75.387077331543,74.9560470581055,73.7366714477539,71.5546646118164,71.3241882324219,69.60205078125,67.5462112426758,66.1565933227539,63.8682479858398,62.4537162780762,62.0277061462402,61.5817718505859,57.4789886474609,56.5774726867676,54.8710708618164,52.8958473205566,50.5821838378906,50.1077575683594,48.8405227661133,47.8521194458008,45.1731719970703,45.1713485717773,43.0336494445801,40.7820777893066,39.4199485778809,37.6666069030762,37.2244873046875,35.2686347961426,34.7764129638672,32.698413848877,31.8943462371826,30.3916110992432,29.5376453399658,28.7420749664307,27.5482196807861,25.4984149932861,25.344030380249,23.5531311035156,23.6374130249023,22.5357437133789,21.9371013641357,20.5921993255615,20.0582046508789,18.9341983795166,17.4437789916992,18.0138206481934,17.0776634216309,16.3045177459717,14.9045324325562,14.6720132827759,13.6919374465942,12.6271266937256,11.6134052276611,11.4303283691406,10.633659362793,10.2082071304321,9.86485099792481,9.26220798492432,9.13114070892334,8.78509712219238,8.49175071716309,8.42501449584961,7.4400053024292,7.39727592468262,7.48980522155762,7.36545467376709,6.26187229156494,6.06257820129395
235,0.801789164543152,0.93236643075943,1.37541770935059,1.11133766174316,1.22519338130951,1.50036728382111,1.92338407039642,2.21052956581116,2.57217192649841,2.89230513572693,3.2536952495575,3.80518698692322,4.255690574646,4.99919033050537,5.16411304473877,5.50789546966553,6.27430820465088,6.6508150100708,7.25507354736328,7.35771083831787,7.69818782806397,7.14216613769531,8.23621273040771,8.58937454223633,9.11633968353271,8.31577014923096,9.94267463684082,10.4285278320312,12.0526189804077,12.9339513778687,14.5654211044312,15.0753307342529,16.1293277740479,17.0804996490479,17.5784378051758,18.3216209411621,19.7494468688965,20.3915576934814,21.4897575378418,22.7776947021484,22.5884761810303,23.0023231506348,24.452220916748,25.4367237091064,27.1734161376953,28.5002746582031,28.9293441772461,30.5506076812744,31.8361511230469,30.6338539123535,33.0755271911621,34.880485534668,37.632137298584,38.9616813659668,40.3760643005371,43.2837104797363,43.1474914550781,48.3671684265137,48.9143829345703,49.0628509521484,48.2065315246582,48.9696617126465,53.091682434082,55.0197906494141,57.8352355957031,62.6322250366211,66.7505035400391,66.0471954345703,67.57470703125,70.4235458374023,73.6541748046875,74.0323791503906,77.2525100708008,77.8587493896484,82.3307113647461,82.7288208007812,83.5341033935547,81.8534851074219,82.3013381958008,84.9319534301758,82.6911773681641,83.7513809204102,84.0205001831055,84.6332092285156,82.491569519043,81.4816970825195,81.7143630981445,80.33056640625,80.538948059082,79.5569458007812,81.1011505126953,77.6263961791992,78.2903213500977,78.3236770629883,77.6598205566406,71.7491073608398,70.0213851928711,70.5327072143555,71.9682006835938,68.9549942016602,68.5616607666016,66.0043792724609,66.2158050537109,64.3506622314453,62.1294708251953,61.3653907775879,60.3732681274414,58.6443634033203,56.9012451171875,55.8053741455078,55.3013038635254,52.6188697814941,51.1791687011719,50.1032485961914,49.0005073547363,48.2402267456055,45.7746315002441,46.0282974243164,41.8446617126465,41.4067459106445,40.4579467773438,39.3952178955078,37.1749076843262,36.6511344909668,35.5076293945313,32.9190292358398,31.2069110870361,30.8731651306152,30.3240127563477,28.3885593414307,28.191198348999,27.699125289917,26.341609954834,25.1832160949707,23.7398433685303,23.9778919219971,22.4288997650146,21.4221324920654,20.5804767608643,19.0691375732422,18.2934894561768,18.2191963195801,16.8155460357666,16.7790546417236,16.2821273803711,15.7772693634033,14.0559196472168,13.2135915756226,12.6731281280518,12.7328586578369,11.6999034881592,10.8965549468994,10.7146129608154,10.9371299743652,9.40074825286865,9.14046287536621,7.97262763977051,8.12544822692871,7.55031585693359,7.97064685821533,7.09154510498047,6.91169929504394,6.77226829528809,6.47883415222168,5.75593948364258,5.85141468048096
240,1.83969926834106,1.27813708782196,0.734174787998199,0.735243678092957,0.751338303089142,0.52142608165741,0.585675477981567,0.714162826538086,0.744377970695496,1.05358743667603,1.45813381671906,1.5788162946701,2.00093936920166,2.35956501960754,2.60319519042969,2.87468290328979,3.09536099433899,3.84949374198914,4.23282909393311,4.03068828582764,4.56836986541748,4.51882648468018,5.24836444854736,5.36948871612549,5.62188625335693,5.98812770843506,6.05023097991943,6.44344329833984,8.24842643737793,8.06507778167725,8.63040924072266,8.99530124664307,9.94494915008545,10.4788417816162,11.8221216201782,11.5234775543213,12.9867858886719,13.0065250396729,14.2745933532715,14.5846538543701,16.3123474121094,16.6365375518799,18.0968914031982,18.5870037078857,19.752384185791,20.7121658325195,21.8524742126465,22.926643371582,25.5118141174316,26.7560291290283,28.9467468261719,29.2239246368408,31.0256233215332,32.9343605041504,34.8938980102539,38.0463027954102,38.5098609924316,41.7979698181152,43.0897750854492,45.2800178527832,43.2254905700684,45.6908798217773,47.2333602905273,50.3869438171387,53.5922775268555,54.5952606201172,57.8912773132324,60.824405670166,63.1864967346191,65.4006042480469,65.8906555175781,69.7921447753906,69.848014831543,71.2952423095703,73.7149276733398,72.7885589599609,76.7290191650391,76.4093399047852,75.5925064086914,77.5303192138672,76.9132614135742,77.605842590332,75.6085968017578,77.6346969604492,76.5048675537109,76.2720336914062,75.3709564208984,75.8316955566406,74.646125793457,75.113410949707,73.25244140625,74.0254898071289,73.3537368774414,71.4755783081055,72.4628448486328,68.1908416748047,65.3045196533203,67.105583190918,64.708854675293,64.6844940185547,64.103385925293,62.3604049682617,60.6778602600098,61.6321487426758,60.6676902770996,59.3796081542969,58.1833724975586,57.5582580566406,54.8855514526367,54.6229667663574,52.0158348083496,50.8457336425781,50.2859382629395,49.4087677001953,47.1590995788574,44.3454399108887,44.919563293457,42.6041297912598,40.7271499633789,41.2065124511719,39.223876953125,38.4208755493164,35.2990837097168,35.6820182800293,35.1384925842285,33.5665473937988,31.5558853149414,30.2175045013428,29.2776794433594,27.9353733062744,27.2041263580322,26.456485748291,25.657299041748,24.008810043335,23.1242542266846,23.7568759918213,21.8281841278076,20.6117324829102,20.2428226470947,19.4550304412842,18.598690032959,17.6422004699707,16.2729969024658,16.4452877044678,15.8443641662598,14.4564428329468,13.5024757385254,13.6948385238647,13.101095199585,12.834098815918,10.8814258575439,10.8567209243774,9.56132888793945,9.97959518432617,9.30176162719727,9.17997646331787,8.67393493652344,8.61795139312744,7.67381191253662,7.65454292297363,7.60891723632813,6.43433570861816,6.47206592559814,6.3046407699585,6.01638412475586,5.81631469726563
245,12.3547954559326,8.55917930603027,4.02537631988525,1.76654005050659,1.00090539455414,0.37817057967186,0.522678792476654,0.559792816638947,0.679678976535797,0.619810879230499,0.780804991722107,1.09848499298096,1.3296822309494,1.80674135684967,1.99566268920898,2.00413274765015,2.49234199523926,2.67667746543884,3.02520608901978,3.13915944099426,3.59477972984314,3.9064953327179,3.88443899154663,4.33423709869385,4.49711799621582,4.75199604034424,5.08170318603516,5.69587993621826,5.80997753143311,6.07389259338379,6.20727443695068,7.21978855133057,8.11804485321045,8.72030925750732,8.98039627075195,9.4245719909668,10.4415216445923,10.1830167770386,11.4906797409058,12.299578666687,13.166784286499,13.795205116272,14.9190616607666,15.5608367919922,16.7145195007324,17.3746376037598,19.4078102111816,19.9710845947266,22.9723033905029,22.797082901001,24.5474624633789,25.6125202178955,27.7650699615479,29.6370544433594,31.5589332580566,33.1431007385254,36.6587448120117,38.2265014648438,39.6538352966309,41.0026435852051,37.5849647521973,40.7853775024414,43.2389450073242,46.0184135437012,49.0484809875488,51.6473236083984,53.9065475463867,55.6032409667969,58.6793098449707,60.5406951904297,61.7322120666504,64.1793899536133,66.3285140991211,67.2078475952148,68.7995529174805,68.9269943237305,70.534049987793,70.9737930297852,71.5619812011719,72.0135650634766,73.0251693725586,73.1407012939453,72.7232208251953,71.5981979370117,71.8133926391602,71.4227294921875,71.7849655151367,70.3448715209961,69.7097854614258,70.9628143310547,70.588005065918,69.852912902832,69.8121109008789,69.0392303466797,68.9428482055664,63.2903442382813,63.054874420166,63.6674308776855,63.0541229248047,62.1219863891602,60.9775390625,60.1357574462891,59.4299774169922,59.6041297912598,57.5358505249023,57.9646682739258,55.4372177124023,55.1141204833984,52.9225311279297,52.1816329956055,49.9425926208496,48.6764259338379,48.6344757080078,46.6256370544434,46.3029632568359,44.0492324829102,42.7311248779297,41.6958045959473,41.1122512817383,38.6275177001953,37.5520095825195,36.3158950805664,35.3279190063477,34.834545135498,34.095386505127,32.3023452758789,31.0528373718262,29.5527744293213,28.8910274505615,27.8685531616211,26.8581104278564,25.5920295715332,24.8249931335449,24.1742649078369,24.0628814697266,22.7811012268066,21.5865592956543,20.4332332611084,19.8718910217285,18.8228950500488,17.6939659118652,17.1838397979736,16.5875205993652,15.6401624679565,15.0004863739014,14.6823625564575,13.3714427947998,13.5122337341309,12.6667203903198,12.3896255493164,11.0630874633789,10.1112804412842,10.1920080184937,9.43342876434326,9.43943977355957,8.8441858291626,8.15272617340088,8.50713920593262,8.00640964508057,7.5814962387085,6.97493934631348,6.8249568939209,6.47614097595215,6.64083576202393,6.10789012908936,5.76031970977783
250,9.67433929443359,14.870602607727,15.4676961898804,12.4179677963257,6.87464809417725,2.29065608978271,1.27515745162964,0.618257641792297,0.736753761768341,0.894955158233643,0.990871787071228,0.975637376308441,1.22678303718567,1.51324450969696,1.79056680202484,1.81632876396179,2.21382737159729,2.65280866622925,2.72302412986755,3.00002193450928,3.40939545631409,3.48803901672363,3.626220703125,4.20829105377197,4.35104846954346,4.15380573272705,4.70487308502197,5.2490758895874,5.38236236572266,5.94015026092529,6.63666152954102,6.347243309021,6.963303565979,7.64543628692627,7.87874984741211,8.26165294647217,8.79432201385498,9.35062122344971,10.3841514587402,10.5314445495605,11.5414543151855,11.7257032394409,12.2197818756104,13.8638105392456,14.8613061904907,15.9542579650879,16.8954277038574,17.6535453796387,19.4393787384033,19.8800621032715,21.8583583831787,23.2059154510498,24.9948787689209,26.3204231262207,28.2037220001221,29.4970073699951,32.1822395324707,33.1476554870605,35.6013679504395,37.6376342773438,34.8146553039551,37.9300689697266,40.4732933044434,42.4084968566895,45.0123901367188,46.4352264404297,47.7876358032227,51.9604110717773,53.4665985107422,54.997859954834,56.2587852478027,57.0369720458984,59.7427062988281,61.3104591369629,63.0834465026855,64.8960037231445,65.7645568847656,66.5268402099609,66.9543914794922,66.4562683105469,67.3825225830078,68.045051574707,68.5509872436523,67.7330474853516,66.8131408691406,66.9614562988281,65.8355941772461,67.0181350708008,67.772705078125,66.7111663818359,66.2869262695313,66.8573760986328,65.8100738525391,66.5162963867187,65.4336395263672,61.1269111633301,59.9766387939453,60.4375343322754,59.53125,59.202808380127,58.9175834655762,57.6125679016113,57.4671287536621,56.7493515014648,54.8255577087402,54.3756675720215,53.0810241699219,52.2112617492676,51.1872978210449,50.2099800109863,48.6203727722168,48.4552841186523,46.3088150024414,45.9449234008789,44.8523063659668,42.9825401306152,41.7053756713867,40.106761932373,39.517333984375,39.0551109313965,36.4385719299316,36.6401977539063,35.5703010559082,33.1755867004395,32.1294136047363,31.3270530700684,30.192850112915,29.1560554504395,28.2162685394287,27.6225967407227,26.3961887359619,25.9011821746826,24.0319042205811,23.4460639953613,22.5973453521729,21.8861980438232,20.7597064971924,20.1242542266846,19.2690372467041,18.2350101470947,17.4579982757568,16.86794090271,15.6085929870605,14.9179725646973,14.4530372619629,14.0747947692871,13.5644989013672,13.2631816864014,12.3379678726196,11.7767934799194,10.6732177734375,10.1650428771973,10.0706949234009,9.67374420166016,9.27124309539795,8.6657075881958,7.91645431518555,8.21535682678223,7.40050506591797,7.31408977508545,7.38533973693848,6.52271366119385,6.48583602905273,5.80012512207031,5.58078861236572,5.57412719726562
255,1.5007551908493,2.0195107460022,3.82928657531738,8.12402534484863,12.7896785736084,12.1742849349976,9.82024765014648,6.2883415222168,3.17230558395386,2.16005516052246,1.48883593082428,1.64602541923523,1.68323862552643,1.64952194690704,1.99009490013123,2.18943691253662,2.35881733894348,2.48529648780823,2.82573175430298,2.93963575363159,3.49293804168701,3.89133524894714,3.72635459899902,4.1827507019043,4.42072772979736,4.62411975860596,4.53837585449219,5.34258270263672,5.32452392578125,6.02685642242432,6.31348133087158,6.75527286529541,7.29576396942139,7.51349067687988,7.41223335266113,8.04356288909912,8.47636985778809,8.52114963531494,9.9173698425293,10.0460224151611,10.4306335449219,11.2717475891113,11.7784252166748,12.6513547897339,13.4917764663696,14.1973085403442,15.6022357940674,16.3514938354492,17.189115524292,18.4721851348877,20.0535297393799,20.856575012207,22.1406326293945,23.9290103912354,25.5468883514404,26.9710330963135,28.7034759521484,30.7128620147705,31.5385437011719,34.1319580078125,31.1253490447998,33.4042892456055,36.6883506774902,38.7586288452148,39.7531852722168,41.4225578308105,42.9569625854492,46.2148666381836,46.7863883972168,48.746826171875,51.4165115356445,52.9656639099121,54.8702964782715,57.1017684936523,57.8929481506348,58.5476379394531,59.7939147949219,59.5326156616211,61.9333457946777,61.2304306030273,61.864070892334,62.831184387207,61.9119911193848,62.8891143798828,62.5310325622559,62.5452117919922,64.2083511352539,63.0454216003418,62.4897041320801,60.6404304504394,62.4443206787109,62.233226776123,61.8822135925293,60.6953125,61.7362213134766,57.397274017334,57.9902839660644,56.7213554382324,57.5290069580078,55.8699264526367,56.9406509399414,55.1106185913086,55.2957954406738,53.666374206543,52.2861671447754,51.7024154663086,50.6382026672363,49.5655212402344,48.4773406982422,48.632007598877,46.4708862304687,46.5693740844727,45.0416412353516,43.7396965026855,42.5556144714355,42.3770561218262,39.3933982849121,38.3264389038086,38.8909378051758,37.2513694763184,36.4243392944336,34.6824226379395,34.4195442199707,32.4651260375977,30.7666339874268,31.7636184692383,29.1242752075195,29.0324192047119,28.8628749847412,26.1901111602783,25.9397926330566,25.0809173583984,24.5829048156738,22.9651889801025,22.596004486084,19.9950466156006,20.7647075653076,19.7404251098633,18.6326198577881,18.1605243682861,17.0539722442627,15.7641544342041,15.6303625106812,14.3829774856567,14.2156610488892,13.326735496521,12.9661245346069,12.7274856567383,12.3954639434814,11.5238122940063,10.8397512435913,9.44535636901855,10.2072744369507,9.65958881378174,8.88931083679199,8.87283897399902,8.07809162139893,7.85234260559082,7.1046257019043,6.91598510742188,7.26661014556885,6.45309925079346,5.94081020355225,6.17575263977051,5.91147327423096,5.59432411193848
260,1.46716976165771,1.27524495124817,1.44804298877716,1.43828415870666,1.44266998767853,2.40200042724609,5.25730895996094,10.3497791290283,14.3239870071411,13.4382400512695,7.97122383117676,4.23581027984619,2.40500855445862,2.26554894447327,2.48871183395386,2.56935811042786,2.85546541213989,3.25072073936462,3.23151063919067,3.38639163970947,3.75497817993164,4.04289531707764,4.16244029998779,4.67331123352051,4.7926197052002,4.88146781921387,5.49644947052002,5.53120803833008,6.17350959777832,6.30996227264404,6.48140621185303,7.12625885009766,7.58659839630127,7.71225357055664,8.44984436035156,8.63168144226074,8.52156829833984,9.48813343048096,9.48520278930664,10.3906850814819,10.9374666213989,11.2607078552246,11.9154987335205,12.7172393798828,13.5626535415649,13.9593133926392,14.6069793701172,15.2347030639648,17.0225353240967,17.6596984863281,18.6096820831299,19.987964630127,21.5470523834229,22.4080638885498,23.7945137023926,24.9937648773193,26.8353996276855,28.2816467285156,29.7586898803711,31.3439044952393,29.2180614471436,30.3672904968262,33.2160568237305,35.1814041137695,36.5979423522949,38.4304580688477,40.1427803039551,41.4289512634277,44.6176719665527,45.9966735839844,46.7893257141113,49.1589965820313,50.6193504333496,51.3519439697266,52.9807929992676,54.9724807739258,56.3385581970215,56.9543685913086,56.4883842468262,58.0275421142578,57.4417037963867,59.1684226989746,58.5106658935547,58.6476593017578,58.3001899719238,58.0210800170898,58.5843238830566,58.503490447998,59.6738510131836,59.4202194213867,59.902961730957,59.2067108154297,59.8580703735352,60.1094017028809,59.4246215820312,54.6401977539063,55.9094886779785,56.2947273254395,55.6224098205566,55.7281036376953,55.4759254455566,54.7441787719727,54.208984375,53.5027275085449,51.4280128479004,51.1662635803223,49.9923477172852,49.0744743347168,48.6787033081055,47.2320442199707,46.2970924377441,45.4237670898438,43.8459548950195,43.9082298278809,42.4344635009766,41.1369781494141,39.7859191894531,39.2484283447266,38.1242980957031,36.1494064331055,35.4796524047852,34.7393951416016,33.2783164978027,31.9375228881836,31.6213245391846,30.0985527038574,29.7126121520996,28.0895042419434,28.16090965271,26.708869934082,26.164421081543,24.7724151611328,23.7003192901611,22.8245944976807,22.4202499389648,21.2164478302002,20.1098899841309,19.5568180084229,19.2267608642578,17.7418975830078,17.7328968048096,16.622745513916,16.0181274414062,15.20396900177,14.5184154510498,14.181188583374,13.3183517456055,12.8601970672607,12.4356346130371,11.6961832046509,10.7707576751709,10.0540037155151,9.70462036132813,9.54541778564453,8.60159111022949,8.72472381591797,8.22143650054932,7.84458351135254,7.41712665557861,7.28627586364746,6.92917156219482,6.85937976837158,6.16206741333008,6.18620872497559,5.64365863800049,5.76995182037353
265,17.9139556884766,5.3197717666626,2.15115880966187,1.36608040332794,1.36857783794403,1.21303296089172,1.30137693881989,2.17194938659668,4.55518913269043,8.26508522033691,12.4565734863281,12.677300453186,10.7687463760376,7.86836338043213,4.73224925994873,3.40114188194275,2.94717717170715,2.97332882881165,3.35646724700928,3.5990629196167,3.96007442474365,4.12319564819336,4.20298671722412,4.53274536132812,4.98597240447998,5.15113258361816,5.4188871383667,6.03394985198975,6.24682426452637,6.3507604598999,6.77352142333984,7.10930061340332,7.30706882476807,7.87195110321045,7.86339569091797,8.22078609466553,8.60798072814941,9.06189632415772,9.61299324035645,9.72109794616699,10.2524261474609,10.8946886062622,11.0249290466309,11.6015920639038,12.4172496795654,12.6649484634399,13.8222322463989,14.786789894104,15.2173194885254,16.0415649414062,17.4719772338867,17.7003479003906,18.603120803833,20.0645637512207,20.6187229156494,22.2332248687744,23.8011341094971,25.383996963501,26.7022361755371,27.1993713378906,25.9606666564941,27.4770927429199,29.2813243865967,30.5386791229248,31.4994220733643,34.4882888793945,34.6025543212891,35.7085380554199,37.8586006164551,39.053108215332,41.1985473632812,42.0434837341309,43.8439254760742,44.2811317443848,46.7579727172852,46.941104888916,47.2221069335937,49.1097831726074,48.9417839050293,50.7487754821777,50.2197532653809,50.4213714599609,51.4773864746094,50.2157745361328,50.6776542663574,51.121711730957,51.9322357177734,52.1016120910645,52.2270927429199,52.2173614501953,52.4011459350586,52.5636711120605,53.2265625,52.3418617248535,52.0503692626953,48.7399597167969,49.2413940429687,48.972225189209,49.7489547729492,48.1853866577148,47.0915412902832,48.2434730529785,48.6187362670898,46.9324111938477,45.7216949462891,45.4571304321289,44.439811706543,43.9522171020508,44.119441986084,41.8220405578613,42.4413681030273,40.0387229919434,40.0404472351074,38.9279136657715,37.7658081054687,36.8980941772461,36.3087577819824,34.6072044372559,34.3005790710449,33.079475402832,32.5181541442871,31.5483493804932,30.7649669647217,29.2072944641113,28.7120018005371,27.9479446411133,26.3531875610352,26.2524890899658,25.5266494750977,24.1845149993896,23.1406784057617,22.6209030151367,21.1965408325195,20.9470539093018,20.0262546539307,19.4258861541748,18.5233097076416,18.2069282531738,17.1395263671875,16.1158180236816,16.2716426849365,15.2137403488159,14.8235998153687,14.0127067565918,13.7205238342285,12.5702905654907,12.0308275222778,11.7242040634155,11.3767557144165,10.6668119430542,9.3149242401123,9.11246395111084,9.13257122039795,8.36312198638916,8.59565734863281,7.95431137084961,7.55141353607178,7.20498752593994,7.06104373931885,6.65678882598877,6.42032814025879,6.12457466125488,5.79758739471436,5.51031112670898,5.21833419799805,4.88181972503662
270,75.5996398925781,69.9136047363281,40.4141960144043,14.2195930480957,3.8907687664032,1.64321303367615,1.35601115226746,1.39592432975769,1.27877116203308,1.55027949810028,2.25757050514221,4.31984901428223,8.4509973526001,12.7888278961182,15.0370206832886,14.0395364761353,10.0668754577637,6.96827983856201,4.65095806121826,4.57230281829834,4.3850564956665,4.84657573699951,5.07179641723633,5.27469825744629,5.32243061065674,5.36011219024658,5.87605667114258,6.1015157699585,6.00371170043945,6.78499412536621,6.78731822967529,7.06784057617187,7.52501964569092,8.04466915130615,8.20664215087891,8.76656436920166,9.35391616821289,9.03572559356689,9.62332153320312,9.86543464660644,10.1904430389404,10.8359298706055,11.4214639663696,11.8571796417236,12.2387275695801,13.0828056335449,13.5413951873779,14.0677652359009,14.4772853851318,15.959924697876,16.7648410797119,17.1848926544189,18.0404891967773,19.3205375671387,19.6075077056885,21.260347366333,21.8347015380859,23.305627822876,24.3556232452393,25.1807670593262,23.2157726287842,24.4528694152832,26.7169017791748,27.493278503418,29.2915363311768,30.7987976074219,31.8584499359131,32.0818557739258,34.078685760498,35.798225402832,36.8487091064453,36.6495094299316,38.5593643188477,40.2129020690918,41.0153465270996,42.8362121582031,42.7437019348145,43.3243675231934,44.0727386474609,44.4904518127441,44.9520835876465,45.2784614562988,45.802791595459,45.9560928344727,45.9324150085449,46.7432098388672,46.5566940307617,47.0476913452148,46.5314254760742,47.6165580749512,47.7478485107422,48.3063049316406,48.5851593017578,47.8839073181152,47.2363662719727,43.9287490844727,45.4150810241699,45.0992202758789,45.1219139099121,44.4339370727539,45.0640487670898,44.4837760925293,43.6219253540039,43.8711128234863,42.5762023925781,41.7951583862305,41.4850234985352,41.0071411132812,40.5422744750977,39.6507720947266,38.5252075195313,38.1752586364746,36.8411903381348,35.7862968444824,35.4926490783691,35.234058380127,33.9610214233398,32.9981117248535,32.821418762207,31.4348068237305,29.9350757598877,29.1679058074951,28.9934120178223,27.8620834350586,27.037525177002,25.8072185516357,25.6622467041016,24.7982368469238,24.0318202972412,22.6927318572998,22.1729202270508,21.2018508911133,21.1734790802002,20.0754489898682,19.1599922180176,18.3845634460449,17.9098148345947,16.7962093353271,16.4412097930908,15.6698694229126,15.4648704528809,14.3866357803345,13.9434881210327,13.2708339691162,13.0319490432739,12.1472158432007,11.4890794754028,11.0520668029785,10.8117427825928,10.1845302581787,8.9939136505127,8.98828411102295,8.62393569946289,8.51632881164551,7.67980766296387,7.65342235565186,7.38479995727539,7.31435489654541,6.49452209472656,6.47115325927734,6.13837718963623,5.9677677154541,5.66634559631348,5.47375583648682,4.93945789337158,5.20694255828857
