Wavelength (nm),Intensity (a.u.),Z Axis,
,L442_july1_1m_EM_270.00,L442_july1_1m_EM_272.00,L442_july1_1m_EM_274.00,L442_july1_1m_EM_276.00,L442_july1_1m_EM_278.00,L442_july1_1m_EM_280.00,L442_july1_1m_EM_282.00,L442_july1_1m_EM_284.00,L442_july1_1m_EM_286.00,L442_july1_1m_EM_288.00,L442_july1_1m_EM_290.00,L442_july1_1m_EM_292.00,L442_july1_1m_EM_294.00,L442_july1_1m_EM_296.00,L442_july1_1m_EM_298.00,L442_july1_1m_EM_300.00,L442_july1_1m_EM_302.00,L442_july1_1m_EM_304.00,L442_july1_1m_EM_306.00,L442_july1_1m_EM_308.00,L442_july1_1m_EM_310.00,L442_july1_1m_EM_312.00,L442_july1_1m_EM_314.00,L442_july1_1m_EM_316.00,L442_july1_1m_EM_318.00,L442_july1_1m_EM_320.00,L442_july1_1m_EM_322.00,L442_july1_1m_EM_324.00,L442_july1_1m_EM_326.00,L442_july1_1m_EM_328.00,L442_july1_1m_EM_330.00,L442_july1_1m_EM_332.00,L442_july1_1m_EM_334.00,L442_july1_1m_EM_336.00,L442_july1_1m_EM_338.00,L442_july1_1m_EM_340.00,L442_july1_1m_EM_342.00,L442_july1_1m_EM_344.00,L442_july1_1m_EM_346.00,L442_july1_1m_EM_348.00,L442_july1_1m_EM_350.00,L442_july1_1m_EM_352.00,L442_july1_1m_EM_354.00,L442_july1_1m_EM_356.00,L442_july1_1m_EM_358.00,L442_july1_1m_EM_360.00,L442_july1_1m_EM_362.00,L442_july1_1m_EM_364.00,L442_july1_1m_EM_366.00,L442_july1_1m_EM_368.00,L442_july1_1m_EM_370.00,L442_july1_1m_EM_372.00,L442_july1_1m_EM_374.00,L442_july1_1m_EM_376.00,L442_july1_1m_EM_378.00,L442_july1_1m_EM_380.00,L442_july1_1m_EM_382.00,L442_july1_1m_EM_384.00,L442_july1_1m_EM_386.00,L442_july1_1m_EM_388.00,L442_july1_1m_EM_390.00,L442_july1_1m_EM_392.00,L442_july1_1m_EM_394.00,L442_july1_1m_EM_396.00,L442_july1_1m_EM_398.00,L442_july1_1m_EM_400.00,L442_july1_1m_EM_402.00,L442_july1_1m_EM_404.00,L442_july1_1m_EM_406.00,L442_july1_1m_EM_408.00,L442_july1_1m_EM_410.00,L442_july1_1m_EM_412.00,L442_july1_1m_EM_414.00,L442_july1_1m_EM_416.00,L442_july1_1m_EM_418.00,L442_july1_1m_EM_420.00,L442_july1_1m_EM_422.00,L442_july1_1m_EM_424.00,L442_july1_1m_EM_426.00,L442_july1_1m_EM_428.00,L442_july1_1m_EM_430.00,L442_july1_1m_EM_432.00,L442_july1_1m_EM_434.00,L442_july1_1m_EM_436.00,L442_july1_1m_EM_438.00,L442_july1_1m_EM_440.00,L442_july1_1m_EM_442.00,L442_july1_1m_EM_444.00,L442_july1_1m_EM_446.00,L442_july1_1m_EM_448.00,L442_july1_1m_EM_450.00,L442_july1_1m_EM_452.00,L442_july1_1m_EM_454.00,L442_july1_1m_EM_456.00,L442_july1_1m_EM_458.00,L442_july1_1m_EM_460.00,L442_july1_1m_EM_462.00,L442_july1_1m_EM_464.00,L442_july1_1m_EM_466.00,L442_july1_1m_EM_468.00,L442_july1_1m_EM_470.00,L442_july1_1m_EM_472.00,L442_july1_1m_EM_474.00,L442_july1_1m_EM_476.00,L442_july1_1m_EM_478.00,L442_july1_1m_EM_480.00,L442_july1_1m_EM_482.00,L442_july1_1m_EM_484.00,L442_july1_1m_EM_486.00,L442_july1_1m_EM_488.00,L442_july1_1m_EM_490.00,L442_july1_1m_EM_492.00,L442_july1_1m_EM_494.00,L442_july1_1m_EM_496.00,L442_july1_1m_EM_498.00,L442_july1_1m_EM_500.00,L442_july1_1m_EM_502.00,L442_july1_1m_EM_504.00,L442_july1_1m_EM_506.00,L442_july1_1m_EM_508.00,L442_july1_1m_EM_510.00,L442_july1_1m_EM_512.00,L442_july1_1m_EM_514.00,L442_july1_1m_EM_516.00,L442_july1_1m_EM_518.00,L442_july1_1m_EM_520.00,L442_july1_1m_EM_522.00,L442_july1_1m_EM_524.00,L442_july1_1m_EM_526.00,L442_july1_1m_EM_528.00,L442_july1_1m_EM_530.00,L442_july1_1m_EM_532.00,L442_july1_1m_EM_534.00,L442_july1_1m_EM_536.00,L442_july1_1m_EM_538.00,L442_july1_1m_EM_540.00,L442_july1_1m_EM_542.00,L442_july1_1m_EM_544.00,L442_july1_1m_EM_546.00,L442_july1_1m_EM_548.00,L442_july1_1m_EM_550.00,L442_july1_1m_EM_552.00,L442_july1_1m_EM_554.00,L442_july1_1m_EM_556.00,L442_july1_1m_EM_558.00,L442_july1_1m_EM_560.00,L442_july1_1m_EM_562.00,L442_july1_1m_EM_564.00,L442_july1_1m_EM_566.00,L442_july1_1m_EM_568.00,L442_july1_1m_EM_570.00,L442_july1_1m_EM_572.00,L442_july1_1m_EM_574.00,L442_july1_1m_EM_576.00,L442_july1_1m_EM_578.00,L442_july1_1m_EM_580.00,L442_july1_1m_EM_582.00,L442_july1_1m_EM_584.00,L442_july1_1m_EM_586.00,L442_july1_1m_EM_588.00,L442_july1_1m_EM_590.00,L442_july1_1m_EM_592.00,L442_july1_1m_EM_594.00,L442_july1_1m_EM_596.00,L442_july1_1m_EM_598.00,L442_july1_1m_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,1.00678515434265,1.94178867340088,3.76982545852661,6.82503414154053,8.87838840484619,9.70851993560791,10.5881290435791,8.6163272857666,8.44697093963623,8.24732780456543,9.33560466766357,10.1838655471802,10.9621210098267,12.6155424118042,12.9442291259766,14.1160068511963,14.5350208282471,14.6577291488647,16.0679874420166,16.073637008667,15.6890811920166,16.7944812774658,16.6000576019287,17.9831466674805,19.9117736816406,23.0984230041504,28.6137790679932,36.7688369750977,40.2407531738281,43.0055084228516,45.0024032592773,46.6900367736816,47.2959747314453,51.6710433959961,55.556526184082,59.762378692627,60.9867210388184,59.2499618530273,56.3549346923828,58.1313743591309,57.3913040161133,58.221565246582,59.5429573059082,58.2128982543945,58.8312149047852,58.2842636108398,57.7413330078125,58.3159713745117,56.2256965637207,56.5485229492188,59.2674140930176,57.4316596984863,59.8946495056152,61.771900177002,61.3460845947266,63.7910575866699,66.1309432983398,66.7765350341797,68.0014724731445,71.6453475952148,62.9161758422852,67.6217498779297,70.2279357910156,75.3109817504883,76.7456283569336,78.1404800415039,82.6065673828125,84.036735534668,86.2804870605469,88.042854309082,91.2402267456055,92.8077774047852,94.0975341796875,96.4392395019531,98.845703125,97.3838272094727,100.057106018066,100.283348083496,99.3923187255859,98.531379699707,101.225090026855,98.8768615722656,97.855339050293,98.5293502807617,96.8528518676758,95.7863922119141,93.9365692138672,93.957893371582,92.3228454589844,92.714469909668,90.5550003051758,89.7926635742188,89.7371826171875,88.6710586547852,87.4240036010742,80.7305068969727,80.5616302490234,78.399169921875,79.306037902832,77.1405944824219,76.8307876586914,74.8655624389648,73.7517242431641,71.4683303833008,69.9292526245117,67.7205657958984,68.1294555664062,65.2671127319336,63.150951385498,61.0224800109863,60.8541793823242,57.9767761230469,56.3999061584473,54.7840957641602,54.2761192321777,53.1752815246582,49.4478874206543,48.8744964599609,47.6543731689453,45.9200248718262,43.6782836914063,41.762638092041,40.5735626220703,39.4574661254883,38.1892280578613,37.2452278137207,36.1515197753906,32.5808410644531,31.1596488952637,32.8296432495117,30.2953968048096,29.5356330871582,27.9916877746582,26.4089336395264,25.183219909668,24.3805885314941,24.7210216522217,23.7755317687988,21.7106494903564,21.7678966522217,19.8361377716064,19.869945526123,18.5077419281006,17.8749752044678,17.271785736084,16.648136138916,15.6247186660767,14.8478975296021,13.9162569046021,13.6252431869507,12.1661558151245,11.2869157791138,11.9464349746704,11.1051425933838,9.52121543884277,9.9000301361084,8.91143035888672,9.68655014038086,8.65989017486572,8.44225788116455,8.76531410217285,7.85287857055664,7.48875141143799,7.30075120925903,6.28515005111694,6.22450065612793
235,0.850259244441986,1.43521702289581,2.50621795654297,2.99971270561218,3.97607040405273,4.79824781417847,4.47854804992676,4.42593622207642,3.83613753318787,4.12766551971436,4.74410486221313,5.12090635299683,6.56248188018799,6.94564437866211,7.96204280853271,9.03612899780273,8.42164993286133,9.31334400177002,10.1228113174438,10.7136678695679,10.9956579208374,10.5516519546509,11.3302402496338,11.8754587173462,12.120867729187,13.466160774231,14.5696592330933,18.5795116424561,20.6128463745117,22.9249210357666,24.8156051635742,26.6691513061523,26.8197784423828,30.2694759368897,33.0598754882812,32.2185401916504,35.103630065918,35.3752136230469,36.6468467712402,36.6934204101562,37.204891204834,38.992546081543,40.431884765625,40.3846740722656,40.765754699707,42.1404838562012,42.4623107910156,43.7819976806641,43.8685722351074,44.2727203369141,45.5845832824707,50.0441551208496,50.3675765991211,49.4082527160645,54.1792678833008,55.4031600952148,54.9542922973633,58.8002700805664,59.6404533386231,62.174747467041,57.7259864807129,60.3605346679688,62.7989997863769,65.7965393066406,67.6572494506836,72.8108215332031,74.5540161132813,76.6283264160156,78.8211212158203,81.7079391479492,84.1478652954102,83.4665985107422,87.0314483642578,87.1263656616211,89.8604354858398,91.9268493652344,93.0688934326172,94.9341201782227,93.4994125366211,91.93798828125,92.3201293945313,89.4748306274414,92.2126998901367,90.9294967651367,88.8240432739258,88.9717025756836,85.8356018066406,86.0037841796875,87.6326522827148,86.1908874511719,85.6597061157227,82.8202285766602,82.7896347045898,83.4608306884766,82.0962753295898,73.6592407226563,73.1528625488281,72.4274673461914,73.440559387207,71.0681457519531,71.805908203125,69.2618789672852,69.5122146606445,68.7497177124023,65.4625549316406,62.8370780944824,61.9102439880371,59.8690757751465,59.7423133850098,59.2932052612305,56.0691795349121,55.625560760498,52.4221687316895,52.7480010986328,50.5974273681641,48.1346206665039,47.1266059875488,45.1461486816406,45.3779792785645,43.2565116882324,40.4899711608887,38.6908264160156,38.8478927612305,38.6460647583008,36.207935333252,34.2787322998047,33.4822196960449,33.8184623718262,32.9820365905762,30.7725639343262,28.0742073059082,26.9720249176025,27.0362682342529,26.0017547607422,24.2585315704346,25.0289402008057,22.4895458221436,22.050386428833,21.2705612182617,19.5275592803955,19.8940925598145,18.6552581787109,18.4404449462891,16.9790668487549,17.4584865570068,16.4313068389893,15.6667995452881,13.9757747650146,13.7873783111572,12.4240493774414,12.0577917098999,11.1200704574585,11.4934873580933,10.7855539321899,10.7600288391113,9.56630229949951,10.1620988845825,8.70888519287109,8.2285041809082,7.9445333480835,7.51061725616455,7.24286460876465,7.31521654129028,6.30198049545288,6.57966184616089,6.287757396698
240,1.59035885334015,1.32554233074188,0.94040447473526,1.10753929615021,0.914652287960052,1.02436459064484,1.07158303260803,1.18297576904297,1.21383309364319,1.37187063694,1.49129056930542,2.00342488288879,2.54255676269531,2.92505717277527,3.39052176475525,4.28557538986206,4.79832553863525,5.24119281768799,5.33610486984253,5.74810123443604,6.77679872512817,6.78279304504394,7.58265447616577,7.89731025695801,7.53685331344605,8.92549514770508,8.831223487854,9.70922565460205,10.9667978286743,11.9810400009155,12.6518049240112,12.8650770187378,15.8508939743042,16.8957214355469,17.5750102996826,18.5276260375977,19.9779376983643,20.9967708587646,21.5478782653809,22.7709903717041,25.1395416259766,25.2392501831055,26.502613067627,27.2650547027588,29.5935382843018,29.8243293762207,30.4573726654053,32.566722869873,34.1802139282227,35.0110092163086,35.1810646057129,38.4096412658691,39.7351760864258,43.6554374694824,44.0321922302246,46.9358558654785,47.0527534484863,50.6892929077148,54.2731781005859,55.3375434875488,50.8804893493652,53.6040534973145,57.5201187133789,59.5608520507812,61.3332252502441,66.5847473144531,65.8143539428711,70.256103515625,72.2696380615234,73.6939544677734,73.4375,79.0210876464844,79.16748046875,80.344856262207,82.3941421508789,83.7083435058594,85.2536239624023,85.5337905883789,86.8039627075195,85.0030975341797,84.2548065185547,85.431999206543,84.6695098876953,83.8700561523437,81.7432098388672,83.4214782714844,81.4541549682617,81.654411315918,81.9344329833984,78.3364944458008,78.6351470947266,78.5351943969727,77.9175720214844,78.1568832397461,76.2917175292969,71.4950408935547,70.8751068115234,69.6056442260742,70.1874465942383,70.2060623168945,67.1707611083984,65.638542175293,65.7354583740234,64.0000076293945,63.1922187805176,61.1629028320312,58.421215057373,59.0279273986816,57.3097610473633,55.9638671875,54.9577827453613,53.4344940185547,50.3078689575195,49.928394317627,48.9275360107422,46.6693649291992,45.7121734619141,44.5375213623047,43.9483070373535,41.4643745422363,41.470287322998,38.9662704467773,37.767692565918,35.1744728088379,35.5862884521484,35.2923889160156,31.9736919403076,31.3124313354492,30.4387969970703,29.0235385894775,28.0825309753418,26.7430515289307,27.1128520965576,25.8322868347168,23.9496574401855,23.733118057251,22.6876220703125,21.2795429229736,20.623441696167,19.9878730773926,19.7860565185547,17.3937377929687,17.7067184448242,16.7793922424316,16.1135749816895,15.1182985305786,13.8634872436523,13.6194725036621,13.0707454681396,12.8667316436768,11.7306261062622,11.1955728530884,10.6973342895508,10.2867259979248,10.1452913284302,9.49215984344482,8.7368688583374,8.97559547424316,8.5179386138916,8.42832660675049,7.95854949951172,6.54315853118897,7.3196234703064,6.74203634262085,5.72621393203735,5.62110137939453
245,11.5188159942627,7.5696907043457,3.95428609848022,1.74754524230957,1.13361871242523,0.70888876914978,0.662038922309875,0.573845148086548,0.755579590797424,0.950707733631134,1.17918968200684,1.36536455154419,1.94520497322083,2.39330315589905,2.48252463340759,3.25284671783447,3.31692099571228,4.01307153701782,4.48678636550903,4.71867656707764,5.27181386947632,5.81452941894531,6.22352600097656,6.13602018356323,6.58000564575195,6.66674184799194,7.3740177154541,8.40639686584473,8.81000423431396,9.12427425384521,10.3099336624146,10.1444005966187,11.5722160339355,12.1210021972656,13.1035747528076,14.0506772994995,15.1967678070068,15.5421848297119,16.2420806884766,18.1665725708008,18.6374492645264,19.3437461853027,20.6867294311523,21.4401149749756,22.8044891357422,24.5840797424316,25.2981472015381,26.8340835571289,28.028299331665,29.4741115570068,30.9431285858154,32.8794250488281,34.6202507019043,36.9030990600586,39.0576362609863,40.7887725830078,42.7048034667969,45.7614135742188,47.5107040405273,49.1305885314941,45.023307800293,48.0145721435547,51.7866363525391,53.4771537780762,56.7453651428223,58.1234016418457,61.8412895202637,64.0572204589844,65.9514236450195,66.8831024169922,70.258186340332,70.5789489746094,72.2867889404297,75.012077331543,75.6435623168945,77.2761001586914,77.6359176635742,77.9907455444336,79.8168640136719,80.4763259887695,81.0120620727539,78.5222015380859,79.1952590942383,79.3495483398438,78.4111175537109,78.3653564453125,77.0216827392578,76.0617828369141,75.1048583984375,75.9039459228516,74.9425811767578,75.0236892700195,73.1974411010742,74.0329818725586,72.6673126220703,67.6453857421875,68.2939224243164,66.7174758911133,64.8915557861328,65.7719345092773,64.7625961303711,63.7807312011719,63.7024269104004,62.4781913757324,60.2796974182129,58.7948150634766,58.1025276184082,55.8811988830566,55.6111717224121,54.4540367126465,52.6767272949219,50.3293342590332,49.4742012023926,48.3564147949219,48.3178176879883,45.4675331115723,44.7978820800781,43.0819664001465,41.1959648132324,40.1950035095215,39.5806732177734,37.3428115844727,36.7391014099121,35.8347282409668,34.6793670654297,33.0633850097656,32.2061042785645,31.1350364685059,30.4171981811523,29.2720508575439,27.7817649841309,27.0386276245117,25.9831790924072,24.9714870452881,23.9664936065674,22.5468063354492,22.1499843597412,21.5263519287109,20.4828414916992,19.4506340026855,18.8919563293457,17.9768924713135,17.0889110565186,17.0949993133545,15.8826427459717,15.2356948852539,14.792200088501,13.8992376327515,13.1834926605225,12.4280757904053,11.6679420471191,10.9422807693481,10.8436222076416,10.3331689834595,9.90560245513916,9.23242568969727,8.58162307739258,8.53706645965576,8.05939960479736,7.83065748214722,7.43248701095581,7.36719751358032,6.61677837371826,6.36826848983765,5.88981294631958,6.06523513793945
250,9.11232089996338,12.881459236145,14.9679260253906,10.7213144302368,6.2171835899353,2.40506100654602,1.32508444786072,0.89727109670639,0.821340382099152,0.959133803844452,1.11215162277222,1.3713618516922,1.8161096572876,2.17262411117554,2.57539868354797,3.30783271789551,3.4753725528717,3.63992929458618,3.61189651489258,4.33198738098145,4.77923011779785,5.39669322967529,5.58927202224731,5.89062690734863,6.76974105834961,6.56509876251221,6.99337673187256,7.64702987670898,8.62185573577881,8.82667827606201,8.90694618225098,9.52300357818604,10.3281240463257,10.307469367981,12.2406301498413,12.0764389038086,12.912446975708,13.3409605026245,14.0925731658936,14.2809724807739,15.5613632202148,16.6624011993408,16.9551887512207,18.653600692749,19.2293167114258,19.7757225036621,21.318733215332,22.4625606536865,23.6098861694336,25.7209453582764,27.3366451263428,28.8423595428467,29.9942035675049,32.4475364685059,33.492015838623,36.023120880127,36.682918548584,40.896312713623,42.2869033813477,45.068302154541,42.286563873291,43.0061912536621,46.2680854797363,49.005989074707,50.7775268554687,52.5141410827637,55.7374839782715,57.1627540588379,60.1639022827148,61.2949447631836,63.9006385803223,64.7290344238281,67.7051162719727,67.8937225341797,70.1954498291016,70.785285949707,71.7436294555664,72.3071136474609,72.8841094970703,74.8378067016602,74.236572265625,73.8739395141602,73.4089508056641,74.0657348632813,71.4858551025391,72.7886276245117,71.5089874267578,71.3556442260742,71.9112701416016,72.542236328125,71.9024963378906,70.5541000366211,70.8830108642578,70.3612518310547,69.3548965454102,64.3322601318359,64.3247299194336,64.3004150390625,62.5487937927246,61.7145805358887,62.2493438720703,62.1590118408203,59.7439613342285,59.1493148803711,58.3276596069336,58.2802696228027,55.8759346008301,53.545108795166,52.2656936645508,52.6595230102539,50.5613479614258,49.4432029724121,48.2892837524414,47.1591415405273,46.4505386352539,44.3893814086914,43.9561233520508,41.7418937683105,41.8495826721191,40.9151611328125,38.0423164367676,37.7973785400391,36.6323204040527,35.2215309143066,33.4920120239258,33.0765495300293,32.2900695800781,30.3328609466553,29.6022148132324,27.8897438049316,26.9592666625977,26.1665267944336,24.97385597229,24.8467636108398,23.0984725952148,22.6982517242432,21.9420337677002,21.1122226715088,19.7404613494873,18.9005813598633,18.6648349761963,17.4133701324463,16.8848342895508,16.1612739562988,15.2242527008057,14.6035404205322,14.6422424316406,13.9394273757935,12.5520515441895,12.2628059387207,11.3461236953735,11.3012571334839,10.3695831298828,10.1140956878662,9.87501430511475,9.31143379211426,8.84285831451416,8.51271629333496,8.01053047180176,7.64189100265503,7.06052827835083,7.2215256690979,6.90165901184082,6.83572006225586,6.53656768798828,5.96095037460327
255,1.29024469852448,1.68111515045166,3.97580099105835,7.66733026504517,11.8149766921997,11.5174388885498,9.32969474792481,5.90921926498413,3.48511028289795,1.95666241645813,1.68390035629272,1.72501933574677,2.06151342391968,2.57555198669434,3.03721141815186,3.3211145401001,3.43684768676758,3.87777233123779,3.98236131668091,4.7670578956604,4.93615674972534,5.35987138748169,5.65960454940796,6.3074426651001,5.95589923858643,6.6376805305481,7.4545316696167,8.11167144775391,8.71557807922363,8.42971992492676,9.4592866897583,9.36338806152344,9.82062911987305,10.4389142990112,11.6538572311401,11.8351745605469,12.2995939254761,12.3754405975342,12.9450626373291,13.4696207046509,14.3107624053955,14.8331708908081,15.3859052658081,16.1649551391602,17.5832290649414,17.5693607330322,18.6102294921875,20.0668716430664,21.7473697662354,23.3067588806152,24.2307205200195,25.5012321472168,26.457950592041,28.9018592834473,30.2390995025635,32.8402633666992,34.404052734375,35.7458801269531,37.8329582214355,40.6838836669922,37.1955490112305,38.2743453979492,41.5012397766113,44.4095458984375,45.8329010009766,47.746639251709,50.3878402709961,53.1445808410645,54.4989738464355,55.6249237060547,57.4323616027832,60.0722503662109,61.1480407714844,61.8069915771484,64.4631805419922,64.5116958618164,68.1009063720703,67.7248382568359,68.5805435180664,68.1375274658203,68.333984375,68.7872772216797,69.4626083374023,66.9777221679688,67.0059127807617,67.1616973876953,66.4504547119141,67.0202713012695,66.6454849243164,65.863395690918,67.6650695800781,64.8726959228516,65.9102935791016,66.0904693603516,64.3010635375977,59.8724594116211,61.4382476806641,60.6360931396484,60.2862815856934,60.6012573242188,59.3835906982422,58.5393333435059,56.9276390075684,55.8681869506836,55.8691520690918,55.4212760925293,54.2237739562988,53.2633895874023,51.2870788574219,49.5880088806152,49.632194519043,48.6877593994141,47.0408058166504,45.8357810974121,44.8021240234375,44.0808296203613,41.4653701782227,41.6250343322754,39.0731353759766,38.9496803283691,37.1820755004883,36.4643936157227,35.3429756164551,34.3528671264648,32.8335800170898,32.3035202026367,31.306713104248,29.9486236572266,27.6751251220703,27.5697956085205,27.8695125579834,25.4065933227539,24.630407333374,23.4039344787598,22.7240562438965,22.1084690093994,22.3894443511963,20.0619983673096,19.6190948486328,18.7097034454346,17.8193683624268,17.371187210083,15.8173408508301,16.5225830078125,15.0264883041382,14.4780368804932,14.8054552078247,13.4693450927734,12.8538274765015,11.9834690093994,10.8571767807007,10.6093235015869,10.3013963699341,10.4172973632813,8.99926471710205,8.92586421966553,8.50142669677734,8.2077054977417,7.96799278259277,7.78809690475464,7.25537347793579,7.14305925369263,6.58503150939941,6.65074443817139,6.0656247138977,5.52472257614136
260,1.54794609546661,1.4176926612854,1.3498957157135,1.50514531135559,1.69185268878937,2.67569255828857,5.45213747024536,10.4960775375366,13.8601884841919,13.0806159973145,8.03349018096924,4.60128736495972,3.22720861434937,3.17378711700439,3.31103682518005,3.49697875976562,4.01320457458496,4.38544321060181,4.59243154525757,5.1036810874939,5.61377191543579,5.8400149345398,5.98100137710571,5.97997999191284,6.60206174850464,6.86683988571167,7.68947458267212,8.29402160644531,9.09826183319092,9.68202400207519,10.4019546508789,10.0375623703003,10.65185546875,11.5237941741943,11.6554622650146,12.88645362854,12.5483312606812,13.2957630157471,13.2963609695435,14.1352815628052,13.9392766952515,15.1964406967163,15.3729496002197,16.1863384246826,16.9428768157959,18.3021011352539,18.8765563964844,19.5824661254883,20.5749740600586,22.1695747375488,23.3987331390381,24.7233943939209,25.4995212554932,27.0095539093018,28.709508895874,30.3475551605225,32.0168571472168,33.5477905273438,34.8574180603027,36.905345916748,34.3819465637207,36.4690704345703,39.0848426818848,41.1148147583008,42.2865562438965,44.5644912719727,47.5909233093262,49.0662536621094,49.600959777832,52.0252494812012,53.7205352783203,55.0872116088867,56.7257423400879,58.0995368957519,59.2109451293945,59.979621887207,61.2841873168945,63.2186546325684,63.2597503662109,64.2341079711914,63.7993202209473,64.0094985961914,64.1573181152344,64.3751068115234,63.7804565429688,63.7841300964355,64.2848815917969,65.026252746582,64.143424987793,64.7639617919922,63.8243713378906,64.6245956420898,64.5645980834961,63.6376647949219,63.1829414367676,59.8021049499512,59.1649322509766,59.1268615722656,58.0474395751953,59.0777320861816,57.7935218811035,58.0489692687988,57.1656036376953,56.1310005187988,54.3028221130371,54.2630920410156,53.0288314819336,52.0211639404297,50.8302192687988,50.1670608520508,49.2926940917969,47.5977478027344,47.3743629455566,44.982105255127,44.1405067443848,42.9473876953125,41.6469917297363,40.5367698669434,39.3530540466309,38.1952819824219,37.1669464111328,36.0987014770508,35.634952545166,34.1112098693848,32.8867950439453,31.7400493621826,31.0173301696777,29.77268409729,28.8369426727295,27.2984218597412,27.6206150054932,26.0247650146484,24.6657447814941,23.85888671875,22.7597923278809,22.2519874572754,21.8716793060303,20.7135353088379,20.2612648010254,18.6630516052246,18.2220630645752,17.4168395996094,16.8076553344727,16.1298847198486,15.8832502365112,14.7762155532837,14.5399312973022,13.8283205032349,12.7397623062134,12.2047157287598,11.339991569519,11.0083618164062,10.5960760116577,10.5131521224976,9.62840557098389,9.39509868621826,9.16796207427978,8.39497852325439,8.20222568511963,7.50205993652344,7.68818950653076,6.96033430099487,6.81664419174194,6.37822866439819,6.23234558105469,5.79676246643066
265,15.5974111557007,5.78439092636108,2.11884474754334,1.70845234394073,1.4772789478302,1.38527977466583,1.69221067428589,2.37851881980896,4.79063606262207,8.58385467529297,11.7026805877686,12.831787109375,10.8690948486328,8.34938049316406,5.64458084106445,4.56169843673706,3.87530565261841,4.28764533996582,4.76645946502686,5.11509990692139,5.38065004348755,5.77420711517334,5.81731939315796,6.26926755905151,6.35731315612793,7.03081035614014,7.77410078048706,8.69651317596436,9.20609855651855,9.66154766082764,9.97874546051025,9.91101551055908,10.3021640777588,11.1543798446655,11.4707508087158,12.3985137939453,12.8465890884399,12.8194427490234,13.2169857025146,13.2104206085205,14.1041069030762,14.0805788040161,15.206244468689,15.3003454208374,15.9904346466064,16.3060741424561,17.7072238922119,17.8762035369873,18.5068798065186,19.4738178253174,20.9737300872803,21.4502048492432,23.1230964660645,24.0431232452393,25.9823780059814,26.153787612915,27.9745578765869,29.7337417602539,31.2234001159668,32.4513626098633,30.3052387237549,31.4698123931885,33.584114074707,34.863395690918,36.1257286071777,38.5808715820313,40.1145401000977,42.0906524658203,43.8146705627441,44.8555679321289,47.1092071533203,47.6391296386719,48.9682731628418,50.557804107666,51.8669357299805,52.6269073486328,53.7013969421387,54.0975341796875,54.9181518554687,54.3728408813477,56.0808982849121,54.9333915710449,56.7644958496094,54.8782119750977,56.1811218261719,55.7788543701172,56.2101783752441,55.2682838439941,57.2403411865234,56.2434005737305,56.7696571350098,56.8468055725098,55.7808074951172,56.251293182373,56.1304664611816,51.658878326416,52.0745658874512,52.0911102294922,52.4618606567383,51.7629852294922,51.4708480834961,50.5345916748047,50.2823371887207,49.1406707763672,48.4004859924316,47.8578720092773,47.1860504150391,47.3088798522949,44.8615608215332,44.875301361084,44.0632019042969,43.2338180541992,41.3839416503906,40.5890579223633,39.3889923095703,38.6527252197266,38.0837631225586,35.8802680969238,34.9740104675293,36.3863868713379,33.893196105957,33.3793296813965,31.6042881011963,31.1565933227539,30.0683917999268,28.8623485565186,28.7358818054199,26.7817478179932,26.2907295227051,24.8964557647705,24.1520309448242,24.2507247924805,21.9224185943604,22.2125358581543,21.4309940338135,20.3963737487793,19.725549697876,18.6903305053711,18.1431293487549,16.9431285858154,16.3868064880371,16.1896076202393,15.2629108428955,15.170093536377,14.7446126937866,13.1964597702026,12.4828929901123,11.9569911956787,12.4170589447021,11.19362449646,10.1771430969238,10.1765584945679,9.49990558624268,9.29402732849121,8.92768287658691,8.7780590057373,7.98362350463867,8.17713928222656,7.55405330657959,7.15502405166626,6.69669961929321,6.5645694732666,6.22441482543945,5.86332035064697,5.73370885848999,5.33478593826294
