Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_927_EM_270.00,ELA_927_EM_272.00,ELA_927_EM_274.00,ELA_927_EM_276.00,ELA_927_EM_278.00,ELA_927_EM_280.00,ELA_927_EM_282.00,ELA_927_EM_284.00,ELA_927_EM_286.00,ELA_927_EM_288.00,ELA_927_EM_290.00,ELA_927_EM_292.00,ELA_927_EM_294.00,ELA_927_EM_296.00,ELA_927_EM_298.00,ELA_927_EM_300.00,ELA_927_EM_302.00,ELA_927_EM_304.00,ELA_927_EM_306.00,ELA_927_EM_308.00,ELA_927_EM_310.00,ELA_927_EM_312.00,ELA_927_EM_314.00,ELA_927_EM_316.00,ELA_927_EM_318.00,ELA_927_EM_320.00,ELA_927_EM_322.00,ELA_927_EM_324.00,ELA_927_EM_326.00,ELA_927_EM_328.00,ELA_927_EM_330.00,ELA_927_EM_332.00,ELA_927_EM_334.00,ELA_927_EM_336.00,ELA_927_EM_338.00,ELA_927_EM_340.00,ELA_927_EM_342.00,ELA_927_EM_344.00,ELA_927_EM_346.00,ELA_927_EM_348.00,ELA_927_EM_350.00,ELA_927_EM_352.00,ELA_927_EM_354.00,ELA_927_EM_356.00,ELA_927_EM_358.00,ELA_927_EM_360.00,ELA_927_EM_362.00,ELA_927_EM_364.00,ELA_927_EM_366.00,ELA_927_EM_368.00,ELA_927_EM_370.00,ELA_927_EM_372.00,ELA_927_EM_374.00,ELA_927_EM_376.00,ELA_927_EM_378.00,ELA_927_EM_380.00,ELA_927_EM_382.00,ELA_927_EM_384.00,ELA_927_EM_386.00,ELA_927_EM_388.00,ELA_927_EM_390.00,ELA_927_EM_392.00,ELA_927_EM_394.00,ELA_927_EM_396.00,ELA_927_EM_398.00,ELA_927_EM_400.00,ELA_927_EM_402.00,ELA_927_EM_404.00,ELA_927_EM_406.00,ELA_927_EM_408.00,ELA_927_EM_410.00,ELA_927_EM_412.00,ELA_927_EM_414.00,ELA_927_EM_416.00,ELA_927_EM_418.00,ELA_927_EM_420.00,ELA_927_EM_422.00,ELA_927_EM_424.00,ELA_927_EM_426.00,ELA_927_EM_428.00,ELA_927_EM_430.00,ELA_927_EM_432.00,ELA_927_EM_434.00,ELA_927_EM_436.00,ELA_927_EM_438.00,ELA_927_EM_440.00,ELA_927_EM_442.00,ELA_927_EM_444.00,ELA_927_EM_446.00,ELA_927_EM_448.00,ELA_927_EM_450.00,ELA_927_EM_452.00,ELA_927_EM_454.00,ELA_927_EM_456.00,ELA_927_EM_458.00,ELA_927_EM_460.00,ELA_927_EM_462.00,ELA_927_EM_464.00,ELA_927_EM_466.00,ELA_927_EM_468.00,ELA_927_EM_470.00,ELA_927_EM_472.00,ELA_927_EM_474.00,ELA_927_EM_476.00,ELA_927_EM_478.00,ELA_927_EM_480.00,ELA_927_EM_482.00,ELA_927_EM_484.00,ELA_927_EM_486.00,ELA_927_EM_488.00,ELA_927_EM_490.00,ELA_927_EM_492.00,ELA_927_EM_494.00,ELA_927_EM_496.00,ELA_927_EM_498.00,ELA_927_EM_500.00,ELA_927_EM_502.00,ELA_927_EM_504.00,ELA_927_EM_506.00,ELA_927_EM_508.00,ELA_927_EM_510.00,ELA_927_EM_512.00,ELA_927_EM_514.00,ELA_927_EM_516.00,ELA_927_EM_518.00,ELA_927_EM_520.00,ELA_927_EM_522.00,ELA_927_EM_524.00,ELA_927_EM_526.00,ELA_927_EM_528.00,ELA_927_EM_530.00,ELA_927_EM_532.00,ELA_927_EM_534.00,ELA_927_EM_536.00,ELA_927_EM_538.00,ELA_927_EM_540.00,ELA_927_EM_542.00,ELA_927_EM_544.00,ELA_927_EM_546.00,ELA_927_EM_548.00,ELA_927_EM_550.00,ELA_927_EM_552.00,ELA_927_EM_554.00,ELA_927_EM_556.00,ELA_927_EM_558.00,ELA_927_EM_560.00,ELA_927_EM_562.00,ELA_927_EM_564.00,ELA_927_EM_566.00,ELA_927_EM_568.00,ELA_927_EM_570.00,ELA_927_EM_572.00,ELA_927_EM_574.00,ELA_927_EM_576.00,ELA_927_EM_578.00,ELA_927_EM_580.00,ELA_927_EM_582.00,ELA_927_EM_584.00,ELA_927_EM_586.00,ELA_927_EM_588.00,ELA_927_EM_590.00,ELA_927_EM_592.00,ELA_927_EM_594.00,ELA_927_EM_596.00,ELA_927_EM_598.00,ELA_927_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,1.194673896,1.397076607,1.8372159,2.465737581,2.590852737,3.055541277,4.102253437,5.186999321,6.784775257,9.000073433,11.35799313,13.35119915,15.69803238,18.32487869,20.26652336,22.32696533,22.92627335,25.51003838,26.18271828,26.7347641,27.78917313,29.98086166,29.8417778,29.69211769,32.31336975,32.53327942,33.76063919,36.96671677,39.23048401,37.95738983,38.85945129,38.67713928,40.92700958,39.3035202,41.95599747,44.43268967,42.2619133,43.5969162,42.35622406,42.39772034,42.0360527,42.98891068,44.19226837,44.47616577,42.997509,42.29743195,43.02082825,44.12698746,42.69778061,44.406353,46.27495193,47.33277512,49.76620865,52.16358185,54.19604874,56.13145828,59.0125351,63.5565033,67.91383362,71.13812256,66.20970917,70.83811188,76.2868576,77.64977264,84.08265686,86.61389923,90.96366882,93.56459045,95.25157166,98.00269318,97.66384888,100.8979263,102.4316254,101.4301605,104.0007553,102.9552078,103.1179199,100.8259277,102.6150284,98.32504272,97.49353027,95.6668396,95.60873413,93.01159668,89.97426605,88.43655396,86.90227509,82.40969086,80.71153259,79.58408356,78.44602203,77.30896759,73.51150513,72.47917938,70.11640167,64.86223602,62.34217834,62.79978561,60.94527054,60.28242874,57.65391159,56.48708344,53.40481567,52.73755264,52.0915947,49.37418365,48.62530518,45.77149963,44.61660004,44.56542587,42.2678833,39.65522385,39.3850975,38.86904907,37.10477066,35.36987686,34.35393906,33.65118027,31.76386452,30.65004349,28.64888191,29.17202377,27.73152351,26.30628014,24.47031975,24.50734711,24.2026062,22.05523491,22.22960091,20.88726234,21.00721169,18.29668427,18.21893883,17.88088989,17.18482208,16.05386925,15.28322983,14.61000729,14.17482185,14.19425678,12.96638489,12.71974277,11.21894264,11.519063,11.44735336,10.14875031,9.198475838,9.826211929,8.93116951,9.249015808,8.165945053,7.400829315,6.783756256,6.924407482,5.887333393,6.249997616,5.78367424,5.871043682,5.69489336,5.042344093,5.153077602,4.958006382,4.639592171,4.28792572,3.750333786,4.018439293
235,0.893937469,0.969566703,1.329873681,1.6410532,1.432088614,1.910318732,2.573306322,2.853665352,3.94315815,4.394677162,5.559919834,7.459593773,9.148878098,10.64738941,12.91891861,13.90701008,14.48730469,16.53899193,16.85672188,16.97583961,18.10869598,19.33188248,19.36944008,19.82712555,22.40650558,19.9254055,20.33299255,22.44915009,23.28452301,24.45176315,23.24639893,24.70234108,25.52093887,25.41327286,25.9865818,27.10296249,27.22118378,27.6417923,28.82613945,28.91551781,29.15433311,29.29872131,29.1067009,29.9539299,29.82710075,31.77667999,30.68120575,31.517313,33.76602554,34.14995193,36.60039902,37.34888077,39.42089462,42.69226456,44.77977371,47.92146683,51.75442505,54.38891983,55.7277298,60.82880783,56.63763809,61.35845566,62.81368637,67.62041473,72.38658142,74.33188629,77.83538818,80.11995697,81.4029541,85.2545166,85.24472046,85.53346252,87.20001984,88.33599854,89.56373596,91.86527252,89.06541443,91.13957214,88.95658112,88.38838196,85.23651886,84.61023712,81.89596558,82.14599609,78.85998535,77.864151,76.78916931,76.04466248,72.61985016,68.86446381,70.05711365,68.36103058,68.1548996,65.11896515,63.05614471,57.02620697,57.94734192,55.25883102,56.37582779,52.83678055,52.9455986,50.49454498,49.32204056,48.2187767,46.89112091,45.40961075,43.96951675,42.98942566,41.29777908,40.3793869,39.69061279,37.54722595,35.05399704,34.87306595,33.94764328,32.40644836,32.16082382,31.13557053,29.78650665,30.20107841,26.80262566,27.60338783,25.698452,25.01546097,24.24782562,22.81227112,23.31087494,20.870327,20.4196949,19.23420715,18.37486267,18.24493408,17.65544128,16.79509354,16.33675194,16.07698441,14.22801018,13.65026855,13.64692307,12.14998817,12.79588795,12.35526752,11.15978718,10.99376583,9.767318726,9.601355553,9.465496063,9.238276482,7.945659637,7.712515831,6.758755684,7.148332596,6.327305317,6.29431057,6.537321091,5.628339291,5.659572124,5.550433636,4.969060898,5.108643532,5.059175491,4.73386097,4.31828928,4.553562164,4.520698071,3.819679499
240,1.915681481,1.346521258,1.065260887,1.072575927,0.785139084,0.626466513,1.061730862,1.340890765,1.613919735,2.276324034,2.564290285,3.232909918,4.06475687,4.980494022,6.169611931,7.15139389,7.68020153,8.516413689,9.336279869,9.598290443,10.16524601,10.9635067,10.65536594,11.73165226,12.65933323,11.39510632,12.03052044,12.90585613,13.28864384,13.91784668,13.84880447,13.70929527,14.13399696,15.2321806,14.80546379,15.53380871,16.35712242,16.94042015,16.76520729,18.82668304,18.89867401,18.93353653,20.45862389,20.13392448,21.33504486,22.4137249,23.7810173,23.72667885,25.36950874,26.8884964,29.54900932,30.8256588,32.00299835,35.37150574,36.87798691,40.03397369,41.04362488,44.73153687,46.08362579,50.81940079,48.12295914,49.88694382,54.57962036,56.68677902,58.91815186,63.36375809,65.55167389,67.42559814,70.07865143,69.57865143,72.90059662,74.85427856,75.68203735,74.04504395,77.09061432,77.65962982,77.01661682,78.49166107,75.05717468,75.80172729,75.04569244,74.01566315,72.16127777,72.38030243,68.63765717,68.72711945,67.1411438,68.20000458,63.59992599,63.03773499,62.63245392,61.90235901,59.03782654,60.40914536,56.92092133,54.46492386,52.13386536,51.49891663,49.74100494,50.65927505,48.33438492,47.15792084,46.60139465,43.74324417,43.98925781,42.49171829,42.69213867,39.18355179,38.30773163,37.66287231,37.18647385,35.44654465,35.79954147,33.18712997,32.40219879,31.40915298,29.98396492,29.09824371,27.61361885,27.12272644,26.78683662,25.21898651,23.89064598,23.34163666,23.82158852,22.80856705,22.13970757,20.1049614,19.19179726,18.977108,18.71987152,17.79852486,16.33658791,16.19812202,14.75475025,15.24855232,14.60480499,13.53624439,13.19715691,13.01460171,12.39854527,11.49930763,11.339818,10.85137939,10.67272091,9.696581841,9.052242279,9.071212769,8.917248726,7.997634888,7.460345745,7.396887779,6.356702328,6.648465157,6.192677021,5.861632824,5.741436005,4.800987244,4.84677887,4.731274605,5.123401165,4.366884708,3.6970613,4.137398243,3.967884064,3.424562693
245,14.95199871,9.993139267,4.735312462,1.875373125,1.045806885,0.874682784,0.99488163,1.163775921,1.167694926,1.536697984,1.849322319,2.452044249,3.171871901,4.251776218,4.634813309,5.285425663,5.179884911,6.157885551,7.447086334,7.300123215,7.665995121,8.085759163,8.545428276,9.094514847,9.194055557,9.349061012,9.39926815,9.920906067,10.40234947,9.636966705,10.36588669,10.63309765,11.19617176,11.31668186,12.21947002,12.80510616,13.0292778,12.93490124,13.40778351,14.06196594,14.63169193,15.11079979,16.9924221,17.05082512,17.55860519,18.52553368,18.6653614,21.13312721,21.87879944,23.64197159,24.87757874,26.5411396,28.65166664,31.05875969,32.29942322,34.96316528,36.94339752,39.37995148,41.93463898,44.73569489,41.00399017,44.4413414,47.33087921,49.97307205,52.43125153,54.75412369,57.72623825,58.98704529,61.93044281,62.65636063,64.73532867,66.0345993,66.16986847,66.86068726,67.79169464,69.44309998,69.35796356,68.1996994,67.76992035,67.09480286,66.29812622,65.79391479,64.51879883,63.05332947,63.58189392,61.85944366,61.72090912,58.73326874,57.89112473,57.45715332,56.45201111,56.23542404,56.04472351,54.14991379,52.57250595,49.06994247,49.40729141,47.3209343,47.06432724,45.08234024,45.84162521,43.74722672,43.92845154,42.97016907,41.37972641,39.97158051,39.05205536,38.46882629,36.4279213,35.84769821,34.90461731,34.61943436,32.98229599,32.21740341,30.00148392,31.11196136,29.60136795,28.16111374,27.30561066,27.65466881,25.13583183,25.12462997,23.64658356,23.21008682,21.63633156,22.15382576,20.38042259,20.23090553,19.49508667,18.30411339,17.4704895,17.30843735,16.41726303,14.92229939,15.12595749,14.33449268,14.61905575,13.42387676,13.32368755,12.36358929,11.9348135,10.91386509,10.84658146,10.56460571,9.85046196,9.384868622,9.287084579,8.282531738,8.249554634,7.957055092,7.204060555,6.687087536,6.124383926,6.529627323,6.078489304,5.911711693,5.311184406,5.378643036,4.969665051,5.133868694,4.587229252,4.475266933,4.405517101,4.059365749,3.824104786,3.514877081
250,10.88374901,16.38515282,17.45890236,13.64878464,7.401490688,2.986506462,1.587490916,1.438560247,1.300744772,1.651532054,1.825562358,2.588822842,3.423650265,4.012879848,4.681876183,4.955963612,5.424776554,5.929985046,6.835000515,7.105316162,8.017385483,7.479838371,8.594765663,8.518816948,8.459115028,8.673834801,9.095085144,9.411804199,9.776022911,10.12948227,10.5626297,10.49609566,10.45561314,10.75534058,10.9066515,11.54617977,11.93017578,11.7918787,12.54272747,12.48948193,12.87149525,13.30296707,14.78161335,15.16952991,15.94576454,16.13296318,17.1013279,18.20611382,19.39495087,20.97030449,22.22617722,23.03177261,25.6451664,26.9751606,27.92552185,31.17562294,32.66202545,35.30559158,36.44031525,39.8035965,36.32679367,39.3957634,42.37988281,43.28715134,46.22275543,47.78484726,50.24877167,51.43985748,54.41571808,55.34607315,56.21515656,56.77833939,58.76934052,59.64675903,59.96813202,60.56517029,61.74570847,60.87265778,60.99090958,59.44179916,58.85636902,58.94758987,58.01156235,57.15056992,56.59063339,55.01085663,55.30328369,54.32162857,52.27445221,52.3576622,51.94337463,50.65068436,51.35437775,50.40437317,48.59996414,45.47144318,44.39928818,44.04314804,43.17105103,42.68041611,42.34136581,41.73780441,41.06391907,39.68097305,38.57518387,38.28643036,38.09356308,36.32317734,34.38406754,34.74313736,34.0212326,32.50782394,30.97463036,30.58420944,29.91675186,29.0376339,27.28767776,26.73919296,25.76004982,25.35507584,23.59493828,24.08276176,23.11218834,23.01540756,20.97566795,20.88043213,19.76474762,19.13839149,18.59923172,17.71234131,16.68742561,16.41975212,15.65828514,15.19020367,15.18432236,14.2330513,13.6714077,12.64247322,12.67791748,11.78388596,11.34073639,10.61604691,10.5610323,10.13222408,9.841449738,8.977499962,9.018661499,8.031096458,8.186559677,7.074165344,6.698644161,6.520031929,6.338033199,5.927118301,5.880216122,5.87287426,5.621392727,5.012919903,4.995348454,4.595793724,4.553816795,4.431897163,4.195249081,3.823189497,3.920775414,3.34180665
255,1.72453773,1.926172137,4.357066154,9.035236359,14.44501591,13.360322,11.55877399,7.811159611,5.133258343,3.279532433,3.255954504,3.585709095,4.173820496,4.7914505,5.528018951,6.01351881,6.603547573,7.285491943,7.859302521,7.673241615,9.065088272,8.467449188,9.084588051,8.995515823,10.17372131,9.825405121,9.931688309,9.825926781,10.81782627,10.81171513,10.63017273,10.81126785,11.33412075,11.68438911,11.57553673,11.70094395,11.45168877,12.08672428,12.69435215,13.45111465,13.08751202,13.63296318,13.54095936,14.50048351,14.87812805,15.22743988,16.22776413,17.14684677,17.92490959,18.92782211,19.1881485,21.268713,23.01340675,23.74924469,25.62060547,27.17342758,29.49729919,30.75260735,32.19095993,34.36046982,32.307724,34.3140564,36.65807343,38.62785721,41.1221199,43.29459,44.15884018,45.47160339,47.66483688,47.84260559,49.18484497,49.98088837,52.10793304,52.51093674,52.46632004,54.48397827,54.85696411,55.7530365,54.67394257,53.73871994,51.82621002,52.76192474,52.27423096,52.9524765,51.3888855,50.09463882,49.80908966,50.31975555,49.68938828,48.51292038,47.41925812,46.88181686,47.09917068,47.06911087,45.41753387,41.83631516,41.06406784,41.34344101,39.66555405,40.70390701,40.1473999,39.32426071,38.84635544,36.32236481,36.91362,35.38973999,34.42797089,35.1543808,33.34016418,33.36942291,32.34861755,30.4743557,30.32870483,28.91621971,28.34005165,27.51113892,27.56128693,25.27882576,25.38519859,23.79977036,23.21043968,22.61376572,22.27602768,21.43772316,20.43060875,20.12065697,19.91403961,18.90405083,17.8580761,18.33510399,16.76944351,15.38455868,15.11487198,14.68287945,14.02151871,14.10808659,12.81146049,12.73287678,12.37541485,12.07590008,11.85832024,11.19124031,10.38347721,9.886639595,9.341840744,9.273277283,9.177835464,8.214099884,8.359677315,7.903777599,6.606442928,6.453226566,6.115686417,5.998597145,5.573103905,5.488724709,5.064377785,5.233633995,4.790412426,4.861462593,4.378362656,4.559567451,3.991004944,3.979444504,3.98413372,3.57730031
260,2.124701738,1.810977578,1.815505028,1.894295692,2.224734783,3.302401304,6.462356091,13.38304424,18.71318626,16.8181591,11.05422497,7.562081814,6.651053905,6.839116096,7.230523109,7.945279121,8.310544968,9.171842575,9.414816856,9.903450966,10.43981647,11.04743767,11.32945442,11.51210403,12.02272987,11.50076294,11.63578224,12.06454372,12.15662861,12.43062019,12.31378937,12.44244862,11.9982605,12.41091251,12.3314209,13.11546803,13.15580368,12.92161465,13.73092175,12.98680878,13.61417007,13.83799553,14.29249001,15.07031727,15.32065296,15.48526955,16.30550194,17.25053787,17.45295334,18.47919464,19.21282959,20.2026329,21.60144043,22.81157112,24.75083923,25.21951675,26.97374725,27.269104,30.24300385,32.04834747,28.83180618,31.03183556,33.92909241,34.93003464,36.90257645,38.82475662,38.98303223,42.79825592,43.04216385,44.36912918,45.37054443,46.06295395,47.25875092,48.23335266,48.78376389,49.05722046,49.99016571,50.29465866,50.08772278,50.14104843,49.67441559,49.68953323,48.24430084,48.65369415,48.05764389,47.38988495,46.61828613,45.76339722,46.49945068,45.85065079,45.37623978,45.14334869,44.51714325,43.64284897,43.77271271,39.84636307,39.61930084,39.78991318,39.33830643,39.21205139,38.39160156,37.00995636,36.93141174,35.5283699,36.16368484,35.10005951,34.54423904,34.4834137,32.99092865,31.74264145,31.61925507,30.07149315,29.5023613,28.9762516,27.53568268,27.38254356,26.32960701,25.50327682,25.01150131,24.46572495,23.85921669,23.06927299,21.60949898,21.68093109,20.41842651,20.08936119,19.16513634,19.10210228,18.16130066,17.81300735,17.17215919,16.33986855,15.51795101,14.80085373,14.49835587,14.08581352,13.85191822,12.79991055,12.41873646,12.2613287,11.3605032,10.45512104,9.924948692,9.415876389,9.365009308,9.50432682,9.076238632,8.217637062,8.230449677,7.347575665,6.761458397,6.79880619,6.969571114,6.16353035,5.681717396,5.598526001,5.054399014,5.548280239,5.021231174,4.690588474,4.743733883,4.489307404,4.159259319,3.78268981,3.551497936,3.455063343
265,25.98539543,8.390012741,2.864664555,2.130823374,1.943123579,1.995994806,2.094672203,4.076281548,7.178316116,11.93257236,16.49793243,18.21465111,16.79137993,13.8614769,10.89185047,10.11684608,10.34467697,10.69874382,11.03479671,11.23117638,11.4381609,11.83750153,11.639575,12.01777649,12.41940117,11.71667194,11.87395477,12.42719936,13.29981136,12.7164669,13.03945446,12.81479454,12.84807491,13.20732117,12.93557358,13.27569389,13.0036087,13.20792198,13.2665596,13.59738445,13.17785263,13.59550381,14.40338516,14.09689808,14.64766026,15.14350986,15.38448048,16.09013939,16.80992699,17.00138474,17.65332985,17.76911926,19.87641907,20.41857338,21.50093842,22.57000542,23.82638931,25.20956993,26.5691433,28.38502312,25.56305885,28.02179527,29.81462479,31.66589355,33.09460068,34.437397,35.76736832,37.16719437,38.16523361,39.38760757,40.31779861,41.77241135,40.97702408,42.82975769,42.677948,43.90385437,44.8237648,44.23624802,44.83563232,44.52666473,44.32314301,43.52671051,43.75233841,42.15050888,41.90898132,42.15166855,42.26830673,41.40893555,40.358181,41.35832596,40.33829117,39.57393265,38.85409546,39.52054596,38.68275452,35.67061234,35.39003754,35.62166595,35.35644531,34.21203613,34.11831665,33.42871857,33.82901382,32.3644371,31.99595833,31.44314957,30.22478104,29.90405655,29.19108391,29.43921089,27.79945755,27.33600235,26.03255463,25.00415993,25.50270462,24.45586586,24.09088516,22.64665413,22.20669937,21.71696472,20.68185806,21.03854179,20.27528572,20.52507401,20.0024147,18.384161,17.3177948,16.89660454,16.53835297,15.87640667,15.84544754,14.46155643,14.16330528,13.82457352,13.07858562,12.85741901,12.6176033,11.52688026,11.66343117,10.65735722,10.10274029,10.27475739,9.208127022,9.115646362,8.778006554,8.879932404,8.013528824,7.922338963,6.902081966,7.044931412,6.414377689,6.2390728,5.819907188,5.787017822,4.95098114,5.100347519,5.158195496,4.701287746,4.879594803,4.184972286,4.05821228,4.110042095,3.763256788,3.588592291,3.44347167,3.525860548
270,114.056839,97.37880707,55.70209503,19.22313118,5.702655792,2.318757296,2.594896317,3.091753006,4.034328461,5.229219913,6.610055923,10.10787773,14.75251102,20.46095085,24.62665367,23.87597847,19.89152718,16.04440308,14.72949028,14.0378418,14.94673061,14.16547394,14.3500309,14.53637505,14.50324631,14.30481243,14.24498844,14.87975121,14.63558006,14.70573997,14.44481564,14.86373138,14.54829693,15.04213333,14.91093922,15.27305508,14.6561842,14.40507889,14.88243198,14.78672123,14.62417889,15.10604954,14.84322548,15.67937183,15.4073143,15.65694618,15.84863472,16.13135147,16.69056892,17.6003685,17.21415901,18.55329514,18.76115799,19.81262779,20.66693306,22.1921196,23.96265411,24.60324287,26.06286812,27.56207275,25.87362099,27.95421028,29.17697334,30.76745796,32.93810272,34.12535858,35.56811905,36.6754303,37.89375687,39.33794785,40.65205383,41.23568344,41.84244156,42.15786362,42.93785095,44.13979721,44.75801468,44.05469131,42.92891312,44.09062958,43.40800858,42.47745514,41.39381409,41.30245209,40.40636444,40.11765289,39.88493729,39.51452255,38.73915863,38.04689789,38.16723251,37.84646606,37.25478745,36.56343079,36.19184113,33.179245,32.79106522,33.56338882,33.25174713,32.90897751,31.83406448,32.21976089,30.73379517,30.0711441,30.14004898,29.01493835,28.81465149,27.80542946,27.51931572,27.32285118,26.4545002,26.05433655,24.36952972,24.4296608,23.78937721,23.03907967,22.72670174,22.25135422,21.92113495,20.88942528,20.36723518,20.06268501,18.48397064,18.42369461,17.51513481,17.36852646,16.93882942,16.22621346,15.0943594,15.14683723,14.26901913,14.19351578,13.35496521,13.59428883,12.7401104,11.79535961,11.67164326,11.1082325,10.62628841,10.38376141,10.06376648,9.588635445,9.007656097,8.637363434,8.441964149,7.978159904,7.457249641,7.784854412,6.916059494,6.615578175,6.151206493,5.598596573,5.763401985,5.552418709,5.265161037,5.236825466,4.747542381,4.661026478,4.494137764,3.991003513,3.891867161,4.073753357,3.692344666,3.795057774,3.114055157,3.18103528
