Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0_EM_270.00,0_EM_272.00,0_EM_274.00,0_EM_276.00,0_EM_278.00,0_EM_280.00,0_EM_282.00,0_EM_284.00,0_EM_286.00,0_EM_288.00,0_EM_290.00,0_EM_292.00,0_EM_294.00,0_EM_296.00,0_EM_298.00,0_EM_300.00,0_EM_302.00,0_EM_304.00,0_EM_306.00,0_EM_308.00,0_EM_310.00,0_EM_312.00,0_EM_314.00,0_EM_316.00,0_EM_318.00,0_EM_320.00,0_EM_322.00,0_EM_324.00,0_EM_326.00,0_EM_328.00,0_EM_330.00,0_EM_332.00,0_EM_334.00,0_EM_336.00,0_EM_338.00,0_EM_340.00,0_EM_342.00,0_EM_344.00,0_EM_346.00,0_EM_348.00,0_EM_350.00,0_EM_352.00,0_EM_354.00,0_EM_356.00,0_EM_358.00,0_EM_360.00,0_EM_362.00,0_EM_364.00,0_EM_366.00,0_EM_368.00,0_EM_370.00,0_EM_372.00,0_EM_374.00,0_EM_376.00,0_EM_378.00,0_EM_380.00,0_EM_382.00,0_EM_384.00,0_EM_386.00,0_EM_388.00,0_EM_390.00,0_EM_392.00,0_EM_394.00,0_EM_396.00,0_EM_398.00,0_EM_400.00,0_EM_402.00,0_EM_404.00,0_EM_406.00,0_EM_408.00,0_EM_410.00,0_EM_412.00,0_EM_414.00,0_EM_416.00,0_EM_418.00,0_EM_420.00,0_EM_422.00,0_EM_424.00,0_EM_426.00,0_EM_428.00,0_EM_430.00,0_EM_432.00,0_EM_434.00,0_EM_436.00,0_EM_438.00,0_EM_440.00,0_EM_442.00,0_EM_444.00,0_EM_446.00,0_EM_448.00,0_EM_450.00,0_EM_452.00,0_EM_454.00,0_EM_456.00,0_EM_458.00,0_EM_460.00,0_EM_462.00,0_EM_464.00,0_EM_466.00,0_EM_468.00,0_EM_470.00,0_EM_472.00,0_EM_474.00,0_EM_476.00,0_EM_478.00,0_EM_480.00,0_EM_482.00,0_EM_484.00,0_EM_486.00,0_EM_488.00,0_EM_490.00,0_EM_492.00,0_EM_494.00,0_EM_496.00,0_EM_498.00,0_EM_500.00,0_EM_502.00,0_EM_504.00,0_EM_506.00,0_EM_508.00,0_EM_510.00,0_EM_512.00,0_EM_514.00,0_EM_516.00,0_EM_518.00,0_EM_520.00,0_EM_522.00,0_EM_524.00,0_EM_526.00,0_EM_528.00,0_EM_530.00,0_EM_532.00,0_EM_534.00,0_EM_536.00,0_EM_538.00,0_EM_540.00,0_EM_542.00,0_EM_544.00,0_EM_546.00,0_EM_548.00,0_EM_550.00,0_EM_552.00,0_EM_554.00,0_EM_556.00,0_EM_558.00,0_EM_560.00,0_EM_562.00,0_EM_564.00,0_EM_566.00,0_EM_568.00,0_EM_570.00,0_EM_572.00,0_EM_574.00,0_EM_576.00,0_EM_578.00,0_EM_580.00,0_EM_582.00,0_EM_584.00,0_EM_586.00,0_EM_588.00,0_EM_590.00,0_EM_592.00,0_EM_594.00,0_EM_596.00,0_EM_598.00,0_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.322879404,0.317001075,0.339081675,0.510379255,0.447667539,0.18205753,0.425065279,0.3507725,0.196404099,0.328561962,0.31656462,0.503256381,0.535122752,0.344894052,0.491713524,0.453971088,0.377622664,0.256258249,0.380604863,0.393791974,0.415466309,0.418976307,0.415616155,0.334243476,0.280181855,0.319314688,0.541522324,0.416045964,0.632114768,0.54151392,0.68385905,0.758850276,0.603750408,0.637311578,0.420977116,1.078175306,0.962316871,0.898698449,0.705520093,0.779046416,0.619979322,0.776857376,0.72000885,0.717210889,0.927766442,0.732833445,0.894021511,0.858206511,1.065244079,0.97917819,0.757587373,0.70383811,0.824572206,0.712060034,0.684653938,0.628543556,0.656558096,0.755963266,0.473232567,0.767655194,0.629236341,0.510853946,0.533074558,0.499965191,0.506485105,0.408626258,0.718507171,0.671876848,0.563338995,0.552220643,0.841637909,0.80649513,0.486183882,0.633400261,0.547248363,0.511397064,0.560773909,0.569989741,0.706725597,0.537120223,0.667319298,0.673211455,0.688352823,0.577752471,0.374836385,0.649656534,0.589299619,0.692356408,0.460723996,0.598014176,0.139735132,0.277487487,0.21646446,0.263481617,0.177828193,0.286293268,0.280778795,0.317845047,0.091922641,0.2269108,0.227661222,0.255366474,0.265334666,0.242628813,0.003958702,0.154392838,0.30591017,0.228832006,0.092928812,0.141735137,0.117398739,0.118473232,-0.044619255,0.24210301,0.078663662,0.142312795,-0.020494394,0.017093822,0.128509343,-0.057108283,0.09468706,0.213764369,0.092916965,0.055259526,0.066381127,0.043861762,0.042476356,0.041570932,0.005033195,0.00405775,0.06588079,-0.219330937,0.017818823,-0.144348741,-0.106774062,-0.006412521,-0.144348741,-0.231913328,-0.057063684,-0.056861863,-0.057617396,-0.194283828,0.016590148,-0.081829987,-0.068975642,-0.106823877,-0.031799495,-0.005830631,-0.156852648,-0.031720631,-0.131861851,-0.044071727,-0.056722775,-0.219441667,-0.119496614,-0.156822383,-0.081428744,-0.018719018,-0.069055095,-0.069013499,-0.0821357,-0.19449605,-0.156929731,0.069323778,-0.182013988,-0.068915948
235,0.184230149,0.541103303,0.313128054,0.305244386,0.277700305,0.158264339,0.144686162,0.169533819,0.269179553,0.32811141,0.337913066,0.080592766,0.32277903,0.40312618,0.580704868,0.143630415,0.095581681,0.283393413,0.186811984,0.250152528,0.080862954,0.225736529,0.164334059,0.15073663,0.315994859,0.004911676,0.307662696,0.305588275,0.19841814,0.260624945,0.352138221,0.321305513,0.362803578,0.659973323,0.443319321,0.637664974,0.702970266,0.656315506,0.712845683,0.51767379,0.631076276,0.638642251,0.518371701,0.666961491,0.707707405,0.588471115,0.718836427,0.648447275,0.51210314,0.590978444,0.692208827,0.561590135,0.625172198,0.71221447,0.546352327,0.663599074,0.667266369,0.576426089,0.616811216,0.776044786,0.644079566,0.551766634,0.292457461,0.744312584,0.636057079,0.790611207,0.758545041,0.465490997,0.656787992,0.62118715,0.585256517,0.591249645,0.750010729,0.490466356,0.481385708,0.826642871,0.708753109,0.667426586,0.568604231,0.55634737,0.476242781,0.67422998,0.727307439,0.586678803,0.459433973,0.477815509,0.366837204,0.361786246,0.263198435,0.558520794,0.312592208,0.250056773,0.26687929,0.422718465,0.287323654,0.24913159,0.632498145,0.22625038,0.190155357,0.2181288,0.204315722,0.426269054,0.346463859,0.160789788,0.316799521,0.100348204,0.299612612,0.42089057,0.055919319,0.162451506,0.224796861,-0.007821679,0.040420145,0.039497316,0.266929418,0.117463619,0.023669705,0.009327188,0.163163781,-0.052787624,0.162329167,0.254877388,0.192981452,-0.036775589,0.178628802,-0.020930044,-0.113553926,0.010553122,0.024697378,0.132514715,-0.037136413,0.223602682,0.087504864,-0.144348741,-0.190551639,-0.128961995,-0.066545896,-0.128882512,0.0556328,-0.036300704,0.115765095,-0.113670602,-0.067797817,-0.020834759,0.055472955,0.087147027,-0.237713605,-0.113047875,0.00937444,-0.113455459,-0.159829095,-0.034287579,-0.098175004,-0.190705851,-0.159975946,-0.082215711,-0.035680085,-0.050471127,-0.020569131,-0.05169037,-0.206012428,-0.113348678,-0.097866662,-0.004434243,-0.004466876,0.041689113
240,2.250743866,0.960203648,0.804019272,0.512937427,0.498332262,0.31631875,0.379013896,0.220215619,0.203573316,0.300245255,0.229943424,0.137553155,0.219005734,0.179349571,0.368165135,0.198615164,0.084511772,0.212585896,0.165832341,0.069908917,0.279419959,0.188568443,0.092438519,0.033439577,0.346786827,0.274511963,0.159835607,0.118909925,0.242498457,0.147533298,0.215454072,0.070730716,0.118589014,0.025001317,0.271520853,0.224290729,0.19201991,0.281329095,0.259648442,0.513577461,0.202089518,0.347222567,0.399566531,0.391480386,0.590309381,0.403276861,0.354422182,0.383735776,0.46548754,0.488064229,0.420840442,0.38656491,0.567480922,0.482935727,0.522115946,0.576209128,0.549572229,0.674511909,0.628001153,0.466956794,0.457227349,0.452629864,0.458358645,0.379619777,0.21467042,0.570412934,0.193831861,0.641881347,0.621091604,0.600467563,0.672183633,0.626865685,0.535386622,0.689165831,0.543541968,0.670062721,0.558281302,0.493531525,0.497701943,0.530797422,0.48727113,0.34151271,0.388074636,0.65105015,0.417023957,0.457705617,0.365811944,0.504127979,0.417113006,0.420477331,0.091585249,0.026410043,0.33067593,0.466442704,0.292057216,0.247122079,0.316922665,0.449029624,0.306562841,0.210378289,0.039252028,0.246538699,0.221956074,0.09967868,-0.034588628,0.196852505,0.160228431,0.197861701,0.059373394,0.075495899,0.173982233,0.332336456,0.099120215,0.124859929,0.260251433,0.024323925,0.150285214,0.133395493,0.04926914,-0.08275418,0.147771329,0.088648587,0.040841013,0.000480846,-0.021448791,-0.070794091,-0.008243814,0.013802111,-0.11995016,0.051910073,-0.033407465,-0.033836581,-0.010465264,-0.033642188,0.113484472,0.003850639,0.025911629,-0.060015462,0.055563793,-0.08266452,0.076939151,-0.144348741,-0.107752666,-0.095371753,-0.156497642,-0.071204767,-0.033670776,-0.095569447,-0.107634425,-0.181408197,-0.045902953,0.027751371,-0.03376054,-0.144348741,-0.033221163,-0.046854347,-0.156700522,0.076691866,-0.09533634,-0.010190949,-0.020704187,0.002611026,0.013780951,0.015366226,0.027472556,0.050602034
245,17.42294121,11.25183105,5.014445305,1.838052392,0.839234531,0.27942282,0.355727971,0.211113751,0.225622803,0.228177458,0.167989284,0.233417749,0.205911636,0.285807192,0.229557931,0.16384393,0.138406456,0.181095809,0.179068655,0.212336451,0.06793271,0.1022892,0.020000607,0.084351137,0.053140506,0.064269811,0.020636171,0.092460647,0.133920431,0.066357777,0.087411717,0.086400211,0.106406838,0.053680211,0.188603759,0.020671025,0.136504263,0.163329482,0.229250252,0.124429703,0.1111494,0.210165739,0.16025269,0.109018117,0.193478137,0.261498064,0.26493001,0.364974499,0.290640205,0.360947013,0.459279656,0.323298007,0.388228297,0.358559489,0.313191533,0.381417096,0.379232287,0.363068104,0.267797619,0.352247953,0.374872267,0.384405553,0.361046493,0.575843275,0.471520841,0.410373986,0.343768239,0.383533359,0.341320664,0.383433342,0.453733385,0.257230788,0.341673136,0.410337389,0.601570129,0.420968711,0.46971941,0.494446039,0.451172173,0.424156129,0.463517487,0.288966626,0.384881318,0.359630048,0.393567741,0.355908155,0.365811348,0.277833521,0.289618194,0.315772921,0.250263155,0.258975714,0.273445308,0.204270184,0.214219391,0.188889056,0.229602844,0.299509794,0.1887137,0.169950545,0.144145042,0.284482092,0.133456618,0.100707084,0.197339207,0.238543391,0.148789167,0.102176592,0.140952289,0.141623944,0.089620978,0.116379559,0.103673786,-0.012280628,0.123313636,0.097159877,0.09405081,0.152699679,-0.043382153,0.09535563,0.042672023,0.065328911,0.029161572,-0.023788542,-0.004406586,-0.003725305,0.014116257,-0.008627623,-0.071466789,-0.024703689,0.009695247,-0.049484938,0.01609087,-0.070911124,-0.117428303,-0.124289766,-0.036757506,0.022914499,-0.042666234,-0.083578579,-0.077201299,-0.111066662,-0.117410354,-0.057936706,-0.077638492,-0.070585117,-0.003685758,-0.029999986,-0.177858114,-0.110832632,-0.049970962,-0.090337388,-0.015223533,-0.084466115,-0.070860095,-0.117591634,-0.157729983,-0.117488138,-0.090476319,-0.157709956,-0.130946875,-0.110936776,-0.137590438,-0.205723956,-0.124151208,-0.043038458
250,13.57936287,21.03972054,22.36879158,15.9405241,8.795588493,3.053292751,1.165459394,0.604180515,0.482755184,0.28933093,0.305251658,0.315250188,0.30148536,0.107108861,0.261064708,0.244194478,0.219682604,0.161758691,0.151002437,0.097387999,0.168044448,0.132203132,0.10660693,0.045020536,0.094013646,0.095124647,-0.061165929,0.155974567,-0.002653003,0.096042916,0.018133059,-0.02842956,0.041498959,0.030320689,0.04136306,-0.014355049,0.093872383,0.118627667,0.042632669,0.095261797,0.169007182,0.111285359,0.158251286,0.159460545,0.160649121,0.187010229,0.171845704,0.167628825,0.175072044,0.211863309,0.147731215,0.216130853,0.315330803,0.150136143,0.127063304,0.030808166,0.195753425,0.25496304,0.173758626,0.370738029,0.277550161,0.243457675,0.243624091,0.2191917,0.230668128,0.231390268,0.4023242,0.181438178,0.280853987,0.266591668,0.371801436,0.26483354,0.39626801,0.366487443,0.412440836,0.365102768,0.228011489,0.308129191,0.394499183,0.333293498,0.313274205,0.2306602,0.199911922,0.308057517,0.314566582,0.193039149,0.313523978,0.36659193,0.377308846,0.312434793,0.320856303,0.218644947,0.104974523,0.406462073,0.143637538,0.120976776,0.246176869,0.252054036,0.096467927,0.109585762,0.157210499,0.156252474,0.140102446,-0.019110188,0.262971044,0.131334752,0.109617263,0.156722724,0.162912667,0.095665187,0.049306422,0.092274636,0.080049232,-0.026934437,0.134472162,0.036440581,0.027583614,0.064215511,0.137875915,0.004210532,-0.002120614,0.067414403,0.041175574,-0.01857689,0.139940709,-0.073619045,-0.03744895,-0.020618446,0.01055792,-0.144348741,-0.049975179,-0.036055923,0.010206178,-0.061264165,-0.042452879,-0.025408737,-0.114421166,-0.038094498,-0.04337284,-0.091197148,-0.04994344,-0.173922285,-0.013212919,-0.090763599,-0.066595219,-0.150273114,-0.126389727,-0.108979933,-0.048816651,-0.162451893,-0.024524398,-0.120661318,-0.096512154,-0.012526959,-0.097026587,-0.001850396,-0.048738442,-0.108468726,-0.067068063,-0.103006169,-0.084791608,-0.138406828,-0.1741447,-0.018963635,-0.090141341,-0.072472654
255,1.359879136,1.955209136,4.453070164,10.8070097,17.90277672,16.01198959,13.73305988,7.937723637,3.557323933,1.758600831,0.814609647,0.316391587,0.434318364,0.352321744,0.223237485,0.081535816,0.301288128,0.203171968,0.120117098,0.231061012,0.265790612,0.07782805,0.009959638,0.254613966,0.148460925,0.102285147,0.074443713,0.143511653,-0.000680894,0.126238436,0.052139491,0.106743068,0.097281456,-0.171220109,0.104591042,0.191194326,0.116386354,0.079806194,0.081154808,0.113991648,0.11506623,0.202069461,0.112277091,0.098986581,0.139893234,0.101707533,0.128170431,0.109663278,0.145924389,0.102433935,0.117933303,0.134398133,0.201259762,0.11126563,0.136631608,0.253441721,0.216776162,0.055633083,0.091453254,0.134787202,0.153689623,0.044838741,0.047159255,0.054325566,0.139456064,0.02858606,0.272968084,0.235666096,0.271692336,0.038561925,0.183361948,0.165240318,0.155744016,0.14318347,0.316502005,0.232898623,0.494180083,0.228897661,0.120199114,0.245822579,0.271751583,0.319296062,0.210074276,0.274674952,0.310842276,0.158770621,0.239216417,0.282597959,0.074338034,0.234316677,0.195612282,0.112987638,0.139365166,0.013061583,0.049106926,0.163893104,0.17863676,0.05658102,0.065817833,0.221830904,0.159258664,0.041109487,0.133331329,0.084256127,0.157710761,0.076668113,0.112202495,0.203378677,0.178756028,0.07611993,-0.03242828,0.029397309,0.020310014,0.011753485,-0.026048623,0.039235175,0.07295005,0.114354759,0.124281704,-0.061809465,0.076743454,0.099647537,0.04899472,-0.153495774,0.137754112,-0.034218602,-0.079836182,-0.089403689,0.029519737,-0.016121298,-0.079565719,0.085936546,-0.080482461,-0.089342237,-0.098400459,-0.181119189,-0.005601168,0.02188541,-0.080301307,-0.061926626,-0.089161105,-0.079890236,-0.125757575,-0.071193181,-0.080467887,-0.116708145,-0.05297447,-0.09819901,-0.080285482,-0.125926763,-0.051870033,-0.033857606,-0.116712213,-0.144348741,-0.135149106,-0.024059676,-0.061695002,-0.199831352,-0.089546219,-0.181576401,-0.089531191,-0.098320514,-0.089031868,-0.125902817,-0.16285938,-0.088492185
260,1.520503044,1.294100404,1.078145146,0.97031486,1.21286869,2.551242352,6.379301071,13.80192089,19.31888008,18.23962212,9.499820709,3.955626488,1.444603324,0.619738102,0.419609487,0.296011925,0.338514864,0.227128118,0.136550128,0.178549588,0.23415643,0.135371536,0.146128446,0.181331992,0.169103771,0.159558088,0.14303565,0.011333376,0.022326887,0.020849794,0.094036609,0.036991358,0.048550427,-0.001533911,0.046088159,0.069071099,0.048887968,0.031966284,0.047908634,0.094545335,0.081875369,0.02883485,0.108596474,0.041484401,0.094474077,0.055009007,0.074477807,0.073295698,0.038670316,0.057348713,0.085980847,0.130494982,0.094207346,0.112025917,0.060228392,0.001397893,0.032830566,0.124917239,0.110186875,0.097194552,0.10261257,0.061189994,0.00741525,0.078853399,0.013790235,0.109947234,0.09071514,0.098650187,0.105190143,0.040107056,0.139624953,0.128356725,0.055259585,0.184612811,0.128130823,0.132337958,0.119817883,0.206428081,0.121886134,0.184396505,0.257768363,0.160457939,0.142889202,0.18751207,0.128472775,0.191609025,0.181699276,0.164686471,0.184117824,0.096790761,0.176559806,0.063463911,0.047356442,0.083075359,0.165809751,0.130040348,0.107153445,0.167170912,0.150571674,0.091435656,0.160487801,0.068431154,0.124694288,0.106257349,0.081115514,0.035358503,0.034843266,0.126193553,0.118109822,0.053364381,-0.024902321,0.144876808,0.007337138,0.014517069,-0.003095835,0.019177318,0.067352369,0.040817276,0.036413759,-0.012514666,-0.046752326,0.021398023,-0.073136546,-0.106240019,-0.053001478,-0.004174933,0.051319376,-0.040075742,0.0027197,-0.003674373,-0.09528558,-0.051812597,-0.05780378,-0.06266363,-0.036050968,-0.057460219,-0.073713839,-0.07871902,-0.062343441,-0.095545769,-0.030645922,-0.083975196,-0.138826802,-0.062700532,-0.095253192,-0.035190351,-0.106059089,-0.084014595,-0.084879316,-0.106140383,-0.138863221,-0.106081069,-0.111705452,-0.06764818,-0.100208864,-0.128045097,-0.084459372,-0.09456034,-0.138891205,-0.089511856,-0.116795823,-0.127941936,-0.111102588,-0.078968249,-0.051044166,-0.144348741
265,15.61477852,5.129925728,1.451741457,1.287946105,1.070100188,0.8776052,1.04230535,1.878625751,5.313900471,10.05857277,15.35475445,16.0568924,12.17612839,7.410251141,3.685097218,1.223722816,0.682112157,0.473412812,0.391079783,0.265141815,0.193721533,0.308971107,0.220788866,0.108258545,0.104708195,0.03115356,0.131930858,0.134863049,0.179563165,0.178830862,0.122374833,0.040478721,0.016493842,0.083230346,0.110691279,0.027619287,0.049499795,0.145285308,0.152877539,-0.009688318,0.166994959,0.050988033,0.075745255,0.17742458,-0.012996823,0.052710891,0.075289264,0.039828643,0.065967575,0.046193242,0.126321465,0.123886794,-0.037457846,0.078813046,0.080580518,0.100607261,0.058568493,0.114534587,0.075677186,0.166607708,0.021622434,0.025628433,-0.001425236,0.12093845,0.041750267,0.107690096,0.0653539,0.096660122,0.085707501,0.141059756,0.070170641,0.037664697,0.08970134,0.169155449,0.067766041,0.094232187,0.08420068,-0.000471607,0.152935863,0.220455438,0.099909663,0.035412535,0.127700895,0.097367927,0.083455354,0.101700947,0.090887189,0.16956991,0.152096331,0.064490527,0.099105388,0.106225759,0.14669618,0.093707263,0.09153454,0.153077006,0.09453696,0.03188841,0.104626521,0.085157275,0.076523706,0.088560775,0.021170542,0.079946697,0.046496645,0.047733843,0.0308588,0.056084931,0.085112929,0.051287353,0.055462345,-0.107941635,-0.005814552,-0.011480048,-0.031051859,-0.102697447,-0.042893149,-0.041601151,0.04797399,0.024599731,0.002468094,0.050537914,-0.06643071,-0.084212109,-0.107823282,-0.102133274,-0.108020335,0.029750139,-0.053547509,-0.090448454,-0.162506014,-0.083816051,-0.083654031,-0.05912631,-0.035609096,-0.077701464,-0.095126152,-0.108015493,-0.059820443,-0.059143946,-0.120095588,-0.065599047,-0.120159827,0.001890182,-0.162602574,-0.15659292,-0.138313085,-0.114086427,-0.034545772,-0.150427505,-0.089856461,-0.047015667,-0.144348741,-0.058899522,-0.132229432,-0.101850837,-0.138251513,-0.102032468,-0.095541462,-0.119987465,-0.089661762,-0.126049578,-0.144348741,-0.113579318,-0.089836329,-0.119978264
270,63.44147873,58.62694931,33.34225845,12.09521961,3.433220863,1.141607642,0.943410873,0.814505875,0.817556739,0.829237044,1.571743011,3.447715282,8.787161827,14.06550694,17.21715164,14.08839321,9.206336975,4.292998791,1.498085976,0.719884813,0.369936645,0.350129575,0.265561968,0.206736803,0.225335091,0.07874164,0.126098037,0.104272187,0.126363277,0.155808836,0.133395374,0.033383906,0.109149516,0.129783809,0.075439349,0.051473722,0.150578022,0.091006652,0.155075252,0.136778414,0.074242726,0.108302832,0.11200738,0.081464827,0.129312664,0.046408311,0.12324971,0.098942637,-0.006377533,0.198507249,0.060675383,0.154181749,0.109589845,0.150708288,0.083142549,-0.031806409,0.015177011,0.036474675,0.107500285,0.117360175,0.044399798,0.040751711,0.018041641,0.050076365,0.083590373,0.053935587,0.060517862,0.150334567,0.02019006,0.041202962,0.008638337,-0.061481968,0.093936443,0.111832917,0.146742344,0.0633194,0.083739266,0.108729511,0.163873076,0.081608623,0.153799653,0.092569262,0.07350488,0.098447442,0.063575238,-0.009823292,0.090156943,0.071768463,0.095860139,0.248265982,0.189413965,0.043354616,0.143010587,0.100860551,0.059531093,0.053622574,0.067467511,0.093608558,0.14193365,0.069229633,0.06117186,0.042215526,0.054698974,0.060123056,-0.030654244,0.003643677,-0.009947777,0.001378328,-0.035534248,-0.0106754,0.005913436,0.010673985,-0.021637432,0.079555944,-0.004704878,0.010842398,-0.005401254,0.009543195,-0.005908504,0.005379677,-0.092287913,-0.072989345,-0.091894954,-0.006019846,0.000832796,-0.092572555,-0.113405272,-0.019749798,-0.030138373,-0.086920984,-0.009204477,-0.060441166,-0.071867719,-0.051336065,-0.076954916,-0.128820956,-0.113018453,-0.082091615,-0.081963435,-0.123309731,-0.097506188,-0.09790384,-0.123372175,-0.112759486,-0.096653983,-0.139108449,-0.092371255,-0.097372204,-0.165324539,-0.175334871,-0.097382247,-0.139148936,-0.076051697,-0.070714138,-0.044898331,-0.107440978,-0.102472477,-0.144348741,-0.113057837,-0.118223116,-0.071255431,-0.14960134,-0.071319103,-0.066000126,-0.091832697,-0.154869184
