Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_915_EM_270.00,ELA_915_EM_272.00,ELA_915_EM_274.00,ELA_915_EM_276.00,ELA_915_EM_278.00,ELA_915_EM_280.00,ELA_915_EM_282.00,ELA_915_EM_284.00,ELA_915_EM_286.00,ELA_915_EM_288.00,ELA_915_EM_290.00,ELA_915_EM_292.00,ELA_915_EM_294.00,ELA_915_EM_296.00,ELA_915_EM_298.00,ELA_915_EM_300.00,ELA_915_EM_302.00,ELA_915_EM_304.00,ELA_915_EM_306.00,ELA_915_EM_308.00,ELA_915_EM_310.00,ELA_915_EM_312.00,ELA_915_EM_314.00,ELA_915_EM_316.00,ELA_915_EM_318.00,ELA_915_EM_320.00,ELA_915_EM_322.00,ELA_915_EM_324.00,ELA_915_EM_326.00,ELA_915_EM_328.00,ELA_915_EM_330.00,ELA_915_EM_332.00,ELA_915_EM_334.00,ELA_915_EM_336.00,ELA_915_EM_338.00,ELA_915_EM_340.00,ELA_915_EM_342.00,ELA_915_EM_344.00,ELA_915_EM_346.00,ELA_915_EM_348.00,ELA_915_EM_350.00,ELA_915_EM_352.00,ELA_915_EM_354.00,ELA_915_EM_356.00,ELA_915_EM_358.00,ELA_915_EM_360.00,ELA_915_EM_362.00,ELA_915_EM_364.00,ELA_915_EM_366.00,ELA_915_EM_368.00,ELA_915_EM_370.00,ELA_915_EM_372.00,ELA_915_EM_374.00,ELA_915_EM_376.00,ELA_915_EM_378.00,ELA_915_EM_380.00,ELA_915_EM_382.00,ELA_915_EM_384.00,ELA_915_EM_386.00,ELA_915_EM_388.00,ELA_915_EM_390.00,ELA_915_EM_392.00,ELA_915_EM_394.00,ELA_915_EM_396.00,ELA_915_EM_398.00,ELA_915_EM_400.00,ELA_915_EM_402.00,ELA_915_EM_404.00,ELA_915_EM_406.00,ELA_915_EM_408.00,ELA_915_EM_410.00,ELA_915_EM_412.00,ELA_915_EM_414.00,ELA_915_EM_416.00,ELA_915_EM_418.00,ELA_915_EM_420.00,ELA_915_EM_422.00,ELA_915_EM_424.00,ELA_915_EM_426.00,ELA_915_EM_428.00,ELA_915_EM_430.00,ELA_915_EM_432.00,ELA_915_EM_434.00,ELA_915_EM_436.00,ELA_915_EM_438.00,ELA_915_EM_440.00,ELA_915_EM_442.00,ELA_915_EM_444.00,ELA_915_EM_446.00,ELA_915_EM_448.00,ELA_915_EM_450.00,ELA_915_EM_452.00,ELA_915_EM_454.00,ELA_915_EM_456.00,ELA_915_EM_458.00,ELA_915_EM_460.00,ELA_915_EM_462.00,ELA_915_EM_464.00,ELA_915_EM_466.00,ELA_915_EM_468.00,ELA_915_EM_470.00,ELA_915_EM_472.00,ELA_915_EM_474.00,ELA_915_EM_476.00,ELA_915_EM_478.00,ELA_915_EM_480.00,ELA_915_EM_482.00,ELA_915_EM_484.00,ELA_915_EM_486.00,ELA_915_EM_488.00,ELA_915_EM_490.00,ELA_915_EM_492.00,ELA_915_EM_494.00,ELA_915_EM_496.00,ELA_915_EM_498.00,ELA_915_EM_500.00,ELA_915_EM_502.00,ELA_915_EM_504.00,ELA_915_EM_506.00,ELA_915_EM_508.00,ELA_915_EM_510.00,ELA_915_EM_512.00,ELA_915_EM_514.00,ELA_915_EM_516.00,ELA_915_EM_518.00,ELA_915_EM_520.00,ELA_915_EM_522.00,ELA_915_EM_524.00,ELA_915_EM_526.00,ELA_915_EM_528.00,ELA_915_EM_530.00,ELA_915_EM_532.00,ELA_915_EM_534.00,ELA_915_EM_536.00,ELA_915_EM_538.00,ELA_915_EM_540.00,ELA_915_EM_542.00,ELA_915_EM_544.00,ELA_915_EM_546.00,ELA_915_EM_548.00,ELA_915_EM_550.00,ELA_915_EM_552.00,ELA_915_EM_554.00,ELA_915_EM_556.00,ELA_915_EM_558.00,ELA_915_EM_560.00,ELA_915_EM_562.00,ELA_915_EM_564.00,ELA_915_EM_566.00,ELA_915_EM_568.00,ELA_915_EM_570.00,ELA_915_EM_572.00,ELA_915_EM_574.00,ELA_915_EM_576.00,ELA_915_EM_578.00,ELA_915_EM_580.00,ELA_915_EM_582.00,ELA_915_EM_584.00,ELA_915_EM_586.00,ELA_915_EM_588.00,ELA_915_EM_590.00,ELA_915_EM_592.00,ELA_915_EM_594.00,ELA_915_EM_596.00,ELA_915_EM_598.00,ELA_915_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.815454841,0.87863934,1.20776999,1.695617795,1.877006888,1.816947699,2.256265163,2.939553261,3.274690628,4.19657135,5.51527071,6.9830513,8.306285858,8.862650871,10.24589157,11.43185616,12.06585884,13.20251274,13.79373741,14.72173595,15.14834118,15.70547867,16.18459511,16.71814537,17.24420357,17.40519714,18.25617218,18.52549744,20.01065445,20.09514809,21.28754425,21.30050468,22.14325523,22.22710991,22.59218979,23.60052872,24.17520523,24.19807243,24.04023552,24.78217697,26.57253265,25.08232689,26.60848045,27.01192284,27.63680267,27.23540688,28.62300491,30.24601173,30.50652695,31.02740097,33.15325928,33.86895752,35.99449158,37.79193115,38.32346344,40.92632675,42.18626404,45.75219345,46.89030838,50.8489418,45.46990204,49.165905,52.26044083,55.04587555,55.83119583,60.17692566,58.99333191,62.00840759,64.67430115,65.13354492,66.61476135,68.74266052,69.36894989,69.88517761,70.89614868,75.11898041,73.3352356,71.28556061,70.87163544,71.94265747,69.84645081,69.29627991,67.66876984,69.19241333,66.44903564,65.1492691,66.2243042,63.19141769,62.27454758,59.99134445,60.70746613,60.51157761,60.19018555,56.50996399,56.56595612,52.68862152,52.89105225,51.6878891,51.90607071,48.64122772,48.43088913,48.44962692,47.44614029,44.92019272,44.77157211,43.17425919,42.26604462,41.20255661,39.99357224,39.1928215,39.18636322,36.91205215,35.65597534,33.92370605,33.29027939,31.92228127,31.16643715,30.27633667,29.27498436,27.59851074,27.35108948,25.41349983,25.18728447,25.77179337,23.93769073,23.37475777,21.7191143,20.60914803,21.02792931,19.46641731,18.70139694,18.43904686,16.9565506,17.78016663,16.08935165,15.35746193,15.29633904,13.30631924,13.63436985,12.67137814,12.24442387,11.28313065,11.42004108,11.1240921,10.3384943,10.0049181,9.53340435,8.889803886,8.626662254,7.951676846,7.653714657,7.305058956,7.328462601,7.257151127,6.340731621,6.631839275,5.869111538,5.659395695,5.819280624,4.97879982,4.849327087,4.931812763,4.241737366,4.179105282,3.665179729,3.486861229
235,0.810728908,0.45556584,0.949890018,0.846731424,0.993739605,1.037869096,1.29161191,1.261659741,1.885813713,2.29769659,3.028427601,4.00133419,4.450676918,5.536790848,5.905451298,6.681903839,7.62597084,8.470758438,9.461810112,9.572332382,10.22142315,11.09392452,10.86014843,11.27904701,11.52814579,11.70397758,11.15092182,13.0985899,13.22984695,13.06938171,14.19929504,14.64386368,14.42169857,15.09798813,15.55351067,14.94620323,15.88592434,17.11678123,16.96829796,16.60502243,18.41999626,18.11618042,18.59221649,19.96533203,20.42755318,22.24576759,21.93127632,22.8664341,24.87809372,25.62098122,27.59085655,28.65038872,30.57379532,31.22369194,33.72644424,35.78630829,38.57377625,38.28050995,41.00479507,43.02442932,40.24622726,41.24180603,44.11584091,46.79981232,49.34224701,50.77392578,52.80261993,54.31136322,57.60422516,59.58216095,59.14373779,61.30655289,59.93461609,64.09489441,63.00951385,64.41675568,64.55724335,64.92726135,63.43500137,64.17926025,62.39255524,63.04155731,61.68228912,61.01855469,58.5562439,57.8771286,56.51805115,56.12427902,56.28970718,55.85850525,55.2870369,55.42625427,53.13529587,52.86996078,50.78136826,47.85708237,47.37822342,47.73451233,47.68831635,46.00666428,45.37958145,43.25568008,43.7915535,42.77663803,40.94780731,39.91879654,39.60135269,38.08054733,36.34172821,35.54919434,33.92642212,32.88748932,32.026577,32.64178467,31.53349876,29.47126579,29.76555634,28.15743065,26.62241364,26.3984623,24.95801926,25.50165749,23.43244171,22.6086998,21.57612038,21.9897728,20.47828674,19.45215988,19.02206802,18.48888397,17.7531147,17.21836853,16.88612556,15.72990894,14.53972816,14.03492641,14.62792683,13.68579483,13.0144453,12.16818905,12.28631306,10.66024017,10.91400528,10.27414036,9.319834709,8.6930933,8.906126022,8.650725365,8.380661964,7.87011385,7.745882988,6.639760017,6.325631618,6.40650177,5.93447876,5.354275703,5.934504986,5.091487885,5.108753681,4.413249016,4.978954792,4.291457176,4.19047451,3.708155155,3.931685209,3.288649321
240,1.85788393,1.057759166,0.902160168,0.83584547,0.603562713,0.296313524,0.694086671,0.927205086,1.062879324,1.23061049,1.614776254,2.114336252,2.64054513,2.510095835,3.265631437,4.044143677,3.881147861,4.605680943,5.416086674,5.563169956,6.556779385,6.532307625,6.820898056,7.155752182,6.92849493,7.776906967,7.772161961,8.120835304,8.043269157,8.329362869,8.720538139,8.886281013,9.263895035,10.46430874,10.00193691,10.42070007,11.41121483,11.49504757,11.42067909,12.94946384,13.08711243,13.61610985,14.52161598,14.84526348,15.52768898,16.51072311,17.64121628,18.89436722,19.51368904,21.14468384,23.59149361,23.10074234,25.80613708,26.43546486,29.15862465,30.82152176,32.26135254,35.25561142,35.40606689,37.39964294,35.37726212,36.4004097,40.2162323,41.23744965,43.36982346,46.18207169,45.9494133,48.85100174,49.89346695,50.9995079,52.36833572,55.53616714,53.62335205,57.46289444,56.90506363,56.30732727,57.83702087,56.91622925,58.05839539,56.2063942,56.25233078,55.80016708,56.35198212,54.36659622,55.21364212,54.75616455,52.97835541,52.27115631,50.81910324,50.73331833,50.66466522,50.43688202,49.15678024,49.08281326,47.19838333,46.05794907,44.6525383,44.85327148,43.61431885,43.91375732,41.39992905,42.64879227,39.83071136,40.64353561,38.54131317,38.89291763,37.29999542,36.87495041,35.04887009,33.60508728,33.06631088,31.70497322,32.16913986,30.29618073,29.88925171,28.52850151,28.38502312,26.50354385,25.36135101,25.80046844,24.07098198,24.03935051,21.89376831,22.1065197,20.20101166,20.53086853,19.09238815,18.950634,17.87629318,18.17744255,17.27591324,16.41361046,15.42661285,14.70174313,14.7730875,14.68897533,13.46050072,13.04399872,12.89239216,12.21350765,11.67668438,10.84972668,10.79395866,9.590884209,9.279222488,9.05121994,8.726593971,8.270195961,7.520740986,7.698524952,6.844549656,6.467308998,6.891645432,6.339622974,5.578841686,6.069487095,5.429738998,5.069089413,4.977136135,4.913798809,4.460422993,4.352226734,4.040980339,4.035732746,3.974162817,3.687565804
245,14.16140461,9.79034996,4.78720665,1.792052746,1.102684498,0.703334212,0.527687311,0.674879313,0.763753891,0.920060754,1.006345391,1.505995274,2.210202694,2.315605402,2.814661503,3.193508387,3.546945095,4.023066521,4.722250462,5.157011986,5.28026247,5.726824284,5.787354469,6.310734749,6.442352772,6.449930191,6.492136478,6.548752308,7.229021549,7.104877949,7.45773077,7.749069214,8.027420044,8.308226585,8.360286713,9.241888046,8.787176132,9.718868256,9.587409019,11.20737934,11.63044739,11.57725716,11.98558331,12.8074379,13.91634846,14.62559509,15.50936317,16.30177116,17.20059776,18.93258476,19.76091003,20.5526123,22.60551834,24.03254509,25.36694145,28.22593307,28.64710045,30.58778381,31.90347481,33.78721619,31.71066284,33.34029388,35.3006134,37.89570999,39.39536285,40.36494827,41.54281998,43.81700897,45.29458237,45.95698166,47.78352737,48.87610245,49.85710144,49.6554985,51.52866745,53.17219543,51.88454819,52.25169754,51.88741302,51.73120499,51.33609772,51.71844101,51.52247238,49.96549988,49.8996048,49.79620743,48.04851532,49.40503693,48.91259384,48.00975418,47.63143539,46.62841797,46.12009811,45.09592438,44.70277786,41.92509842,41.61003876,41.47906876,41.01875687,41.13539505,40.27284241,40.01456833,38.70140839,38.07901764,37.22102356,35.80290604,35.70085526,33.87342453,33.48353958,33.03544998,32.71677017,30.93297768,30.60525131,28.96290016,29.61483383,27.67071724,25.51174927,25.87146378,25.44444084,24.03996658,23.36372566,22.94377899,21.98363495,21.20738792,21.44471741,19.55988312,19.42598534,18.39725494,18.08540916,17.0288887,17.16831779,15.71676254,15.22709846,14.63583374,14.35965443,13.91611385,13.37435818,12.63506222,12.72663689,11.42085552,10.90908051,10.45526123,10.16036224,10.25101662,9.320409775,8.803045273,8.63672924,8.411869049,7.723358154,7.250992775,6.405280113,6.229469776,5.857210636,5.782710075,5.939962864,5.171347141,5.303184509,4.983164787,4.839727879,4.500684261,4.203532219,4.207774639,4.139474869,3.657362223,3.70148325,3.57124877
250,11.27217388,16.5051651,17.44622231,12.92966652,7.392351151,2.774977446,1.44628346,0.974688053,0.928079963,1.041006565,1.198989034,1.527253628,2.106966019,2.754657507,3.032297134,3.465190172,3.66413188,4.258211613,4.534046173,4.655573845,5.103075504,5.392450809,6.002153873,6.137034416,6.02219677,6.091921806,6.168745995,6.78375721,7.120383263,7.172482491,7.26255846,8.013735771,7.671171188,8.033750534,8.160367012,8.316941261,8.18040657,8.736809731,9.399514198,9.740122795,10.53164577,10.94826984,11.11552143,11.7023983,12.53027725,13.28191566,13.77757168,14.83795547,15.60863018,16.85224342,18.06164551,19.62986755,19.99070358,21.55601883,22.25632095,23.7368679,25.07909966,27.27433777,28.43650055,29.68283653,27.7472744,28.92093658,31.06898308,33.58352661,34.26486206,36.37268066,37.34302902,38.61294937,40.27827072,41.34871292,43.12638092,43.34764481,44.06069946,44.99053955,45.38473511,46.87223434,46.85119247,48.56669617,47.25428009,47.13699722,46.94288254,46.65821075,47.57763672,47.01636124,45.14532089,45.67803574,45.34705353,45.76550293,44.5474472,45.67192459,44.17791748,43.59713364,44.43451309,42.91143799,43.46429062,40.53868484,39.39379883,39.59778595,37.98901749,38.19046783,37.37455368,37.25723267,37.1789093,35.68981552,34.36685181,34.51596832,34.52590942,32.95608902,32.1721611,31.35251617,30.59208679,29.60910988,28.86707306,27.96133995,27.50345993,27.10990524,26.50600433,25.41313934,24.3896122,23.62260628,22.79868126,22.31791306,21.85098648,20.78646088,19.87259102,19.62219238,18.20344925,18.23663139,17.8742466,16.58415222,15.7646122,15.26134396,14.83056068,13.97312927,13.67480087,13.82999516,12.96873569,12.08802891,11.81360245,11.11606407,11.02043247,10.20383358,10.03427505,9.499853134,9.411133766,8.562868118,8.363728523,8.295651436,7.577059746,7.420031548,6.546803474,6.396412849,5.757898808,6.138123512,6.074472904,5.419969559,5.178020954,4.874372005,4.844336987,4.441248894,4.497981071,4.108682156,3.985111475,3.821557522,3.807372808,3.417368889
255,1.57963419,2.039058208,4.599199295,9.219314575,14.13214493,13.44012165,11.19143295,7.422227859,3.99268508,2.644203424,2.096205711,2.587423563,2.763414383,3.441717625,3.35255909,3.873665571,3.923135042,4.84698391,4.676106453,5.352945805,5.482122421,5.787296772,5.937983513,6.368564606,6.504023552,6.781958103,6.850431919,6.924346447,6.721507549,7.10329628,7.424300194,7.777612209,8.248332024,8.331931114,9.126415253,8.354989052,8.819361687,8.95821476,9.0117836,9.233418465,9.891494751,10.46760559,10.70169067,11.41659927,11.17771053,12.56575394,12.90341663,12.959095,13.58444309,14.8002615,16.42134476,16.87090302,18.08219719,18.91556168,20.04897118,20.72889519,22.08777046,23.60733223,24.64634132,27.09323692,24.95088577,25.8339653,27.30357933,29.35691833,30.22723961,30.37882614,32.31528854,33.89025497,35.09474564,35.83195877,37.068367,37.50138092,39.64868546,39.89073944,41.3845787,41.94465256,41.95277786,42.41456985,42.71509171,42.59637451,42.11634827,42.52777481,42.06666183,42.5690155,41.59945297,41.02674103,42.70140076,41.48957443,42.06295395,40.52826309,40.59947586,40.55504227,40.14034653,39.27344131,41.1851387,37.35721588,37.17194366,36.69474792,35.88914871,36.81501007,35.21848679,35.09189224,35.03637695,33.32798004,32.10736084,32.17919922,31.31988335,30.63261986,31.45419502,28.27509308,29.48103905,28.34837914,26.93847466,27.30549622,26.37008476,25.83854866,24.54382706,23.98109055,23.57492256,22.63247871,22.17725754,20.41125488,20.70589828,20.1703949,19.70211029,18.96026611,17.51047134,17.94730949,16.34734154,16.60655022,16.06512642,14.57063961,14.58547592,14.53880024,12.94884396,12.93913746,12.72503376,11.27914715,11.44264221,10.70009708,10.80673218,10.59012985,9.969059944,9.235269547,9.116481781,8.675077438,8.636351585,7.365160465,7.031400204,7.225581169,6.478348732,6.078449249,6.423054695,5.621293068,5.7488904,5.652780533,5.344072819,4.753011227,4.131968498,4.631150246,4.383315086,3.878058195,4.273824215,3.800598145,3.522350788,3.30278039
260,1.923561215,1.6795367,1.574594736,1.578401923,1.703549623,2.678786755,6.515226364,11.93272686,16.89903641,16.0037632,9.828048706,5.68806076,3.918328524,4.173861027,4.258111,4.172999859,4.515354633,5.091363907,5.562339783,5.832553387,6.451664448,6.432700634,7.030736923,6.935695171,7.073427677,7.017327309,7.288072586,7.608067036,8.071403503,7.8191185,8.145124435,8.505509377,8.182610512,8.886673927,8.573142052,9.133008003,9.293449402,9.244692802,9.350873947,9.910199165,10.18585014,10.10252857,10.45974159,11.21443844,11.92070484,12.11373615,12.24942017,13.649333,14.04758739,14.93728256,15.47739887,15.79135609,16.53961754,18.23643494,18.42497253,20.07421112,20.68863487,22.24696159,23.31163025,24.24213409,22.46866989,23.53627968,24.32823753,25.89901924,27.95664978,28.62102318,29.16021156,30.72046471,31.53125954,32.84376526,34.21602631,35.04028702,35.49094391,35.70198441,37.23396683,37.677845,38.41016769,38.72310257,38.22280502,39.05921555,39.01016617,38.27659607,38.52078247,38.52035522,39.11901093,39.33132172,39.16389465,38.34207153,38.86549377,38.31468964,38.16207123,38.93203735,37.64959717,37.91448593,37.78614044,35.70074081,35.79701996,34.59583664,35.76573181,35.77993393,33.84085464,34.47919083,33.18664551,32.70291138,32.05916214,31.67869186,30.8814888,30.85029984,30.16668892,29.56458664,28.70967102,28.23193932,27.2123394,26.91237068,26.14212036,24.98413277,25.13954735,23.54092407,23.8139019,22.53234482,22.08846855,21.15975189,20.82853889,20.35766029,18.79320717,18.47098732,18.36718559,16.65594673,17.05345917,16.51860809,15.97297955,15.08379936,13.88819981,14.30928898,13.91200256,13.42674732,12.51809978,12.07361984,11.00040245,10.78727818,10.78972149,10.52039528,9.696432114,9.362995148,8.624053955,8.374875069,8.193637848,7.94327879,8.171401978,7.167592525,6.324145794,6.458482265,6.406890392,5.812509537,5.532735348,5.413355827,5.515576363,4.429598331,4.890319347,4.572721004,4.386826515,4.22337532,3.724635839,3.85198164,3.524255037,3.341516256
265,21.85982132,6.755450249,2.675006151,2.177484512,1.814577103,1.394940615,1.72241962,2.929638147,5.910261154,10.17403698,14.55947971,15.73840237,13.83177471,9.999286652,7.573263645,5.556816101,5.219548225,5.774563313,6.017179012,6.103822708,6.374972343,6.684786797,6.912360191,7.028162956,6.88937521,6.938837051,7.171065331,7.758631706,7.341936588,7.732686043,7.653429031,8.129146576,8.183785439,8.540769577,8.71840477,8.330446243,8.872740746,9.136388779,8.724835396,9.443997383,9.672940254,9.854826927,9.705681801,10.45766163,10.57318783,11.14225101,11.91060734,12.41582584,12.50493336,12.93024254,13.33189297,14.68155479,15.22276211,15.71100998,17.61685753,17.80757141,18.34225845,19.43020058,19.93054581,20.41731644,19.8661747,20.25613785,21.4867897,22.32759857,23.92173576,24.01668167,26.32908821,26.95467758,27.5889492,28.85521507,29.63352394,28.52618027,31.32002068,31.1316433,32.10523605,32.61660004,33.53373337,33.36587143,33.26403427,34.60219955,33.99185562,34.81538773,34.10602951,34.16367722,34.01310349,33.89875412,33.8621788,33.68984222,33.10869598,33.49386978,33.7526207,33.21590805,34.04318237,34.00931168,33.78983307,30.75883484,30.99703407,30.37492371,30.91545868,30.44345093,30.19834518,30.25146484,29.82005119,28.75969887,28.60679626,28.43868637,26.85849953,27.50734711,26.3513298,25.44159889,24.85551071,24.52574539,24.59344101,23.48187256,23.37934875,22.35884285,22.47629166,21.13195992,20.99950409,20.08452225,19.39388084,18.73749542,18.91386795,17.66510773,18.00588608,16.87467766,16.53908539,15.26064014,15.20436764,14.52991676,14.45215034,13.73393631,13.56469154,12.87256336,12.29662991,11.77709389,11.27767372,10.97043514,10.34332371,10.24678421,9.435289383,9.306591988,8.951063156,8.638874054,8.191175461,7.72273016,7.639426231,7.245702267,6.882183552,6.346473217,6.15645647,5.915980339,5.500148773,5.076552391,5.270907402,4.662827492,4.867955208,4.518386841,4.249330521,4.070529938,3.650223494,3.540102959,3.436444521,3.540419102,3.290110111,3.019621372
270,92.97072601,86.94752502,51.37782288,17.78576279,4.65662241,2.045257092,1.874046922,2.250016451,2.620378971,2.949269772,3.997554064,6.345880508,10.58032799,16.08269691,19.56257057,17.37047958,13.91761875,9.49030304,7.864821434,7.390498161,7.256893635,7.69427824,7.730298042,8.029150009,8.02124691,7.617704868,7.774725914,8.176036835,8.548299789,8.374407768,8.74116993,8.847548485,8.76803112,8.730219841,9.024846077,9.049700737,9.268191338,9.451196671,9.389756203,9.703382492,10.01778316,10.05515289,10.50629139,10.38775349,10.89432716,11.38028622,11.39792538,12.22587681,12.49372482,13.06934452,13.50418854,13.95101452,14.9992609,15.21204281,15.9190731,16.87489128,17.57199097,18.49849892,18.96705627,20.10159111,18.19542122,19.17891312,19.99965096,20.79170036,21.96986008,22.85280991,23.53609276,24.71768951,25.41129494,26.30529404,26.11078262,27.72783089,28.16831207,28.38744545,29.25996399,30.13553619,29.44703865,30.72085571,30.06229401,30.92407799,30.01944351,30.49097824,31.02920341,30.02359772,30.69993019,30.36322784,30.2402935,30.7637043,30.00970078,30.25485229,29.77422523,30.27796745,30.18852997,30.43425179,30.46011353,28.00278854,27.8683548,28.69223213,28.03072548,27.85465813,27.3590126,27.35871124,26.84102058,26.48283577,26.21440506,25.7526207,25.03597641,24.73130226,24.41896439,23.86260986,23.47702789,22.90549278,22.42969322,22.33320618,21.65210724,20.74284172,20.6989994,19.54182434,19.1324482,19.16415405,17.91849899,17.9048748,17.35443878,16.65898132,16.51639748,15.2861805,15.47681522,14.5010128,14.60631084,13.55788612,12.5852623,13.27085972,12.32239056,12.25782681,11.62633514,11.20783901,11.01187801,10.42840099,9.827914238,9.318218231,9.030138016,9.241636276,8.636195183,8.465955734,7.967024326,7.264057159,7.181614876,6.631950378,6.513772488,6.127693176,5.923974991,5.311468124,5.221256733,5.210992336,4.663545609,4.69797945,4.419273853,4.117378712,4.059716702,3.852821589,3.500139236,3.616447926,3.538065672,3.140292645,3.191606522,2.755656958
