Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_943_EM_270.00,ELA_943_EM_272.00,ELA_943_EM_274.00,ELA_943_EM_276.00,ELA_943_EM_278.00,ELA_943_EM_280.00,ELA_943_EM_282.00,ELA_943_EM_284.00,ELA_943_EM_286.00,ELA_943_EM_288.00,ELA_943_EM_290.00,ELA_943_EM_292.00,ELA_943_EM_294.00,ELA_943_EM_296.00,ELA_943_EM_298.00,ELA_943_EM_300.00,ELA_943_EM_302.00,ELA_943_EM_304.00,ELA_943_EM_306.00,ELA_943_EM_308.00,ELA_943_EM_310.00,ELA_943_EM_312.00,ELA_943_EM_314.00,ELA_943_EM_316.00,ELA_943_EM_318.00,ELA_943_EM_320.00,ELA_943_EM_322.00,ELA_943_EM_324.00,ELA_943_EM_326.00,ELA_943_EM_328.00,ELA_943_EM_330.00,ELA_943_EM_332.00,ELA_943_EM_334.00,ELA_943_EM_336.00,ELA_943_EM_338.00,ELA_943_EM_340.00,ELA_943_EM_342.00,ELA_943_EM_344.00,ELA_943_EM_346.00,ELA_943_EM_348.00,ELA_943_EM_350.00,ELA_943_EM_352.00,ELA_943_EM_354.00,ELA_943_EM_356.00,ELA_943_EM_358.00,ELA_943_EM_360.00,ELA_943_EM_362.00,ELA_943_EM_364.00,ELA_943_EM_366.00,ELA_943_EM_368.00,ELA_943_EM_370.00,ELA_943_EM_372.00,ELA_943_EM_374.00,ELA_943_EM_376.00,ELA_943_EM_378.00,ELA_943_EM_380.00,ELA_943_EM_382.00,ELA_943_EM_384.00,ELA_943_EM_386.00,ELA_943_EM_388.00,ELA_943_EM_390.00,ELA_943_EM_392.00,ELA_943_EM_394.00,ELA_943_EM_396.00,ELA_943_EM_398.00,ELA_943_EM_400.00,ELA_943_EM_402.00,ELA_943_EM_404.00,ELA_943_EM_406.00,ELA_943_EM_408.00,ELA_943_EM_410.00,ELA_943_EM_412.00,ELA_943_EM_414.00,ELA_943_EM_416.00,ELA_943_EM_418.00,ELA_943_EM_420.00,ELA_943_EM_422.00,ELA_943_EM_424.00,ELA_943_EM_426.00,ELA_943_EM_428.00,ELA_943_EM_430.00,ELA_943_EM_432.00,ELA_943_EM_434.00,ELA_943_EM_436.00,ELA_943_EM_438.00,ELA_943_EM_440.00,ELA_943_EM_442.00,ELA_943_EM_444.00,ELA_943_EM_446.00,ELA_943_EM_448.00,ELA_943_EM_450.00,ELA_943_EM_452.00,ELA_943_EM_454.00,ELA_943_EM_456.00,ELA_943_EM_458.00,ELA_943_EM_460.00,ELA_943_EM_462.00,ELA_943_EM_464.00,ELA_943_EM_466.00,ELA_943_EM_468.00,ELA_943_EM_470.00,ELA_943_EM_472.00,ELA_943_EM_474.00,ELA_943_EM_476.00,ELA_943_EM_478.00,ELA_943_EM_480.00,ELA_943_EM_482.00,ELA_943_EM_484.00,ELA_943_EM_486.00,ELA_943_EM_488.00,ELA_943_EM_490.00,ELA_943_EM_492.00,ELA_943_EM_494.00,ELA_943_EM_496.00,ELA_943_EM_498.00,ELA_943_EM_500.00,ELA_943_EM_502.00,ELA_943_EM_504.00,ELA_943_EM_506.00,ELA_943_EM_508.00,ELA_943_EM_510.00,ELA_943_EM_512.00,ELA_943_EM_514.00,ELA_943_EM_516.00,ELA_943_EM_518.00,ELA_943_EM_520.00,ELA_943_EM_522.00,ELA_943_EM_524.00,ELA_943_EM_526.00,ELA_943_EM_528.00,ELA_943_EM_530.00,ELA_943_EM_532.00,ELA_943_EM_534.00,ELA_943_EM_536.00,ELA_943_EM_538.00,ELA_943_EM_540.00,ELA_943_EM_542.00,ELA_943_EM_544.00,ELA_943_EM_546.00,ELA_943_EM_548.00,ELA_943_EM_550.00,ELA_943_EM_552.00,ELA_943_EM_554.00,ELA_943_EM_556.00,ELA_943_EM_558.00,ELA_943_EM_560.00,ELA_943_EM_562.00,ELA_943_EM_564.00,ELA_943_EM_566.00,ELA_943_EM_568.00,ELA_943_EM_570.00,ELA_943_EM_572.00,ELA_943_EM_574.00,ELA_943_EM_576.00,ELA_943_EM_578.00,ELA_943_EM_580.00,ELA_943_EM_582.00,ELA_943_EM_584.00,ELA_943_EM_586.00,ELA_943_EM_588.00,ELA_943_EM_590.00,ELA_943_EM_592.00,ELA_943_EM_594.00,ELA_943_EM_596.00,ELA_943_EM_598.00,ELA_943_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.960836947,1.166987062,1.91101563,1.776970148,1.853883147,1.848934412,2.198035955,2.815346241,3.579722643,4.845043659,6.101656437,7.90792942,9.997766495,11.08459759,13.73530674,14.21018791,17.147089,19.56235886,22.13520241,22.92336845,26.4303627,28.64463615,29.84455681,31.30456352,32.94177246,34.1709404,35.51026535,37.57774734,41.51848602,41.55235291,42.66261673,43.90881729,44.73284912,46.01401901,46.4238472,45.47813034,45.24798965,45.378685,44.97748184,44.45162582,44.57136917,44.80550766,44.95773697,43.94138336,46.27392578,46.12415695,45.51719666,48.51695251,48.17647552,48.49422073,50.35795593,52.11733627,53.22810745,58.03888321,60.90372849,63.79368973,65.28069305,73.5515213,75.77070618,82.18506622,77.66680908,83.74278259,87.24025726,94.3687973,99.4908371,101.9037933,106.9867325,111.2157822,118.3344955,119.7887039,119.4561691,122.5036163,122.1985397,125.480751,125.3418121,123.197525,125.8241272,124.2658005,121.9888077,119.0652237,117.3987122,114.5810776,111.4790878,106.4987488,104.2871094,103.0119705,99.16088104,94.76041412,90.91585541,91.18636322,90.09033966,87.77602386,84.27331543,80.97162628,80.24891663,73.60810852,71.15090942,68.6474762,66.98158264,63.28268433,63.70448303,63.71640396,58.93459702,58.40436554,56.8312149,54.05356216,51.92465591,51.53118515,47.99269485,46.49795914,45.66726303,44.13934326,42.31969452,40.06330872,39.53380585,38.01661682,37.44167709,34.37506866,34.24668503,31.40005684,30.80604362,29.4379673,29.1336937,26.70807838,28.05238914,25.42766953,24.47961617,23.21898651,22.97748375,22.7005825,20.64936829,19.91195679,19.07958984,18.7789669,17.92214584,16.95783043,16.52516174,16.09689522,15.11332321,14.14250374,13.65881538,13.14994812,13.18148136,11.61952496,11.32117844,11.29756546,10.42015648,10.17914009,9.960312843,8.575786591,8.54411602,7.496494293,7.531014919,7.64489603,6.795856953,6.749448299,6.349503517,5.944424152,6.668783665,5.691520691,5.689004421,5.268283367,5.143760204,4.919133186,4.364466667,4.30397892
235,1.218953133,1.247141957,1.205279469,1.283389926,1.447524667,1.318283916,1.063647866,2.059289694,2.085407972,2.696205854,3.83100605,4.575741768,5.879283428,6.449250221,7.730803013,9.517226219,11.21307755,12.22864914,13.72119331,14.85478592,15.7990303,17.73808479,17.56777763,19.08374977,21.03696442,19.16269684,21.57851791,22.33105469,23.04942131,25.33430481,24.23163986,27.376091,26.41791725,28.01170731,26.59971046,27.27200508,28.60201645,27.70682907,26.91510391,28.5704155,28.98196983,29.99998665,28.921175,30.51905251,30.92266846,33.62406921,33.80490875,32.83786392,35.11152267,34.79504776,38.61730576,39.52047348,41.35399246,45.14359283,45.15300369,51.44166565,56.25899887,57.47829819,62.47443771,65.96385956,65.49954224,67.67532349,72.63153076,78.38415527,82.09773254,85.64232635,92.29947662,95.31330872,96.63795471,99.09375,101.0550537,104.0759354,103.4710922,103.4361572,106.0515442,105.0302277,107.4753952,104.011528,104.6133347,99.60910797,101.6008301,98.38264465,97.6394043,93.54299927,93.52082825,89.20193481,86.53048706,83.94716644,82.78330994,77.40058899,79.25965118,78.49045563,72.90026093,73.03165436,69.74295807,63.53447342,61.64751053,61.64851761,61.04756546,57.80727386,56.81980133,54.84958649,52.89812469,52.55831909,52.38692474,49.41305161,47.96567535,46.04825211,43.35152054,43.2875061,41.72122192,37.7710495,39.54764557,38.65331268,35.32627487,35.30071259,34.02547455,32.1415329,31.3567543,31.00559235,28.63944626,27.87255669,27.33720207,26.16414642,24.73876953,24.89516449,23.48446846,23.14848518,21.11041451,20.00110626,19.74691772,18.76762581,18.70096779,16.58875275,16.5933342,16.734375,14.86546612,15.37524223,14.06761551,13.70676136,12.81922817,12.44651413,11.86105633,11.40623474,10.63430595,9.798528671,10.25803757,9.260627747,8.701672554,8.842804909,7.2813797,7.290062904,7.162921906,7.385045052,6.557253838,6.443938732,6.417699814,5.873889446,5.733177662,5.813148499,4.922726154,4.922454834,4.540308952,4.988912106,4.415535927,3.622047663
240,2.484430313,1.550500989,1.097576261,1.110710263,1.00929296,0.741139174,0.733682513,1.043070793,1.179223061,1.509200931,1.787933111,2.066087008,3.098555326,3.364724398,3.748146772,4.54811573,4.891955376,6.098696232,6.661649227,7.377158165,8.543676376,8.787051201,10.01255703,10.19977379,11.15889072,10.19613934,10.46881008,12.13562775,12.45649338,13.52334881,12.44307232,13.53841209,13.62567329,13.86836624,14.9987421,15.04497719,14.88508224,15.99738884,16.2977047,15.50709343,17.16046715,17.80253029,18.89739799,18.46553802,20.5857563,21.30340385,21.51312447,22.85413361,24.82810783,26.16708183,27.30812073,28.94694901,31.67317772,35.2221489,37.47423553,40.10126495,41.97346878,46.6556778,49.85637283,54.24304962,49.15965271,53.86205292,60.30544281,64.29240417,68.84993744,70.51049042,72.29473114,77.80194855,77.77078247,81.53105927,83.43764496,84.57056427,83.85163879,88.70352173,87.29097748,89.82790375,89.41764832,89.53054047,85.6269989,87.536026,84.48056793,82.59786987,81.13105011,80.67259979,78.79213715,75.63760376,74.33303833,72.74336243,72.90665436,70.98813629,68.01319122,67.1811676,65.8684845,64.03268433,65.06775665,59.36063766,56.40302277,54.66943741,51.91298294,51.72590637,50.76303864,50.73015976,48.35001755,48.16687775,47.18792725,44.75030136,44.6969986,43.11660385,42.08405304,39.36786652,39.71232986,37.79732132,37.24229813,35.3143158,33.93782043,33.73203659,32.07735062,31.14730453,30.49676132,28.16482162,27.61387444,27.73196411,25.85261154,25.21731758,24.25660133,23.21684265,23.21318817,21.54415321,20.52679253,20.08835411,18.70567513,18.43695068,17.84050751,16.96197319,16.03136253,15.14280796,14.58131981,13.6504879,14.10417271,12.79034328,12.65025234,11.52307034,12.52436161,10.78513241,11.1125555,10.58302784,9.379871368,8.929443359,8.871463776,8.854197502,7.553042412,7.651661873,6.239672184,7.028254509,6.807476044,6.501819134,6.668194771,5.848285198,4.736053467,5.430039883,4.724815845,4.359052658,4.291982651,4.550777912,4.228350163,3.799819708
245,14.6027422,9.696846008,4.847177029,2.09492445,0.963465869,0.549744546,0.715573311,0.745245814,0.865867078,1.184397459,1.247470737,1.441894531,2.219347477,2.689809561,2.945129395,3.783096552,4.363008976,4.657247066,4.979817867,5.604570389,6.295529842,6.996473789,7.288994312,7.777396202,8.148355484,8.044505119,8.444749832,8.888983727,9.453058243,9.568092346,9.756049156,10.25483036,10.52537537,10.06114006,11.22647285,11.49943733,11.33740616,12.04426098,12.4599781,12.90767193,13.95042419,13.95771313,14.27572727,15.75202847,15.83076382,17.74304199,18.57264709,19.5025959,21.16303444,22.29085159,23.43884277,25.52903175,27.36888504,29.28848457,31.84068489,34.11356735,36.79332733,40.12113953,42.79225922,45.77045441,43.90415192,46.94314575,49.54993057,54.374897,57.91608429,60.03990555,61.22636795,66.0279007,67.47653198,69.57208252,71.56437683,73.06604767,74.3055191,75.63608551,76.04750824,76.33276367,77.36527252,76.68764496,75.48130035,76.20192719,75.04386139,74.35837555,72.93533325,71.35604095,71.04727936,67.12722778,67.08042145,65.69606018,63.80701828,61.78583908,61.44536209,61.03847122,59.64219284,59.28100586,56.79077148,53.43976593,53.18697739,50.91880417,50.68458176,49.59017563,48.60277939,47.96418762,46.62045288,44.25305557,44.26259232,43.15538025,42.39958191,40.30401611,38.91268921,38.26195908,37.14637375,36.20044327,35.11294556,34.42577362,32.917202,31.78838921,30.8026638,29.286026,29.33872414,27.21272278,26.11842155,26.4260273,25.42898369,23.91755486,23.45867157,22.35038567,21.88074684,20.88554192,20.51567078,19.16374397,18.91599846,17.45392418,17.16386795,16.17928505,15.54428291,15.55796146,14.53472614,13.73060417,13.44103146,12.74489498,12.1600914,11.70153618,11.0656004,10.53419209,10.42551136,9.257966995,9.625172615,9.518550873,8.404597282,8.002356529,7.287025452,7.276937485,6.832109928,6.691674232,6.437554836,6.087855816,5.56068182,5.562923908,5.139617443,4.868007183,4.647449017,4.472882748,4.373255253,4.114148617,3.811030388,3.750201941
250,10.13321495,16.29975319,17.35807991,13.17883015,8.161690712,2.941590309,1.391641736,0.895114005,0.859449089,0.993576109,1.203250766,1.660119414,2.009132862,2.788748026,3.07454586,3.693233013,3.854908705,4.662026405,4.764107704,5.748893261,5.957714558,6.482751846,6.469219208,7.352101326,7.35556078,7.470350742,7.977118969,8.557882309,8.900262833,8.835875511,9.806031227,9.713607788,9.978722572,9.900822639,10.02398968,10.06130219,11.09423351,11.27902889,11.05263901,11.93595886,12.89497566,12.8055315,13.52179527,13.90867805,15.02943993,15.33544159,17.00581932,18.25636673,19.06167984,20.55095482,21.25751686,22.26847839,24.62834549,26.07472801,28.09469986,30.28429985,32.31459427,34.70389938,37.48849869,40.19303131,37.9818573,41.8222084,44.88394165,47.7096405,49.41053391,52.78276062,55.22407913,57.97615051,60.18704224,61.18460464,62.61745071,64.79347992,64.8170929,66.51438904,67.78385162,67.90681458,68.31183624,68.74536896,68.13935089,68.14855957,67.20904541,67.07138062,66.0464859,64.8550415,63.08259583,61.47621918,61.50931549,60.68238068,59.82237244,57.59972382,56.932724,57.84373474,54.91456223,54.32001495,53.42276382,50.07369232,49.8345108,48.85219193,47.80345917,46.31249619,46.0797081,43.95395279,44.37847137,42.72154999,40.87412262,39.72845078,38.72534943,38.08171844,36.85932922,35.77394485,35.21522141,34.32461166,33.08049011,32.2347908,32.03175735,29.8134079,29.29190254,28.93408012,27.61636734,27.20696449,25.72558022,24.53801346,24.24793625,23.08264542,22.00634193,21.53818893,20.44966888,20.47857285,19.31053352,18.68367767,18.20849609,16.92986107,17.18295097,15.20776558,15.61896038,14.91195679,14.32117844,13.53668499,12.36453152,12.52511024,12.11165714,11.3968811,11.38360786,10.1098032,10.23651028,9.805105209,9.332529068,8.750317574,8.687050819,7.885046959,7.232440948,7.381174088,7.100181103,6.270998001,6.20869875,6.028542042,5.443041801,5.480178356,5.426112652,4.959449291,4.60097599,4.560382366,4.070404053,4.175379753,3.808492661,3.878528357
255,1.862073183,2.354532957,4.382054806,8.162410736,13.5321846,13.90524197,10.9915514,7.808283806,3.70592308,2.75285697,2.3527143,2.296555519,2.849779129,3.303538322,3.720575571,4.122871876,4.846528053,5.05075264,5.544639587,6.254235744,6.900527954,7.195808411,7.804495811,8.431313515,8.151412964,8.719636917,8.431578636,9.650269508,9.152526855,9.680329323,10.45623398,10.81005383,10.80420399,11.50914383,11.30287457,11.24427223,11.44609451,11.85746098,11.52297783,12.085989,13.09052277,13.18379307,13.73421001,13.31557751,14.79484081,15.02014542,15.89968586,17.14275742,17.59055138,18.36399078,20.1416111,21.05966187,22.28871918,24.37424469,25.1290741,27.09934425,28.74140739,31.55750275,33.323452,35.80761719,33.84178925,36.45681763,38.61465454,42.10904694,43.23088455,46.1390686,48.38444519,51.43698502,52.78838348,54.30741501,56.26255417,55.62873077,57.9887619,60.14609528,60.22012329,62.22229767,61.03466415,61.63147736,61.78372574,60.14170456,61.53175735,59.6852951,59.20170975,58.7706871,57.21775818,56.64760208,56.06316757,56.05554199,53.22397232,52.30506134,52.5644455,51.49666214,51.31062317,52.13452148,50.32072067,46.29496384,45.54981613,44.81122589,44.3395195,43.2976532,42.85510254,41.7292366,40.14039993,40.03917694,39.47618103,38.223423,36.99521255,37.22079086,35.97982788,35.06359863,33.50527954,33.92866135,33.37270737,31.12161064,30.39430809,29.01960373,28.16186523,27.34420586,26.69424248,25.73079491,24.48816299,23.59119987,22.94415283,22.73701477,21.70310211,20.73457909,20.9124279,20.04183769,19.32493782,18.02141762,17.10969925,17.37440872,16.43600273,16.10405159,14.81515884,14.40607643,14.00096798,13.82549381,12.61326027,12.03206539,11.78456116,11.42446899,11.16653252,10.05718422,10.41320896,9.303370476,8.417852402,8.382821083,8.040805817,8.013157845,6.87214613,6.965159416,6.798068047,6.164203644,6.031396389,5.441059113,5.784484863,5.424931526,4.643205166,4.674304008,4.548174858,4.145638466,4.214047432,3.926153421,3.856623888,3.648329735
260,2.336667538,2.09194088,2.017038107,1.685695171,1.684467912,2.603668213,5.581373215,11.67033958,16.03781509,15.99609756,11.08797169,5.751809597,4.324186325,4.122654438,4.102632046,5.034552097,5.356653214,5.998953819,6.405186653,7.334728241,8.039308548,8.60436058,9.076179504,9.634467125,10.06459427,9.677293777,10.71123314,11.00244808,11.67842007,11.47073364,11.43221569,12.04835892,12.19697762,13.06902409,12.92568398,13.61169338,13.26745701,12.82735538,13.61510754,14.09501648,13.73122025,14.22339249,14.43272114,15.04642487,15.23537445,15.66308308,16.73900795,17.08386803,18.0280056,19.14731598,19.76251793,20.93140793,21.90252686,22.81708145,24.53944206,25.66780281,28.05291367,29.86168861,31.67817307,33.34623718,31.05947876,34.37419891,36.53842163,38.42063141,39.99256516,43.77042389,45.75743103,49.0442276,48.29199219,50.71905136,51.77839661,53.26646423,54.99546051,54.84612274,56.21040726,56.45594025,58.34337997,57.87366104,57.80813599,56.99254608,57.01251221,56.31451797,55.06551743,55.0260582,55.73522186,53.19948578,53.17641449,52.59469986,51.63442612,50.9201088,50.42871857,50.37062836,49.01611328,48.31381607,47.11617661,44.09467316,44.14289093,42.79172897,43.48603058,41.43105316,42.01401901,40.64269257,39.40762329,38.80752563,38.22298813,38.16989517,36.63100052,35.47779465,34.60453033,34.0015831,33.43419647,32.14350891,31.63158417,30.93826675,29.49061966,28.6879673,28.26226616,27.41083908,26.14814377,26.20203018,25.14532661,24.1092701,22.90723228,22.91629601,21.64822769,20.84027672,20.13628578,19.26522255,18.69209671,18.48337173,18.12575531,16.82464218,16.11535263,15.32619476,15.2225647,14.25760937,13.80839443,13.68355083,13.08254623,12.33548641,11.64523506,11.18431473,11.0044136,10.46631718,9.743013382,9.282561302,9.328362465,8.490628242,8.459856987,7.81359148,7.198784828,6.974376202,6.443588257,6.722984314,6.355526447,5.703426838,5.57839489,5.161207199,5.272034168,4.998283863,4.642195225,4.650085449,4.327390194,4.117580414,3.949236155,3.747740269
265,36.63211823,10.73129368,3.090945482,2.232303143,1.877842546,1.634609461,1.816479087,2.322205067,5.213559628,9.60483551,13.70859146,15.19250298,13.58600616,9.870857239,7.556673527,6.315211296,5.636167526,6.544217587,6.960134983,7.719470024,8.215837479,9.007277489,10.06009483,10.4773674,10.73142529,10.65653419,10.79522419,12.15302086,12.48944664,12.53472424,12.78389931,13.75145626,12.86202049,13.34270668,13.41687012,13.29429626,14.32150745,13.6156311,14.17561817,14.44678497,14.17838764,14.41335297,14.66005802,15.19658375,15.645401,16.06926155,16.27055359,15.81546402,16.98101616,17.67134666,18.69670296,19.75885391,20.05452538,21.22949791,22.04124641,24.3618412,26.1882267,27.55640411,29.68182755,31.53534126,29.24975777,32.4699173,34.51419067,36.33552551,39.02914429,40.55172348,42.89818192,44.0017128,46.46474457,47.22915268,50.06295013,50.29241943,50.40517426,51.82426071,52.41503906,52.8991394,52.71190262,52.65779114,54.09113693,52.66740417,52.04714584,51.72418976,51.36217499,50.98018646,49.37092972,48.15126801,48.10828781,48.28239822,46.52858734,46.35261917,45.63674164,45.15834427,45.21034241,44.53800583,44.42223358,40.45510483,39.85572433,39.04053879,38.87563324,38.60110474,36.93648529,35.68857956,36.2566452,35.17972946,34.31325531,34.19213867,33.08325958,31.7365551,31.84530449,30.46741867,30.73377609,28.93912125,28.38714981,27.5007019,27.29327774,26.20765305,25.40639114,24.46522713,24.37154198,22.99655151,21.85284615,22.3344841,21.24761391,19.9264431,19.80871964,19.44517708,18.5132618,17.79964828,17.26177406,16.78620911,15.84290695,15.29257679,14.63691711,14.51017952,13.4411869,13.72074223,12.92267895,11.62221336,12.00124836,10.88313103,10.52017593,10.24660873,10.2917614,9.469347,9.396948814,8.640400887,8.22614193,8.057711601,7.509886265,7.070281982,6.653676033,6.44037962,6.345031738,5.953466892,5.573324203,5.355213642,5.258018017,4.743405819,5.068878651,4.499662399,4.364602089,4.344247341,4.189849377,4.029446125,3.399913549,3.590468168
270,127.7748108,125.428978,74.92923737,27.47223091,6.476625919,2.297935009,1.762551188,2.003927231,2.206127405,2.69772315,3.60859251,5.55931139,10.17179298,15.84538364,18.9595356,18.39865112,14.54230881,11.21245575,9.702056885,9.069491386,10.00664711,11.23396397,11.52090549,11.82938194,12.56059074,12.01986694,13.21362686,13.9190321,14.33554173,14.22185898,15.02574348,15.10470009,15.18049145,15.10934925,15.75919151,16.12994576,16.16901779,16.01810646,15.67907524,16.43981361,16.04286575,16.23229218,16.43620872,16.64345169,17.02282333,17.01683044,16.68164825,17.5783062,18.39172935,18.32850075,19.55618858,20.12705803,20.98240662,22.74032593,23.33953857,26.32876778,26.81495285,28.79570198,31.3990078,33.78499222,32.20499039,34.66053772,38.01805115,40.27578354,42.85992432,45.00743484,46.71878433,48.65697098,50.61658478,52.37295914,54.46257401,54.44830704,55.90273666,56.48145294,56.77280807,58.2405014,57.45728302,57.80263519,57.14859772,56.20482254,54.24842453,54.18954849,52.59982681,51.68527985,50.68009186,50.51858139,49.95031738,48.70838547,46.9337883,46.71575546,45.42530823,44.74774551,44.51146317,44.0879364,42.12557602,39.33992004,37.81385422,38.24037933,38.29785538,36.28982544,37.31461716,35.37921906,35.08708572,33.76766586,33.59835052,32.43293762,31.74399948,31.45166397,29.98923874,29.34160614,28.12097549,27.88529015,26.8601017,26.3608017,25.69516373,25.00412369,24.51687813,23.63031769,22.34125519,21.8665123,21.55614471,21.18830299,20.52343178,19.99017334,18.51336479,18.41904449,17.25802994,16.83144188,16.62648582,16.0434494,14.90882111,14.90750027,14.46062469,13.92581654,13.5176878,12.46646404,12.19136524,11.50023079,11.15094471,10.43734646,9.717516899,9.735912323,9.692903519,9.180270195,8.784667015,8.577801704,7.959074497,7.999606609,7.744224548,6.894221306,6.172852516,6.336577415,5.704006195,5.871774673,5.374626637,5.327134609,5.258552074,4.983147621,4.928059578,4.199025154,4.632024288,3.883826971,3.978342772,3.555392981,3.281234503,3.313244104
