Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_1002_EM_270.00,ELA_1002_EM_272.00,ELA_1002_EM_274.00,ELA_1002_EM_276.00,ELA_1002_EM_278.00,ELA_1002_EM_280.00,ELA_1002_EM_282.00,ELA_1002_EM_284.00,ELA_1002_EM_286.00,ELA_1002_EM_288.00,ELA_1002_EM_290.00,ELA_1002_EM_292.00,ELA_1002_EM_294.00,ELA_1002_EM_296.00,ELA_1002_EM_298.00,ELA_1002_EM_300.00,ELA_1002_EM_302.00,ELA_1002_EM_304.00,ELA_1002_EM_306.00,ELA_1002_EM_308.00,ELA_1002_EM_310.00,ELA_1002_EM_312.00,ELA_1002_EM_314.00,ELA_1002_EM_316.00,ELA_1002_EM_318.00,ELA_1002_EM_320.00,ELA_1002_EM_322.00,ELA_1002_EM_324.00,ELA_1002_EM_326.00,ELA_1002_EM_328.00,ELA_1002_EM_330.00,ELA_1002_EM_332.00,ELA_1002_EM_334.00,ELA_1002_EM_336.00,ELA_1002_EM_338.00,ELA_1002_EM_340.00,ELA_1002_EM_342.00,ELA_1002_EM_344.00,ELA_1002_EM_346.00,ELA_1002_EM_348.00,ELA_1002_EM_350.00,ELA_1002_EM_352.00,ELA_1002_EM_354.00,ELA_1002_EM_356.00,ELA_1002_EM_358.00,ELA_1002_EM_360.00,ELA_1002_EM_362.00,ELA_1002_EM_364.00,ELA_1002_EM_366.00,ELA_1002_EM_368.00,ELA_1002_EM_370.00,ELA_1002_EM_372.00,ELA_1002_EM_374.00,ELA_1002_EM_376.00,ELA_1002_EM_378.00,ELA_1002_EM_380.00,ELA_1002_EM_382.00,ELA_1002_EM_384.00,ELA_1002_EM_386.00,ELA_1002_EM_388.00,ELA_1002_EM_390.00,ELA_1002_EM_392.00,ELA_1002_EM_394.00,ELA_1002_EM_396.00,ELA_1002_EM_398.00,ELA_1002_EM_400.00,ELA_1002_EM_402.00,ELA_1002_EM_404.00,ELA_1002_EM_406.00,ELA_1002_EM_408.00,ELA_1002_EM_410.00,ELA_1002_EM_412.00,ELA_1002_EM_414.00,ELA_1002_EM_416.00,ELA_1002_EM_418.00,ELA_1002_EM_420.00,ELA_1002_EM_422.00,ELA_1002_EM_424.00,ELA_1002_EM_426.00,ELA_1002_EM_428.00,ELA_1002_EM_430.00,ELA_1002_EM_432.00,ELA_1002_EM_434.00,ELA_1002_EM_436.00,ELA_1002_EM_438.00,ELA_1002_EM_440.00,ELA_1002_EM_442.00,ELA_1002_EM_444.00,ELA_1002_EM_446.00,ELA_1002_EM_448.00,ELA_1002_EM_450.00,ELA_1002_EM_452.00,ELA_1002_EM_454.00,ELA_1002_EM_456.00,ELA_1002_EM_458.00,ELA_1002_EM_460.00,ELA_1002_EM_462.00,ELA_1002_EM_464.00,ELA_1002_EM_466.00,ELA_1002_EM_468.00,ELA_1002_EM_470.00,ELA_1002_EM_472.00,ELA_1002_EM_474.00,ELA_1002_EM_476.00,ELA_1002_EM_478.00,ELA_1002_EM_480.00,ELA_1002_EM_482.00,ELA_1002_EM_484.00,ELA_1002_EM_486.00,ELA_1002_EM_488.00,ELA_1002_EM_490.00,ELA_1002_EM_492.00,ELA_1002_EM_494.00,ELA_1002_EM_496.00,ELA_1002_EM_498.00,ELA_1002_EM_500.00,ELA_1002_EM_502.00,ELA_1002_EM_504.00,ELA_1002_EM_506.00,ELA_1002_EM_508.00,ELA_1002_EM_510.00,ELA_1002_EM_512.00,ELA_1002_EM_514.00,ELA_1002_EM_516.00,ELA_1002_EM_518.00,ELA_1002_EM_520.00,ELA_1002_EM_522.00,ELA_1002_EM_524.00,ELA_1002_EM_526.00,ELA_1002_EM_528.00,ELA_1002_EM_530.00,ELA_1002_EM_532.00,ELA_1002_EM_534.00,ELA_1002_EM_536.00,ELA_1002_EM_538.00,ELA_1002_EM_540.00,ELA_1002_EM_542.00,ELA_1002_EM_544.00,ELA_1002_EM_546.00,ELA_1002_EM_548.00,ELA_1002_EM_550.00,ELA_1002_EM_552.00,ELA_1002_EM_554.00,ELA_1002_EM_556.00,ELA_1002_EM_558.00,ELA_1002_EM_560.00,ELA_1002_EM_562.00,ELA_1002_EM_564.00,ELA_1002_EM_566.00,ELA_1002_EM_568.00,ELA_1002_EM_570.00,ELA_1002_EM_572.00,ELA_1002_EM_574.00,ELA_1002_EM_576.00,ELA_1002_EM_578.00,ELA_1002_EM_580.00,ELA_1002_EM_582.00,ELA_1002_EM_584.00,ELA_1002_EM_586.00,ELA_1002_EM_588.00,ELA_1002_EM_590.00,ELA_1002_EM_592.00,ELA_1002_EM_594.00,ELA_1002_EM_596.00,ELA_1002_EM_598.00,ELA_1002_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.811904013,1.318736553,1.560304642,1.40583992,2.307917118,2.479315758,2.824644566,3.554955721,5.583780766,6.428841114,8.33794117,10.21426582,12.95625877,14.81910515,16.18341637,18.52589035,20.71550751,23.95565605,25.87278366,29.12704468,30.52776146,33.40870285,35.18818283,39.05907822,40.16143417,41.38526535,44.96984863,47.47180939,51.04679871,51.77722168,53.86208344,54.11853027,56.56295395,56.46229172,58.04740524,58.04742813,58.42127609,58.43338776,57.45827484,56.97704697,56.35606384,55.50454712,56.53839493,56.60116196,55.70916367,54.37695313,54.06760406,54.17905045,54.57301331,53.60301971,53.68222809,53.87681198,52.13911057,54.99547577,55.47861481,57.84592819,57.77696228,58.81835556,59.82612991,62.74162292,56.89085007,57.16765976,60.8845787,62.06880951,65.03593445,67.54431152,70.29608917,71.06332397,72.33172607,73.1988678,73.99891663,76.13532257,74.4535675,76.50117493,77.0553894,76.82337189,76.9995575,78.45581055,76.52416229,76.26609039,75.50695801,72.20429993,74.93403625,73.66352844,70.2947464,68.79795074,68.80265808,67.75274658,67.1047821,65.23927307,64.71683502,63.68213654,62.88582611,62.2429924,60.95355988,57.05540848,56.7207222,54.75301743,54.71475983,51.87234116,49.78836441,50.40642166,49.34904099,47.86203384,45.39233398,45.02956009,44.17496872,42.54704666,42.33468628,40.16396713,38.91563034,38.22593689,36.62577438,35.70616913,35.21712875,33.56207275,32.21507263,31.2850666,29.73262978,28.96867752,28.74312973,26.65910912,26.06256104,25.15589523,25.17525291,23.77744484,23.6968174,21.99331474,21.46038628,19.74854469,19.60037231,19.26209641,18.65398598,16.70974541,17.17526817,15.89830208,14.89778709,14.63426876,13.88445187,13.27836609,12.94552898,12.48335266,11.82520199,11.19628239,11.01025105,10.43090153,10.12515545,9.116856575,8.737589836,8.428333282,8.179074287,7.669315338,7.137707233,7.394207954,6.405282974,5.757120609,6.071597099,5.618789673,5.1982584,4.861917496,4.665894032,4.838344574,4.483256817,4.260259628,3.673025846,4.483433247
235,0.859996557,1.080747247,1.480755925,1.087648273,1.338611126,1.442121029,1.438909054,2.117292881,2.813545942,3.373696566,4.748014927,5.89455843,7.045448303,8.221059799,10.21216774,11.22970867,13.05369949,13.57611561,15.36880875,17.63308525,19.89708328,21.39928436,21.37253571,22.55653572,24.55460548,25.34623146,26.44716644,27.26493454,28.99715424,30.64152718,32.30777359,32.30884171,34.02859497,34.27443314,34.35787964,35.90845108,36.26054001,35.91385269,36.38024139,34.86510086,35.16866302,36.92830658,34.05796051,36.57193756,37.23915863,38.92061996,36.9448967,39.151474,37.10139084,39.05593109,40.03156662,38.86205673,39.88573074,40.99679184,42.52474976,45.23337936,46.56257629,48.28660583,50.05015564,51.06507874,47.37161255,49.4179039,52.08961868,54.596241,54.01388931,56.63295746,60.94036865,60.39398193,62.98254395,62.93818283,65.94096375,64.75905609,66.20606995,65.07370758,69.00668335,70.28752136,66.44420624,68.3949585,68.96618652,69.32494354,66.11774445,65.30680084,66.76476288,63.18198013,63.35041046,62.05060577,61.87265778,59.43873978,59.69323349,58.18379974,58.28553772,57.45925522,55.19749451,56.50031662,55.91725922,50.77337265,49.76020432,50.94531631,48.2580719,48.46175766,48.46014023,45.80426025,42.79559708,43.59171295,41.94130707,42.31182098,41.05464172,37.5361824,38.33275223,37.15737915,37.1670723,34.38843536,34.07658005,32.67638397,31.42576599,31.56351662,29.6489048,29.72133446,27.50279808,26.37123299,26.16900826,25.7876606,24.50722885,21.96114922,22.16330528,22.22715378,22.58456993,20.66560555,19.43780899,18.96912956,18.57994461,18.67883682,16.28463554,16.27753639,15.78293896,14.89766026,14.88055038,14.26712322,14.0152607,12.52839375,12.14908504,11.48537636,11.28836632,11.99665356,10.71543026,9.44011116,9.081451416,8.895718575,8.901985168,8.30027771,7.185457706,6.24684763,6.715193272,6.667538643,5.840352058,5.501812935,6.091340542,5.64398241,5.045619965,4.489974499,4.597034931,5.014406681,4.018250465,4.218211174,3.906270742,3.406020403
240,1.944540501,0.963940978,1.18961668,1.028574586,1.176476836,0.867731035,1.08995688,1.073532224,1.475728035,2.067006588,2.654890299,3.093962193,3.677681208,4.541850567,4.652657986,5.974264622,6.494969368,7.250542641,8.306393623,9.004360199,9.916460037,10.8790493,11.61719513,12.36357594,12.30019474,11.89247417,13.26132965,14.38376713,15.68637943,15.29917431,15.65301895,16.99141312,17.62272644,17.61169624,18.67266273,18.15750122,18.3083725,19.16962814,19.21310234,20.29906464,19.32397652,20.8448658,21.89032555,22.44005775,23.43687439,23.28291512,23.14997482,23.85406113,26.84410286,26.71828461,28.64697266,28.56108475,30.86213493,32.16048431,33.65956879,35.41071701,37.69636917,38.98387909,38.84689331,42.52806473,37.7737236,41.91205597,43.98144913,45.45526123,47.26581955,49.16778183,50.72543716,52.61439133,55.03145218,56.32037354,57.20581818,58.13401413,59.03845978,60.51915359,60.52492905,61.18374634,61.77287674,61.20155334,60.09250641,59.92353058,59.88108063,60.57502747,59.58680725,58.07701492,59.07363892,55.62038803,55.70219803,55.24227905,54.13042068,54.27532196,52.14906693,51.65739822,51.02440643,52.43031693,50.75789642,47.0331955,47.54118729,47.14834976,45.61222839,44.73915863,43.89360809,42.52251434,42.18669891,41.82869339,40.94646072,39.65982819,37.90989685,37.62570572,36.14184952,34.564991,34.43394089,34.09334946,33.39868164,31.5474968,30.40260696,30.53947639,29.3494606,27.27890015,26.95194244,25.54556465,25.93881607,23.73589516,23.96232796,22.47402573,22.28751373,21.84671211,21.23015404,19.87173843,19.89035416,18.56968117,17.80907059,17.38195419,16.47156143,14.93439579,15.16419792,14.86932564,14.59192467,13.49347115,13.46479321,12.56591415,11.69427681,11.06205654,10.78354549,9.507313728,10.28062248,9.487447739,9.419115067,8.67675209,8.366459846,7.838886738,6.737432957,6.859218121,6.497066021,6.446237087,5.99969244,5.634403706,5.720861435,4.751773834,5.326220036,4.3618083,4.40020752,4.556720257,4.214949608,4.040623665,3.601225376,3.118948221
245,14.50388908,9.465060234,5.008074284,2.168411016,1.226815224,0.606239915,0.868324757,0.891506672,1.183271408,1.429833889,1.801103592,2.459402084,3.397143126,3.46435976,4.198766232,4.804921627,5.252813816,5.869631767,6.261025429,6.995354176,7.789636612,8.616070747,8.919481277,9.524244308,9.509660721,9.701302528,10.37080002,10.68696785,11.35555553,11.83400917,12.0364666,12.01426697,12.93348122,12.96575451,13.48124218,13.72266388,14.36302471,14.7804842,14.96377468,15.02205563,16.22847939,16.43923187,16.72706032,17.85864449,18.03725052,19.03767586,19.67878151,20.93042374,21.34283257,23.01003456,24.40139008,24.7920742,26.10508156,27.91535378,29.12304878,31.37139893,31.44976425,34.28144836,36.64734268,37.27009964,34.74015045,37.03102112,38.42313385,39.8224678,42.13529205,43.36536026,45.37965393,47.72229004,49.0388298,49.92240143,50.80915451,53.07098007,53.39799118,54.71655655,55.44618225,55.4834404,55.67891312,56.06388855,56.20602798,55.74914169,55.61077881,54.77431107,54.40027618,53.58013916,53.242836,52.5865593,52.11049271,51.59196854,51.13547134,51.3551712,50.70077133,49.86415863,49.49050522,49.10525894,47.24716949,43.90592957,43.38159943,43.07733154,43.35015869,42.66292572,42.39312363,40.05793762,39.96550369,38.89870453,38.2985878,37.53796387,35.70822525,36.60077667,34.78815079,35.03336334,34.10741043,31.98822021,30.73833275,30.97606087,29.82032013,28.48220825,28.26226044,26.23446655,26.09189224,25.24172592,24.65194321,24.12865829,22.58725166,22.13982773,21.76088715,21.08947182,20.56787872,19.3330574,18.84530449,17.88254738,17.18462181,16.57938385,15.69140053,16.05191994,14.3428669,14.17899799,13.66967583,13.18983841,13.4329586,12.45786858,11.6762991,11.28768921,10.64420509,9.899627686,9.783071518,9.367051125,9.071186066,8.480737686,8.264076233,7.972147942,6.815063953,6.372218132,6.576868534,5.800455093,6.491756916,5.505112171,5.457129955,5.13004446,4.970869064,4.861552715,4.625280857,4.526461124,3.795403004,3.621912241,3.541301966,3.670188427
250,10.83032513,16.43197823,17.62516785,13.34314632,7.570476055,2.913140059,1.792411566,1.641692996,1.752204895,1.912093163,2.32591033,3.005318165,3.133276939,3.782985926,4.617694855,4.836502075,5.296394825,5.758660793,6.841664314,6.973724365,7.646805286,8.173412323,8.652888298,9.258625984,10.02151012,9.432945251,10.47905159,10.27276897,11.44561577,11.34477806,12.09988308,12.09624958,12.45438004,12.86367893,13.18214321,13.24358082,13.35088921,13.51544476,13.84608555,14.46759033,14.63618755,15.05631065,15.62283897,16.58324814,17.04164886,18.3154583,17.90525627,18.99562454,19.39795113,20.10963631,22.45889664,22.4547348,23.55631256,24.75462341,26.11268997,27.60085106,28.52015114,30.38601494,32.45024109,33.4270668,30.96089172,32.59791946,35.5087471,35.61047363,38.08129883,40.90509796,41.32127762,42.71613693,44.37774277,44.70514679,45.97192764,47.71683121,47.72397614,48.36841965,49.79191971,49.91399002,51.4159317,51.53552628,50.20256042,49.74873734,50.66007614,50.35512924,49.77043152,50.60175705,49.52890396,48.77733612,48.51232147,48.6539917,47.95068741,46.6357193,46.04102707,47.2700386,46.27958679,45.87691879,44.47831726,41.24967957,41.48957825,40.77087402,40.45684433,39.70165634,39.24076843,39.60357285,37.26121521,36.59298706,35.72416306,36.14405441,35.16661835,34.20872116,32.432724,32.67750931,31.7630024,31.06953812,29.91131401,29.49257469,28.26041794,27.10868645,27.30999184,26.54906273,24.87483025,24.24751663,23.55534744,22.91103172,21.96277618,20.90355873,20.92676926,20.41664314,19.1238842,18.86612511,18.14307785,17.97388077,16.74903297,16.26593208,15.59227276,14.60666466,14.99094582,13.70163441,13.14354706,12.50293255,12.38977909,11.84675217,10.73279381,10.74433613,10.54892826,10.46065617,10.22332573,9.421972275,8.689590454,8.256325722,8.01779747,7.856744766,6.789417744,6.909934998,6.445020676,6.10307169,5.78615284,5.678738117,5.357432365,5.219245911,4.993181705,4.647869587,4.339373112,4.106607914,4.159146309,3.84587121,4.012737274,3.38207984
255,1.892679214,2.308131695,4.351042747,9.76034832,15.24425411,13.93949223,12.27475262,8.795408249,5.433919907,4.244822025,3.606312513,3.929270029,4.255253792,5.023234844,5.949149132,6.646278381,6.725453377,7.561532021,8.074417114,8.750237465,9.518352509,9.809256554,10.4247694,10.89584446,11.20676899,11.32761765,11.21628952,11.94670677,12.09599972,12.86387825,13.9089222,13.96993732,13.82501793,13.90960789,14.14580727,14.50856495,15.18576527,14.44601631,14.93162251,15.57106495,15.5793047,16.01222801,16.33360863,16.69937706,16.70376205,18.04997063,18.58797073,17.72682953,19.24641037,19.50312424,20.82282448,21.20899773,21.8483181,23.67814064,24.32139969,24.93749619,26.13307953,27.07571602,29.48509407,29.84088135,27.09921837,27.824049,30.10798836,31.77538109,33.53063583,35.60639191,35.37055588,36.87974548,39.12731171,39.83943939,40.54195023,40.4969635,42.97311401,43.90605164,43.16945648,44.15701675,45.05238342,46.05638885,44.86417007,45.12320328,44.48146057,45.42872238,45.44226456,44.99258804,43.99333572,43.90426636,43.06681824,43.66400528,42.96559143,44.03286743,42.02339172,42.56151199,42.12684631,42.08028793,42.57526016,38.56900024,38.28762054,37.84975052,38.82839966,37.96126938,37.0067215,36.25785446,36.0488739,35.15030289,33.99028015,34.89769363,32.88437271,32.44895935,31.81472397,32.08521652,29.85527039,29.32666016,28.85799599,28.43371582,26.01906395,26.251091,26.02021408,24.47422409,24.92834282,23.64364433,23.30953789,23.00939751,21.14888,21.24838257,20.18978119,19.53538895,19.16447067,18.27835655,17.51840973,16.84850311,16.74467278,16.88121605,15.03425503,14.79381657,15.03233051,13.2707119,13.78613949,12.67380524,11.73349571,11.76098728,11.12926102,10.80346775,10.19667053,10.11189079,9.397231102,8.938347816,8.255818367,7.944846153,8.000135422,7.06775856,6.889922142,6.538476944,6.188382626,5.702707767,6.311238766,5.659252644,5.253205299,5.120081902,4.824560642,4.502696514,4.307946682,4.125145912,4.192281246,3.935662985,3.395406723,3.59039712
260,2.217668533,2.292895317,2.031795263,2.15779829,2.47903204,3.73747921,6.91421175,13.41038895,18.79526711,17.86088562,11.83743286,8.644224167,7.245704651,7.85352993,8.334540367,8.767830849,9.197963715,10.11100578,10.77817249,11.51825142,11.90745354,12.56335926,13.32843399,13.84304237,14.37514305,13.90567398,14.45010567,15.24546719,15.542799,16.41659546,16.76700211,16.86417007,16.90877342,17.27723885,16.81689644,17.1768856,17.41448212,17.63484001,17.73222733,17.72675705,17.79799461,18.42461205,18.59723854,19.03160286,19.06569672,18.73208618,19.95052528,20.15072441,20.44202805,21.16850853,21.57384109,21.3892746,22.26488304,23.05269432,23.84202957,25.1110611,25.36282539,26.39294243,26.94639015,27.85253906,25.42269325,27.47666359,28.47075653,29.04938889,30.59057808,31.16288376,33.14835358,33.2154808,34.26556778,35.33037949,36.4581604,36.75852966,38.66925049,38.93659592,39.16906357,41.21167374,41.00094604,40.73526382,41.80763245,42.60967255,41.73641968,41.96227646,41.98802567,41.81095123,41.21289063,41.24403,41.36474609,41.0364151,40.86591721,40.92588043,40.30817032,39.88434982,40.5477562,40.60681915,39.95656967,37.15725327,36.92631912,37.14016724,36.50963593,36.7602272,35.12465668,36.38919449,35.25694656,34.80818939,33.59343338,32.29648972,32.55817413,32.04721832,31.55208397,30.47238159,30.14603424,29.65090179,28.66316605,27.93784142,26.8762455,26.61758041,26.13893509,25.65422058,24.61756706,24.36466026,23.69496536,21.88213158,21.61882973,21.27630043,20.07798767,19.7801609,19.2519989,18.77978516,18.120121,16.91875267,16.14729118,16.30230331,16.12384415,14.68598461,14.21909237,14.21954918,13.53911018,12.48550606,12.21184349,11.9583292,11.5422802,11.25108147,10.58571529,9.903510094,9.739942551,8.909212112,8.988790512,8.400114059,8.124325752,7.873494625,6.913036823,6.539263248,6.24391222,6.288298607,5.991187096,5.969614983,5.432262421,5.192672729,4.899351597,4.740756035,4.363151073,4.202441692,4.208887577,4.162744522,3.822324038,3.461639643
265,30.59755898,10.06442451,3.297029495,2.72731781,2.345019102,2.34363246,2.826133728,4.567664146,7.568755627,12.22377205,17.98783875,19.53833199,18.04671097,15.33260632,12.46175289,11.11890411,11.0773077,11.97488689,12.49904823,13.07187939,13.88978386,14.50193882,14.9286747,15.02060986,15.74275398,15.31780529,15.82162952,16.85541534,17.13775826,17.12445068,17.61271286,18.26241112,18.41114235,18.80440712,19.35250092,19.33382034,18.86555099,18.93655777,18.23499489,18.58867073,18.93365097,18.67927742,19.02617645,19.84282112,19.68590355,19.76997566,19.99386787,20.35638237,20.36279488,20.34261131,20.43527794,20.67063522,20.7399025,21.67868233,21.79884338,22.21660995,23.18870354,23.62675285,23.73902321,24.71953773,22.20780182,23.5697937,24.63474655,25.44310188,26.66227913,27.25605965,28.54795647,29.43517113,29.78497887,31.03166199,31.07783127,32.35695267,33.58224487,33.40504837,33.63270569,35.04018784,35.62421799,36.20426178,36.17990494,36.88570786,35.82507324,36.80699539,35.76435471,35.72621918,35.75800323,35.75294876,35.55442047,35.5846138,36.40379333,35.54531097,35.46487045,34.81336975,35.24549484,35.71678543,35.60956955,32.9170723,32.24574661,33.04125977,32.06909943,31.99677658,31.82312393,31.7918129,31.18134308,29.81911469,30.94975471,29.2159214,28.83893776,28.37429047,27.49205208,27.08215141,26.47004128,27.00354576,25.48337364,24.83991241,24.24795723,23.8338871,23.09480476,22.88755608,22.99220085,21.54493332,20.85160255,20.37976837,19.95451736,18.9602623,18.62848663,18.10539627,17.86203575,17.00357246,16.7222538,15.88719273,15.66951656,14.64450073,13.58248711,13.67925835,12.74983597,12.56859875,12.42910862,12.1670742,10.9180851,11.09950542,10.26799011,10.35181332,9.574191093,9.246404648,8.926089287,8.214219093,8.210464478,7.710083961,7.46832943,7.208535671,6.355513096,6.096722126,5.673636436,5.696130276,5.404835701,5.286928654,5.046287537,5.222566128,4.424097538,4.260503769,4.255987167,4.053844929,3.750605822,3.62342,3.535867214,3.401309013
270,116.2158279,110.3244934,66.35559845,24.84766579,6.735054493,2.829499006,3.042999983,3.664340258,5.313354015,5.912300587,8.062288284,11.20418835,16.46263885,21.57674599,25.8202858,24.99168396,21.0516243,18.13164902,16.85140991,16.33500671,17.02966499,17.55113411,17.79751587,19.20532799,18.90524292,18.81630135,19.95395279,19.78607559,21.03275299,21.18125916,21.67409706,22.19377327,21.12713051,22.51788139,22.11297417,21.71598625,22.26826286,21.99168777,21.92455292,22.23566246,22.29271317,22.01382065,21.38427162,22.12829018,21.94957542,21.95412636,21.31375885,21.89509392,21.29781151,22.09687614,21.39587593,21.59343338,22.08936882,21.99168015,22.41178513,22.85925484,22.9093647,23.50163841,24.4690609,24.46158791,22.38529778,22.53464699,23.83796883,24.05775642,25.13873672,25.26522827,26.63788605,27.33546829,27.83478355,29.45149422,29.59134483,30.9185276,30.86804008,30.54220963,31.50362396,31.71512794,32.05480194,32.95627594,32.53542328,33.30115128,33.37118149,33.14429474,32.83759689,33.75217819,32.93149567,32.43278503,33.08386612,32.50880814,32.42646408,32.17952728,32.36555099,32.68345642,31.81035423,33.32949448,31.99223328,29.81090546,29.57317924,30.04067802,29.98258591,29.51782227,29.1394558,29.17215157,28.03201866,28.76874542,27.61857224,27.59921265,26.82901955,26.10931587,26.01853752,25.47329712,25.25095177,24.14407539,23.98611259,22.80540848,22.77067947,21.67175484,21.50701141,21.0572567,21.13475227,20.44524956,19.58394051,19.77095413,18.48676682,17.97529793,17.45307922,16.94734955,16.2964859,16.44469833,16.03163338,15.23839378,14.0560894,13.74923897,14.13596535,13.24278355,12.51856422,12.06221294,11.83656788,11.17079735,10.9224968,10.30133724,10.14618587,9.367451668,9.159873962,8.755233765,8.273610115,8.198026657,7.902420998,7.351951122,7.083611488,6.742958069,6.174113274,5.946551323,5.921257019,5.508732319,5.494115829,5.17854166,4.789619446,4.762300968,4.614340305,4.230736256,4.097248077,3.98767972,3.775742531,3.453862667,3.365395784,3.361479282
