Wavelength (nm),Intensity (a.u.),Z Axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ELA_117_EM_270.00,ELA_117_EM_272.00,ELA_117_EM_274.00,ELA_117_EM_276.00,ELA_117_EM_278.00,ELA_117_EM_280.00,ELA_117_EM_282.00,ELA_117_EM_284.00,ELA_117_EM_286.00,ELA_117_EM_288.00,ELA_117_EM_290.00,ELA_117_EM_292.00,ELA_117_EM_294.00,ELA_117_EM_296.00,ELA_117_EM_298.00,ELA_117_EM_300.00,ELA_117_EM_302.00,ELA_117_EM_304.00,ELA_117_EM_306.00,ELA_117_EM_308.00,ELA_117_EM_310.00,ELA_117_EM_312.00,ELA_117_EM_314.00,ELA_117_EM_316.00,ELA_117_EM_318.00,ELA_117_EM_320.00,ELA_117_EM_322.00,ELA_117_EM_324.00,ELA_117_EM_326.00,ELA_117_EM_328.00,ELA_117_EM_330.00,ELA_117_EM_332.00,ELA_117_EM_334.00,ELA_117_EM_336.00,ELA_117_EM_338.00,ELA_117_EM_340.00,ELA_117_EM_342.00,ELA_117_EM_344.00,ELA_117_EM_346.00,ELA_117_EM_348.00,ELA_117_EM_350.00,ELA_117_EM_352.00,ELA_117_EM_354.00,ELA_117_EM_356.00,ELA_117_EM_358.00,ELA_117_EM_360.00,ELA_117_EM_362.00,ELA_117_EM_364.00,ELA_117_EM_366.00,ELA_117_EM_368.00,ELA_117_EM_370.00,ELA_117_EM_372.00,ELA_117_EM_374.00,ELA_117_EM_376.00,ELA_117_EM_378.00,ELA_117_EM_380.00,ELA_117_EM_382.00,ELA_117_EM_384.00,ELA_117_EM_386.00,ELA_117_EM_388.00,ELA_117_EM_390.00,ELA_117_EM_392.00,ELA_117_EM_394.00,ELA_117_EM_396.00,ELA_117_EM_398.00,ELA_117_EM_400.00,ELA_117_EM_402.00,ELA_117_EM_404.00,ELA_117_EM_406.00,ELA_117_EM_408.00,ELA_117_EM_410.00,ELA_117_EM_412.00,ELA_117_EM_414.00,ELA_117_EM_416.00,ELA_117_EM_418.00,ELA_117_EM_420.00,ELA_117_EM_422.00,ELA_117_EM_424.00,ELA_117_EM_426.00,ELA_117_EM_428.00,ELA_117_EM_430.00,ELA_117_EM_432.00,ELA_117_EM_434.00,ELA_117_EM_436.00,ELA_117_EM_438.00,ELA_117_EM_440.00,ELA_117_EM_442.00,ELA_117_EM_444.00,ELA_117_EM_446.00,ELA_117_EM_448.00,ELA_117_EM_450.00,ELA_117_EM_452.00,ELA_117_EM_454.00,ELA_117_EM_456.00,ELA_117_EM_458.00,ELA_117_EM_460.00,ELA_117_EM_462.00,ELA_117_EM_464.00,ELA_117_EM_466.00,ELA_117_EM_468.00,ELA_117_EM_470.00,ELA_117_EM_472.00,ELA_117_EM_474.00,ELA_117_EM_476.00,ELA_117_EM_478.00,ELA_117_EM_480.00,ELA_117_EM_482.00,ELA_117_EM_484.00,ELA_117_EM_486.00,ELA_117_EM_488.00,ELA_117_EM_490.00,ELA_117_EM_492.00,ELA_117_EM_494.00,ELA_117_EM_496.00,ELA_117_EM_498.00,ELA_117_EM_500.00,ELA_117_EM_502.00,ELA_117_EM_504.00,ELA_117_EM_506.00,ELA_117_EM_508.00,ELA_117_EM_510.00,ELA_117_EM_512.00,ELA_117_EM_514.00,ELA_117_EM_516.00,ELA_117_EM_518.00,ELA_117_EM_520.00,ELA_117_EM_522.00,ELA_117_EM_524.00,ELA_117_EM_526.00,ELA_117_EM_528.00,ELA_117_EM_530.00,ELA_117_EM_532.00,ELA_117_EM_534.00,ELA_117_EM_536.00,ELA_117_EM_538.00,ELA_117_EM_540.00,ELA_117_EM_542.00,ELA_117_EM_544.00,ELA_117_EM_546.00,ELA_117_EM_548.00,ELA_117_EM_550.00,ELA_117_EM_552.00,ELA_117_EM_554.00,ELA_117_EM_556.00,ELA_117_EM_558.00,ELA_117_EM_560.00,ELA_117_EM_562.00,ELA_117_EM_564.00,ELA_117_EM_566.00,ELA_117_EM_568.00,ELA_117_EM_570.00,ELA_117_EM_572.00,ELA_117_EM_574.00,ELA_117_EM_576.00,ELA_117_EM_578.00,ELA_117_EM_580.00,ELA_117_EM_582.00,ELA_117_EM_584.00,ELA_117_EM_586.00,ELA_117_EM_588.00,ELA_117_EM_590.00,ELA_117_EM_592.00,ELA_117_EM_594.00,ELA_117_EM_596.00,ELA_117_EM_598.00,ELA_117_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.613788486,0.814151168,0.922652602,0.949240685,1.248003125,1.373688817,1.71514523,2.128964663,2.849373341,3.968070984,5.112288952,5.625836372,7.440472126,9.051408768,9.926918983,11.67252159,12.68154526,14.06179333,15.23408794,16.35381889,17.40647697,18.26111794,19.06998825,20.68074226,21.00950813,21.50884628,22.85296631,25.1717205,25.75871468,27.13505936,26.95303154,28.23392296,30.08952141,29.77539063,31.73238754,31.33337402,32.51029968,30.75530434,30.88146782,32.51963043,31.96460533,32.06459427,32.1007576,33.23180008,31.99816322,32.88273621,33.76914978,36.3201561,34.35663223,35.74333191,36.99425507,38.45687485,39.38517761,40.90569305,43.88710022,43.64698792,44.01817322,47.95846176,49.39525223,52.06106949,46.66123962,50.91423416,51.58534241,54.10774612,56.7184639,58.57110977,62.00265503,62.43715286,63.34020615,66.05184174,65.85108948,67.17575073,69.71873474,71.35865021,70.04364777,71.43650818,72.9384613,71.26223755,73.03676605,70.85570526,69.53894043,69.76251221,70.92779541,69.36508179,67.52127838,68.17422485,67.78173065,65.98616791,63.60523224,62.99623489,63.61133957,62.54509735,61.88952637,61.65356064,61.41633606,55.75323868,54.04004669,54.9812355,53.72628021,53.22644806,52.72629166,51.3885994,48.94369507,46.06489182,47.30109787,46.08815765,45.90688705,44.2840004,42.13654327,41.50525284,40.52066422,39.84674454,38.11116409,37.5729599,34.22542191,33.82800293,34.21651077,33.05113983,31.17183876,30.03114128,29.01560593,29.11873817,27.15343857,25.88405037,25.70464897,24.17806053,24.10736656,23.56834793,21.65284729,21.41338158,20.6886158,19.82824898,19.46766663,18.26306725,16.68770981,16.83394051,15.09654331,15.38956547,14.88421154,13.73833179,13.76381779,13.24883366,12.0729475,11.51154423,11.41729546,10.24520493,10.0720911,10.48396587,9.411728859,9.191085815,8.320827484,7.024767399,7.236694336,6.839830875,6.730714798,6.913841248,6.282597065,5.602724552,5.472586632,5.307487011,5.078379154,4.999402046,4.432590008,5.087787151,4.263059139,4.381269932
235,0.684040189,0.719285071,0.780569851,1.049770951,1.211596608,0.816022933,1.032127857,1.532823205,1.873869777,2.147171974,3.148220778,3.688060045,4.476068497,4.971420288,6.264005661,7.230603218,7.848688602,8.669201851,9.552997589,10.72136879,10.6455307,11.18266106,11.7205677,12.39330006,13.41037464,13.24294567,14.04885292,15.07305717,15.00527954,15.82654381,17.25691032,17.44302368,17.25419617,18.72670555,18.73747444,20.74976921,20.61707878,19.97499847,21.51417542,20.80130959,21.73919868,22.83181763,22.47443771,25.12511826,23.86334419,24.63827515,24.66237831,26.1580677,28.25659943,27.64257813,29.54704285,29.41982079,32.02544403,33.08478928,35.13899612,36.93830872,38.0978775,40.2382164,42.08660889,44.30932617,41.04123306,43.17193604,46.53755188,47.58666992,49.2831192,52.5657692,53.39976883,55.02397919,55.59613419,57.76604843,61.25823212,61.1483078,63.65552139,62.57360077,64.77266693,64.83626556,62.39560699,66.66320801,66.45214844,64.58244324,62.63492584,62.74773788,64.1530304,61.57094193,62.32953262,60.56762314,61.69222641,59.56148529,58.80710602,58.36938477,55.88895416,55.71040344,56.07785416,54.16449738,55.86556625,51.44961929,49.36088181,49.94294739,48.13380051,48.49158478,48.45643234,46.55515289,44.55579376,44.00598907,42.87317276,42.45171738,42.83523941,41.04679108,40.39433289,37.06740189,36.58100128,35.9942627,36.00833511,34.56415558,32.35300446,31.26477051,31.80931854,30.60547256,29.89681244,28.33328056,27.49794006,27.5195694,24.66044998,25.74493027,24.20103836,23.01633263,21.63952255,22.5014782,20.54831696,19.25483513,19.9248867,18.82347107,18.21275902,18.21291542,16.72141075,15.48536873,15.46669197,13.74816704,14.7034483,13.98017979,13.07573605,12.72469234,12.19082069,11.51433277,11.03442955,10.61361027,10.04555321,8.301213264,8.7158041,8.853352547,7.335368633,7.858658314,7.658213139,6.630627155,6.387384892,5.732334137,6.032344818,5.828075409,4.437767029,5.585237026,5.080706596,4.92676878,4.459205627,4.039364338,3.808738232,4.291131973
240,2.229110718,1.017797112,0.962013364,0.94693017,0.733758867,0.47799778,0.560106456,0.822782159,0.77472657,1.164334297,1.356178164,1.74090147,2.334525824,2.352158785,3.226528883,3.902514458,4.046077251,4.800225735,5.359913349,5.566514015,5.798260212,6.466436863,6.801743507,7.146124363,7.299806118,8.067194939,7.841479778,8.394453049,9.000722885,9.417738914,9.965285301,10.39077663,10.08612156,10.64655399,11.16113567,11.28374004,11.40042973,13.04451656,13.0547142,13.75614929,14.2456913,14.74417973,15.21715069,15.8290472,16.39948654,18.00542641,18.62291527,19.92723274,20.80760574,22.44360542,23.23284531,24.48815918,26.5610733,28.17795181,30.1369648,32.2768364,34.03551483,35.6787262,36.44595718,38.9399147,36.02587509,38.19921494,40.77828979,41.62821579,44.59266281,46.39450455,47.8241806,50.0427475,51.94750977,52.5011673,54.44296265,55.19235611,55.89060211,57.20497513,59.27346802,59.34181976,59.50317764,58.82658005,60.32491302,58.31322098,57.93286514,58.58704376,57.23130798,57.35166168,56.53066635,54.7424469,55.72459793,55.09844208,54.47467422,53.59374237,53.59134293,53.84570313,51.75432205,52.7036972,52.23051834,46.93340683,47.56001663,46.83586884,45.61799622,46.23867798,46.06425095,43.01719284,43.76241302,42.0884819,40.6921196,41.24860382,40.1946373,38.71460724,38.25539017,36.05879974,35.5038147,35.42905807,33.3995285,33.12186432,32.7422142,31.93486595,29.26969337,29.51185989,28.55966377,27.82565498,26.03298759,25.65028763,25.81237602,24.41711998,22.52213669,22.66149139,21.61201096,21.13965797,20.0417881,19.94792366,18.52355385,18.85294533,17.75736618,16.94545555,16.01926613,15.0543642,14.79443264,14.12536812,13.86571026,12.37788105,11.63467503,12.13562393,11.16322899,10.72915173,11.01433372,10.18466187,9.472970963,8.636797905,9.137310982,8.427375793,7.486149788,7.442242146,7.24298048,6.616240025,6.111446381,5.968416214,5.816596031,6.002436161,5.59695673,4.948759079,4.600249767,4.809073925,4.520493984,4.367968559,3.989693165,3.583122015
245,14.2671442,9.821340561,4.612910271,1.922299266,0.963713288,0.608534813,0.640274823,0.568944812,0.609619319,0.641648352,0.890647292,1.161538601,1.469622135,2.016928434,2.202258825,2.708644152,3.135846376,3.533097267,3.411298513,4.382184505,4.589891434,4.886713505,4.832030773,5.57574749,5.831036568,6.031626225,5.769958496,6.654882908,7.172112942,7.181449413,7.458300114,7.512003899,8.296233177,8.591122627,8.906520844,9.236697197,9.440021515,9.603842735,10.00536346,10.72960091,11.09172249,12.3543911,12.5056076,13.07849407,13.73314476,14.93178749,15.49569511,16.70751953,18.12443733,19.29397774,20.414011,21.6587925,22.93131828,25.01737785,26.74321938,27.96458244,29.47704887,31.79836082,33.62079239,34.51739883,32.53629684,34.45763397,36.29643631,38.21828461,40.31470871,42.5423317,44.60045624,44.37854385,46.23715973,47.41075134,48.42982101,50.22744751,51.24846649,51.53564453,52.9705658,53.65722656,54.41496277,54.17900848,54.56776428,54.15147781,54.88640594,54.27797318,53.93708038,53.0943222,52.10458755,52.07185364,51.27610779,51.65502548,51.73305893,51.91498947,50.13417816,50.33784485,49.74623108,48.78592682,47.80374908,44.91318893,44.7663765,44.44801712,43.61926651,43.08720398,41.62274551,41.27323151,41.62520981,40.39437485,39.07320786,38.74493408,37.80797958,37.43414688,37.41387558,35.40216446,35.12976456,33.93357086,33.00497055,32.35747528,30.39510536,29.9752388,28.67854691,28.4431057,28.31501579,26.1485157,25.6029129,24.74306679,24.28539467,23.53001595,22.89847374,21.97281647,20.74648666,20.31295395,19.63458633,18.87228012,19.04315948,17.94791985,16.13676071,16.50100708,15.94573116,14.75919437,14.74115086,14.12306499,13.20409393,12.6269989,12.00138855,11.9828558,11.02366066,10.53178215,10.36667252,9.849646568,9.277975082,9.361449242,9.108701706,7.916589737,7.649468422,7.14016819,7.35539484,6.689538479,6.418247223,6.301371098,5.310931683,5.2914505,5.152748108,5.109639645,4.960425377,4.578575134,4.223864079,3.933960915,3.799595833,3.885679722
250,11.11933231,16.46598244,16.80434799,13.31173992,7.878191948,2.746680498,1.33835268,0.951618433,0.866946936,0.851216137,1.103054166,1.36640656,1.55665946,1.958806396,2.233287811,2.599914312,2.828805447,3.410410166,3.692050219,4.042922497,4.309808731,4.558502674,4.673154354,5.032277584,5.714827061,5.634407997,5.969532967,6.38308239,6.628833294,6.711822033,7.260848045,7.400012493,7.857133389,7.883713722,7.885424614,8.552275658,8.500193596,9.507392883,9.418170929,9.828641891,10.99938297,11.07982922,11.69412422,11.71237278,12.67985916,13.54843807,13.86217785,14.72547054,15.99281979,16.89900208,17.67248535,18.86806297,20.7536068,21.77222443,23.5108242,25.00805855,26.10930443,27.15317345,28.0702858,31.15469551,28.42037964,30.54840279,31.86905098,33.76394653,35.40034103,37.21083069,38.74438095,39.63580322,41.13167953,41.85700989,43.93206024,43.58721542,45.46749496,47.22150803,47.7974205,48.24770355,49.45514297,49.44139099,48.95958328,49.19365692,49.09975052,49.46539307,49.29924011,48.77716446,48.39377594,47.73075867,47.28623962,47.89854813,48.2480278,46.97417831,48.05095291,47.88917923,46.38750839,45.86628723,45.90306473,41.92161179,41.78372955,42.18370056,41.27497101,40.48454666,40.2089119,39.95524216,38.87017059,38.33554077,37.3997345,37.04419327,35.68468857,35.09417725,34.5753479,34.59146881,33.39757919,31.13619423,31.49433327,31.32548141,29.75157547,29.36060143,27.76535606,27.59404564,25.69257164,25.74081039,24.77413368,23.92123032,23.02408791,22.59787369,22.98317909,20.78092766,20.8272934,19.13446426,19.25630188,18.85508537,17.77391434,16.91575241,16.63040543,15.48342037,15.4096756,14.84812832,14.00626945,13.81472206,13.16864872,12.77733612,11.83226681,12.05548859,10.83337212,9.893237114,9.945410728,9.485536575,9.108057976,8.871801376,8.383288383,8.120257378,7.330267429,6.926609993,6.63752985,6.87702322,5.991030693,5.793779373,5.661901951,5.606208801,5.053608894,5.077956676,4.372828484,4.498741627,4.694491863,4.056972504,3.908575535,3.655883789
255,1.483368516,2.156018257,4.427595615,8.350209236,13.83302784,12.70349407,11.07180309,7.285563946,4.054627895,2.058538914,1.692401767,1.755950212,2.442960024,2.126137733,2.548198938,2.872403622,3.216778278,3.313386202,4.259322643,4.313010693,4.488575935,4.522101402,5.566030025,5.61988163,5.459835052,5.719593525,6.561262131,6.572110176,6.614870548,7.667864799,7.687600136,7.592564583,8.329209328,8.323688507,7.940906525,8.41150856,9.350325584,9.640276909,9.972186089,10.12049294,9.784885406,10.34977913,10.98936462,11.65396786,12.19066334,12.56512356,13.74963951,14.81567955,15.31260777,15.30809498,16.54821014,17.29515457,17.8423233,20.38099098,20.2622509,22.29704857,23.02908707,24.4752388,26.48461723,27.07011032,24.67485046,24.91630554,28.41539192,29.62970924,29.63399887,32.33479309,33.17050171,35.86516571,36.38202667,37.47851563,37.99501801,38.5188942,39.23031616,40.55213165,43.54640579,43.02166748,44.02495956,44.0512352,45.42315674,43.6815834,44.36413193,44.71958542,44.41405106,43.59861755,43.02625656,44.14324951,43.00503159,44.03430939,44.37229156,41.89598465,43.37205505,42.748703,42.34656525,42.59901428,43.2886734,38.59456253,39.46506882,38.19994736,38.80088425,37.76016235,38.85970306,37.459198,36.33451843,37.01148987,35.60901642,35.68693161,33.60561371,33.69398499,32.42172623,32.43965912,31.73736382,31.34298897,29.95501328,28.81044006,28.64766884,27.41513252,26.86334419,26.7968235,25.84580231,24.60516357,23.13838577,23.46769714,22.15594482,22.20109177,20.68754387,20.09228897,19.78790283,18.48409653,18.90750694,17.95616722,17.00679398,16.51169395,15.26334667,15.61089039,15.12710571,13.98906517,13.79772949,13.30778027,12.57334137,11.75170517,11.28808308,11.87603855,10.3818531,10.04781437,9.722617149,9.272802353,9.020363808,8.385148048,8.356348038,7.990446091,6.7518363,6.845533848,6.705615997,6.166561127,6.069257259,5.775108814,5.665728569,5.719278812,4.930825233,4.983133793,4.590452671,4.428990841,3.914940357,4.137459755,3.546874762,3.579643011
260,2.166101933,1.768598676,1.57764101,1.678803921,1.727171779,2.716412306,6.083637714,12.06318569,17.11810875,15.18811512,9.315027237,4.645469666,2.806948423,2.916915178,3.078571081,3.307785511,3.795327187,4.176665306,4.570216179,4.916250229,5.170055389,5.555242062,5.878046513,6.179924011,6.793890953,6.971273422,6.90065527,6.927477837,7.984270096,7.976242065,8.407612801,8.677707672,8.716854095,8.903201103,9.326785088,9.825919151,9.77957058,10.05637836,10.23205662,10.80789089,10.55828094,11.36447048,11.24353695,12.03150654,12.39524174,12.92361927,13.11137867,13.89735317,14.4074192,14.88870621,15.97040462,17.18080902,17.40980721,19.05909348,19.79178429,21.00255203,20.88962173,22.71647644,23.43188667,24.5731144,22.9407711,24.16297722,25.83597755,27.12021637,28.72337341,29.4060154,30.42786217,32.61639786,33.10585403,34.28229523,35.23975372,36.00405502,37.51262283,37.0287056,38.54072189,38.74132156,39.77428818,41.67985535,40.32942581,41.09636307,41.08568192,41.59513092,40.42254639,41.22275543,40.36008835,40.64677811,41.72067261,41.09251022,41.33789063,41.24602509,41.3768425,41.46331787,41.19504929,41.25113678,40.66221237,38.05224228,38.85530472,38.64912796,36.96224213,37.80141449,36.77305222,36.19503403,35.98291016,35.46808243,35.00159073,33.58955765,33.41295624,32.94300461,32.26897049,32.06476974,31.19392204,30.33507538,29.65541267,28.85531616,28.02459145,28.0456295,26.81195259,26.40845108,26.52570534,24.94530678,23.90719604,23.48232079,22.30680656,21.87924767,21.20718956,20.72127342,19.92378044,19.6214962,18.72768021,17.76408195,17.56323814,17.25123405,15.92671299,15.46627426,15.29940224,14.6289854,13.4139576,13.24423981,12.81666756,12.22304726,11.89678574,11.61021423,11.28333187,10.7475462,10.21790504,9.214731216,9.157057762,8.580612183,8.34576416,8.344749451,7.573321819,6.680021763,6.842520714,6.032545567,6.307336807,5.961631775,5.564754486,5.518199444,5.212938786,5.014356613,4.710557938,4.310952663,4.7388978,4.106251717,3.924846172,3.522775888
265,29.29770279,8.99681282,2.849727869,2.116830826,1.766115546,1.507837057,1.543982267,2.461525917,5.153146267,9.366075516,13.38496017,14.39876842,12.77356625,8.791115761,6.220276356,4.749974251,4.345748901,4.364904881,5.055830002,5.055173874,5.397582531,6.258196354,6.3341012,6.272342205,7.04680872,7.181654453,7.140370846,7.629592419,7.995990753,8.534106255,8.458817482,8.751859665,9.397802353,9.230833054,9.601969719,9.024247169,10.08489037,9.770215988,10.47656822,10.08098125,10.91121483,11.13512039,11.10987568,11.55316162,12.07825565,11.81457806,13.14552784,12.83476543,13.36616898,14.31200409,14.22685337,15.44225216,16.01695633,16.57021523,17.45154572,18.29450417,18.04030991,19.82697105,20.11885262,21.53604317,20.15369797,20.40320969,22.07996178,23.07284737,23.94944382,25.43992424,26.22377205,27.41757011,28.17606544,29.64835358,29.88749123,30.35385323,32.07566071,32.3107338,33.32349014,33.13592148,33.92017365,34.50299835,34.361866,34.83700943,34.87955475,34.93078613,35.59965134,35.53377533,36.36649704,36.65121078,35.56211853,36.21854019,36.70393372,35.30879211,35.93537903,35.79556656,36.06723785,35.38372803,34.86379242,33.05594254,32.83437347,33.54685211,32.44774628,32.96957016,33.690979,31.25511742,32.4214859,32.43474197,30.7870369,29.95124054,29.25345421,29.69861412,28.65728378,28.61986542,27.92923737,27.25593376,26.05535507,26.56081581,25.09395027,24.7665062,24.31908607,23.90688133,23.19810104,22.19836807,22.04826546,20.66204834,20.57879639,19.75647736,19.24160767,18.73101425,18.34484291,17.50912666,16.98116875,16.66856575,15.52519035,15.11131096,14.31942558,13.84087372,13.43994045,12.61573696,12.72820282,11.89135075,12.12752151,11.61153793,10.25962734,10.75144386,9.955619812,9.261396408,9.243762016,8.835939407,8.480649948,8.050932884,7.762462616,7.492754459,6.844456673,6.165737152,5.927130699,5.888047218,5.744245052,5.577785492,5.184272289,4.826309681,4.612290382,5.029855728,4.438905716,4.057219505,3.795652628,3.653604031,3.764594793,3.567726135
270,128.463562,117.3191299,69.41333008,24.18695641,6.033174992,1.818955541,1.439699769,1.519657373,1.703874588,2.052777767,2.958686352,5.002536297,9.413009644,14.79033375,17.79734612,16.40403175,12.5841732,8.803138733,6.664093971,6.548135281,7.218400478,7.028305054,7.534333706,7.787391663,8.052912712,8.235339165,8.336939812,8.808799744,9.244122505,9.527626038,10.14021778,9.640386581,10.15320015,10.45315266,11.07324123,11.0039711,11.09435272,11.2341671,10.96345139,11.16706753,11.32841396,11.68472576,11.38569927,12.35626602,13.21445656,12.95396709,13.1989727,13.94719315,13.87038612,14.76500988,14.50325489,14.71919632,15.42248535,16.05600548,16.88682365,17.4473629,18.43104362,19.15629387,19.65654564,20.24045753,18.52781868,19.04897118,20.072855,22.21038246,22.54543686,23.40508461,23.71988487,24.78708267,25.51483154,26.26701927,27.58230782,28.20337868,28.10379601,29.41607857,30.33819389,30.7916584,30.99134254,31.93353081,32.35979843,31.77954102,32.06282043,32.666996,32.08524323,32.96763611,32.46476746,32.05736542,32.20079422,32.79465103,32.9627037,32.65789795,32.83809662,32.84689331,32.86072159,32.90660858,32.75650787,29.75416756,30.58210945,30.68420601,30.44858742,29.79263115,29.74131966,29.84665489,29.40110779,29.47768402,28.39525032,28.30825996,28.27438354,27.09918022,26.79950523,25.77731895,26.35877228,25.35676956,25.76128006,24.42100525,23.91235733,23.29386902,22.14693832,22.67528343,21.99178886,21.10371399,20.31000328,19.56524277,19.58058357,18.96817017,18.13485909,17.65387344,16.93465996,16.83066368,16.84271431,14.9976387,15.29375648,14.66990852,13.90600681,13.72455311,12.82810497,12.59714127,12.12188244,11.73284817,11.05388165,11.08998394,10.54995632,9.853116989,9.535132408,9.027989388,8.625303268,8.490463257,8.079953194,7.747775078,7.193542004,7.203727245,6.389116287,6.096140385,6.056377888,5.667443752,5.340608597,5.359610558,4.74983263,4.712917328,4.461331367,4.592624187,4.302032948,3.824437857,3.624965191,3.50733614,3.355876446,3.4854846
