Wavelength (nm),Intensity (a.u.),Z Axis,
,MILLIQBLANK13SEPT2022_EM_270.00,MILLIQBLANK13SEPT2022_EM_272.00,MILLIQBLANK13SEPT2022_EM_274.00,MILLIQBLANK13SEPT2022_EM_276.00,MILLIQBLANK13SEPT2022_EM_278.00,MILLIQBLANK13SEPT2022_EM_280.00,MILLIQBLANK13SEPT2022_EM_282.00,MILLIQBLANK13SEPT2022_EM_284.00,MILLIQBLANK13SEPT2022_EM_286.00,MILLIQBLANK13SEPT2022_EM_288.00,MILLIQBLANK13SEPT2022_EM_290.00,MILLIQBLANK13SEPT2022_EM_292.00,MILLIQBLANK13SEPT2022_EM_294.00,MILLIQBLANK13SEPT2022_EM_296.00,MILLIQBLANK13SEPT2022_EM_298.00,MILLIQBLANK13SEPT2022_EM_300.00,MILLIQBLANK13SEPT2022_EM_302.00,MILLIQBLANK13SEPT2022_EM_304.00,MILLIQBLANK13SEPT2022_EM_306.00,MILLIQBLANK13SEPT2022_EM_308.00,MILLIQBLANK13SEPT2022_EM_310.00,MILLIQBLANK13SEPT2022_EM_312.00,MILLIQBLANK13SEPT2022_EM_314.00,MILLIQBLANK13SEPT2022_EM_316.00,MILLIQBLANK13SEPT2022_EM_318.00,MILLIQBLANK13SEPT2022_EM_320.00,MILLIQBLANK13SEPT2022_EM_322.00,MILLIQBLANK13SEPT2022_EM_324.00,MILLIQBLANK13SEPT2022_EM_326.00,MILLIQBLANK13SEPT2022_EM_328.00,MILLIQBLANK13SEPT2022_EM_330.00,MILLIQBLANK13SEPT2022_EM_332.00,MILLIQBLANK13SEPT2022_EM_334.00,MILLIQBLANK13SEPT2022_EM_336.00,MILLIQBLANK13SEPT2022_EM_338.00,MILLIQBLANK13SEPT2022_EM_340.00,MILLIQBLANK13SEPT2022_EM_342.00,MILLIQBLANK13SEPT2022_EM_344.00,MILLIQBLANK13SEPT2022_EM_346.00,MILLIQBLANK13SEPT2022_EM_348.00,MILLIQBLANK13SEPT2022_EM_350.00,MILLIQBLANK13SEPT2022_EM_352.00,MILLIQBLANK13SEPT2022_EM_354.00,MILLIQBLANK13SEPT2022_EM_356.00,MILLIQBLANK13SEPT2022_EM_358.00,MILLIQBLANK13SEPT2022_EM_360.00,MILLIQBLANK13SEPT2022_EM_362.00,MILLIQBLANK13SEPT2022_EM_364.00,MILLIQBLANK13SEPT2022_EM_366.00,MILLIQBLANK13SEPT2022_EM_368.00,MILLIQBLANK13SEPT2022_EM_370.00,MILLIQBLANK13SEPT2022_EM_372.00,MILLIQBLANK13SEPT2022_EM_374.00,MILLIQBLANK13SEPT2022_EM_376.00,MILLIQBLANK13SEPT2022_EM_378.00,MILLIQBLANK13SEPT2022_EM_380.00,MILLIQBLANK13SEPT2022_EM_382.00,MILLIQBLANK13SEPT2022_EM_384.00,MILLIQBLANK13SEPT2022_EM_386.00,MILLIQBLANK13SEPT2022_EM_388.00,MILLIQBLANK13SEPT2022_EM_390.00,MILLIQBLANK13SEPT2022_EM_392.00,MILLIQBLANK13SEPT2022_EM_394.00,MILLIQBLANK13SEPT2022_EM_396.00,MILLIQBLANK13SEPT2022_EM_398.00,MILLIQBLANK13SEPT2022_EM_400.00,MILLIQBLANK13SEPT2022_EM_402.00,MILLIQBLANK13SEPT2022_EM_404.00,MILLIQBLANK13SEPT2022_EM_406.00,MILLIQBLANK13SEPT2022_EM_408.00,MILLIQBLANK13SEPT2022_EM_410.00,MILLIQBLANK13SEPT2022_EM_412.00,MILLIQBLANK13SEPT2022_EM_414.00,MILLIQBLANK13SEPT2022_EM_416.00,MILLIQBLANK13SEPT2022_EM_418.00,MILLIQBLANK13SEPT2022_EM_420.00,MILLIQBLANK13SEPT2022_EM_422.00,MILLIQBLANK13SEPT2022_EM_424.00,MILLIQBLANK13SEPT2022_EM_426.00,MILLIQBLANK13SEPT2022_EM_428.00,MILLIQBLANK13SEPT2022_EM_430.00,MILLIQBLANK13SEPT2022_EM_432.00,MILLIQBLANK13SEPT2022_EM_434.00,MILLIQBLANK13SEPT2022_EM_436.00,MILLIQBLANK13SEPT2022_EM_438.00,MILLIQBLANK13SEPT2022_EM_440.00,MILLIQBLANK13SEPT2022_EM_442.00,MILLIQBLANK13SEPT2022_EM_444.00,MILLIQBLANK13SEPT2022_EM_446.00,MILLIQBLANK13SEPT2022_EM_448.00,MILLIQBLANK13SEPT2022_EM_450.00,MILLIQBLANK13SEPT2022_EM_452.00,MILLIQBLANK13SEPT2022_EM_454.00,MILLIQBLANK13SEPT2022_EM_456.00,MILLIQBLANK13SEPT2022_EM_458.00,MILLIQBLANK13SEPT2022_EM_460.00,MILLIQBLANK13SEPT2022_EM_462.00,MILLIQBLANK13SEPT2022_EM_464.00,MILLIQBLANK13SEPT2022_EM_466.00,MILLIQBLANK13SEPT2022_EM_468.00,MILLIQBLANK13SEPT2022_EM_470.00,MILLIQBLANK13SEPT2022_EM_472.00,MILLIQBLANK13SEPT2022_EM_474.00,MILLIQBLANK13SEPT2022_EM_476.00,MILLIQBLANK13SEPT2022_EM_478.00,MILLIQBLANK13SEPT2022_EM_480.00,MILLIQBLANK13SEPT2022_EM_482.00,MILLIQBLANK13SEPT2022_EM_484.00,MILLIQBLANK13SEPT2022_EM_486.00,MILLIQBLANK13SEPT2022_EM_488.00,MILLIQBLANK13SEPT2022_EM_490.00,MILLIQBLANK13SEPT2022_EM_492.00,MILLIQBLANK13SEPT2022_EM_494.00,MILLIQBLANK13SEPT2022_EM_496.00,MILLIQBLANK13SEPT2022_EM_498.00,MILLIQBLANK13SEPT2022_EM_500.00,MILLIQBLANK13SEPT2022_EM_502.00,MILLIQBLANK13SEPT2022_EM_504.00,MILLIQBLANK13SEPT2022_EM_506.00,MILLIQBLANK13SEPT2022_EM_508.00,MILLIQBLANK13SEPT2022_EM_510.00,MILLIQBLANK13SEPT2022_EM_512.00,MILLIQBLANK13SEPT2022_EM_514.00,MILLIQBLANK13SEPT2022_EM_516.00,MILLIQBLANK13SEPT2022_EM_518.00,MILLIQBLANK13SEPT2022_EM_520.00,MILLIQBLANK13SEPT2022_EM_522.00,MILLIQBLANK13SEPT2022_EM_524.00,MILLIQBLANK13SEPT2022_EM_526.00,MILLIQBLANK13SEPT2022_EM_528.00,MILLIQBLANK13SEPT2022_EM_530.00,MILLIQBLANK13SEPT2022_EM_532.00,MILLIQBLANK13SEPT2022_EM_534.00,MILLIQBLANK13SEPT2022_EM_536.00,MILLIQBLANK13SEPT2022_EM_538.00,MILLIQBLANK13SEPT2022_EM_540.00,MILLIQBLANK13SEPT2022_EM_542.00,MILLIQBLANK13SEPT2022_EM_544.00,MILLIQBLANK13SEPT2022_EM_546.00,MILLIQBLANK13SEPT2022_EM_548.00,MILLIQBLANK13SEPT2022_EM_550.00,MILLIQBLANK13SEPT2022_EM_552.00,MILLIQBLANK13SEPT2022_EM_554.00,MILLIQBLANK13SEPT2022_EM_556.00,MILLIQBLANK13SEPT2022_EM_558.00,MILLIQBLANK13SEPT2022_EM_560.00,MILLIQBLANK13SEPT2022_EM_562.00,MILLIQBLANK13SEPT2022_EM_564.00,MILLIQBLANK13SEPT2022_EM_566.00,MILLIQBLANK13SEPT2022_EM_568.00,MILLIQBLANK13SEPT2022_EM_570.00,MILLIQBLANK13SEPT2022_EM_572.00,MILLIQBLANK13SEPT2022_EM_574.00,MILLIQBLANK13SEPT2022_EM_576.00,MILLIQBLANK13SEPT2022_EM_578.00,MILLIQBLANK13SEPT2022_EM_580.00,MILLIQBLANK13SEPT2022_EM_582.00,MILLIQBLANK13SEPT2022_EM_584.00,MILLIQBLANK13SEPT2022_EM_586.00,MILLIQBLANK13SEPT2022_EM_588.00,MILLIQBLANK13SEPT2022_EM_590.00,MILLIQBLANK13SEPT2022_EM_592.00,MILLIQBLANK13SEPT2022_EM_594.00,MILLIQBLANK13SEPT2022_EM_596.00,MILLIQBLANK13SEPT2022_EM_598.00,MILLIQBLANK13SEPT2022_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.688881814479828,0.567837119102478,0.89757764339447,0.901196718215942,0.955804586410522,0.634459555149078,0.902068734169006,1.29266440868378,1.46251380443573,1.53536581993103,1.69622504711151,1.74554371833801,1.57092690467834,1.70971095561981,1.93472826480865,1.84156262874603,1.67914247512817,1.87807834148407,1.68661189079285,1.70114994049072,1.52919888496399,1.82749843597412,1.86593878269196,1.51132237911224,1.93569672107697,1.59906840324402,2.00554084777832,2.13231754302979,1.89471638202667,2.18004608154297,2.28924942016602,2.14898133277893,2.22469186782837,2.297358751297,2.29395270347595,2.41535067558289,2.35366058349609,2.64880394935608,2.26205015182495,2.63260316848755,2.21690988540649,2.61443877220154,2.29175019264221,2.3087522983551,2.5855917930603,2.21126914024353,2.14093899726868,2.21020841598511,2.49250197410583,1.91228628158569,2.09865045547485,2.25983452796936,2.16920876502991,1.99933302402496,1.9822860956192,1.76063346862793,1.9206211566925,1.94070613384247,1.85249710083008,2.03679323196411,1.59081447124481,1.83085525035858,1.76523804664612,1.8611364364624,1.72699511051178,1.91885280609131,1.50134932994843,1.40986180305481,1.73989868164062,1.52398157119751,1.65805578231812,1.64591360092163,1.49697113037109,1.41320204734802,1.47100222110748,1.47673094272614,1.36891889572144,1.37076354026794,1.44769358634949,1.11868023872375,1.32496654987335,1.31972062587738,1.33515572547913,1.21925163269043,1.12300729751587,1.34020972251892,0.735686838626862,0.973734617233276,1.02057123184204,1.15645241737366,0.833899259567261,1.09852027893066,1.05866301059723,0.613904118537903,0.839444994926453,0.742183864116669,0.850862979888916,0.473728537559509,0.574217617511749,0.695885539054871,0.51908940076828,0.629459679126739,0.37780100107193,0.14189501106739,0.504957616329193,0.489657819271088,0.433786273002625,0.474928140640259,0.572589099407196,0.334874510765076,0.349610090255737,0.196724489331245,0.463452637195587,0.530483722686768,0.479910433292389,0.366376459598541,0.460469782352447,0.226072087883949,0.293147802352905,0.266008615493774,0.156215205788612,0.184448912739754,0.143090814352036,0.225644960999489,0.353223919868469,0.435901045799255,0.100727379322052,0.25549727678299,0.432919085025787,0.128744855523109,0.240791603922844,0.170422896742821,0.269672214984894,0.142568334937096,-0.0246272087097168,0.0313365384936333,0.187209531664848,0.0735232383012772,0.0721734315156937,0.227657184004784,-0.136277824640274,0.226991578936577,-0.0804877877235413,0.0452636331319809,0.269033312797546,0.0593534111976623,-0.0523883551359177,0.0177658125758171,0.227821990847588,0.00357656925916672,-0.0804031491279602,0.102105215191841,-0.0803949311375618,0.0739494860172272,-0.0103370025753975,0.0599555969238281,0.186802789568901,0.171390295028687,0.0451655015349388,0.003251813352108,0.113832458853722,-0.150728642940521,-0.0944995433092117,-0.163794279098511,-0.19225762784481,0.073792040348053
235,0.864212274551392,0.578428626060486,0.674887120723724,0.950183749198914,0.482614815235138,0.53224778175354,0.801770806312561,0.482295334339142,0.909745931625366,0.875394403934479,0.732227087020874,0.853344321250916,1.01064515113831,0.800945401191711,0.865783989429474,1.18678045272827,0.918017446994781,1.13854515552521,1.08029639720917,0.849444448947906,1.20695793628693,1.07626903057098,0.977140426635742,0.936024069786072,0.948931574821472,1.30608451366425,1.19516313076019,1.11674058437347,1.46557128429413,1.24722468852997,0.989250183105469,1.32008397579193,1.87503468990326,1.64094352722168,1.5171834230423,1.43270754814148,1.83727836608887,1.74220871925354,1.62340831756592,1.43861567974091,1.70672428607941,1.55546474456787,1.31780803203583,1.69773650169373,1.69537103176117,1.8450585603714,1.59675145149231,2.01014995574951,1.75064516067505,1.84335649013519,1.89303421974182,1.69981515407562,2.10789489746094,1.42503440380096,1.69158375263214,1.61318445205688,1.50360083580017,1.96719825267792,1.46451461315155,1.80763518810272,1.60096037387848,1.92380225658417,1.96428215503693,1.48863708972931,1.47496485710144,1.6258590221405,1.7293426990509,1.56746160984039,1.45103549957275,1.66934478282928,1.7569408416748,1.78100192546844,1.46815478801727,1.47399961948395,0.951672911643982,1.52198612689972,1.81207525730133,1.303795337677,1.37056303024292,1.61397171020508,1.37448263168335,1.33011531829834,1.15410995483398,1.25004041194916,0.920852541923523,1.08979177474976,0.823294937610626,1.23031401634216,0.749397993087769,1.15974283218384,0.767811954021454,0.910097122192383,0.907028615474701,0.961880087852478,0.715020596981049,0.750578284263611,0.705136835575104,0.511452496051788,0.977890729904175,0.563779652118683,0.646464169025421,0.273351073265076,0.594176292419434,0.618258416652679,0.534360706806183,0.412037372589111,0.396857559680939,0.378181278705597,0.365088045597076,0.500371158123016,0.448579788208008,0.534443140029907,0.277961194515228,0.172496750950813,0.328848540782928,0.224312320351601,0.294019401073456,0.314629554748535,0.123600378632545,0.174324929714203,0.40080988407135,-0.100705198943615,0.419721245765686,0.0895478129386902,0.0550219491124153,0.0540252923965454,0.0367928743362427,0.124163314700127,0.00284650176763535,0.31570839881897,0.274945855140686,0.17646749317646,0.331178486347198,-0.0837594270706177,-0.0489677377045155,0.0878714174032211,-0.0491508767008781,-0.0491398423910141,0.124686434864998,0.0885968804359436,0.105755195021629,0.141914546489716,0.0550809651613235,-0.0837410911917686,0.193753078579903,0.0032469630241394,0.109307050704956,0.193956270813942,0.160452991724014,0.0372941642999649,0.229396477341652,-0.100966438651085,0.141251176595688,0.0728921145200729,-0.0318208783864975,-0.0145255289971828,0.00254558771848679,0.0723364055156708,-0.187286138534546,0.16018408536911,-0.18760421872139,-0.135431855916977,-0.100766450166702,-0.100835025310516,-0.17019447684288,-0.0664151757955551
240,1.78076994419098,0.897233843803406,0.826953887939453,0.497123837471008,0.640356183052063,0.262523531913757,0.526220321655273,0.405811190605164,0.675744891166687,0.466775953769684,0.463519513607025,0.676958620548248,0.306992828845978,0.408343493938446,0.468258380889893,0.656261086463928,0.551407694816589,0.50771427154541,0.69876766204834,0.691886246204376,0.750994265079498,0.674904048442841,0.643346011638641,0.822910249233246,0.677350878715515,0.792423009872436,0.626757740974426,0.772589206695557,0.721554279327393,0.769502282142639,0.868101894855499,0.583885550498962,0.926114022731781,0.819952487945557,0.999913215637207,0.917433261871338,0.831275284290314,0.791919410228729,1.18876922130585,1.1682196855545,1.06787693500519,1.18937420845032,0.874799251556397,1.31367135047913,1.12121737003326,1.05251061916351,1.34897518157959,1.63178312778473,1.23214852809906,1.00507009029388,1.42118585109711,1.67706966400146,1.59398627281189,1.17261147499084,1.42144072055817,1.42075455188751,1.65420424938202,1.70907235145569,1.45278513431549,1.43442237377167,1.26668238639832,1.45620858669281,1.63144624233246,1.55781841278076,1.42286884784698,1.5111483335495,1.57097685337067,1.47744250297546,1.67873859405518,1.39223611354828,1.48919439315796,1.33198142051697,1.30847024917603,1.39263021945953,1.35742938518524,1.23755848407745,1.32459509372711,1.22477507591248,1.25891208648682,1.12431883811951,1.12962698936462,1.26392602920532,1.34923243522644,1.06160116195679,1.0180070400238,1.13066828250885,1.35607933998108,1.15495467185974,0.847898602485657,0.710225641727448,0.769141793251038,0.509676992893219,0.857837498188019,0.974505186080933,0.835236489772797,0.63993376493454,0.756449460983276,0.645153284072876,0.763166904449463,0.520047068595886,0.303457975387573,0.788391709327698,0.502451539039612,0.487361967563629,0.408869981765747,0.435797274112701,0.277298271656036,0.367500782012939,0.24729959666729,0.379892647266388,0.272498905658722,0.526289165019989,0.259835779666901,0.24833856523037,0.342309713363647,0.125066623091698,0.46002846956253,0.217234447598457,0.327478110790253,0.137397482991219,0.269525051116943,0.0682305097579956,0.0552097335457802,0.25724869966507,0.273614466190338,0.192422762513161,0.219509169459343,0.229343399405479,0.0949597507715225,0.151396363973618,0.229574158787727,0.287977278232574,0.122638612985611,0.0824024081230164,0.257611393928528,-0.0388392359018326,0.0417338535189629,0.00140442699193954,0.352940142154694,0.0705448538064957,0.190529063344002,0.148113802075386,0.110607296228409,0.167319640517235,0.0430044904351234,0.111813515424728,-0.0120813772082329,0.042363241314888,0.0840368568897247,0.00191044062376022,0.0704061985015869,-0.134844571352005,0.0298841744661331,0.111523196101189,0.0707665532827377,0.0568522363901138,0.00141822546720505,0.0153922215104103,0.138704612851143,0.0294817984104156,-0.148511365056038,0.00170471519231796,0.00195714831352234,0.182014882564545,-0.0938000530004501,-0.0664151757955551
245,18.0324649810791,12.1622142791748,5.42444038391113,2.33109855651855,1.02993702888489,0.311186373233795,0.446807622909546,0.178319320082664,0.291649460792542,0.379478216171265,0.280320346355438,0.40103405714035,0.522695124149322,0.296332836151123,0.510832369327545,0.412812173366547,0.48737758398056,0.528375923633575,0.505960583686829,0.609449088573456,0.647024691104889,0.541451930999756,0.615723192691803,0.51378458738327,0.698935568332672,0.689657032489777,0.499790966510773,0.614464581012726,0.498682618141174,0.541032731533051,0.60824853181839,0.656176090240478,0.707435965538025,0.61965024471283,0.529764831066132,0.618317484855652,0.546655178070068,0.894134759902954,0.685905754566193,0.714741826057434,0.78421425819397,0.793308913707733,0.723607122898102,0.874815762042999,0.76277220249176,0.803345382213593,0.810829102993011,0.945144414901733,0.91368293762207,1.1294059753418,1.11891865730286,0.956523656845093,1.14481282234192,1.10729372501373,1.13518893718719,1.30257534980774,1.14920997619629,1.1918398141861,1.20624256134033,1.22829508781433,1.02045345306396,1.19707369804382,1.1333714723587,1.21416509151459,1.25705587863922,1.11059200763702,1.17148554325104,1.14976441860199,1.28618144989014,1.03119874000549,1.11276853084564,1.05352938175201,1.17465054988861,1.03173887729645,1.15186655521393,1.19501185417175,1.16660249233246,1.16054224967957,1.12906455993652,1.06625008583069,0.955850839614868,1.02547311782837,0.980910420417786,1.03534150123596,0.942116260528564,0.82089626789093,0.888802409172058,0.833823382854462,0.808944225311279,0.750817179679871,0.777315437793732,0.935460567474365,0.718095898628235,0.832831382751465,0.659236192703247,0.431983888149262,0.623498558998108,0.698763966560364,0.494349241256714,0.577321469783783,0.473513245582581,0.454839110374451,0.585803866386414,0.477039098739624,0.379022479057312,0.427098155021667,0.426258206367493,0.215839877724648,0.316738069057465,0.376893877983093,0.460306704044342,0.222983911633492,0.358938932418823,0.36167985200882,0.293712675571442,0.351302027702332,0.310736835002899,0.370926380157471,0.193076685070992,0.171855568885803,0.134774073958397,0.238437935709953,0.194753512740135,0.23761473596096,0.0767012983560562,0.0759655833244324,0.0842621177434921,0.185054823756218,0.0768448263406754,0.0374539494514465,0.134975165128708,0.060067281126976,0.0607009381055832,0.0691249519586563,0.00149397552013397,-0.0294345691800118,0.166067972779274,0.0153576582670212,0.00753400474786758,0.024057999253273,0.06191286444664,0.0689526945352554,0.0451994389295578,0.0316580608487129,-0.00578109547495842,0.00859682261943817,-0.0135434865951538,0.0544928461313248,0.0543413609266281,0.0173305422067642,-0.00637089088559151,0.0622216612100601,-0.0664151757955551,-0.0436971969902515,0.00145966559648514,0.0157467275857925,0.0254304558038712,0.135697275400162,-0.126868277788162,-0.0512979030609131,-0.0214268714189529,-0.0513731725513935,-0.028326902538538,0.00896947085857391,-0.00638576224446297,0.0156829506158829
250,13.1834335327148,21.0311794281006,22.1547584533691,16.6020107269287,8.77241134643555,2.82344841957092,1.28579711914062,0.621679425239563,0.46289449930191,0.373306810855865,0.507637619972229,0.437787592411041,0.40993595123291,0.446422159671783,0.535476446151733,0.53735339641571,0.483756482601166,0.601499140262604,0.599762916564941,0.663732707500458,0.643260955810547,0.56337034702301,0.564151525497437,0.662787735462189,0.703210294246674,0.554755628108978,0.577449023723602,0.562330305576324,0.721891582012177,0.519704937934876,0.491357445716858,0.470716536045074,0.635458886623383,0.664924025535583,0.559313416481018,0.601542890071869,0.716935276985169,0.557825267314911,0.52088463306427,0.516235053539276,0.528064072132111,0.633150696754456,0.51349139213562,0.519587159156799,0.616156458854675,0.620776474475861,0.660857498645783,0.700846552848816,0.73106449842453,0.63182145357132,0.782045722007751,0.748752176761627,0.769006729125977,0.834657549858093,0.790695130825043,0.904745280742645,0.753733992576599,0.809084713459015,0.835286200046539,0.797649621963501,0.671111106872559,0.824526906013489,0.706315994262695,0.826459527015686,0.651634871959686,1.02727293968201,0.822806477546692,0.971079111099243,0.888273358345032,0.697115898132324,0.782914996147156,0.777691006660461,0.999218463897705,0.79449737071991,0.994350671768188,0.895759284496307,0.798584938049316,0.937090396881103,0.779675602912903,0.963265061378479,0.911849975585938,0.992703437805176,0.74993884563446,0.641610860824585,0.718070566654205,0.724909722805023,0.721017956733704,0.785447239875793,0.760483026504517,0.741868019104004,0.654837250709534,0.603659927845001,0.608281672000885,0.490691483020782,0.598235368728638,0.509114861488342,0.434471189975738,0.597423493862152,0.444401502609253,0.404569506645203,0.468673229217529,0.519593060016632,0.418857157230377,0.32537192106247,0.409475266933441,0.34584903717041,0.349242568016052,0.358430325984955,0.28557825088501,0.277650356292725,0.318762123584747,0.292379260063171,0.290468037128449,0.299502551555634,0.272326946258545,0.214380428195,0.0979330837726593,0.195368453860283,0.0861219167709351,0.239421650767326,0.106559529900551,0.181185781955719,0.166695922613144,0.199536964297295,0.241619154810905,0.156009241938591,0.0549096912145615,0.0736688822507858,0.0603749006986618,0.120585590600967,0.111463338136673,0.265765726566315,-0.0192730017006397,0.0352873206138611,0.0345711186528206,-0.0130949951708317,0.0901006460189819,-0.00506339222192764,0.12084698677063,-0.0324973240494728,0.0728504359722137,0.00688541680574417,0.0665944963693619,0.0401733219623566,-0.00583440810441971,-0.0798484534025192,0.0540885254740715,0.0465296283364296,-0.0330856181681156,0.0532203316688538,0.00102616846561432,0.102121114730835,0.0870921313762665,-0.0465001463890076,-0.126436784863472,-0.0664151757955551,0.000776931643486023,0.0472743809223175,0.00695239752531052,-0.0664151757955551,0.0140428990125656,-0.0463503003120422,0.0466686189174652,-0.0596981309354305,-0.0330090187489986,-0.0798359215259552
255,1.3413507938385,2.08463191986084,5.29118919372559,10.7084407806396,18.2449913024902,16.8056926727295,13.5270137786865,8.28286457061768,3.83487510681152,2.00333333015442,1.00249373912811,0.645220041275024,0.626176118850708,0.653282523155212,0.553752303123474,0.607921183109283,0.651577711105347,0.661364436149597,0.626670241355896,0.769006729125977,0.851145505905151,0.747420012950897,0.681445896625519,0.866587340831757,0.700455963611603,0.642481446266174,0.641665935516357,0.715040922164917,0.399435937404633,0.587319791316986,0.549462139606476,0.819865763187408,0.445098876953125,0.490902364253998,0.573296964168549,0.684487879276276,0.657660841941833,0.438951790332794,0.620236098766327,0.648060083389282,0.638547718524933,0.478997886180878,0.472125351428986,0.327202141284943,0.713577032089233,0.575092375278473,0.55572497844696,0.617287933826447,0.752962052822113,0.672234356403351,0.50055855512619,0.563346147537231,0.440859079360962,0.518285810947418,0.708942532539368,0.508840560913086,0.537674486637115,0.425148010253906,0.628050208091736,0.369867265224457,0.487696290016174,0.426260054111481,0.42228364944458,0.511156797409058,0.442133486270905,0.616262137889862,0.513365685939789,0.655922293663025,0.448003947734833,0.608065903186798,0.473189771175385,0.545798480510712,0.758548200130463,0.639727234840393,0.731727302074432,0.645835518836975,0.521589517593384,0.544135987758636,0.902596831321716,0.701225161552429,0.590459942817688,0.614333808422089,0.542233824729919,0.635527551174164,0.63077986240387,0.51997435092926,0.681642949581146,0.320054352283478,0.531943917274475,0.751105964183807,0.528091132640839,0.539477348327637,0.614922225475311,0.479331493377686,0.467943012714386,0.532107770442963,0.567117035388947,0.33235377073288,0.362243711948395,0.367450535297394,0.43195241689682,0.482307195663452,0.525832533836365,0.239826008677483,0.335995137691498,0.331373512744904,0.468503713607788,0.383984565734863,0.338695466518402,0.3530393242836,0.406286299228668,0.403178632259369,0.0882750302553177,0.209963634610176,0.28431361913681,0.273346185684204,0.149950295686722,0.246387526392937,0.230895712971687,0.23153717815876,0.170434519648552,0.088828980922699,0.181829005479813,0.163712754845619,0.0476714000105858,0.130596473813057,-0.076772503554821,0.0990963578224182,0.0995254963636398,0.127624735236168,0.130731388926506,0.058753028512001,0.171537190675735,0.152066275477409,0.0167509615421295,0.0358866155147553,-0.0558896362781525,0.0667815506458282,0.166829258203506,0.137970954179764,-0.0358413010835648,0.00512801110744476,0.0561463683843613,0.136167749762535,-0.0664151757955551,-0.00538312271237373,0.0676731914281845,-0.0664151757955551,-0.0357484817504883,-0.015269510447979,-0.0355754047632217,-0.0664151757955551,0.0357329994440079,0.067018061876297,-0.0869788229465485,-0.025528758764267,0.0574813708662987,-0.0766731649637222,0.00596092641353607,0.0153685212135315,-0.0975429341197014,0.149505376815796,0.0161859318614006,0.00576911866664887,-0.0457921549677849,-0.0144665837287903
260,1.51483809947968,1.32060468196869,1.0681380033493,1.35685431957245,1.47485446929932,2.71003580093384,6.83801794052124,14.1483449935913,19.9230136871338,18.3451900482178,9.85092067718506,4.39375019073486,1.87197506427765,1.16521298885345,1.01891922950745,0.881610333919525,0.871637463569641,0.87449449300766,0.734804570674896,0.857487261295319,0.857915699481964,0.896180272102356,0.824487566947937,0.770350694656372,0.999384522438049,0.804998338222504,0.815513610839844,0.699354887008667,0.62082028388977,0.62297123670578,0.632822275161743,0.601788580417633,0.632769465446472,0.586231648921967,0.505852818489075,0.545672655105591,0.608720302581787,0.487761616706848,0.747323155403137,0.58178573846817,0.483154237270355,0.600092768669128,0.502375900745392,0.519124388694763,0.309192955493927,0.509019613265991,0.440161347389221,0.437020003795624,0.409432590007782,0.405519664287567,0.394781410694122,0.353090643882751,0.439136981964111,0.430459916591644,0.407066822052002,0.400146901607513,0.321892559528351,0.42534339427948,0.321663081645966,0.408004701137543,0.382526576519012,0.349773406982422,0.294815182685852,0.364026129245758,0.454591691493988,0.417805314064026,0.428616404533386,0.448817133903503,0.483154833316803,0.40567409992218,0.306831479072571,0.476987600326538,0.282566130161285,0.485357463359833,0.51229202747345,0.443541049957275,0.490971446037292,0.47131884098053,0.486994862556458,0.478220999240875,0.473026275634766,0.573739409446716,0.435177206993103,0.476024687290192,0.488115668296814,0.500619947910309,0.462852716445923,0.300579369068146,0.445675492286682,0.426314055919647,0.513995945453644,0.372859597206116,0.420000791549683,0.511350989341736,0.384957015514374,0.450250267982483,0.373439252376556,0.444869160652161,0.308060109615326,0.390493035316467,0.221900805830956,0.390035808086395,0.310656487941742,0.269539773464203,0.317986667156219,0.264752507209778,0.279376804828644,0.278197705745697,0.211811199784279,0.205619648098946,0.237286970019341,0.228275582194328,0.217317268252373,0.157699570059776,0.161951586604118,0.145762622356415,0.142390266060829,0.146107897162437,0.0789151787757874,0.109145566821098,0.0185218527913094,0.050175704061985,0.146345615386963,0.165069118142128,0.085364893078804,0.0560460463166237,0.0609509497880936,0.156209707260132,0.0924672782421112,0.139975652098656,0.14659421145916,0.0503806844353676,0.0798005759716034,0.0384590104222298,0.150922134518623,0.0354410037398338,0.128581926226616,0.0721573978662491,9.94652509689331E-6,0.0960866361856461,0.131680697202682,-0.0481446608901024,0.00605471432209015,-0.0179126895964146,0.048522487282753,0.0663492828607559,-0.0237220972776413,-0.0236362554132938,0.0926432013511658,-0.0177204981446266,-0.0242703668773174,0.0241705551743507,-0.0122980661690235,0.0300336927175522,-0.0298400670289993,0.0478004664182663,0.0187160447239876,-0.0179220959544182,-0.00569245219230652,-0.0181033685803413,-0.042076725512743,0.0185858011245728,-0.0964421406388283,0.036153256893158,0.00663795322179794,-0.0664151757955551
