Wavelength (nm),Intensity (a.u.),Z Axis,
,milliq_EM_270.00,milliq_EM_272.00,milliq_EM_274.00,milliq_EM_276.00,milliq_EM_278.00,milliq_EM_280.00,milliq_EM_282.00,milliq_EM_284.00,milliq_EM_286.00,milliq_EM_288.00,milliq_EM_290.00,milliq_EM_292.00,milliq_EM_294.00,milliq_EM_296.00,milliq_EM_298.00,milliq_EM_300.00,milliq_EM_302.00,milliq_EM_304.00,milliq_EM_306.00,milliq_EM_308.00,milliq_EM_310.00,milliq_EM_312.00,milliq_EM_314.00,milliq_EM_316.00,milliq_EM_318.00,milliq_EM_320.00,milliq_EM_322.00,milliq_EM_324.00,milliq_EM_326.00,milliq_EM_328.00,milliq_EM_330.00,milliq_EM_332.00,milliq_EM_334.00,milliq_EM_336.00,milliq_EM_338.00,milliq_EM_340.00,milliq_EM_342.00,milliq_EM_344.00,milliq_EM_346.00,milliq_EM_348.00,milliq_EM_350.00,milliq_EM_352.00,milliq_EM_354.00,milliq_EM_356.00,milliq_EM_358.00,milliq_EM_360.00,milliq_EM_362.00,milliq_EM_364.00,milliq_EM_366.00,milliq_EM_368.00,milliq_EM_370.00,milliq_EM_372.00,milliq_EM_374.00,milliq_EM_376.00,milliq_EM_378.00,milliq_EM_380.00,milliq_EM_382.00,milliq_EM_384.00,milliq_EM_386.00,milliq_EM_388.00,milliq_EM_390.00,milliq_EM_392.00,milliq_EM_394.00,milliq_EM_396.00,milliq_EM_398.00,milliq_EM_400.00,milliq_EM_402.00,milliq_EM_404.00,milliq_EM_406.00,milliq_EM_408.00,milliq_EM_410.00,milliq_EM_412.00,milliq_EM_414.00,milliq_EM_416.00,milliq_EM_418.00,milliq_EM_420.00,milliq_EM_422.00,milliq_EM_424.00,milliq_EM_426.00,milliq_EM_428.00,milliq_EM_430.00,milliq_EM_432.00,milliq_EM_434.00,milliq_EM_436.00,milliq_EM_438.00,milliq_EM_440.00,milliq_EM_442.00,milliq_EM_444.00,milliq_EM_446.00,milliq_EM_448.00,milliq_EM_450.00,milliq_EM_452.00,milliq_EM_454.00,milliq_EM_456.00,milliq_EM_458.00,milliq_EM_460.00,milliq_EM_462.00,milliq_EM_464.00,milliq_EM_466.00,milliq_EM_468.00,milliq_EM_470.00,milliq_EM_472.00,milliq_EM_474.00,milliq_EM_476.00,milliq_EM_478.00,milliq_EM_480.00,milliq_EM_482.00,milliq_EM_484.00,milliq_EM_486.00,milliq_EM_488.00,milliq_EM_490.00,milliq_EM_492.00,milliq_EM_494.00,milliq_EM_496.00,milliq_EM_498.00,milliq_EM_500.00,milliq_EM_502.00,milliq_EM_504.00,milliq_EM_506.00,milliq_EM_508.00,milliq_EM_510.00,milliq_EM_512.00,milliq_EM_514.00,milliq_EM_516.00,milliq_EM_518.00,milliq_EM_520.00,milliq_EM_522.00,milliq_EM_524.00,milliq_EM_526.00,milliq_EM_528.00,milliq_EM_530.00,milliq_EM_532.00,milliq_EM_534.00,milliq_EM_536.00,milliq_EM_538.00,milliq_EM_540.00,milliq_EM_542.00,milliq_EM_544.00,milliq_EM_546.00,milliq_EM_548.00,milliq_EM_550.00,milliq_EM_552.00,milliq_EM_554.00,milliq_EM_556.00,milliq_EM_558.00,milliq_EM_560.00,milliq_EM_562.00,milliq_EM_564.00,milliq_EM_566.00,milliq_EM_568.00,milliq_EM_570.00,milliq_EM_572.00,milliq_EM_574.00,milliq_EM_576.00,milliq_EM_578.00,milliq_EM_580.00,milliq_EM_582.00,milliq_EM_584.00,milliq_EM_586.00,milliq_EM_588.00,milliq_EM_590.00,milliq_EM_592.00,milliq_EM_594.00,milliq_EM_596.00,milliq_EM_598.00,milliq_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.621309757232666,0.786745846271515,0.998134255409241,1.51768016815186,1.60372614860535,1.69538486003876,1.80313038825989,2.41258549690247,2.54542660713196,2.58219456672668,2.84765148162842,2.44522738456726,2.45678806304932,2.88571095466614,2.72612905502319,2.64149713516235,2.24729824066162,2.41817617416382,1.89815306663513,1.93591332435608,1.91238594055176,1.60829246044159,1.56829583644867,1.33460700511932,1.30919086933136,1.33508205413818,1.43649554252625,1.42835903167725,1.57839369773865,1.97834396362305,1.62972712516785,1.48232114315033,1.92685866355896,2.15259528160095,2.34153652191162,1.89514398574829,2.03625631332397,2.34598779678345,2.32578039169312,2.36802673339844,2.19262385368347,2.48542618751526,2.30127906799316,2.07352662086487,2.16747975349426,2.35630869865417,2.30583477020264,2.31538009643555,2.18684077262878,1.910888671875,2.1143479347229,2.03491950035095,2.06094169616699,1.72544872760773,1.830002784729,1.94491744041443,1.59124505519867,1.79950344562531,1.67510807514191,1.69897484779358,1.15656888484955,1.47083556652069,1.18413460254669,1.37272202968597,1.43859326839447,1.25225841999054,1.29779946804047,1.17125391960144,1.14774036407471,1.27552628517151,1.48180115222931,1.39119362831116,1.29199981689453,1.22534549236298,1.50933265686035,1.08567607402802,1.42991995811462,1.19287204742432,1.12646627426147,1.13740158081055,1.12255907058716,0.83490514755249,1.10556197166443,0.863460302352905,0.998677134513855,0.962451457977295,0.573788285255432,1.07761478424072,0.792784869670868,0.819961249828339,0.723509073257446,0.933626055717468,0.877841651439667,0.678072988986969,0.69577020406723,0.787321448326111,0.58419531583786,0.673597157001495,0.692941248416901,0.582458198070526,0.50641131401062,0.607778787612915,0.4663046002388,0.504906237125397,0.464056015014648,0.34100803732872,0.492460668087006,0.40986031293869,0.639456629753113,0.532890141010284,0.397082507610321,0.288283199071884,0.380531430244446,0.111888855695724,0.331915140151978,0.383781254291534,0.206477165222168,0.356709748506546,0.26447856426239,0.258560717105865,0.367453515529633,0.152052342891693,0.100027859210968,0.194060444831848,0.0173179432749748,0.30014505982399,0.315878868103027,0.165148854255676,0.0991660803556442,0.205271035432816,0.0176757276058197,0.138780355453491,0.205586671829224,0.111779108643532,0.206493258476257,0.287723898887634,0.0573887825012207,0.0719770342111588,0.0716477632522583,-0.0910332202911377,0.0301054865121841,0.0999731123447418,0.112931862473488,0.193400144577026,-0.0775512233376503,0.124733969569206,0.044411227107048,-0.0501032918691635,0.100550755858421,0.09987673163414,-0.145232290029526,0.00418543815612793,-0.0910332202911377,0.220088720321655,-0.0499418303370476,0.0169187933206558,0.085686057806015,-0.104601927101612,-0.0637193992733955,-0.131791323423386,-0.0500910021364689,-0.0638832822442055,-0.213610619306564,-0.0232347697019577,0.0449804961681366,0.100106120109558
235,0.366834759712219,0.941921353340149,0.926718950271606,1.28612887859344,0.760462582111359,1.08040988445282,1.14310812950134,1.03496241569519,1.33913505077362,1.10049223899841,1.36783969402313,1.33632898330688,1.45925199985504,1.30733811855316,1.36504185199738,1.17672777175903,0.909600496292114,1.04675650596619,0.944588899612427,0.682922303676605,0.779798924922943,0.851271271705627,0.831582427024841,0.911777853965759,0.685841798782349,0.490352749824524,0.670884191989899,0.703602969646454,0.681865990161896,0.691556692123413,0.883529007434845,0.957533836364746,1.01273798942566,0.890043616294861,1.15264332294464,1.55924296379089,1.4213684797287,1.42459774017334,1.43167352676392,1.5171103477478,1.46101021766663,1.66260516643524,1.57344186306,1.44220340251923,1.89677703380585,1.85426950454712,2.18619465827942,1.47002899646759,1.51623094081879,1.84685575962067,1.49440717697144,1.51515555381775,1.67844331264496,1.35950815677643,1.49286377429962,1.4446804523468,1.47362232208252,1.3765629529953,1.25737106800079,1.35287821292877,1.15578734874725,1.38115417957306,1.13904118537903,1.23083281517029,1.20725739002228,1.07349848747253,0.997981071472168,0.937495827674866,1.26677417755127,1.32584607601166,0.97186017036438,1.17367315292358,1.29825091362,0.985375165939331,1.08289229869843,1.33722615242004,1.0844634771347,0.95709753036499,0.946519494056702,1.26661479473114,1.01670241355896,1.10472190380096,0.976629972457886,0.737329959869385,0.847414672374725,0.777268707752228,0.751733005046845,0.891906976699829,1.23891067504883,0.764714539051056,1.27611196041107,0.701934695243835,0.649346053600311,0.766368985176086,0.885891079902649,0.76081246137619,0.543908655643463,0.547837018966675,0.462295949459076,0.549279510974884,0.364539951086044,0.364086896181107,0.614611983299255,0.443931758403778,0.538025915622711,0.52153468132019,0.196478635072708,0.265466958284378,0.34927162528038,0.655286073684692,0.568262815475464,0.569289863109589,0.112329035997391,0.0950006991624832,0.283422112464905,0.113531991839409,0.11374843120575,0.332465887069702,0.212764263153076,0.19706329703331,0.265903264284134,0.214491695165634,0.31500318646431,0.199207842350006,0.0778201073408127,0.300043404102325,0.0953758656978607,0.010099470615387,0.144276723265648,0.349816620349884,0.129522576928139,0.0448478758335114,0.0931504219770431,0.0940273404121399,0.24631455540657,0.110302299261093,0.147866472601891,0.397248029708862,-0.0572608448565006,0.195446610450745,-0.0228982418775558,-0.0572025738656521,0.128869697451591,0.11140276491642,0.077393501996994,0.0781285911798477,0.161977618932724,-0.158550605177879,-0.0910332202911377,0.0775610357522964,-0.0569494776427746,-0.0570415817201138,0.0446496903896332,0.183197647333145,-0.142153605818748,0.1097531914711,0.145209833979607,0.163696259260178,-0.0397029109299183,-0.00581660121679306,0.0445324182510376,0.010556660592556,0.0279435813426971,-0.192370891571045,0.130194425582886,-0.0235943794250488
240,2.13047957420349,0.984800219535828,0.82819002866745,0.809490621089935,0.426486730575562,0.308039903640747,0.400481700897217,0.343321681022644,0.468108773231506,0.366458207368851,0.369525074958801,0.549680292606354,0.43342924118042,0.28130105137825,0.480467915534973,0.63128650188446,0.293577253818512,0.320077031850815,0.342269957065582,0.38576477766037,0.358948141336441,0.252889543771744,0.0879491418600082,0.300509452819824,0.186797171831131,0.16434571146965,0.334388971328735,0.401794850826263,0.33463042974472,0.360900402069092,0.350198596715927,0.543197095394135,0.613587260246277,0.530221462249756,0.557475209236145,0.67901074886322,1.02415537834167,0.843012750148773,0.770540595054626,1.2435542345047,0.823055326938629,0.913197159767151,1.20647859573364,1.16734004020691,1.41653633117676,1.14831030368805,1.00598168373108,1.07828986644745,1.23071670532227,1.29656481742859,1.18972086906433,1.29897153377533,1.34998250007629,1.14643108844757,1.20625019073486,1.38058006763458,0.954708218574524,1.14589762687683,1.0827968120575,1.14905261993408,1.08894610404968,1.29384696483612,1.05246245861053,1.12792539596558,1.04926145076752,0.943066477775574,0.925109267234802,1.01648759841919,0.985658288002014,0.67253303527832,0.985602498054504,0.852931916713715,0.673681020736694,0.74750828742981,0.864264070987701,1.1005654335022,0.891967415809631,0.865978837013245,0.765231132507324,0.880835115909576,0.97243344783783,0.758428990840912,0.790209472179413,0.6997931599617,0.884234011173248,0.909486532211304,0.639798760414124,0.628730177879334,0.628636002540588,0.675768196582794,0.780624866485596,0.630136370658874,0.412979006767273,0.538326382637024,0.658828675746918,0.700304269790649,0.462115108966827,0.619511783123016,0.457921862602234,0.438389420509338,0.447582900524139,0.549372494220734,0.445272028446198,0.556318581104279,0.325059145689011,0.421409964561462,0.380522787570953,0.170801728963852,0.479077398777008,0.330074816942215,0.155332893133163,0.376420348882675,0.284541457891464,0.388962626457214,0.312460243701935,0.330501943826675,0.166145294904709,0.193369835615158,0.182828605175018,0.141245812177658,0.172176599502563,0.234844028949738,0.260405719280243,0.0654959976673126,0.143518909811974,0.157648131251335,0.0903209894895554,0.129082784056664,0.171341001987457,0.205875068902969,0.07762710750103,0.171330690383911,0.104419261217117,0.154422610998154,0.0269438624382019,0.0787904262542725,0.117031902074814,0.184597104787827,0.0929110646247864,0.198867678642273,0.0533673316240311,0.0914842188358307,0.0399511307477951,0.079855278134346,0.156636744737625,0.0655532032251358,0.106832474470139,-0.117249667644501,0.170674949884415,-0.0252956449985504,0.0398396998643875,0.105773270130157,0.0139095857739449,-0.208436265587807,0.0139426365494728,0.0394912362098694,-0.0382996425032616,-0.117163345217705,-0.169464588165283,-0.0381944589316845,0.0253947675228119,-0.0124127492308617,-0.222342625260353,-0.0517698042094708,-0.0392116941511631,-0.0649701729416847
245,18.0745658874512,12.2441892623901,5.75774669647217,2.19330263137817,0.7922003865242,0.399244159460068,0.440761566162109,0.289181292057037,0.326379239559174,0.263353019952774,0.24115514755249,0.337893605232239,0.177643328905106,0.0947726517915726,0.179494887590408,0.332643866539001,0.293521910905838,0.204594373703003,0.280488222837448,0.192166477441788,0.252641379833221,0.255097538232803,0.233371913433075,0.225478112697601,0.160761713981628,0.133994027972221,0.176601767539978,0.197126299142838,0.196127116680145,0.132395043969154,0.31039759516716,0.328791171312332,0.387460321187973,0.507954955101013,0.439043164253235,0.407957941293716,0.47486937046051,0.50296950340271,0.529579699039459,0.713333308696747,0.583891868591309,0.472732186317444,0.762040674686432,0.682828724384308,0.624593675136566,0.670272529125214,0.632924020290375,0.787644863128662,0.626213669776916,0.839732110500336,0.789412319660187,0.930042624473572,0.787998974323273,0.779401540756226,0.562674283981323,0.706202983856201,0.62830924987793,0.68467915058136,0.723968505859375,0.639066219329834,0.688546121120453,0.683769345283508,0.566775918006897,0.588713228702545,0.643937706947327,0.709619045257568,0.697086572647095,0.784408152103424,0.605375945568085,0.69179904460907,0.819209575653076,0.771470546722412,0.704465687274933,0.551063537597656,0.728900611400604,0.757050216197967,0.633726477622986,0.821562051773071,0.674591660499573,0.766272962093353,0.587898015975952,0.679562032222748,0.646176934242249,0.570332825183868,0.681669473648071,0.716233611106873,0.661126554012299,0.539451777935028,0.505668938159943,0.695857763290405,0.693200767040253,0.699211299419403,0.685133397579193,0.692378580570221,0.495672464370728,0.49622118473053,0.459811210632324,0.403386384248734,0.52180027961731,0.376740753650665,0.396268278360367,0.379188507795334,0.402923107147217,0.360537588596344,0.254842936992645,0.303900152444839,0.353259086608887,0.356591105461121,0.283568769693375,0.406217247247696,0.300668507814407,0.335550934076309,0.289924621582031,0.291942417621613,0.18497309088707,0.221248894929886,0.309229820966721,0.168943375349045,0.230837136507034,0.125910043716431,0.244126498699188,0.18848130106926,0.095941811800003,0.149221882224083,0.0700244903564453,0.207611232995987,0.119874343276024,0.0961235165596008,-0.00438186526298523,0.193061828613281,0.0185462161898613,0.0386516451835632,0.0663445740938187,0.0761738419532776,-0.00364609807729721,0.0392448455095291,-0.0619456954300404,0.0381110608577728,-0.054397277534008,0.0610602349042892,0.0244994163513184,0.0102223455905914,-0.02528315782547,0.0191369578242302,0.0388997197151184,-0.0189206078648567,-0.048158623278141,-0.00436809659004211,0.0179411843419075,0.0108427554368973,-0.0180463790893555,0.0109577924013138,-0.105626113712788,0.0117386877536774,-0.0394780971109867,0.0690692514181137,-0.0476693399250507,-0.0396299101412296,-0.039906982332468,0.0176537707448006,0.0687610805034637,-0.0260901898145676,0.0265550464391708,-0.0764787644147873,-0.0547795332968235,0.0172387659549713
250,13.4891748428345,20.6995410919189,21.9733695983887,16.4808292388916,9.55404663085938,2.80305743217468,1.21594166755676,0.495890915393829,0.379433691501617,0.366986036300659,0.293557107448578,0.293511956930161,0.188067942857742,0.243114739656448,0.246458172798157,0.478118717670441,0.230389952659607,0.384041607379913,0.273258417844772,0.203205585479736,0.286448061466217,0.1547591984272,0.126522213220596,0.128990203142166,0.193666130304337,-0.00784120708703995,0.144139468669891,0.0801308900117874,0.214298397302628,0.166088730096817,0.199993252754211,0.183828681707382,0.21835845708847,0.317138105630875,0.347155928611755,0.329613417387009,0.335098475217819,0.29702764749527,0.300637245178223,0.391502201557159,0.480795502662659,0.50959450006485,0.376764535903931,0.477412819862366,0.415812432765961,0.536510109901428,0.46868771314621,0.532141089439392,0.524855375289917,0.46509712934494,0.520416498184204,0.505437791347504,0.377268612384796,0.539586305618286,0.378768920898438,0.495560228824615,0.422761201858521,0.48173463344574,0.450357019901276,0.521143138408661,0.386856228113174,0.411856770515442,0.442771077156067,0.497073829174042,0.512494802474976,0.448767185211182,0.480676412582397,0.321781069040298,0.437047481536865,0.406974762678146,0.49037379026413,0.644705295562744,0.589135587215424,0.59547621011734,0.552636444568634,0.677368998527527,0.48771995306015,0.658429384231567,0.569608449935913,0.557904541492462,0.687997102737427,0.772903323173523,0.629747092723846,0.657238841056824,0.5115105509758,0.574215948581696,0.611472189426422,0.577818810939789,0.365309953689575,0.513557732105255,0.504031717777252,0.505495011806488,0.472542703151703,0.436241865158081,0.511131942272186,0.372237861156464,0.508072733879089,0.445760011672974,0.436167001724243,0.285443484783173,0.414086878299713,0.443380415439606,0.25544673204422,0.409780621528625,0.283328890800476,0.24975374341011,0.418770730495453,0.233193099498749,0.284943819046021,0.198394775390625,0.225393265485764,0.227780789136887,0.236771136522293,0.232292413711548,0.225505948066711,0.296395689249039,0.11811164021492,0.185289829969406,0.239219963550568,0.209590882062912,0.0740486532449722,0.159126430749893,0.0785898864269257,0.167354434728622,0.178597182035446,0.099787637591362,0.145325288176537,0.103989779949188,0.000821858644485474,0.10694345831871,-0.0121828615665436,0.000926241278648376,0.0267624333500862,0.0329836159944534,0.0350911170244217,-0.00590956211090088,0.0135207548737526,0.066131517291069,0.014605924487114,0.0604759305715561,0.0781087726354599,-0.0256553739309311,-0.0514950267970562,0.0519464761018753,-0.0391871780157089,-0.0646441653370857,-0.0320968255400658,-0.0712992325425148,-0.0251622721552849,-0.0844800099730492,-8.69259238243103E-5,-0.0181343704462051,0.00190296769142151,-0.0577772632241249,-0.044784639030695,-0.0122930631041527,-0.00483489781618118,-0.0183578431606293,-0.0579550303518772,0.0613724589347839,-0.156511664390564,0.0221356451511383,0.0279050543904305,0.00711440294981003,-0.0120629891753197,-0.00640056282281876
255,1.45210182666779,1.97786402702332,4.62029838562012,10.586799621582,18.0935325622559,16.3378562927246,13.2618274688721,8.35941600799561,4.02549266815186,1.76284468173981,0.952294945716858,0.774448990821838,0.407302349805832,0.428564429283142,0.591418862342834,0.397332489490509,0.568871974945068,0.419738054275513,0.538557529449463,0.35714715719223,0.408691942691803,0.154498100280762,0.330882847309113,0.292700409889221,0.351227223873138,0.186904489994049,0.245640456676483,0.235127866268158,0.380173087120056,0.250448793172836,0.282530575990677,0.158032789826393,0.395234763622284,0.319854319095612,0.256875872612,0.288985759019852,0.342465102672577,0.267143666744232,0.182845592498779,0.333767235279083,0.311681658029556,0.29818058013916,0.486006438732147,0.228130549192429,0.245737165212631,0.463128507137299,0.292202681303024,0.356999903917313,0.374596238136292,0.301316946744919,0.292391061782837,0.332541167736053,0.366223216056824,0.347685724496841,0.226414501667023,0.351907908916473,0.285155981779098,0.359070301055908,0.330365836620331,0.462498307228088,0.39260858297348,0.22322815656662,0.220386832952499,0.38697823882103,0.0697707980871201,0.321192800998688,0.372727870941162,0.170370519161224,0.302385568618774,0.350038588047028,0.456417560577393,0.557863175868988,0.519308567047119,0.308447450399399,0.442853510379791,0.42607182264328,0.351676166057587,0.383259117603302,0.524929285049438,0.490566194057465,0.478022158145905,0.436029434204102,0.43295431137085,0.447179913520813,0.370739996433258,0.293944537639618,0.385904848575592,0.49858945608139,0.45823073387146,0.414722263813019,0.605900287628174,0.654901444911957,0.427794218063354,0.479440271854401,0.548132419586182,0.467938244342804,0.435192048549652,0.341684252023697,0.513001680374146,0.404682368040085,0.292035162448883,0.220753312110901,0.318013697862625,0.281106561422348,0.307587534189224,0.170678377151489,0.262412905693054,0.212899684906006,0.429178535938263,0.273202836513519,0.379468381404877,0.254896014928818,0.143182665109634,0.291083723306656,0.298849821090698,0.231047421693802,0.178670108318329,0.0309440344572067,0.199042201042175,0.207275360822678,0.1614690721035,0.225814163684845,0.147653996944427,0.158422961831093,0.141970202326775,0.118342831730843,0.0188623815774918,0.0982852280139923,0.147471353411674,0.120794862508774,0.198871105909348,0.138640642166138,0.158233925700188,0.108641311526299,0.0496547371149063,0.0184761807322502,0.189896643161774,0.0507001727819443,0.121347576379776,0.0689619779586792,0.00887686014175415,-0.0209883898496628,-0.0413842387497425,-0.0910332202911377,-0.00110696256160736,-0.0110628083348274,-0.0810057446360588,0.0785631388425827,0.05154749751091,0.0996417701244354,0.0100585743784904,0.0301385149359703,-0.101128317415714,-0.0809756889939308,-0.141395330429077,-0.111165896058083,-0.0304216481745243,-0.0608062148094177,-0.060725599527359,0.0300223901867866,-0.0407804474234581,0.0102243945002556,-0.131283581256866,-0.0200328230857849,-0.0194644331932068,-0.000989094376564026
260,1.41220128536224,1.28559041023254,1.21063387393951,1.05138874053955,1.37468802928925,2.68212580680847,6.47017383575439,13.6414403915405,20.2759914398193,18.1015758514404,9.82606506347656,3.97800803184509,1.66714060306549,0.909939527511597,0.719226956367493,0.464418411254883,0.520092725753784,0.521864235401154,0.403875023126602,0.354566037654877,0.336460411548615,0.261624246835709,0.438153684139252,0.306473433971405,0.309061884880066,0.192582458257675,0.307902932167053,0.232789725065231,0.245282500982285,0.250853061676025,0.255341023206711,0.173050761222839,0.229829251766205,0.20477157831192,0.257368505001068,0.304168552160263,0.206467777490616,0.330510556697845,0.332755446434021,0.312307119369507,0.255255162715912,0.271227270364761,0.240588635206223,0.349666863679886,0.292302161455154,0.337910801172256,0.262007772922516,0.28775030374527,0.296675801277161,0.305550426244736,0.339783400297165,0.256295531988144,0.25335693359375,0.254493355751038,0.205671608448029,0.253355592489243,0.293123215436935,0.321529626846313,0.276245176792145,0.124652370810509,0.156420066952705,0.295168846845627,0.191130518913269,0.306615978479385,0.390894502401352,0.258476614952087,0.272565364837646,0.234245032072067,0.311891168355942,0.261139392852783,0.323318541049957,0.231958508491516,0.364627510309219,0.395083159208298,0.299678325653076,0.389121353626251,0.415062963962555,0.304203033447266,0.274474442005157,0.432670176029205,0.346618860960007,0.434400141239166,0.410123527050018,0.58348160982132,0.297548294067383,0.504632413387299,0.406234711408615,0.421719372272491,0.402504354715347,0.41900235414505,0.361886382102966,0.492832481861114,0.371471673250198,0.385179668664932,0.400476515293121,0.410699546337128,0.280345112085342,0.514062464237213,0.378409028053284,0.41961795091629,0.383125156164169,0.21337366104126,0.375654697418213,0.229881674051285,0.261667281389236,0.195716023445129,0.240020185709,0.198147863149643,0.31861338019371,0.16729947924614,0.215312242507935,0.187582701444626,0.132853090763092,0.124275833368301,0.15160109102726,0.153809070587158,0.119429096579552,0.160268574953079,0.13536873459816,0.172189325094223,0.120636850595474,0.194971233606338,0.141097098588943,0.141787514090538,0.054889976978302,0.146398812532425,0.0778522491455078,0.0499011725187302,0.0598401129245758,0.0319780930876732,0.00807134062051773,-0.0215199887752533,0.130187690258026,0.0139089748263359,0.107134312391281,0.00226722657680511,-0.0210607424378395,0.0393781065940857,-0.0676728263497353,-0.0149390697479248,-0.0272610411047935,0.0367541462182999,0.036728173494339,-0.038946270942688,-0.0678271949291229,-0.0852028951048851,0.0255977734923363,-0.00906744599342346,0.0327831506729126,0.0780541151762009,-0.0151199251413345,-0.0146767199039459,-0.0328510664403439,-0.00368324667215347,-0.0677691549062729,-0.0445607677102089,-0.126373484730721,0.00758668035268784,0.013847827911377,-0.114159554243088,-0.0205250307917595,-0.0104878097772598,-0.0612111389636993,-0.0439394935965538,-0.0792409777641296,-0.108756072819233
265,15.6177339553833,5.1688289642334,2.08400821685791,1.55273962020874,1.14552915096283,0.883669376373291,0.910937786102295,1.8603663444519,5.39366436004639,10.0721731185913,15.0098257064819,16.3288612365723,13.3271436691284,8.33847999572754,4.17980766296387,1.45097649097443,0.892335295677185,0.782323479652405,0.725233733654022,0.627573490142822,0.588653206825256,0.486752867698669,0.602654874324799,0.381966382265091,0.362839490175247,0.279655873775482,0.34106719493866,0.364096879959106,0.469325423240662,0.174287408590317,0.210145384073257,0.256945878267288,0.268401265144348,0.238575547933578,0.24886029958725,0.287704318761826,0.268370151519775,0.281191140413284,0.367412000894546,0.330513685941696,0.233305126428604,0.292004078626633,0.295054525136948,0.220435440540314,0.323636889457703,0.364382266998291,0.420636773109436,0.254619717597961,0.328897744417191,0.232552915811539,0.378312647342682,0.268636673688889,0.19404274225235,0.239613056182861,0.202362686395645,0.233345508575439,0.269139647483826,0.229785919189453,0.218555986881256,0.251090228557587,0.189937055110931,0.249523013830185,0.303723871707916,0.178708493709564,0.169399082660675,0.333970278501511,0.198676824569702,0.329328298568726,0.264948904514313,0.283831119537354,0.331230133771896,0.259373068809509,0.191630929708481,0.293400585651398,0.298557430505753,0.425461530685425,0.3596470952034,0.316783487796783,0.335963487625122,0.492053270339966,0.368510514497757,0.330529719591141,0.487512707710266,0.474340617656708,0.396099984645844,0.303491592407227,0.399923384189606,0.321936696767807,0.512535095214844,0.424785196781158,0.515694081783295,0.646745681762695,0.389126837253571,0.343328088521957,0.327913820743561,0.333445966243744,0.340284407138824,0.175519704818726,0.196919649839401,0.196886867284775,0.236530959606171,0.282596528530121,0.239264518022537,0.284508287906647,0.336585611104965,0.360047727823257,0.264173239469528,0.242522478103638,0.265135198831558,0.150353953242302,0.303218603134155,0.225573807954788,0.228466242551804,0.300309479236603,0.266160190105438,0.179620653390884,0.209648311138153,0.13262303173542,0.181028693914413,0.0336231589317322,0.156210333108902,0.0809961259365082,0.0945816189050674,0.142130672931671,0.127937614917755,0.0809039920568466,0.149605274200439,0.0414583384990692,-0.0117604210972786,0.0874673724174499,0.141103833913803,0.148182153701782,0.0406202077865601,0.0409503728151321,0.102910384535789,0.0432111769914627,0.0344281792640686,0.00325240194797516,-0.0244282782077789,-0.0244934260845184,-0.0182438641786575,0.0420950949192047,-0.0380643159151077,-0.0578106306493282,0.0157252624630928,-0.0778050944209099,0.0298475995659828,-0.064553327858448,-0.0039747953414917,0.0355153232812881,0.0819219201803207,-0.0113609358668327,-0.0105195418000221,-0.0976876467466354,0.00932271033525467,-0.0643679797649384,-0.0443960875272751,0.0300223901867866,0.0366189181804657,-0.0910332202911377,0.00993812829256058,-0.0307466574013233,-0.0710196122527123,-0.0642408132553101,-0.064194068312645,0.0433609336614609
