BLANK,,ELA_905,,ELA_923,,ELA_110,,ELA_104,,ELA_937,,ELA_121,,ELA_PRE-FILTER_1,,ELA_915,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
707.9664917,0.0002739858464,707.9664917,0.0007301317528,707.9664917,0.0003997856402,707.9664917,0.0007398035959,707.9664917,0.0003355081717,707.9664917,0.0007308577769,707.9664917,0.0007056549657,707.9664917,0.0001460990898,707.9664917,0.0002038739622,
706.9603271,0.0001846579835,706.9603271,0.0008412280586,706.9603271,0.0003291612375,706.9603271,0.0006442097947,706.9603271,0.0003642906668,706.9603271,0.0007237272221,706.9603271,0.0003986715165,706.9603271,0.0001817575248,706.9603271,0.0002708257816,
705.9538574,0.0002306016395,705.9538574,0.0007212380297,705.9538574,0.0002844246046,705.9538574,0.000772113679,705.9538574,0.0004911273136,705.9538574,0.0007809565868,705.9538574,0.0004330810334,705.9538574,-1.827510823E-5,705.9538574,7.551593444E-5,
704.9470825,1.338325183E-5,704.9470825,0.0005402395036,704.9470825,0.0001523656538,704.9470825,0.0004349466763,704.9470825,5.198213694E-5,704.9470825,0.0005437125801,704.9470825,0.0002791145234,704.9470825,-0.0001595318026,704.9470825,0.0001125926719,
703.9399414,0.0003421142465,703.9399414,0.0007854429423,703.9399414,0.0002860823879,703.9399414,0.0005494405632,703.9399414,0.0001807216613,703.9399414,0.0009082262986,703.9399414,0.0002401328529,703.9399414,-0.0002483824792,703.9399414,0.0002351600124,
702.9324951,0.000319498562,702.9324951,0.0005382697564,702.9324951,0.0003219854552,702.9324951,0.0002170045045,702.9324951,0.0002155541733,702.9324951,0.0007317912532,702.9324951,0.0002270274999,702.9324951,-7.532163727E-5,702.9324951,0.0002006885043,
702.0686646,0.0002532904036,702.0686646,0.000750149833,702.0686646,0.0002333729208,702.0686646,0.0002837252105,702.0686646,0.0003138254106,702.0686646,0.0008492164779,702.0686646,0.0003225035616,702.0686646,9.441639122E-5,702.0686646,0.0001201792911,
701.0606079,0.0003662078234,701.0606079,0.0007819160819,701.0606079,0.000400666584,701.0606079,0.0002184807527,701.0606079,0.0001770961244,701.0606079,0.0007636599476,701.0606079,0.0002984901075,701.0606079,-1.848218744E-5,701.0606079,0.0002248001547,
700.0521851,0.0002159685537,700.0521851,0.0009263328975,700.0521851,0.0003304306301,700.0521851,0.0001170203395,700.0521851,0.0002102190483,700.0521851,0.0007264238666,700.0521851,0.000369446323,700.0521851,0.000108216831,700.0521851,0.0003106132499,
699.043396,0.0004692554066,699.043396,0.0009183430811,699.043396,0.0003499380255,699.043396,0.0002265613148,699.043396,0.0003405080643,699.043396,0.0009876883123,699.043396,0.0004543292162,699.043396,0.0001778212318,699.043396,0.0004528003628,
698.0343628,0.0003296534705,698.0343628,0.0009641050128,698.0343628,0.0002791145234,698.0343628,9.094693087E-5,698.0343628,0.0001875325543,698.0343628,0.0006262186798,698.0343628,0.0003226849076,698.0343628,2.562718464E-6,698.0343628,0.0001687575277,
697.0249023,0.0001438462641,697.0249023,0.0008771770517,697.0249023,0.0005081280833,697.0249023,5.055823931E-5,697.0249023,0.0003213378368,697.0249023,0.0007754070684,697.0249023,0.0002591181837,697.0249023,0.0001152855184,697.0249023,3.530989488E-5,
696.0151978,0.0004077141057,696.0151978,0.001098591019,696.0151978,0.0003030491935,696.0151978,0.0001522620732,696.0151978,0.0003255862975,696.0151978,0.00102938374,696.0151978,0.0005062361597,696.0151978,3.523223131E-5,696.0151978,0.0003227626148,
695.005127,0.0002332693257,695.005127,0.0007465454401,695.005127,0.0004259812413,695.005127,0.000168343191,695.005127,0.0002600247099,695.005127,0.0007529762806,695.005127,0.0003659746726,695.005127,-0.0001416249288,695.005127,3.929667946E-5,
693.994751,0.0003484613553,693.994751,0.001216608682,693.994751,0.0006711460883,693.994751,0.0003670627775,693.994751,0.0005543651641,693.994751,0.0009927735664,693.994751,0.000490634935,693.994751,0.0001862117933,693.994751,0.0004162905097,
692.9840088,0.0003263893595,692.9840088,0.0009595130105,692.9840088,0.000406548148,692.9840088,0.0001308732899,692.9840088,0.0003021684533,692.9840088,0.0006850426435,692.9840088,0.0003939300659,692.9840088,-3.572248943E-6,692.9840088,0.0002838806249,
691.9729614,0.0005459933891,691.9729614,0.001199683989,691.9729614,0.0005374662578,691.9729614,6.339936226E-5,691.9729614,0.0004332624085,691.9729614,0.0009091342217,691.9729614,0.0005900830729,691.9729614,-8.738223551E-5,691.9729614,0.0003963396593,
690.9616089,0.0004165237187,690.9616089,0.001142788678,690.9616089,0.0005018822849,690.9616089,0.0003312077897,690.9616089,0.0003902250319,690.9616089,0.0009805016452,690.9616089,0.0005654068082,690.9616089,-6.010305879E-5,690.9616089,0.0004221204726,
689.9498901,0.0003645756515,689.9498901,0.001168613904,689.9498901,0.0006742053665,689.9498901,9.446817421E-5,689.9498901,0.0003250163863,689.9498901,0.0008403721731,689.9498901,0.0003903286706,689.9498901,-4.710990834E-5,689.9498901,0.0002767055994,
688.9378662,0.000492112129,688.9378662,0.001185537316,688.9378662,0.0005296650343,688.9378662,7.235731027E-5,688.9378662,0.0002544818271,688.9378662,0.0009021044825,688.9378662,0.0003504302585,688.9378662,2.389340625E-5,688.9378662,0.0002063860884,
688.0701904,9.88956599E-5,688.0701904,0.001168510062,688.0701904,0.0004356204008,688.0701904,-3.851661313E-5,688.0701904,0.000152417444,688.0701904,0.0007545062108,688.0701904,0.0003051474341,688.0701904,-1.527245331E-5,688.0701904,0.0001705702452,
687.0575562,0.0002897088125,687.0575562,0.00123732409,687.0575562,0.0006374954246,687.0575562,6.306279829E-5,687.0575562,0.0002521766583,687.0575562,0.0009013522067,687.0575562,0.0005126115866,687.0575562,-6.1604238E-5,687.0575562,0.0001332296233,
686.0445557,0.0001249177585,686.0445557,0.001240179641,686.0445557,0.0003304306301,686.0445557,3.96591131E-5,686.0445557,0.0002449503227,686.0445557,0.0008901723195,686.0445557,0.0005365072866,686.0445557,-0.0001415731676,686.0445557,0.000344109023,
685.031311,0.0007398294983,685.031311,0.001441000728,685.031311,0.0006906688213,685.031311,0.0002849944576,685.031311,0.0005430646124,685.031311,0.0009809167823,685.031311,0.0007025436498,685.031311,0.0003704049159,685.031311,0.0007291982765,
684.0177002,0.000324446446,684.0177002,0.001104533905,684.0177002,0.0003392386425,684.0177002,0.0002254217397,684.0177002,0.0003233066236,684.0177002,0.0009039980941,684.0177002,0.0005439976812,684.0177002,0.0001237525576,684.0177002,0.0002407803549,
683.0037842,0.0003233066236,683.0037842,0.001194232958,683.0037842,0.0004994461779,683.0037842,0.0001781578903,683.0037842,0.0002943714208,683.0037842,0.0007963608368,683.0037842,0.0006140866899,683.0037842,-5.534067532E-5,683.0037842,0.0004437049793,
681.989502,0.0001729786018,681.989502,0.001073107356,681.989502,0.0003432800295,681.989502,6.552232662E-5,681.989502,0.0003397308756,681.989502,0.0007106072735,681.989502,0.0003349900362,681.989502,-2.73347232E-5,681.989502,0.0001306920312,
680.9749756,0.0003098879242,680.9749756,0.0008772289148,680.9749756,0.0003320626856,680.9749756,3.419670975E-5,680.9749756,0.0001118158907,680.9749756,0.0007387663936,680.9749756,0.0002702300262,680.9749756,-0.0002503486758,680.9749756,0.0001369583624,
679.960083,0.0003199389612,679.960083,0.0008470118628,679.960083,0.0003129705437,679.960083,-0.0001543564867,679.960083,0.000140505872,679.960083,0.0006251039449,679.960083,0.0001955089538,679.960083,-0.0002109711641,679.960083,7.448031829E-5,
678.9448853,0.0001580625976,678.9448853,0.0008985248278,678.9448853,0.000668449793,678.9448853,9.387266618E-5,678.9448853,0.0001482742518,678.9448853,0.0006903577014,678.9448853,0.0004401550104,678.9448853,-0.0001802324841,678.9448853,0.0003363371652,
677.9293213,0.0004082064261,677.9293213,0.0009202886722,677.9293213,0.0005437384825,677.9293213,5.457104999E-5,677.9293213,0.0004727538035,677.9293213,0.001100589288,677.9293213,0.0004422538914,677.9293213,0.0001069222126,677.9293213,0.0002871703182,
677.0585938,0.0006263482501,677.0585938,0.0007403999916,677.0585938,0.0003740838729,677.0585938,3.864947212E-5,677.0585938,9.757517546E-5,677.0585938,0.0006091873511,677.0585938,0.0003104578063,677.0585938,-0.0002550571808,677.0585938,0.0002554401872,
676.0424805,0.000247540389,676.0424805,0.0005874650087,676.0424805,0.0003626584657,676.0424805,-7.143939729E-5,676.0424805,0.0001473679295,676.0424805,0.0007528206916,676.0424805,0.0002304462541,676.0424805,-8.044613787E-5,676.0424805,0.0001136024875,
675.026062,0.0003773483331,675.026062,0.0009479684522,675.026062,0.0004339102015,675.026062,0.0001045660101,675.026062,0.0004210322222,675.026062,0.0009620814235,675.026062,0.0004798543232,675.026062,3.132315032E-5,675.026062,0.0002275195875,
674.0092773,0.000185486686,674.0092773,0.0006735572242,674.0092773,0.0004682965809,674.0092773,-5.368417987E-5,674.0092773,7.256442768E-5,674.0092773,0.000792730134,674.0092773,0.0004992389004,674.0092773,-0.0002479685354,674.0092773,0.0001968556317,
672.9921875,0.000106482039,672.9921875,0.0008436919888,672.9921875,0.0005732087302,672.9921875,4.173018533E-5,672.9921875,0.0002673289855,672.9921875,0.0005840175436,672.9921875,0.0002881805412,672.9921875,-6.217364717E-5,672.9921875,0.000110573048,
671.9747925,0.0004462962388,671.9747925,0.0008012104081,671.9747925,0.0006154347211,671.9747925,8.343849186E-5,671.9747925,0.0002710329718,671.9747925,0.0008225025376,671.9747925,0.0006529464154,671.9747925,0.0001765781926,671.9747925,0.0003652233281,
670.9570923,0.0002966768516,670.9570923,0.000475086068,670.9570923,0.0005376736517,670.9570923,7.266799366E-5,670.9570923,0.0004015475279,670.9570923,0.0008823128883,670.9570923,0.0006002961309,670.9570923,-0.0001150220123,670.9570923,0.0001604967692,
669.9390869,5.327659164E-5,669.9390869,0.0005153846578,669.9390869,0.0004873955331,669.9390869,-3.499641753E-5,669.9390869,0.0001228204055,669.9390869,0.000488691323,669.9390869,0.0003532541159,669.9390869,-0.0002451227047,669.9390869,9.37691002E-5,
669.0662231,0.00060760614,669.0662231,0.0009903087048,669.0662231,0.0009218191844,669.0662231,0.0001092525272,669.0662231,0.000570461154,669.0662231,0.001115459832,669.0662231,0.0005335267633,669.0662231,3.572410424E-5,669.0662231,0.0004160054959,
668.0476074,0.0003865718318,668.0476074,0.0009431172512,668.0476074,0.0006197637995,668.0476074,-3.815424134E-5,668.0476074,0.0002936202218,668.0476074,0.0008458187804,668.0476074,0.000308877643,668.0476074,0.0001075177352,668.0476074,0.0002310937416,
667.0286255,0.0002929726325,667.0286255,0.000791926228,667.0286255,0.000738636707,667.0286255,0.0001277660485,667.0286255,0.0002705667575,667.0286255,0.000812725164,667.0286255,0.0003732289188,667.0286255,8.180042641E-6,667.0286255,0.0002396148338,
666.0093994,0.0004788695951,666.0093994,0.0008505911101,666.0093994,0.0005795332836,666.0093994,-4.177794472E-5,666.0093994,0.0002242044575,666.0093994,0.000872067234,666.0093994,0.0002152692905,666.0093994,7.038965123E-5,666.0093994,0.0001296044938,
664.9898682,0.0007837832673,664.9898682,0.001129656099,664.9898682,0.001082371571,664.9898682,0.0005334489979,664.9898682,0.0006700571976,664.9898682,0.001012025285,664.9898682,0.0007304688334,664.9898682,0.0002969876805,664.9898682,0.0004402068153,
663.9699707,4.452614667E-5,663.9699707,0.0006177158793,663.9699707,0.0006842389121,663.9699707,0.00014747151,663.9699707,0.0005212159595,663.9699707,0.0009346601437,663.9699707,0.0004799061571,663.9699707,-1.48065219E-5,663.9699707,0.0001454776211,
662.9497681,0.0004338324652,662.9497681,0.0008145146421,662.9497681,0.0009352049092,662.9497681,-7.972805179E-6,662.9497681,0.0003767783346,662.9497681,0.0008338103653,662.9497681,0.0003825300664,662.9497681,-9.008223969E-6,662.9497681,0.0003426841868,
661.9292603,0.0003392127401,661.9292603,0.0007712838706,661.9292603,0.000586713315,661.9292603,3.184090747E-5,661.9292603,0.0005059770192,661.9292603,0.0007971907035,661.9292603,0.0004156686482,661.9292603,6.212636663E-7,661.9292603,0.0001829746761,
661.0543213,0.0002717841417,661.0543213,0.000657431432,661.0543213,0.0005221230676,661.0543213,0.0001181078478,661.0543213,0.0003110795224,661.0543213,0.0008214910631,661.0543213,0.0002635473211,661.0543213,5.133490777E-5,661.0543213,0.0002888799063,
660.0332031,0.0005664954078,660.0332031,0.0008464672137,660.0332031,0.0007420854527,660.0332031,0.0001455812017,660.0332031,0.0005224859342,660.0332031,0.0009159824695,660.0332031,0.0004052008153,660.0332031,0.0001592537883,660.0332031,0.0002468669845,
659.0118408,0.0003026865306,659.0118408,0.0007550248411,659.0118408,0.0005320753553,659.0118408,0.0002128347987,659.0118408,0.000156301714,659.0118408,0.000743122655,659.0118408,0.0003234620672,659.0118408,-3.815424134E-5,659.0118408,0.0003007955384,
657.9901123,0.0003674254986,657.9901123,0.0009050357039,657.9901123,0.0007446006639,657.9901123,9.0221969E-5,657.9901123,0.0005741418572,657.9901123,0.0009067996289,657.9901123,0.0004284428433,657.9901123,8.509551117E-5,657.9901123,0.0003876341216,
656.9680786,0.0002206303761,656.9680786,0.0007101405645,656.9680786,0.0005391250597,656.9680786,0.0002784669632,656.9680786,0.0004235974047,656.9680786,0.0008721969207,656.9680786,0.000191261759,656.9680786,8.024724593E-6,656.9680786,0.000266785064,
655.9457397,0.0005135445972,655.9457397,0.0009464637842,655.9457397,0.0007481531356,655.9457397,0.0002692198323,655.9457397,0.0004686334578,655.9457397,0.0008765545208,655.9457397,0.0003470105876,655.9457397,9.681460142E-6,655.9457397,0.0002548185585,
655.0692139,0.0002076033124,655.0692139,0.0007923152298,655.0692139,0.0006341512781,655.0692139,5.021906873E-6,655.0692139,0.0004061335931,655.0692139,0.001001984114,655.0692139,0.0002775862813,655.0692139,-4.778286893E-5,655.0692139,0.0003679695656,
654.0463257,0.0004535777261,654.0463257,0.0008259519236,654.0463257,0.0006415136741,654.0463257,0.0001640185801,654.0463257,0.0006373658543,654.0463257,0.0009138553869,654.0463257,0.0002049098839,654.0463257,0.0001119971421,654.0463257,0.0004583198461,
653.0231323,0.0001222507417,653.0231323,0.000637080695,653.0231323,0.0004456743482,653.0231323,0.0001284651662,653.0231323,0.0002745038946,653.0231323,0.0008305943338,653.0231323,0.0003929455124,653.0231323,-0.000132619447,653.0231323,0.0001149748059,
651.9995728,0.0003616480681,651.9995728,0.0007311948575,651.9995728,0.0003097583831,651.9995728,-3.168327021E-5,651.9995728,0.0004483174416,651.9995728,0.0007251533098,651.9995728,0.0003461556626,651.9995728,-0.0001805947395,651.9995728,0.0002542228322,
650.975769,0.0001629827457,650.975769,0.0009258919163,650.975769,0.0004004334041,650.975769,0.0001020544805,650.975769,0.0003885927435,650.975769,0.0005441013491,650.975769,0.0003693167819,650.975769,-0.0002621974563,650.975769,0.000170518455,
649.9516602,0.0003452230303,649.9516602,0.000571886776,649.9516602,0.0004669490736,649.9516602,0.0001370101527,649.9516602,0.0004232864885,649.9516602,0.0008336547762,649.9516602,0.0003017280833,649.9516602,1.501412135E-5,649.9516602,0.0001303554163,
648.9271851,0.0005279026227,648.9271851,0.001048533362,648.9271851,0.0005547798355,648.9271851,7.89852711E-5,648.9271851,0.0004808650119,648.9271851,0.0008381676162,648.9271851,0.0003991897102,648.9271851,0.0002855125058,648.9271851,0.0003909245715,
648.0488281,0.0002205526689,648.0488281,0.0008461559773,648.0488281,0.0004216022498,648.0488281,0.0002917292877,648.0488281,0.0005570088979,648.0488281,0.0009782963898,648.0488281,0.0004554175539,648.0488281,4.196318332E-5,648.0488281,0.0004880952474,
647.0238647,0.0004173010238,647.0238647,0.0009628337575,647.0238647,0.0006230819272,647.0238647,-9.602632781E-5,647.0238647,0.0004872400605,647.0238647,0.0007756923442,647.0238647,0.0002064119908,647.0238647,-0.000171176056,647.0238647,0.0002006626019,
645.9985352,0.0006234708126,645.9985352,0.001026192214,645.9985352,0.0008083163411,645.9985352,0.0003381764982,645.9985352,0.000830153469,645.9985352,0.001064284355,645.9985352,0.0006061804015,645.9985352,0.0002215627319,645.9985352,0.0006501465687,
644.9729004,0.0002547408512,644.9729004,0.0008693177951,644.9729004,0.0004328996292,644.9729004,2.355686956E-5,644.9729004,0.0006632906152,644.9729004,0.0009918654105,644.9729004,0.0002922473359,644.9729004,-0.0001056536712,644.9729004,0.0003124265641,
643.9469604,0.0002684427891,643.9469604,0.000858527841,643.9469604,0.0004589158634,643.9469604,0.0002804873511,643.9469604,0.0005838361103,643.9469604,0.0009048800566,643.9469604,0.0006702905521,643.9469604,1.938902278E-5,643.9469604,0.0003685654374,
643.0673828,0.0002510888153,643.0673828,0.001129733981,643.0673828,0.0007326469058,643.0673828,0.0002933352953,643.0673828,0.0005974706728,643.0673828,0.001000531251,643.0673828,0.0004704474413,643.0673828,0.0001725383627,643.0673828,0.0004392739793,
642.0408936,0.0003546790103,642.0408936,0.0009411196806,642.0408936,0.0009628078551,642.0408936,0.0002847872383,642.0408936,0.000784872449,642.0408936,0.0009717324865,642.0408936,0.0004152540641,642.0408936,0.0001398585155,642.0408936,0.0003050438245,
641.0140991,0.0002586778428,641.0140991,0.0008705368964,641.0140991,0.0003454043763,641.0140991,6.073272743E-5,641.0140991,0.0005802849773,641.0140991,0.0008684878121,641.0140991,0.0001738331775,641.0140991,-0.0002825310803,641.0140991,0.0003403007868,
639.9869995,0.0004191148037,639.9869995,0.0008057228988,639.9869995,0.0004729611101,639.9869995,9.628058615E-5,639.9869995,0.0006011515507,639.9869995,0.001025984646,639.9869995,0.0004696181859,639.9869995,-4.918055492E-5,639.9869995,0.0003761047265,
638.9595947,0.0003517774167,638.9595947,0.001068306621,638.9595947,0.0007521983352,638.9595947,0.0001961822854,638.9595947,0.0006974358694,638.9595947,0.0009409380727,638.9595947,0.000438263407,638.9595947,5.690108446E-5,638.9595947,0.0002437329968,
637.9318848,0.0004881470813,637.9318848,0.0009180577472,637.9318848,0.0006118314341,637.9318848,8.884973067E-5,637.9318848,0.0003966246732,637.9318848,0.0007285759784,637.9318848,0.0005860652891,637.9318848,-0.0001358283189,637.9318848,0.0004030243726,
637.0507813,0.0004470476997,637.0507813,0.001308148261,637.0507813,0.0005645774072,637.0507813,0.0002044178254,637.0507813,0.0006017477135,637.0507813,0.0009793081554,637.0507813,0.0003961582843,637.0507813,2.829428558E-5,637.0507813,0.0004735571274,
636.022522,0.000438263407,636.022522,0.0008719115867,636.022522,0.0006471652305,636.022522,9.182723443E-5,636.022522,0.0005693984567,636.022522,0.0007760553854,636.022522,0.0004223277501,636.022522,0.0001730562799,636.022522,0.0002537825203,
634.9939575,0.0004703437735,634.9939575,0.0008261593757,634.9939575,0.00049444451,634.9939575,0.0002902009874,634.9939575,0.0005798961502,634.9939575,0.0008920918335,634.9939575,0.0003492644464,634.9939575,0.0001256686664,634.9939575,0.0004523857497,
633.9650879,0.0004207212769,633.9650879,0.001003800426,633.9650879,0.0007033473812,633.9650879,0.0002820415248,633.9650879,0.0007875694428,633.9650879,0.001138506224,633.9650879,0.0004846744705,633.9650879,0.0001786758221,633.9650879,0.0004130775924,
632.9359741,0.0005237040459,632.9359741,0.001231612987,632.9359741,0.0006899687578,632.9359741,0.0005389695289,632.9359741,0.000641772931,632.9359741,0.001369168051,632.9359741,0.0005947229802,632.9359741,0.0001727714262,632.9359741,0.0002723021898,
632.0535889,0.0003609485866,632.0535889,0.001020328258,632.0535889,0.0005366369151,632.0535889,2.109757588E-5,632.0535889,0.0004032575816,632.0535889,0.000841746747,632.0535889,0.0006525316276,632.0535889,9.749749734E-5,632.0535889,0.0002598434221,
631.0238647,0.0005570607609,631.0238647,0.001050453517,631.0238647,0.0006299256929,631.0238647,0.0002580303117,631.0238647,0.0006421358557,631.0238647,0.001045471407,631.0238647,0.0004661457206,631.0238647,6.3114574E-5,631.0238647,0.0005757489125,
629.9938354,0.0005176135455,629.9938354,0.0009211447323,629.9938354,0.0005244815256,629.9938354,0.0001200757179,629.9938354,0.0005555833341,629.9938354,0.0008600321598,629.9938354,0.0004235455999,629.9938354,2.1356449E-5,629.9938354,0.0004163941485,
628.963562,0.0005586936604,628.963562,0.0008616662235,628.963562,0.0005511771305,628.963562,0.0002320261265,628.963562,0.0005720682093,628.963562,0.0007690018392,628.963562,0.0004055635654,628.963562,-4.343448381E-5,628.963562,0.0002799952053,
627.9329224,0.0004083100648,627.9329224,0.00107759668,627.9329224,0.0008375451434,627.9329224,0.0002666814544,627.9329224,0.0007607556181,627.9329224,0.0009687748388,627.9329224,0.0006322329282,627.9329224,0.0002412724571,627.9329224,0.0004048639967,
627.0493164,0.0005712647107,627.0493164,0.001196569065,627.0493164,0.0007522501983,627.0493164,0.0004062372318,627.0493164,0.0006979803438,627.0493164,0.001008652267,627.0493164,0.000672701688,627.0493164,0.0002000410605,627.0493164,0.0005957339308,
626.0181885,0.0003277364594,626.0181885,0.0008876562351,626.0181885,0.0003308710293,626.0181885,0.0001129551674,626.0181885,0.0003628398408,626.0181885,0.0007464676746,626.0181885,0.0005101754796,626.0181885,-3.908605504E-5,626.0181885,0.0003131518897,
624.9867554,0.000380768266,624.9867554,0.0007784411428,624.9867554,0.0006258297944,624.9867554,0.0001732893579,624.9867554,0.0004414246941,624.9867554,0.0008105207235,624.9867554,0.0005801035441,624.9867554,-1.708470563E-6,624.9867554,0.0004351280513,
623.9549561,0.0006184676313,623.9549561,0.001008859836,623.9549561,0.0007338396972,623.9549561,0.0004325109767,623.9549561,0.0006696164492,623.9549561,0.001010805834,623.9549561,0.0005927010789,623.9549561,0.0001347314828,623.9549561,0.0004581643734,
623.0703735,0.0003988787939,623.0703735,0.0009434025851,623.0703735,0.0007763925241,623.0703735,0.0001309768559,623.0703735,0.0006321292021,623.0703735,0.0008378045168,623.0703735,0.0005061065895,623.0703735,9.446817421E-5,623.0703735,0.0004726242332,
622.0380859,0.0008072789642,622.0380859,0.001245060121,622.0380859,0.0008423173567,622.0380859,0.000398697448,622.0380859,0.0007641007542,622.0380859,0.001176867867,622.0380859,0.0006079172017,622.0380859,0.0001901481737,622.0380859,0.000612090691,
621.0054932,0.0003685654374,621.0054932,0.001022352022,621.0054932,0.0007137964712,621.0054932,0.0004587344592,621.0054932,0.000514037034,621.0054932,0.0006703683175,621.0054932,0.0004459852935,621.0054932,3.859769276E-5,621.0054932,0.0003584096557,
619.9726563,0.0005056401133,619.9726563,0.00108231965,619.9726563,0.0007896959432,619.9726563,0.0005159807624,619.9726563,0.00056418858,619.9726563,0.001127683674,619.9726563,0.0006165753002,619.9726563,0.0002594289836,619.9726563,0.0005807515117,
618.9394531,0.0003934118722,618.9394531,0.0009963280754,618.9394531,0.0006862093578,618.9394531,0.0001609628962,618.9394531,0.0004668454058,618.9394531,0.0009874288226,618.9394531,0.0005625815829,618.9394531,-3.380575799E-5,618.9394531,0.0004781698808,
618.0536499,0.0002983346931,618.0536499,0.001123479218,618.0536499,0.0005744269583,618.0536499,0.0001940845832,618.0536499,0.0003591609711,618.0536499,0.0008638190338,618.0536499,0.0005674803979,618.0536499,0.0001248918707,618.0536499,0.0002605945629,
617.0199585,0.0003875304828,617.0199585,0.0009883368621,617.0199585,0.0008884085109,617.0199585,0.0001658571855,617.0199585,0.0005709018442,617.0199585,0.001128514181,617.0199585,0.000528032193,617.0199585,0.0002083284635,617.0199585,0.0003680991067,
615.9859619,0.0003508706868,615.9859619,0.0009702796233,615.9859619,0.0007775076083,615.9859619,0.0002531090868,615.9859619,0.0006203859812,615.9859619,0.0009550249088,615.9859619,0.0006587795797,615.9859619,0.0001018473413,615.9859619,0.0003741097753,
614.9516602,0.0003407930199,614.9516602,0.0009525603382,614.9516602,0.000681516598,614.9516602,0.0002063860884,614.9516602,0.0007117481437,614.9516602,0.0008652455872,614.9516602,0.0006172492867,614.9516602,7.561949315E-5,614.9516602,0.0003298866213,
614.0648804,0.0005218898295,614.0648804,0.001100329682,614.0648804,0.0008540407289,614.0648804,0.0004226645979,614.0648804,0.00078912545,614.0648804,0.001146889525,614.0648804,0.0007359918673,614.0648804,0.0002144664177,614.0648804,0.0005428572767,
613.0300293,0.0004376156139,613.0300293,0.0009271111339,613.0300293,0.0007443673094,613.0300293,0.0002959774574,613.0300293,0.000460341078,613.0300293,0.0008811456501,613.0300293,0.0006204118836,613.0300293,0.0001604708814,613.0300293,0.0006077357102,
611.9949341,0.0003806646273,611.9949341,0.0008959827246,611.9949341,0.0007101146039,611.9949341,0.0001933335589,611.9949341,0.0006251299055,611.9949341,0.001053541433,611.9949341,0.0005319198826,611.9949341,-1.698086271E-5,611.9949341,0.0004859961336,
610.9595337,0.0003240578808,610.9595337,0.001053126296,610.9595337,0.0007170116296,610.9595337,0.0003513888223,610.9595337,0.0007039696793,610.9595337,0.001158880536,610.9595337,0.0006904354668,610.9595337,0.0002167196217,610.9595337,0.0005420019734,
610.0717773,0.0003942668845,610.0717773,0.001043940545,610.0717773,0.0008272746345,610.0717773,0.000240495443,610.0717773,0.0005511252675,610.0717773,0.001031589345,610.0717773,0.0005414317711,610.0717773,0.0001469795097,610.0717773,0.0005618817522,
609.0358276,0.0001896820177,609.0358276,0.001070071128,609.0358276,0.0006105094217,609.0358276,0.0001908732957,609.0358276,0.0006287332508,609.0358276,0.001012077206,609.0358276,0.0006282147369,609.0358276,9.19825834E-5,609.0358276,0.0004716654075,
607.9996338,0.0002060494007,607.9996338,0.0009160602931,607.9996338,0.0005231079413,607.9996338,0.00022599152,607.9996338,0.0004179747193,607.9996338,0.0010899232,607.9996338,0.000431707711,607.9996338,3.266932254E-5,607.9996338,0.0003969355894,
606.9630737,0.000301520864,606.9630737,0.001028501545,606.9630737,0.0006231078878,606.9630737,0.0003515183635,606.9630737,0.0005676877336,606.9630737,0.001175232581,606.9630737,0.000564681075,606.9630737,0.0001836221054,606.9630737,0.0005509956973,
605.9262695,0.0004350244126,605.9262695,0.001030888758,605.9262695,0.0007318431162,605.9262695,0.0005097089452,605.9262695,0.0006532575353,605.9262695,0.001249784953,605.9262695,0.0005628407816,605.9262695,0.0002537307155,605.9262695,0.0005427536089,
605.0373535,0.0005166546325,605.0373535,0.001118885586,605.0373535,0.0007423965726,605.0373535,0.0003925050551,605.0373535,0.0006317662774,605.0373535,0.001264141407,605.0373535,0.0006983174244,605.0373535,0.0002535234962,605.0373535,0.0007178154192,
604,0.0003190063871,604,0.001027463702,604,0.0006072432152,604,0.0004032575816,604,0.0004242970026,604,0.001092336723,604,0.0006430950598,604,0.0002482138225,604,0.0005607931525,
602.9624023,0.0005498552928,602.9624023,0.00127582415,602.9624023,0.0008074864163,602.9624023,0.0004215245135,602.9624023,0.0006198934279,602.9624023,0.00122613553,602.9624023,0.0008528216858,602.9624023,0.0002611125819,602.9624023,0.0006693053292,
602.0727539,0.0002653086558,602.0727539,0.00112480286,602.0727539,0.0007038918557,602.0727539,0.0003386946046,602.0727539,0.0005147367483,602.0727539,0.00103218609,602.0727539,0.0006141644553,602.0727539,2.832017344E-5,602.0727539,0.0005071950727,
601.0346069,0.0002699969045,601.0346069,0.0009889855282,601.0346069,0.0005342265358,601.0346069,0.0003236174816,601.0346069,0.0007356288261,601.0346069,0.001219827565,601.0346069,0.0005846914719,601.0346069,0.0001209560869,601.0346069,0.0005203089095,
599.9961548,0.0004203066928,599.9961548,0.001065140706,599.9961548,0.0007093886379,599.9961548,0.0003360003757,599.9961548,0.0007482309593,599.9961548,0.001109309145,599.9961548,0.0007137964712,599.9961548,0.0002770164283,599.9961548,0.000644857937,
