Baseline 100%T,,BLANK,,ELA_927,,ELA_1013,,ELA_1012,,ELA_108,,ELA_118,,ELA_112,,ELA_117,,ELA_906,,ELA_916,,ELA_CTL3_L224,,ELA_CTL4_L224,,ELA_911,,ELA_926,,ELA_929,,ELA_921,,ELA_928,,ELA_901,,ELA_907,,ELA_908,,ELA_912,,ELA_914,,ELA_919,,ELA_939,,ELA_113,,ELA_115,,ELA_120,,ELA_122,,ELA_1001,,ELA_1002,,ELA_1005,,ELA_1007,,ELA_1008,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
485.0103149,0.02659759484,485.0103149,-5.17719343E-8,485.0103149,0.00278103957,485.0103149,0.001802135608,485.0103149,0.002330256859,485.0103149,0.001794233685,485.0103149,0.001958307344,485.0103149,0.01140817907,485.0103149,0.001960309455,485.0103149,0.002037415514,485.0103149,0.003602070734,485.0103149,0.001548927743,485.0103149,0.001373426756,485.0103149,0.00208667689,485.0103149,0.002508566249,485.0103149,0.00257402542,485.0103149,0.001666158321,485.0103149,0.001374205807,485.0103149,0.002112011891,485.0103149,0.002286926843,485.0103149,0.002723650308,485.0103149,0.001336891437,485.0103149,0.001132277423,485.0103149,0.001578648109,485.0103149,0.002885964699,485.0103149,0.001449078089,485.0103149,0.002329658251,485.0103149,0.002723441925,485.0103149,0.001919382601,485.0103149,0.00200139638,485.0103149,0.002929119859,485.0103149,0.002560927765,485.0103149,0.002466598293,485.0103149,0.003595988965,
483.9445801,0.02656647004,483.9445801,-7.123234536E-5,483.9445801,0.002689709887,483.9445801,0.001726786722,483.9445801,0.002313028555,483.9445801,0.001766161993,483.9445801,0.001910568564,483.9445801,0.009616237134,483.9445801,0.001848276705,483.9445801,0.001928586978,483.9445801,0.003517823061,483.9445801,0.001462272252,483.9445801,0.001257183845,483.9445801,0.001991358353,483.9445801,0.002538065892,483.9445801,0.002568531083,483.9445801,0.001430456177,483.9445801,0.001195115503,483.9445801,0.001976431813,483.9445801,0.002128269989,483.9445801,0.002721410012,483.9445801,0.001227251836,483.9445801,0.00101412693,483.9445801,0.001386514865,483.9445801,0.002727036597,483.9445801,0.001311523607,483.9445801,0.002094584284,483.9445801,0.002616993384,483.9445801,0.001741808723,483.9445801,0.00190726656,483.9445801,0.002914004726,483.9445801,0.002496980364,483.9445801,0.002338532824,483.9445801,0.003475235542,
483.0308838,0.0265122056,483.0308838,-8.877979417E-5,483.0308838,0.002736727009,483.0308838,0.001723148278,483.0308838,0.002336190548,483.0308838,0.001731724711,483.0308838,0.002002748661,483.0308838,0.009581013583,483.0308838,0.001919486676,483.0308838,0.002025972353,483.0308838,0.0035875584,483.0308838,0.001503831474,483.0308838,0.001323830802,483.0308838,0.002079680096,483.0308838,0.002548741642,483.0308838,0.002526817843,483.0308838,0.001464428031,483.0308838,0.001243684324,483.0308838,0.001971621066,483.0308838,0.002178269904,483.0308838,0.002740660449,483.0308838,0.00122896512,483.0308838,0.001023701276,483.0308838,0.001427677227,483.0308838,0.002797400579,483.0308838,0.001377322013,483.0308838,0.002160293283,483.0308838,0.002628686605,483.0308838,0.001765902038,483.0308838,0.00191426056,483.0308838,0.003000324592,483.0308838,0.002486228012,483.0308838,0.002407324268,483.0308838,0.003580720164,
481.9647217,0.02614090592,481.9647217,-5.44606628E-5,481.9647217,0.002745036734,481.9647217,0.001736116945,481.9647217,0.002393893199,481.9647217,0.001763224951,481.9647217,0.002059080405,481.9647217,0.01005480718,481.9647217,0.002020562766,481.9647217,0.002033410361,481.9647217,0.003703591414,481.9647217,0.001589793828,481.9647217,0.001401758753,481.9647217,0.002128946129,481.9647217,0.002562021371,481.9647217,0.002632306656,481.9647217,0.001543524326,481.9647217,0.001318585942,481.9647217,0.001962103648,481.9647217,0.002307901625,481.9647217,0.002804799937,481.9647217,0.001237583696,481.9647217,0.001106480369,481.9647217,0.001525885426,481.9647217,0.00294770184,481.9647217,0.001450428623,481.9647217,0.00226363726,481.9647217,0.002741962904,481.9647217,0.001890444895,481.9647217,0.002040536376,481.9647217,0.003067396116,481.9647217,0.002500781557,481.9647217,0.002446240745,481.9647217,0.003586566541,
481.0506897,0.02611330524,481.0506897,-0.00011305519,481.0506897,0.00265043322,481.0506897,0.001713194652,481.0506897,0.002282060683,481.0506897,0.001731256838,481.0506897,0.001937921508,481.0506897,0.009915427305,481.0506897,0.001850928413,481.0506897,0.001972791273,481.0506897,0.003678633366,481.0506897,0.001496480429,481.0506897,0.001283093705,481.0506897,0.002015153412,481.0506897,0.002544445219,481.0506897,0.002518043388,481.0506897,0.001453883015,481.0506897,0.001223487663,481.0506897,0.001975677675,481.0506897,0.002252760576,481.0506897,0.002775099594,481.0506897,0.001213831129,481.0506897,0.001064232551,481.0506897,0.001392124104,481.0506897,0.002847764641,481.0506897,0.001332503161,481.0506897,0.002079237951,481.0506897,0.002630171133,481.0506897,0.001836890471,481.0506897,0.00200438709,481.0506897,0.002941420767,481.0506897,0.002644677414,481.0506897,0.002362789586,481.0506897,0.003629347542,
479.9841003,0.02592215315,479.9841003,-0.0001610326435,479.9841003,0.002673613373,479.9841003,0.001808192232,479.9841003,0.002309280913,479.9841003,0.001716391183,479.9841003,0.002027090639,479.9841003,0.01058749668,479.9841003,0.001889067004,479.9841003,0.002055413323,479.9841003,0.003641276853,479.9841003,0.001501052058,479.9841003,0.001308797393,479.9841003,0.002028416842,479.9841003,0.002558948705,479.9841003,0.002602826571,479.9841003,0.001528301393,479.9841003,0.001235974138,479.9841003,0.002084179781,479.9841003,0.002325181849,479.9841003,0.002706406172,479.9841003,0.001224863576,479.9841003,0.001126515679,479.9841003,0.001525755622,479.9841003,0.002856102539,479.9841003,0.00141671754,479.9841003,0.002234884771,479.9841003,0.002642958425,479.9841003,0.001955186948,479.9841003,0.001955238869,479.9841003,0.003042969853,479.9841003,0.00261634239,479.9841003,0.002376141725,479.9841003,0.003649891354,
479.0696716,0.02578585595,479.0696716,-0.0001549775188,479.0696716,0.002760745352,479.0696716,0.001834238879,479.0696716,0.002393554896,479.0696716,0.001897100708,479.0696716,0.002001240384,479.0696716,0.01070435345,479.0696716,0.002032370074,479.0696716,0.002166536869,479.0696716,0.003666102421,479.0696716,0.001505597844,479.0696716,0.001376646804,479.0696716,0.002071669092,479.0696716,0.002597540151,479.0696716,0.002635197481,479.0696716,0.001701681991,479.0696716,0.001236155862,479.0696716,0.002128738211,479.0696716,0.002352144569,479.0696716,0.002748944331,479.0696716,0.001407212461,479.0696716,0.001114447601,479.0696716,0.001523573534,479.0696716,0.002906264737,479.0696716,0.001522456529,479.0696716,0.002292105462,479.0696716,0.002628478222,479.0696716,0.001908774488,479.0696716,0.002117058262,479.0696716,0.003023054451,479.0696716,0.002684188075,479.0696716,0.002454857575,479.0696716,0.003623709315,
478.002655,0.02578038909,478.002655,-0.0001134175036,478.002655,0.002768274164,478.002655,0.001804345055,478.002655,0.00240414869,478.002655,0.001851812238,478.002655,0.00203941809,478.002655,0.01037789509,478.002655,0.002006493509,478.002655,0.002069015987,478.002655,0.003738968866,478.002655,0.001560800127,478.002655,0.001495025819,478.002655,0.002121116268,478.002655,0.002584363567,478.002655,0.002563245129,478.002655,0.001596626826,478.002655,0.001337566529,478.002655,0.002103662118,478.002655,0.002362268977,478.002655,0.0028190515,478.002655,0.001345953555,478.002655,0.001135365805,478.002655,0.00151450769,478.002655,0.002920597792,478.002655,0.001454921905,478.002655,0.002348552924,478.002655,0.00273560686,478.002655,0.001994426828,478.002655,0.001976379659,478.002655,0.003073079279,478.002655,0.002653376199,478.002655,0.00252549001,478.002655,0.003625484416,
476.9354248,0.02578569017,476.9354248,-0.0001025998572,476.9354248,0.002879450098,476.9354248,0.001888936968,476.9354248,0.002500365023,476.9354248,0.001868476393,476.9354248,0.002120336052,476.9354248,0.01050607301,476.9354248,0.002125928644,476.9354248,0.00220397464,476.9354248,0.003846894018,476.9354248,0.001671095612,476.9354248,0.001395162544,476.9354248,0.002239177935,476.9354248,0.002599076601,476.9354248,0.002731126267,476.9354248,0.001620608266,476.9354248,0.001541939564,476.9354248,0.002258198801,476.9354248,0.002386370907,476.9354248,0.0029584656,476.9354248,0.001450870186,476.9354248,0.001188574242,476.9354248,0.001602368779,476.9354248,0.003016954754,476.9354248,0.001624479657,476.9354248,0.002490081126,476.9354248,0.002724249382,476.9354248,0.001946970122,476.9354248,0.002152462723,476.9354248,0.003104963806,476.9354248,0.002745088888,476.9354248,0.002456159098,476.9354248,0.003778553102,
476.0204773,0.02590987086,476.0204773,-6.859240239E-5,476.0204773,0.003008431057,476.0204773,0.002109853085,476.0204773,0.002502968535,476.0204773,0.001844403334,476.0204773,0.002241181675,476.0204773,0.01053153258,476.0204773,0.002324297093,476.0204773,0.002293302445,476.0204773,0.004053104669,476.0204773,0.001743108151,476.0204773,0.001516325981,476.0204773,0.002320679603,476.0204773,0.00279667112,476.0204773,0.002837706823,476.0204773,0.001894812682,476.0204773,0.001515364856,476.0204773,0.002253437182,476.0204773,0.002505051438,476.0204773,0.002941655461,476.0204773,0.001627363847,476.0204773,0.001313289162,476.0204773,0.001650255523,476.0204773,0.003227022709,476.0204773,0.001696562394,476.0204773,0.00269093411,476.0204773,0.002894694451,476.0204773,0.002088913694,476.0204773,0.002162244404,476.0204773,0.003221702529,476.0204773,0.002834137296,476.0204773,0.00262087374,476.0204773,0.003819237696,
