BLANK,,ELA_946,,ELA_1004,,ELA_949,,ELA_1015,,ELA_932,,ELA_922,,ELA_1011,,ELA_947,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
698.0343628,-0.0001063265445,698.0343628,0.005952601321,698.0343628,0.000642680272,698.0343628,0.0004506495898,698.0343628,-0.0002649397065,698.0343628,0.0005434792838,698.0343628,0.002695414238,698.0343628,0.002750246786,698.0343628,0.0006596610183,
697.0249023,-0.0002768398263,697.0249023,0.005585613661,697.0249023,0.0006616054452,697.0249023,0.0003291353351,697.0249023,-0.0004118575016,697.0249023,0.0003096806759,697.0249023,0.002594857942,697.0249023,0.002625925932,697.0249023,0.000629122078,
696.0151978,-0.0004618189123,696.0151978,0.005869995337,696.0151978,0.0004938484635,696.0151978,0.0001957161294,696.0151978,-0.0002768915729,696.0151978,0.0003355599765,696.0151978,0.002511664527,696.0151978,0.00260061305,696.0151978,0.0004376415163,
695.005127,-0.0001178687016,695.005127,0.005980157759,695.005127,0.0005623482866,695.005127,0.0004667935718,695.005127,-0.0002098844852,695.005127,0.0004090096336,695.005127,0.002683406696,695.005127,0.002646995243,695.005127,0.0006074246485,
693.994751,-0.0001103119866,693.994751,0.006140438374,693.994751,0.000812336104,693.994751,0.0004937966005,693.994751,-0.0001657421089,693.994751,0.0005968485493,693.994751,0.003027251223,693.994751,0.002946190303,693.994751,0.0008888235316,
692.9840088,-0.0001906859397,692.9840088,0.006153618451,692.9840088,0.0007195785875,692.9840088,0.0004800875613,692.9840088,-0.0002527288161,692.9840088,0.0003116494336,692.9840088,0.00260925875,692.9840088,0.00281840004,692.9840088,0.0007600295357,
691.9729614,-0.0003817020042,691.9729614,0.006051181816,691.9729614,0.0005318421172,691.9729614,0.0003649901773,691.9729614,-0.0001650693303,691.9729614,0.0004441195924,691.9729614,0.002828613622,691.9729614,0.003011246212,691.9729614,0.0006363807479,
690.9616089,0.0001397290471,690.9616089,0.006248279475,690.9616089,0.0008473230992,690.9616089,0.0005971336504,690.9616089,-0.0002291339042,690.9616089,0.0004678042314,690.9616089,0.002909496194,690.9616089,0.003094978631,690.9616089,0.00106475153,
689.9498901,-6.284658593E-5,689.9498901,0.005990813021,689.9498901,0.00057056488,689.9498901,0.0003633061715,689.9498901,-0.0003807192261,689.9498901,0.0005176653503,689.9498901,0.002789193997,689.9498901,0.00294222869,689.9498901,0.000563747948,
688.9378662,-0.0001574099297,688.9378662,0.006180163473,688.9378662,0.0006627202383,688.9378662,0.0001813949639,688.9378662,-0.0003081407631,688.9378662,0.0004683743173,688.9378662,0.002786432393,688.9378662,0.003231743118,688.9378662,0.0006625128444,
688.0701904,-3.913781984E-5,688.0701904,0.00626831688,688.0701904,0.0005213714903,688.0701904,0.0005586417974,688.0701904,-0.0003147628158,688.0701904,0.0008682024782,688.0701904,0.002762933727,688.0701904,0.00330349314,688.0701904,0.0009067736682,
687.0575562,2.780241994E-5,687.0575562,0.005851209164,687.0575562,0.0006920170272,687.0575562,0.0003017021809,687.0575562,-0.0002985179017,687.0575562,0.0002669404785,687.0575562,0.002610352589,687.0575562,0.003259231569,687.0575562,0.0005424685078,
686.0445557,-0.0002287716925,686.0445557,0.006048740819,686.0445557,0.000552758167,686.0445557,0.0003695499618,686.0445557,-0.0004373044067,686.0445557,0.0002774049644,686.0445557,0.002586655086,686.0445557,0.003127620788,686.0445557,0.0007800489548,
685.031311,-0.0002250460675,685.031311,0.006099876948,685.031311,0.0005772782024,685.031311,0.0006583906943,685.031311,-0.0003636491019,685.031311,0.0003639020433,685.031311,0.002765799174,685.031311,0.003084706608,685.031311,0.0006195564056,
684.0177002,2.803540883E-5,684.0177002,0.006203874014,684.0177002,0.0008110653725,684.0177002,0.0005624779151,684.0177002,-0.0002665953944,684.0177002,0.0001745064801,684.0177002,0.002781117801,684.0177002,0.00315361633,684.0177002,0.0009218191844,
683.0037842,-0.0003269202425,683.0037842,0.006203847937,683.0037842,0.0007569696754,683.0037842,0.0006600758643,683.0037842,-0.0004118575016,683.0037842,-3.556586307E-5,683.0037842,0.002775099594,683.0037842,0.003180004656,683.0037842,0.0007312467205,
681.989502,-9.928722284E-5,681.989502,0.006428204942,681.989502,0.0009565036162,681.989502,0.0006748276064,681.989502,-0.0003002769372,681.989502,0.0002953557705,681.989502,0.002954660449,681.989502,0.003389734076,681.989502,0.0007854948053,
680.9749756,-0.0002954654628,680.9749756,0.006203664001,680.9749756,0.0005417168722,680.9749756,0.0004848558747,680.9749756,-0.0004695246462,680.9749756,5.019579476E-5,680.9749756,0.002898186445,680.9749756,0.003107206197,680.9749756,0.0007150669699,
679.960083,-0.0003398532863,679.960083,0.00614280114,679.960083,0.0005888647866,679.960083,0.0005887092557,679.960083,-0.0004141333047,679.960083,-8.542285286E-6,679.960083,0.002744646044,679.960083,0.003315517912,679.960083,0.0008599024732,
678.9448853,-0.000304777961,678.9448853,0.005970919505,678.9448853,0.0007331655361,678.9448853,0.0003625030222,678.9448853,-0.0006418081466,678.9448853,-0.0003275410272,678.9448853,0.002495053923,678.9448853,0.002981297439,678.9448853,0.0004814092244,
677.9293213,-0.0003119174216,677.9293213,0.006441052072,677.9293213,0.0005042406265,677.9293213,0.0004694108793,677.9293213,-0.0004072024021,677.9293213,-2.019058593E-5,677.9293213,0.002700597513,677.9293213,0.003079961985,677.9293213,0.0006199193303,
677.0585938,-6.527950609E-5,677.0585938,0.006438188255,677.0585938,0.0005924677826,677.0585938,0.0007797377766,677.0585938,-0.0001584967395,677.0585938,0.0001970369049,677.0585938,0.002964720828,677.0585938,0.003128559329,677.0585938,0.0009059695294,
676.0424805,-0.0002775641915,676.0424805,0.006426917855,676.0424805,0.0009195363964,676.0424805,0.000841746747,676.0424805,-0.0001180757317,676.0424805,0.0003185918904,676.0424805,0.003203317523,676.0424805,0.003115184139,676.0424805,0.001086316071,
675.026062,-3.059613664E-5,675.026062,0.00653419923,675.026062,0.0008230212261,675.026062,0.0008699403261,675.026062,-0.00017955972,675.026062,0.0001876102469,675.026062,0.003015234368,675.026062,0.002830202924,675.026062,0.001082215924,
674.0092773,-0.0002634392295,674.0092773,0.00647586491,674.0092773,0.0008979800623,674.0092773,0.0004901943612,674.0092773,-0.0002601795713,674.0092773,-0.0001333440305,674.0092773,0.003166627837,674.0092773,0.002899385057,674.0092773,0.0009437658009,
672.9921875,-0.0002064691653,672.9921875,0.006435298361,672.9921875,0.000773773354,672.9921875,0.0007781299646,672.9921875,-9.069496446E-5,672.9921875,2.655981552E-5,672.9921875,0.003273941344,672.9921875,0.002739357995,672.9921875,0.0005593675887,
671.9747925,-0.0003312140761,671.9747925,0.006840029266,671.9747925,0.0008093796205,671.9747925,0.000579999818,671.9747925,-0.0001408485987,671.9747925,6.156119343E-5,671.9747925,0.003515004646,671.9747925,0.002978456439,671.9747925,0.0007319208817,
670.9570923,-0.0002448122541,670.9570923,0.006704095751,670.9570923,0.0005817624624,670.9570923,0.0003754051868,670.9570923,-0.0002467784798,670.9570923,-9.007383051E-5,670.9570923,0.003512342693,670.9570923,0.002994329669,670.9570923,0.0008247329388,
669.9390869,-0.0004607845622,669.9390869,0.006392844487,669.9390869,0.0005381660885,669.9390869,0.0006349808536,669.9390869,-0.0002910160692,669.9390869,-0.0001298246061,669.9390869,0.003783775494,669.9390869,0.002833772451,669.9390869,0.0007156374049,
669.0662231,-0.0001271850197,669.0662231,0.006412704941,669.0662231,0.0005880352692,669.0662231,0.0007430189289,669.0662231,-0.0002259257308,669.0662231,-9.250659787E-5,669.0662231,0.004145427141,669.0662231,0.002763480647,669.0662231,0.0007772223325,
668.0476074,1.027685084E-5,668.0476074,0.006654859986,668.0476074,0.0009124805219,668.0476074,0.0009106646758,668.0476074,-0.000237412969,668.0476074,0.0001271704969,668.0476074,0.004010020755,668.0476074,0.00311036082,668.0476074,0.0009128696402,
667.0286255,-0.000380046753,667.0286255,0.006544106174,667.0286255,0.0006180788041,667.0286255,0.0007526651025,667.0286255,-0.0002660262689,667.0286255,-0.0001590142783,667.0286255,0.004040171392,667.0286255,0.002711485606,667.0286255,0.0007699354319,
666.0093994,-0.000319987972,666.0093994,0.006547600962,666.0093994,0.0009215597529,666.0093994,0.0006880242727,666.0093994,-0.0002643705811,666.0093994,0.0001550587476,666.0093994,0.004087987822,666.0093994,0.002906759968,666.0093994,0.0008426804561,
664.9898682,-0.0002940168197,664.9898682,0.006395077333,664.9898682,0.0008294013096,664.9898682,0.0006965543143,664.9898682,-0.0004244259617,664.9898682,-0.0001038420887,664.9898682,0.004005971365,664.9898682,0.002728339052,664.9898682,0.0009684635443,
663.9699707,-0.0002739424526,663.9699707,0.006452901289,663.9699707,0.0005734160659,663.9699707,0.0005659770686,663.9699707,-0.0002220965835,663.9699707,0.0001361815375,663.9699707,0.003725392045,663.9699707,0.002639103914,663.9699707,0.0006633683806,
662.9497681,-0.0003698564833,662.9497681,0.00664124405,662.9497681,0.0006562907365,662.9497681,0.0005195572739,662.9497681,-0.0003628214472,662.9497681,-5.979246998E-5,662.9497681,0.003829187481,662.9497681,0.002701118588,662.9497681,0.0006542945048,
661.9292603,-0.0001457653125,661.9292603,0.006757990923,661.9292603,0.0006346956943,661.9292603,0.0005744010559,661.9292603,-0.0002586790943,661.9292603,-2.210605453E-5,661.9292603,0.0037079514,661.9292603,0.002651579212,661.9292603,0.0008084459696,
661.0543213,-9.488759679E-5,661.0543213,0.006755020004,661.0543213,0.0007498905179,661.0543213,0.0006351363845,661.0543213,-0.0004390628601,661.0543213,6.091395335E-5,661.0543213,0.003686543554,661.0543213,0.00279333652,661.0543213,0.0008020402747,
660.0332031,-0.0002616800484,660.0332031,0.006792828906,660.0332031,0.0007445228985,660.0332031,0.0006092910771,660.0332031,-0.0003501994652,660.0332031,0.000180436793,660.0332031,0.003617340233,660.0332031,0.002753919922,660.0332031,0.0008178601856,
659.0118408,-0.0002200267627,659.0118408,0.006688901223,659.0118408,0.0006547352532,659.0118408,0.000634954893,659.0118408,-0.0004321323941,659.0118408,1.366800643E-5,659.0118408,0.003656182671,659.0118408,0.002801960101,659.0118408,0.0009623668157,
657.9901123,-0.0003062782926,657.9901123,0.006584446412,657.9901123,0.0006976951263,657.9901123,0.0005315570161,657.9901123,-0.0004877800238,657.9901123,-8.909036114E-5,657.9901123,0.003706384916,657.9901123,0.002485603094,657.9901123,0.0008491905173,
656.9680786,-0.0004963127431,656.9680786,0.006473053712,656.9680786,0.0004968286958,656.9680786,0.0003931786923,656.9680786,-0.000689830631,656.9680786,-0.0002424320701,656.9680786,0.003560231766,656.9680786,0.002389442176,656.9680786,0.0006989655667,
655.9457397,-0.0002460023388,655.9457397,0.006477099843,655.9457397,0.0005717831082,655.9457397,0.0006395693636,655.9457397,-0.0007459103945,655.9457397,-5.917129238E-5,655.9457397,0.003573516384,655.9457397,0.002391394461,655.9457397,0.0005890980246,
655.0692139,-0.0001916174369,655.0692139,0.006683459505,655.0692139,0.0006694090553,655.0692139,0.0004678301339,655.0692139,-0.0003390256024,655.0692139,4.007332609E-5,655.0692139,0.003568113782,655.0692139,0.00241305097,655.0692139,0.000762518961,
654.0463257,-0.0002103502047,654.0463257,0.006775054615,654.0463257,0.0008438476361,654.0463257,0.0004676228273,654.0463257,-0.0005179798463,654.0463257,-2.179543844E-5,654.0463257,0.003655895358,654.0463257,0.002619727748,654.0463257,0.0009727702127,
653.0231323,-4.250268103E-5,653.0231323,0.006763223093,653.0231323,0.0008630927769,653.0231323,0.000711618457,653.0231323,-0.0004235984234,653.0231323,4.434492803E-5,653.0231323,0.00342375529,653.0231323,0.002791903447,653.0231323,0.0008097686223,
651.9995728,-0.0003207639675,651.9995728,0.006886603776,651.9995728,0.0008262371994,651.9995728,0.0006848352496,651.9995728,-0.0003592004359,651.9995728,-1.004363912E-5,651.9995728,0.003483376931,651.9995728,0.002612878801,651.9995728,0.0007302095764,
650.975769,-1.278748005E-5,650.975769,0.00709281629,650.975769,0.0006511316751,650.975769,0.001004215563,650.975769,-0.0002977935947,650.975769,9.066212078E-5,650.975769,0.003532489529,650.975769,0.002589649754,650.975769,0.0009360869299,
649.9516602,-0.0001307044731,649.9516602,0.006851968355,649.9516602,0.0008217763389,649.9516602,0.00072074536,649.9516602,-0.0002867736039,649.9516602,0.0004094241885,649.9516602,0.003512394847,649.9516602,0.002748371335,649.9516602,0.0007447043899,
648.9271851,-0.0002433634509,648.9271851,0.006806133781,648.9271851,0.0009322216501,648.9271851,0.0007954271859,648.9271851,-0.0002910160692,648.9271851,0.0001668153272,648.9271851,0.003470434342,648.9271851,0.002607982839,648.9271851,0.001034936518,
648.0488281,-0.000290188269,648.0488281,0.006820123177,648.0488281,0.0005565423635,648.0488281,0.0006591425044,648.0488281,-0.0005090338527,648.0488281,7.908883708E-5,648.0488281,0.00323234289,648.0488281,0.00262879068,648.0488281,0.0007709726924,
647.0238647,0.0001518995414,647.0238647,0.007217027247,647.0238647,0.001384385396,647.0238647,0.0007892032154,647.0238647,0.0001066632904,647.0238647,0.0004082841333,647.0238647,0.003476853482,647.0238647,0.002824079944,647.0238647,0.001470038318,
645.9985352,-0.0003671666491,645.9985352,0.006839950569,645.9985352,0.0008873190382,645.9985352,0.0009263588581,645.9985352,-0.0001628439786,645.9985352,0.000198927446,645.9985352,0.003214139957,645.9985352,0.002746677957,645.9985352,0.000930794864,
644.9729004,-0.0001719005813,644.9729004,0.006939890329,644.9729004,0.0007858319441,644.9729004,0.000592104916,644.9729004,-0.000196016088,644.9729004,-1.180384152E-5,644.9729004,0.003189314157,644.9729004,0.002605482703,644.9729004,0.0008158632554,
643.9469604,-8.443182014E-5,643.9469604,0.006894651335,643.9469604,0.0006757091032,643.9469604,0.0009016635013,643.9469604,-0.0004669905757,643.9469604,7.137347711E-5,643.9469604,0.003106736811,643.9469604,0.002516272943,643.9469604,0.0008362223743,
643.0673828,-0.0001199390172,643.0673828,0.006810131017,643.0673828,0.0009497325518,643.0673828,0.0006813092041,643.0673828,-0.0002347740374,643.0673828,0.0002194908157,643.0673828,0.003205090761,643.0673828,0.00272292085,643.0673828,0.0007194229984,
642.0408936,-0.0001098979119,642.0408936,0.006886235438,642.0408936,0.0008341734647,642.0408936,0.0008096907986,642.0408936,-0.0004282016016,642.0408936,0.0002055832447,642.0408936,0.003007492749,642.0408936,0.002672285074,642.0408936,0.0009951863904,
641.0140991,-0.0003440952569,641.0140991,0.006846893113,641.0140991,0.0006016699481,641.0140991,0.0007466751267,641.0140991,-0.0005773391458,641.0140991,4.129008084E-5,641.0140991,0.002830437385,641.0140991,0.002482478973,641.0140991,0.0008551041246,
639.9869995,-0.0001862354984,639.9869995,0.007007651962,639.9869995,0.0009463340975,639.9869995,0.000916241901,639.9869995,-0.0004089610011,639.9869995,2.490301631E-5,639.9869995,0.003207724541,639.9869995,0.002636838239,639.9869995,0.001101341797,
638.9595947,3.624037106E-7,638.9595947,0.006909406278,638.9595947,0.0009724069969,638.9595947,0.0009395891102,638.9595947,-0.000489486556,638.9595947,0.0001139390879,638.9595947,0.00328249624,638.9595947,0.002518512076,638.9595947,0.00105774519,
637.9318848,-0.000408754102,637.9318848,0.006932131015,637.9318848,0.0008080569678,637.9318848,0.0007539875805,637.9318848,-0.0002916369122,637.9318848,9.301824321E-5,637.9318848,0.003144829301,637.9318848,0.002553428523,637.9318848,0.0009745862917,
637.0507813,-0.0002114368835,637.0507813,0.006927791052,637.0507813,0.0007623892743,637.0507813,0.0008792520966,637.0507813,-0.0004222536518,637.0507813,0.0001116346393,637.0507813,0.003004938364,637.0507813,0.002604701556,637.0507813,0.001078582834,
636.022522,-0.0001796114811,636.022522,0.006894362159,636.022522,0.000790785125,636.022522,0.0006311181933,636.022522,-0.000452096021,636.022522,2.705167935E-5,636.022522,0.003113228828,636.022522,0.002660226077,636.022522,0.0009083300829,
634.9939575,-0.000198241265,634.9939575,0.007073503453,634.9939575,0.0008797190385,634.9939575,0.0008660237072,634.9939575,-0.0003139868204,634.9939575,0.000153427347,634.9939575,0.002985988976,634.9939575,0.002982313978,634.9939575,0.0008713150164,
633.9650879,-0.0003240749356,633.9650879,0.006897386629,633.9650879,0.0007923152298,633.9650879,0.0008153704694,633.9650879,-0.0004886591341,633.9650879,0.0001507860579,633.9650879,0.003300910816,633.9650879,0.002654339885,633.9650879,0.0009923584294,
632.9359741,-0.0002206477075,632.9359741,0.007355491165,632.9359741,0.0009448812925,632.9359741,0.0007519131177,632.9359741,-0.0003458023712,632.9359741,-0.0001583932317,632.9359741,0.003190096468,632.9359741,0.002795342589,632.9359741,0.0008655827842,
632.0535889,-1.263216927E-5,632.0535889,0.007608551998,632.0535889,0.0008692400297,632.0535889,0.0009964318015,632.0535889,-5.11994258E-5,632.0535889,0.0003514665295,632.0535889,0.003337011905,632.0535889,0.003078267211,632.0535889,0.001176374732,
631.0238647,-0.0001575134374,631.0238647,0.007714175619,631.0238647,0.0009999085451,631.0238647,0.0007202527486,631.0238647,-0.0002342566004,631.0238647,0.0002532904036,631.0238647,0.003382690251,631.0238647,0.003051207401,631.0238647,0.0009323513368,
629.9938354,-0.0002012426557,629.9938354,0.007419157308,629.9938354,0.0009313655319,629.9938354,0.0007776631974,629.9938354,-0.0003061230818,629.9938354,0.000187118203,629.9938354,0.003280357691,629.9938354,0.002958413446,629.9938354,0.0009972101543,
628.963562,-0.0001840619952,628.963562,0.007519783452,628.963562,0.0008913655183,628.963562,0.000820894551,628.963562,-0.0003266615677,628.963562,0.0001192989293,628.963562,0.003355272114,628.963562,0.003032229841,628.963562,0.00119501166,
627.9329224,-0.000328989554,627.9329224,0.00746687362,627.9329224,0.0009432469378,627.9329224,0.0007824606728,627.9329224,-0.0003797881363,627.9329224,0.0002374133182,627.9329224,0.003290321212,627.9329224,0.002860167529,627.9329224,0.000895956764,
627.0493164,-5.45124276E-5,627.0493164,0.007541276049,627.0493164,0.001081489259,627.0493164,0.0008195718983,627.0493164,-0.0002146451734,627.0493164,0.0001820423931,627.0493164,0.003579911077,627.0493164,0.002823324408,627.0493164,0.0009979885072,
626.0181885,-0.0001397617307,626.0181885,0.007289596833,626.0181885,0.001278576208,626.0181885,0.0008057488594,626.0181885,-0.0002664919302,626.0181885,0.0001896820177,626.0181885,0.003348959377,626.0181885,0.002941759769,626.0181885,0.000781215902,
624.9867554,2.254726314E-5,624.9867554,0.007427926175,624.9867554,0.00131889747,624.9867554,0.001013037167,624.9867554,-6.947237853E-5,624.9867554,0.000305017893,624.9867554,0.003406431293,624.9867554,0.003152417019,624.9867554,0.001182734035,
623.9549561,-0.0001996384672,623.9549561,0.007465267088,623.9549561,0.001238284633,623.9549561,0.0008083682042,623.9549561,-0.0002793232852,623.9549561,0.0001659866539,623.9549561,0.003330125241,623.9549561,0.003017371753,623.9549561,0.00100172474,
623.0703735,-0.0002001042012,623.0703735,0.007163338363,623.0703735,0.001183979912,623.0703735,0.0006300812238,623.0703735,-0.0002881705295,623.0703735,-0.000134586182,623.0703735,0.00311312452,623.0703735,0.003132131416,623.0703735,0.0006979025784,
622.0380859,-0.0002086942986,622.0380859,0.00721760653,622.0380859,0.0009847565088,622.0380859,0.0008426804561,622.0380859,-0.0002155248512,622.0380859,0.0001243739971,622.0380859,0.003229448106,622.0380859,0.002952002222,622.0380859,0.001119196997,
621.0054932,-0.0001147632211,621.0054932,0.007363126613,621.0054932,0.001064076787,621.0054932,0.0008247588994,621.0054932,-0.000386771193,621.0054932,7.869405636E-6,621.0054932,0.003315439681,621.0054932,0.0031440733,621.0054932,0.0009050616063,
619.9726563,-0.0002472958877,619.9726563,0.007378423586,619.9726563,0.001117432257,619.9726563,0.0006376250531,619.9726563,-0.0002227175282,619.9726563,0.000241557369,619.9726563,0.003411779879,619.9726563,0.003213331336,619.9726563,0.001141698565,
618.9394531,-0.0003245405096,618.9394531,0.007241321262,618.9394531,0.0009737301734,618.9394531,0.0007066143444,618.9394531,-0.0002471923945,618.9394531,8.543209697E-5,618.9394531,0.003276497358,618.9394531,0.003390490776,618.9394531,0.0009842636064,
618.0536499,-3.504818596E-5,618.0536499,0.007380925119,618.0536499,0.001113461447,618.0536499,0.0007020250778,618.0536499,-0.0002162493038,618.0536499,-6.507244689E-5,618.0536499,0.00341676292,618.0536499,0.003484759945,618.0536499,0.000995212351,
617.0199585,-0.0002822206588,617.0199585,0.007157075219,617.0199585,0.0008003286785,617.0199585,0.0006522723706,617.0199585,-0.000212575309,617.0199585,0.0001179783794,617.0199585,0.003363411408,617.0199585,0.003424198832,617.0199585,0.0009326107684,
615.9859619,-0.00039820245,615.9859619,0.007461290341,615.9859619,0.001049182029,615.9859619,0.0006836166722,615.9859619,-0.0003313175403,615.9859619,0.0001678770641,615.9859619,0.003553367918,615.9859619,0.003627415979,615.9859619,0.0009463340975,
614.9516602,-7.475224265E-5,614.9516602,0.007538009901,614.9516602,0.0009566852241,614.9516602,0.0008376748301,614.9516602,-6.455480616E-5,614.9516602,0.0001986166753,614.9516602,0.003416371765,614.9516602,0.003645427525,614.9516602,0.001099914545,
614.0648804,-0.0001296693372,614.0648804,0.007420184091,614.0648804,0.000904465036,614.0648804,0.000819701585,614.0648804,-0.0003630800929,614.0648804,4.022865687E-5,614.0648804,0.003349011531,614.0648804,0.003464954672,614.0648804,0.001083954587,
613.0300293,-0.0001182827691,613.0300293,0.007563032676,613.0300293,0.0009632229339,613.0300293,0.0006991730188,613.0300293,-0.0002787024423,613.0300293,0.0001674109371,613.0300293,0.003233698895,613.0300293,0.003629791318,613.0300293,0.001142632915,
611.9949341,-0.0004564920382,611.9949341,0.007518413942,611.9949341,0.00114066049,611.9949341,0.0008623665199,611.9949341,-0.0001601010881,611.9949341,0.0002272088022,611.9949341,0.003386994824,611.9949341,0.003667851677,611.9949341,0.000911105657,
610.9595337,-0.0004188400344,610.9595337,0.007549520116,610.9595337,0.001032653148,610.9595337,0.0006940134335,610.9595337,-0.0001776449499,610.9595337,3.054555009E-6,610.9595337,0.003339672694,610.9595337,0.003583095269,610.9595337,0.001092103194,
610.0717773,-0.0001392959384,610.0717773,0.007477012463,610.0717773,0.001025699195,610.0717773,0.0009848084301,610.0717773,-5.528891052E-5,610.0717773,0.0001412827114,610.0717773,0.003445385257,610.0717773,0.003594579641,610.0717773,0.001116653671,
609.0358276,-0.0002222518233,609.0358276,0.007418156601,609.0358276,0.0008523029392,609.0358276,0.0006413062802,609.0358276,-0.0002537119144,609.0358276,3.419670975E-5,609.0358276,0.003412849503,609.0358276,0.003502321895,609.0358276,0.001084421645,
607.9996338,-0.0001227856701,607.9996338,0.007567010354,607.9996338,0.0007502275985,607.9996338,0.0006194527377,607.9996338,-0.0003129003744,607.9996338,4.776223795E-5,607.9996338,0.003447159426,607.9996338,0.003211088711,607.9996338,0.0009183950024,
606.9630737,-0.0004237535759,606.9630737,0.007584290113,606.9630737,0.0009219488711,606.9630737,0.0007955050096,606.9630737,-0.000200000708,606.9630737,0.0001682914008,606.9630737,0.003351228777,606.9630737,0.003134947503,606.9630737,0.001102717244,
605.9262695,-7.775448466E-5,605.9262695,0.007536139805,605.9262695,0.0009779590182,605.9262695,0.0008749982226,605.9262695,-0.00020155315,605.9262695,0.0002228835947,605.9262695,0.003405987751,605.9262695,0.003206603229,605.9262695,0.001200073282,
605.0373535,-0.0001599975803,605.0373535,0.007356517948,605.0373535,0.000904802233,605.0373535,0.0007195267244,605.0373535,-0.0003871332738,605.0373535,-3.748126619E-5,605.0373535,0.003299084958,605.0373535,0.003114349907,605.0373535,0.001024038647,
604,-0.0001849934924,604,0.007497185841,604,0.00103836169,604,0.0009280450759,604,-0.0002299618209,604,0.0001882058714,604,0.00339617813,604,0.003191191703,604,0.001166926697,
602.9624023,-0.0001754196564,602.9624023,0.007477486506,602.9624023,0.0009582418134,602.9624023,0.0009082782199,602.9624023,-0.0001763511827,602.9624023,0.0001047731494,602.9624023,0.00343672256,602.9624023,0.003328168998,602.9624023,0.001219100668,
602.0727539,-0.0001690542413,602.0727539,0.007585291285,602.0727539,0.0009193807491,602.0727539,0.0007475308375,602.0727539,-0.0002426907886,602.0727539,0.0001928415004,602.0727539,0.003451438621,602.0727539,0.003283330938,602.0727539,0.001197425649,
601.0346069,-0.0001205601075,601.0346069,0.007774705533,601.0346069,0.001229432411,601.0346069,0.0009360869299,601.0346069,2.368630703E-5,601.0346069,0.0004233382933,601.0346069,0.00365438126,601.0346069,0.003437662032,601.0346069,0.00137392024,
599.9961548,-0.0001601010881,599.9961548,0.007695151493,599.9961548,0.0011479276,599.9961548,0.0009990523104,599.9961548,-4.855936277E-5,599.9961548,0.0003512851836,599.9961548,0.003622560762,599.9961548,0.003581190016,599.9961548,0.00130910892,
598.9574585,-0.0001966888085,598.9574585,0.007692411076,598.9574585,0.0008793299203,598.9574585,0.0008901204565,598.9574585,-0.0002139207209,598.9574585,0.0002213037515,598.9574585,0.003608935513,598.9574585,0.003630913794,598.9574585,0.001278680051,
598.0668945,-0.000329817296,598.0668945,0.007616876625,598.0668945,0.001012077206,598.0668945,0.0007776113343,598.0668945,-7.319934957E-5,598.0668945,0.0001857974421,598.0668945,0.003836917691,598.0668945,0.003535073018,598.0668945,0.001218867023,
597.0276489,-5.943011638E-5,597.0276489,0.007555077784,597.0276489,0.00115480565,597.0276489,0.0009638196207,597.0276489,-0.0001191626507,597.0276489,0.0002923250431,597.0276489,0.003942516167,597.0276489,0.003692939645,597.0276489,0.001325388672,
595.9881592,-0.0003438366111,595.9881592,0.007558502257,595.9881592,0.0008955936646,595.9881592,0.0007339434233,595.9881592,-0.0002930338087,595.9881592,3.471447053E-5,595.9881592,0.003684846684,595.9881592,0.003518110141,595.9881592,0.001200540573,
594.9483032,4.462970173E-5,594.9483032,0.007748036645,594.9483032,0.001203681459,594.9483032,0.0009838225087,594.9483032,7.300456491E-5,594.9483032,0.0003384614538,594.9483032,0.00409663748,594.9483032,0.003898685565,594.9483032,0.001441312372,
594.0568237,-0.0002146451734,594.0568237,0.007788778748,594.0568237,0.001220762031,594.0568237,0.001042539254,594.0568237,-0.0001101567104,594.0568237,0.0004306712362,594.0568237,0.003738368396,594.0568237,0.004053731915,594.0568237,0.00115150935,
593.0165405,-0.0001609291357,593.0165405,0.007714043837,593.0165405,0.001103366143,593.0165405,0.0007449896075,593.0165405,-0.0004028576077,593.0165405,0.0001905884274,593.0165405,0.003634933848,593.0165405,0.003974595107,593.0165405,0.001226654742,
591.9758911,-0.0001948258578,591.9758911,0.007668619044,591.9758911,0.001039503375,591.9758911,0.0007994728512,591.9758911,-0.0002557815751,591.9758911,0.0002060235129,591.9758911,0.003478158033,591.9758911,0.00410933746,591.9758911,0.001196932513,
590.9349976,-0.0002735285379,590.9349976,0.007807516959,590.9349976,0.001243995852,590.9349976,0.0009653243469,590.9349976,-0.0001686402247,590.9349976,0.000351673807,590.9349976,0.003545512212,590.9349976,0.004145557992,590.9349976,0.001248902292,
590.0426025,-0.0002978453413,590.0426025,0.007691278122,590.0426025,0.001250745496,590.0426025,0.0007475308375,590.0426025,-0.0001205083463,590.0426025,0.0001675922103,590.0426025,0.003379403148,590.0426025,0.004229248036,590.0426025,0.001224863576,
589.0012207,-0.0001815779833,589.0012207,0.007878155448,589.0012207,0.001200696337,589.0012207,0.0009133624844,589.0012207,-0.0001973097969,589.0012207,0.0001906143298,589.0012207,0.003637465881,589.0012207,0.004121384583,589.0012207,0.001335021923,
