Wavelength (nm),Intensity (a.u.),Z Axis,
,929_EM_270.00,929_EM_272.00,929_EM_274.00,929_EM_276.00,929_EM_278.00,929_EM_280.00,929_EM_282.00,929_EM_284.00,929_EM_286.00,929_EM_288.00,929_EM_290.00,929_EM_292.00,929_EM_294.00,929_EM_296.00,929_EM_298.00,929_EM_300.00,929_EM_302.00,929_EM_304.00,929_EM_306.00,929_EM_308.00,929_EM_310.00,929_EM_312.00,929_EM_314.00,929_EM_316.00,929_EM_318.00,929_EM_320.00,929_EM_322.00,929_EM_324.00,929_EM_326.00,929_EM_328.00,929_EM_330.00,929_EM_332.00,929_EM_334.00,929_EM_336.00,929_EM_338.00,929_EM_340.00,929_EM_342.00,929_EM_344.00,929_EM_346.00,929_EM_348.00,929_EM_350.00,929_EM_352.00,929_EM_354.00,929_EM_356.00,929_EM_358.00,929_EM_360.00,929_EM_362.00,929_EM_364.00,929_EM_366.00,929_EM_368.00,929_EM_370.00,929_EM_372.00,929_EM_374.00,929_EM_376.00,929_EM_378.00,929_EM_380.00,929_EM_382.00,929_EM_384.00,929_EM_386.00,929_EM_388.00,929_EM_390.00,929_EM_392.00,929_EM_394.00,929_EM_396.00,929_EM_398.00,929_EM_400.00,929_EM_402.00,929_EM_404.00,929_EM_406.00,929_EM_408.00,929_EM_410.00,929_EM_412.00,929_EM_414.00,929_EM_416.00,929_EM_418.00,929_EM_420.00,929_EM_422.00,929_EM_424.00,929_EM_426.00,929_EM_428.00,929_EM_430.00,929_EM_432.00,929_EM_434.00,929_EM_436.00,929_EM_438.00,929_EM_440.00,929_EM_442.00,929_EM_444.00,929_EM_446.00,929_EM_448.00,929_EM_450.00,929_EM_452.00,929_EM_454.00,929_EM_456.00,929_EM_458.00,929_EM_460.00,929_EM_462.00,929_EM_464.00,929_EM_466.00,929_EM_468.00,929_EM_470.00,929_EM_472.00,929_EM_474.00,929_EM_476.00,929_EM_478.00,929_EM_480.00,929_EM_482.00,929_EM_484.00,929_EM_486.00,929_EM_488.00,929_EM_490.00,929_EM_492.00,929_EM_494.00,929_EM_496.00,929_EM_498.00,929_EM_500.00,929_EM_502.00,929_EM_504.00,929_EM_506.00,929_EM_508.00,929_EM_510.00,929_EM_512.00,929_EM_514.00,929_EM_516.00,929_EM_518.00,929_EM_520.00,929_EM_522.00,929_EM_524.00,929_EM_526.00,929_EM_528.00,929_EM_530.00,929_EM_532.00,929_EM_534.00,929_EM_536.00,929_EM_538.00,929_EM_540.00,929_EM_542.00,929_EM_544.00,929_EM_546.00,929_EM_548.00,929_EM_550.00,929_EM_552.00,929_EM_554.00,929_EM_556.00,929_EM_558.00,929_EM_560.00,929_EM_562.00,929_EM_564.00,929_EM_566.00,929_EM_568.00,929_EM_570.00,929_EM_572.00,929_EM_574.00,929_EM_576.00,929_EM_578.00,929_EM_580.00,929_EM_582.00,929_EM_584.00,929_EM_586.00,929_EM_588.00,929_EM_590.00,929_EM_592.00,929_EM_594.00,929_EM_596.00,929_EM_598.00,929_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.979345083236694,1.11721289157867,1.2156229019165,1.22823011875153,1.75622296333313,1.70511913299561,2.10798597335815,2.9212818145752,4.44758796691895,5.52803182601929,7.00270366668701,8.63850116729736,9.8955135345459,11.7039480209351,13.7482061386108,14.8571300506592,16.9381332397461,17.9394302368164,18.7966861724854,18.8325004577637,20.0712757110596,20.8159103393555,20.5181446075439,21.5512104034424,22.1092529296875,19.0554313659668,19.4559192657471,24.889518737793,23.926025390625,24.8055381774902,24.1047019958496,24.2943916320801,25.3776931762695,24.982759475708,26.1513595581055,26.0258483886719,26.0722484588623,26.0730533599854,26.2524185180664,25.4989738464355,27.3020725250244,28.1660633087158,28.2902069091797,28.6082038879395,28.1177253723145,29.6956539154053,30.0537300109863,31.0646667480469,31.5682163238525,32.7353782653809,33.650276184082,36.4449501037598,38.794605255127,39.8067016601562,41.5560493469238,44.8031349182129,46.3515586853027,49.2686347961426,52.8929786682129,56.0264854431152,52.5865325927734,54.9024963378906,58.8847007751465,61.5982704162598,64.9433135986328,69.8416366577148,72.4150009155273,74.9468994140625,78.2744750976563,78.2216720581055,79.8805770874023,82.4878616333008,83.4018020629883,85.4717254638672,85.3969955444336,86.1156768798828,86.3268737792969,85.1036376953125,84.7051315307617,83.9166030883789,82.6807403564453,81.5624237060547,81.7249450683594,77.6431121826172,75.7955780029297,75.934196472168,73.2520751953125,71.6383590698242,69.4811935424805,67.9282073974609,69.0672836303711,66.5244750976563,65.8510589599609,64.0056686401367,62.6757125854492,57.146427154541,57.2060089111328,56.1761054992676,53.515998840332,52.9936790466309,51.0401496887207,50.056526184082,48.2435722351074,47.0203819274902,46.9642639160156,45.5658912658691,43.0757369995117,43.1345252990723,42.1967544555664,41.3227577209473,37.7280311584473,37.0108261108398,35.761890411377,35.6182556152344,33.8474578857422,32.8193588256836,31.4600276947022,30.9486236572266,28.625846862793,28.2192687988281,26.615701675415,26.938117980957,26.0830821990967,24.3254776000977,23.0566139221191,23.0588245391846,21.2438697814941,21.8855228424072,20.86838722229,18.5313339233398,18.7113189697266,18.153169631958,18.0949249267578,16.8944759368896,14.8802814483643,14.9475555419922,15.0638990402222,14.3551502227783,13.0274925231934,13.0600624084473,12.2474193572998,11.5313749313354,11.2970066070557,10.8687801361084,10.0351095199585,9.7047700881958,9.98911952972412,9.42952919006348,8.41422653198242,8.2013463973999,7.69672966003418,6.89882802963257,6.9400839805603,6.74555110931396,6.03584861755371,5.71481037139893,5.43106365203857,5.62916898727417,4.99331378936768,4.70579099655151,4.89862728118897,4.10266208648682,3.99232721328735,3.87289905548096,4.37623023986816,3.82141542434692
235,0.792205214500427,0.964264035224915,0.97186279296875,1.21188926696777,0.968851923942566,1.42501783370972,1.55266940593719,1.99851167201996,2.29392004013062,2.78372192382813,3.73987436294556,4.77464294433594,5.82579326629639,6.63176918029785,7.35820722579956,8.9418773651123,9.45065402984619,11.1149187088013,11.9580926895142,11.6402730941772,13.4890146255493,12.7783298492432,12.76598072052,14.0157833099365,13.5969972610474,11.7006778717041,12.737585067749,15.091926574707,14.9307432174683,15.6589221954346,15.7273349761963,15.4505090713501,16.287015914917,17.3178081512451,16.4165134429932,17.9412822723389,17.4068222045898,17.8765106201172,18.207670211792,18.8626861572266,19.0671424865723,20.4976501464844,20.0551662445068,21.001823425293,21.0692176818848,21.5513210296631,22.8038387298584,23.8172264099121,25.4797134399414,27.4035110473633,28.6024475097656,28.5945358276367,30.4751377105713,33.6935157775879,34.6302452087402,37.9993629455566,39.7781562805176,41.4243583679199,44.1134147644043,46.5750389099121,44.3243942260742,46.2769165039063,50.8245277404785,54.535457611084,56.3149528503418,59.179386138916,61.8568725585938,66.3258361816406,66.4429626464844,68.3745574951172,70.7601165771484,69.4715423583984,73.593620300293,72.5348129272461,75.0812530517578,73.6787643432617,77.2821731567383,75.1223373413086,73.8712005615234,73.8652725219727,72.3418426513672,70.4001388549805,70.3552398681641,69.8761138916016,67.4472885131836,66.7498092651367,65.5031356811523,64.1441421508789,62.9760971069336,63.6197319030762,59.7727127075195,59.709041595459,58.9072723388672,57.694938659668,56.7626457214355,51.1824569702148,50.4873275756836,50.1199493408203,50.4100875854492,48.7451553344727,45.3564491271973,44.8920402526855,45.1271934509277,45.0552711486816,43.2968292236328,41.8389549255371,40.0157623291016,38.1446800231934,37.4890289306641,37.5493278503418,36.2445983886719,34.8635864257812,33.9397773742676,33.2190475463867,30.9743385314941,29.4598655700684,30.0960865020752,27.5414867401123,27.755334854126,25.8312339782715,24.0573921203613,26.0897674560547,23.5745162963867,23.2232265472412,22.1054210662842,21.4488143920898,20.5983104705811,18.1677570343018,18.5133800506592,18.3576698303223,17.7161769866943,16.3470706939697,15.7958879470825,15.9355325698853,15.0622329711914,14.1661624908447,13.3121137619019,12.4769859313965,12.266806602478,11.9582529067993,12.0721426010132,10.0282535552979,10.2741689682007,9.99683570861816,9.076828956604,9.22639274597168,9.10343360900879,8.20108509063721,7.79779767990112,7.34975099563599,7.09366750717163,6.89059257507324,6.04491138458252,5.67992782592773,5.25197839736938,5.32338333129883,5.47704648971558,5.39994955062866,4.98865365982056,4.76158714294434,4.54020023345947,4.50748825073242,4.07228803634644,3.66577291488647,3.5997805595398,3.85399198532105
240,1.87067246437073,1.54694676399231,1.20438027381897,1.08486950397491,1.39511096477509,0.915277361869812,1.06971383094788,1.12279665470123,1.25921297073364,1.76950633525848,2.17291021347046,3.20697832107544,3.15879821777344,3.91931533813477,4.36257934570313,5.33353185653687,5.80503511428833,6.16436672210693,7.42164850234985,7.05043268203735,7.65636539459229,8.25880146026611,8.62258529663086,8.89796733856201,8.81088733673096,6.83728408813477,7.79888486862183,9.87065601348877,9.45556926727295,9.89098358154297,10.4508628845215,10.12331199646,10.0651502609253,10.0513734817505,10.3472604751587,11.4466695785522,11.28453540802,12.2135667800903,12.213357925415,12.2296504974365,13.7318077087402,13.5027942657471,15.0786247253418,15.3675298690796,16.0230960845947,16.5790786743164,18.3572597503662,18.4565467834473,19.5846900939941,21.5603351593018,22.5258636474609,24.0082473754883,25.7465190887451,26.9764614105225,28.7589454650879,30.8719921112061,33.1053886413574,35.893611907959,38.6714973449707,39.8618431091309,37.4418449401855,39.8619537353516,41.7220497131348,45.2052268981934,48.6960906982422,51.3900604248047,52.5170631408691,55.1958999633789,58.0108909606934,57.3071899414063,58.2976303100586,60.8266410827637,61.8128890991211,63.5817718505859,64.3946838378906,64.6098251342773,64.2264175415039,66.0502548217773,62.9114570617676,63.7433967590332,64.3952331542969,62.5454254150391,62.6061553955078,60.4912033081055,61.2485656738281,59.4014511108398,59.1809692382813,56.7349624633789,56.5844612121582,55.5512084960937,54.3984489440918,53.8663711547852,52.1596450805664,52.1915893554687,51.8146514892578,47.7168884277344,47.1097412109375,46.054126739502,44.1650733947754,43.871639251709,44.0587730407715,42.8463249206543,41.7432670593262,40.2509841918945,38.8787422180176,40.6318740844727,39.0441818237305,36.4804496765137,35.7802505493164,34.7258529663086,33.1051025390625,31.260139465332,30.8223171234131,30.8568553924561,29.0834293365479,29.0489902496338,27.8654708862305,26.8564205169678,25.7772579193115,24.9650840759277,23.9679374694824,24.326473236084,23.482479095459,21.6363792419434,21.3906917572021,19.634937286377,19.4795017242432,18.9723453521729,18.420955657959,18.0499286651611,17.0251922607422,16.4690704345703,15.7434139251709,15.354489326477,14.3508167266846,13.2984828948975,13.096043586731,13.1079235076904,12.1969175338745,11.7398252487183,11.2107543945312,10.4135055541992,10.0847139358521,10.5317115783691,8.96798801422119,9.5806245803833,8.55648231506348,7.86153745651245,8.33353996276855,7.44028663635254,6.70983695983887,6.15988540649414,6.40338563919067,5.47781801223755,5.30415534973145,5.44809865951538,4.88646793365479,4.96032333374023,4.63385009765625,4.79855346679687,4.37710237503052,4.18902444839478,4.40964365005493,3.69249105453491,3.77226114273071,3.52922391891479
245,14.7801170349121,9.87627696990967,4.99065065383911,2.35690689086914,1.68424201011658,1.19956994056702,1.11711537837982,1.35124170780182,1.44854819774628,1.96950542926788,2.05141067504883,2.69703531265259,3.23031616210937,3.84434747695923,4.13452196121216,4.8811182975769,5.0616602897644,5.43601322174072,5.53693294525146,5.70091962814331,7.01013660430908,7.12264442443848,7.10722398757935,7.54725027084351,7.2992844581604,6.20308780670166,6.31971073150635,7.83770990371704,7.5232663154602,8.35086631774902,8.08583545684814,8.16567134857178,8.54684066772461,8.97352504730225,8.70096778869629,9.0712308883667,9.58560180664062,9.76757144927978,9.91175174713135,10.2286109924316,11.2754802703857,11.719780921936,11.7627801895142,13.0260963439941,14.0531406402588,14.4570875167847,15.5026016235352,16.4794578552246,16.9187355041504,19.1418590545654,19.9775619506836,20.7680072784424,22.5037097930908,24.0252532958984,25.9728927612305,28.1770439147949,29.7288398742676,31.2176036834717,33.3059844970703,34.9453887939453,32.7197875976562,35.7555656433105,37.9454193115234,40.5405082702637,42.605052947998,44.942985534668,47.3854713439941,48.5917358398438,51.3334045410156,51.3253211975098,54.6440086364746,54.640022277832,55.0508575439453,55.872386932373,57.2045135498047,58.0317420959473,58.9208679199219,57.9528427124023,58.15966796875,59.015811920166,58.0163116455078,57.2710037231445,56.9800262451172,55.9149055480957,54.6807098388672,54.5172080993652,53.6804962158203,53.0704460144043,51.7805290222168,50.7254829406738,51.4701118469238,50.3119201660156,49.3070602416992,48.7815818786621,48.1475028991699,44.4183807373047,44.7025451660156,43.3221130371094,42.4628715515137,41.1847648620605,41.3216781616211,39.3822479248047,39.2559127807617,38.7402420043945,37.3040237426758,36.8569831848145,35.9491271972656,34.2837028503418,33.6568794250488,32.6140289306641,32.7851066589355,31.2923221588135,30.9664115905762,29.4947872161865,28.6163692474365,27.9934825897217,27.1119079589844,26.7459926605225,25.5011215209961,24.3991355895996,24.0630931854248,23.4602184295654,22.0283908843994,21.5108280181885,20.4733276367187,19.7533149719238,18.4577388763428,18.6776351928711,17.643196105957,16.8217334747314,16.8094749450684,15.9193258285522,14.784107208252,14.5353326797485,14.5069332122803,13.4963150024414,13.1398553848267,12.0758018493652,11.6638698577881,11.0566396713257,11.3441400527954,10.2288837432861,10.4129724502563,9.78867721557617,9.1973876953125,8.83993244171143,8.48219776153564,8.44134712219238,7.33956050872803,7.72316932678223,6.76060247421265,6.51808309555054,6.38563299179077,5.97137451171875,5.50821256637573,5.58962774276733,5.47372627258301,4.86018085479736,4.7346396446228,4.33092308044434,4.17282104492188,4.26884698867798,3.96945762634277,3.72130298614502,3.85830926895142,3.15640068054199
250,11.3702564239502,17.8982563018799,18.7364349365234,14.0831642150879,8.40504837036133,3.73809862136841,2.27903175354004,2.01238870620728,2.14860200881958,2.5074405670166,2.4918065071106,3.29104614257812,3.69087076187134,4.31294822692871,4.7092809677124,5.24879932403564,5.38637018203735,5.72571897506714,6.33829593658447,6.4087495803833,6.59960079193115,7.21369504928589,7.48574638366699,7.51696872711182,7.83769035339356,6.11954116821289,6.68056201934814,7.82026863098145,7.78126239776611,8.19846057891846,8.02890014648438,8.12140941619873,8.39278125762939,8.52619361877441,8.5532808303833,8.83959293365479,9.2078104019165,9.0250825881958,9.61646556854248,9.85761833190918,9.92421436309814,10.6931848526001,11.507116317749,12.1399164199829,12.8346452713013,13.0499248504639,13.7921714782715,15.3123712539673,15.880350112915,16.7622680664062,17.3736915588379,19.2208442687988,20.0597362518311,21.6761913299561,23.4865207672119,24.7613716125488,26.4306240081787,28.3568592071533,30.1424083709717,31.5254325866699,29.3132781982422,31.32253074646,33.6329956054687,35.4114799499512,37.3305015563965,39.8316421508789,42.1934661865234,44.1064987182617,45.1536140441895,46.4154090881348,47.311206817627,48.8858375549316,50.1175270080566,50.6298789978027,51.4280891418457,51.5884094238281,52.1200981140137,52.3330535888672,53.5533828735352,52.6396713256836,52.3760681152344,52.6786460876465,51.1246223449707,50.2330741882324,51.7241058349609,49.7301330566406,49.9586791992188,49.9954452514648,48.6491279602051,47.6241912841797,47.6313323974609,47.2703094482422,47.1413612365723,45.4392890930176,45.4736785888672,41.1611099243164,41.4058151245117,41.1358451843262,39.931827545166,39.2499694824219,38.2086601257324,38.1801605224609,37.1797714233398,36.1876411437988,35.5143280029297,34.5979537963867,33.9650230407715,34.1974067687988,32.1519317626953,31.7143077850342,30.747127532959,30.4065132141113,29.2242298126221,29.2047157287598,27.6861019134521,26.4524936676025,25.764554977417,25.1383857727051,23.9783363342285,23.2909336090088,22.6301326751709,22.2165184020996,20.928524017334,20.624361038208,19.4938087463379,19.2700080871582,18.84352684021,18.5990505218506,17.0929203033447,16.3550624847412,16.040885925293,15.7542057037354,14.7675037384033,14.7154293060303,13.5179710388184,12.8269891738892,13.0386409759521,12.6548099517822,12.2355241775513,11.4378547668457,11.0256319046021,10.2390403747559,9.84710311889648,9.43969440460205,9.41015338897705,8.42500495910644,8.45348834991455,7.67216873168945,7.57980251312256,7.27123355865479,6.25290679931641,6.54956197738647,5.71912384033203,6.20475292205811,5.25417804718018,5.63991117477417,5.12046432495117,4.72673749923706,4.45074939727783,4.48428344726562,4.17268466949463,3.89294576644897,3.88729000091553,3.59628057479858,3.7137508392334,3.49593257904053
255,2.0461311340332,2.5222487449646,4.79298210144043,10.0022611618042,15.9033012390137,14.5883569717407,12.45521068573,8.49335479736328,6.03331232070923,4.43559837341309,4.67922878265381,4.87447071075439,5.8355860710144,6.01805543899536,6.67605972290039,6.96947240829468,7.46102952957153,7.3752007484436,7.43186664581299,7.85353279113769,8.39911842346191,8.75275135040283,9.19095802307129,8.42430305480957,8.72107124328613,6.79987859725952,7.3322925567627,8.65735054016113,8.45435619354248,8.39842510223389,8.54167938232422,8.02613735198975,8.75685214996338,8.93911457061768,8.87500095367432,9.19142627716065,9.45251178741455,9.56313896179199,10.1237487792969,10.1293678283691,9.8263578414917,10.6449069976807,11.4358997344971,11.4134788513184,11.9802703857422,12.8597545623779,13.3062896728516,14.36851978302,15.0734329223633,15.6936979293823,16.570650100708,17.2636909484863,18.8160972595215,19.5864295959473,21.3298950195313,22.0797138214111,23.6421585083008,25.956449508667,26.9699096679687,28.7586364746094,26.7735595703125,29.0225601196289,30.7984790802002,32.3884696960449,33.0125198364258,35.3271217346191,36.0737915039063,38.9742202758789,40.7512092590332,41.3478851318359,42.9087066650391,45.1863327026367,43.9748344421387,45.4951782226562,46.6560363769531,48.0426139831543,48.0733413696289,48.1559867858887,47.3209457397461,48.7152481079102,47.7001304626465,47.48583984375,46.796558380127,47.5605926513672,47.0074691772461,44.7815093994141,45.9397926330566,45.3343124389648,44.2624626159668,44.1475257873535,43.1884422302246,43.1371879577637,43.7022552490234,42.5757713317871,42.1698303222656,39.0130577087402,40.1617813110352,37.5652351379395,37.4767417907715,36.2298545837402,36.8978538513184,35.0961608886719,35.4414863586426,33.8595733642578,35.0620956420898,33.3180046081543,32.6439399719238,31.5480632781982,31.4410839080811,30.7072448730469,28.5575351715088,29.3424510955811,28.4216022491455,26.7037582397461,26.8570308685303,25.4489707946777,25.8206920623779,24.8641929626465,22.8611736297607,23.2894554138184,21.9621429443359,21.3071613311768,20.2603874206543,20.4801940917969,19.4161701202393,18.7219390869141,17.6122226715088,17.2866477966309,16.8647441864014,16.5908832550049,15.8370208740234,14.654294013977,15.0449466705322,13.5175867080688,13.4605484008789,12.4488382339478,12.4925813674927,11.1979494094849,11.7424411773682,10.6970863342285,10.5553731918335,9.90429401397705,9.64406585693359,8.77750492095947,8.28826522827148,8.89343166351318,8.15651988983154,7.20951747894287,7.06162691116333,6.75264263153076,6.25139617919922,5.8458833694458,5.81470680236816,5.69437599182129,5.44080686569214,5.04871845245361,5.05606031417847,4.52150535583496,4.7053394317627,4.11449289321899,3.90138578414917,4.18747854232788,3.75369358062744,3.69088315963745,3.80355167388916,3.36925792694092
260,2.48142719268799,2.49448919296265,2.78729248046875,2.64905405044556,3.65338230133057,4.59697723388672,7.96032619476318,14.3087491989136,19.3156452178955,20.2744617462158,13.5698528289795,10.3105640411377,9.25956249237061,8.70774745941162,9.71879959106445,9.76443767547607,9.50956344604492,9.89413261413574,10.933464050293,10.9204902648926,10.4406671524048,10.9623785018921,10.8112754821777,10.9021987915039,10.6785068511963,9.22042465209961,8.71020317077637,10.9978160858154,10.2477893829346,10.0048427581787,9.67138195037842,10.0452690124512,9.82044982910156,10.3325681686401,9.945969581604,10.2889499664307,9.98466873168945,10.4115657806396,10.5315341949463,10.5243043899536,10.9905881881714,11.1540727615356,11.820460319519,12.0557718276978,12.3100242614746,13.1389684677124,13.6912860870361,13.8425168991089,14.6348743438721,15.646915435791,16.6244773864746,16.6854190826416,18.3757667541504,19.5524425506592,19.6087245941162,21.4521865844727,22.8592319488525,23.8680591583252,24.371826171875,26.8715324401855,24.3411083221436,26.8467845916748,28.62180519104,30.1962184906006,31.2315368652344,33.1891593933105,34.5491981506348,35.787769317627,37.1769866943359,38.5242233276367,39.8936347961426,40.3523483276367,41.6800003051758,42.283332824707,43.5882148742676,44.382022857666,45.1128578186035,45.0970344543457,44.8945579528809,45.2794303894043,45.3038330078125,44.7396354675293,44.3023910522461,43.8902931213379,43.4760131835937,43.4321708679199,43.0475997924805,43.1988563537598,42.743709564209,42.1107597351074,42.518482208252,41.263801574707,41.4785652160645,41.3703346252441,40.2037239074707,38.0224189758301,37.5023880004883,37.2366065979004,36.7108116149902,36.2493057250977,35.8379974365234,35.5000267028809,34.2047576904297,33.310863494873,33.4672813415527,32.2076530456543,31.9461784362793,31.2618083953857,30.7148036956787,29.8641548156738,28.5629615783691,28.1680450439453,27.6815891265869,27.3635215759277,26.2861785888672,25.5644149780273,24.8404350280762,24.2582225799561,23.3781356811523,22.4075222015381,21.7697143554687,20.8991088867187,20.3001441955566,19.6913223266602,19.2382335662842,18.6912441253662,18.2905712127686,17.6143646240234,16.9679012298584,16.066801071167,15.5344400405884,14.8668842315674,14.3128309249878,14.4610767364502,13.3480167388916,13.1680593490601,12.5927238464355,11.9053678512573,11.0383014678955,10.5498704910278,10.583854675293,10.5436534881592,9.2594165802002,9.8690071105957,8.74337577819824,8.75747585296631,8.28081798553467,7.66522645950317,7.20117521286011,6.79668426513672,6.61125612258911,5.97828054428101,5.63971090316772,5.50033378601074,5.26780939102173,5.30860948562622,4.96336507797241,4.83211326599121,4.47102975845337,4.3000226020813,4.17358541488647,4.03676700592041,3.76101350784302,3.6731104850769,3.46733903884888,3.27534008026123
265,20.952507019043,7.43501710891724,3.22006940841675,2.88423538208008,2.91375207901001,3.10346794128418,3.61202716827393,5.56408929824829,8.74499607086182,13.6745014190674,18.6906795501709,20.4932765960693,19.6928768157959,15.8884019851685,13.1686639785767,12.2872228622437,11.5569858551025,12.2611045837402,12.2417888641357,11.9190845489502,12.3527126312256,11.6986474990845,11.8472805023193,11.6785106658936,11.4886617660522,9.48775482177734,9.45846557617187,11.1255884170532,10.9030418395996,10.8087186813354,10.2444934844971,10.9069976806641,10.1834239959717,10.38853931427,10.3094434738159,10.3854370117187,9.78782749176025,10.5531244277954,10.6787042617798,10.9684934616089,10.9067792892456,10.9227895736694,11.1496505737305,11.5944290161133,11.8236980438232,12.2815656661987,12.6193838119507,13.1817636489868,13.6084766387939,13.6641941070557,14.932315826416,15.4083995819092,16.1821727752686,17.8938102722168,18.0845413208008,18.7525024414062,19.9754943847656,20.9437847137451,22.28688621521,24.2582550048828,22.150562286377,24.3175106048584,26.2019748687744,26.2368774414062,28.047155380249,30.5402793884277,30.7100086212158,32.4988822937012,33.9993858337402,35.0349006652832,35.2893180847168,36.4089164733887,36.8951950073242,38.6739730834961,38.6472511291504,39.6500434875488,39.8526382446289,39.3159828186035,39.6519737243652,39.5487098693848,40.2013931274414,39.6207695007324,39.0703086853027,38.5764846801758,38.5225715637207,38.2956237792969,38.709300994873,38.5650520324707,38.2004547119141,37.1255493164063,37.2518692016602,35.8330688476562,36.8218040466309,36.9435501098633,35.2796363830566,33.6143684387207,33.1456680297852,32.6806640625,32.7330703735352,31.5283260345459,31.3624458312988,30.5042362213135,30.4669647216797,29.2458381652832,29.5697231292725,29.2438220977783,28.065450668335,27.4365539550781,26.6954288482666,25.7964763641357,26.0183391571045,25.5415420532227,24.6719207763672,23.0849895477295,22.8893184661865,22.4504108428955,21.1776027679443,21.2089900970459,20.6016120910645,20.1268062591553,18.8160305023193,19.5242023468018,18.5213203430176,17.2507610321045,17.8351268768311,16.8382358551025,15.7140960693359,16.0831737518311,14.5489482879639,14.4190759658813,14.01722240448,13.0942497253418,13.1102170944214,12.1029510498047,12.2578439712524,11.3880300521851,11.3826217651367,11.0062551498413,10.7932109832764,10.1995220184326,9.64364051818848,9.32956695556641,9.00878620147705,8.58435821533203,8.00632667541504,7.6092381477356,7.22657680511475,7.42444801330566,7.01775932312012,6.47923946380615,5.81697225570679,5.60559415817261,5.01515054702759,5.13253498077393,5.1730260848999,4.68385410308838,4.41724491119385,4.29267644882202,4.2715015411377,3.74353742599487,4.00886058807373,3.56372594833374,3.6619234085083,3.40750598907471,3.39021873474121,2.86141443252563
270,88.0706024169922,82.3869323730469,47.6249656677246,17.7481441497803,6.05060625076294,3.16022062301636,3.70612716674805,4.43919849395752,6.04132318496704,7.31035089492798,8.86227321624756,12.1925296783447,17.1119155883789,22.9138431549072,26.7786636352539,25.4628391265869,22.3832492828369,18.123477935791,15.7220230102539,15.2293395996094,15.0025806427002,14.9619035720825,14.4457588195801,14.3025903701782,13.9586925506592,11.1231737136841,11.2498559951782,12.8664093017578,13.1139736175537,12.1178493499756,11.8464069366455,11.8531970977783,11.8062572479248,11.4312162399292,11.6001272201538,11.3901586532593,11.1095485687256,10.9016132354736,11.2187623977661,11.0996799468994,11.2659883499146,11.6325931549072,11.9008102416992,12.0170612335205,12.1084318161011,12.1144866943359,13.1477613449097,12.8527088165283,13.4946928024292,14.2350769042969,14.483811378479,15.1721982955933,15.8339290618896,17.2337226867676,17.6146011352539,19.1283798217773,20.0815734863281,21.6185684204102,22.8681240081787,24.9186382293701,22.8186340332031,24.2159404754639,26.0649089813232,27.3029518127441,27.8552417755127,31.1182422637939,31.7157936096191,32.5495681762695,33.9187278747559,34.857795715332,35.9309158325195,36.2558135986328,37.5333251953125,39.0312843322754,39.0403099060059,39.1141357421875,38.672119140625,39.5015716552734,39.3414573669434,39.9714317321777,39.4024047851562,39.8073616027832,38.3603324890137,37.9232521057129,36.318244934082,36.8311080932617,36.8698539733887,36.329231262207,35.0191192626953,35.6332664489746,35.2738571166992,33.7653465270996,34.3301010131836,33.9910049438477,33.9730567932129,31.6647605895996,30.7428226470947,30.5167999267578,30.72607421875,29.7302589416504,29.2906112670898,29.4141178131103,28.8471374511719,27.8703269958496,27.3338565826416,26.8680152893066,26.0052757263184,26.0376014709473,25.6966037750244,24.7669696807861,24.0846061706543,23.5969581604004,23.0441837310791,22.48415184021,22.1944580078125,21.5865135192871,20.9377784729004,19.43235206604,19.1923809051514,18.6018600463867,18.3718891143799,17.9601154327393,17.1730270385742,17.1489410400391,16.3988418579102,14.9986896514893,14.871241569519,14.9487466812134,13.91930103302,13.7621288299561,13.266637802124,12.6495189666748,12.1209392547607,11.9221572875977,11.5025081634521,11.1057462692261,10.5612678527832,9.86046123504639,10.0851898193359,9.50515460968018,9.18120861053467,8.86031913757324,7.991623878479,8.19805526733398,7.52408409118652,7.33732604980469,6.95199823379517,6.80695867538452,6.69690704345703,6.08098459243774,5.55469465255737,5.40218496322632,4.90042543411255,5.20829296112061,4.64931631088257,4.56675815582275,4.5165638923645,4.16668558120728,3.85882186889648,3.64131450653076,3.83276414871216,3.31097888946533,3.4403510093689,3.30789995193481,3.09437036514282,2.82914876937866
