Wavelength (nm),Intensity (a.u.),Z Axis,
,L378_EM_270.00,L378_EM_272.00,L378_EM_274.00,L378_EM_276.00,L378_EM_278.00,L378_EM_280.00,L378_EM_282.00,L378_EM_284.00,L378_EM_286.00,L378_EM_288.00,L378_EM_290.00,L378_EM_292.00,L378_EM_294.00,L378_EM_296.00,L378_EM_298.00,L378_EM_300.00,L378_EM_302.00,L378_EM_304.00,L378_EM_306.00,L378_EM_308.00,L378_EM_310.00,L378_EM_312.00,L378_EM_314.00,L378_EM_316.00,L378_EM_318.00,L378_EM_320.00,L378_EM_322.00,L378_EM_324.00,L378_EM_326.00,L378_EM_328.00,L378_EM_330.00,L378_EM_332.00,L378_EM_334.00,L378_EM_336.00,L378_EM_338.00,L378_EM_340.00,L378_EM_342.00,L378_EM_344.00,L378_EM_346.00,L378_EM_348.00,L378_EM_350.00,L378_EM_352.00,L378_EM_354.00,L378_EM_356.00,L378_EM_358.00,L378_EM_360.00,L378_EM_362.00,L378_EM_364.00,L378_EM_366.00,L378_EM_368.00,L378_EM_370.00,L378_EM_372.00,L378_EM_374.00,L378_EM_376.00,L378_EM_378.00,L378_EM_380.00,L378_EM_382.00,L378_EM_384.00,L378_EM_386.00,L378_EM_388.00,L378_EM_390.00,L378_EM_392.00,L378_EM_394.00,L378_EM_396.00,L378_EM_398.00,L378_EM_400.00,L378_EM_402.00,L378_EM_404.00,L378_EM_406.00,L378_EM_408.00,L378_EM_410.00,L378_EM_412.00,L378_EM_414.00,L378_EM_416.00,L378_EM_418.00,L378_EM_420.00,L378_EM_422.00,L378_EM_424.00,L378_EM_426.00,L378_EM_428.00,L378_EM_430.00,L378_EM_432.00,L378_EM_434.00,L378_EM_436.00,L378_EM_438.00,L378_EM_440.00,L378_EM_442.00,L378_EM_444.00,L378_EM_446.00,L378_EM_448.00,L378_EM_450.00,L378_EM_452.00,L378_EM_454.00,L378_EM_456.00,L378_EM_458.00,L378_EM_460.00,L378_EM_462.00,L378_EM_464.00,L378_EM_466.00,L378_EM_468.00,L378_EM_470.00,L378_EM_472.00,L378_EM_474.00,L378_EM_476.00,L378_EM_478.00,L378_EM_480.00,L378_EM_482.00,L378_EM_484.00,L378_EM_486.00,L378_EM_488.00,L378_EM_490.00,L378_EM_492.00,L378_EM_494.00,L378_EM_496.00,L378_EM_498.00,L378_EM_500.00,L378_EM_502.00,L378_EM_504.00,L378_EM_506.00,L378_EM_508.00,L378_EM_510.00,L378_EM_512.00,L378_EM_514.00,L378_EM_516.00,L378_EM_518.00,L378_EM_520.00,L378_EM_522.00,L378_EM_524.00,L378_EM_526.00,L378_EM_528.00,L378_EM_530.00,L378_EM_532.00,L378_EM_534.00,L378_EM_536.00,L378_EM_538.00,L378_EM_540.00,L378_EM_542.00,L378_EM_544.00,L378_EM_546.00,L378_EM_548.00,L378_EM_550.00,L378_EM_552.00,L378_EM_554.00,L378_EM_556.00,L378_EM_558.00,L378_EM_560.00,L378_EM_562.00,L378_EM_564.00,L378_EM_566.00,L378_EM_568.00,L378_EM_570.00,L378_EM_572.00,L378_EM_574.00,L378_EM_576.00,L378_EM_578.00,L378_EM_580.00,L378_EM_582.00,L378_EM_584.00,L378_EM_586.00,L378_EM_588.00,L378_EM_590.00,L378_EM_592.00,L378_EM_594.00,L378_EM_596.00,L378_EM_598.00,L378_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.478751480579376,0.694416105747223,0.993173897266388,1.31485402584076,1.25810062885284,1.5016211271286,1.88605463504791,2.52916932106018,2.91347861289978,3.46256232261658,4.6779465675354,4.70580577850342,6.25315284729004,6.99651527404785,7.56973266601562,7.53111839294434,8.59842395782471,9.37013912200928,10.2482385635376,10.7588996887207,10.915530204773,11.3934488296509,10.8215074539185,11.4551668167114,12.0435924530029,11.830039024353,12.8133163452148,13.8260869979858,14.5295152664185,15.1827020645142,15.5754060745239,16.1886711120605,16.9794445037842,17.4555358886719,18.3859615325928,19.8247241973877,19.5771579742432,20.4177417755127,22.1136646270752,22.9558906555176,23.2015724182129,25.5494937896729,24.4962730407715,26.3817272186279,27.8159427642822,29.2138481140137,31.0886039733887,32.2357482910156,34.6445693969727,35.359935760498,37.5839920043945,41.0674705505371,42.1000862121582,43.6603507995605,46.8443717956543,48.641429901123,52.243782043457,55.9607162475586,58.5914878845215,62.2587089538574,58.1266098022461,62.6575546264648,64.6351470947266,69.3041152954102,74.0815887451172,75.4199981689453,78.8397216796875,82.4362640380859,85.4937896728516,87.4114456176758,91.5056686401367,94.4010467529297,96.1300430297852,97.8742599487305,100.314498901367,104.094940185547,103.560066223145,102.898551940918,104.780075073242,104.94157409668,103.914535522461,104.145324707031,103.05094909668,104.133407592773,102.675971984863,101.886016845703,100.354072570801,100.983444213867,98.4441833496094,97.6147689819336,97.5968627929688,96.0368194580078,97.0803604125977,96.4428482055664,94.0040512084961,88.2493743896484,86.9286575317383,86.6027297973633,84.2616577148438,85.4412612915039,82.76123046875,81.0461807250977,80.0494384765625,76.4837417602539,76.13037109375,77.1709899902344,72.9953918457031,70.9514617919922,69.8388290405273,65.3430252075195,66.7327651977539,61.8872375488281,61.4857444763184,58.9276123046875,57.0813789367676,56.0425186157227,54.1497955322266,52.4872055053711,51.1068000793457,49.6426963806152,48.4136199951172,46.6854591369629,44.7177696228027,42.9590072631836,41.0376892089844,40.5648574829102,38.8650398254395,36.5836524963379,37.0053634643555,35.2509422302246,34.0499572753906,31.9584674835205,31.885950088501,29.9825096130371,28.2286510467529,27.505407333374,25.7804832458496,23.8428726196289,23.0081691741943,23.341215133667,22.1885299682617,22.0961742401123,19.740909576416,19.1245632171631,18.8601665496826,17.7471466064453,17.0062084197998,16.1900730133057,15.098596572876,14.8765449523926,12.5099487304687,12.9720115661621,12.6397581100464,11.1918544769287,10.9894437789917,10.7977705001831,10.000901222229,9.62189769744873,8.84420013427734,8.90994071960449,8.34762287139893,8.1545877456665,7.73102331161499,7.64176368713379,6.78972673416138,6.97849369049072
235,0.649180352687836,0.792118966579437,0.910551249980926,1.07491886615753,0.910425662994385,1.15600419044495,0.923458695411682,1.60871136188507,1.79579985141754,1.76150047779083,2.45035266876221,3.13138151168823,3.60505342483521,4.07476854324341,4.39825487136841,5.3693790435791,5.3816614151001,5.94459533691406,6.10311365127564,6.83353519439697,6.76044464111328,7.36800575256348,7.23578214645386,7.59512567520142,8.15410995483398,8.72957134246826,8.47765159606934,9.48073959350586,9.50286483764648,10.2573318481445,11.0427227020264,11.6981735229492,11.9829711914062,12.6480369567871,12.724437713623,13.3721513748169,14.8861894607544,15.3555450439453,16.677360534668,17.058572769165,17.9019107818604,19.14333152771,19.7561321258545,21.7230930328369,23.271858215332,24.0343151092529,24.1581859588623,27.558666229248,30.7203254699707,30.6315422058105,33.4126052856445,35.0007476806641,37.5462112426758,40.3645286560059,43.7173156738281,44.7748489379883,48.227481842041,49.9648895263672,53.1554679870605,56.9931297302246,52.778190612793,56.6185531616211,60.8143157958984,62.0937194824219,66.5795135498047,68.659553527832,71.4549407958984,76.7516632080078,79.1509170532227,80.8496322631836,81.5576629638672,85.2772674560547,87.6261138916016,89.3614349365234,91.2236099243164,92.3204650878906,93.7541198730469,97.7268295288086,95.99951171875,96.4816055297852,96.9646682739258,95.5664749145508,95.0666046142578,95.2502975463867,95.500373840332,93.5759506225586,95.0011291503906,94.9692077636719,92.192008972168,89.2810287475586,90.9385299682617,88.5554504394531,90.7397537231445,89.8757553100586,88.2117385864258,81.0037612915039,78.2559661865234,79.8070449829102,80.1634063720703,78.9378204345703,77.5846939086914,76.8730087280273,75.0288696289063,73.4244384765625,70.3225860595703,69.460823059082,67.8635635375977,65.8283462524414,66.6061859130859,64.3088455200195,61.9258117675781,58.466552734375,59.5486259460449,56.9422035217285,55.3095626831055,53.0564575195313,51.6239051818848,51.1315689086914,48.1405143737793,46.8979454040527,43.796012878418,43.3115081787109,42.8033561706543,40.9611396789551,40.0827865600586,38.6495895385742,36.2904396057129,34.908821105957,34.6912269592285,33.226676940918,31.418794631958,30.8384475708008,28.8941745758057,28.185453414917,27.7113361358643,27.5079441070557,24.3723068237305,24.3292980194092,22.4715728759766,22.6859035491943,20.6187896728516,19.9115676879883,19.8312511444092,18.1951866149902,17.5759925842285,17.1375408172607,16.6981391906738,15.8049602508545,15.3401794433594,14.216703414917,12.1301307678223,11.8175420761108,11.7808456420898,10.8215379714966,11.0617542266846,9.86420822143555,9.13876628875732,9.23007106781006,9.31285667419434,8.16877365112305,8.14591121673584,7.56312990188599,7.28294897079468,7.21372365951538,6.80096817016602,6.30697870254517
240,1.53755474090576,0.825291931629181,0.638879299163818,0.76730352640152,0.777384221553802,0.593030214309692,0.507962882518768,0.584427952766418,0.631718039512634,1.12463450431824,1.2391220331192,1.42375862598419,1.65335702896118,2.17293477058411,2.29402661323547,2.84953260421753,2.67152643203735,3.12581515312195,3.31648707389832,4.18202018737793,4.32752275466919,4.57008504867554,5.32805681228638,5.10243082046509,5.32380819320679,5.01781558990479,5.40793895721436,5.86290264129639,6.107017993927,6.85463953018188,6.9423770904541,7.76479196548462,7.7190899848938,9.00622177124023,9.24885272979736,10.2530012130737,10.5682821273804,11.7817134857178,12.4952430725098,13.4401874542236,14.2731456756592,15.133355140686,16.9284286499023,18.0197582244873,19.0829257965088,20.8551731109619,22.7466659545898,23.9617118835449,24.9977130889893,27.6375999450684,29.1197261810303,31.5252227783203,34.0948638916016,35.9476203918457,38.5286712646484,40.8890342712402,42.2028999328613,45.2591781616211,48.9933166503906,51.4208755493164,47.6420097351074,50.6892013549805,55.1249084472656,57.3272132873535,60.6038093566895,63.8890686035156,67.3650741577148,68.6510467529297,71.4628143310547,74.6573181152344,77.233268737793,79.3079223632813,79.8754501342773,82.9608001708984,85.1941070556641,84.026496887207,85.4580612182617,88.7011795043945,88.0515823364258,89.9318161010742,87.2163848876953,90.601676940918,89.1430282592773,88.5974960327148,88.1111450195313,86.9563674926758,85.2635879516602,85.4213943481445,83.7579574584961,86.904167175293,85.4899520874023,84.8822326660156,84.8882141113281,83.3543319702148,83.3121948242188,77.6893157958984,75.8940124511719,76.5395278930664,75.0549697875977,73.0721893310547,73.3552780151367,71.6079788208008,69.9720840454102,69.9682922363281,69.6404037475586,68.2979049682617,64.9028091430664,64.9690780639648,62.6148872375488,61.4691352844238,60.2441062927246,57.5928916931152,56.8074645996094,54.7999496459961,52.4279670715332,52.2390937805176,50.5466041564941,48.3390922546387,47.7777557373047,44.9772529602051,43.7811889648438,43.124885559082,41.9019317626953,39.4179649353027,38.8880081176758,38.0253791809082,36.8815650939941,35.1910018920898,33.157585144043,31.2810459136963,31.1305809020996,30.1394786834717,28.0790977478027,28.0596714019775,27.6288509368896,25.7908344268799,25.2848930358887,23.8412322998047,22.4925212860107,21.0993633270264,20.6276550292969,19.7242851257324,18.6109580993652,18.2105808258057,17.1863689422607,16.6937065124512,15.9306106567383,14.3780879974365,14.7035007476807,13.7487802505493,12.052827835083,12.1661415100098,11.8223323822021,11.0309839248657,10.4223051071167,10.1228160858154,10.1929149627686,8.98296070098877,8.22317886352539,8.1038875579834,7.98367929458618,7.4936351776123,6.91870021820068,7.06212568283081,6.57274150848389,6.07525396347046
245,10.9345006942749,7.57254838943481,3.70474886894226,1.52427268028259,0.76616245508194,0.484723389148712,0.322860270738602,0.440299689769745,0.610703885555267,0.680090725421906,0.94805634021759,0.933369219303131,1.18017899990082,1.414097905159,1.61554002761841,1.83212947845459,2.26261568069458,2.35087609291077,2.75789046287537,3.04331707954407,3.17658853530884,3.52443647384644,3.64915299415588,3.57944250106812,3.91718482971191,4.19480323791504,4.24723434448242,4.99522066116333,5.23422002792358,5.86843824386597,5.85155820846558,6.27214241027832,6.86444568634033,7.49274730682373,7.73893404006958,8.34254360198975,9.13455200195313,9.58885383605957,10.834210395813,11.3600368499756,12.0735206604004,13.2506055831909,14.1293706893921,15.8773260116577,16.8032131195068,17.7375106811523,20.10813331604,21.2566566467285,22.9183807373047,24.4491424560547,26.9297714233398,28.0638027191162,30.8422164916992,33.2907371520996,34.7846031188965,37.3364524841309,39.6579513549805,42.2914085388184,45.1448059082031,47.6100730895996,44.2097396850586,47.5410804748535,49.9537467956543,53.1627922058105,57.1488800048828,59.5512313842773,62.6980590820312,64.179069519043,67.1112365722656,70.0384826660156,72.1240463256836,73.5990829467773,76.3861541748047,77.8326950073242,78.8964920043945,81.0885009765625,83.6305389404297,83.1428833007812,84.4170913696289,83.570198059082,82.794059753418,84.3978500366211,84.2224731445313,83.172981262207,83.6291580200195,82.5287933349609,83.8153915405273,82.2517700195313,83.0117416381836,82.368408203125,82.2868423461914,80.7251281738281,79.5409545898438,79.7365188598633,79.1941604614258,73.5089797973633,73.2711181640625,73.2724914550781,72.2201690673828,71.6438217163086,71.2537155151367,69.9187088012695,68.6637573242188,67.1663436889648,66.3630447387695,64.5438385009766,63.367244720459,62.6416778564453,61.0886611938477,59.7744674682617,58.3294334411621,56.3247413635254,56.5379867553711,53.0519752502441,52.3736801147461,49.610969543457,48.8478088378906,48.3260650634766,45.8428039550781,46.2380867004395,43.2470436096191,42.9390754699707,41.4749488830566,39.449893951416,38.2167549133301,36.7467193603516,35.3414192199707,33.7717437744141,33.473388671875,31.4611701965332,30.6277942657471,29.5926685333252,28.4320812225342,27.5066833496094,25.8948001861572,24.9031276702881,23.6971950531006,23.3447265625,22.0358695983887,21.1200218200684,20.6398410797119,19.702320098877,18.5663776397705,18.3928184509277,17.4062938690186,16.4509983062744,16.2578582763672,14.8043413162231,14.2181301116943,13.6678838729858,12.8588552474976,11.9662914276123,11.8830595016479,11.203893661499,11.0261545181274,10.1946992874146,9.43094539642334,8.74441242218018,9.06422138214111,8.10143852233887,8.30178070068359,7.54513311386108,7.44693994522095,7.01672649383545,6.97285938262939,6.2393627166748
250,8.12600612640381,12.903902053833,13.6362657546997,9.95876312255859,5.70903491973877,1.88573706150055,1.07777178287506,0.827565431594849,0.593424379825592,0.66102409362793,0.776022553443909,0.857455611228943,1.18870902061462,1.52451705932617,1.53709101676941,1.66836261749268,1.89708352088928,2.21880650520325,2.35545253753662,2.80627274513245,2.81970024108887,3.08858156204224,3.20216035842895,3.70709037780762,3.90850353240967,4.13993310928345,4.41463232040405,4.61307287216186,4.9911093711853,5.41975450515747,5.8072943687439,6.13209247589111,6.41161632537842,6.9852032661438,7.42468595504761,7.47874641418457,8.39038467407227,8.97662258148193,9.31543254852295,10.3974304199219,11.6395721435547,12.486665725708,13.4202871322632,13.9198541641235,15.2789373397827,16.7039127349854,17.8340454101562,20.1315059661865,21.0035343170166,21.9281940460205,23.8223285675049,26.6124591827393,28.3840141296387,30.1012725830078,32.5439529418945,34.6965980529785,36.7084579467773,38.9972114562988,41.4167251586914,44.2014656066895,40.7704086303711,43.4039993286133,46.6617012023926,49.4028244018555,52.5990905761719,54.5677642822266,57.8357582092285,60.5014152526855,62.6732559204102,65.4162826538086,67.1512680053711,68.3845443725586,69.8572769165039,72.2355194091797,74.5669479370117,76.0921325683594,75.8409423828125,78.433837890625,78.8868789672852,78.6328353881836,79.8301620483398,79.5878143310547,78.4082717895508,78.3413162231445,78.6320190429688,79.4477615356445,78.5010604858398,78.1615447998047,78.0459594726563,77.3651275634766,77.3582305908203,78.5091018676758,77.5155715942383,76.7856140136719,76.5083541870117,69.9940490722656,70.4868774414062,69.5553665161133,70.3312530517578,68.8919830322266,67.8130416870117,67.8637924194336,67.0957717895508,65.0935668945313,64.3423767089844,63.2332344055176,61.8745193481445,60.7463836669922,59.1061325073242,57.1086921691895,56.2606163024902,55.4582748413086,53.20947265625,53.1049613952637,50.7300148010254,49.0601425170898,47.6973037719727,45.7841377258301,44.5623970031738,43.8547248840332,42.2997627258301,41.5281295776367,39.6990623474121,38.8050308227539,37.7647705078125,36.1943855285645,35.2989311218262,32.9649658203125,32.7549858093262,31.0782699584961,30.0116863250732,29.4527282714844,27.7732467651367,26.9101848602295,25.9307250976562,25.0924129486084,24.0180778503418,22.8644981384277,22.1479110717773,21.1362018585205,20.5566940307617,19.8886394500732,18.4377670288086,17.7034168243408,16.8824634552002,16.2836685180664,15.5139589309692,14.5887098312378,13.6682329177856,13.7679252624512,12.1955518722534,11.5055665969849,11.4229393005371,11.0095300674438,10.5263967514038,10.0059232711792,9.43632125854492,9.2053165435791,8.66415500640869,8.39090251922607,7.72847032546997,7.52165174484253,7.20929956436157,7.1182746887207,6.61191034317017,6.06746292114258
255,1.49053776264191,1.43672943115234,3.25601410865784,6.89383602142334,10.9545812606812,10.2948379516602,8.45926380157471,5.50110197067261,3.03219985961914,1.50331401824951,1.13654243946075,1.18276643753052,1.2324446439743,1.57165253162384,1.7977089881897,1.82860350608826,2.44887685775757,2.12854719161987,2.82272291183472,2.83290815353394,3.08529329299927,3.51224613189697,3.74130868911743,3.83787035942078,4.1174635887146,4.47353792190552,4.71178483963013,4.7544059753418,4.94789695739746,5.36015510559082,5.76496934890747,6.08805751800537,6.72202348709106,6.97842359542847,7.58328866958618,7.90394115447998,8.18461418151855,8.87239360809326,9.06434154510498,9.99136543273926,10.5375604629517,11.1943464279175,11.7320232391357,13.6492328643799,14.0482387542725,15.3024682998657,16.5185012817383,17.9938621520996,20.0301342010498,20.5701160430908,22.4834899902344,24.8736515045166,25.9313068389893,27.6782894134521,29.520133972168,31.3077144622803,33.4990997314453,35.6413650512695,37.2314491271973,40.1251029968262,37.025806427002,40.1214561462402,43.2018699645996,46.2182922363281,47.6362533569336,49.6385688781738,52.7310943603516,53.417610168457,57.1262474060059,58.3789596557617,60.4018707275391,61.1283340454102,63.4603996276855,66.8234176635742,69.075439453125,69.8008346557617,71.215950012207,72.1788024902344,72.4115753173828,72.6832733154297,73.6100769042969,72.7736587524414,74.5017318725586,73.2250442504883,72.4308776855469,73.2341461181641,74.4547500610352,73.4389953613281,71.7394790649414,73.167610168457,73.0475158691406,74.3070449829102,73.9535751342773,72.8753204345703,71.6360397338867,66.5574340820312,67.7103118896484,65.3998260498047,66.5053100585938,65.7016983032227,65.0977783203125,64.7465744018555,63.8925514221191,63.6447944641113,62.4928894042969,60.725284576416,60.35205078125,58.1217384338379,56.748161315918,56.262825012207,55.0735206604004,53.7856140136719,51.9362411499023,51.4942626953125,50.1592330932617,47.6329460144043,46.0824661254883,45.4415092468262,43.5898704528809,43.8446502685547,41.895751953125,41.1690444946289,39.5045890808105,37.6714668273926,35.9666900634766,36.1227073669434,34.8170776367188,33.4826965332031,32.0332832336426,30.8781204223633,28.8721122741699,28.518461227417,27.096508026123,26.4977054595947,25.3920059204102,24.4152412414551,23.3619709014893,22.439525604248,21.141695022583,20.4861545562744,20.3580684661865,19.9812831878662,17.4251823425293,17.5277671813965,16.3151054382324,15.7956562042236,15.2966995239258,14.3871269226074,14.0072908401489,13.0106706619263,11.8853721618652,11.7715644836426,11.0845537185669,10.7133808135986,10.0737991333008,9.45152378082275,9.79447174072266,9.198486328125,7.70699787139893,8.16796493530273,8.56673049926758,7.90298652648926,7.51470756530762,6.77632808685303,6.53573656082153,6.07395553588867
260,1.3941262960434,1.32917010784149,1.18521082401276,1.17131292819977,1.24639141559601,1.83903980255127,4.25288772583008,9.44064140319824,12.8902254104614,11.8961620330811,6.98636960983276,3.82736563682556,2.33432722091675,2.21327352523804,2.32782673835754,2.49555325508118,2.52859807014465,2.687166929245,2.96964478492737,3.26956987380981,3.38621139526367,3.74432587623596,3.72852945327759,4.3562479019165,4.52599763870239,4.60903120040894,4.93789625167847,5.23387432098389,5.69679546356201,6.05472278594971,6.23941850662231,6.48784875869751,6.94859266281128,7.28959274291992,7.30099773406982,8.34436321258545,8.62294864654541,9.18770408630371,9.60876083374023,10.3243989944458,10.8199672698975,11.2104959487915,12.46741771698,13.1064414978027,14.1495122909546,15.3474359512329,16.4812393188477,17.4902896881104,18.9758968353271,19.5486907958984,21.7482872009277,22.6989097595215,24.5920600891113,26.2177352905273,28.2288455963135,29.5922622680664,30.9433917999268,33.0057716369629,34.7829513549805,37.556095123291,34.4451866149902,37.3107872009277,39.280948638916,41.5949935913086,43.6508598327637,46.0243148803711,48.6613006591797,50.5290222167969,52.5955467224121,54.0416297912598,57.4126586914063,57.9798469543457,60.4753799438477,61.7261543273926,64.1459579467773,64.4147109985352,65.808479309082,67.4977340698242,68.6389465332031,69.1127471923828,68.9653091430664,69.6852493286133,69.8414077758789,70.2735595703125,70.353645324707,70.0246200561523,70.8400268554687,70.9638442993164,71.1128234863281,70.409065246582,70.797004699707,70.4815826416016,71.1824951171875,70.9362487792969,69.0523986816406,65.0857162475586,65.6272430419922,66.5345611572266,65.10205078125,64.5153198242188,64.6898193359375,63.2968521118164,63.057689666748,62.0447998046875,61.830883026123,60.8935813903809,58.8250465393066,57.6371307373047,56.8495025634766,55.8110427856445,54.5930519104004,52.6364212036133,51.6630744934082,50.981143951416,50.292911529541,48.527587890625,45.9434700012207,45.4928512573242,44.1554870605469,43.1160469055176,40.9339752197266,40.4856109619141,39.2258033752441,38.3108139038086,36.8666572570801,34.976016998291,34.3346939086914,33.5455322265625,32.0297317504883,31.2317676544189,30.2261562347412,28.904821395874,27.8475952148438,26.5200824737549,25.6139621734619,24.3758296966553,23.63232421875,22.701602935791,22.1690216064453,20.5702323913574,19.9073486328125,19.0965843200684,18.3135757446289,17.9638042449951,17.3825836181641,16.1179847717285,15.8128519058228,15.050684928894,14.3557043075562,13.9008846282959,12.3348264694214,11.8882255554199,11.4227209091187,10.8718776702881,10.035813331604,9.98136425018311,9.51331615447998,9.05342769622803,8.57705211639404,8.63761711120605,8.21966361999512,7.23839616775513,7.45711278915405,7.07066011428833,6.73888301849365,6.66606187820435
265,20.5057353973389,6.70887422561646,2.01954627037048,1.55296468734741,1.22611308097839,0.905701577663422,1.08562827110291,1.85631489753723,4.03978061676025,7.59529447555542,10.608325958252,11.5443601608276,10.0840826034546,6.9812502861023,4.72083282470703,3.29555892944336,2.95917987823486,3.19679427146912,3.3694121837616,3.70815563201904,3.80536723136902,4.0744161605835,3.98836946487427,4.3961124420166,4.57474040985107,5.06558322906494,5.00329732894897,5.11989450454712,5.43930816650391,5.70435380935669,6.03696441650391,6.28901720046997,6.81836557388306,6.99665403366089,7.47750473022461,7.83258152008057,8.0825080871582,8.52462673187256,9.11232376098633,9.17918968200684,10.2125587463379,10.9219789505005,11.3891525268555,12.3745727539062,12.8139953613281,13.7328338623047,14.4730758666992,15.6079387664795,17.1776504516602,18.1248645782471,18.8059215545654,19.6693286895752,21.4995994567871,22.8940525054932,24.5920829772949,25.9384117126465,26.9998455047607,30.2100505828857,30.5763034820557,32.4073448181152,30.5935573577881,32.5490684509277,34.2361640930176,36.4549331665039,37.6918144226074,40.1991958618164,41.7970199584961,43.9689407348633,44.9617385864258,47.5767784118652,47.8662796020508,50.3636856079102,52.1595458984375,52.6821174621582,55.1807479858398,56.087459564209,57.2458610534668,58.2485084533691,58.8580780029297,60.6527442932129,60.0875930786133,61.8602409362793,60.7716598510742,61.1248550415039,60.9125900268555,61.6587295532227,61.1895866394043,62.0505218505859,63.6778106689453,61.4014282226563,62.6602172851562,63.1205940246582,63.2430534362793,62.269847869873,62.0938453674316,58.7774085998535,58.364631652832,57.8245277404785,57.1371154785156,58.7441139221191,57.7995796203613,56.7620658874512,56.4243049621582,54.5174217224121,55.2576332092285,52.9828109741211,53.0202980041504,52.7047233581543,51.8643264770508,50.0983123779297,49.2243156433105,48.6817054748535,46.8952255249023,45.7059478759766,44.2004776000977,43.9856262207031,42.3304443359375,40.6921997070313,41.2524909973145,38.3910865783691,38.1207695007324,36.299186706543,35.5745849609375,34.0481262207031,33.3598785400391,32.8592834472656,31.7915153503418,30.7249221801758,29.0255794525146,28.3792972564697,26.8494148254395,26.6442203521729,25.1719284057617,23.9822235107422,23.2732086181641,22.1266860961914,21.6373081207275,20.6175670623779,19.7590274810791,19.4207172393799,18.526538848877,18.2618255615234,16.9631004333496,16.2545700073242,15.7450838088989,14.4084920883179,14.0447111129761,13.7017660140991,13.4084205627441,12.5735702514648,11.676079750061,10.4027681350708,10.8084964752197,9.88025569915772,9.79621696472168,9.51310729980469,8.61549472808838,8.3936243057251,8.34097671508789,7.6247706413269,7.18900680541992,7.21562480926514,6.47947311401367,6.63801717758179,6.31195974349976,5.74360370635986
270,88.6648864746094,82.628547668457,50.7690620422363,17.9311790466309,4.26894950866699,1.46733450889587,1.25016891956329,1.40474808216095,1.51843130588531,1.70795118808746,2.42203807830811,3.93444323539734,7.44368267059326,11.309741973877,13.9351720809937,12.753101348877,9.8673210144043,6.73549842834473,4.99104738235474,4.52226638793945,4.86435747146606,4.87964868545532,4.86542892456055,4.92513465881348,5.23004150390625,5.37191104888916,5.54419374465942,6.05826997756958,6.27457332611084,6.05849933624268,6.47037553787231,6.94724845886231,6.86848640441895,7.53378915786743,7.71983242034912,8.00802326202393,8.06059169769287,8.53961181640625,8.73883819580078,9.93697166442871,10.4413843154907,10.9849815368652,11.1057910919189,11.8055076599121,12.7417631149292,13.2628879547119,14.0300073623657,15.4977855682373,15.7850799560547,17.1285285949707,17.956937789917,19.3866767883301,20.2282066345215,21.7071704864502,22.8038806915283,24.5125045776367,25.3714580535889,27.3893661499023,28.6109294891357,30.4316444396973,27.6786937713623,29.6962070465088,31.6839656829834,32.3706398010254,34.9268608093262,36.5048751831055,38.1306800842285,39.6405220031738,40.8397064208984,42.5409393310547,44.3036575317383,45.2507743835449,47.4051666259766,47.7144889831543,49.8416366577148,51.7154808044434,51.9372215270996,52.7008666992188,52.4175605773926,53.8222312927246,54.2079467773438,54.6406097412109,54.0524063110352,55.4681777954102,55.8591194152832,55.0295600891113,55.6833686828613,56.7210159301758,56.2979774475098,55.8766059875488,57.0781860351562,56.770751953125,57.0916290283203,56.9788780212402,57.6451988220215,54.1173553466797,53.265193939209,54.7092895507812,53.1669158935547,53.6291427612305,52.9993171691895,52.6943244934082,52.2451438903809,51.2678909301758,51.7703552246094,50.8478813171387,49.9123573303223,48.2567443847656,47.9660606384277,47.0251998901367,46.4229507446289,45.1612396240234,43.8957023620605,43.6069297790527,42.0450401306152,41.3811569213867,40.5021362304687,39.4777374267578,37.7919616699219,37.2266998291016,35.7677841186523,35.1455917358398,35.0682716369629,33.424430847168,32.4156951904297,30.9819202423096,29.5276374816895,28.4477291107178,27.7082786560059,27.4153747558594,25.5477027893066,26.1078910827637,24.290843963623,23.4240417480469,22.5761775970459,21.8212337493896,20.4651756286621,20.131290435791,19.4251155853271,18.3506336212158,18.0714588165283,17.1516723632813,16.3907337188721,16.1315517425537,14.9089202880859,14.763129234314,13.2606201171875,13.5010051727295,12.5428924560547,11.8988103866577,11.1700553894043,10.5034351348877,10.2124643325806,9.79779052734375,9.32327079772949,9.06889247894287,8.60293865203857,8.61783123016357,7.7977294921875,7.34460306167603,7.48028707504273,6.81565237045288,6.28194713592529,6.25867986679077,6.0595760345459,5.56428670883179
