Wavelength (nm),Intensity (a.u.),Z Axis,
,L227_EM_270.00,L227_EM_272.00,L227_EM_274.00,L227_EM_276.00,L227_EM_278.00,L227_EM_280.00,L227_EM_282.00,L227_EM_284.00,L227_EM_286.00,L227_EM_288.00,L227_EM_290.00,L227_EM_292.00,L227_EM_294.00,L227_EM_296.00,L227_EM_298.00,L227_EM_300.00,L227_EM_302.00,L227_EM_304.00,L227_EM_306.00,L227_EM_308.00,L227_EM_310.00,L227_EM_312.00,L227_EM_314.00,L227_EM_316.00,L227_EM_318.00,L227_EM_320.00,L227_EM_322.00,L227_EM_324.00,L227_EM_326.00,L227_EM_328.00,L227_EM_330.00,L227_EM_332.00,L227_EM_334.00,L227_EM_336.00,L227_EM_338.00,L227_EM_340.00,L227_EM_342.00,L227_EM_344.00,L227_EM_346.00,L227_EM_348.00,L227_EM_350.00,L227_EM_352.00,L227_EM_354.00,L227_EM_356.00,L227_EM_358.00,L227_EM_360.00,L227_EM_362.00,L227_EM_364.00,L227_EM_366.00,L227_EM_368.00,L227_EM_370.00,L227_EM_372.00,L227_EM_374.00,L227_EM_376.00,L227_EM_378.00,L227_EM_380.00,L227_EM_382.00,L227_EM_384.00,L227_EM_386.00,L227_EM_388.00,L227_EM_390.00,L227_EM_392.00,L227_EM_394.00,L227_EM_396.00,L227_EM_398.00,L227_EM_400.00,L227_EM_402.00,L227_EM_404.00,L227_EM_406.00,L227_EM_408.00,L227_EM_410.00,L227_EM_412.00,L227_EM_414.00,L227_EM_416.00,L227_EM_418.00,L227_EM_420.00,L227_EM_422.00,L227_EM_424.00,L227_EM_426.00,L227_EM_428.00,L227_EM_430.00,L227_EM_432.00,L227_EM_434.00,L227_EM_436.00,L227_EM_438.00,L227_EM_440.00,L227_EM_442.00,L227_EM_444.00,L227_EM_446.00,L227_EM_448.00,L227_EM_450.00,L227_EM_452.00,L227_EM_454.00,L227_EM_456.00,L227_EM_458.00,L227_EM_460.00,L227_EM_462.00,L227_EM_464.00,L227_EM_466.00,L227_EM_468.00,L227_EM_470.00,L227_EM_472.00,L227_EM_474.00,L227_EM_476.00,L227_EM_478.00,L227_EM_480.00,L227_EM_482.00,L227_EM_484.00,L227_EM_486.00,L227_EM_488.00,L227_EM_490.00,L227_EM_492.00,L227_EM_494.00,L227_EM_496.00,L227_EM_498.00,L227_EM_500.00,L227_EM_502.00,L227_EM_504.00,L227_EM_506.00,L227_EM_508.00,L227_EM_510.00,L227_EM_512.00,L227_EM_514.00,L227_EM_516.00,L227_EM_518.00,L227_EM_520.00,L227_EM_522.00,L227_EM_524.00,L227_EM_526.00,L227_EM_528.00,L227_EM_530.00,L227_EM_532.00,L227_EM_534.00,L227_EM_536.00,L227_EM_538.00,L227_EM_540.00,L227_EM_542.00,L227_EM_544.00,L227_EM_546.00,L227_EM_548.00,L227_EM_550.00,L227_EM_552.00,L227_EM_554.00,L227_EM_556.00,L227_EM_558.00,L227_EM_560.00,L227_EM_562.00,L227_EM_564.00,L227_EM_566.00,L227_EM_568.00,L227_EM_570.00,L227_EM_572.00,L227_EM_574.00,L227_EM_576.00,L227_EM_578.00,L227_EM_580.00,L227_EM_582.00,L227_EM_584.00,L227_EM_586.00,L227_EM_588.00,L227_EM_590.00,L227_EM_592.00,L227_EM_594.00,L227_EM_596.00,L227_EM_598.00,L227_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.612800538539886,0.793632626533508,1.09895384311676,1.28868627548218,1.70874392986298,1.63082778453827,1.91837334632874,2.60937714576721,2.96940040588379,3.23495674133301,4.33025360107422,5.07277536392212,5.48664093017578,6.34215593338013,6.96580171585083,7.14567565917969,8.35453510284424,9.26622009277344,8.78025436401367,9.65228843688965,9.57139778137207,10.2386074066162,10.8456125259399,10.7197246551514,11.8341684341431,13.0742177963257,15.7924737930298,17.5964183807373,18.9368629455566,19.9516696929932,20.48366355896,22.255199432373,22.6296672821045,24.2928886413574,26.6449317932129,27.829496383667,28.6315002441406,28.6137447357178,29.0793056488037,29.9701232910156,30.2241268157959,32.8237457275391,33.4217224121094,34.9280090332031,35.9633255004883,37.0581321716309,39.7343063354492,40.7525634765625,42.5319366455078,45.1540222167969,47.496524810791,49.0209770202637,52.2014465332031,54.622142791748,58.0151519775391,62.4201469421387,63.0776405334473,68.5333099365234,70.9480514526367,74.2993850708008,69.3161544799805,74.1142425537109,78.2177734375,82.9006958007812,88.3360824584961,94.1953048706055,96.5669097900391,101.088768005371,104.717819213867,107.650352478027,116.1572265625,118.068473815918,118.933502197266,120.957817077637,124.690353393555,127.95393371582,128.974273681641,131.011932373047,130.236724853516,134.32698059082,133.681182861328,133.733276367188,132.920394897461,132.478652954102,131.119659423828,131.396102905273,130.146636962891,131.44255065918,129.753036499023,129.911499023438,128.371765136719,130.564010620117,128.945373535156,128.491775512695,129.052062988281,117.567176818848,116.485801696777,118.216232299805,119.588882446289,114.350845336914,115.828971862793,113.019798278809,110.590057373047,109.08821105957,107.926826477051,105.66675567627,102.068290710449,103.497138977051,97.8273315429688,96.7898788452148,93.8022842407227,91.9464263916016,89.3982772827148,86.6010055541992,84.6961364746094,83.6742324829102,80.5229644775391,77.2649459838867,76.185791015625,73.911994934082,70.3294830322266,69.6214065551758,65.8859634399414,65.6000137329102,62.9049949645996,61.6619186401367,58.290412902832,56.0387306213379,55.8509140014648,53.2402954101562,49.9628524780273,47.6753883361816,46.7462692260742,45.2743186950684,42.184944152832,41.4653167724609,39.1131591796875,38.6868934631348,36.2729263305664,34.4724197387695,33.1325836181641,32.6295280456543,31.2195663452148,30.681999206543,28.8105792999268,27.3354110717773,26.0462779998779,24.7373199462891,23.9442291259766,23.3712482452393,20.4101028442383,20.7648601531982,18.95339012146,19.2287158966064,17.221565246582,17.4024353027344,16.5273456573486,15.6425552368164,15.4129610061646,14.4169139862061,14.2954263687134,13.1457395553589,11.6179885864258,11.2126178741455,10.8016290664673,10.7835102081299
235,0.587284803390503,0.781155288219452,0.966942310333252,1.0546737909317,1.19230115413666,0.928738832473755,0.911078691482544,1.23461639881134,1.61349201202393,1.91365456581116,2.48749089241028,2.57765626907349,3.3914520740509,3.60118818283081,4.18905782699585,4.95497703552246,5.21760511398315,6.178147315979,5.83569765090942,6.16406869888306,6.284348487854,7.17523002624512,7.13971042633057,7.24232387542725,7.92243719100952,7.88549995422363,9.13988494873047,10.2354202270508,11.1126909255981,12.0031595230103,12.5302200317383,14.2466278076172,14.2957782745361,15.5436897277832,17.1967639923096,17.9344635009766,17.8599338531494,19.001781463623,19.9450836181641,22.4421195983887,23.1405601501465,24.4245510101318,25.6567630767822,26.4938316345215,28.3862533569336,31.2082576751709,32.9837074279785,34.7979545593262,36.9681510925293,39.2416725158691,40.8972778320313,43.2496910095215,44.3204383850098,49.0279426574707,52.3812294006348,56.5750045776367,59.0002212524414,62.6295547485352,65.1246795654297,70.8280029296875,64.8979721069336,70.216178894043,73.3045349121094,77.8060607910156,82.3557739257812,84.8912200927734,91.6538467407227,94.1032791137695,98.7538070678711,103.682151794434,106.06372833252,106.787406921387,112.989967346191,115.37638092041,119.054573059082,119.558006286621,121.555717468262,122.352584838867,125.160118103027,124.134246826172,123.664192199707,126.450691223145,123.55549621582,124.941429138184,125.328659057617,123.898262023926,125.047477722168,123.623764038086,124.043563842773,122.445976257324,123.341377258301,120.616386413574,122.059371948242,121.077850341797,123.299751281738,115.232513427734,114.217842102051,114.16983795166,112.247039794922,108.845367431641,109.49633026123,107.099540710449,104.841148376465,106.692672729492,103.647750854492,102.645767211914,98.7377700805664,97.2017974853516,94.4893188476563,94.2471923828125,91.2050018310547,89.3525619506836,86.358024597168,83.2583084106445,82.7115783691406,81.165657043457,77.6529388427734,74.1937942504883,73.8322219848633,71.0164337158203,69.0684280395508,66.5260848999023,65.1503219604492,61.7732429504394,61.0674514770508,60.132942199707,55.8828964233398,54.8193473815918,54.0858993530273,51.8678359985352,49.6549911499023,46.798511505127,46.0446090698242,44.3326416015625,42.7910919189453,41.6786613464355,40.6290321350098,36.455680847168,35.8549003601074,34.0911865234375,33.2441520690918,32.4678497314453,31.6808815002441,29.7739391326904,28.3759632110596,26.9454689025879,26.7128887176514,24.9552803039551,23.395528793335,22.7717475891113,19.3685722351074,19.3968544006348,18.8369007110596,18.2541027069092,17.7262573242187,16.0524559020996,15.3417949676514,15.1564483642578,15.2867603302002,14.2587223052979,12.9409894943237,12.9687004089355,12.7482576370239,12.136381149292,11.6277122497559,9.91505718231201
240,1.2364422082901,0.553238451480865,0.590863645076752,0.491864800453186,0.474601745605469,0.229434713721275,0.297299325466156,0.496870875358582,0.560007035732269,0.705597758293152,0.818875730037689,1.03297007083893,1.41144788265228,1.81157994270325,2.03368711471558,2.62174153327942,2.57217836380005,2.67368292808533,3.16021180152893,3.42286467552185,3.808265209198,3.81601667404175,3.94331240653992,4.45180606842041,4.42706203460693,4.87075138092041,5.49452257156372,5.77848958969116,6.55288696289063,7.51897478103638,7.71745204925537,8.79970550537109,9.74566650390625,10.284031867981,10.9377603530884,12.006495475769,12.7354927062988,14.0167570114136,14.6496410369873,15.8669052124023,18.0019760131836,18.4762382507324,19.7343311309814,21.7965812683105,23.2506694793701,25.6709461212158,27.1022243499756,29.0257663726807,31.4554557800293,33.8742027282715,37.1056976318359,38.176513671875,41.166576385498,45.0965728759766,46.5406112670898,51.7365913391113,54.8610420227051,56.2293663024902,60.781120300293,64.6750869750977,59.9888954162598,64.7624664306641,68.7974624633789,74.0147171020508,77.9288940429688,80.2862243652344,84.8565139770508,89.2970809936523,91.8772354125977,95.5234680175781,99.1746292114258,102.248168945312,105.683303833008,107.460540771484,110.926109313965,114.119468688965,116.68529510498,116.527122497559,117.028198242187,118.836875915527,120.339637756348,120.344604492187,118.847846984863,119.807464599609,119.870735168457,118.324775695801,118.153518676758,119.267318725586,119.855857849121,117.537857055664,116.355323791504,118.667640686035,116.509422302246,117.228828430176,117.834259033203,110.501472473145,108.473419189453,109.662109375,109.456565856934,104.895637512207,105.248161315918,105.82258605957,102.900733947754,102.628448486328,102.011001586914,97.9854278564453,98.2078399658203,96.8351135253906,94.6454772949219,92.8610229492188,90.148796081543,89.9535751342773,86.7003173828125,83.5632553100586,82.1996383666992,80.4502944946289,77.2074279785156,74.0998077392578,72.7991485595703,70.3226699829102,68.9369201660156,65.5520553588867,64.6086883544922,60.7160415649414,61.2292556762695,57.9944763183594,57.5345268249512,54.8871765136719,53.5902290344238,51.1796035766602,49.8742256164551,47.520191192627,45.1297798156738,44.6218109130859,42.768913269043,40.7204666137695,37.9660797119141,37.718864440918,36.1250839233398,34.8107872009277,33.6553230285645,31.5924530029297,31.1988697052002,29.0154685974121,28.6358795166016,26.615608215332,25.3230323791504,24.9771900177002,23.4701538085938,23.6048641204834,20.6776523590088,20.1358547210693,18.4680061340332,18.5041351318359,17.4944019317627,16.4863548278809,16.4153060913086,14.9225873947144,14.5714330673218,13.7199974060059,13.5578441619873,13.0133399963379,11.7370519638062,11.6205768585205,11.5973672866821,10.793776512146
245,7.45603132247925,5.52107810974121,2.67075610160828,1.10843455791473,0.600338399410248,0.3154177069664,0.314692556858063,0.39643806219101,0.473965167999268,0.451982796192169,0.504149973392487,0.616782665252686,1.03553438186646,1.02504920959473,1.11341309547424,1.43670904636383,1.54240679740906,1.9513680934906,2.04405426979065,2.29663562774658,2.47753739356995,2.77995467185974,3.22590041160583,3.21967911720276,3.67674279212952,4.13156318664551,4.40706586837769,4.77955293655396,5.62821531295776,5.7908239364624,6.37751340866089,6.95216464996338,7.94699811935425,8.3372220993042,9.08932304382324,9.73816967010498,10.1428480148315,11.5470294952393,12.4306573867798,13.1131525039673,14.33948802948,16.1959018707275,17.2976989746094,19.2145290374756,20.4638538360596,22.1138114929199,23.6906833648682,26.3876419067383,28.856616973877,30.2256526947022,33.3534889221191,35.1650314331055,37.9288902282715,41.0445594787598,43.3718528747559,47.0878524780273,49.3828811645508,53.451961517334,56.0457191467285,59.2283325195313,57.4177551269531,59.8613395690918,65.222297668457,68.8903961181641,72.7460403442383,77.1072311401367,80.9605331420898,83.8367538452148,87.8811874389648,90.9268035888672,92.6322174072266,97.3590316772461,100.32349395752,102.938537597656,105.582580566406,107.560905456543,109.811058044434,111.375114440918,112.092750549316,113.05687713623,113.474021911621,115.736724853516,114.910720825195,116.708168029785,114.407402038574,115.928993225098,115.05778503418,115.071769714355,114.479339599609,115.262939453125,115.32536315918,116.275833129883,115.9482421875,114.6005859375,114.491630554199,106.073043823242,107.427551269531,107.64232635498,107.154838562012,105.358741760254,105.627944946289,104.014915466309,102.450408935547,100.991508483887,98.495979309082,97.5955657958984,95.7106323242188,94.5639114379883,92.6765975952148,90.8305435180664,89.2305679321289,87.5663986206055,84.441162109375,84.6225280761719,81.670036315918,78.5885391235352,78.3336868286133,73.4733428955078,71.7412185668945,71.3031921386719,69.2152481079102,65.963493347168,64.3501968383789,62.542179107666,60.7538642883301,58.5579376220703,57.1666145324707,54.2462882995605,52.588550567627,51.190845489502,49.428150177002,48.9020004272461,44.9935607910156,44.4223709106445,42.6627883911133,41.408863067627,38.7004508972168,37.3257789611816,36.1271018981934,34.1291351318359,33.5986366271973,32.6897468566895,30.9077415466309,29.5494003295898,28.9546489715576,27.0666732788086,26.3563194274902,24.7396430969238,24.0996837615967,21.9133911132813,20.8469371795654,20.3302574157715,19.2577495574951,18.2225914001465,17.2843818664551,17.2696132659912,16.2616500854492,15.3941144943237,14.5871162414551,14.3555822372437,13.9079933166504,12.6265859603882,12.7361259460449,11.5354232788086,11.5278549194336,10.2004480361938
250,5.95630216598511,8.67415809631348,9.24543857574463,7.3209400177002,4.48551559448242,1.43492245674133,0.804332852363586,0.389293432235718,0.489480316638947,0.521454691886902,0.555935680866241,0.641752898693085,0.751283884048462,0.96419370174408,1.10888028144836,1.2427351474762,1.33859169483185,1.51601326465607,1.8705929517746,2.02124500274658,1.99936318397522,2.84913969039917,2.83004403114319,3.08750867843628,3.51860690116882,3.75238418579102,4.14063119888306,4.5779972076416,5.01487016677856,5.78320360183716,6.07791662216186,6.23867177963257,7.35466575622559,7.64047288894653,8.20333576202393,9.01426124572754,9.72127151489258,10.5898122787476,11.0316076278687,12.1305713653564,13.3926448822021,14.303783416748,15.6106967926025,17.2280387878418,18.9815158843994,20.353889465332,22.0661239624023,23.4614753723145,26.193977355957,28.459846496582,30.6767883300781,32.0640869140625,35.750316619873,37.4352531433105,41.3813819885254,42.5419960021973,46.5488929748535,48.9572525024414,52.099967956543,55.4126777648926,53.0764007568359,54.8972702026367,59.4461517333984,63.4557266235352,67.1126937866211,71.1433868408203,75.1014862060547,78.7515640258789,82.4880676269531,85.2195663452148,88.9437942504883,90.3143539428711,94.3770217895508,96.2248992919922,99.775146484375,102.666778564453,104.869773864746,105.25025177002,107.369674682617,107.554481506348,108.573348999023,109.303634643555,108.712661743164,110.994934082031,111.524002075195,109.694435119629,110.875747680664,110.858261108398,111.994995117187,110.835876464844,111.587432861328,111.822860717773,112.690475463867,111.845840454102,111.809730529785,103.918411254883,104.057609558105,104.370727539062,102.310127258301,102.34553527832,101.95499420166,100.494453430176,99.3662185668945,98.9803466796875,97.1381759643555,96.5422973632813,95.1872024536133,92.4216156005859,90.2861785888672,88.8219680786133,87.0227737426758,85.336784362793,84.6051635742188,81.6169052124023,79.9231643676758,77.382682800293,75.7378845214844,73.2361755371094,72.2330627441406,68.75830078125,68.1790313720703,65.8840408325195,63.164608001709,61.3852348327637,59.8397750854492,57.4702606201172,56.4333267211914,54.4841003417969,53.1629180908203,49.700511932373,49.3151741027832,47.8091735839844,45.4995079040527,43.1742744445801,43.239372253418,40.1260147094727,39.9770164489746,37.5592308044434,36.4115905761719,34.3567161560059,33.6365394592285,31.7046489715576,31.1151638031006,30.1151123046875,28.3818130493164,27.5671901702881,25.753755569458,24.3991088867187,23.5788249969482,22.5945777893066,20.6925487518311,19.6516418457031,18.9424896240234,18.5827388763428,17.6483917236328,16.5477046966553,16.3513355255127,15.3068475723267,14.789737701416,14.103512763977,13.7899198532104,12.5812330245972,12.0236577987671,11.7243566513062,11.2043542861938,10.6228322982788
255,1.06367099285126,1.30424642562866,2.31904435157776,4.85069274902344,8.13777732849121,7.56496238708496,6.41080284118652,4.45157289505005,2.32634472846985,1.33144497871399,0.802654564380646,0.738618612289429,1.16868340969086,1.26059985160828,1.40177059173584,1.51439487934113,1.84534335136414,1.9934196472168,2.16838645935059,2.03175497055054,2.62692356109619,2.79951310157776,2.99734663963318,3.27065587043762,3.81552481651306,4.09044742584229,4.73126220703125,4.84315824508667,5.28834056854248,5.6283974647522,6.37737607955933,6.84519338607788,6.97258377075195,7.92644071578979,8.61463165283203,8.87658214569092,9.3227710723877,10.4408540725708,11.0888614654541,11.9084663391113,12.7062721252441,13.7898416519165,15.7673101425171,16.3264713287354,17.410530090332,19.0477199554443,20.4523277282715,23.0267772674561,24.1480751037598,25.5580615997314,27.8401985168457,30.4755611419678,32.6141777038574,34.6109504699707,37.3023719787598,39.5632133483887,42.9670791625977,45.9365158081055,49.2858581542969,50.7858543395996,48.2038154602051,50.9433364868164,55.4858741760254,57.9399833679199,63.2191390991211,65.5185928344727,68.0550231933594,71.3687973022461,74.9484786987305,78.8045349121094,81.4377975463867,83.8992462158203,86.8984603881836,89.916130065918,91.8699569702148,95.3391876220703,97.3720092773437,96.9822769165039,99.7153701782227,101.345344543457,101.158714294434,102.152412414551,102.995269775391,103.44947052002,104.866584777832,105.327980041504,104.335906982422,106.402572631836,106.575660705566,106.56266784668,107.932716369629,107.76766204834,107.534881591797,106.369934082031,106.90454864502,99.6862030029297,99.3006820678711,98.7087554931641,99.978385925293,99.9745788574219,99.4417572021484,97.6196441650391,96.7778930664062,96.1301345825195,95.5266799926758,93.5490036010742,92.9495239257812,92.2679901123047,89.1304397583008,87.1072540283203,85.5759582519531,83.6516189575195,82.9707260131836,80.7093734741211,77.5307540893555,77.3137130737305,75.9779586791992,74.4241180419922,71.7291488647461,67.7824630737305,65.7376403808594,65.3098907470703,62.6706199645996,60.0407562255859,60.3736839294434,57.6470603942871,55.8831367492676,53.1631050109863,52.0166053771973,50.5182342529297,47.9158134460449,46.9086875915527,45.3088111877441,43.9478416442871,40.9402389526367,41.0570678710937,38.7633247375488,37.6494255065918,35.8522300720215,32.6982498168945,32.2874984741211,31.9733390808105,30.4909496307373,30.2263698577881,27.9563674926758,26.3562774658203,25.5416240692139,24.9478607177734,23.7122268676758,22.7302799224854,21.463809967041,19.7393169403076,19.9036560058594,18.042781829834,18.2451286315918,17.1743335723877,16.2105083465576,15.6508026123047,14.8218555450439,13.8619108200073,13.9720621109009,12.4644603729248,11.8933067321777,11.5734729766846,11.1123857498169,11.0675506591797
260,1.26564061641693,0.969384551048279,1.04656171798706,0.888473331928253,0.967496752738953,1.58982479572296,3.08844304084778,7.01323461532593,9.47422313690186,8.41059875488281,5.3697829246521,2.95739269256592,1.84060215950012,1.52604556083679,1.61472046375275,1.98607444763184,1.93186569213867,2.3752748966217,2.44508218765259,2.50918292999268,3.03703093528748,3.25322723388672,3.44959688186646,4.07492160797119,4.42245244979858,4.51935911178589,5.41444540023804,5.50495338439941,6.20781373977661,6.72948265075684,7.05753803253174,7.23206901550293,7.9195351600647,8.61965942382813,9.03405570983887,9.90395355224609,9.93095588684082,10.8801469802856,11.1087121963501,11.7796621322632,13.2842302322388,14.159646987915,14.9362144470215,16.2336254119873,17.8281688690186,18.7392673492432,20.4672431945801,21.5634326934814,23.7015361785889,24.8539390563965,26.938009262085,28.947717666626,31.8111839294434,33.3661651611328,35.8174514770508,38.4535255432129,39.1954154968262,42.7763671875,46.2314491271973,48.8372383117676,45.3850021362305,47.595874786377,51.6117744445801,53.9937629699707,58.5615119934082,61.1771850585938,63.7878875732422,67.3411102294922,71.7022399902344,74.2072219848633,77.227912902832,80.4148864746094,83.1917266845703,86.1122817993164,88.4410705566406,90.6818161010742,91.6818084716797,94.264518737793,97.6843872070312,97.9130706787109,98.6637268066406,98.9871444702148,101.387489318848,100.516204833984,100.911598205566,102.552215576172,101.640571594238,101.428932189941,103.199012756348,103.993576049805,104.661750793457,106.078636169434,104.032485961914,105.734397888184,104.807838439941,98.0991287231445,98.7528076171875,99.6261596679688,99.0741500854492,100.201164245605,99.7547225952148,98.5476150512695,97.8351669311523,97.7090606689453,94.4480133056641,94.3463516235352,92.0307464599609,90.0547561645508,89.9616775512695,88.5680999755859,86.2453384399414,83.8706665039063,83.1061553955078,81.1975631713867,79.0483169555664,77.6689682006836,74.7006225585938,73.5534362792969,72.5009918212891,71.4780654907227,68.1083221435547,66.6562194824219,63.810001373291,61.5007019042969,59.7207374572754,58.8544540405273,57.2105751037598,55.2000694274902,52.7711753845215,51.4640312194824,49.8081932067871,48.2605018615723,45.9933280944824,43.4153900146484,42.7014846801758,41.1462135314941,39.9777793884277,38.5068550109863,36.829647064209,35.5644073486328,34.2071495056152,32.9004325866699,31.0270576477051,29.5976524353027,28.8764457702637,27.7402153015137,26.3267650604248,24.6363544464111,24.6922092437744,22.783784866333,20.6344604492187,20.324146270752,19.4812412261963,18.5622081756592,18.15061378479,17.3671398162842,17.1597766876221,15.4773435592651,14.6445569992065,14.4733400344849,13.8159246444702,13.2601356506348,12.6306676864624,11.7763109207153,11.8574857711792,10.5662040710449
265,15.2003650665283,4.64424085617065,1.81643986701965,1.04269826412201,1.11057937145233,0.790966987609863,0.720367074012756,1.47969961166382,3.03112149238586,5.47828435897827,7.915123462677,8.87794494628906,7.43319797515869,5.53401184082031,3.75294613838196,3.02815341949463,2.59372711181641,2.69413065910339,3.01860618591309,3.14341735839844,3.46115589141846,3.77618837356567,3.80296730995178,4.18459415435791,4.40479850769043,4.65492486953735,5.30160522460937,5.88602733612061,6.23402690887451,6.16947793960571,7.31039619445801,7.45944499969482,7.92548704147339,8.36923694610596,8.9731330871582,9.87396621704102,9.95593452453613,10.0584697723389,11.249454498291,11.9044780731201,12.234751701355,13.1148929595947,14.5861444473267,15.5418138504028,16.4567165374756,17.4401569366455,18.8596343994141,20.4639472961426,21.6888694763184,23.0820426940918,24.9782810211182,25.4680004119873,28.3377952575684,29.7805404663086,31.648530960083,33.182689666748,35.3409042358398,38.775993347168,39.7326202392578,42.1717185974121,39.8775215148926,43.0442810058594,45.8225860595703,48.6132965087891,50.4928092956543,54.6578521728516,57.3341255187988,60.2729072570801,62.1184997558594,65.2397537231445,66.4493789672852,69.692985534668,73.2549514770508,74.627326965332,78.4018707275391,79.5656585693359,82.5848236083984,83.5359725952148,85.2150344848633,85.8477401733398,88.1941070556641,88.3561172485352,89.0299835205078,89.311897277832,89.4171524047852,91.9129867553711,91.0469207763672,92.5961685180664,92.5713806152344,92.7508926391602,92.6613082885742,94.6348266601562,95.7068481445313,94.7151184082031,94.2074279785156,87.9395141601562,89.9095687866211,90.7079467773437,90.6255264282227,89.9142150878906,89.9890289306641,88.9411926269531,88.65771484375,87.8736572265625,87.4577026367187,86.6372680664062,85.1623764038086,84.6116790771484,81.7452011108398,80.9270706176758,79.3528747558594,78.1111602783203,76.2362594604492,73.8371353149414,72.1173934936523,71.1821060180664,69.2003631591797,67.9417495727539,65.8257369995117,65.1518249511719,62.4554023742676,61.0325126647949,60.3946571350098,57.7943534851074,56.1547355651855,53.1994323730469,52.2906799316406,50.1621780395508,48.8099403381348,48.0632591247559,45.9137954711914,44.7605323791504,42.9783554077148,41.3494682312012,39.4771690368652,38.3825454711914,36.6633605957031,35.4912757873535,33.9493560791016,32.8680305480957,31.3185443878174,30.346492767334,28.9127712249756,27.1282329559326,26.9948501586914,25.7959098815918,23.974308013916,23.1947994232178,22.8185348510742,21.704029083252,19.2715034484863,18.458833694458,18.1222896575928,17.5595989227295,16.2958221435547,15.9844579696655,15.5615921020508,14.5809621810913,14.1077756881714,13.9323968887329,13.4605140686035,12.5037069320679,11.9325666427612,11.2142791748047,11.0347270965576,10.3591642379761
270,64.2871780395508,60.3048439025879,35.3926086425781,12.6897315979004,3.33335185050964,1.07406902313232,0.993521690368652,1.04409575462341,1.0617687702179,1.29491865634918,1.93066072463989,2.98158717155457,5.88365364074707,9.01307582855225,11.1162204742432,10.4147729873657,7.70053052902222,5.3132815361023,4.14259386062622,3.80532121658325,4.04905271530151,4.51436758041382,4.74068355560303,5.04674911499023,5.35422945022583,5.78159856796265,6.01065635681152,6.87834358215332,6.64871501922607,7.24718570709229,7.10135269165039,8.2653169631958,8.27572154998779,9.07914447784424,9.3791446685791,9.83223056793213,10.3014831542969,10.8240909576416,11.5151147842407,11.798002243042,12.8708200454712,13.1792612075806,14.5999031066895,15.7285556793213,16.509786605835,17.7881832122803,18.2054901123047,19.9888458251953,21.1669311523438,21.900993347168,23.6040668487549,25.8439025878906,26.9370174407959,28.6122379302979,30.110559463501,32.1234474182129,33.9014778137207,35.9545478820801,37.7471008300781,39.6288871765137,37.6224594116211,38.6335983276367,42.1955528259277,44.5922241210937,46.8006973266602,49.2836456298828,52.7049407958984,54.4087257385254,57.4449157714844,59.5618858337402,61.7870750427246,65.4148864746094,66.3471832275391,68.2221908569336,71.4287490844727,72.7370758056641,74.8122253417969,76.1561126708984,77.2392807006836,79.0065383911133,79.6872711181641,80.1773223876953,81.2637176513672,82.2217712402344,83.4851150512695,83.9015274047852,85.1083831787109,85.1294555664062,84.728515625,86.1254501342773,87.5926055908203,88.1793975830078,88.0823669433594,87.7590255737305,89.3047103881836,84.385368347168,84.1172790527344,85.7627639770508,85.2199935913086,85.0787048339844,84.4122695922852,84.3375473022461,84.0790939331055,83.9964294433594,82.7758255004883,81.5802536010742,80.865837097168,79.3754959106445,79.0971984863281,77.3991851806641,77.8622436523437,74.9029388427734,73.9498672485352,72.2648468017578,69.9586486816406,69.1140823364258,68.1041717529297,65.8478546142578,64.5732192993164,63.421989440918,61.2911643981934,59.8305282592773,57.9947128295898,56.4130516052246,54.9494895935059,53.2493896484375,52.2225151062012,49.8873138427734,48.244140625,47.0520858764648,43.9064826965332,43.9535942077637,41.5859527587891,40.9492454528809,39.0774421691895,37.6923561096191,36.8219833374023,35.5765533447266,33.631217956543,32.8983459472656,30.9602928161621,29.835729598999,28.534631729126,27.3692626953125,26.3622875213623,25.6884574890137,24.1589984893799,23.673978805542,22.4516716003418,21.8751182556152,19.1929492950439,18.6029891967773,18.2777652740479,17.4557685852051,16.7850551605225,15.7317743301392,15.1568975448608,14.5950765609741,13.9276294708252,13.7018260955811,12.987756729126,12.2384023666382,11.712851524353,11.0821151733398,10.7888689041138,10.3472013473511
