Wavelength (nm),Intensity (a.u.),Z Axis,
,L114-3m_EM_270.00,L114-3m_EM_272.00,L114-3m_EM_274.00,L114-3m_EM_276.00,L114-3m_EM_278.00,L114-3m_EM_280.00,L114-3m_EM_282.00,L114-3m_EM_284.00,L114-3m_EM_286.00,L114-3m_EM_288.00,L114-3m_EM_290.00,L114-3m_EM_292.00,L114-3m_EM_294.00,L114-3m_EM_296.00,L114-3m_EM_298.00,L114-3m_EM_300.00,L114-3m_EM_302.00,L114-3m_EM_304.00,L114-3m_EM_306.00,L114-3m_EM_308.00,L114-3m_EM_310.00,L114-3m_EM_312.00,L114-3m_EM_314.00,L114-3m_EM_316.00,L114-3m_EM_318.00,L114-3m_EM_320.00,L114-3m_EM_322.00,L114-3m_EM_324.00,L114-3m_EM_326.00,L114-3m_EM_328.00,L114-3m_EM_330.00,L114-3m_EM_332.00,L114-3m_EM_334.00,L114-3m_EM_336.00,L114-3m_EM_338.00,L114-3m_EM_340.00,L114-3m_EM_342.00,L114-3m_EM_344.00,L114-3m_EM_346.00,L114-3m_EM_348.00,L114-3m_EM_350.00,L114-3m_EM_352.00,L114-3m_EM_354.00,L114-3m_EM_356.00,L114-3m_EM_358.00,L114-3m_EM_360.00,L114-3m_EM_362.00,L114-3m_EM_364.00,L114-3m_EM_366.00,L114-3m_EM_368.00,L114-3m_EM_370.00,L114-3m_EM_372.00,L114-3m_EM_374.00,L114-3m_EM_376.00,L114-3m_EM_378.00,L114-3m_EM_380.00,L114-3m_EM_382.00,L114-3m_EM_384.00,L114-3m_EM_386.00,L114-3m_EM_388.00,L114-3m_EM_390.00,L114-3m_EM_392.00,L114-3m_EM_394.00,L114-3m_EM_396.00,L114-3m_EM_398.00,L114-3m_EM_400.00,L114-3m_EM_402.00,L114-3m_EM_404.00,L114-3m_EM_406.00,L114-3m_EM_408.00,L114-3m_EM_410.00,L114-3m_EM_412.00,L114-3m_EM_414.00,L114-3m_EM_416.00,L114-3m_EM_418.00,L114-3m_EM_420.00,L114-3m_EM_422.00,L114-3m_EM_424.00,L114-3m_EM_426.00,L114-3m_EM_428.00,L114-3m_EM_430.00,L114-3m_EM_432.00,L114-3m_EM_434.00,L114-3m_EM_436.00,L114-3m_EM_438.00,L114-3m_EM_440.00,L114-3m_EM_442.00,L114-3m_EM_444.00,L114-3m_EM_446.00,L114-3m_EM_448.00,L114-3m_EM_450.00,L114-3m_EM_452.00,L114-3m_EM_454.00,L114-3m_EM_456.00,L114-3m_EM_458.00,L114-3m_EM_460.00,L114-3m_EM_462.00,L114-3m_EM_464.00,L114-3m_EM_466.00,L114-3m_EM_468.00,L114-3m_EM_470.00,L114-3m_EM_472.00,L114-3m_EM_474.00,L114-3m_EM_476.00,L114-3m_EM_478.00,L114-3m_EM_480.00,L114-3m_EM_482.00,L114-3m_EM_484.00,L114-3m_EM_486.00,L114-3m_EM_488.00,L114-3m_EM_490.00,L114-3m_EM_492.00,L114-3m_EM_494.00,L114-3m_EM_496.00,L114-3m_EM_498.00,L114-3m_EM_500.00,L114-3m_EM_502.00,L114-3m_EM_504.00,L114-3m_EM_506.00,L114-3m_EM_508.00,L114-3m_EM_510.00,L114-3m_EM_512.00,L114-3m_EM_514.00,L114-3m_EM_516.00,L114-3m_EM_518.00,L114-3m_EM_520.00,L114-3m_EM_522.00,L114-3m_EM_524.00,L114-3m_EM_526.00,L114-3m_EM_528.00,L114-3m_EM_530.00,L114-3m_EM_532.00,L114-3m_EM_534.00,L114-3m_EM_536.00,L114-3m_EM_538.00,L114-3m_EM_540.00,L114-3m_EM_542.00,L114-3m_EM_544.00,L114-3m_EM_546.00,L114-3m_EM_548.00,L114-3m_EM_550.00,L114-3m_EM_552.00,L114-3m_EM_554.00,L114-3m_EM_556.00,L114-3m_EM_558.00,L114-3m_EM_560.00,L114-3m_EM_562.00,L114-3m_EM_564.00,L114-3m_EM_566.00,L114-3m_EM_568.00,L114-3m_EM_570.00,L114-3m_EM_572.00,L114-3m_EM_574.00,L114-3m_EM_576.00,L114-3m_EM_578.00,L114-3m_EM_580.00,L114-3m_EM_582.00,L114-3m_EM_584.00,L114-3m_EM_586.00,L114-3m_EM_588.00,L114-3m_EM_590.00,L114-3m_EM_592.00,L114-3m_EM_594.00,L114-3m_EM_596.00,L114-3m_EM_598.00,L114-3m_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,1.10473084449768,1.53989231586456,2.34372353553772,3.12039756774902,3.32625889778137,3.79456353187561,4.70840644836426,5.62002754211426,7.10932683944702,7.82209825515747,9.04381465911865,10.2160615921021,11.4005680084229,12.2895641326904,13.3112773895264,14.3975095748901,15.0180015563965,15.5688991546631,16.8069038391113,16.400993347168,17.2446670532227,17.3585910797119,17.365119934082,18.4273338317871,18.5175609588623,21.0005340576172,24.7644920349121,27.7884216308594,30.2591514587402,31.6954460144043,31.869514465332,33.1928939819336,34.8216781616211,37.0114326477051,39.8907089233398,38.9318389892578,41.6589736938477,41.1800765991211,40.771369934082,40.3651390075684,40.8997764587402,43.0897750854492,42.3663368225098,43.6865501403809,44.8391761779785,45.21923828125,45.7697715759277,45.7644920349121,47.9653091430664,47.7151985168457,47.5696220397949,50.7982749938965,52.4525833129883,54.8438911437988,56.7619476318359,58.4458808898926,61.3866806030273,63.3225517272949,66.9502716064453,68.856086730957,63.3821258544922,65.8920669555664,70.2380828857422,73.1557464599609,77.382698059082,78.7803192138672,83.470458984375,84.734619140625,87.3846206665039,89.6686630249023,91.7004165649414,93.8410034179688,95.6205062866211,98.2165069580078,98.2594528198242,99.8855361938477,99.1950073242188,102.286849975586,102.11328125,103.058242797852,103.27320098877,103.419525146484,100.447540283203,99.6975402832031,99.2449951171875,97.4407119750977,97.0161361694336,98.3849563598633,95.2170639038086,95.2130279541016,95.1282806396484,93.54150390625,92.4164733886719,91.5814590454102,90.6080627441406,82.2000885009766,81.2981872558594,82.4432678222656,79.3148193359375,78.9169921875,78.7833786010742,76.6711883544922,76.323112487793,73.4862976074219,73.8342361450195,70.4939193725586,69.789436340332,68.1405563354492,65.6360931396484,63.1824073791504,62.1678924560547,60.1643104553223,59.357048034668,57.0069007873535,56.3013572692871,54.9027442932129,52.8162689208984,49.816650390625,48.5208168029785,47.1562805175781,46.7940292358398,45.2771110534668,43.5818786621094,41.6655006408691,39.7546730041504,38.2846794128418,37.415355682373,37.5468139648438,34.6945991516113,33.3671951293945,31.4580078125,31.5958728790283,29.2838439941406,28.4723033905029,27.9278755187988,26.3811264038086,25.5562839508057,24.5515823364258,23.6826438903809,21.6555938720703,21.5600891113281,20.5236873626709,19.6530055999756,18.6807174682617,17.2880096435547,17.7003021240234,17.186882019043,15.5452299118042,15.057936668396,14.7307777404785,13.1876335144043,12.3155651092529,12.1432371139526,11.5967683792114,11.2479381561279,10.5105295181274,10.05823802948,9.6144495010376,9.5284423828125,8.87272262573242,8.10683917999268,8.27771759033203,7.16723966598511,7.69513607025146,6.89796447753906,6.23833131790161
235,1.01304996013641,1.1657201051712,1.22189378738403,1.32686281204224,1.83472716808319,1.75910985469818,2.25121331214905,2.70047664642334,2.80956387519836,4.09896945953369,4.48204040527344,5.80470943450928,5.11196947097778,6.74591779708862,7.91150712966919,8.5180721282959,8.89788055419922,9.66388416290283,9.99049282073975,10.4182710647583,11.0978479385376,11.3619155883789,11.2481565475464,11.8648862838745,13.3046379089355,12.9457302093506,13.5680685043335,15.9694318771362,16.4016914367676,18.2010364532471,18.5699825286865,19.5862693786621,20.1492290496826,22.6357936859131,24.5325317382813,24.3985061645508,26.0452461242676,26.1625785827637,26.967658996582,28.9263038635254,28.2723045349121,29.1553287506103,30.2837600708008,31.213062286377,33.0708045959473,34.4917945861816,35.7053871154785,37.1640701293945,37.4921646118164,40.0756683349609,41.9734268188477,41.6841011047363,44.2173843383789,46.6053695678711,48.726448059082,51.7015914916992,53.6345367431641,56.8835105895996,59.3975143432617,61.5081329345703,57.9333457946777,59.5150604248047,63.544677734375,67.3490371704102,69.1966400146484,72.8511581420898,73.465087890625,76.5660629272461,80.0728302001953,82.3550491333008,82.6719131469727,86.5313491821289,86.4526596069336,87.8359222412109,89.7980117797852,89.6536331176758,93.1035537719727,91.5018844604492,93.8464508056641,95.2126083374023,92.9598922729492,92.8456954956055,93.3215408325195,92.0356063842773,90.7944564819336,91.4194869995117,89.2792510986328,89.3851013183594,85.8648376464844,88.1173706054687,86.5376892089844,87.5902404785156,86.5047378540039,84.4571075439453,83.741813659668,76.7861785888672,76.6196060180664,76.7008743286133,73.9379119873047,72.2685699462891,73.9379806518555,71.9367294311523,72.1743316650391,71.3586959838867,70.0557098388672,66.3542251586914,65.7760772705078,63.3181114196777,60.8637504577637,61.4700012207031,57.6027030944824,56.3048057556152,56.1209831237793,52.7557029724121,52.6002502441406,52.0356254577637,50.9095344543457,48.1262245178223,45.4739875793457,44.3733901977539,44.7813911437988,41.683650970459,41.4952621459961,39.1830863952637,38.4945640563965,38.3385009765625,36.474666595459,34.6384963989258,32.8367156982422,32.3801879882812,30.3118476867676,30.261344909668,28.793399810791,26.8387413024902,25.4688816070557,26.488260269165,23.8868370056152,23.090425491333,22.2005653381348,20.9669799804687,20.404821395874,20.2302074432373,19.1850147247314,17.6212310791016,16.9857769012451,16.7530822753906,15.1357851028442,14.3224725723267,14.2427701950073,13.7422018051147,12.4263563156128,12.403450012207,11.382004737854,10.5212860107422,9.89210510253906,9.95168399810791,8.95979309082031,8.92927837371826,9.14776802062988,9.48077297210693,8.09354305267334,7.78124189376831,7.7113151550293,7.3908052444458,6.20129537582397,6.4502329826355
240,1.53287029266357,1.03646802902222,1.09063220024109,0.835087597370148,0.790444374084473,0.788596153259277,0.667407095432281,0.703263461589813,1.10074687004089,1.42240953445435,1.93071055412292,1.95600938796997,2.32769322395325,2.91274237632751,3.54918527603149,4.06583118438721,4.23677015304565,5.27723932266235,5.07487487792969,6.11738634109497,6.47985410690308,6.68118190765381,7.14981508255005,6.88741254806519,7.82134866714478,7.5001630783081,8.00132274627686,8.90097141265869,10.0353450775146,10.1769609451294,10.2015380859375,11.5197038650513,12.8236751556396,13.4353895187378,14.4955272674561,15.8396482467651,16.593376159668,17.1829624176025,18.4633331298828,19.3369674682617,20.5401935577393,20.8879890441895,22.7839450836182,23.8122596740723,24.4686012268066,25.1512222290039,28.841739654541,29.8895969390869,31.1186504364014,32.8313446044922,34.8536033630371,36.5418319702148,38.4178085327148,40.0491409301758,42.5400085449219,46.4579620361328,48.0037651062012,49.5451507568359,51.9998435974121,53.9409141540527,50.4205932617188,53.6213722229004,56.9254417419434,59.4138984680176,62.9791641235352,65.8643188476563,67.524658203125,69.5644149780273,73.0858306884766,74.9787368774414,76.0726776123047,77.7993240356445,80.6017608642578,80.7896957397461,83.7067794799805,84.0461959838867,86.6025695800781,86.1361694335938,87.6351547241211,86.8938674926758,86.7641220092773,86.12353515625,85.4033355712891,86.074333190918,84.5227127075195,83.8720855712891,83.635498046875,84.3335494995117,81.9831085205078,82.6623687744141,81.20849609375,80.9760208129883,79.8171234130859,80.9462814331055,78.1233215332031,73.3222351074219,72.1156997680664,72.476806640625,72.2700653076172,71.7342987060547,69.7558288574219,69.2709884643555,67.5398178100586,67.4049072265625,64.9201507568359,63.5272941589356,61.8010025024414,61.2557525634766,59.3603057861328,57.9534225463867,56.288158416748,55.8060188293457,53.5966567993164,52.2161636352539,51.3453178405762,49.785717010498,47.4216156005859,46.0632667541504,44.8356819152832,44.3279266357422,42.4858322143555,41.315128326416,41.1392784118652,38.0249519348145,36.3539123535156,35.2529144287109,34.2134475708008,33.6817626953125,32.5305671691895,31.0771102905273,29.798957824707,29.1166667938232,27.5461959838867,26.7419013977051,25.9467391967773,24.9585475921631,23.7667579650879,22.6320552825928,21.9932594299316,21.4178829193115,20.1609516143799,18.4878387451172,19.0633983612061,17.3353176116943,16.8802871704102,16.1935749053955,15.0423307418823,14.8821382522583,14.2574968338013,13.3523893356323,11.9350700378418,12.1807975769043,12.241813659668,10.7025871276855,10.9485921859741,9.83338451385498,9.79917144775391,9.30890083312988,8.63970565795898,8.98757362365723,7.72868776321411,7.88910675048828,7.58374691009522,6.69694662094116,6.50624752044678,6.5243411064148
245,12.6412343978882,8.45507049560547,4.1544771194458,1.75665926933289,0.85269695520401,0.618182063102722,0.646707713603973,0.687662601470947,0.84569638967514,0.961304187774658,0.984788417816162,1.51819014549255,1.84107410907745,2.29307246208191,2.53056812286377,3.07985520362854,3.27523159980774,3.55426836013794,4.10402154922485,4.48055505752563,4.61344432830811,5.15495920181274,5.5186333656311,5.82844829559326,6.01003694534302,6.35878658294678,6.63550472259522,7.36564588546753,7.53548240661621,8.19073963165283,8.88956832885742,9.51619720458984,10.4112739562988,10.8098115921021,11.4690027236938,12.203164100647,12.7054462432861,13.5698194503784,14.3309726715088,15.1997528076172,16.5010452270508,17.4843254089355,17.9992179870605,19.4386405944824,20.3971061706543,22.1191120147705,23.9438762664795,25.6290245056152,26.9087066650391,27.7998275756836,30.0030918121338,32.0442543029785,35.053035736084,36.1344337463379,38.3828887939453,41.142505645752,42.8314819335937,45.2680015563965,47.5676765441895,50.3396072387695,46.368709564209,48.8305816650391,52.0229187011719,54.9613761901855,56.9944000244141,59.9648056030273,62.6248359680176,65.2803268432617,67.2436294555664,69.2603988647461,70.4329071044922,72.7269287109375,74.5733413696289,76.3046188354492,78.1008529663086,79.0765075683594,80.15478515625,81.3689270019531,81.2683486938477,81.0200805664062,81.5155868530273,81.2735748291016,80.7393264770508,80.1077194213867,79.2451095581055,78.9333343505859,79.1150283813477,78.6456527709961,78.4204635620117,78.3510894775391,77.6366729736328,76.6932601928711,77.3860778808594,76.4916915893555,75.622444152832,69.8836364746094,70.4780731201172,69.8885192871094,69.0100936889648,68.7905807495117,67.5242538452148,66.079704284668,64.8393936157227,63.9738082885742,62.6136436462402,61.4105033874512,59.6338348388672,59.4301338195801,57.6466217041016,56.4384880065918,54.9509696960449,54.0534133911133,52.7507362365723,51.0287933349609,49.681453704834,47.4177513122559,46.0823364257812,45.0906181335449,43.51513671875,42.8762168884277,41.3668479919434,39.5308074951172,38.0945777893066,38.0261192321777,35.3948707580566,34.7938423156738,34.37890625,33.3459129333496,32.0881805419922,29.2515869140625,29.2947635650635,28.3185787200928,27.730936050415,26.6526679992676,25.4810085296631,23.9949951171875,23.557731628418,22.3104000091553,21.6723766326904,20.5093479156494,19.3700618743896,19.1431274414062,18.2457981109619,16.8778858184814,16.5906352996826,16.1668701171875,15.3302688598633,14.5764398574829,14.2811136245728,13.2414541244507,11.9175977706909,11.6041164398193,11.2843828201294,10.6501398086548,10.4612150192261,9.73142814636231,9.45307636260986,8.99337482452393,8.65270233154297,8.43520259857178,7.87295770645142,7.75191593170166,6.9220986366272,6.72907733917236,6.46272373199463,5.75996685028076
250,9.60972499847412,14.1235475540161,14.7666940689087,11.4886054992676,6.63649845123291,2.35496163368225,1.35248386859894,0.873896777629852,0.881447076797485,1.01393020153046,0.993584871292114,1.34875857830048,2.06765937805176,2.222984790802,2.71576571464539,3.07967615127563,3.18586039543152,3.54663872718811,3.8296046257019,4.24386167526245,4.74572372436523,4.73047924041748,5.21052408218384,5.58736276626587,5.9398922920227,6.13552665710449,6.52883911132813,6.90318822860718,7.77954864501953,8.06029415130615,8.20173931121826,8.4583044052124,9.21157360076904,9.64915752410889,10.3122472763062,11.2407398223877,11.7395763397217,12.3255548477173,12.7881755828857,12.8457117080688,14.3863716125488,15.2223339080811,16.2587642669678,16.9927272796631,17.9215831756592,19.5089702606201,20.5441780090332,22.287769317627,23.7060718536377,25.7585220336914,26.9641056060791,28.2240905761719,31.1636924743652,32.6852836608887,33.9169921875,35.6695976257324,39.3544769287109,40.8153457641602,42.1145401000977,44.6689338684082,42.0505104064941,44.1021194458008,48.144660949707,49.943775177002,52.346118927002,55.2639389038086,56.5199737548828,59.6636199951172,61.1729698181152,63.7391052246094,66.3344802856445,67.4639205932617,68.9352951049805,69.8977813720703,71.4824447631836,72.6535797119141,75.057258605957,75.1970596313477,75.218994140625,75.8289260864258,75.3208236694336,74.5921783447266,75.9896926879883,75.6650085449219,74.7762145996094,74.9287719726563,74.1141052246094,74.4563369750977,73.6706924438477,74.7358169555664,74.2550659179688,73.9172134399414,73.1747665405273,73.1451034545898,72.0051422119141,65.7724914550781,65.3222503662109,66.6570205688477,65.5916290283203,65.4322891235352,63.8731422424316,63.9407653808594,62.7626724243164,61.4591903686523,60.4821014404297,59.5894660949707,58.2714614868164,56.9923400878906,55.5111618041992,53.6365165710449,52.1403350830078,51.2685737609863,50.8136367797852,48.9953346252441,48.177661895752,46.2561225891113,45.4382247924805,44.661449432373,42.6801528930664,41.7718048095703,39.4230079650879,38.7594337463379,38.0757141113281,36.5769729614258,35.6713371276855,32.9419364929199,32.4166297912598,32.0580635070801,29.9653167724609,29.8892211914063,28.3485717773438,27.148624420166,26.4092044830322,25.1213188171387,24.8294887542725,23.8756885528564,23.3240242004395,21.8179569244385,21.5255737304687,20.2933483123779,19.1426410675049,18.7875213623047,17.6494388580322,17.1216945648193,16.1624641418457,15.4117832183838,15.4477272033691,14.212513923645,13.8260412216187,13.1962633132935,11.6182136535645,11.1899900436401,10.8833570480347,9.93887233734131,10.3649282455444,9.69146633148193,9.1844654083252,8.84283065795898,8.4340648651123,8.02509307861328,7.51734161376953,7.16108512878418,7.34687757492065,6.71006536483765,6.56103134155273,6.27408981323242
255,1.2818888425827,1.67223799228668,3.66033101081848,7.87944555282593,12.6112070083618,11.4277935028076,9.85155296325684,7.10015773773193,3.45898985862732,2.23333859443665,1.74358594417572,1.85598158836365,2.1536021232605,2.60706114768982,2.83271789550781,2.69551372528076,3.59807658195496,3.60949158668518,3.96658134460449,4.78324317932129,4.89949893951416,5.32954120635986,5.32074117660522,5.86968231201172,6.14844036102295,6.68951845169067,7.47353935241699,7.46285104751587,8.00447177886963,8.43464279174805,8.76646709442139,8.22010898590088,9.07438659667969,9.29746913909912,10.6012983322144,11.0393962860107,11.1812419891357,10.9777498245239,12.1391134262085,13.007420539856,13.2178287506104,14.7299890518188,14.922212600708,15.819637298584,16.4105434417725,18.074254989624,19.1559524536133,20.0266036987305,20.4685745239258,23.3546485900879,24.3462104797363,25.6151523590088,26.8216304779053,29.0859546661377,30.6743927001953,32.2789001464844,34.5866813659668,36.8765907287598,37.9026718139648,39.6343765258789,38.2435073852539,40.4268836975098,41.4917793273926,44.6958503723145,46.7077331542969,49.5448150634766,50.6726913452148,51.3942756652832,56.505744934082,57.2436485290527,59.7649612426758,61.0081405639648,62.2972145080566,62.2422904968262,65.1143112182617,67.1318511962891,66.867431640625,68.7335968017578,71.0892639160156,69.8033447265625,70.6568145751953,69.8833236694336,69.0861434936523,70.3287811279297,68.8947906494141,69.7917251586914,70.0102996826172,69.0204772949219,70.0137100219727,68.0725708007812,68.6986846923828,69.0098266601562,68.5851516723633,68.3839721679688,67.9467239379883,63.2941932678223,61.897029876709,63.1475982666016,62.7144050598145,62.3124732971191,61.1194381713867,60.6158981323242,59.2450714111328,58.1150436401367,56.8723526000977,56.9359817504883,56.9748497009277,54.1576118469238,53.6590270996094,52.643928527832,51.1839485168457,50.105899810791,48.2271118164063,48.6109161376953,45.4996871948242,44.8145446777344,43.4213752746582,43.2608108520508,41.4117393493652,40.0519409179687,39.2054290771484,37.2406692504883,37.6264305114746,35.6057662963867,33.5509948730469,33.5452613830566,32.3825531005859,30.5630569458008,30.0066909790039,29.7751541137695,27.6327781677246,26.846586227417,25.8701362609863,24.8499641418457,24.0506496429443,23.7759399414062,22.4204597473145,21.7279262542725,20.6760101318359,18.9184341430664,18.8743686676025,18.1594715118408,17.5255966186523,15.8622398376465,15.9988498687744,15.3553285598755,14.251124382019,14.01793384552,13.5800228118896,13.2930889129639,11.4024925231934,10.749532699585,10.7333126068115,10.1775703430176,9.87202548980713,9.24876308441162,8.30529499053955,9.10782718658447,8.01222705841064,8.35769557952881,8.00391864776611,7.13824892044067,6.8210129737854,6.02694702148438,6.71403932571411,5.70992088317871
260,1.38080680370331,1.38572609424591,1.32602417469025,1.19307959079742,1.56550848484039,2.33128952980042,5.38853931427002,10.8821439743042,15.1047582626343,13.9071283340454,8.31844902038574,4.41325378417969,3.36478590965271,3.23881077766418,3.35776090621948,3.64920830726624,4.02144193649292,4.16217708587646,4.6610221862793,4.75509881973267,5.64197111129761,5.72810649871826,6.43498086929321,6.39461708068848,6.56602096557617,7.03057527542114,7.67116832733154,8.06328201293945,8.91870880126953,9.10670375823975,9.57975959777832,9.53146076202393,10.3184900283813,10.6310539245605,11.0113859176636,11.6440649032593,12.1907825469971,12.1129922866821,12.7629823684692,12.7425060272217,13.6888055801392,13.8323726654053,15.3710889816284,15.8674764633179,16.5800743103027,17.6584701538086,17.7965717315674,19.4149913787842,20.2924346923828,21.2217311859131,23.5731239318848,24.2837886810303,25.8859882354736,26.9723587036133,29.2018871307373,31.0176849365234,32.2014045715332,34.0946960449219,36.0250968933105,37.1067428588867,34.9243659973145,37.5077133178711,39.202205657959,40.4147529602051,43.767391204834,45.5074005126953,47.3117256164551,49.6711235046387,51.103572845459,52.792911529541,54.7193222045898,56.8852195739746,57.8629417419434,59.318790435791,61.004222869873,62.3843879699707,63.1717987060547,63.2521209716797,64.629524230957,63.6036109924316,65.6176986694336,65.4618606567383,66.2451019287109,65.6404342651367,66.0142517089844,66.9539413452148,65.1766738891602,65.4593734741211,66.2481002807617,65.6836929321289,65.9448547363281,66.8290328979492,66.270133972168,65.7449264526367,65.794548034668,61.2983741760254,61.3227081298828,61.6638641357422,60.5513725280762,60.3397750854492,59.4520492553711,58.7714042663574,58.2205314636231,58.1808166503906,57.1822547912598,57.0742454528809,55.0461540222168,53.3425750732422,53.7507400512695,51.6054382324219,50.6157875061035,49.7836151123047,48.5183982849121,47.3249816894531,46.4967041015625,44.7879905700684,43.8221626281738,42.5154151916504,41.5130844116211,39.9309959411621,39.0726928710937,37.421085357666,37.1541633605957,35.3833541870117,34.5736236572266,32.7896499633789,32.7138328552246,31.4682674407959,30.5928249359131,28.7443237304687,28.0531978607178,27.1679248809814,26.1000003814697,24.6532115936279,24.221212387085,22.8409023284912,22.1440181732178,21.7453746795654,20.8464107513428,20.2950477600098,18.8801002502441,18.4331703186035,17.659481048584,16.6196174621582,15.8970794677734,15.4789190292358,14.9219722747803,14.2490110397339,13.861364364624,12.8921155929565,11.6051273345947,11.5565309524536,10.797290802002,10.5967693328857,10.1602535247803,10.0450973510742,9.42014408111572,8.72890090942383,8.54182052612305,8.07729816436768,7.91525745391846,7.37482738494873,6.96008491516113,6.8511209487915,6.41368675231934,6.29474401473999
265,16.898775100708,5.7308669090271,2.11754679679871,1.64449119567871,1.43788814544678,1.24390649795532,1.35481023788452,2.22963881492615,4.7684006690979,8.70775985717773,12.5077199935913,13.5737152099609,11.5151901245117,8.92589569091797,5.96911001205444,4.49545812606812,4.1906681060791,4.7896671295166,4.8413405418396,5.22805690765381,5.78194952011108,6.03125333786011,6.07341527938843,6.52913856506348,6.69995784759522,7.48923492431641,7.66721200942993,8.10590934753418,8.72802448272705,8.48795509338379,9.0434103012085,9.27158355712891,10.1863708496094,10.3011178970337,10.5369329452515,11.3935718536377,11.0974969863892,12.0038137435913,11.625147819519,12.4518747329712,12.7427444458008,13.217474937439,14.4442596435547,14.6674356460571,15.7228469848633,16.2945404052734,17.1961879730225,17.5103073120117,19.2935028076172,18.7652149200439,20.8168525695801,21.716178894043,23.0671291351318,25.3148860931396,26.1389102935791,26.7468032836914,28.1206245422363,29.7205963134766,31.0812435150146,32.7323303222656,30.2574157714844,32.6593742370605,34.7819747924805,35.6980056762695,36.8514938354492,39.2178421020508,40.8797302246094,42.864387512207,43.7126312255859,45.8365745544434,47.377082824707,49.0531806945801,49.5206146240234,51.5041656494141,52.6716003417969,53.3718948364258,55.5368881225586,54.9084091186523,56.8517303466797,56.6750564575195,56.7140769958496,57.1058540344238,57.2634239196777,56.9259147644043,57.9211120605469,57.4427833557129,57.3492889404297,57.2829246520996,58.6974678039551,57.5034255981445,58.0338020324707,58.2672462463379,57.8539657592773,58.860767364502,58.1498527526855,54.225902557373,54.2008743286133,54.9359169006348,54.2024993896484,53.2091178894043,54.1665458679199,52.2989807128906,52.1063957214355,51.2314910888672,50.3329658508301,49.2896118164063,49.0269813537598,47.6173896789551,47.1754837036133,46.7015914916992,46.0066528320313,44.6092987060547,43.5107841491699,41.828441619873,40.7826614379883,41.0049018859863,38.9667739868164,38.5666732788086,37.9514961242676,36.2966079711914,35.111156463623,35.0569190979004,33.2145919799805,32.9026298522949,31.3470058441162,29.700740814209,29.5817832946777,28.4661521911621,27.6065254211426,25.7657508850098,24.8992958068848,24.7384834289551,23.1781177520752,23.2452697753906,23.1396045684814,21.1173877716064,19.8469085693359,19.7094783782959,19.0716304779053,18.5568618774414,17.5277824401855,16.7268123626709,15.8097114562988,15.3165559768677,14.5183610916138,14.6707620620728,13.481930732727,13.362889289856,12.2029123306274,11.9406652450562,10.6322345733643,10.1473522186279,10.4440994262695,9.37711429595947,9.22968292236328,8.59966278076172,8.32809257507324,8.35872364044189,7.51800060272217,7.30817127227783,7.06903123855591,6.81625461578369,6.55309438705444,6.2253360748291,5.46735191345215,5.36733102798462
