Wavelength (nm),Intensity (a.u.),Z Axis,
,80012399_EM_270.00,80012399_EM_272.00,80012399_EM_274.00,80012399_EM_276.00,80012399_EM_278.00,80012399_EM_280.00,80012399_EM_282.00,80012399_EM_284.00,80012399_EM_286.00,80012399_EM_288.00,80012399_EM_290.00,80012399_EM_292.00,80012399_EM_294.00,80012399_EM_296.00,80012399_EM_298.00,80012399_EM_300.00,80012399_EM_302.00,80012399_EM_304.00,80012399_EM_306.00,80012399_EM_308.00,80012399_EM_310.00,80012399_EM_312.00,80012399_EM_314.00,80012399_EM_316.00,80012399_EM_318.00,80012399_EM_320.00,80012399_EM_322.00,80012399_EM_324.00,80012399_EM_326.00,80012399_EM_328.00,80012399_EM_330.00,80012399_EM_332.00,80012399_EM_334.00,80012399_EM_336.00,80012399_EM_338.00,80012399_EM_340.00,80012399_EM_342.00,80012399_EM_344.00,80012399_EM_346.00,80012399_EM_348.00,80012399_EM_350.00,80012399_EM_352.00,80012399_EM_354.00,80012399_EM_356.00,80012399_EM_358.00,80012399_EM_360.00,80012399_EM_362.00,80012399_EM_364.00,80012399_EM_366.00,80012399_EM_368.00,80012399_EM_370.00,80012399_EM_372.00,80012399_EM_374.00,80012399_EM_376.00,80012399_EM_378.00,80012399_EM_380.00,80012399_EM_382.00,80012399_EM_384.00,80012399_EM_386.00,80012399_EM_388.00,80012399_EM_390.00,80012399_EM_392.00,80012399_EM_394.00,80012399_EM_396.00,80012399_EM_398.00,80012399_EM_400.00,80012399_EM_402.00,80012399_EM_404.00,80012399_EM_406.00,80012399_EM_408.00,80012399_EM_410.00,80012399_EM_412.00,80012399_EM_414.00,80012399_EM_416.00,80012399_EM_418.00,80012399_EM_420.00,80012399_EM_422.00,80012399_EM_424.00,80012399_EM_426.00,80012399_EM_428.00,80012399_EM_430.00,80012399_EM_432.00,80012399_EM_434.00,80012399_EM_436.00,80012399_EM_438.00,80012399_EM_440.00,80012399_EM_442.00,80012399_EM_444.00,80012399_EM_446.00,80012399_EM_448.00,80012399_EM_450.00,80012399_EM_452.00,80012399_EM_454.00,80012399_EM_456.00,80012399_EM_458.00,80012399_EM_460.00,80012399_EM_462.00,80012399_EM_464.00,80012399_EM_466.00,80012399_EM_468.00,80012399_EM_470.00,80012399_EM_472.00,80012399_EM_474.00,80012399_EM_476.00,80012399_EM_478.00,80012399_EM_480.00,80012399_EM_482.00,80012399_EM_484.00,80012399_EM_486.00,80012399_EM_488.00,80012399_EM_490.00,80012399_EM_492.00,80012399_EM_494.00,80012399_EM_496.00,80012399_EM_498.00,80012399_EM_500.00,80012399_EM_502.00,80012399_EM_504.00,80012399_EM_506.00,80012399_EM_508.00,80012399_EM_510.00,80012399_EM_512.00,80012399_EM_514.00,80012399_EM_516.00,80012399_EM_518.00,80012399_EM_520.00,80012399_EM_522.00,80012399_EM_524.00,80012399_EM_526.00,80012399_EM_528.00,80012399_EM_530.00,80012399_EM_532.00,80012399_EM_534.00,80012399_EM_536.00,80012399_EM_538.00,80012399_EM_540.00,80012399_EM_542.00,80012399_EM_544.00,80012399_EM_546.00,80012399_EM_548.00,80012399_EM_550.00,80012399_EM_552.00,80012399_EM_554.00,80012399_EM_556.00,80012399_EM_558.00,80012399_EM_560.00,80012399_EM_562.00,80012399_EM_564.00,80012399_EM_566.00,80012399_EM_568.00,80012399_EM_570.00,80012399_EM_572.00,80012399_EM_574.00,80012399_EM_576.00,80012399_EM_578.00,80012399_EM_580.00,80012399_EM_582.00,80012399_EM_584.00,80012399_EM_586.00,80012399_EM_588.00,80012399_EM_590.00,80012399_EM_592.00,80012399_EM_594.00,80012399_EM_596.00,80012399_EM_598.00,80012399_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,2.06378650665283,3.59730195999146,5.5746865272522,7.31821155548096,9.00727272033691,10.158164024353,13.4243230819702,18.5223217010498,23.1781635284424,30.5099487304687,38.1743240356445,46.1307258605957,53.0547828674316,59.0113372802734,64.2922897338867,68.2641143798828,69.9283828735352,73.8141708374023,74.1091766357422,75.2520980834961,71.3508148193359,72.4679336547852,71.3744125366211,69.8616714477539,71.4769515991211,71.689453125,79.6508255004883,89.178581237793,93.8143844604492,97.6351470947266,96.7928695678711,96.2858657836914,97.2970657348633,102.375503540039,108.115013122559,109.873176574707,109.372032165527,104.11604309082,101.303184509277,100.64427947998,100.94669342041,97.1530303955078,96.8755493164062,99.8266983032227,100.253433227539,95.6564025878906,94.0575180053711,93.9677963256836,90.9724578857422,93.244499206543,95.5575256347656,93.5175247192383,97.9006958007812,100.310676574707,101.783966064453,105.158630371094,109.646202087402,117.402900695801,118.891258239746,123.811386108398,116.967018127441,122.462478637695,127.059379577637,134.438949584961,140.039733886719,147.831420898438,155.024032592773,160.510848999023,166.471740722656,171.350219726562,174.541717529297,178.475234985352,184.431793212891,183.185043334961,188.062774658203,191.092071533203,189.948944091797,192.064636230469,190.022094726562,192.60954284668,185.659378051758,186.157516479492,184.324966430664,181.0361328125,179.805786132813,175.61247253418,173.304580688477,170.748352050781,167.67333984375,164.384552001953,166.705474853516,159.467361450195,155.878173828125,156.671508789062,152.540115356445,140.081619262695,137.854064941406,137.505065917969,136.252624511719,133.475799560547,130.578628540039,130.569854736328,124.094200134277,122.330413818359,118.631187438965,115.753761291504,111.463371276855,107.58731842041,107.16136932373,104.751045227051,101.371337890625,97.8409576416016,93.4901351928711,93.0334777832031,87.854606628418,87.0243682861328,83.1143646240234,79.8662109375,77.39111328125,77.5313873291016,75.4890975952148,71.1008758544922,67.0639724731445,66.2578659057617,65.1454696655273,60.149299621582,60.2499465942383,56.4299697875977,55.6600608825684,52.2736968994141,50.6843872070313,47.7965698242188,46.277027130127,45.7736015319824,43.1726531982422,41.7735176086426,38.6640167236328,38.4931221008301,36.2865028381348,35.0961418151855,34.342903137207,33.1752166748047,31.2623958587646,29.8881721496582,27.5878810882568,26.6838626861572,26.6447658538818,25.7343425750732,23.2446899414062,22.9375190734863,19.5578994750977,20.1559562683105,18.5249214172363,18.3738403320313,17.3188991546631,17.0381259918213,15.4815187454224,15.5482797622681,14.2289924621582,13.8179883956909,12.4840908050537,11.995701789856,11.6191654205322,11.431752204895,11.1510162353516,10.2483625411987
235,2.01147937774658,2.39612746238709,3.78442358970642,4.53437995910645,5.5119833946228,5.69986867904663,7.71752595901489,9.79379749298096,13.2469062805176,16.5581970214844,21.0588054656982,24.9996910095215,29.7947254180908,32.5908164978027,38.5675888061523,40.0962295532227,43.3313140869141,44.2033195495605,46.2510795593262,45.1068458557129,46.2640914916992,46.5673789978027,45.5209846496582,44.6501121520996,45.371898651123,44.9588050842285,46.298282623291,52.8409957885742,57.7691116333008,58.6646385192871,62.6085319519043,62.9862022399902,66.0229415893555,67.9688491821289,70.7758331298828,72.9780197143555,73.7529067993164,74.0275650024414,75.8078079223633,76.5014801025391,77.3699264526367,77.1508941650391,80.2657699584961,80.8731155395508,81.088020324707,83.1551132202148,84.8875579833984,84.1074676513672,88.1215667724609,90.5474243164062,92.4070434570312,93.7955780029297,98.6806411743164,104.718383789062,107.177146911621,114.344444274902,116.392608642578,123.512130737305,129.150115966797,136.508682250977,126.424987792969,133.180145263672,142.051605224609,150.854202270508,157.982666015625,166.551712036133,169.560806274414,179.262420654297,185.304382324219,192.655960083008,194.693557739258,202.11213684082,203.250244140625,208.351943969727,210.46159362793,210.439727783203,213.570037841797,216.184219360352,214.124038696289,214.387847900391,213.766052246094,211.352645874023,209.029449462891,207.962738037109,197.824844360352,199.894409179687,200.502182006836,195.37614440918,194.57453918457,191.013076782227,189.342819213867,185.14323425293,184.463455200195,182.461486816406,177.069458007813,162.117919921875,160.345840454102,161.174453735352,155.371475219727,154.908050537109,150.471923828125,147.554779052734,145.378479003906,140.323501586914,138.248733520508,137.614349365234,131.458358764648,130.216674804688,125.272911071777,122.989334106445,117.044700622559,115.375183105469,112.875633239746,109.167503356934,104.733757019043,101.707397460938,98.4245834350586,98.0245361328125,93.7103958129883,88.6750259399414,86.909538269043,83.6466751098633,81.7712326049805,78.9489669799805,76.3213729858398,73.8425064086914,70.9338684082031,69.7718963623047,65.052116394043,63.5413818359375,60.9812355041504,58.5608825683594,54.5243301391602,54.6303558349609,51.5111351013184,49.1280899047852,47.9505805969238,45.3496475219727,43.6908645629883,42.9467735290527,41.6022605895996,38.739086151123,37.7260322570801,34.7613639831543,34.3157348632812,33.0026931762695,31.7978324890137,30.5751705169678,27.8684196472168,26.503101348877,23.6380004882813,23.5425643920898,23.299898147583,21.1987228393555,20.6193904876709,20.5881633758545,19.2673492431641,18.3028011322021,17.7596321105957,16.3677635192871,16.1695861816406,15.5841903686523,14.7906036376953,13.2632331848145,12.609375,12.6178379058838
240,2.14579939842224,1.53077340126038,1.61421298980713,2.05196523666382,2.27033233642578,2.4206280708313,2.83010911941528,4.18115091323853,5.53655195236206,7.68353986740112,9.00980091094971,11.106785774231,13.5965137481689,15.4271154403687,17.8699817657471,19.8835735321045,21.6185321807861,22.0019702911377,22.9343490600586,23.2591915130615,24.0704097747803,25.1400756835938,24.7633419036865,24.4403553009033,25.18385887146,24.5046310424805,26.8279457092285,27.3656330108643,29.31715965271,30.4373245239258,32.7277183532715,34.8655891418457,36.8179244995117,36.9503593444824,41.0452728271484,42.7923851013184,44.9508895874023,47.1562194824219,48.4013595581055,49.768856048584,52.759220123291,55.1763381958008,57.9390563964844,60.7389297485352,62.9267234802246,65.3412170410156,67.858024597168,71.0473480224609,76.4906005859375,78.6468658447266,81.3657836914062,86.2951736450195,92.3398818969727,97.744255065918,101.41365814209,108.105026245117,114.21898651123,120.395195007324,125.200744628906,134.704818725586,123.869239807129,133.305862426758,140.328506469727,149.121856689453,156.939193725586,165.075042724609,171.236389160156,177.19221496582,186.212875366211,190.376327514648,195.910781860352,199.446823120117,205.824356079102,208.478256225586,213.221267700195,213.905563354492,215.388870239258,217.584930419922,217.512954711914,217.810501098633,216.245742797852,216.28483581543,214.159973144531,214.131927490234,209.041305541992,206.842071533203,202.053894042969,202.240676879883,198.529098510742,201.385925292969,194.896499633789,195.590255737305,192.350708007813,190.244476318359,186.142288208008,175.063812255859,172.632217407227,171.099426269531,170.515213012695,166.808120727539,164.644805908203,160.871673583984,159.431533813477,155.446029663086,152.781112670898,147.323104858398,144.693939208984,140.264175415039,137.997970581055,134.143447875977,130.600677490234,128.393463134766,124.205688476563,122.775077819824,116.370040893555,113.914192199707,109.755043029785,106.008483886719,103.378890991211,102.423622131348,97.7352447509766,94.5557327270508,91.2534637451172,88.196533203125,84.5782470703125,80.9940567016602,79.5237121582031,75.5655212402344,74.1018753051758,72.0268936157227,68.9167251586914,66.0409469604492,63.1262741088867,61.0024452209473,58.2508163452148,56.3617401123047,53.0578765869141,52.4576263427734,49.8736686706543,46.633113861084,45.6011505126953,43.3280181884766,41.4386177062988,40.0444450378418,38.1695518493652,37.7606163024902,34.9622802734375,34.0535583496094,31.9210948944092,30.6218242645264,27.6765480041504,27.4247589111328,26.4455833435059,24.5366802215576,23.4514827728271,23.4884014129639,21.3619480133057,20.7180099487305,20.2930316925049,18.6581707000732,17.4424514770508,17.6160011291504,16.8085899353027,16.257173538208,15.2185983657837,14.611478805542
245,9.21140003204346,6.531005859375,3.51670479774475,2.33605790138245,2.05271053314209,2.41512513160706,3.21087956428528,4.23200130462646,5.80278587341309,7.39871501922607,9.59288597106934,11.0417623519897,12.4087924957275,14.4708023071289,15.8896636962891,17.1963977813721,17.4460983276367,18.6238632202148,19.2406787872314,19.5623474121094,19.8213176727295,20.6568374633789,21.063835144043,20.3928661346436,20.9728908538818,20.6294898986816,21.5531806945801,21.7794742584229,23.0278244018555,23.4331741333008,25.0930442810059,25.2650089263916,27.5207080841064,29.0817317962646,30.2505207061768,32.9043388366699,33.6874618530273,33.9600143432617,36.876838684082,39.2530479431152,41.1078681945801,43.7330284118652,46.8915786743164,49.0351257324219,52.3008613586426,54.5338172912598,58.2922630310059,62.3267593383789,65.6560668945313,69.4325180053711,73.4883346557617,78.246696472168,81.9800033569336,88.2021560668945,92.377685546875,98.7320327758789,102.700401306152,109.567901611328,115.670791625977,121.747787475586,112.13427734375,119.820945739746,128.805694580078,134.952972412109,141.82829284668,149.229278564453,156.320343017578,161.11589050293,166.723571777344,171.631820678711,179.350021362305,181.029937744141,187.100509643555,190.876708984375,194.405532836914,196.555603027344,200.585372924805,202.216247558594,200.953750610352,201.454040527344,199.53059387207,201.820159912109,201.19189453125,200.045272827148,197.353454589844,197.477447509766,194.614730834961,192.033660888672,191.626708984375,191.591293334961,190.834686279297,187.790405273438,185.668533325195,186.152694702148,183.919250488281,168.639526367187,168.184020996094,167.696365356445,166.698364257813,164.576187133789,162.335037231445,158.162979125977,156.442687988281,153.235473632813,150.7705078125,146.961395263672,142.527297973633,141.684875488281,139.401153564453,135.694381713867,131.388290405273,129.820617675781,125.916007995605,122.97526550293,118.931411743164,114.257331848145,111.183723449707,107.88117980957,104.55485534668,103.20972442627,97.7359771728516,97.0589828491211,92.3324890136719,90.0747680664062,86.5831146240234,85.1067276000977,81.3014450073242,78.0303497314453,75.0212783813477,72.270393371582,69.5967483520508,67.154914855957,64.3611450195313,62.6148300170898,60.2079124450684,57.842529296875,55.489860534668,52.7657089233398,51.3686180114746,49.3937530517578,47.301139831543,44.766918182373,43.0929794311523,41.4290428161621,39.3581771850586,38.5116233825684,36.4818878173828,35.4382057189941,32.6294212341309,32.0866432189941,29.3531398773193,27.5337200164795,26.7406902313232,25.5213356018066,25.0349769592285,23.9229221343994,22.3498935699463,21.3790149688721,21.0377559661865,19.9254398345947,18.9519081115723,18.1368236541748,17.7454643249512,15.8769550323486,15.9215707778931,14.8962736129761
250,7.57028293609619,10.634895324707,11.5819187164307,9.32322502136231,7.05269622802734,4.43856811523438,5.40239000320435,7.04819679260254,9.10407733917236,11.4952201843262,13.6903800964355,16.6387729644775,17.9973316192627,20.494873046875,21.4666061401367,22.9817657470703,23.3744125366211,23.031795501709,24.0975036621094,24.5750713348389,24.0401630401611,23.606424331665,23.068416595459,24.0687732696533,23.4628047943115,22.6642894744873,23.4941844940186,23.9216747283936,24.3452739715576,24.2357387542725,24.3890514373779,25.2550277709961,25.2485389709473,27.1807708740234,28.17995262146,28.6986751556396,30.0485057830811,30.6676712036133,32.655403137207,33.4166603088379,36.0532531738281,37.9102401733398,39.9428634643555,42.4717788696289,44.8828353881836,48.2862014770508,50.8186798095703,54.3591766357422,58.2121353149414,61.9658966064453,66.6506500244141,69.7218780517578,75.3441696166992,80.1280975341797,83.6963806152344,88.3801498413086,94.6428070068359,100.593490600586,105.849700927734,109.92928314209,102.681907653809,110.191596984863,116.480125427246,124.015075683594,128.392868041992,134.588943481445,140.607940673828,146.449813842773,152.282653808594,157.070617675781,161.865844726562,167.294692993164,168.636291503906,172.16667175293,176.346588134766,182.168869018555,185.126495361328,185.555801391602,187.25927734375,186.955520629883,186.496047973633,184.538345336914,187.402694702148,186.133987426758,183.93180847168,185.20458984375,183.682861328125,181.113342285156,181.631469726562,178.026016235352,179.426681518555,178.045471191406,179.778244018555,175.845733642578,175.397537231445,162.110626220703,161.677368164062,162.72607421875,161.253326416016,158.710418701172,158.498825073242,154.840423583984,151.878372192383,149.320816040039,147.09602355957,143.300552368164,140.490478515625,139.047103881836,136.108688354492,131.660354614258,128.351989746094,125.658432006836,123.872573852539,119.417213439941,116.902374267578,113.236129760742,111.832656860352,106.562873840332,103.490447998047,100.985832214355,99.4723968505859,95.8275756835938,91.4186096191406,89.6570739746094,85.1162109375,84.0522308349609,80.871696472168,78.3881912231445,75.0973052978516,71.9456253051758,69.4395599365234,68.1255569458008,64.1350555419922,62.8448295593262,60.851978302002,57.600341796875,55.4384460449219,53.0532112121582,51.1833114624023,49.5440711975098,47.4589805603027,45.0151252746582,43.3069305419922,41.4059410095215,39.3928527832031,39.0069999694824,36.402946472168,35.4701614379883,33.4996604919434,31.9132461547852,29.3450546264648,27.9576549530029,28.3901996612549,25.0739517211914,24.8063621520996,23.5742130279541,22.1941604614258,22.012264251709,20.3619785308838,20.3973960876465,18.7312240600586,17.6302547454834,17.2631797790527,16.2710475921631,15.9212408065796,14.6789169311523
255,2.19625377655029,2.7682523727417,4.03356504440308,8.02869892120361,12.1808757781982,12.978476524353,15.2980442047119,17.0615348815918,18.1290473937988,21.2036952972412,25.9420948028564,29.3624706268311,32.6744537353516,34.6374588012695,38.4964256286621,39.6038780212402,40.0642127990723,39.2790870666504,39.7678527832031,37.9390487670898,37.5975914001465,36.5273628234863,35.4601249694824,35.1986465454102,33.9429969787598,31.3805732727051,31.8209590911865,31.9010066986084,31.1248035430908,31.2220001220703,30.429967880249,30.6767120361328,30.3377418518066,30.6503295898438,32.9191017150879,32.0188293457031,31.8441600799561,31.8973941802978,33.2955017089844,33.1995010375977,35.0042304992676,38.3180656433105,39.3106803894043,40.119270324707,41.3456954956055,44.8773345947266,47.2872314453125,50.5959854125977,52.8688850402832,55.591381072998,60.005485534668,63.7297019958496,68.4265975952148,73.2253723144531,75.6078872680664,80.7948379516602,86.8632583618164,93.1185302734375,96.6448822021484,103.99243927002,94.2558212280273,99.1839447021484,105.734024047852,111.340019226074,115.962829589844,123.586791992187,130.264617919922,134.678115844727,139.864273071289,144.640548706055,149.415435791016,153.771408081055,156.375778198242,160.852752685547,164.877670288086,169.250305175781,170.040390014648,169.678619384766,171.386917114258,172.938247680664,175.342056274414,173.691696166992,174.26139831543,174.387664794922,173.222518920898,174.048004150391,171.281494140625,172.673629760742,170.091354370117,170.776016235352,170.359252929687,172.470199584961,170.158508300781,168.501586914062,167.629669189453,157.089889526367,155.394989013672,158.314819335938,153.973770141602,152.597579956055,154.184097290039,153.369369506836,147.19758605957,146.521759033203,143.833908081055,141.874633789062,139.020980834961,134.977890014648,132.199645996094,129.831970214844,126.144355773926,124.644973754883,120.285270690918,117.803703308105,114.683120727539,111.094390869141,108.07788848877,104.8134765625,103.130645751953,99.4887390136719,96.3790588378906,95.6872406005859,91.2910461425781,88.5013885498047,85.2576599121094,83.0107192993164,81.4280395507812,78.0663528442383,75.1506805419922,72.0390167236328,70.3087997436523,67.3968963623047,64.1871871948242,63.1913681030273,62.1111297607422,57.502513885498,54.7920036315918,52.483024597168,52.024585723877,48.9082984924316,47.7088661193848,44.8930130004883,43.3615264892578,41.4119987487793,40.8553848266602,37.5455856323242,36.8623924255371,35.4466209411621,33.4163208007812,33.0109710693359,29.1358489990234,28.1630363464355,26.638355255127,25.8883304595947,25.0829601287842,23.2276668548584,23.2749252319336,22.7224998474121,20.1951656341553,20.5260810852051,19.6697635650635,17.9098091125488,17.9364643096924,16.2955875396729,16.2436389923096,15.2124719619751
260,2.76892614364624,2.75301432609558,3.14858150482178,4.15645313262939,6.93789339065552,10.7527475357056,17.5834941864014,27.8131198883057,37.3200531005859,43.7696380615234,48.7139167785645,51.9566230773926,55.8372077941895,60.4638366699219,64.4406433105469,66.2997817993164,65.9594573974609,66.8565292358398,64.7992401123047,63.9044952392578,61.6266098022461,59.0345001220703,56.5905380249023,54.6901741027832,51.8909378051758,47.765941619873,47.0875968933105,46.4175224304199,45.2108345031738,43.0769119262695,42.4375801086426,40.5728034973145,39.7224426269531,39.0891304016113,38.9608840942383,38.732120513916,39.2147560119629,38.415885925293,38.1833992004395,38.0461883544922,38.9437446594238,40.0854110717773,41.5197143554687,42.5673751831055,43.8587837219238,46.166820526123,48.0887031555176,49.9655838012695,52.2605171203613,54.9953079223633,58.3099136352539,61.6221809387207,65.7495956420898,70.4861297607422,73.0166702270508,76.5853042602539,82.0708389282227,87.1524276733398,90.3183135986328,96.2545166015625,88.3520736694336,94.565788269043,99.541618347168,106.924171447754,111.201858520508,115.971961975098,121.985733032227,128.00244140625,132.290145874023,135.590316772461,140.175888061523,145.345306396484,148.671600341797,152.769561767578,157.214233398438,158.868179321289,163.28205871582,164.146560668945,167.298950195313,166.702423095703,169.495742797852,168.754119873047,167.892654418945,169.792037963867,168.491226196289,170.194793701172,167.430053710938,169.273391723633,167.566986083984,168.518569946289,169.13542175293,168.784454345703,166.116683959961,166.201538085938,166.841186523438,155.526412963867,156.174041748047,155.38200378418,155.262329101562,151.766860961914,152.470504760742,149.429794311523,147.786392211914,146.104415893555,142.902359008789,140.105728149414,138.100769042969,136.280166625977,134.042984008789,131.654037475586,128.360916137695,125.637672424316,121.587715148926,119.370407104492,114.907073974609,112.959922790527,110.83309173584,107.380363464355,103.441200256348,101.443344116211,97.2974166870117,94.85888671875,92.8936233520508,90.4528732299805,86.9320983886719,85.1098403930664,83.0735397338867,77.5379409790039,75.9963073730469,74.3726654052734,70.9759063720703,68.1147613525391,66.5788497924805,64.1373519897461,61.4617767333984,59.0225791931152,57.4366455078125,54.6754570007324,53.4225387573242,50.8880462646484,48.5465316772461,46.4718971252441,44.8351364135742,43.5308074951172,40.6603775024414,38.9034957885742,37.0377426147461,35.8392143249512,34.146800994873,33.1852569580078,28.9232902526855,28.5707130432129,27.913646697998,26.7004661560059,25.6103935241699,24.0412731170654,23.709379196167,22.0632858276367,21.6381320953369,20.3805618286133,19.316032409668,19.3250389099121,17.7722873687744,17.1434574127197,16.300178527832,15.6086864471436
265,37.7924766540527,12.0848293304443,4.6749472618103,5.32354593276978,8.14297485351562,12.3031749725342,18.3829498291016,27.6145515441895,39.4490547180176,49.8926734924316,63.5761260986328,72.1698608398438,78.805290222168,83.5289916992188,84.5266571044922,87.4478378295898,86.4749069213867,84.9296646118164,83.3304443359375,81.8275604248047,78.1979370117187,74.0453033447266,72.4622421264648,68.2415618896484,64.2820739746094,59.1917991638184,57.4431800842285,54.6658477783203,54.1268882751465,51.4447822570801,49.1499252319336,46.8507919311523,46.4935493469238,45.0991897583008,44.0733032226562,43.1876182556152,42.435001373291,40.2479820251465,40.7052116394043,40.7919921875,40.0931282043457,39.7468757629395,41.162727355957,42.151237487793,43.1345520019531,44.8058395385742,45.2974586486816,47.8454284667969,49.6882667541504,51.3162803649902,54.6637268066406,56.2418746948242,59.3779182434082,63.0300331115723,65.6902008056641,70.259407043457,73.1676177978516,77.1522750854492,80.2686080932617,86.722770690918,79.0518417358398,83.5505981445313,88.9467697143555,92.2989959716797,98.5037384033203,103.761138916016,108.322174072266,112.849899291992,117.168441772461,122.164764404297,124.3330078125,129.483489990234,134.281646728516,135.134002685547,139.725875854492,142.958465576172,144.239776611328,148.515579223633,148.723052978516,150.596725463867,151.169982910156,151.651550292969,152.646041870117,151.567321777344,152.704742431641,150.636947631836,152.025161743164,151.718688964844,154.017166137695,152.094192504883,151.937316894531,152.302932739258,149.501312255859,152.28742980957,150.942657470703,140.287796020508,140.513610839844,139.065551757812,139.784088134766,137.704711914062,137.168579101562,134.999572753906,133.392333984375,132.715423583984,130.007736206055,128.234588623047,126.924369812012,124.669746398926,121.589469909668,120.317932128906,116.007164001465,115.455764770508,110.47779083252,108.539505004883,104.507858276367,102.443099975586,101.411605834961,99.3048400878906,96.5347290039063,91.6293334960937,91.1464538574219,88.2000961303711,85.1990509033203,82.4898147583008,79.8039932250977,78.1737365722656,75.3995361328125,73.0157089233398,70.3737030029297,67.990119934082,64.9631805419922,63.6441116333008,61.8766403198242,59.0783958435059,56.0663681030273,55.1099052429199,52.4209594726562,50.4132385253906,48.8091354370117,46.2856063842773,46.1561012268066,43.4796676635742,41.8311042785645,39.4718208312988,38.208812713623,36.349552154541,34.5206260681152,33.9207878112793,32.4452476501465,30.096019744873,27.8389472961426,26.4012355804443,26.1228504180908,24.4223403930664,24.1991558074951,22.7409744262695,22.3906879425049,21.2694664001465,20.2790069580078,18.9857025146484,18.3284740447998,17.8184623718262,16.2718505859375,15.3309965133667,15.2491655349731,14.4632539749146
270,173.647094726562,154.089096069336,89.0812072753906,33.19873046875,14.8410043716431,15.0962295532227,23.4296054840088,33.617504119873,46.1878662109375,57.1226387023926,71.4836883544922,84.0810089111328,96.6377258300781,108.072677612305,115.539817810059,118.835968017578,117.587394714355,114.79573059082,109.404571533203,105.800407409668,103.382164001465,98.2932662963867,93.1543579101562,86.694206237793,84.1520538330078,75.057243347168,72.2907562255859,70.9616317749023,66.2985534667969,64.6585235595703,61.0845069885254,57.1029510498047,55.2265167236328,53.9495010375977,52.8677825927734,51.7895355224609,49.9300346374512,47.1426887512207,47.6933174133301,45.7961883544922,45.5828475952148,46.2118339538574,46.2107391357422,46.4919204711914,46.7416534423828,48.1064376831055,48.4092674255371,49.2596015930176,50.6402397155762,52.7058448791504,54.6685943603516,57.4581756591797,59.1874389648438,61.9629516601562,63.8618850708008,66.9015502929688,72.0085067749023,75.1391220092773,77.604606628418,81.2521896362305,75.9187850952148,80.0585021972656,86.7233047485352,89.8781967163086,94.1085433959961,98.4285583496094,103.953643798828,108.170463562012,111.737487792969,116.837600708008,120.016975402832,123.733917236328,125.581901550293,129.286437988281,134.629791259766,136.258743286133,138.523864746094,138.144393920898,142.676147460938,143.327835083008,142.310043334961,142.563873291016,143.864852905273,142.972427368164,142.634384155273,144.152648925781,143.371215820312,142.51042175293,144.356689453125,143.56005859375,144.020629882812,144.659301757813,143.593078613281,142.983901977539,142.911911010742,132.590545654297,133.664306640625,133.24072265625,133.721237182617,133.748123168945,132.372375488281,130.350036621094,128.693466186523,126.936126708984,125.369781494141,123.084899902344,121.748550415039,119.287719726563,116.99169921875,114.638328552246,112.346206665039,110.274940490723,108.152770996094,105.982574462891,102.200790405273,99.4151763916016,98.4386520385742,94.1883163452148,93.3234634399414,91.2061614990234,87.694694519043,84.447021484375,81.5950546264648,81.2997589111328,79.006950378418,75.6347351074219,72.6017150878906,72.0131683349609,69.0822067260742,64.4941940307617,63.6098594665527,62.2471199035645,60.2941131591797,58.5943145751953,55.2800140380859,53.3913650512695,51.5905151367188,49.2168807983398,47.9257888793945,45.6206207275391,44.1474571228027,42.5229339599609,40.756950378418,38.9488792419434,37.3117408752441,35.1843948364258,34.6651840209961,32.6061096191406,31.2253761291504,30.1736907958984,27.7200660705566,26.6499977111816,25.0768280029297,24.4234561920166,23.7631206512451,22.7378978729248,21.1660652160645,21.0842475891113,19.22336769104,19.2465190887451,18.2254085540771,16.8353805541992,16.9116249084473,16.0301990509033,15.0772094726562,14.4728879928589
