Wavelength (nm),Intensity (a.u.),Z Axis,
,ELA_PREFILTERED1_EM_270.00,ELA_PREFILTERED1_EM_272.00,ELA_PREFILTERED1_EM_274.00,ELA_PREFILTERED1_EM_276.00,ELA_PREFILTERED1_EM_278.00,ELA_PREFILTERED1_EM_280.00,ELA_PREFILTERED1_EM_282.00,ELA_PREFILTERED1_EM_284.00,ELA_PREFILTERED1_EM_286.00,ELA_PREFILTERED1_EM_288.00,ELA_PREFILTERED1_EM_290.00,ELA_PREFILTERED1_EM_292.00,ELA_PREFILTERED1_EM_294.00,ELA_PREFILTERED1_EM_296.00,ELA_PREFILTERED1_EM_298.00,ELA_PREFILTERED1_EM_300.00,ELA_PREFILTERED1_EM_302.00,ELA_PREFILTERED1_EM_304.00,ELA_PREFILTERED1_EM_306.00,ELA_PREFILTERED1_EM_308.00,ELA_PREFILTERED1_EM_310.00,ELA_PREFILTERED1_EM_312.00,ELA_PREFILTERED1_EM_314.00,ELA_PREFILTERED1_EM_316.00,ELA_PREFILTERED1_EM_318.00,ELA_PREFILTERED1_EM_320.00,ELA_PREFILTERED1_EM_322.00,ELA_PREFILTERED1_EM_324.00,ELA_PREFILTERED1_EM_326.00,ELA_PREFILTERED1_EM_328.00,ELA_PREFILTERED1_EM_330.00,ELA_PREFILTERED1_EM_332.00,ELA_PREFILTERED1_EM_334.00,ELA_PREFILTERED1_EM_336.00,ELA_PREFILTERED1_EM_338.00,ELA_PREFILTERED1_EM_340.00,ELA_PREFILTERED1_EM_342.00,ELA_PREFILTERED1_EM_344.00,ELA_PREFILTERED1_EM_346.00,ELA_PREFILTERED1_EM_348.00,ELA_PREFILTERED1_EM_350.00,ELA_PREFILTERED1_EM_352.00,ELA_PREFILTERED1_EM_354.00,ELA_PREFILTERED1_EM_356.00,ELA_PREFILTERED1_EM_358.00,ELA_PREFILTERED1_EM_360.00,ELA_PREFILTERED1_EM_362.00,ELA_PREFILTERED1_EM_364.00,ELA_PREFILTERED1_EM_366.00,ELA_PREFILTERED1_EM_368.00,ELA_PREFILTERED1_EM_370.00,ELA_PREFILTERED1_EM_372.00,ELA_PREFILTERED1_EM_374.00,ELA_PREFILTERED1_EM_376.00,ELA_PREFILTERED1_EM_378.00,ELA_PREFILTERED1_EM_380.00,ELA_PREFILTERED1_EM_382.00,ELA_PREFILTERED1_EM_384.00,ELA_PREFILTERED1_EM_386.00,ELA_PREFILTERED1_EM_388.00,ELA_PREFILTERED1_EM_390.00,ELA_PREFILTERED1_EM_392.00,ELA_PREFILTERED1_EM_394.00,ELA_PREFILTERED1_EM_396.00,ELA_PREFILTERED1_EM_398.00,ELA_PREFILTERED1_EM_400.00,ELA_PREFILTERED1_EM_402.00,ELA_PREFILTERED1_EM_404.00,ELA_PREFILTERED1_EM_406.00,ELA_PREFILTERED1_EM_408.00,ELA_PREFILTERED1_EM_410.00,ELA_PREFILTERED1_EM_412.00,ELA_PREFILTERED1_EM_414.00,ELA_PREFILTERED1_EM_416.00,ELA_PREFILTERED1_EM_418.00,ELA_PREFILTERED1_EM_420.00,ELA_PREFILTERED1_EM_422.00,ELA_PREFILTERED1_EM_424.00,ELA_PREFILTERED1_EM_426.00,ELA_PREFILTERED1_EM_428.00,ELA_PREFILTERED1_EM_430.00,ELA_PREFILTERED1_EM_432.00,ELA_PREFILTERED1_EM_434.00,ELA_PREFILTERED1_EM_436.00,ELA_PREFILTERED1_EM_438.00,ELA_PREFILTERED1_EM_440.00,ELA_PREFILTERED1_EM_442.00,ELA_PREFILTERED1_EM_444.00,ELA_PREFILTERED1_EM_446.00,ELA_PREFILTERED1_EM_448.00,ELA_PREFILTERED1_EM_450.00,ELA_PREFILTERED1_EM_452.00,ELA_PREFILTERED1_EM_454.00,ELA_PREFILTERED1_EM_456.00,ELA_PREFILTERED1_EM_458.00,ELA_PREFILTERED1_EM_460.00,ELA_PREFILTERED1_EM_462.00,ELA_PREFILTERED1_EM_464.00,ELA_PREFILTERED1_EM_466.00,ELA_PREFILTERED1_EM_468.00,ELA_PREFILTERED1_EM_470.00,ELA_PREFILTERED1_EM_472.00,ELA_PREFILTERED1_EM_474.00,ELA_PREFILTERED1_EM_476.00,ELA_PREFILTERED1_EM_478.00,ELA_PREFILTERED1_EM_480.00,ELA_PREFILTERED1_EM_482.00,ELA_PREFILTERED1_EM_484.00,ELA_PREFILTERED1_EM_486.00,ELA_PREFILTERED1_EM_488.00,ELA_PREFILTERED1_EM_490.00,ELA_PREFILTERED1_EM_492.00,ELA_PREFILTERED1_EM_494.00,ELA_PREFILTERED1_EM_496.00,ELA_PREFILTERED1_EM_498.00,ELA_PREFILTERED1_EM_500.00,ELA_PREFILTERED1_EM_502.00,ELA_PREFILTERED1_EM_504.00,ELA_PREFILTERED1_EM_506.00,ELA_PREFILTERED1_EM_508.00,ELA_PREFILTERED1_EM_510.00,ELA_PREFILTERED1_EM_512.00,ELA_PREFILTERED1_EM_514.00,ELA_PREFILTERED1_EM_516.00,ELA_PREFILTERED1_EM_518.00,ELA_PREFILTERED1_EM_520.00,ELA_PREFILTERED1_EM_522.00,ELA_PREFILTERED1_EM_524.00,ELA_PREFILTERED1_EM_526.00,ELA_PREFILTERED1_EM_528.00,ELA_PREFILTERED1_EM_530.00,ELA_PREFILTERED1_EM_532.00,ELA_PREFILTERED1_EM_534.00,ELA_PREFILTERED1_EM_536.00,ELA_PREFILTERED1_EM_538.00,ELA_PREFILTERED1_EM_540.00,ELA_PREFILTERED1_EM_542.00,ELA_PREFILTERED1_EM_544.00,ELA_PREFILTERED1_EM_546.00,ELA_PREFILTERED1_EM_548.00,ELA_PREFILTERED1_EM_550.00,ELA_PREFILTERED1_EM_552.00,ELA_PREFILTERED1_EM_554.00,ELA_PREFILTERED1_EM_556.00,ELA_PREFILTERED1_EM_558.00,ELA_PREFILTERED1_EM_560.00,ELA_PREFILTERED1_EM_562.00,ELA_PREFILTERED1_EM_564.00,ELA_PREFILTERED1_EM_566.00,ELA_PREFILTERED1_EM_568.00,ELA_PREFILTERED1_EM_570.00,ELA_PREFILTERED1_EM_572.00,ELA_PREFILTERED1_EM_574.00,ELA_PREFILTERED1_EM_576.00,ELA_PREFILTERED1_EM_578.00,ELA_PREFILTERED1_EM_580.00,ELA_PREFILTERED1_EM_582.00,ELA_PREFILTERED1_EM_584.00,ELA_PREFILTERED1_EM_586.00,ELA_PREFILTERED1_EM_588.00,ELA_PREFILTERED1_EM_590.00,ELA_PREFILTERED1_EM_592.00,ELA_PREFILTERED1_EM_594.00,ELA_PREFILTERED1_EM_596.00,ELA_PREFILTERED1_EM_598.00,ELA_PREFILTERED1_EM_600.00
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.85752946138382,1.20262408256531,1.8607075214386,1.39406061172485,1.97238707542419,1.46434271335602,1.74526190757751,2.91169214248657,3.18170475959778,3.91237187385559,5.55657005310059,6.25376796722412,7.1195125579834,9.1758918762207,10.2177505493164,11.1836814880371,12.1226425170898,12.9217128753662,14.0884704589844,15.1358375549316,14.4827136993408,15.4421405792236,15.6623096466064,15.6876010894775,15.7628116607666,15.494176864624,16.8502254486084,17.2478122711182,17.9025325775146,18.6300716400146,19.153413772583,19.440788269043,18.8765926361084,19.6708526611328,19.7729778289795,20.387809753418,21.4762706756592,21.2811908721924,21.2738132476807,22.2260055541992,22.6945667266846,23.0852375030518,23.8145866394043,24.0290412902832,24.2835483551025,25.0267391204834,25.8817920684814,25.8845634460449,28.2379550933838,29.1921615600586,29.6110801696777,30.675479888916,32.4786262512207,33.3230018615723,33.2975044250488,37.2628555297852,36.4529418945313,39.5844116210937,41.445182800293,44.6656455993652,41.0259819030762,43.301570892334,45.2128639221191,46.0668754577637,49.0491371154785,50.8421058654785,54.4443855285645,54.9807624816895,56.8556632995605,59.3604888916016,60.2992172241211,60.1711387634277,63.114818572998,64.1388931274414,64.7426147460937,67.5824584960937,66.0886993408203,67.1435852050781,67.7838745117187,67.0996398925781,69.1139144897461,66.4355010986328,66.4519729614258,65.4058227539063,65.1726150512695,64.2707214355469,63.3213996887207,63.6105041503906,62.8967895507812,62.4526252746582,60.798828125,60.7596473693848,62.2184906005859,60.3004341125488,58.0708618164062,53.5588188171387,55.1941261291504,53.6478958129883,53.0234756469727,52.4703407287598,52.4977111816406,51.0672340393066,49.2826919555664,48.4167633056641,44.9262886047363,46.4738578796387,44.8063735961914,43.6423072814941,43.0732574462891,40.344066619873,40.563907623291,37.1121978759766,38.4035415649414,35.9429397583008,35.5944061279297,33.7391624450684,33.0281448364258,30.8603496551514,30.9201602935791,30.2138957977295,28.8266086578369,28.9071083068848,27.3426456451416,26.3653697967529,25.5683269500732,24.85666847229,23.4923610687256,22.4834175109863,22.1294841766357,22.1633796691895,20.4248065948486,19.0434513092041,19.2039833068848,17.720645904541,16.868257522583,16.3931999206543,16.4321327209473,15.5652828216553,14.7025966644287,14.9886856079102,13.765438079834,13.2627372741699,12.1338138580322,12.2617053985596,11.144401550293,10.6427440643311,10.0541553497314,10.3751201629639,9.81818199157715,9.10683250427246,8.13026332855225,7.81717920303345,7.80608367919922,7.15314769744873,6.99492120742798,6.56897830963135,6.06060743331909,6.31372785568237,5.81467342376709,5.69958305358887,5.03084802627563,4.79277849197388,4.90309762954712,4.71285247802734,5.01811504364014,4.36367797851562
235,1.27294147014618,1.42293977737427,1.4455897808075,1.46650207042694,1.30214929580688,1.29486846923828,1.45037984848022,1.83448433876038,1.76332235336304,2.82664918899536,3.78158378601074,3.9574453830719,4.78571510314941,5.16821527481079,6.10785055160522,6.74509859085083,6.92389392852783,7.2185173034668,8.87874412536621,9.00450706481934,9.95283889770508,9.70365142822266,10.6624317169189,10.7626762390137,10.9926319122314,11.0026531219482,11.2183208465576,11.8973197937012,11.6603469848633,12.0023632049561,13.8468036651611,12.5505218505859,13.5999813079834,13.8773441314697,13.6877460479736,14.3390121459961,14.7880992889404,14.9699039459229,16.5810585021973,15.8323574066162,17.6017074584961,17.5452823638916,18.4166030883789,17.5585994720459,19.0760326385498,20.6573581695557,19.9749526977539,20.8892879486084,21.627140045166,23.0831317901611,25.1112117767334,24.6488056182861,26.740047454834,27.9341735839844,30.4174652099609,30.6484241485596,33.3601570129395,35.7205200195313,36.8313674926758,38.5691871643066,35.5235633850098,37.5403251647949,39.0554695129395,42.3190078735352,43.9769248962402,45.1558799743652,48.3332901000977,47.8759155273438,50.7824401855469,51.1434936523438,53.9805488586426,54.700309753418,56.9331130981445,56.849910736084,59.1566886901855,59.6002502441406,59.5685234069824,60.9768218994141,61.041316986084,60.6022682189941,59.7158279418945,60.5107345581055,60.2341918945313,60.5334091186523,59.445873260498,59.3450317382813,57.4742965698242,57.539478302002,57.4679641723633,54.4246139526367,55.8511810302734,54.1919898986816,54.0787887573242,54.5177421569824,55.7000579833984,49.892936706543,50.8446731567383,50.5342826843262,50.0202369689941,48.4812049865723,48.8446846008301,46.3265647888184,43.8490829467773,44.4682922363281,43.7427749633789,43.38427734375,41.3452415466309,41.4111251831055,38.8707542419434,38.6805992126465,37.6528244018555,36.1531639099121,34.4697723388672,34.2439842224121,32.9124031066895,30.8099784851074,32.0833778381348,29.7307929992676,30.2183609008789,26.5347442626953,27.4688320159912,26.2205677032471,26.029598236084,24.3317737579346,24.147123336792,23.1533603668213,21.2924060821533,21.1075668334961,20.0593528747559,20.0421504974365,19.0831871032715,18.7256450653076,18.2177619934082,16.5827217102051,16.4711246490479,15.8280982971191,15.2131118774414,14.6973667144775,13.9229545593262,13.4046230316162,13.13108253479,11.527868270874,11.379243850708,11.1578598022461,11.0909595489502,10.5962257385254,10.4207534790039,9.11381912231445,8.84114265441895,8.57415580749512,7.58839845657349,7.85562705993652,7.76544618606567,6.74079751968384,6.11745929718018,6.18917083740234,6.21361255645752,5.49509334564209,5.7809009552002,5.08222198486328,5.25362920761108,5.17368364334106,5.1014347076416,5.07863664627075,4.33668851852417,3.9240882396698
240,2.41337704658508,1.73890936374664,1.45929229259491,1.29081046581268,1.42879247665405,1.1517767906189,1.13631069660187,1.25495564937592,1.27976334095001,1.64136743545532,2.2018678188324,2.27119517326355,2.91298127174377,3.35124158859253,4.05941009521484,4.10319995880127,4.49268054962158,5.20303392410278,5.32810926437378,5.69874000549316,5.88448619842529,6.38197040557861,6.7460355758667,6.29732608795166,6.80865287780762,7.04776859283447,6.8159556388855,7.68907260894775,7.42427778244019,7.74975395202637,8.12388801574707,8.68465042114258,9.13944244384766,9.67423439025879,9.74050140380859,9.89984893798828,9.81793785095215,11.1188583374023,11.6840991973877,11.3964519500732,12.1018810272217,12.0181274414062,13.5905513763428,14.4182376861572,15.0074520111084,15.4793491363525,16.2145347595215,17.422513961792,18.4425792694092,19.6038646697998,20.8857841491699,22.350887298584,23.0869579315186,25.0929050445557,25.3987464904785,27.8345699310303,29.8167457580566,31.0436668395996,31.4835338592529,32.737247467041,31.3994636535645,32.4856719970703,35.081600189209,36.383186340332,38.39453125,40.8889389038086,41.4530906677246,44.1305389404297,44.7699737548828,47.6897201538086,47.5765571594238,50.421142578125,50.2836799621582,51.5893592834473,52.1621589660645,54.2413444519043,55.6121559143066,55.0636444091797,55.3667068481445,55.1808547973633,55.7352523803711,55.576904296875,55.9769554138184,54.2543525695801,52.842357635498,53.6333656311035,52.8405685424805,52.5473175048828,53.2649269104004,52.4342079162598,52.5715560913086,52.7576217651367,50.8443031311035,50.6869888305664,50.9649505615234,46.4909629821777,46.5798835754395,47.1179618835449,45.5604209899902,44.6785545349121,44.3686637878418,43.2813873291016,43.650146484375,41.7214393615723,42.6581153869629,40.4100723266602,39.9687309265137,39.1143913269043,36.8179740905762,36.112621307373,36.2231254577637,34.5026626586914,33.8076057434082,33.2389221191406,30.5790767669678,31.8066806793213,30.7311096191406,28.7982139587402,27.1463642120361,27.6516723632813,26.5283432006836,25.939998626709,24.8028144836426,23.9672718048096,23.1878757476807,22.3422069549561,21.2822113037109,20.2341213226318,19.8968067169189,19.9487743377686,18.3603820800781,18.587064743042,17.9784927368164,16.6483459472656,16.2056846618652,14.9884166717529,13.6693229675293,14.4568138122559,13.2976875305176,12.4881820678711,13.02614402771,12.21262550354,11.1844997406006,11.3264293670654,10.4358215332031,10.0812072753906,9.88647651672363,9.82821655273437,8.57164192199707,8.83591461181641,7.74746942520142,7.37828922271729,7.13532543182373,7.08887386322022,6.0626015663147,6.61421537399292,6.41340970993042,5.94405841827393,5.28885936737061,5.17031383514404,4.9549994468689,4.84845781326294,4.44732093811035,4.27660751342773,4.07136678695679,3.94365000724793
245,14.9495220184326,9.65840530395508,5.04792022705078,2.5566143989563,1.51996636390686,1.09096431732178,1.25661361217499,1.28548181056976,1.35214281082153,1.52675998210907,1.61454665660858,2.15648698806763,2.63230013847351,2.96487998962402,3.31627678871155,3.5549943447113,3.34775543212891,4.03930521011353,4.69465827941895,4.81763029098511,4.9298300743103,5.11618757247925,5.77518367767334,5.78969478607178,5.74657917022705,6.0257043838501,6.00952243804932,6.25396871566772,6.7717490196228,6.90994882583618,7.33089399337769,7.23138523101807,7.90595865249634,8.14630889892578,7.77631664276123,8.57136344909668,8.82508659362793,9.35123634338379,8.83200263977051,9.96860313415527,10.5154914855957,11.1030197143555,12.4208736419678,12.4309616088867,12.8869323730469,14.1941776275635,14.4377613067627,16.0430450439453,16.6466903686523,18.0214900970459,18.4993839263916,20.1867599487305,21.2102947235107,21.3390274047852,24.0937938690186,25.9850463867187,27.0598182678223,28.1081008911133,29.9399814605713,31.5348987579346,28.3756656646729,30.2115898132324,32.907039642334,35.2018814086914,36.115047454834,37.3938941955566,38.7370109558105,41.5816421508789,41.6048049926758,44.647346496582,44.6215133666992,45.7591209411621,48.073917388916,47.935848236084,48.7470588684082,49.5354156494141,49.7144737243652,51.7650871276855,52.544376373291,52.1438674926758,51.2657814025879,51.2080154418945,51.4625396728516,50.7412567138672,51.862361907959,49.8467788696289,50.8094787597656,50.2393951416016,49.3938789367676,48.8422317504883,48.3373260498047,48.3054618835449,49.0588188171387,48.3704986572266,48.7234268188477,44.4863700866699,44.7356224060059,43.9490699768066,43.6082382202148,42.4329833984375,41.8607521057129,41.9671058654785,41.0450592041016,40.9506301879883,39.8016014099121,39.1340522766113,37.8720397949219,36.680419921875,36.7166366577148,35.9285316467285,34.2680244445801,33.4791526794434,32.8084030151367,31.5054531097412,30.9173927307129,29.323694229126,29.75608253479,28.5537719726562,26.9852046966553,26.8406677246094,25.1271171569824,25.0271968841553,24.4200172424316,22.8564491271973,22.6600017547607,21.1002407073975,20.1868076324463,20.2432422637939,19.4602699279785,18.8116359710693,18.5293750762939,17.515453338623,16.4749927520752,16.1658325195313,15.4613780975342,14.9595184326172,14.6217060089111,14.1822052001953,13.8662986755371,12.6498699188232,12.4440746307373,11.6624565124512,11.4319267272949,10.8121643066406,10.6699447631836,9.8904972076416,9.6080265045166,9.06496238708496,8.59189796447754,8.29403495788574,7.6336932182312,7.31918334960937,7.13450241088867,6.84577655792236,6.68260908126831,6.3615550994873,5.70380544662476,5.40213394165039,5.68511390686035,5.45360422134399,4.8718090057373,4.53010606765747,5.00557613372803,4.30044364929199,4.21096181869507,3.78821134567261
250,10.8220710754395,16.4429626464844,17.5869979858398,13.7071933746338,8.17162418365479,3.34109830856323,1.99574446678162,1.89075720310211,1.90392160415649,2.09328889846802,2.26150989532471,2.59432029724121,2.66100907325745,3.27256560325623,3.52568626403809,3.83000040054321,3.88692879676819,4.7205171585083,4.7209529876709,5.18836307525635,5.30471801757812,5.61418008804321,5.52988433837891,5.50849294662476,6.17511320114136,6.04371356964111,6.47942018508911,6.48056602478027,6.38352632522583,6.79696083068848,6.793616771698,7.01487112045288,7.13940715789795,7.37028884887695,7.76140260696411,7.92219305038452,8.38731193542481,8.38206481933594,8.82952880859375,9.44519996643066,9.65701103210449,9.92315483093262,10.7784652709961,11.4470844268799,11.7221431732178,12.4119033813477,14.0499515533447,14.3048706054687,15.2255744934082,16.0935440063477,17.5590705871582,18.2344837188721,19.0080337524414,21.2510242462158,21.2320499420166,23.2050037384033,25.28053855896,25.7789344787598,27.3568801879883,28.3440799713135,26.5006160736084,28.3131656646729,29.9260311126709,31.2913932800293,33.2206077575684,34.4166526794434,35.7168884277344,37.8364639282227,39.6795272827148,39.5053520202637,41.4798126220703,43.1052436828613,43.5047302246094,45.1799049377441,45.7639236450195,46.4460411071777,46.6708984375,47.8541030883789,48.9020309448242,48.3208465576172,48.1195373535156,48.6607360839844,48.3772468566895,49.2370643615723,48.3529357910156,47.2948570251465,46.7424354553223,47.5880432128906,46.9809074401855,46.4816932678223,47.4277839660645,46.6997261047363,45.8779754638672,45.9514961242676,46.3068580627441,42.5455780029297,41.9041175842285,41.7240905761719,42.2940254211426,41.1747741699219,40.8152961730957,40.3436393737793,38.8752822875977,38.9741706848145,38.1553573608398,37.2994384765625,35.7947959899902,35.3988456726074,35.0820541381836,33.7314338684082,32.6281318664551,32.3159561157227,31.4516296386719,30.5829887390137,29.9467716217041,29.7180862426758,28.0025405883789,26.7723598480225,26.47292137146,26.143970489502,24.5146408081055,24.4028606414795,23.3037815093994,22.0835494995117,21.8784923553467,21.6152610778809,21.3097114562988,19.6142444610596,19.5260486602783,19.0827102661133,17.4375953674316,16.8260402679443,16.5998840332031,16.2776927947998,15.4556827545166,14.9755973815918,14.1398963928223,13.4746265411377,12.6686744689941,12.6074905395508,12.0661373138428,11.7319660186768,10.7045001983643,11.133810043335,10.0473384857178,9.45786094665527,9.24125862121582,8.77446556091309,8.68535614013672,8.20208930969238,7.10417222976685,6.77529287338257,7.21559619903564,6.14787912368774,6.64375734329224,6.13176250457764,5.84800052642822,5.97558975219727,5.2691535949707,5.03572797775269,4.72945213317871,4.56238603591919,4.6737265586853,4.04387092590332,4.25520277023315,4.09841442108154
255,1.9443039894104,2.75684404373169,4.79057693481445,9.9146671295166,15.2023506164551,13.9263286590576,12.288402557373,8.34511756896973,4.97792959213257,3.7589111328125,3.69715523719788,3.43940758705139,3.89193797111511,4.30513954162598,4.73230695724487,4.83725929260254,5.67885589599609,5.47578716278076,5.67382192611694,5.59296464920044,6.1617112159729,6.26374769210815,6.687331199646,6.27507352828979,6.20129680633545,6.21649408340454,6.46595430374146,6.51727151870728,7.75806379318237,6.85186004638672,7.56660079956055,7.72483825683594,7.17970418930054,8.17461776733398,8.11931037902832,8.13793754577637,8.53160285949707,8.42927169799805,9.27951812744141,9.62383651733398,9.63840675354004,10.0100078582764,10.3049736022949,10.4600677490234,11.1859092712402,12.3163318634033,13.3765411376953,12.9405498504639,14.4756278991699,14.9547500610352,15.3615455627441,16.3200531005859,17.8297863006592,18.9556636810303,19.9845561981201,21.0263500213623,22.4317226409912,23.5189743041992,24.3402118682861,26.1673774719238,24.0767040252686,24.6695899963379,27.3586254119873,29.2957458496094,29.7753429412842,30.7070541381836,33.4022941589355,33.4427032470703,35.940673828125,36.3200721740723,37.1331062316895,38.5526809692383,40.1094589233398,40.0258674621582,39.8139457702637,42.4349555969238,43.5395240783691,43.7547836303711,43.4057235717773,43.1317520141602,44.3914985656738,44.9595985412598,44.4982604980469,43.8550987243652,44.6528358459473,43.0715065002441,45.1086502075195,42.7897758483887,42.8314514160156,44.7144622802734,43.5762062072754,42.1113128662109,43.2465400695801,43.6454772949219,42.5811538696289,39.2229232788086,39.4178428649902,40.1309509277344,39.0233192443848,38.4122276306152,37.7898063659668,37.7529296875,37.8241653442383,35.9111938476562,36.5228080749512,35.7177429199219,34.261848449707,35.0320053100586,33.1366233825684,33.487907409668,31.0146675109863,30.7850723266602,29.8423309326172,30.248908996582,28.4741401672363,28.8091316223145,26.8664531707764,26.7633628845215,25.6648120880127,25.2237148284912,23.429744720459,22.9806861877441,22.0749607086182,21.4098663330078,21.6714000701904,19.3128757476807,19.6511764526367,18.8616180419922,18.3609523773193,17.9397315979004,17.0043125152588,17.4257888793945,16.3470249176025,14.9647483825684,15.3021793365479,13.7337989807129,13.5610885620117,13.1572151184082,12.4362716674805,12.2802352905273,11.8240566253662,11.0567455291748,10.5822448730469,10.2820606231689,9.71512222290039,9.65628814697266,9.24235153198242,8.28455924987793,8.28262710571289,8.05471611022949,6.9965033531189,6.9791841506958,6.96455383300781,6.38907289505005,6.45724773406982,5.75177097320557,5.75948190689087,5.95609045028686,4.9981164932251,4.8535213470459,4.9330587387085,4.69796466827393,4.67688512802124,4.44035816192627,3.82541036605835,3.95221781730652
260,2.26780819892883,2.40295219421387,2.67901301383972,2.38863968849182,2.91771149635315,3.55972099304199,7.08561372756958,13.2835445404053,18.6000308990479,17.8834972381592,11.9540386199951,7.78786945343018,6.26143598556519,6.0127682685852,6.10575771331787,6.36517000198364,6.84761476516724,6.68637800216675,7.3209810256958,6.99374341964722,7.32570505142212,7.74548244476318,7.80395936965942,7.57773303985596,8.49032592773437,7.43344449996948,7.8790168762207,7.79835319519043,7.90966510772705,8.10270690917969,8.34969711303711,8.22784805297852,8.43385696411133,8.0943546295166,8.56440925598145,8.37913513183594,8.87106132507324,8.91901969909668,9.44700050354004,9.33327102661133,9.88395500183105,10.0817813873291,10.6277236938477,11.346643447876,11.77268409729,11.6919918060303,12.3962249755859,13.1032543182373,13.9390487670898,14.3323154449463,15.2602844238281,16.4094791412354,16.8042526245117,17.8290786743164,18.5476341247559,20.297399520874,20.1040897369385,21.7859287261963,23.3968200683594,24.5597152709961,21.7795276641846,23.3113918304443,25.3256454467773,26.7852554321289,27.2680759429932,28.5363693237305,30.3151969909668,31.5866432189941,32.7602500915527,33.2959442138672,34.7394256591797,35.1840019226074,36.233455657959,37.8274269104004,38.2504386901855,39.6517562866211,40.7113189697266,40.1935539245605,40.8615570068359,40.1812858581543,41.0090675354004,40.9082794189453,42.5293655395508,41.7041473388672,41.8394889831543,41.2037124633789,40.237434387207,41.4077377319336,42.0768966674805,40.7121200561523,41.1942405700684,41.3321380615234,41.117805480957,40.4516868591309,41.6941566467285,37.8439979553223,38.3288803100586,38.7625885009766,37.3775177001953,37.4226455688477,37.1747245788574,36.8532409667969,36.262939453125,35.9499740600586,35.8433456420898,34.9789199829102,33.1184959411621,33.2058792114258,32.7424774169922,32.3262557983398,31.4748916625977,30.5491409301758,30.3853549957275,28.664665222168,28.5793304443359,26.9137191772461,27.3939971923828,26.7706756591797,25.1361026763916,24.1159515380859,24.8304710388184,23.3567924499512,22.593282699585,21.9624805450439,21.7484645843506,20.7318572998047,19.9984760284424,18.8179149627686,18.8707008361816,17.9941329956055,17.2622566223145,16.4599132537842,15.8542881011963,15.3918285369873,15.0196056365967,14.618896484375,13.4844169616699,13.2002849578857,12.5098571777344,12.1256523132324,11.8291797637939,11.5021953582764,10.7988471984863,10.0809726715088,9.87989044189453,9.96915435791016,9.44470977783203,8.92825317382813,8.39183616638184,8.35673141479492,7.32041549682617,6.80079174041748,6.90864562988281,6.65941619873047,6.38159847259522,5.94653272628784,5.35727739334106,5.55624532699585,5.158616065979,5.14002466201782,4.80491828918457,4.85850954055786,4.2207293510437,4.21631622314453,4.15440464019775,3.81775450706482
