,270,272,274,276,278,280,282,284,286,288,290,292,294,296,298,300,302,304,306,308,310,312,314,316,318,320,322,324,326,328,330,332,334,336,338,340,342,344,346,348,350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166
230,0.726601481,1.025003076,1.329647779,1.5224545,1.913847089,1.766652465,2.307458162,2.58884716,3.535004139,4.087489128,5.142231464,5.916338444,6.711435795,7.197575569,8.667297363,8.671340942,9.933511734,11.15402985,10.88963795,12.1378603,12.37229633,13.01521397,13.29089069,14.66990089,15.19507504,16.3327713,19.43717957,24.08708191,24.3724823,26.01235008,26.4402256,28.02762222,28.1385746,30.2931633,34.27806854,34.7949295,34.9653244,35.55332947,33.34573746,33.96734619,34.33702087,35.77066803,36.66127014,37.63159943,38.42053604,38.21617889,39.3534317,39.64716721,42.24487686,42.45873642,45.38898849,44.90512466,48.02882767,50.99521637,52.64956284,54.91845322,58.86496735,60.01873398,63.88978195,66.72032166,62.91670227,66.23409271,69.60769653,73.52088165,77.25286865,79.67758179,83.79877472,85.80808258,90.25945282,93.35182953,95.89680481,96.98167419,102.0501251,104.3923035,105.6166382,108.8608093,109.4489822,109.6296539,110.6673813,108.9727097,109.1836319,109.0018768,107.6530075,108.6349792,107.2045212,106.1159897,107.3377533,102.6160507,104.0292892,103.1413574,103.4639816,102.8124542,101.0306549,101.9633789,97.05408478,91.6942215,90.70303345,91.46517944,86.88729095,87.15270233,86.041008,85.69458008,83.49578094,80.46543121,80.3788147,79.0202713,75.41763306,73.36776733,71.02935028,72.04922485,68.54728699,66.70050049,64.88642883,63.28552628,60.48801041,59.07864761,56.09223557,56.30335999,53.52035904,51.49727249,50.80657578,49.19470596,46.68619537,45.38146973,43.69449234,41.88968658,40.57806015,39.42594528,37.23489761,36.42364883,34.65467072,34.49345016,32.18405914,31.73190117,30.61928177,28.91197205,27.43483543,26.53748512,25.11884689,24.76838684,22.5837822,22.67921829,21.57146645,20.55340004,19.69553757,19.6859417,18.78277016,17.50033379,16.19249153,15.55037022,14.04114532,13.51475811,13.71757221,12.77788734,12.36694813,11.01930428,11.21420288,10.63863945,10.74520206,9.626758575,9.529317856,8.648436546,8.745118141,7.860156059,7.498602867,7.727148533
235,0.436600834,1.095692754,0.67901665,0.981853545,0.833943248,1.346668601,1.189973354,1.511674881,1.87585783,2.235334158,2.914707661,3.582919359,4.352738857,4.120012283,4.964700222,6.125637531,6.570988178,6.781194687,7.731572628,7.92872858,8.671298027,8.859792709,9.250020027,9.194561005,9.967784882,10.57583809,11.11937618,12.5845871,13.76178646,14.49122334,16.2600193,15.10730934,16.64084625,18.47760963,20.00530243,20.81343269,21.49757195,21.95672607,22.06296921,23.18613625,23.8066597,24.02514648,25.55270576,27.3172245,28.35663605,29.57831764,30.46096992,32.00846481,33.31210709,35.86537552,36.6741333,39.69807816,42.03126526,43.51467133,44.44882202,50.39383316,51.84727097,54.44300079,56.2704277,60.61047745,55.72423935,59.30575562,63.19569397,65.69371796,69.39949036,72.55574799,75.61611938,82.64002991,82.80788422,85.15867615,86.74510193,90.33110809,91.30786133,93.69937134,93.72480011,96.84384155,100.7547302,101.5663452,100.8621979,102.1330261,98.75701141,98.5625,98.54499817,100.1269226,100.4241028,97.57131958,96.80538177,97.74624634,95.895401,96.23429108,96.79050446,94.7840271,92.62328339,92.51659393,92.09902954,86.00140381,83.66574097,83.30080414,82.33309174,82.42033386,80.56147766,80.2534256,77.01705933,76.3092041,74.46793365,73.23477936,71.79753876,69.72619629,67.121521,66.29502106,61.75812149,61.47065735,61.40566254,58.88903427,57.3337822,56.93771362,54.76883316,52.01096725,49.63677979,49.35417175,47.1022644,46.72847748,45.55490112,43.94953918,40.89588928,41.10663986,39.73038483,37.18883133,36.75584412,34.96127319,34.81110001,32.52018738,31.85969353,29.30243111,29.02645493,26.60703087,26.21289253,25.21641541,24.16221046,24.08303261,23.13116264,21.52841568,20.06129837,20.30122185,19.16684151,18.51755142,16.76039886,16.44890404,16.52844238,14.63268089,13.55791473,13.00036907,12.97302341,12.07187653,11.74804688,10.9815855,9.961696625,10.7554388,9.570001602,9.129611015,9.465350151,8.685236931,8.625739098,8.165358543,7.66813612,6.573705673
240,1.496890187,0.96360594,0.58977592,0.721458495,0.487593859,0.342753857,0.362693042,0.570845187,0.692763925,1.049085855,1.074872375,1.512610435,1.879280329,2.370249033,2.378075361,3.117230892,3.567885637,4.188137054,4.083994389,4.463242531,4.717069626,5.335552216,5.781396389,6.466082573,5.965821743,6.163520336,6.430380344,7.902964592,8.062559128,8.716352463,9.369608879,9.766593933,10.64523315,11.39793015,11.67971516,12.62421894,14.04911423,14.50426388,14.73456955,15.54376888,17.02310944,18.83460808,18.80019379,19.58637428,20.95748329,22.50064468,24.48787117,26.91110802,27.61786079,27.78632736,31.73604012,33.91529083,35.41985703,37.16000366,40.35919189,43.10259247,47.10358047,47.98480606,50.70957947,55.46129608,50.53125381,53.35952377,56.75519943,60.87615204,64.77958679,65.47635651,69.50767517,73.29268646,74.72451782,76.79645538,80.42671967,82.75730896,84.90661621,87.08222198,91.09757996,90.4758606,90.99268341,92.43382263,91.60042572,94.84416962,91.66335297,89.48683929,92.35892487,92.28485107,92.52256775,91.85861206,90.63549805,90.69420624,89.14427185,88.43682098,87.84957123,88.61010742,87.82850647,86.84359741,86.05228424,80.80806732,79.71154022,80.14014435,78.47322845,78.95803833,75.91862488,76.01306915,72.82403564,72.20781708,71.50480652,70.35894012,68.57373047,66.60502625,63.85776901,63.93302917,62.93856049,59.70225906,58.67192078,56.85493851,55.21002579,54.80669785,52.52294159,50.84270477,48.29269028,47.38313293,45.40914154,44.87051773,43.00666809,40.84883118,41.03414536,39.10774994,37.8992157,36.68424988,34.75791931,33.97896194,33.01262283,31.92024803,30.41396713,29.25358772,28.10258484,27.20603943,26.00156593,25.37555695,23.81004524,22.95165062,22.14904976,21.15077019,20.70625114,19.14061356,18.56883049,17.82941055,17.10326958,16.5541935,15.56337929,14.5133009,13.71345139,12.59676552,12.19257832,12.08049297,11.30329895,10.6424942,10.57557583,10.44314098,10.14614868,8.823961258,8.672283173,7.911897659,8.419075012,7.687745571,7.601141453,7.210965157
245,10.15666485,6.911602497,3.555564642,1.425443888,0.740121722,0.311354071,0.359617978,0.365124434,0.461718291,0.702305555,0.698924422,1.100770354,1.380268097,1.529898047,2.036617756,2.121570349,2.306466579,3.032408714,3.130821943,3.363188028,3.916075945,3.910809517,4.232165337,4.730674267,4.870985031,5.17682457,5.814673424,5.502179623,6.683309078,6.957606316,7.306649685,8.043483734,7.979850292,8.314283371,9.884032249,10.0388298,11.1441803,11.41279793,12.05600834,13.00772667,13.84464455,15.22676849,15.58589458,17.43229675,18.52632523,19.11641502,20.89001846,22.48607063,24.29810715,25.52110863,28.46129608,29.56446838,32.78201294,33.99446869,37.59129715,38.39038467,41.85627365,44.58514023,46.97511292,49.93619919,47.14100266,50.02420425,52.66880035,56.15461731,59.36674118,60.78188324,64.80977631,67.34560394,70.58079529,72.83281708,74.31620026,76.07791138,78.87812805,79.57815552,82.4463501,84.04104614,86.13653564,86.22221375,87.98538971,86.83322906,88.35664368,89.08568573,88.47958374,87.07357788,87.8339386,85.90953827,85.6698761,85.65723419,85.25828552,84.86569977,84.96048737,84.01140594,83.00341797,83.60193634,81.87430573,75.74177551,76.59722137,75.71997833,74.81974792,74.6317749,73.25978088,72.28279877,72.55912781,70.05583191,69.92640686,66.28839111,65.41854858,64.3862381,63.48361588,61.70065689,60.24597549,58.74589157,58.02075958,55.27228928,54.326828,52.2358284,51.61975861,48.6150856,47.84609604,46.64499283,44.67033768,44.9069519,41.53804016,41.10639191,40.11340332,38.45537186,37.64054489,35.82427216,35.27891159,33.39597321,32.90741348,30.83219719,29.47684288,28.55096817,27.59256172,26.61658478,25.11603165,24.74616051,23.64440155,22.26797104,21.59882355,20.96759224,19.95607185,19.1337986,18.20180893,16.80373383,16.3469696,15.78629303,15.76168919,14.45794201,13.43135452,13.01067734,12.38788795,11.9299984,11.98899841,10.85936069,10.49846649,10.32252026,9.905864716,9.669940948,8.970733643,8.319872856,7.78256321,7.727094173,7.465814114,6.71324873
250,8.168241501,12.27108574,12.96290874,9.660072327,5.442603588,1.936491966,0.994683206,0.673178077,0.676123619,0.730324209,0.828080475,0.733055174,1.338943243,1.488712788,1.704062819,2.072174311,2.106904745,2.579483747,2.692348003,3.114460945,3.451114178,3.827586174,4.258780956,4.633097649,4.869726658,4.952177525,5.540782928,6.207677364,6.394666672,6.912231445,7.105402946,7.42169714,8.197691917,8.530959129,8.91037178,9.528485298,10.34739113,10.4994173,11.50454044,11.73328018,12.78555489,13.26295662,14.20546913,15.53000355,16.76461983,17.83592987,18.81635475,20.05022621,22.64056969,23.72886467,25.02933311,27.04676437,30.3448658,31.04556656,33.28549957,35.38699341,37.29951859,41.2641716,43.12727356,45.27542496,42.40949249,44.96411514,48.93147659,51.05392456,54.39871979,56.34127045,59.61039352,62.5175972,64.62461853,67.41666412,69.88066864,70.85045624,73.16047668,74.53556061,76.86381531,78.80673218,79.19293976,81.53031158,81.30166626,83.54944611,82.71814728,81.96749115,82.38152313,83.21179199,81.18326569,81.32911682,81.58335114,82.12796021,82.94896698,80.86387634,81.31769562,81.01524353,79.57706451,79.41244507,79.70275879,73.20666504,71.78102875,72.32826996,72.50571442,72.71905518,70.77720642,69.38069916,68.05076599,67.53090668,65.43157196,65.25017548,63.61622238,62.35865021,61.07957458,59.45022202,58.99156189,56.47740936,55.92225266,54.77347183,53.36024094,51.17928696,49.18297195,48.48049545,46.5450592,45.32318497,43.96402359,42.99596405,41.59414291,40.49401474,39.59102631,36.99440765,36.17091751,34.70211411,34.09317398,32.17445374,31.51467896,30.49985504,29.54423141,28.38534164,27.39391708,26.13583946,25.07433128,24.15301514,22.94126701,22.57411766,21.35484314,20.90219688,19.59222031,18.7859478,17.83608246,17.56541061,16.60432243,15.7733736,15.06261921,14.23968792,12.67019749,12.38302994,12.12507248,11.70041656,11.25690937,10.16296387,10.50987911,9.885573387,9.140975952,8.633532524,8.741623878,8.34900856,7.967192173,7.527825832,7.129064083,6.946482182
255,1.130848289,1.656623006,3.102059603,7.009531498,10.82992172,9.630975723,8.195594788,4.93227005,3.040435791,1.639296293,1.199104548,1.307896495,1.455400229,1.688822865,2.191109896,2.550688982,2.499052048,2.56337142,3.204015017,3.552740574,3.842230558,4.116293907,4.479803562,4.979155064,5.152386665,5.381855965,5.890771866,6.389379978,7.151471615,7.165195465,7.397933006,7.513959408,7.704253197,8.208892822,8.888038635,9.295988083,10.60398388,10.85285091,10.88972569,11.37315273,12.58099365,13.36889076,13.8113451,15.02602959,15.04566479,16.60824776,18.15293121,19.31607246,21.01563835,22.23170471,23.98466682,24.97499275,25.80641937,28.98821068,30.62829781,32.96710587,33.74830627,36.3308754,38.16773987,41.6817627,38.00260925,41.32080078,44.17104721,45.55822754,48.76196289,51.49491119,53.31193161,56.0594635,57.76079941,59.94683838,62.69850922,64.94081879,66.21131897,68.21785736,70.36649323,70.65473175,72.00089264,74.40054321,75.75798035,74.0748291,75.48938751,76.03733063,76.95265198,74.44335938,75.4140625,75.59925842,75.93273163,75.22554016,75.65730286,76.09123993,76.43161774,75.60521698,74.27510834,75.37973022,74.66832733,69.85438538,68.9733963,68.53992462,69.71588135,68.03262329,68.07893372,67.15381622,64.74961853,64.58338165,64.59811401,62.2824707,62.33072662,61.57341003,58.57323456,58.02219009,55.84837341,54.95763397,53.88961411,51.09126663,51.77218628,49.19440079,48.9696312,46.84486008,46.75489044,44.51580811,42.95803833,41.63497543,40.20088577,39.89920044,37.15573502,36.39147568,34.26249695,34.20124817,33.32769394,31.39260864,30.20651245,30.32276535,28.90490723,28.04880142,25.86888123,26.02444458,24.89045715,22.71891403,22.90327835,21.30502319,20.66896248,20.5930481,19.30331993,18.63015175,17.85608864,16.4745369,16.08320999,15.46594143,14.84281254,15.05433941,12.7557745,12.14620781,12.04810238,11.46352291,10.45425034,10.71603203,10.26531792,9.775245667,9.520751953,8.817409515,8.546434402,8.20591259,7.312623024,7.445977688,6.788811207,6.986679077
260,1.305911779,1.092636228,1.208947062,1.097298384,1.202914119,1.820385575,4.399793148,9.313645363,12.39318943,11.78848743,7.092660904,3.554446936,2.510658979,2.344647169,2.503912926,2.776292324,2.962381124,3.103143215,3.289365768,3.512570858,4.024260521,4.527658939,5.041160107,5.377975464,5.110064507,5.981621265,6.72188282,6.860713959,7.213220119,7.834378242,8.187026978,8.416425705,9.123732567,9.360913277,9.639184952,10.21887684,10.75415802,11.02052498,11.36577511,12.09670162,12.71747875,13.18586826,13.71278095,14.53766823,15.38345814,16.70053482,16.92355347,18.25017357,19.49285507,20.61943436,22.02168274,23.84251404,25.25461006,27.15597534,28.7723484,30.7958107,32.79605484,34.84385681,35.62184906,38.69831085,36.2669754,37.15885925,40.89162827,43.15840149,44.4641304,46.71011353,49.45544052,53.31360245,53.90879059,56.52539063,57.46600723,59.89888382,60.64662933,63.8257103,65.12625885,67.55930328,68.78219604,69.40692139,70.33504486,71.20064545,71.86289978,72.03996277,72.30213928,71.56869507,72.67341614,71.98070526,72.48635864,71.64136505,72.43822479,71.90761566,72.73048401,73.29209137,72.57476807,72.7805481,72.24922943,67.15452576,67.3602829,67.88287354,66.46126556,66.76364899,65.86230469,65.86436462,63.54586411,63.73131561,62.35634613,61.65439987,61.29856873,58.70596695,59.11062241,57.26990509,56.02657318,54.39303207,53.68508911,52.37566757,50.98711777,49.41360474,49.63222885,46.70027924,45.37308121,44.89733887,42.89588547,41.2790184,40.54925919,39.43107986,38.18357086,36.71194839,35.6133194,34.48112869,33.48229218,31.71254349,31.41435623,29.87847328,28.65873528,27.58176804,27.36748123,26.22158813,25.15882683,23.36210823,22.94384003,22.1129818,21.1919136,19.57040024,19.24935722,18.98160553,18.68391609,17.24905586,16.35506058,15.90817165,15.04676914,14.42920876,13.53780079,12.85510254,12.24973869,11.73998356,10.93144226,10.72727871,10.48138046,9.691440582,9.781193733,9.0085783,8.409069061,8.495078087,7.904863358,7.22678709,7.034468174,6.937341213
265,14.3517189,4.927477837,1.744033098,1.148542047,1.133128524,0.94557935,1.011237264,1.804367423,4.074234962,7.062716007,10.83183765,11.44987774,9.403048515,7.210741043,4.555119991,3.573673964,3.181427479,3.456828594,3.91949296,3.687949657,4.431943893,4.513642788,5.094847679,5.201592445,5.472775459,5.613145351,6.592045784,6.916083336,7.267737389,7.218813419,7.997292995,8.262401581,8.822622299,8.890094757,9.547492981,9.791260719,9.954136848,10.40452194,10.93687916,11.25387573,11.87067127,12.0118103,12.75800896,14.0336628,13.94485188,15.43857384,15.99283218,16.30656624,17.5058136,18.71342659,19.78256035,21.35476303,22.51754379,24.26683044,25.08373642,26.61764717,29.04345131,30.17046738,31.88742065,33.49189377,30.80501175,33.03347778,35.64124298,37.67946625,39.10916901,40.97784042,42.99949646,45.54011536,46.44510651,48.26111221,49.9954071,51.22275925,54.08250427,54.49293518,56.19382858,58.4274025,59.45491409,61.11597824,61.19992828,61.80125427,61.44080734,62.58334732,62.86725998,62.27859116,63.75268555,62.54359055,64.90370941,64.19020081,64.36420441,63.37240601,63.94062805,65.02360535,63.98628998,64.22747803,64.1750412,59.44316101,59.26515961,60.32946396,59.44890594,59.14929962,59.20702744,58.80421448,57.9467926,57.05589294,56.83666611,56.07149124,54.45928955,52.60575104,52.35741043,51.20545959,50.11465073,48.18468857,49.1823616,47.31597137,46.16336823,45.14245987,43.48992538,41.75286484,41.70285034,39.65669632,39.21392822,36.56784439,36.80450439,35.60557175,34.73983765,33.38300705,32.72569275,31.25364876,30.00691223,29.81243706,28.08945084,27.50491524,26.16389275,25.62053871,24.46482086,23.71195793,23.10552406,21.548666,20.89540672,20.37566376,19.6916523,18.73955345,17.82003403,16.93761635,17.07437897,15.7044239,15.31310368,14.36338425,13.57160091,12.44103432,12.12876034,12.15844917,11.09031677,10.39001656,10.27696991,10.44861317,9.760848045,8.773221016,8.589943886,8.585149765,8.01093483,7.537606716,7.426735401,6.873227119,6.679203987,6.250121117
