Wavelength (nm),BLANK,ELA_FISH927,ELA_FISH1013,ELA_FISH1012,ELA_FISH108,ELA_FISH118,ELA_FISH112,ELA_FISH117,ELA_FISH906,ELA_FISH916,ELA_CTL3-L224,ELA_CTL-L224,ELA_FISH911,ELA_FISH926,ELA_FISH929,ELA_FISH921,ELA_FISH928,ELA_FISH901,ELA_FISH907,ELA_FISH908,ELA_FISH912,ELA_FISH914,ELA_FISH919,ELA_FISH939,ELA_FISH113,ELA_FISH115,ELA_FISH120,ELA_FISH122,ELA_FISH1001,ELA_FISH1002,ELA_FISH1005,ELA_FISH1007,ELA_FISH1008
644.9279175,-1.73E-05,0.000897176,0.000113447,0.000597315,5.03E-05,0.000330845,0.007647568,-0.000112382,0.00019279,0.001416484,-8.75E-06,-0.00020264,0.000338202,0.000634488,0.000837441,2.47E-05,-0.000637879,1.49E-05,0.000236092,0.000590394,-0.000437977,-0.000663416,-0.000120043,0.000417482,-0.000488763,0.0005045,0.000713874,-0.000344199,0.000177459,0.000910768,0.000683332,0.000513648,0.001032264
644.0493774,0.000257072,0.000898006,0.000384473,0.000753728,0.000207008,0.000498746,0.007936493,0.0001642,0.000281005,0.001275513,-0.000133758,-0.000119732,0.000454873,0.000585314,0.000984108,-0.000199431,-0.000401358,0.000137865,0.000355845,0.000958631,-0.000383926,-0.000342078,-0.000282945,0.000654191,-0.00012527,0.000533034,0.000454822,3.97E-05,0.000399812,0.001131317,0.000890146,0.000649395,0.000873286
643.0241699,-0.000394582,0.000854067,-5.91E-05,0.000411834,-0.00013412,0.000216564,0.00753851,-0.000119628,0.000161144,0.001136975,-0.000500243,-0.000474489,-0.000112434,0.000353928,0.000757929,-0.00021154,-0.000524702,-0.000156582,5.79E-05,0.000656861,-0.000656851,-0.000723634,-0.000380874,0.000355689,-0.000643928,0.000284269,0.000423675,-0.000641498,2.38E-05,0.000895153,0.000427303,0.000254922,0.000883869
641.9985962,-5.49E-06,0.000867554,6.25E-05,0.000443005,-6.47E-05,0.000232156,0.007705401,3.99E-05,0.000252669,0.001091402,-0.000276581,-0.000450855,2.07E-07,0.000525648,0.000801081,-0.000322575,-0.000583854,-0.0001586,8.13E-06,0.000781786,-0.000477127,-0.000822808,-0.00037177,0.000274556,-0.000576202,0.000340197,0.000405486,-3.25E-05,0.000128905,0.001140297,0.000348928,0.00032069,0.001032887
640.9727783,-0.000133706,0.000642447,-0.00012263,0.000419788,2.96E-05,0.000401962,0.007605074,-0.000116109,3.94E-05,0.001084292,-0.000107931,-0.000309175,-5.93E-05,0.000438652,0.000581633,-0.000236275,-0.000358994,-7.44E-05,-0.000103066,0.000459771,-0.000414909,-0.000639379,-0.000230221,0.00027541,-0.000464818,0.000139651,0.000327607,-0.000274667,-7.27E-05,0.000882365,0.000321156,0.000333954,0.00093837
639.9466553,0.000146099,0.000901767,0.000384007,0.000555609,0.000182586,0.000523134,0.008056358,0.000140066,0.000323307,0.001460558,1.13E-05,-0.000183027,0.000224956,0.000705759,0.000783939,-8.21E-05,-0.000181112,0.000278726,0.000143872,0.000852925,-0.000294741,-0.000452044,-0.000224011,0.00075461,-0.000433529,0.000391261,0.000662409,-5.11E-05,0.000385354,0.001098098,0.000753417,0.000489313,0.001024506
639.0668335,-0.000229341,0.000822762,-9.44E-05,0.000378022,4.86E-05,0.000298205,0.007842887,4.95E-05,0.000227261,0.001195842,-0.000203727,-0.000507741,0.000227002,0.000408569,0.000843121,-0.000178628,-0.000430477,-3.27E-05,0.000226613,0.000667439,-0.000503242,-0.000469783,-0.000427271,0.000516784,-0.000533286,0.000298335,0.000550089,-0.000188047,2.02E-06,0.000922701,0.000403076,0.000189734,0.00082507
638.0401611,2.89E-05,0.000997288,0.000453034,0.000645325,0.000152314,0.000563878,0.008198968,0.000153997,0.000497891,0.001304254,-8.39E-05,-3.70E-05,0.000181188,0.000720771,0.000795323,-2.96E-05,-0.000216042,0.000166686,0.000225137,0.000966544,-0.000292154,-0.000497864,-0.000213662,0.000658883,-0.000167812,0.000374447,0.000520257,-0.000186287,0.000439404,0.001324142,0.000717764,0.000618986,0.001109024
637.0131226,-3.70E-05,0.000642058,4.87E-05,0.000382711,9.30E-05,0.000140946,0.007787935,3.85E-05,-8.76E-05,0.00116049,-0.000261732,-0.000272908,0.000130278,0.000468452,0.000440362,-0.000407306,-0.000497502,-0.000175989,5.00E-06,0.000496699,-0.000556451,-0.000739812,-0.000269958,0.000459175,-0.000544041,0.000187817,0.000313748,-0.00040022,8.89E-05,0.000829894,0.000556024,0.000183674,0.000988596
635.9858398,-0.000186856,0.000660076,-8.28E-07,0.000388774,3.56E-05,0.000364498,0.007979152,0.000133333,5.67E-05,0.001314458,-0.000299967,-0.00039484,0.000244044,0.000630833,0.000674568,-0.000250297,-0.000373891,0.000142888,0.000212705,0.000627956,-0.00049745,-0.000628212,-0.000243881,0.000335638,-0.000381236,0.000299682,0.000279555,-0.000253712,0.000180256,0.00103709,0.000527203,0.000129734,0.000763634
634.958252,5.87E-05,0.000960473,0.000255622,0.000775926,7.83E-05,0.000642991,0.008151725,0.000169224,0.000310924,0.001421392,-0.000196844,-0.000327127,0.000339757,0.000702595,0.000932403,-0.000203313,-0.000350044,0.00017272,0.000262952,0.000880108,-0.000102445,-0.000353252,-7.77E-05,0.000564318,-0.000327541,0.000396728,0.000620645,5.00E-06,0.000393697,0.001174558,0.000609654,0.000587361,0.001110062
633.9302979,-0.000220027,0.000636225,0.000195069,0.000556154,-5.18E-05,0.000269867,0.007819087,-3.91E-05,0.000158788,0.001269931,-0.000559398,-0.000364839,-4.54E-05,0.000470732,0.000691136,-0.000186908,-0.000656645,-5.18E-05,0.000117512,0.000733503,-0.000593263,-0.000530494,-0.000390495,0.000470914,-0.000473972,0.000235264,0.000538944,-0.00020678,1.77E-05,0.000956685,0.000387971,0.000325768,0.000763971
633.0490112,-0.000165587,0.0007097,-5.30E-05,0.000665157,3.78E-05,0.00044171,0.007821881,0.000307375,0.000285668,0.001467883,-0.000119473,-0.00022872,0.000169638,0.000518961,0.000928356,-0.000296707,-0.000474541,9.38E-05,0.000295226,0.000630003,-0.000216508,-0.000463991,-0.000166467,0.00060968,-0.000381495,0.000472469,0.000393205,-2.21E-05,0.000201517,0.001133887,0.000646232,0.000393904,0.000916787
632.0205688,2.89E-05,0.000639699,0.000166272,0.000588476,-3.72E-05,0.000485374,0.00774274,3.50E-05,0.000163112,0.001130409,-0.000353717,-0.000276426,1.26E-05,0.000623497,0.000693184,-0.00027239,-0.000352579,-0.000155288,0.000272872,0.000660231,-0.00042634,-0.000671067,-0.000275909,0.000504759,-0.000400737,0.000438238,0.000464228,-0.000238965,0.00018313,0.001043136,0.000422716,0.000341233,0.000728161
630.9918213,-0.000104877,0.000748101,0.000167359,0.000593297,0.000109537,0.000477859,0.008126008,-5.00E-05,0.000335094,0.001446974,-0.000281289,-0.000358528,0.000159331,0.000645558,0.000903583,-0.000169572,-0.000486125,-9.03E-05,-3.63E-05,0.000740115,-0.00033168,-0.000422771,-0.000109794,0.000662772,-0.000364529,0.000486566,0.000438134,-9.89E-05,0.000169845,0.000881457,0.000621967,0.000460885,0.001026581
629.9627686,-0.000123148,0.000736951,6.43E-05,0.000578704,5.57E-05,0.000342736,0.00783564,6.32E-05,0.000318825,0.001322507,-0.00027477,-0.000427581,7.95E-06,0.000483534,0.000725646,-0.00030633,-0.000372857,-1.34E-05,0.000212524,0.000711048,-0.000564,-0.000689831,-0.00028398,0.000416861,-0.000375702,0.000394552,0.000428935,-0.000197413,0.000242438,0.000908486,0.000567195,0.000236688,0.001278135
628.9334106,-0.000192601,0.000834459,-6.83E-05,0.000385535,-1.34E-05,0.000266915,0.007941951,0.000143173,0.000322814,0.001307915,1.12E-05,-0.000254643,0.000210582,0.000590913,0.000779219,-0.000129411,-0.0004748,0.000165262,0.000224697,0.001083851,-0.00040172,-0.000457837,-0.000224373,0.000603381,-0.000363804,0.000429272,0.000527747,-0.00017159,0.000128698,0.000753599,0.00068958,0.000334239,0.001946658
628.0508423,-7.24E-05,0.000869863,6.19E-05,0.000560923,-6.85E-05,0.000307764,0.008040088,9.42E-05,8.48E-05,0.001301242,-0.00011466,-0.000392254,9.88E-05,0.00062697,0.000743019,-0.000365098,-0.000377047,7.34E-05,0.000270437,0.00094706,-0.000336801,-0.000491659,-0.000253505,0.000632881,-0.000215525,0.000442358,0.000561778,-0.000139451,0.000150035,0.000861822,0.000652246,0.000394707,0.002688303
627.0209351,-0.000112331,0.000934764,8.59E-05,0.000508232,0.000109978,0.000519687,0.008037714,7.48E-05,0.000406833,0.001220606,-5.31E-05,-0.000306485,0.00028471,0.00074766,0.000768743,-0.000153114,-0.000376478,0.000141076,0.000271473,0.001152392,-0.000378857,-0.000530442,-0.000134948,0.000549,-0.000264267,0.000542157,0.00045407,3.05E-05,0.000175102,0.001097475,0.000731091,0.00039735,0.003409954
625.9907227,-1.78E-05,0.00079579,-1.88E-05,0.000483016,0.000110029,0.000343358,0.007742371,-2.66E-05,0.00037525,0.001185953,-0.000317143,-0.000311607,0.000289709,0.000683176,0.000743875,-0.000141832,-0.000284756,4.12E-05,0.000294164,0.000981202,-0.000310417,-0.000579149,-0.000244036,0.000498513,-0.000319729,0.000578341,0.000441166,-0.000125167,0.000161092,0.001019705,0.000600685,0.000284865,0.003268151
624.9602661,7.08E-05,0.000842084,-3.50E-05,0.000576215,-4.83E-05,0.000366596,0.007837906,0.000120619,0.00019885,0.001158595,-0.000129359,-0.000215007,0.000101433,0.00068748,0.000814696,-0.000108345,-0.000367218,0.000120205,1.55E-06,0.00082201,-0.000496364,-0.000414599,-0.00015741,0.000554469,-0.000271511,0.000537829,0.000544464,-6.90E-05,0.000163552,0.00084434,0.000550166,0.000395277,0.001980618
623.9294434,6.28E-05,0.000683617,-0.000132568,0.000479958,3.99E-05,0.000358591,0.007916722,0.000160549,0.000288802,0.001298438,-0.000152752,-0.000357183,7.30E-05,0.000671691,0.000737885,-0.000170193,-0.000410151,-4.90E-05,0.000219154,0.000944337,-0.000332145,-0.00049564,-0.000290395,0.00050082,-0.000370477,0.000532594,0.000476485,-0.000127392,0.000241842,0.000931417,0.000730495,0.000342969,0.001112631
623.0456543,-0.000318591,0.000818197,2.14E-05,0.000576967,6.82E-05,0.000357632,0.007845023,-6.30E-05,0.000183389,0.00127476,-0.000327851,-0.000325523,0.000241972,0.000614294,0.000622252,-0.000241397,-0.000386357,1.81E-05,-2.12E-06,0.000925996,-0.000353562,-0.000646667,-0.000302812,0.000596589,-0.000401151,0.00028787,0.000307453,-1.85E-05,6.81E-05,0.000783005,0.000557139,0.000242153,0.00090047
622.0143433,-2.59E-06,0.000983044,0.000332192,0.000748127,0.000389992,0.000526736,0.008138484,0.000113473,0.000486203,0.001413263,0.000144649,-0.000215835,0.000378929,0.000888486,0.000965869,6.50E-05,-0.000151355,0.000332736,0.000359472,0.001034988,-6.80E-05,-0.00040322,0.000204496,0.000856116,-4.74E-05,0.00067392,0.000717297,0.000235963,0.00043917,0.001222735,0.001028917,0.000458605,0.001264427
620.9827271,0.000117771,0.001200696,0.000459071,0.000815267,0.000382064,0.000646465,0.008129095,0.000226095,0.000637755,0.001577401,6.96E-06,-8.48E-05,0.000650354,0.000845041,0.000978582,9.46E-05,-8.90E-05,0.000355819,0.000492268,0.001052711,-2.66E-05,-0.000263801,8.63E-05,0.000678483,-6.71E-05,0.00058972,0.000614242,0.00036012,0.000473428,0.00125033,0.00094553,0.000866127,0.001328505
619.9507446,6.11E-05,0.000942131,0.000118807,0.000877307,0.00022076,0.000518184,0.008169134,0.000146073,0.000312142,0.001387632,-0.000171331,-0.000356614,0.000392272,0.000800795,0.000923246,-3.07E-05,-6.16E-05,0.000395614,0.00040204,0.00084779,-0.000293862,-0.000432908,0.000613776,0.000667024,-0.000238965,0.000459356,0.000732725,8.06E-05,0.000277897,0.001046016,0.000812232,0.000478222,0.001168199
619.06604,-7.17E-05,0.000970954,0.000126497,0.000834355,8.33E-05,0.000511212,0.008000061,0.000253886,0.000474386,0.001436092,-0.000259145,-6.07E-05,0.000212498,0.000812051,0.000964001,-8.18E-06,-0.000258265,0.000338617,0.000357892,0.000834459,-0.000150578,-0.000434822,0.001716417,0.000506962,-0.00033856,0.000290097,0.00056945,0.000217082,0.000323592,0.000882702,0.000806164,0.000447385,0.001295634
618.0335693,-0.000167088,0.001059458,-2.33E-06,0.000476485,0.000132867,0.000311287,0.008084101,1.04E-05,0.000233166,0.001346733,-0.000315746,-0.00040653,0.000211851,0.000659039,0.000814774,-6.72E-05,-0.000352217,0.000266785,5.09E-05,0.000885296,-0.000438494,-0.000582561,0.002750038,0.000611806,-0.000460423,0.00035613,0.00048045,5.46E-05,1.49E-05,0.000770273,0.000772217,0.000466431,0.000968256
617.0007935,-0.000108086,0.000918525,0.000129268,0.000649369,0.000211488,0.000474257,0.007996896,0.000159979,0.000249017,0.001158803,-0.000109484,-0.000250297,0.000317089,0.000631611,0.000759926,8.22E-05,-0.000379892,0.000201362,0.000234409,0.000996769,-0.000117869,-0.000531166,0.004036305,0.000625778,-0.000122009,0.000343384,0.00073008,0.000169586,0.000150424,0.000904906,0.000757385,0.000413181,0.00124789
615.9677734,6.37E-06,0.001056422,0.000321597,0.000523445,5.72E-06,0.000485556,0.008167868,3.48E-05,0.000382349,0.001388566,-0.000196585,-0.000417081,0.000250959,0.000700625,0.000947579,-0.000162947,-0.000338819,0.000248058,0.000198358,0.000769624,-0.000294845,-0.000547816,0.00464582,0.000512741,-0.000350251,0.000267096,0.000355068,0.000173238,0.000312686,0.000829401,0.000648487,0.000508776,0.001020406
614.9343872,-0.000183752,0.001069786,0.000110961,0.000584562,8.53E-05,0.000240962,0.007962516,0.000128724,0.000230912,0.001403421,-0.000322316,-0.000337629,2.14E-05,0.000480191,0.000896735,-0.000340578,-0.000369856,-2.74E-06,0.000231301,0.00094553,-0.000191928,-0.000468645,0.00460982,0.000705266,-0.000358683,0.00024811,0.000537985,2.72E-05,1.55E-05,0.000954817,0.000659272,0.0004329,0.000980424
614.0484619,0.000108113,0.001089716,0.000366052,0.000591535,0.000143406,0.000374136,0.008180344,0.000123235,0.000281161,0.001517183,-0.000284135,-0.000155495,0.000346233,0.000575464,0.00080619,-4.17E-05,-0.000207659,0.00013569,0.000329913,0.001130668,-0.000208384,-0.000467663,0.003796466,0.000675528,-9.50E-05,0.00043619,0.000607399,0.000227597,0.000157933,0.000775718,0.00075308,0.000613439,0.001228939
613.0145874,-4.26E-05,0.001061689,0.000264868,0.000692406,0.00019077,0.00040489,0.008142203,0.000218066,0.000406159,0.001504377,-7.97E-05,-0.000229755,0.000271681,0.000740063,0.000925581,-7.20E-05,-0.0002712,0.000307764,0.000342503,0.000978997,-0.000346527,-0.000407771,0.002802716,0.000696062,-0.000274667,0.000277586,0.00076436,0.00010467,0.000413725,0.000871108,0.000736562,0.00055535,0.001253108
611.9804077,-7.11E-05,0.001301605,0.000231068,0.00064128,0.000348565,0.000515151,0.008215481,0.000295278,0.000262796,0.001616581,-6.71E-05,-0.000174022,0.000314965,0.000872716,0.000872768,1.07E-05,-0.00019141,0.000274323,0.00043518,0.001128981,-0.000144678,-0.000569377,0.001494091,0.000759148,-0.000138157,0.000475578,0.000839049,0.000279115,0.000241428,0.001115667,0.000852614,0.000768405,0.001248201
610.9459229,-0.000116316,0.001095529,0.000241221,0.000665054,0.000109408,0.000422302,0.008413247,0.00031051,0.000307297,0.001423106,-5.81E-05,-0.000163362,0.000280358,0.000912844,0.000860188,-1.18E-05,-0.000206831,0.000242542,0.000368902,0.000993889,-0.000140331,-0.000446872,0.000743745,0.000753443,-4.17E-05,0.000324887,0.000669642,0.000200404,0.000272639,0.001066075,0.00074333,0.000613335,0.001154235
610.059021,-4.01E-05,0.00097495,0.00025329,0.00072938,0.000150165,0.000482135,0.008004201,0.00023819,0.000444586,0.001446195,-0.000101616,-0.000132154,0.000327322,0.000798461,0.000957282,8.26E-06,-0.000230117,0.000228012,0.000402325,0.000976869,-0.000342026,-0.00034932,0.000202812,0.00072785,-0.000204658,0.000384836,0.000751317,-3.14E-05,0.000271784,0.000934764,0.00080676,0.000720227,0.001299658
609.0240479,-2.43E-06,0.001246254,0.000209831,0.000734514,0.000182871,0.000557579,0.008039271,0.000351207,0.000427199,0.001500818,-1.90E-05,-0.000118335,0.000512016,0.000915256,0.001007978,4.93E-05,-0.000142246,0.000376545,0.000523238,0.001157038,-0.000301001,-0.00041372,0.000122717,0.000729613,-0.000239897,0.000530235,0.000761482,0.000137166,0.000479414,0.001171858,0.000854274,0.00073957,0.001297581
607.9887085,-3.68E-05,0.001288831,0.00031354,0.000701766,0.000136622,0.000438186,0.008235505,0.000155421,0.000401003,0.001419367,-3.85E-05,-9.25E-05,0.000433418,0.00086413,0.000857698,8.39E-06,-0.00042696,0.000305769,0.000417897,0.000888097,-0.000289723,-0.000388892,-3.25E-05,0.000704022,-0.000189392,0.000510668,0.000676305,-4.46E-05,0.000335923,0.0010961,0.00089453,0.000596823,0.001309966
606.953186,-6.28E-05,0.001062753,0.000297014,0.000706848,0.000182457,0.000449458,0.008399285,0.0002507,0.000278493,0.001497104,-9.06E-05,-0.000189599,0.0002916,0.00078259,0.000832436,-7.87E-05,-0.000193118,0.000295149,0.000340327,0.000917591,-0.000316625,-0.000473507,-4.40E-06,0.000735707,-0.0002296,0.000506029,0.000687272,6.89E-06,0.00023143,0.000963638,0.000802766,0.000698577,0.001266374
606.0653076,-7.48E-05,0.001142166,0.0003088,0.000593064,0.00017707,0.000517536,0.008333919,0.00028875,0.000439378,0.001651607,-0.000117972,-0.000152545,0.000331208,0.000767031,0.000880575,9.49E-05,-0.000255833,0.00031595,0.00031468,0.001021989,-0.000163931,-0.000335249,-0.000113262,0.000801677,-0.000213765,0.000578937,0.000781968,6.71E-05,0.000397376,0.001034106,0.000846467,0.000680583,0.001300177
605.0291748,3.48E-05,0.001210482,0.00025013,0.000746934,0.00014483,0.000477185,0.007996712,0.00023112,0.000415928,0.00155615,-6.38E-05,-0.00022308,0.000235937,0.000840813,0.001083877,7.67E-05,-0.00026732,0.000306339,0.000393256,0.001086757,-0.000421633,-0.000327024,9.23E-05,0.000723883,-0.00029143,0.000614709,0.000922805,1.66E-06,0.000361933,0.001201112,0.000895412,0.000722483,0.001261
603.9927979,-0.000100426,0.001123531,0.00019929,0.000624611,0.000160057,0.00038095,0.007705428,0.000180152,0.000357166,0.001488558,-3.10E-05,-0.000220751,0.000196441,0.000699432,0.00090737,-8.34E-05,-0.000277564,0.000177174,0.000352036,0.000981851,-0.000411547,-0.000405547,-0.0001232,0.000706174,-0.000274719,0.000457439,0.000634799,0.000102676,0.000266112,0.001091013,0.000812232,0.000584795,0.001227719
602.9561157,-2.85E-05,0.001078064,0.000417819,0.000823877,0.00012818,0.000546538,0.007833979,0.000174869,0.000430749,0.001691079,-8.85E-05,-0.000184062,0.00049333,0.000898758,0.001061352,-0.000122423,-0.000157048,0.000331052,0.000406807,0.000946464,-0.000205693,-0.000466732,-2.69E-05,0.000799654,-0.00025247,0.000296729,0.000704281,2.64E-05,0.000395951,0.00111084,0.000830698,0.000646336,0.001296153
602.0673218,-0.000144678,0.001024194,0.000249483,0.000578289,6.24E-06,0.00040489,0.007921599,0.000153117,0.000276732,0.001499883,8.18E-05,-0.000221993,0.000360456,0.000725516,0.000881379,5.52E-05,-0.000331318,0.000176423,0.000299034,0.000910094,-0.000298984,-0.000492951,-0.000137122,0.000634981,-0.000148922,0.000551488,0.000686728,5.43E-05,0.000384758,0.001174584,0.000719786,0.00045179,0.001134691
601.0301514,-0.000166156,0.001073574,5.84E-05,0.000703892,0.000100138,0.000327892,0.007908814,6.60E-05,0.00033613,0.001509702,-0.000186028,-0.000305295,0.000272328,0.000644676,0.000810106,-0.000162068,-0.000317867,0.000119791,0.000245287,0.000788088,-0.000337215,-0.000523306,-5.94E-05,0.000629666,-0.000237413,0.000437512,0.000679624,-2.26E-05,0.000330457,0.001022534,0.000733321,0.000572302,0.001158284
599.9926758,-2.60E-05,0.00120716,0.000409191,0.000813088,0.000241635,0.000440544,0.008385562,0.00023617,0.000323928,0.001797821,7.56E-05,-0.000107672,0.000385199,0.00082048,0.000966388,7.87E-06,-0.000147421,0.000389681,0.000438626,0.00098979,-0.000167191,-0.000362511,-2.80E-06,0.000809717,-0.000125891,0.000411212,0.000733943,0.000131417,0.00052938,0.001030525,0.000828831,0.000711748,0.001360417
598.954895,-4.78E-05,0.001125374,0.000299293,0.000865401,0.000218921,0.000550011,0.008481661,0.000299526,0.00037911,0.001640745,6.21E-05,-6.83E-05,0.000457542,0.000837675,0.000903479,-4.59E-05,-0.000141884,0.000409968,0.000390769,0.000971914,-0.000255523,-0.000295362,-3.28E-05,0.000927319,-0.000233429,0.000449639,0.000799836,0.000148766,0.000331026,0.001174973,0.000790292,0.000690358,0.001383191
598.0651245,-0.00016419,0.001213364,0.000158632,0.000618079,0.000206282,0.000433418,0.00853678,0.000246194,0.000348798,0.001496429,-4.50E-05,-0.000170503,0.000423261,0.000763634,0.000850358,-5.33E-05,-0.000177179,0.000152055,0.000414554,0.000860707,-0.000360701,-0.000529253,-0.000170348,0.000693054,-0.000370839,0.000376908,0.000620542,3.08E-06,0.000303671,0.000997885,0.000737262,0.000672391,0.001241088
597.0268555,-6.38E-05,0.00137122,0.000353902,0.000813192,0.000235186,0.000772373,0.007882821,0.000336648,0.000490117,0.001550305,0.000177485,-8.82E-05,0.00050704,0.000925347,0.001107778,6.64E-05,-3.62E-06,0.000355948,0.000477237,0.001119379,-0.000155392,-0.000354286,8.10E-06,0.000829635,-0.000101461,0.0005137,0.000853678,0.000210841,0.000433262,0.001294543,0.000894037,0.000734229,0.001407134
595.9882813,-0.000103169,0.001288468,0.000222288,0.000672987,0.000200093,0.000655072,0.007957743,0.000332218,0.000514141,0.00155124,-6.09E-05,-8.94E-05,0.000329861,0.00075544,0.001080685,-2.67E-05,-0.000199794,0.00028502,0.000405097,0.001009379,-0.000287964,-0.000467146,-0.00015741,0.000753625,-0.000229444,0.00042054,0.000673661,4.55E-05,0.000310251,0.001209704,0.000742319,0.000713148,0.001199087
594.9494019,-3.79E-05,0.001468688,0.000431112,0.000892273,0.000310976,0.000893934,0.0083768,0.000371364,0.00050507,0.001688558,8.04E-05,7.35E-06,0.000560041,0.000970072,0.001192987,0.000219284,-3.76E-05,0.000456972,0.000514244,0.001059925,-0.000197051,-0.000384547,0.000109822,0.000926722,-3.89E-05,0.000530287,0.000929368,0.000204444,0.000333151,0.001449649,0.000928071,0.000922701,0.001410173
594.0587158,-3.33E-05,0.001513391,0.000349083,0.000866439,8.25E-05,0.000826834,0.008217223,0.000321752,0.00025298,0.001522249,4.91E-05,-0.000121543,0.000566573,0.000984341,0.001118392,5.82E-06,-0.000157772,0.000251115,0.000456117,0.001070876,-0.000128789,-0.000408495,-3.67E-05,0.000753287,-0.000155392,0.000487992,0.000856323,2.35E-05,0.000286626,0.001309498,0.000950044,0.000813788,0.001426431
593.0193481,8.84E-05,0.001245008,0.000329757,0.000810132,0.00040204,0.000897358,0.008249566,0.000431526,0.000508309,0.001572257,3.72E-05,6.14E-05,0.000430438,0.000921845,0.001152859,-3.18E-05,-0.000291999,0.000451945,0.000545475,0.001034002,-0.000234153,-0.000359666,1.22E-05,0.000785184,-0.000237723,0.000620775,0.000836741,0.00024767,0.000357373,0.001205187,0.000999104,0.000784587,0.001389735
591.9796753,4.48E-05,0.00137096,0.000526322,0.000833344,0.000289994,0.001031927,0.008285658,0.000359187,0.000478533,0.001615594,0.000187766,-1.54E-05,0.000572613,0.000893155,0.001124336,-0.000104204,-5.08E-05,0.000426111,0.000600244,0.001123713,-9.10E-05,-0.000285946,0.000135301,0.000886411,5.82E-05,0.000634514,0.000724842,0.000272924,0.000534512,0.001243087,0.000977596,0.000733295,0.001542173
590.9397583,-0.000180491,0.001084785,0.000343073,0.000632051,0.000305225,0.000960058,0.008290092,0.000304862,0.000584795,0.001540043,-3.26E-05,2.71E-05,0.000324705,0.000785702,0.000900237,-2.82E-05,-0.000165121,0.000315561,0.000386183,0.000864027,-0.000224477,-0.000331524,8.61E-05,0.000720797,-0.000145144,0.000472676,0.00071403,0.00022884,0.000385302,0.001218945,0.000861433,0.000664561,0.00137244
590.0481567,-0.000115229,0.001079543,0.000210608,0.000788088,0.000224878,0.000756996,0.008121287,0.000250027,0.000445674,0.001730789,-4.26E-05,-0.000120612,0.000465291,0.000888694,0.001060236,-2.30E-05,-0.00015358,0.000292947,0.000299397,0.000970409,-0.000323713,-0.000304468,-2.75E-05,0.00076073,-0.000137019,0.000449095,0.000775407,0.000124866,0.000286238,0.001119197,0.00067125,0.000531039,0.001333048
589.0076904,-8.44E-05,0.001052841,0.000414814,0.000781657,0.000248421,0.000855182,0.008014747,0.000361829,0.000415591,0.001806997,-1.63E-05,-0.000131274,0.000391805,0.0008999,0.001032679,-4.71E-06,-0.000269855,0.000442746,0.000433573,0.001043448,-0.000413461,-0.000458664,-4.90E-05,0.000882676,-0.000255419,0.000416265,0.000702362,0.000217315,0.000498125,0.0011947,0.000677887,0.000606129,0.001383295
587.96698,-0.000163569,0.001033821,0.000328902,0.000848879,-7.04E-05,0.000712215,0.008016989,0.000191314,0.00054519,0.001787891,2.68E-05,-3.14E-05,0.00043448,0.000746934,0.001022871,-4.28E-05,-0.000317246,0.000396987,0.000356803,0.000948669,-0.000201553,-0.000387185,-1.71E-05,0.000759018,-0.000174281,0.000491983,0.000675787,2.77E-06,0.000361337,0.001265933,0.000858243,0.000712707,0.001392877
586.9259644,-6.38E-05,0.001063039,0.000387168,0.000708248,0.000215917,0.000718697,0.008176335,0.000242697,0.000541613,0.001917927,-0.000169365,-0.000155133,0.00045521,0.000887838,0.000978063,-3.63E-05,-0.000146645,0.000281057,0.000362943,0.000929057,-0.000369443,-0.000451993,-7.39E-05,0.000967063,-8.92E-05,0.000306831,0.000656731,9.57E-05,0.000220242,0.001183435,0.000963923,0.000458242,0.001307811
586.0334473,-0.000111917,0.001095373,0.000401884,0.000731117,0.000269453,0.000663705,0.008145025,0.000351311,0.000553251,0.001936855,-2.72E-05,-4.31E-05,0.00046897,0.000875802,0.000959669,-1.89E-05,-0.000126357,0.00022537,0.000456014,0.000791667,-0.000381236,-0.000488401,-2.90E-05,0.000950277,-0.000230272,0.000484649,0.000665779,0.000113861,0.000338902,0.001168562,0.000867554,0.000725257,0.001329621
584.9919434,3.92E-05,0.001278862,0.000425618,0.000846156,0.000284787,0.000625363,0.008123477,0.000511368,0.000676124,0.002012761,6.96E-05,-0.000122837,0.000514866,0.000898836,0.00111668,9.90E-05,-0.000107413,0.000413414,0.000535704,0.000981254,-0.000235498,-0.000240466,0.000104644,0.001126023,-6.12E-05,0.000455262,0.000850435,0.000127844,0.000451453,0.001220658,0.00096753,0.000952016,0.001434456
583.9501343,-0.00016626,0.001123038,0.000321571,0.000704022,0.000379499,0.000566677,0.00832785,0.000388826,0.000483716,0.002037338,0.000180877,-6.39E-05,0.000566521,0.000967244,0.001153404,3.89E-05,-9.30E-05,0.000392427,0.000571524,0.001062987,-0.000156892,-0.000183389,8.11E-05,0.000775511,-9.00E-05,0.000514063,0.001044278,5.43E-05,0.000419167,0.001114629,0.00080134,0.000942261,0.001338631
583.0569458,-4.07E-05,0.001131109,0.00041655,0.000755984,0.000178961,0.000468141,0.008184354,0.000363099,0.000421965,0.001988056,0.000140247,-4.27E-05,0.000421784,0.000812907,0.001071135,8.25E-05,-9.14E-05,0.00022063,0.000407429,0.001070953,-0.000257334,-0.000317556,0.000184865,0.000942339,-0.000198552,0.00051637,0.00103805,0.000200947,0.000451686,0.001165914,0.000940445,0.000935179,0.001434352
